Date,GRADE,GPS,BG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-11-20,,,12.15374755859375,11.841587257385253,11.914510250091553,11.687747144699097,11.171980323791503,,
2001-11-21,,,12.15374755859375,11.969521522521973,11.933700561523438,11.750115394592285,11.191170387268066,,
2001-11-22,,,12.15374755859375,12.027091979980469,11.930502319335938,11.793293285369874,11.210360450744629,,
2001-11-23,,,12.089776992797852,12.08978042602539,11.93370018005371,11.838069915771484,11.228271102905273,,
2001-11-26,,,12.31367015838623,12.172937965393066,11.949692440032958,11.887644720077514,11.25705644607544,,
2001-11-27,,,12.18572998046875,12.179334449768067,12.01046085357666,11.93402066230774,11.282899112701417,,
2001-11-28,,,12.18572998046875,12.185730934143066,12.07762622833252,11.979757022857665,11.304008255004883,,
2001-11-29,,,12.2816801071167,12.211317443847657,12.119204711914062,11.998946905136108,11.334712390899659,,
2001-11-30,,,12.37763214111328,12.268888473510742,12.179334449768067,12.032529544830322,11.371173667907716,,
2001-12-03,,,12.729452133178713,12.352044868469239,12.262491416931152,12.08690161705017,11.406995296478271,,
2001-12-04,,,12.780628204345703,12.471024513244629,12.325179481506348,12.11984486579895,11.439362735748292,,
2001-12-05,,,12.793418884277344,12.592562294006347,12.389146614074708,12.161423587799073,11.469427318572999,,
2001-12-06,,,13.529033660888672,12.842033004760742,12.5266752243042,12.228588771820068,11.522519931793212,,
2001-12-07,,,15.192184448242188,13.404943466186523,12.836915969848633,12.385308074951173,11.608875560760499,,
2001-12-10,,,15.03226089477539,13.86550521850586,13.10877504348755,12.529233741760255,11.692032718658448,,
2001-12-11,,,14.552508354187012,14.21988124847412,13.345452880859375,12.677956867218018,11.771991519927978,,
2001-12-12,,,14.744407653808594,14.61007900238037,13.60132064819336,12.839473438262939,11.830201454162598,,
2001-12-13,,,15.352108001708984,14.974693870544433,13.908363437652588,13.013784074783326,11.916557178497314,,
2001-12-14,,,15.448054313659668,15.02586784362793,14.215405654907226,13.197370052337646,12.02082353591919,,
2001-12-17,,,15.000283241271973,15.019472312927245,14.442488765716552,13.352490091323853,12.116774158477783,,
2001-12-18,,,14.584500312805176,15.02587070465088,14.6228759765625,13.474027729034423,12.187138023376464,,
2001-12-19,,,14.744407653808594,15.02587070465088,14.817974853515626,13.603560733795167,12.271574401855469,11.501794710159302,
2001-12-20,,,14.392600059509276,14.833969116210938,14.904331493377686,13.715503358840943,12.353452339172364,11.543373346328735,
2001-12-21,,,14.392600059509276,14.622878265380859,14.824373054504395,13.830644512176514,12.43341131210327,11.584951982498168,
2001-12-24,,,14.328628540039062,14.488547325134277,14.754009819030761,13.931392431259155,12.515289154052734,11.6258909034729,
2001-12-25,,,14.328628540039062,14.437372970581055,14.731621837615966,14.03853735923767,12.59780668258667,11.666829824447632,
2001-12-26,,,14.328628540039062,14.354217147827148,14.690043926239014,14.145682287216186,12.675846500396728,11.707768745422364,
2001-12-27,,,14.654860496520996,14.406669235229492,14.620319175720216,14.2643413066864,12.756573009490968,11.751969985961914,
2001-12-28,,,14.699640274047852,14.468077278137207,14.545477771759034,14.38044171333313,12.83806718826294,11.796619024276733,
2001-12-31,,,14.8915376663208,14.580659103393554,14.534603214263916,14.488545989990234,12.905616416931153,11.843187036514282,
2002-01-01,,,14.8915376663208,14.693240928649903,14.56530694961548,14.59409146308899,12.977771339416504,11.88975504875183,
2002-01-02,,,14.76999568939209,14.781514358520507,14.567865753173828,14.692920303344726,13.055043601989746,11.93542748451233,
2002-01-03,,,15.352108001708984,14.920963859558105,14.663816547393798,14.784074020385741,13.136281967163086,11.98660120010376,
2002-01-04,,,15.16020679473877,15.01307716369629,14.740577220916748,14.782475137710572,13.215601215362549,12.036815423965454,
2002-01-07,,,14.45655918121338,14.926081466674805,14.75337028503418,14.753690052032471,13.278288917541504,12.079737329483033,
2002-01-08,,,14.264656066894531,14.80070514678955,14.746973037719727,14.739297437667847,13.33841781616211,12.120676221847534,
2002-01-09,,,13.497056007385254,14.546117210388184,14.663815784454346,14.67692985534668,13.38293888092041,12.153875150680541,
2002-01-10,,,14.104743957519531,14.296644401550292,14.6088041305542,14.614561653137207,13.427076110839844,12.193214921951293,
2002-01-11,,,14.232675552368164,14.111138153076173,14.56210765838623,14.553792715072632,13.477610034942627,12.234153833389282,
2002-01-14,,,14.226283073425291,14.065082931518555,14.49558219909668,14.515092706680297,13.529295482635497,12.274133319854736,
2002-01-15,,,14.494939804077148,14.111139678955078,14.455922412872315,14.510614681243897,13.576759014129639,12.315136203765869,
2002-01-16,,,14.45655918121338,14.303040313720704,14.424578762054443,14.496222257614136,13.626653308868407,12.354348001480103,
2002-01-17,,,14.744407653808594,14.430973052978516,14.363808727264404,14.513812637329101,13.677826862335206,12.394583206176758,
2002-01-18,,,14.194293975830078,14.4232967376709,14.267217445373536,14.503897333145142,13.720556774139403,12.419786224365234,
2002-01-21,,,14.194293975830078,14.416898918151855,14.240990924835206,14.497180604934693,13.761367702484131,12.44498924255371,
2002-01-22,,,14.136726379394531,14.345256233215332,14.228197956085205,14.487585496902465,13.812541313171387,12.470767974853516,
2002-01-23,,,13.688958168029783,14.191736030578614,14.247388172149659,14.455601978302003,13.85603895187378,12.491237449645997,
2002-01-24,,,13.720937728881836,13.987042045593261,14.20900754928589,14.408905839920044,13.893139801025391,12.513306064605713,
2002-01-25,,,12.98532009124756,13.745247268676758,14.084272003173828,14.323189830780029,13.917319507598878,12.528018503189086,
2002-01-28,,,13.209200859069824,13.548228645324707,13.982563781738282,14.23907299041748,13.943545875549317,12.54816806793213,
2002-01-29,,,13.177220344543455,13.356327438354493,13.850791835784912,14.153357124328613,13.96401533126831,12.567997827529908,
2002-01-30,,,11.897882461547852,12.998112297058105,13.594924163818359,14.009751462936402,13.958898029327393,12.57503420829773,
2002-01-31,,,12.37763214111328,12.729451179504395,13.358246612548829,13.861027669906616,13.963375720977783,12.586868085861205,
2002-02-01,,,12.47358226776123,12.62710361480713,13.186175441741943,13.726696443557739,13.971051826477051,12.599661464691161,
2002-02-04,,,12.31367015838623,12.44799747467041,12.998113059997559,13.619551992416381,13.971051826477051,12.614054136276245,
2002-02-05,,,12.217710494995115,12.256095504760742,12.806211471557617,13.51720471382141,13.971691436767578,12.627295274734497,
2002-02-06,,,12.21450424194336,12.319419860839844,12.658766078948975,13.453077125549317,13.97226692199707,12.638137588500976,
2002-02-07,,,12.246647834777832,12.293222999572754,12.511337089538575,13.360172319412232,13.971566276550293,12.653139333724976,
2002-02-08,,,12.632368087768556,12.324980163574219,12.476041889190673,13.28015694618225,13.976660995483398,12.673917331695556,
2002-02-11,,,12.915230751037598,12.445292282104493,12.44664487838745,13.214604330062866,13.980376567840576,12.693685932159424,
2002-02-12,,,12.921661376953123,12.586082458496094,12.421088981628419,13.135940408706665,13.983197231292724,12.711279983520507,
2002-02-13,,,12.902368545532228,12.723655319213867,12.521537590026856,13.058230876922607,13.985376224517822,12.72740177154541,
2002-02-14,,,12.857369422912598,12.84579963684082,12.569511318206787,12.963878965377807,13.9719429397583,12.747231435775756,
2002-02-15,,,12.760941505432127,12.871514320373535,12.598247241973876,12.89221134185791,13.9233180809021,12.766096820831299,
2002-02-18,,,12.760941505432127,12.84065647125244,12.642974376678467,12.820543718338012,13.877891693115235,12.78496220588684,
2002-02-19,,,12.696651458740234,12.795654487609863,12.690868473052978,12.748539972305297,13.840774555206298,12.806383037567139,
2002-02-20,,,12.825221061706545,12.780224990844726,12.751940155029297,12.705353116989134,13.802390823364258,12.816296138763427,
2002-02-21,,,12.844510078430176,12.777653121948243,12.811726379394532,12.661531734466552,13.75223886489868,12.834398021697998,
2002-02-22,,,12.600227355957031,12.745510292053222,12.808512306213379,12.642277097702024,13.695282325744628,12.85805293083191,
2002-02-25,,,12.857369422912598,12.764795875549316,12.80272617340088,12.624685525894163,13.65242404937744,12.884599103927613,
2002-02-26,,,12.79308032989502,12.784081649780273,12.789868068695068,12.605478525161741,13.616595649719239,12.901866836547851,
2002-02-27,,,12.825221061706545,12.784081649780273,12.7821533203125,12.651845455169678,13.578211917877198,12.924893159866333,
2002-02-28,,,12.632368087768556,12.74165325164795,12.759653186798095,12.664582252502441,13.543007278442383,12.948229808807373,
2002-03-01,,,12.375221252441406,12.696652030944824,12.721081161499024,12.659664201736451,13.502659702301026,12.96803550720215,
2002-03-04,,,12.664509773254396,12.658080101013184,12.71143798828125,12.677206182479859,13.469377326965333,12.992333240509033,
2002-03-05,,,12.664509773254396,12.63236598968506,12.708223819732666,12.699546146392823,13.436094951629638,13.016950817108155,
2002-03-06,,,12.587362289428713,12.584794235229493,12.684437942504882,12.71818904876709,13.401269626617431,13.03855806350708,
2002-03-07,,,12.625936508178713,12.583507919311526,12.662580585479738,12.737153482437135,13.360691146850586,13.058632078170776,
2002-03-08,,,12.79308032989502,12.667079734802247,12.681865882873536,12.745189094543457,13.322559947967529,13.080313568115235,
2002-03-11,,,12.439505577087402,12.622078895568848,12.640079498291017,12.721402835845947,13.27351930618286,13.089567861557008,
2002-03-12,,,12.227356910705566,12.534648323059082,12.583507156372072,12.686687612533571,13.220235691070556,13.099003515243531,
2002-03-13,,,12.343071937561035,12.485790252685547,12.535292243957521,12.65872278213501,13.171697216033936,13.113370409011841,
2002-03-14,,,12.568073272705078,12.47421760559082,12.528862762451173,12.644257974624633,13.116016521453858,13.126149244308472,
2002-03-15,,,13.178803443908691,12.551362228393554,12.609220981597902,12.665151071548463,13.076388454437256,13.145994834899902,
2002-03-18,,,13.532381057739258,12.769937324523926,12.696008110046389,12.70372304916382,13.057904891967773,13.16809690475464,
2002-03-19,,,13.82167148590088,13.088800239562989,12.811724281311035,12.759974050521851,13.0490452003479,13.193731508255006,
2002-03-20,,,13.918102264404297,13.40380630493164,12.944798278808594,12.814618110656738,13.057466125488281,13.220202503204346,
2002-03-21,,,12.95379638671875,13.480950927734375,12.977584266662598,12.820082426071167,13.034447174072266,13.230761642456054,
2002-03-22,,,13.185229301452637,13.482236099243163,13.016799163818359,12.849332523345947,13.013498249053955,13.24555414199829,
2002-03-25,,,13.056658744812012,13.387091636657715,13.07851448059082,12.859296989440917,12.99010576248169,13.259700622558594,
2002-03-26,,,13.178803443908691,13.258518028259278,13.173659133911134,12.8785831451416,12.96378303527832,13.27027102470398,
2002-03-27,,,13.532381057739258,13.181373786926269,13.292590045928955,12.913941144943237,12.945299472808838,13.285976390838623,
2002-03-28,,,13.918102264404297,13.37423496246338,13.427592945098876,12.978227853775024,12.928773365020753,13.30330011367798,
2002-03-29,,,13.918102264404297,13.520809555053711,13.501522827148438,13.05537190437317,12.923249530792237,13.32190315246582,
2002-04-01,,,13.770244598388672,13.663526725769042,13.525309181213379,13.110658645629883,12.914768543243408,13.338068122863769,
2002-04-02,,,14.130243301391602,13.853814697265625,13.55616636276245,13.183945322036744,12.91463888168335,13.363590097427368,
2002-04-03,,,14.027387619018556,13.952816009521484,13.567094898223877,13.255946588516235,12.921407470703125,13.388723211288452,
2002-04-04,,,14.130243301391602,13.995244216918945,13.684739589691162,13.33116192817688,12.92959358215332,13.411366691589356,
2002-04-05,,,14.078821182250977,14.027388000488282,13.774098777770996,13.395448970794678,12.951463603973389,13.434391555786133,
2002-04-08,,,14.033819198608398,14.080102920532227,13.871814823150634,13.475164651870728,12.96795597076416,13.455750923156739,
2002-04-09,,,14.01453971862793,14.056962203979491,13.955388450622559,13.564523792266845,12.98470235824585,13.47435884475708,
2002-04-10,,,14.143105506896973,14.080105781555176,14.01646089553833,13.654525470733642,13.029606819152832,13.494252424240113,
2002-04-11,,,14.143105506896973,14.08267822265625,14.038961219787598,13.733277082443237,13.064916286468506,13.514146003723145,
2002-04-12,,,14.239538192749023,14.114821624755859,14.071104812622071,13.786313819885255,13.100235404968261,13.535643615722655,
2002-04-15,,,14.625252723693848,14.23310832977295,14.156605625152588,13.840957403182983,13.146467056274414,13.558759441375733,
2002-04-16,,,15.171696662902832,14.464539718627929,14.26075096130371,13.90845866203308,13.205546779632568,13.588619108200072,
2002-04-17,,,15.107415199279783,14.657401657104492,14.368753719329835,13.967924308776855,13.263404998779297,13.617835960388184,
2002-04-18,,,15.351696968078612,14.89911994934082,14.490899085998535,14.087819337844849,13.325505981445312,13.648536128997803,
2002-04-19,,,15.13955307006836,15.079122924804688,14.596972274780274,14.185535526275634,13.375649681091309,13.676155338287353,
2002-04-22,,,13.918102264404297,14.937692832946777,14.585400581359863,14.22860770225525,13.395707111358643,13.68804183959961,
2002-04-23,,,14.130243301391602,14.729402160644531,14.59697093963623,14.276179695129395,13.419878749847411,13.701537990570069,
2002-04-24,,,14.56096363067627,14.620111846923828,14.63875675201416,14.327608823776245,13.453050651550292,13.719213438034057,
2002-04-25,,,14.56096363067627,14.461965179443359,14.68054256439209,14.359751892089843,13.487122535705566,13.729532737731933,
2002-04-26,,,14.528826713562012,14.33981990814209,14.709471416473388,14.39028811454773,13.522480239868164,13.722899160385133,
2002-04-29,,,13.982388496398926,14.352677154541016,14.645184993743896,14.400895309448241,13.5469091796875,13.712400436401367,
2002-04-30,,,14.220251083374023,14.3706787109375,14.550040435791015,14.405395698547363,13.577381172180175,13.709077863693237,
2002-05-01,,,14.130243301391602,14.284534645080566,14.452323246002198,14.410538482666016,13.603481616973877,13.702936220169068,
2002-05-02,,,13.982388496398926,14.168819618225097,14.315392398834229,14.403145742416381,13.626239185333253,13.689239025115967,
2002-05-03,,,14.008102416992188,14.064674758911133,14.20224733352661,14.399609804153442,13.654396686553955,13.674839506149292,
2002-05-06,,,13.596660614013672,13.987529182434082,14.170103168487548,14.377751874923707,13.669182510375977,13.66080327987671,
2002-05-07,,,12.985942840576172,13.740667533874511,14.055673122406006,14.326322031021117,13.6730397605896,13.644817705154418,
2002-05-08,,,13.339521408081056,13.582523155212403,13.933528900146484,14.286142826080322,13.68332576751709,13.630768842697144,12.566281776428223
2002-05-09,,,13.513096809387209,13.488664817810058,13.828742218017577,14.254642391204834,13.700940341949464,13.621973810195923,12.582673578262328
2002-05-10,,,13.339521408081056,13.354948616027832,13.709811687469482,14.209641551971435,13.720226345062256,13.611443023681641,12.598197503089905
2002-05-13,,,13.465450286865234,13.328706550598145,13.658117866516113,14.151651430130006,13.736245155334473,13.602811241149903,12.6143510723114
2002-05-14,,,13.549416542053224,13.441401290893557,13.591034412384033,14.070537424087524,13.753943290710449,13.595019121170044,12.630924472808838
2002-05-15,58.177291747299556,P,13.542956352233888,13.482088279724124,13.532305717468262,13.99231448173523,13.773055171966552,13.587162399291993,12.647465572357177
2002-05-16,58.38808496897275,P,13.982115745544434,13.575892066955566,13.532278442382813,13.92383542060852,13.800178756713867,13.580434951782227,12.66620246887207
2002-05-17,58.77131007744964,P,14.169407844543455,13.741869354248047,13.54840898513794,13.875328159332275,13.827705307006836,13.575132627487182,12.685875825881958
2002-05-20,59.16578037477384,P,14.175864219665527,13.883952140808105,13.606329345703125,13.888216257095337,13.862432479858398,13.56797589302063,12.705581464767455
2002-05-21,59.38247348354204,A,13.788369178771973,13.931742668151855,13.686571979522705,13.871122550964355,13.893652725219727,13.556944208145142,12.723349628448487
2002-05-22,59.63028764081497,A,13.936904907226562,14.01053237915039,13.746310329437256,13.83991961479187,13.925529384613037,13.548613300323487,12.742020392417908
2002-05-23,59.55359566625551,A,13.756073951721191,13.965324020385742,13.770608043670654,13.799675130844117,13.94928939819336,13.532652959823608,12.759627079963684
2002-05-24,59.4374076354315,A,13.982115745544434,13.927865600585937,13.834867477416992,13.772339582443237,13.965355644226074,13.520872049331665,12.77884373664856
2002-05-27,59.229359965034256,A,13.982115745544434,13.889115905761718,13.886534023284913,13.772325944900512,13.974350337982179,13.516127614974975,12.797932472229004
2002-05-28,59.176405439872234,A,14.01440715789795,13.934323501586913,13.933033084869384,13.76203374862671,13.978205051422119,13.51362512588501,12.817150673866273
2002-05-29,59.053828736403496,P,13.820666313171388,13.911075782775878,13.960804080963134,13.746554899215699,13.976256332397462,13.51686122894287,12.835368189811707
2002-05-30,59.098083246380604,P,13.723783493041992,13.90461769104004,13.93497085571289,13.73362464904785,13.991656074523926,13.513051624298095,12.853133273124694
2002-05-31,59.16040129984699,P,14.07899570465088,13.923993682861328,13.925929641723632,13.737169313430787,14.009531402587891,13.511514825820923,12.872834329605103
2002-06-03,59.206288981025985,A,14.040242195129396,13.93561897277832,13.91236743927002,13.759348392486572,14.029203071594239,13.509654417037964,12.89189386844635
2002-06-04,59.37349394862224,A,14.272735595703123,13.987284660339355,13.960804080963134,13.82368803024292,14.051081714630127,13.507432374954224,12.911284289360047
2002-06-05,59.658289546556425,A,14.466485977172852,14.116448593139648,14.013762187957763,13.88003625869751,14.069763813018799,13.507531642913818,12.93093982219696
2002-06-06,60.04780944472454,A,14.724814414978027,14.316654777526855,14.110636234283447,13.940622138977051,14.085898056030274,13.507335710525513,12.950959458351136
2002-06-07,60.28792115287302,A,14.724814414978027,14.445818519592285,14.184906101226806,14.0098867893219,14.102032299041747,13.512640914916993,12.966213569641113
2002-06-10,60.56680390708183,A,14.853976249694824,14.608565330505371,14.272092151641846,14.07931308746338,14.12370693206787,13.51923773765564,12.982113490104675
2002-06-11,60.463964187991685,A,14.434195518493652,14.640857315063476,14.314070987701417,14.1235520362854,14.129785976409913,13.52221242904663,12.996490201950074
2002-06-12,60.05587164538506,A,13.788369178771973,14.5052339553833,14.310841274261474,14.135822677612305,14.125005607604981,13.523206539154053,13.007221994400025
2002-06-13,59.39239881821169,A,13.53649616241455,14.267570304870606,14.29211254119873,14.11354169845581,14.113130664825439,13.52136212348938,13.017334094047547
2002-06-14,58.76043251270284,A,13.497748374938965,14.022157096862793,14.233987808227539,14.079958724975587,14.101509208679198,13.526486406326294,13.02725245475769
2002-06-17,58.03982874613714,P,13.446081161499023,13.740578079223633,14.174571704864501,14.043469572067261,14.089754447937011,13.528855209350587,13.038511638641358
2002-06-18,57.42071028417646,P,12.981088638305664,13.449956703186036,14.045407009124755,14.003105545043946,14.069085426330567,13.526893892288207,13.047445859909057
2002-06-19,57.08995191602736,P,12.81963348388672,13.256209564208984,13.880721759796142,13.947241973876952,14.042615985870361,13.536111402511597,13.055572805404664
2002-06-20,56.94714142044648,P,12.851919174194336,13.119294166564941,13.693432235717774,13.90203423500061,14.01679225921631,13.540854272842408,13.063861179351807
2002-06-21,56.750863927485426,P,12.690467834472656,12.95783805847168,13.489997577667236,13.837451839447022,13.985810852050781,13.543023128509521,13.071342296600342
2002-06-24,56.79295935401556,P,13.207127571105955,12.910047340393067,13.32531270980835,13.798702430725097,13.957448348999023,13.551957702636718,13.083005919456483
2002-06-25,57.21027143499753,P,13.626913070678713,13.039212226867676,13.244584465026856,13.779327726364135,13.926552677154541,13.566049728393555,13.096672501564026
2002-06-26,57.70283993325139,P,13.659202575683594,13.207126045227051,13.231667804718018,13.771254539489746,13.897588424682617,13.580496711730957,13.109317150115967
2002-06-27,58.34667866238234,P,14.01440715789795,13.439623641967774,13.279458904266358,13.785785722732545,13.870842628479004,13.598174304962159,13.125656819343567
2002-06-28,58.918018753075906,P,13.626913070678713,13.626912689208984,13.292375373840333,13.763181591033936,13.840589828491211,13.60811975479126,13.141018543243408
2002-07-01,59.236779260178075,P,13.568785667419434,13.69924430847168,13.304645824432374,13.739608764648438,13.833603496551513,13.614655303955079,13.15417061805725
2002-07-02,59.06842923140834,A,13.116707801818848,13.597203254699707,13.318207740783691,13.681807374954223,13.813332786560059,13.616605768203735,13.163942875862121
2002-07-03,58.65565436412152,A,12.851919174194336,13.435746574401856,13.321436309814453,13.601079034805299,13.77915189743042,13.616101274490356,13.171751523017884
2002-07-04,58.014761632385394,P,12.851919174194336,13.203248977661133,13.321436309814453,13.507434272766114,13.744971008300782,13.616046772003173,13.181639103889465
2002-07-05,57.74048106096777,P,13.174829483032228,13.112832260131835,13.36987247467041,13.429935026168824,13.717891063690185,13.620185651779174,13.193141236305237
2002-07-08,57.51825998740023,P,13.239416122436523,13.046958351135254,13.373101329803466,13.349207019805908,13.703031616210938,13.62497039794922,13.204966301918029
2002-07-09,57.58728298689575,P,13.232958793640137,13.070208549499512,13.33370590209961,13.289145183563232,13.68328577041626,13.630333471298218,13.218358254432678
2002-07-10,57.67939862757197,P,12.851919174194336,13.070208549499512,13.252977561950683,13.24232268333435,13.657719287872315,13.630600452423096,13.223448295593261
2002-07-11,57.805721968847884,P,12.755046844482422,13.05083408355713,13.12704153060913,13.203250217437745,13.633172454833984,13.629705820083618,13.232051920890807
2002-07-12,57.66574154918231,P,12.548384666442873,12.925545120239258,13.019188690185548,13.15578203201294,13.603978099822998,13.629187393188477,13.243620162010194
2002-07-15,57.2848114994853,B,11.954225540161133,12.668507003784182,12.857732677459717,13.081189250946045,13.571129398345947,13.620155954360962,13.252377529144287
2002-07-16,56.74080608765393,B,11.489233016967772,12.319761848449707,12.69498519897461,13.00659646987915,13.54119520187378,13.60711748123169,13.25449215888977
