Date,GRADE,GPS,VRSK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2009-11-13,,,27.847166061401367,27.37116584777832,26.79880485534668,26.88167209625244,,,
2009-11-16,,,27.79898834228516,27.61591148376465,26.941412925720215,26.946712684631347,,,
2009-11-17,,,26.835424423217773,27.650600051879884,26.98862819671631,26.93659543991089,,,
2009-11-18,,,27.46174049377441,27.558097076416015,27.137017822265626,26.96068458557129,,,
2009-11-19,,,27.50028419494629,27.488720703125,27.25650119781494,26.992000675201417,,,
2009-11-20,,,27.509923934936523,27.42127227783203,27.396219062805176,27.00067310333252,,,
2009-11-23,,,27.365379333496094,27.33455047607422,27.475230979919434,26.998263835906982,,,
2009-11-24,,,26.76797103881836,27.321059799194337,27.48582992553711,26.96068458557129,,,
2009-11-25,,,26.305450439453125,27.089801788330078,27.32394943237305,26.941894626617433,,,
2009-11-26,,,26.305450439453125,26.850835037231445,27.169777870178223,26.9134690284729,,,
2009-11-27,,,26.006750106811523,26.550200271606446,26.985736274719237,26.89227056503296,,,
2009-11-30,,,25.929662704467773,26.26305694580078,26.7988037109375,26.870108318328857,,,
2009-12-01,,,26.76797103881836,26.26305694580078,26.792058372497557,26.890343284606935,,,
2009-12-02,,,26.50780296325684,26.303527450561525,26.6966646194458,26.916841220855712,,,
2009-12-03,,,26.71015739440918,26.384468841552735,26.61765193939209,26.937076568603516,,,
2009-12-04,,,27.394290924072266,26.661977005004882,26.606088638305664,27.00115385055542,,,
2009-12-07,,,27.6929931640625,27.014643096923827,26.638850021362305,27.05704050064087,,,
2009-12-08,,,27.567737579345703,27.1745964050293,26.718826675415038,27.102328300476074,,,
2009-12-09,,,27.606277465820312,27.39429130554199,26.848909378051758,27.086429405212403,,,
2009-12-10,,,27.365379333496094,27.525335693359374,26.954902267456056,27.06234006881714,,,
2009-12-11,,,27.61591339111328,27.569660186767578,27.115818595886232,27.050777435302734,,,
2009-12-14,,,27.933887481689453,27.617839050292968,27.3162410736084,27.05752239227295,,,
2009-12-15,,,28.23259735107422,27.75081100463867,27.462703704833984,27.12738103866577,26.90768787384033,,
2009-12-16,,,29.28289031982422,28.086133575439455,27.740212440490723,27.21843852996826,26.968778228759767,,
2009-12-17,,,29.29252243041992,28.47156219482422,27.9984489440918,27.308050441741944,27.04200958251953,,
2009-12-18,,,29.446697235107425,28.837718963623047,28.203689575195312,27.40488910675049,27.12217861175537,,
2009-12-21,,,29.388879776000977,29.12871742248535,28.37327823638916,27.50606412887573,27.204081993103028,,
2009-12-22,,,29.465965270996094,29.375391006469727,28.5631010055542,27.64096384048462,27.269412002563477,,
2009-12-23,,,29.56232452392578,29.43127784729004,28.758705711364748,27.803807544708253,27.321252059936523,,
2009-12-24,,,29.677955627441406,29.508364486694337,28.989963340759278,27.972432804107665,27.369237976074217,,
2009-12-25,,,29.677955627441406,29.554616165161132,29.19616756439209,28.15599308013916,27.41221332550049,,
2009-12-28,,,29.83212280273437,29.643264770507812,29.385991096496582,28.35111608505249,27.478892250061037,,
2009-12-29,,,29.870668411254883,29.72420539855957,29.549798202514648,28.506250953674318,27.535550231933595,,
2009-12-30,,,29.870668411254883,29.78587417602539,29.608576011657714,28.67439422607422,27.593364448547362,,
2009-12-31,,,29.17689514160156,29.685662078857423,29.59701328277588,28.797731113433837,27.63942310333252,,
2010-01-01,,,29.17689514160156,29.585449981689454,29.570033073425293,28.886861324310303,27.676231498718263,,
2010-01-04,,,28.76255798339844,29.371537017822266,29.507400894165038,28.9403395652771,27.703211364746092,,
2010-01-05,,,28.95527648925781,29.18845863342285,29.45633201599121,29.009716510772705,27.731925773620606,,
2010-01-06,,,29.3310661315918,29.080538177490233,29.433206176757814,29.09595594406128,27.784922103881836,,
2010-01-07,,,29.28289031982422,29.101737213134765,29.393699645996094,29.191831493377684,27.833100662231445,,
2010-01-08,,,28.90709686279297,29.047777557373045,29.31661376953125,29.25639066696167,27.8826282119751,,
2010-01-11,,,28.83964729309082,29.063195419311523,29.217366218566895,29.30167865753174,27.931963005065917,,
2010-01-12,,,29.06126976013184,29.08439407348633,29.13642635345459,29.34311227798462,27.985922966003418,,
2010-01-13,,,29.0516357421875,29.02850799560547,29.054523086547853,29.331549549102782,28.04739879608154,,
2010-01-14,,,28.82037353515625,28.936004638671875,29.01887092590332,29.3079421043396,28.097697257995605,,
2010-01-15,,,27.895347595214844,28.73365478515625,28.89071617126465,29.23037462234497,28.133349304199218,,
2010-01-18,,,27.895347595214844,28.544794845581055,28.80399513244629,29.155698013305663,28.159751052856446,,
2010-01-19,,,26.931779861450195,28.118896865844725,28.601645469665527,29.028988742828368,28.165147018432616,,
2010-01-20,,,26.97032165527344,27.702634048461913,28.36557102203369,28.899388599395753,28.146068344116213,,
2010-01-21,,,27.018495559692383,27.34225845336914,28.139131546020508,28.7664155960083,28.129494934082032,,
2010-01-22,,,26.989595413208008,27.161108016967773,27.94738140106201,28.63199758529663,28.112343521118163,,
2010-01-25,,,26.931779861450195,26.968394470214843,27.75659465789795,28.486980438232422,28.094999351501464,,
2010-01-26,,,27.31720924377441,27.04548034667969,27.582188606262207,28.359307479858398,28.1046350479126,,
2010-01-27,,,27.847166061401367,27.220849227905273,27.461741638183593,28.25813236236572,28.11234355926514,,
2010-01-28,,,27.721906661987305,27.361531448364257,27.3518949508667,28.18538293838501,28.116776008605957,,
2010-01-29,,,27.09558486938477,27.38272933959961,27.27191867828369,28.08131742477417,28.10848922729492,,
2010-02-01,,,27.375019073486328,27.471377182006837,27.21988582611084,28.011940479278564,28.108682022094726,,
2010-02-02,,,26.94141387939453,27.39621810913086,27.220849227905273,27.911247348785402,28.11215087890625,,
2010-02-03,,,26.97032165527344,27.220849227905273,27.220849227905273,27.793210124969484,28.125448303222655,,
2010-02-04,,,26.739059448242188,27.02427978515625,27.192905616760253,27.666018581390382,28.134120483398437,,
2010-02-05,,,26.690889358520508,26.943340682983397,27.163035011291505,27.555208206176758,28.147803268432618,,
2010-02-08,,,26.623430252075195,26.793022918701173,27.132200050354005,27.444397354125975,28.161678619384766,,
2010-02-09,,,26.82578659057617,26.7698974609375,27.08305778503418,27.332623195648193,28.162834930419923,,
2010-02-10,,,26.82578659057617,26.740990447998048,26.98091983795166,27.22133073806763,28.169194602966307,,
2010-02-11,,,26.999229431152344,26.793024444580077,26.908652114868165,27.13027353286743,28.17497604370117,,
2010-02-12,,,27.27865982055664,26.910578536987305,26.926959609985353,27.09943914413452,28.17266342163086,,
2010-02-15,,,27.27865982055664,27.041624450683592,26.917323684692384,27.068604755401612,28.16437675476074,,
2010-02-16,,,27.220849990844727,27.120637130737304,26.945267295837404,27.083058261871336,28.157439002990724,,
2010-02-17,,,26.922143936157227,27.139908599853516,26.940449523925782,27.080649375915527,28.143756332397462,,
2010-02-18,,,26.979957580566406,27.136054229736327,26.964539337158204,27.07872247695923,28.136047897338866,,
2010-02-19,,,26.989595413208008,27.0782413482666,26.99440994262695,27.07872247695923,28.12352153778076,,
2010-02-22,,,27.211217880249023,27.064752960205077,27.053188705444335,27.09269437789917,28.10906814575195,,
2010-02-23,,,26.989595413208008,27.018502044677735,27.06956958770752,27.07631368637085,28.08420810699463,27.49594799041748,
2010-02-24,,,26.94141387939453,27.022356033325195,27.081132316589354,27.031026077270507,28.037378578186036,27.5030784034729,
2010-02-25,,,26.960681915283203,27.018500900268556,27.07727756500244,26.992964839935304,27.9907417678833,27.516375675201417,
2010-02-26,,,27.269027709960938,27.07438735961914,27.07631435394287,27.00163698196411,27.94718837738037,27.534683494567872,
2010-03-01,,,27.365379333496094,27.105219650268555,27.084986305236818,27.0011549949646,27.906718368530274,27.55540018081665,
2010-03-02,,,26.999229431152344,27.10714645385742,27.062824249267578,27.00404577255249,27.8573836517334,27.56339782714844,
2010-03-03,,,26.623430252075195,27.043549728393554,27.032952880859376,26.986701202392577,27.798605766296387,27.559928913116455,
2010-03-04,,,26.247642517089844,26.900941848754883,26.95972137451172,26.96213035583496,27.729999504089356,27.549618740081787,
2010-03-05,,,26.38254737854004,26.723645782470705,26.89901657104492,26.946713256835938,27.664091339111327,27.53815233230591,
2010-03-08,,,27.97243309020996,26.845056533813477,26.975138092041014,27.014163398742674,27.62689754486084,27.552894897460938,
2010-03-09,,,27.41356468200684,26.927923583984374,27.0175350189209,27.043552303314208,27.57775547027588,27.556652851104737,
2010-03-10,,,27.490650177001957,27.101367568969728,27.07245864868164,27.076795482635497,27.530155105590822,27.561759777069092,
2010-03-11,,,27.163036346435547,27.28444633483887,27.092694091796876,27.08498582839966,27.4898779296875,27.56465051651001,
2010-03-12,,,27.17267227172852,27.442471313476563,27.083058547973632,27.079686450958253,27.44979347229004,27.56301248550415,
2010-03-15,,,27.07631492614746,27.263247680664062,27.05415210723877,27.069569206237794,27.41606861114502,27.559639987945555,
2010-03-16,,,27.02813720703125,27.186162185668945,27.05704288482666,27.059933567047118,27.377525825500488,27.554725799560547,
2010-03-17,,,26.989595413208008,27.085951232910155,27.09365940093994,27.06330614089966,27.330696411132813,27.557809257507323,
2010-03-18,,,27.336475372314453,27.120639038085937,27.2025426864624,27.081132030487062,27.291768112182616,27.56243438720703,
2010-03-19,,,27.25939178466797,27.13798294067383,27.290227127075195,27.094621849060058,27.258814010620117,27.57072111129761,
2010-03-22,,,27.17267227172852,27.15725440979004,27.21025104522705,27.092694568634034,27.22547451019287,27.578718757629396,
2010-03-23,,,26.979957580566406,27.14761848449707,27.166890335083007,27.092212677001953,27.18384826660156,27.58488561630249,
2010-03-24,,,26.999229431152344,27.14954528808594,27.117748260498047,27.095103454589843,27.14280014038086,27.5950994682312,
2010-03-25,,,26.979957580566406,27.078241729736327,27.099440383911134,27.096067237854005,27.105991821289063,27.601844539642332,
2010-03-26,,,27.04740524291992,27.03584442138672,27.086913681030275,27.08498611450195,27.089032974243164,27.61119113922119,
2010-03-29,,,26.979957580566406,26.997301483154295,27.07727794647217,27.065715026855468,27.070725173950194,27.615238113403322,
2010-03-30,,,26.893238067626957,26.979957580566406,27.06378803253174,27.0604154586792,27.06995433807373,27.617550678253174,
2010-03-31,,,27.17267227172852,27.014646148681642,27.08209571838379,27.087877559661866,27.07400135040283,27.61003484725952,
2010-04-01,,,26.97032165527344,27.012718963623048,27.04548034667969,27.124011516571045,27.073037872314455,27.60126640319824,
2010-04-02,,,26.97032165527344,26.99730224609375,27.016573333740233,27.153400230407716,27.07265239715576,27.592497959136963,
2010-04-05,,,26.87396240234375,26.976103210449217,26.986702346801756,27.098476696014405,27.071496047973632,27.583247699737548,
2010-04-06,,,27.134132385253903,27.02428207397461,27.00211982727051,27.084505081176758,27.067834510803223,27.58623477935791,
2010-04-07,,,26.796878814697266,26.94912338256836,26.981884765625,27.049816513061522,27.04682876586914,27.57958616256714,
2010-04-08,,,26.64270782470703,26.883600616455077,26.948159790039064,27.023800086975097,27.025244789123533,27.571010398864747,
2010-04-09,,,26.960681915283203,26.881672668457032,26.93948745727539,27.013200569152833,27.022546730041505,27.56551797866821,
2010-04-12,,,27.018495559692383,26.91057929992676,26.94334125518799,27.010309600830077,27.015416259765626,27.562049140930174,
2010-04-13,,,27.04740524291992,26.893233871459962,26.958757972717287,27.011273002624513,27.017536087036135,27.56484348297119,
2010-04-14,,,27.519556045532227,27.037769317626953,26.993446350097656,27.037771034240723,27.028520774841308,27.576984539031983,
2010-04-15,,,27.163036346435547,27.141835021972657,27.01271781921387,27.02909908294678,27.037000312805176,27.585560398101805,
2010-04-16,,,26.999229431152344,27.149544525146485,27.01560859680176,27.016090965270998,27.043167114257812,27.595485191345215,
2010-04-19,,,27.211217880249023,27.188088989257814,27.049334144592287,27.01801824569702,27.05492286682129,27.608300743103026,
2010-04-20,,,27.25939178466797,27.23048629760742,27.06186008453369,27.031989955902098,27.063594970703125,27.613214950561524,
2010-04-21,,,27.134132385253903,27.153401565551757,27.095585441589357,27.038735103607177,27.06976188659668,27.619478244781494,
2010-04-22,,,27.17267227172852,27.15532875061035,27.148581886291502,27.048370838165283,27.073230743408203,27.624103393554687,
2010-04-23,,,27.27865982055664,27.21121482849121,27.18037967681885,27.059933567047118,27.073230743408203,27.62294708251953,
2010-04-26,,,27.519556045532227,27.27288246154785,27.230485725402833,27.08691349029541,27.078048667907716,27.621212711334227,
2010-04-27,,,27.471376419067383,27.315279388427733,27.272882843017577,27.11582040786743,27.083059196472167,27.620249099731446,
2010-04-28,,,26.78724670410156,27.245902252197265,27.19965190887451,27.096549129486085,27.080361251831054,27.612058792114258,
2010-04-29,,,27.00886344909668,27.2131404876709,27.184234619140625,27.098476219177247,27.08093936920166,27.608493633270264,
2010-04-30,,,26.999229431152344,27.15725440979004,27.184234619140625,27.09992160797119,27.081132049560548,27.602326793670656,
2010-05-03,,,27.124488830566406,27.078240966796876,27.175561714172364,27.112447929382324,27.079397468566896,27.594232807159425,
2010-05-04,,,27.31720924377441,27.04740753173828,27.181343460083006,27.12160177230835,27.085949745178223,27.585078926086425,
2010-05-05,,,27.269027709960938,27.143763732910156,27.19483299255371,27.145209217071532,27.09250202178955,27.564940299987793,
2010-05-06,,,26.97032165527344,27.136055374145506,27.174597930908202,27.161589908599854,27.092694816589354,27.54171829223633,
2010-05-07,,,26.71015739440918,27.078240966796876,27.117747688293456,27.149063682556154,27.08151741027832,27.514352893829347,
2010-05-10,,,26.81614875793457,27.016572952270508,27.047406959533692,27.138946342468262,27.07053279876709,27.48862558364868,
2010-05-11,,,27.42319679260254,27.037770462036132,27.042588996887208,27.157735919952394,27.079012145996092,27.468197898864744,
2010-05-12,,,28.83001708984375,27.349968338012694,27.246866035461426,27.22325897216797,27.123143882751464,27.460874824523927,
2010-05-13,,,29.1961669921875,27.795137405395508,27.465596389770507,27.324915504455568,27.18211437225342,27.456056938171386,
2010-05-14,,,29.70685386657715,28.394476699829102,27.736358833312988,27.460296726226808,27.24860050201416,27.456345920562743,
2010-05-17,,,29.629777908325195,28.957202529907228,27.986887741088868,27.581224727630616,27.281747398376464,27.454322471618653,
2010-05-18,,,29.1961669921875,29.311796569824217,28.174783515930176,27.678063488006593,27.31739944458008,27.44757745742798,
2010-05-19,,,28.897459030151367,29.325284957885742,28.337626647949218,27.766229820251464,27.345535621643066,27.437845363616944,
2010-05-20,,,28.174787521362305,29.121009063720702,28.458073234558107,27.816335582733153,27.365770645141602,27.427824287414552,
2010-05-21,,,27.953161239624023,28.770270538330077,28.58237361907959,27.850060653686523,27.38138042449951,27.415586948394775,
2010-05-24,,,28.16514587402344,28.477344131469728,28.717273330688478,27.882340145111083,27.403157043457032,27.409612827301025,
2010-05-25,,,28.646934509277344,28.367497634887695,28.839647102355958,27.941118049621583,27.435532989501954,27.40652940750122,
2010-05-26,,,28.18442153930664,28.22489013671875,28.775087547302245,28.010976791381836,27.459429512023927,27.39506296157837,
2010-05-27,,,28.67584228515625,28.32510108947754,28.72305507659912,28.094325733184814,27.486216850280762,27.38899248123169,
2010-05-28,,,29.14798927307129,28.564066696166993,28.667168617248535,28.201763725280763,27.523988800048826,27.391401405334474,
2010-05-31,,,29.14798927307129,28.760635375976562,28.618989753723145,28.302938747406007,27.563495140075684,27.394484825134278,
2010-06-01,,,28.61802864074707,28.754854202270508,28.561175918579103,28.367979717254638,27.596256561279297,27.39005241394043,
2010-06-02,,,29.157625198364254,28.949494934082033,28.58719253540039,28.462409591674806,27.639424476623535,27.391112308502198,
2010-06-03,,,29.59122467041016,29.132571411132812,28.728836250305175,28.59345474243164,27.69164981842041,27.398820819854738,
2010-06-04,,,28.92636489868164,29.088246536254882,28.826156616210938,28.704265117645264,27.729229011535644,27.409130992889406,
2010-06-07,,,28.50240135192871,28.95912895202637,28.859882164001466,28.78857774734497,27.75967788696289,27.415201530456542,
2010-06-08,,,28.50240135192871,28.936003494262696,28.8454288482666,28.84253797531128,27.791861152648927,27.430907745361328,
2010-06-09,,,27.895347595214844,28.683547973632812,28.816521453857423,28.795804500579834,27.80631465911865,27.440158004760743,
2010-06-10,,,28.396408081054688,28.44458465576172,28.788578033447266,28.755816555023195,27.834836387634276,27.453937129974364,
2010-06-11,,,28.47348976135254,28.3540096282959,28.721128082275392,28.694148349761964,27.86489974975586,27.46877607345581,
2010-06-14,,,29.29252243041992,28.51203384399414,28.735581398010254,28.677285575866698,27.913270950317383,27.492383499145507,
2010-06-15,,,29.41778945922852,28.6951114654541,28.8155574798584,28.68836669921875,27.958944091796877,27.513389301300048,
2010-06-16,,,29.11907958984375,28.93985786437988,28.811702919006347,28.69944772720337,28.005388107299805,27.526108436584472,
2010-06-17,,,29.24434471130371,29.10944519042969,28.777014923095702,28.75292558670044,28.05742084503174,27.541332817077638,
2010-06-18,,,29.29252243041992,29.273251724243163,28.813630676269533,28.819893646240235,28.104057655334472,27.56330219268799,
2010-06-21,,,28.87818717956543,29.190384674072266,28.851209259033205,28.855545711517333,28.141251487731935,27.57833387374878,
2010-06-22,,,29.543048858642575,29.21543655395508,28.95527400970459,28.900351428985594,28.191164360046386,27.60435022354126,
2010-06-23,,,29.263620376586918,29.24434471130371,29.092101287841796,28.95431137084961,28.22604564666748,27.627283210754396,
2010-06-24,,,29.022724151611328,29.200020599365235,29.15473289489746,28.971655464172365,28.263239402770996,27.650119857788084,
2010-06-25,,,29.8032169342041,29.30215950012207,29.287705612182616,29.004416847229002,28.31931915283203,27.68124313354492,
2010-06-28,,,29.697221755981445,29.465966415405273,29.32817554473877,29.03187847137451,28.36903923034668,27.711981048583983,
2010-06-29,,,28.61802864074707,29.28096237182617,29.248199462890625,29.03187847137451,28.39621196746826,27.729903469085695,
2010-06-30,,,28.810741424560547,29.1903865814209,29.217365646362303,29.014534282684327,28.429744148254393,27.749753017425537,
2010-07-01,,,29.09981155395508,29.205804061889648,29.20291233062744,28.989963626861574,28.468286933898927,27.770758838653563,
2010-07-02,,,29.032358169555664,29.05163230895996,29.176895904541016,28.995263290405273,28.503360900878906,27.788295822143553,
2010-07-05,,,29.032358169555664,28.918659591674803,29.19231300354004,29.02176113128662,28.533616943359377,27.805832805633546,
2010-07-06,,,28.95527648925781,28.98610916137695,29.13353576660156,29.044404888153075,28.563294944763182,27.823177070617675,
2010-07-07,,,28.50240135192871,28.924441146850587,29.057413864135743,29.07475757598877,28.597598037719727,27.838979644775392,
2010-07-08,,,28.33858871459961,28.772196578979493,28.98900032043457,29.071866607666017,28.624192543029785,27.852565956115722,
2010-07-09,,,28.300046920776367,28.625734329223633,28.838683319091796,29.063194465637206,28.650208892822267,27.865670471191407,
2010-07-12,,,28.126605987548828,28.444583892822266,28.681621742248534,29.004898643493654,28.670251235961913,27.874824352264405,
2010-07-13,,,28.1458740234375,28.282703399658203,28.634406280517577,28.941302871704103,28.686824531555175,27.8863871383667,27.69116756439209
2010-07-14,,,28.242231369018555,28.23066940307617,28.57755527496338,28.897460460662842,28.70628860473633,27.89939531326294,27.70123685836792
2010-07-15,,,27.943527221679688,28.151657104492188,28.46192684173584,28.83241958618164,28.725752716064452,27.909223766326903,27.71279972076416
2010-07-16,,,27.79898834228516,28.051445388793944,28.33858985900879,28.757742881774902,28.747529335021973,27.914523372650148,27.72460343360901
2010-07-19,,,27.70263290405273,27.966650772094727,28.205617332458495,28.69896516799927,28.765259017944334,27.917895908355714,27.736648044586182
2010-07-20,51.2873195876237,P,27.750812530517575,27.88763847351074,28.085170936584472,28.60935335159302,28.771811332702637,27.925411739349364,27.7444047832489
2010-07-21,51.062091510960386,P,27.490650177001957,27.73732223510742,27.983995819091795,28.52070484161377,28.745023994445802,27.934083938598633,27.747006425857546
2010-07-22,51.00252912707325,P,27.741172790527344,27.696851348876955,27.92425422668457,28.45662727355957,28.715924110412598,27.94901924133301,27.749318990707398
2010-07-23,51.09577754717475,P,28.37713050842285,27.812479782104493,27.93196258544922,28.385322952270506,28.68932964324951,27.968965072631836,27.753558702468872
2010-07-26,51.327120898322846,P,28.88782501220703,28.049518203735353,28.00808448791504,28.344853115081786,28.67449058532715,27.978118991851808,27.765506944656373
2010-07-27,51.561857485259395,P,28.52166557312012,28.20368881225586,28.0456636428833,28.34003496170044,28.6610005569458,27.98920000076294,27.77292642593384
2010-07-28,51.77944797433076,A,28.05915260314941,28.317389297485352,28.027355766296388,28.302455520629884,28.644234428405763,27.994885025024413,27.778322401046754
2010-07-29,51.919652781820446,A,28.07842445373535,28.384839630126955,28.040845489501955,28.251386165618896,28.64230716705322,28.004038906097414,27.78434471130371
2010-07-30,52.03224944237451,A,28.60838890075684,28.43109130859375,28.12178554534912,28.230187702178956,28.65541172027588,28.018396072387695,27.790704278945924
2010-08-02,51.88562535722888,A,28.319318771362305,28.317390060424806,28.18345413208008,28.194535732269287,28.658495178222655,28.030826110839843,27.7952330493927
2010-08-03,51.647892866406494,P,27.77008438110352,28.167073822021486,28.18538131713867,28.135276126861573,28.64095817565918,28.038245582580565,27.796485691070558
2010-08-04,51.78299437212189,P,28.357860565185547,28.22681541442871,28.27210235595703,28.128049087524413,28.64442695617676,28.05192823410034,27.804868745803834
2010-08-05,51.64216070046615,P,27.55809783935547,28.122750091552735,28.253794860839843,28.089024543762207,28.622072067260742,28.05414445877075,27.808289422988892
2010-08-06,51.30292802951809,P,27.46174049377441,27.89342041015625,28.162255859375,28.04710922241211,28.588347091674805,28.056167945861816,27.813444528579712
2010-08-09,51.07823318544943,P,27.432836532592773,27.716123962402342,28.016757011413574,28.012420749664308,28.554044036865236,28.058769588470458,27.818744173049925
2010-08-10,51.05878536078941,P,27.384654998779297,27.6390380859375,27.903055953979493,27.974359798431397,28.529376564025878,28.06281656265259,27.82385108947754
2010-08-11,50.73129984321351,P,27.336475372314453,27.43476104736328,27.830788230895998,27.929071998596193,28.492953567504884,28.066189022064208,27.830644245147706
2010-08-12,50.70149384079904,P,27.30756950378418,27.384655380249022,27.75370273590088,27.897274112701417,28.447280464172362,28.069465141296387,27.83565484046936
2010-08-13,50.773072085127325,P,27.27865982055664,27.34803924560547,27.620729827880858,27.87125768661499,28.414326362609863,28.071777687072753,27.841484413146972
2010-08-16,50.84465039857321,P,27.17267227172852,27.296006393432616,27.50606517791748,27.84475965499878,28.387731781005858,28.073704833984376,27.844471473693847
2010-08-17,50.92835540525771,P,27.365379333496094,27.292151260375977,27.465594673156737,27.825487995147704,28.364991340637207,28.078426246643065,27.84798846244812
2010-08-18,50.95843204549815,P,27.163036346435547,27.257463455200195,27.34611225128174,27.809107303619385,28.35034511566162,28.078329887390137,27.84418236732483
2010-08-19,51.006509713634614,P,27.288301467895508,27.25360984802246,27.319132614135743,27.786463737487793,28.328182983398438,28.08150968551636,27.8413880443573
2010-08-20,51.072632911522106,B,27.432836532592773,27.284445190429686,27.316242218017578,27.73924903869629,28.30736991882324,28.086134834289552,27.839316396713258
2010-08-23,50.97861503132457,B,26.94141387939453,27.23819351196289,27.267099952697755,27.641928482055665,28.260347747802733,28.086809349060058,27.835028524398805
2010-08-24,50.82777308175136,B,26.979957580566406,27.161109161376952,27.226630210876465,27.564843082427977,28.21159111022949,28.085267601013182,27.835751190185547
2010-08-25,50.75524957688299,B,26.75833320617676,27.080168533325196,27.168815994262694,27.499802112579346,28.164376182556154,28.084882144927978,27.83223415374756
2010-08-26,50.565769755353266,B,26.59453010559082,26.941414260864256,27.09751205444336,27.42560739517212,28.111379890441896,28.084400367736816,27.82770538330078
2010-08-27,50.398113465933044,B,26.902870178222656,26.835420989990233,27.05993309020996,27.34033145904541,28.06358684539795,28.08382225036621,27.82467011451721
2010-08-30,50.42194041100141,B,26.739059448242188,26.794950103759767,27.01657180786133,27.261318492889405,28.020804290771483,28.081027889251708,27.821538515090943
2010-08-31,50.440214704672734,B,26.80651092529297,26.760260772705077,26.960684967041015,27.213139820098878,27.96607353210449,28.07861894607544,27.821731214523314
2010-09-01,50.57009615617298,B,27.11485481262207,26.83156509399414,26.955866813659668,27.150989532470703,27.923098220825196,28.074571933746338,27.82577823638916
2010-09-02,50.86941192375767,B,27.336475372314453,26.979954147338866,26.96068420410156,27.139908409118654,27.88937324523926,28.076306324005127,27.830933361053468
2010-09-03,51.034530528876296,B,27.124488830566406,27.024277877807616,26.929849433898926,27.12304582595825,27.835798683166505,28.07755891799927,27.83652205467224
2010-09-06,51.21284765277736,B,27.124488830566406,27.101363754272462,26.948156929016115,27.107628440856935,27.784344024658203,28.07669162750244,27.842496185302736
2010-09-07,51.297239611183194,B,26.845054626464844,27.109072494506837,26.934666633605957,27.08064842224121,27.748884544372558,28.07254825592041,27.84288160324097
2010-09-08,51.20691835674677,B,26.555986404418945,26.997298812866212,26.914431953430174,27.041623973846434,27.703789443969725,28.06676679611206,27.843122520446776
2010-09-09,51.039494473192654,B,26.78724670410156,26.887453079223633,26.93370361328125,27.015607833862305,27.657538146972655,28.06291254043579,27.84350796699524
2010-09-10,50.96121265807964,B,26.835424423217773,26.829640197753907,26.92695903778076,26.99344606399536,27.613599472045898,28.058480186462404,27.840713634490967
2010-09-13,50.87859469006699,B,26.979957580566406,26.800733947753905,26.951048851013184,26.983810329437254,27.572551460266112,28.053084201812744,27.837148456573487
2010-09-14,50.840864121168835,B,26.81614875793457,26.79495277404785,26.952012634277345,26.95634880065918,27.52976890563965,28.046531925201418,27.83339051246643
2010-09-15,51.081976906705044,B,27.384654998779297,26.960686492919923,26.978992652893066,26.96742973327637,27.50741397857666,28.052506008148193,27.832282400131227
2010-09-16,51.10359904051753,B,26.82578659057617,26.968394470214843,26.92792377471924,26.9443039894104,27.47715793609619,28.050675239562988,27.829584436416624
2010-09-17,51.16964105740028,B,26.979957580566406,26.99730110168457,26.913470649719237,26.921660041809083,27.45075614929199,28.05048252105713,27.82640465736389
2010-09-20,51.24957354534907,B,27.163036346435547,27.033916854858397,26.91732540130615,26.932741165161133,27.431484756469725,28.05086799621582,27.82255040168762
