Date,GRADE,GPS,GOOGL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-11-24,,,4.362570762634277,4.215388011932373,4.341726779937744,4.454585528373718,3.862468008995056,,
2004-11-25,,,4.362570762634277,4.251434707641602,4.3211071491241455,4.4314446449279785,3.8928182792663573,,
2004-11-26,,,4.478150844573975,4.301311206817627,4.314591741561889,4.417402839660644,3.9237227392196656,,
2004-11-29,,,4.519589424133301,4.380943775177002,4.305055809020996,4.398705363273621,3.954522342681885,,
2004-11-30,,,4.542805194854736,4.453137397766113,4.328621053695679,4.382616543769837,3.9865451431274415,,
2004-12-01,,,4.492379665374756,4.479099178314209,4.347243595123291,4.368000555038452,4.017289843559265,,
2004-12-02,,,4.478399753570557,4.502264976501465,4.376849842071533,4.3613852739334105,4.046536726951599,,
2004-12-03,,,4.503364086151123,4.507307624816894,4.404309415817261,4.375177478790283,4.076777172088623,,
2004-12-06,,,4.4007649421691895,4.483542728424072,4.4322432518005375,4.379845595359802,4.105749487876892,,
2004-12-07,,,4.279443264007568,4.4308703422546385,4.442003870010376,4.383253049850464,4.128001685142517,,
2004-12-08,,,4.243247032165527,4.381043815612793,4.430071496963501,4.385899138450623,4.1474230766296385,,
2004-12-09,,,4.32936954498291,4.351237773895264,4.426751375198364,4.373929262161255,4.169305830001831,,
2004-12-10,,,4.28493595123291,4.307552146911621,4.407429885864258,4.361010813713074,4.188812093734741,,
2004-12-13,,,4.254980087280273,4.278395175933838,4.380968952178955,4.343012380599975,4.206481065750122,,
2004-12-14,,,4.460677146911621,4.314641952514648,4.372756147384644,4.3506886005401615,4.2266114139556885,,
2004-12-15,,,4.487886428833008,4.363569831848144,4.372306823730469,4.35977520942688,4.2479300117492675,,
2004-12-16,,,4.405257701873779,4.378747463226318,4.364992618560791,4.370921230316162,4.266712317466736,,
2004-12-17,,,4.495375633239746,4.420835399627686,4.364193773269653,4.384251594543457,4.287856163978577,,
2004-12-20,,,4.618692874908447,4.49357795715332,4.385986566543579,4.409114909172058,4.312699537277222,,
2004-12-21,,,4.5869903564453125,4.518840599060058,4.416741275787354,4.429372572898865,4.335840449333191,,
2004-12-22,,,4.650645732879639,4.551392459869385,4.457481145858765,4.443776321411133,4.358507037162781,,
2004-12-23,,,4.690587043762207,4.60845832824707,4.493602895736695,4.4601771354675295,4.38142324924469,,
2004-12-24,,,4.690587043762207,4.647500610351562,4.534168004989624,4.470798945426941,4.403286027908325,,
2004-12-27,,,4.7906904220581055,4.681900119781494,4.587739038467407,4.484353995323181,4.424629573822021,,
2004-12-28,,,4.811908721923828,4.726883792877198,4.622862195968628,4.497809171676636,4.447006602287292,,
2004-12-29,,,4.815402984619141,4.759835243225098,4.655613851547241,4.513960337638855,4.473173027038574,,
2004-12-30,,,4.932730197906494,4.808263874053955,4.708361101150513,4.5366768598556515,4.497247543334961,,
2004-12-31,,,4.812657833099365,4.832678031921387,4.740089321136475,4.552141547203064,4.5074125671386716,,
2005-01-03,,,5.060292720794678,4.8865984916687015,4.784249305725098,4.585117936134338,4.515056295394897,,
2005-01-04,,,4.855344295501709,4.895285606384277,4.8110846996307375,4.613912987709045,4.521396932601928,,
2005-01-05,,,4.830631732940674,4.898331356048584,4.8290832996368405,4.643282222747803,4.525161399841308,3.8250406122207643,
2005-01-06,,,4.706813335418701,4.853147983551025,4.83070592880249,4.662154412269592,4.522789897918702,3.847060661315918,
2005-01-07,,,4.839118480682373,4.858440113067627,4.845559072494507,4.689863538742065,4.5243925285339355,3.868414194583893,
2005-01-10,,,4.86932373046875,4.820246315002441,4.853422403335571,4.72058072090149,4.523908224105835,3.8897976756095884,
2005-01-11,,,4.831379413604736,4.815453338623047,4.8553694725036625,4.739115834236145,4.523244180679321,3.911932554244995,
2005-01-12,,,4.877312183380127,4.824789428710938,4.861560392379761,4.758587121963501,4.525096435546875,3.934244668483734,
2005-01-13,,,4.876063823699951,4.858639526367187,4.855893754959107,4.782127428054809,4.5304036045074465,3.956067509651184,
2005-01-14,,,4.991893291473389,4.889194488525391,4.873817300796508,4.806953310966492,4.54569107055664,3.979487998485565,
2005-01-17,,,4.991893291473389,4.9137084007263185,4.86697735786438,4.825613331794739,4.559380884170532,4.003941955566407,
2005-01-18,,,5.089999198913574,4.965432357788086,4.890442848205566,4.8507637739181515,4.576954984664917,4.0292871069908145,
2005-01-19,,,4.925241470336914,4.9750182151794435,4.89990382194519,4.864493560791016,4.591653308868408,4.053513898849487,
2005-01-20,,,4.840866088867188,4.967978668212891,4.913309097290039,4.872007513046265,4.597095289230347,4.076582405567169,
2005-01-21,,,4.700073719024658,4.909614753723145,4.899404621124267,4.872481846809388,4.600230665206909,4.098617432117462,
2005-01-24,,,4.511352062225342,4.8135065078735355,4.863607454299927,4.858514928817749,4.598158731460571,4.118765242099762,
2005-01-25,,,4.421483993530273,4.679803466796875,4.822617912292481,4.838993692398072,4.600445356369018,4.137622451782226,
2005-01-26,,,4.724038600921631,4.639562892913818,4.807290554046631,4.834425473213196,4.608803043365478,4.159325470924378,
2005-01-27,,,4.695080757141113,4.610405826568604,4.789192247390747,4.822543001174926,4.619057912826538,4.180736420154571,
2005-01-28,,,4.751497745513916,4.620690631866455,4.7651526927948,4.819484996795654,4.62951250076294,4.20195764541626,
2005-01-31,,,4.883302688598633,4.695080757141113,4.754293632507324,4.810635495185852,4.644750022888184,4.223955221176148,
2005-02-01,,,4.790440082550049,4.7688719749450685,4.724337720870972,4.807390284538269,4.656922082901001,4.244028136730194,
2005-02-02,,,5.141422748565674,4.852348804473877,4.745955848693848,4.822929835319519,4.672499122619629,4.267483565807343,
2005-02-03,,,5.263742923736572,4.966081237792968,4.788243532180786,4.850776314735413,4.6905225658416745,4.2916704225540165,
2005-02-04,,,5.1014814376831055,5.036077976226807,4.828384304046631,4.863894462585449,4.7029891777038575,4.313355958461761,
2005-02-07,,,4.893538951873779,5.038125228881836,4.866602993011474,4.865105223655701,4.710468168258667,4.332495255470276,
2005-02-08,,,4.95869255065918,5.071775722503662,4.920323848724365,4.871470880508423,4.718785915374756,4.352665529251099,
2005-02-09,,,4.782451629638672,4.999981498718261,4.926165151596069,4.8667278528213505,4.724587354660034,4.37093859910965,
2005-02-10,,,4.692584037780762,4.8857497215271,4.925915479660034,4.857553863525391,4.728871040344238,4.3877038836479185,
2005-02-11,,,4.678106307983398,4.801074695587158,4.918576335906982,4.841864514350891,4.732365884780884,4.4045715284347535,
2005-02-14,,,4.817650318145752,4.785896968841553,4.9120110988616945,4.8331523656845095,4.740703592300415,4.4232265400886535,
2005-02-15,,,4.873568058013916,4.7688720703125,4.920323896408081,4.822330808639526,4.752586088180542,4.44029388666153,
2005-02-16,,,4.952950954437256,4.802971935272216,4.901476716995239,4.8237162828445435,4.766780166625977,4.457101621627808,
2005-02-17,,,4.940219402313232,4.852499008178711,4.8691243648529055,4.828683948516845,4.778997163772583,4.474151496887207,
2005-02-18,,,4.941467761993408,4.905171298980713,4.853122997283935,4.840753650665283,4.792127799987793,4.490469946861267,
2005-02-21,,,4.941467761993408,4.929934787750244,4.857915878295898,4.862259435653686,4.805857553482055,4.506169309616089,
2005-02-22,,,4.777210235595703,4.910663223266601,4.839767646789551,4.880045747756958,4.812188215255738,4.519399814605713,
2005-02-23,,,4.841615200042725,4.888396072387695,4.845684003829956,4.885924577713013,4.8192627906799315,4.5335964012145995,
2005-02-24,,,4.715301036834717,4.843412399291992,4.847955703735352,4.886935591697693,4.82546365737915,4.546087987422943,
2005-02-25,,,4.639911651611328,4.783101177215576,4.8441362380981445,4.881356287002563,4.828354377746582,4.55810527086258,
2005-02-28,,,4.69283390045166,4.733374404907226,4.831654596328735,4.871832847595215,4.829837198257446,4.571268367767334,
2005-03-01,,,4.644655227661133,4.7068634033203125,4.808763313293457,4.864543604850769,4.830990495681763,4.583415472507477,
2005-03-02,,,4.622687339782715,4.6630778312683105,4.775736951828003,4.838606834411621,4.8304313278198245,4.594469182491302,
2005-03-03,,,4.668370723724365,4.65369176864624,4.748552083969116,4.80883822441101,4.829987001419068,4.605705125331879,
2005-03-04,,,4.640660762786865,4.653841590881347,4.718471384048462,4.785797190666199,4.8289884757995605,4.616137251853943,
2005-03-07,,,4.71330451965332,4.657935714721679,4.695655059814453,4.776785469055175,4.827440757751464,4.626035165786743,
2005-03-08,,,4.62318754196167,4.653642177581787,4.68025279045105,4.7600102186203,4.823666334152222,4.635336468219757,
2005-03-09,,,4.527078628540039,4.634520435333252,4.648799133300781,4.747241568565369,4.81789984703064,4.645536437034607,
2005-03-10,,,4.4928789138793945,4.5994220733642575,4.626556921005249,4.737256312370301,4.8091028213500975,4.65317518234253,
2005-03-11,,,4.438458442687988,4.558981609344483,4.606411600112915,4.72527391910553,4.80161883354187,4.654515700340271,
2005-03-14,,,4.368312358856201,4.489983177185058,4.573959445953369,4.702807021141052,4.7877792263031,4.651417760848999,
2005-03-15,,,4.45867919921875,4.457081508636475,4.5553618431091305,4.682062578201294,4.779845924377441,4.650621428489685,
2005-03-16,,,4.383539199829102,4.428373622894287,4.531447029113769,4.653591990470886,4.77090407371521,4.6480327367782595,
2005-03-17,,,4.475654602050781,4.424928760528564,4.512175416946411,4.6303637504577635,4.766280899047851,4.644535398483276,
2005-03-18,,,4.494377613067627,4.436112594604492,4.4975471019744875,4.608009243011475,4.759386081695556,4.641889305114746,
2005-03-21,,,4.515346050262451,4.4655193328857425,4.4777512550354,4.586703157424926,4.752306528091431,4.638107376098633,
2005-03-22,,,4.458429336547852,4.4654693603515625,4.461275434494018,4.570764112472534,4.744847526550293,4.634045853614807,
2005-03-23,,,4.4679155349731445,4.482344627380371,4.4553591251373295,4.552079129219055,4.736659593582154,4.630878014564514,
2005-03-24,,,4.474656105041504,4.482144927978515,4.45353684425354,4.540046882629395,4.728631439208985,4.629517521858215,
2005-03-25,,,4.474656105041504,4.478200626373291,4.457156610488892,4.531784105300903,4.718286695480347,4.631988883018494,
2005-03-28,,,4.5288262367248535,4.480896663665772,4.473207998275757,4.523583722114563,4.709025354385376,4.634203119277954,
2005-03-29,,,4.482644081115723,4.485739612579346,4.475604486465454,4.515483164787293,4.6968782520294186,4.636916618347168,
2005-03-30,,,4.504611968994141,4.493078899383545,4.487711763381958,4.509579396247863,4.688465662002564,4.6400594854354855,
2005-03-31,,,4.506109237670898,4.499369525909424,4.49075722694397,4.50146632194519,4.681770524978638,4.639432907104492,
2005-04-01,,,4.494377613067627,4.503313827514648,4.49075722694397,4.494152164459228,4.677656602859497,4.638943634033203,
2005-04-04,,,4.625433921813965,4.522635364532471,4.501766014099121,4.489758634567261,4.6799382400512695,4.639048485755921,
2005-04-05,,,4.70731258392334,4.567569065093994,4.52665433883667,4.493964886665344,4.685654811859131,4.6430500841140745,
2005-04-06,,,4.723538875579834,4.6113544464111325,4.552216672897339,4.503787899017334,4.685644817352295,4.647223930358887,
2005-04-07,,,4.83687162399292,4.677506923675537,4.588438224792481,4.520987534523011,4.688480634689331,4.653769273757934,
2005-04-08,,,4.794184684753418,4.737468338012695,4.620391082763672,4.538773846626282,4.6893343734741215,4.65942343711853,
2005-04-11,,,4.823641777038574,4.777109909057617,4.649872636795044,4.561540317535401,4.68814115524292,4.666445589065551,
2005-04-12,,,4.841865062713623,4.804020404815674,4.685794734954834,4.580699610710144,4.689169654846191,4.673045868873596,
2005-04-13,,,4.816152095794678,4.822543048858643,4.716948747634888,4.602330255508423,4.682664241790771,4.6775816822052,
2005-04-14,,,4.7792067527771,4.811010074615479,4.7442584991455075,4.617507863044739,4.672973518371582,4.681748042106628,
2005-04-15,,,4.618195056915283,4.775812149047852,4.756640243530273,4.623698735237122,4.6633077907562255,4.683148484230042,
2005-04-18,,,4.66737174987793,4.7445581436157225,4.76083402633667,4.631300020217895,4.658784446716308,4.684626307487488,
2005-04-19,,,4.77795934677124,4.731777000427246,4.76789870262146,4.647276520729065,4.655169782638549,4.686977849006653,
2005-04-20,,,4.945211887359619,4.757588958740234,4.7900660037994385,4.671141338348389,4.658424987792968,4.691506171226502,
2005-04-21,,,5.097987651824951,4.8213451385498045,4.816177606582642,4.702307915687561,4.666533060073853,4.697702050209045,
2005-04-22,,,5.387310981750488,4.975168323516845,4.8754902362823485,4.74794065952301,4.680717153549194,4.7065415191650395,
2005-04-25,,,5.580027103424072,5.157699394226074,4.951128768920898,4.800500702857971,4.695964689254761,4.718334140777588,
2005-04-26,,,5.460702419281006,5.294248008728028,5.013012504577636,4.849403619766235,4.707707376480102,4.730146732330322,
2005-04-27,,,5.486414909362793,5.4024886131286625,5.080038785934448,4.898493766784668,4.718376655578613,4.742578411102295,
2005-04-28,,,5.478177547454834,5.478526592254639,5.149935865402222,4.947097182273865,4.729135818481446,4.7540664911270145,
2005-04-29,,,5.491907596588135,5.499445915222168,5.237307119369507,4.99697368144989,4.74014461517334,4.766136207580566,
2005-05-02,,,5.549072265625,5.493254947662353,5.325477170944214,5.043155598640442,4.752296705245971,4.779077129364014,
2005-05-03,,,5.64642858505249,5.530400180816651,5.412324094772339,5.0901113986969,4.769681072235107,4.790934643745422,
2005-05-04,,,5.704093456268311,5.573935890197754,5.488212251663208,5.139139127731323,4.786930637359619,4.803096714019776,
2005-05-05,,,5.666149616241455,5.611530303955078,5.545028448104858,5.18060302734375,4.805947608947754,4.815705633163452,
2005-05-06,,,5.692111492156982,5.6515710830688475,5.575508499145508,5.225499367713928,4.826991605758667,4.827672991752625,
2005-05-09,,,5.642185211181641,5.670193672180176,5.581724309921265,5.266426539421081,4.845978631973266,4.837907915115356,
2005-05-10,,,5.686620235443115,5.678232002258301,5.604316091537475,5.308664298057556,4.866817932128907,4.848904213905334,
2005-05-11,,,5.773740768432617,5.6921614646911625,5.633048677444458,5.356543731689453,4.889839000701905,4.860135164260864,
2005-05-12,,,5.709586143493652,5.700848770141602,5.6561895370483395,5.403062701225281,4.91066330909729,4.870325155258179,
2005-05-13,,,5.722566604614258,5.706939792633056,5.679255437850952,5.4582812786102295,4.932301425933838,4.880644950866699,
2005-05-16,,,5.767750263214111,5.732052803039551,5.701123237609863,5.513300204277039,4.953390340805054,4.890415549278259,
2005-05-17,,,5.819673538208008,5.758663463592529,5.718447732925415,5.565385913848877,4.977320060729981,4.900493197441101,
2005-05-18,,,5.97020149230957,5.79795560836792,5.745058536529541,5.616635394096375,5.006182518005371,4.9120411825180055,
2005-05-19,,,5.970700740814209,5.850178527832031,5.775513648986816,5.660271048545837,5.035738954544067,4.922420887947083,
2005-05-20,,,6.03136157989502,5.911937522888184,5.80943865776062,5.692473578453064,5.067597017288208,4.9346079254150395,
2005-05-23,,,6.376852989196777,6.033758068084717,5.882905435562134,5.732314872741699,5.107767829895019,4.94777352809906,
2005-05-24,,,6.390582084655762,6.147939777374267,5.953301620483399,5.778808856010437,5.14640588760376,4.9631259059906006,
2005-05-25,,,6.510655403137207,6.256030559539795,6.026993083953857,5.830020880699157,5.1889482116699215,4.979926142692566,4.402483377456665
2005-05-26,,,6.470463752746582,6.35598316192627,6.10308084487915,5.879635190963745,5.228844394683838,4.997562646865845,4.422311654090882
2005-05-27,,,6.640214920043945,6.477753829956055,6.194845676422119,5.937050557136535,5.271761140823364,5.015573611259461,4.441993902921677
2005-05-30,,,6.640214920043945,6.5304262161254885,6.282092142105102,5.991607689857483,5.3142585182189945,5.033282523155212,4.4615400993824
2005-05-31,,,6.921550750732422,6.636619949340821,6.392279863357544,6.05536379814148,5.363520946502685,5.054184236526489,4.483058395385743
2005-06-01,52.75524440862579,A,7.1894049644470215,6.772369861602783,6.514200210571289,6.129629373550415,5.417950735092163,5.077305164337158,4.505774916410446
2005-06-02,52.935956910059126,A,7.186909198760986,6.915658950805664,6.635821056365967,6.205667352676391,5.4721957969665525,5.100413618087768,4.528240563869477
2005-06-03,52.955427450750285,A,6.996190547943115,6.986854076385498,6.732303953170776,6.270871305465699,5.522626485824585,5.1204565906524655,4.549972294569016
2005-06-06,53.113062915408385,A,7.262796878814697,7.111370468139649,6.820898342132568,6.351901888847351,5.577305898666382,5.143165626525879,4.573553791046143
2005-06-07,53.13857295757918,A,7.317215919494629,7.19050350189209,6.913561725616455,6.433431673049927,5.63399733543396,5.165437793731689,4.597362450361252
2005-06-08,52.90334367416418,A,6.978715419769287,7.148365592956543,6.960367727279663,6.49368040561676,5.6834794044494625,5.185972533226013,4.61974321603775
2005-06-09,52.74420144071784,A,7.147217273712158,7.140427207946777,7.0280430793762205,6.565561962127686,5.736301565170288,5.209036045074463,4.642809225320816
2005-06-10,52.67336140082501,A,7.052107810974121,7.151610660552978,7.069232368469239,6.632039022445679,5.787456169128418,5.2325563859939574,4.66558690905571
2005-06-13,52.487311303189415,A,7.058348178863525,7.110720920562744,7.111045694351196,6.69656891822815,5.836114454269409,5.25802634716034,4.6883957946300505
2005-06-14,52.23677868262644,A,6.94851016998291,7.0369797706604,7.113741636276245,6.7530107498168945,5.880938405990601,5.283296608924866,4.710459530353546
2005-06-15,52.131073615037145,A,6.859890460968018,7.013214778900147,7.080790185928345,6.797495198249817,5.923665437698364,5.304655127525329,4.7319902992248535
2005-06-16,51.94544054642197,A,6.925793647766113,6.968930053710937,7.054678630828858,6.845249843597412,5.965443878173828,5.32696225643158,4.753849338293076
2005-06-17,51.838906056937766,P,6.997189044952393,6.957946300506592,7.0547784805297855,6.893541216850281,6.0095039653778075,5.349419169425964,4.775688407421112
2005-06-20,51.77376044549115,P,7.15695333480835,6.977667331695557,7.044194126129151,6.932546234130859,6.056170196533203,5.372155675888061,4.7980554485321045
2005-06-21,51.81423501700554,P,7.185410976409912,7.025047492980957,7.031013631820679,6.972287678718567,6.103041114807129,5.39610538482666,4.8200667607784276
2005-06-22,51.935863861578014,A,7.22185754776001,7.097440910339356,7.055327844619751,7.007847785949707,6.151155223846436,5.4169097328186036,4.842196649312973
2005-06-23,52.033091761389876,A,7.232091903686523,7.158700561523437,7.063815307617188,7.045929193496704,6.200212926864624,5.436593222618103,4.864131822586059
2005-06-24,52.15359109108624,A,7.420315265655518,7.243325805664062,7.100636053085327,7.084934210777282,6.256255331039429,5.459781560897827,4.886568759679794
2005-06-27,52.321033864704454,A,7.591312885284424,7.330197715759278,7.153932523727417,7.132489109039307,6.314734153747558,5.486759300231934,4.909627277851104
2005-06-28,52.427838021105835,A,7.538890838623047,7.400893688201904,7.21297059059143,7.163356113433838,6.369952783584595,5.512561283111572,4.932613406181336
2005-06-29,52.38381744218637,A,7.307230949401855,7.417968368530273,7.257704639434815,7.16924741268158,6.41719316482544,5.5378090763092045,4.954373837709427
2005-06-30,52.36486241754289,A,7.342928886413574,7.440135765075683,7.299418163299561,7.177048397064209,6.462091989517212,5.5643125247955325,4.976008204221725
2005-07-01,52.20753418595003,A,7.270535945892334,7.410179901123047,7.326752853393555,7.19076566696167,6.499756488800049,5.590236821174622,4.997404174804688
2005-07-04,51.92606763772812,A,7.270535945892334,7.346024513244629,7.338111114501953,7.191152620315552,6.533566665649414,5.6147656774520875,5.01899610877037
2005-07-05,51.72867206684524,A,7.381871223449707,7.314620590209961,7.357757139205932,7.194385385513305,6.571990041732788,5.639848709106445,5.040071297883987
2005-07-06,51.64276147526878,A,7.2772746086120605,7.308629322052002,7.363298845291138,7.2093133449554445,6.6078072357177735,5.663091945648193,5.060096783638
2005-07-07,51.58121461013955,A,7.377627849578857,7.315569114685059,7.377852439880371,7.220833873748779,6.645796241760254,5.6874660301208495,5.080808763504028
2005-07-08,51.582193427291706,A,7.394852161407471,7.340432357788086,7.375306129455566,7.237971091270447,6.683855133056641,5.711999874114991,5.101234910488128
2005-07-11,51.60149921617719,A,7.322957992553711,7.350916767120362,7.348470640182495,7.251201581954956,6.719332847595215,5.735814776420593,5.120992043018341
2005-07-12,51.55880519251551,A,7.283766269683838,7.331295776367187,7.322958183288574,7.267964386940003,6.752079601287842,5.760880336761475,5.140140075683593
2005-07-13,51.62891546033419,A,7.460505485534668,7.367941951751709,7.338285636901856,7.297995138168335,6.787207841873169,5.787069239616394,5.160332820415497
2005-07-14,51.677795030583034,A,7.511180877685547,7.394652557373047,7.355110836029053,7.327264499664307,6.824108467102051,5.815028038024902,5.180558012723923
2005-07-15,51.730595029154614,A,7.518669605255127,7.419416046142578,7.379924201965332,7.353338527679443,6.860639629364013,5.84381561756134,5.20096044421196
2005-07-18,51.818458399826824,A,7.477480888366699,7.450320625305176,7.400618696212769,7.369364905357361,6.897345542907715,5.871662087440491,5.221465227603912
2005-07-19,52.023115559708025,A,7.7360992431640625,7.540787220001221,7.4360414981842045,7.396899318695068,6.938335123062134,5.90257652759552,5.242996000051498
2005-07-20,52.11598647422522,A,7.788522243499756,7.606390571594238,7.487166261672973,7.425232553482056,6.978630752563476,5.93423487663269,5.264352029561996
2005-07-21,52.206780855832356,A,7.836950302124023,7.671544456481934,7.53309850692749,7.455475473403931,7.021178035736084,5.965920672416687,5.2858128988742825
2005-07-22,52.15509756181507,A,7.54887580871582,7.677585697174072,7.548500871658325,7.461903500556946,7.057704219818115,5.995002822875977,5.3055700373649595
2005-07-25,52.043979086540844,A,7.385366439819336,7.659162807464599,7.554741716384887,7.451606178283692,7.09005654335022,6.021723442077636,5.32387930393219
2005-07-26,51.81257598521531,A,7.391357898712158,7.590214538574219,7.56550087928772,7.444229531288147,7.121490230560303,6.049405145645141,5.34237080693245
2005-07-27,51.58367055386187,A,7.412326812744141,7.514975452423096,7.560683012008667,7.449484324455261,7.150332736968994,6.078257627487183,5.361897032260895
2005-07-28,51.296790019724114,P,7.32670259475708,7.412925910949707,7.54223518371582,7.4486730098724365,7.177452774047851,6.10659586429596,5.379885523319245
