Date,GRADE,GPS,ZBRA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-11-27,,,3.944443941116333,3.855555200576783,3.8777775049209593,3.8402776241302496,3.8288888931274414,,
1991-11-28,,,3.944443941116333,3.8777773857116706,3.8777775049209593,3.854166471958161,3.8288888931274414,,
1991-11-29,,,3.8333330154418954,3.8777773857116706,3.872221899032593,3.8555553197860726,3.8244444370269775,,
1991-12-02,,,3.777777910232544,3.8666663646697996,3.866666388511658,3.858333110809327,3.8166666555404665,,
1991-12-03,,,3.8333330154418954,3.8666663646698005,3.8611107826232915,3.8638886570930486,3.8122221994400025,,
1991-12-04,,,3.8888890743255615,3.855555391311646,3.8555552959442148,3.8722220063209543,3.808888864517212,,
1991-12-05,,,3.944443941116333,3.855555391311646,3.8666663885116583,3.883333098888398,3.806666626930237,,
1991-12-06,,,3.8333330154418954,3.8555553913116456,3.8666663885116583,3.883333098888398,3.802222170829773,,
1991-12-09,,,3.777777910232544,3.8555553913116456,3.8611108779907233,3.877777540683747,3.799444389343262,,
1991-12-10,,,3.722222089767456,3.833333206176758,3.8499997854232797,3.866666448116303,3.7961110496520996,,
1991-12-11,,,3.277777910232544,3.711110973358154,3.783333182334901,3.8305553436279305,3.7827777290344238,,
1991-12-12,,,3.416666984558105,3.6055555820465086,3.7305554866790778,3.804166495800019,3.773333287239075,,
1991-12-13,,,3.3333330154418945,3.505555582046509,3.680555486679077,3.7763886928558357,3.7666666078567506,,
1991-12-16,,,3.444443941116333,3.4388887882232666,3.647222089767456,3.7569442391395578,3.761111044883728,,
1991-12-17,,,3.444443941116333,3.383333158493042,3.6083331823349,3.7347219824790963,3.7566665840148925,,
1991-12-18,,,3.388889074325561,3.4055553913116454,3.5583331823349,3.7069442391395575,3.751111025810242,,
1991-12-19,,,3.388889074325561,3.399999809265137,3.5027776956558228,3.6847220420837403,3.744444365501404,,
1991-12-20,,,3.388889074325561,3.41111102104187,3.4583333015441893,3.6624998450279236,3.7388888072967528,,
1991-12-23,,,3.3333330154418945,3.3888888359069824,3.4138888120651245,3.6374998450279237,3.7322221279144285,,
1991-12-24,,,3.444443941116333,3.3888888359069824,3.3861109972000123,3.6180553913116453,3.727777667045593,,
1991-12-25,,,3.444443941116333,3.399999809265137,3.402777600288391,3.5930553913116454,3.722222104072571,,
1991-12-26,,,3.444443941116333,3.411110782623291,3.4055552959442137,3.5680553913116455,3.7177776432037355,,
1991-12-27,,,3.555556058883667,3.444444179534912,3.4277776002883913,3.554166543483734,3.71666654586792,,
1991-12-30,,,3.6111109256744394,3.499999761581421,3.4444442987442017,3.5458331942558288,3.713333206176758,,
1991-12-31,,,3.722222089767456,3.5555553913116453,3.472222113609314,3.5402776479721068,3.7105554294586183,,
1992-01-01,,,3.722222089767456,3.61111102104187,3.5055554151535033,3.5319442987442016,3.7099998712539675,3.808333303928375,
1992-01-02,,,3.8333330154418954,3.6888888359069822,3.549999809265137,3.5263887524604796,3.708888750076294,3.8061110758781433,
1992-01-03,,,3.777777910232544,3.733333206176758,3.588888692855835,3.523610997200012,3.7111109685897827,3.803888854980469,
1992-01-06,,,3.944443941116333,3.799999809265137,3.6499997854232786,3.5319442987442016,3.7133331871032715,3.805555515289307,
1992-01-07,,,3.944443941116333,3.844444179534912,3.699999785423279,3.5430553913116456,3.717777624130249,3.8077777338027956,
1992-01-08,,,4.444444179534912,3.9888885974884034,3.799999809265137,3.601388704776764,3.733333168029785,3.8122221755981447,
1992-01-09,,,4.611111164093018,4.144444227218628,3.916666531562805,3.6611109137535096,3.7522220516204836,3.8172221755981446,
1992-01-10,,,4.5,4.288888645172119,4.011110925674439,3.7194442629814146,3.76611093044281,3.8211110639572143,
1992-01-13,,,4.5,4.3999998569488525,4.0999998331069945,3.772222065925598,3.781666488647461,3.8261110639572142,
1992-01-14,,,4.444444179534912,4.499999904632569,4.172222042083741,3.822222077846527,3.79611093044281,3.8305555057525633,
1992-01-15,,,4.555555820465088,4.522222232818604,4.255555415153504,3.8805554151535033,3.8127776050567626,3.8361110639572145,
1992-01-16,,,4.777778148651123,4.555555629730224,4.349999928474427,3.9499998688697815,3.833888726234436,3.8433332872390746,
1992-01-17,,,4.6666669845581055,4.588889026641846,4.438888835906982,4.0138887643814085,3.85055540561676,3.848888845443726,
1992-01-20,,,4.722221851348877,4.633333396911621,4.5166666269302365,4.083333206176758,3.8672220611572268,3.8549999523162843,
1992-01-21,,,4.5,4.644444561004638,4.5722222328186035,4.136111009120941,3.8783331823349,3.8594443941116334,
1992-01-22,,,4.722221851348877,4.6777777671813965,4.6,4.199999904632568,3.8927776193618775,3.8661110544204713,
1992-01-23,,,4.583333015441895,4.638888740539551,4.597222185134887,4.256944358348846,3.905555400848389,3.8713888263702394,
1992-01-24,,,4.6666669845581055,4.638888740539551,4.613888883590699,4.312499904632569,3.9211109590530397,3.8788888263702392,
1992-01-27,,,4.722221851348877,4.638888740539551,4.636111068725586,4.36805545091629,3.938888735771179,3.8866666054725645,
1992-01-28,,,4.6666669845581055,4.672222137451172,4.658333349227905,4.415277695655822,3.95444429397583,3.8949999451637267,
1992-01-29,,,4.5,4.627777767181397,4.652777767181396,4.45416659116745,3.9655554151535033,3.9008332753181456,
1992-01-30,,,4.5,4.611111164093018,4.624999952316284,4.487499940395355,3.9788887548446654,3.9063888359069825,
1992-01-31,,,4.611111164093018,4.6,4.619444370269775,4.529166603088379,3.994444317817688,3.9141666173934935,
1992-02-03,,,4.611111164093018,4.577777862548828,4.60833330154419,4.5624999642372135,4.00999988079071,3.9205555081367494,
1992-02-04,,,4.388888835906982,4.522222232818604,4.597222185134887,4.584722208976745,4.0211109972000125,3.9247221755981445,
1992-02-05,,,4.555555820465088,4.533333396911621,4.580555582046509,4.590277791023254,4.033333234786987,3.931111063957214,
1992-02-06,,,4.388888835906982,4.511111164093018,4.561111164093018,4.579166674613953,4.0422221326828005,3.935555512905121,
1992-02-07,,,4.444444179534912,4.477777767181396,4.538888883590698,4.576388883590698,4.054444355964661,3.9394443964958192,
1992-02-10,,,4.5,4.455555534362793,4.51666669845581,4.576388883590698,4.0688887977600094,3.942777726650238,
1992-02-11,,,4.388888835906982,4.455555534362793,4.488888883590699,4.573611116409301,4.079999914169312,3.946111056804657,
1992-02-12,,,4.5,4.444444370269776,4.488888883590699,4.570833325386047,4.0922221326828,3.950555498600006,
1992-02-13,,,4.5,4.466666603088379,4.488888883590699,4.556944417953491,4.103333253860473,3.9549999403953553,
1992-02-14,,,4.388888835906982,4.455555534362793,4.466666650772095,4.543055510520935,4.1144443702697755,3.9583332705497742,
1992-02-17,,,4.388888835906982,4.43333330154419,4.444444417953491,4.52638885974884,4.126666588783264,3.963055489063263,
1992-02-18,,,4.444444179534912,4.444444370269776,4.4499999523162845,4.523611068725586,4.141111030578613,3.9686110401153565,
1992-02-19,,,4.25,4.394444370269776,4.419444370269775,4.499999976158142,4.160555472373963,3.971666600704193,
1992-02-20,,,4.4166669845581055,4.377777767181397,4.4222221851348875,4.491666674613953,4.180555472373962,3.9769443798065187,
1992-02-21,,,4.333333015441895,4.366666603088379,4.411111068725586,4.474999976158142,4.200555472373963,3.9836110401153566,
1992-02-24,,,4.333333015441895,4.355555438995362,4.394444370269776,4.455555534362793,4.218333253860474,3.989722149372101,
1992-02-25,,,4.1666669845581055,4.3,4.372222185134889,4.430555534362793,4.23277771472931,3.994722149372101,
1992-02-26,,,4.333333015441895,4.316666603088379,4.355555486679078,4.4222221851348875,4.2516665935516365,4.001388809680939,
1992-02-27,,,4.333333015441895,4.299999809265137,4.338888788223267,4.413888835906983,4.270555472373963,4.007499918937683,
1992-02-28,,,4.444444179534912,4.322222042083741,4.34444432258606,4.405555486679077,4.29166657447815,4.0152776908874515,
1992-03-02,,,4.388888835906982,4.333333206176759,4.34444432258606,4.394444370269776,4.312777690887452,4.02249990940094,
1992-03-03,,,4.388888835906982,4.377777576446534,4.338888788223267,4.394444370269776,4.331666588783265,4.029722127914429,
1992-03-04,,,4.388888835906982,4.388888740539551,4.352777671813966,4.38611102104187,4.350555486679077,4.036388795375824,
1992-03-05,,,4.277778148651123,4.377777767181397,4.338888788223267,4.380555486679077,4.367222170829773,4.042499907016754,
1992-03-06,,,4.1666669845581055,4.322222328186035,4.322222185134888,4.366666626930237,4.379444389343262,4.04805546760559,
1992-03-09,,,4.138888835906982,4.272222328186035,4.3027777671813965,4.348611068725586,4.3899999475479135,4.051666576862335,
1992-03-10,,,4.277778148651123,4.2500001907348635,4.313888883590698,4.343055534362793,4.401111068725586,4.055833249092102,
1992-03-11,,,4.277778148651123,4.227778053283691,4.308333396911621,4.331944441795349,4.41222218990326,4.061111030578613,
1992-03-12,,,4.111111164093018,4.19444465637207,4.286111211776733,4.3125,4.417777752876282,4.063333251476288,
1992-03-13,,,4.277778148651123,4.216666889190674,4.269444608688355,4.306944465637207,4.4277777576446535,4.069444363117218,
1992-03-16,,,4.1666669845581055,4.222222518920899,4.247222423553467,4.2958333730697635,4.432222218513489,4.07277770280838,
1992-03-17,,,4.055555820465088,4.177778053283691,4.213889122009277,4.276388955116272,4.434444456100464,4.076111040115356,
1992-03-18,,,4.222221851348877,4.166666793823242,4.197222423553467,4.275000047683716,4.4300000095367436,4.081666588783264,
1992-03-19,,,4.222221851348877,4.188888931274414,4.191666793823242,4.265277791023254,4.422222223281861,4.087222137451172,
1992-03-20,,,4.222221851348877,4.177777671813965,4.197222280502319,4.2597222328186035,4.416666660308838,4.091388795375824,
1992-03-23,,,4.1666669845581055,4.177777671813965,4.2000000953674315,4.251388931274414,4.41,4.095833244323731,
1992-03-24,,,4.1666669845581055,4.199999904632568,4.18888897895813,4.251388931274414,4.404444456100465,4.100277693271637,
1992-03-25,,,4.055555820465088,4.166666698455811,4.166666746139526,4.237500071525574,4.394444456100464,4.103611030578613,
1992-03-26,,,4.1666669845581055,4.155555725097656,4.172222328186035,4.229166769981385,4.382222232818604,4.10805547952652,
1992-03-27,,,4.055555820465088,4.122222518920898,4.150000095367432,4.209722352027893,4.370000009536744,4.110277707576752,
1992-03-30,,,4.055555820465088,4.100000286102295,4.13888897895813,4.1930557012557985,4.356666688919068,4.111944375038147,
1992-03-31,,,4.055555820465088,4.077778053283692,4.13888897895813,4.176389050483704,4.34777780532837,4.113055493831634,
1992-04-01,,,4.055555820465088,4.077778053283692,4.122222375869751,4.159722399711609,4.334444484710694,4.113611052036285,
1992-04-02,,,4.138888835906982,4.072222423553467,4.113889074325561,4.152777934074402,4.325555601119996,4.1155555009841915,
1992-04-03,,,4.111111164093018,4.083333492279053,4.102778005599975,4.150000143051147,4.314444484710694,4.1177777218818665,
1992-04-06,,,4.055555820465088,4.083333492279053,4.091666889190674,4.145833492279053,4.301111164093018,4.119999949932098,
1992-04-07,,,3.722222089767456,4.016666746139526,4.047222399711609,4.118055689334869,4.282222266197206,4.118333280086517,
1992-04-08,,,3.555556058883667,3.916666793823242,3.997222423553467,4.081944584846497,4.263333387374878,4.1144444012641905,
1992-04-09,,,3.722222089767456,3.833333444595337,3.952777934074402,4.062500131130219,4.247777829170228,4.113333292007447,
1992-04-10,,,3.777777910232544,3.766666793823242,3.9250001430511476,4.037500119209289,4.231111164093019,4.1127777409553525,
1992-04-13,,,3.944443941116333,3.744444417953491,3.913888955116272,4.026388967037201,4.2177778196334845,4.113888850212097,
1992-04-14,,,4.0,3.8,3.9083333730697634,4.023611176013946,4.210000042915345,4.115555520057678,
1992-04-15,,,3.944443941116333,3.877777576446533,3.8972221851348876,4.009722280502319,4.19777780532837,4.115555520057678,
1992-04-16,,,3.8333330154418954,3.899999761581421,3.8666666030883787,3.9902778387069704,4.186666688919068,4.1144444108009335,
1992-04-17,,,3.8333330154418954,3.911110782623291,3.8388887882232665,3.970833396911621,4.174444465637207,4.1144444108009335,
1992-04-20,,,3.8333330154418954,3.8888885974884033,3.816666507720947,3.9541666984558104,4.161111125946046,4.1149999618530275,
1992-04-21,,,3.805556058883667,3.8499998092651366,3.8249999046325684,3.9361111521720886,4.149444470405579,4.114722192287445,
1992-04-22,,,3.944443941116333,3.8499998092651366,3.863888692855835,3.930555558204651,4.1383333492279055,4.115277740955353,
1992-04-23,,,3.8333330154418954,3.8499998092651375,3.8749997854232787,3.91388885974884,4.125000009536744,4.114166631698608,
1992-04-24,,,4.0,3.8833332061767587,3.8972219944000246,3.911111068725586,4.117222232818604,4.115833301544189,
1992-04-27,,,4.0,3.916666603088379,3.902777600288391,3.9083332777023316,4.109444456100465,4.118055522441864,
1992-04-28,,,3.8888890743255615,3.9333332061767576,3.8916665077209474,3.899999940395355,4.098333353996278,4.119722192287445,
1992-04-29,,,3.8333330154418954,3.91111102104187,3.8805554151535033,3.8888888001441955,4.090000014305115,4.125277743339539,
1992-04-30,,,3.944443941116333,3.9333332061767576,3.8916665077209474,3.8791665554046633,4.08055555343628,4.130555512905121,
1992-05-01,,,4.0,3.9333332061767576,3.9083332061767577,3.873610997200012,4.0738888931274415,4.137222182750702,
1992-05-04,,,3.944443941116333,3.9222219944000245,3.9194442987442017,3.8680554032325745,4.0661111116409305,4.142222182750702,
1992-05-05,,,4.222221851348877,3.9888885498046873,3.9611108779907225,3.8930553913116457,4.067222208976745,4.149999961853028,
1992-05-06,,,4.1666669845581055,4.05555534362793,3.9833331823349,3.9236109375953676,4.06388888835907,4.1577777409553525,
1992-05-07,,,4.1666669845581055,4.099999952316284,4.016666579246521,3.9458331823349,4.060555567741394,4.165555520057678,
1992-05-08,,,4.222221851348877,4.144444322586059,4.038888764381409,3.9680553793907167,4.056111121177674,4.173888847827912,
1992-05-11,,,4.1666669845581055,4.188888931274414,4.055555462837219,3.979166531562805,4.051666684150696,4.1822221875190735,
1992-05-12,,,4.222221851348877,4.188888931274414,4.08888874053955,3.990277624130249,4.048333344459533,4.189999966621399,
1992-05-13,,,4.1666669845581055,4.188888931274414,4.122222137451172,4.0013887763023375,4.043888907432557,4.197222197055817,
1992-05-14,,,4.1666669845581055,4.188888931274414,4.144444441795349,4.018055474758148,4.041666684150695,4.204444427490234,
1992-05-15,,,4.333333015441895,4.211111164093018,4.177777743339539,4.043055474758149,4.045000004768371,4.212222197055817,
1992-05-18,,,4.222221851348877,4.222222137451172,4.205555534362793,4.062499916553498,4.046666665077209,4.218333306312561,
1992-05-19,,,4.5,4.277777767181396,4.233333349227905,4.097222113609314,4.051111102104187,4.226111085414886,
1992-05-20,,,4.611111164093018,4.366666603088379,4.277777767181396,4.1305554747581485,4.057777762413025,4.234999976158142,4.021666640043259
1992-05-21,,,4.5,4.433333206176758,4.311111068725586,4.1638888239860545,4.065555539131164,4.241666646003723,4.023888860940933
1992-05-22,,,4.5,4.466666603088379,4.338888883590698,4.188888823986054,4.069999976158142,4.248888866901398,4.0263888609409335
1992-05-25,,,4.5,4.522222232818604,4.372222185134888,4.213888823986054,4.07666663646698,4.254444427490235,4.0299999713897705
1992-05-26,,,4.388888835906982,4.5,4.388888883590698,4.238888812065126,4.083333296775818,4.2588888764381405,4.033333305120468
1992-05-27,53.90979027022009,A,4.388888835906982,4.455555534362793,4.411111068725586,4.266666603088379,4.08666663646698,4.258333323001861,4.035277749300003
1992-05-28,53.883389165285365,A,4.388888835906982,4.43333330154419,4.433333253860473,4.288888847827911,4.0899999761581425,4.256111099720001,4.0366666376590725
1992-05-29,53.85794362431963,A,4.333333015441895,4.399999904632568,4.433333253860473,4.305555498600006,4.092222199440003,4.25444442987442,4.037777746915817
1992-06-01,53.82678048557389,A,4.277778148651123,4.355555534362793,4.438888883590698,4.322222208976745,4.094444422721863,4.252222211360931,4.039166637659073
1992-06-02,53.794942208408834,A,4.1666669845581055,4.311111164093018,4.405555582046508,4.319444465637207,4.094444422721863,4.249444439411163,4.039999972581864
1992-06-03,53.78347990155695,P,4.333333015441895,4.3,4.377777767181397,4.327777767181397,4.099999966621399,4.247222211360931,4.041666637659073
1992-06-04,53.757841811738466,P,4.1666669845581055,4.255555629730225,4.344444465637207,4.327777767181397,4.099999966621399,4.241111099720001,4.042222193479538
1992-06-05,53.7562779197417,P,4.333333015441895,4.255555629730225,4.327777767181397,4.3333333253860475,4.105555510520935,4.237777760028839,4.043333302736283
1992-06-08,53.752470047509576,P,4.277778148651123,4.255555629730225,4.305555582046509,4.338888883590698,4.109999957084656,4.233333323001862,4.044166637659073
1992-06-09,53.765667855752405,P,4.222221851348877,4.266666603088379,4.288888883590698,4.338888883590698,4.113333277702331,4.230555541515351,4.044999967813492
1992-06-10,53.77015269270559,P,4.333333015441895,4.26666660308838,4.2833333015441895,4.347222185134887,4.1188888216018675,4.226666653156281,4.046388853788375
1992-06-11,53.78451365062301,A,4.222221851348877,4.277777576446534,4.266666603088379,4.349999928474427,4.1205554819107055,4.22305554151535,4.047222183942795
1992-06-12,53.75899779561242,P,4.0,4.211110973358155,4.23333330154419,4.333333277702332,4.118333258628845,4.2163888716697695,4.047638849020005
1992-06-15,53.74040921544451,P,4.0,4.155555343627929,4.205555486679077,4.322222185134888,4.117222142219544,4.209166653156281,4.047916629314423
1992-06-16,53.73341853327209,P,4.111111164093018,4.133333206176758,4.199999904632568,4.302777743339538,4.124999923706055,4.203611094951629,4.049305520057678
1992-06-17,53.698241258836795,P,3.8888890743255615,4.044444417953491,4.155555510520935,4.266666638851166,4.1316665840148925,4.197499985694885,4.049166630506516
1992-06-18,53.659982663728236,P,3.722222089767456,3.944444465637207,4.11111102104187,4.227777743339539,4.1316665840148925,4.18972220659256,4.048055521249771
1992-06-19,53.66596411095185,P,3.944443941116333,3.9333332538604737,4.072222113609314,4.199999940395355,4.1349999046325685,4.183055534362793,4.048611075878143
1992-06-22,53.65256468136536,B,3.777777910232544,3.8888888359069824,4.022222089767456,4.163888835906983,4.1316665840148925,4.1747222018241885,4.047638854980469
1992-06-23,53.62670714164104,B,3.777777910232544,3.822222185134888,3.977777695655823,4.133333289623261,4.127222142219543,4.168611092567444,4.046666634082794
1992-06-24,53.62841555596804,B,3.777777910232544,3.799999952316284,3.9222221851348875,4.102777743339539,4.123888821601867,4.160833313465118,4.045972188711167
1992-06-25,53.6558420009527,B,3.8888890743255615,3.8333333492279054,3.8888889074325563,4.077777755260468,4.124999942779541,4.155833315849304,4.045694414377213
1992-06-26,53.633393898541925,B,3.555556058883667,3.755555772781372,3.844444513320923,4.038888907432556,4.119444403648377,4.1469444346427915,4.043194415569306
1992-06-29,53.64887716370987,B,3.777777910232544,3.755555772781372,3.8222223043441774,4.013888895511627,4.118333301544189,4.1397222137451175,4.041249970197677
1992-06-30,53.687807908708066,B,4.055555820465088,3.8111113548278808,3.816666769981384,4.0083333373069765,4.123333296775818,4.136388883590699,4.041249970197677
1992-07-01,53.71390800017553,B,3.944443941116333,3.8444445610046385,3.8222222566604613,3.988888883590698,4.123333296775818,4.130833323001862,4.040694410800934
1992-07-02,53.73050632794422,B,4.0,3.8666667461395265,3.8500000476837157,3.980555534362793,4.12666663646698,4.125833323001862,4.0404166316986085
1992-07-03,53.777737938928475,C,4.0,3.955555534362793,3.8555556535720825,3.9638888835906982,4.12666663646698,4.121944434642792,4.040138852596283
1992-07-06,53.810357310920345,C,4.111111164093018,4.022222185134888,3.88888897895813,3.955555534362793,4.12888885974884,4.119166657924652,4.0411110734939575
1992-07-07,53.81307383141152,A,4.111111164093018,4.033333253860474,3.922222304344177,3.95,4.133333301544189,4.1158333277702335,4.042222183942795
1992-07-08,53.82112311103847,A,4.027778148651123,4.050000095367432,3.9472223281860352,3.9347222566604616,4.137222204208374,4.113611109256745,4.042638854980469
1992-07-09,53.81902426134974,A,4.055555820465088,4.061111259460449,3.963889002799988,3.926388955116272,4.139444441795349,4.109999997615814,4.043472188711166
1992-07-10,53.826810389812415,A,4.055555820465088,4.072222423553467,4.01388897895813,3.9291667461395265,4.1405555582046505,4.107222225666046,4.045416632890701
1992-07-13,53.81927651692843,A,4.055555820465088,4.061111354827881,4.041666769981385,3.9319445371627806,4.142777795791626,4.104444453716278,4.047083301544189
1992-07-14,53.822930256621156,A,4.222221851348877,4.083333492279053,4.058333373069763,3.937500071525574,4.142777795791626,4.105000002384186,4.049861075878144
1992-07-15,53.83770794848618,A,4.222221851348877,4.122222232818603,4.086111164093017,3.9541667103767395,4.143888893127442,4.103888890743256,4.052638850212097
1992-07-16,53.85905580247772,A,4.277778148651123,4.166666698455811,4.11388897895813,3.981944513320923,4.146111116409302,4.103333342075348,4.055416630506516
1992-07-17,53.860478406402216,A,4.222221851348877,4.199999904632568,4.136111164093018,3.9958334088325502,4.146111116409302,4.101111118793487,4.058194404840469
1992-07-20,53.86556482886078,A,4.1666669845581055,4.222222137451172,4.141666746139526,4.015277862548828,4.146111116409302,4.098888900279999,4.060694404840469
1992-07-21,53.85559755840692,A,4.111111164093018,4.2,4.141666746139526,4.031944525241852,4.143888902664185,4.096111123561859,4.0629166257381435
1992-07-22,53.82656521308803,C,3.944443941116333,4.144444417953491,4.133333325386047,4.040277826786041,4.139444441795349,4.091666674613952,4.064027734994888
1992-07-23,53.78540957268553,C,3.8888890743255615,4.066666603088379,4.116666650772094,4.040277826786041,4.133888883590698,4.087777783870697,4.065138845443726
