Date,GRADE,GPS,NEE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2016-10-24,59.73953129269,A,25.543066024780277,25.543476486206053,25.439562606811524,25.251142692565917,25.356572608947754,25.618712902069092,24.523063793182374
2016-10-25,59.537022873505435,A,25.777179718017575,25.560316467285155,25.5293062210083,25.23810205459595,25.366415100097655,25.629507274627684,24.543642807006837
2016-10-26,59.55648855739749,A,25.916828155517575,25.626853942871094,25.595433044433594,25.235226726531984,25.37166831970215,25.63800703048706,24.567431573867797
2016-10-27,59.561655056335496,A,25.695030212402344,25.667515182495116,25.605495834350585,25.24980754852295,25.36775447845459,25.642127208709717,24.590382595062255
2016-10-28,59.8579570777088,A,25.8203067779541,25.750482177734376,25.640407371520997,25.284821701049804,25.374013862609864,25.647805995941162,24.612392797470093
2016-10-31,60.36846088591104,A,26.28647994995117,25.899164962768555,25.721320724487306,25.355363845825195,25.389759788513185,25.658636016845705,24.636914710998536
2016-11-01,60.42281296317113,A,25.85316467285156,25.914361953735344,25.737339210510253,25.427138137817384,25.39997989654541,25.66229820251465,24.659129371643065
2016-11-02,60.16735487959548,A,25.39931297302246,25.810858917236327,25.718856430053712,25.4799165725708,25.40161251068115,25.663746643066407,24.678904008865356
2016-11-03,60.096692228747266,A,25.432172775268555,25.75828742980957,25.712901306152343,25.53957462310791,25.402433967590333,25.663464031219483,24.697265729904174
2016-11-04,59.67197049036135,A,25.296634674072266,25.653553009033203,25.70201759338379,25.55436086654663,25.40884136199951,25.661316204071046,24.711524028778076
2016-11-07,58.99594957524548,P,25.600566864013672,25.516370391845705,25.707767677307128,25.573665142059326,25.418370208740235,25.663961486816405,24.72602611541748
2016-11-08,58.78455525069233,P,25.705307006835938,25.48679885864258,25.700580406188966,25.614943313598634,25.434593925476076,25.667592964172364,24.740117645263673
2016-11-09,57.85657434772063,P,24.128116607666016,25.232559585571288,25.52170925140381,25.558571147918702,25.420423851013183,25.656737308502198,24.7454793548584
2016-11-10,56.560686310877806,B,23.62908172607422,24.871941375732423,25.315114402770995,25.46030511856079,25.396026725769044,25.640544624328612,24.749581565856932
2016-11-11,55.243741265222205,B,23.316932678222656,24.4760009765625,25.064776992797853,25.352592182159423,25.356638221740724,25.62125078201294,24.752032594680784
2016-11-14,53.797757815114416,B,23.50176048278809,24.056239700317384,24.786305046081544,25.253812885284425,25.32094627380371,25.59548505783081,24.754845170974733
2016-11-15,52.2317847192681,B,23.622920989990234,23.639762496948244,24.56328067779541,25.15030994415283,25.27880584716797,25.569748039245606,24.757078104019165
2016-11-16,51.94422604207994,B,23.47095489501953,23.508330154418946,24.37044486999512,25.044650650024415,25.234570617675782,25.543939342498778,24.76016863822937
2016-11-17,52.11228198570237,B,23.571582794189453,23.49683036804199,24.18438587188721,24.948643589019774,25.191033668518067,25.51373279571533,24.765610780715942
2016-11-18,52.5754249793377,B,23.429880142211918,23.519419860839843,23.99771041870117,24.84986400604248,25.163227615356444,25.483475589752196,24.77057547569275
2016-11-21,53.014780224238514,B,23.4832706451416,23.51572189331055,23.785980796813966,24.746874237060545,25.126508560180664,25.45375228881836,24.775807123184205
2016-11-22,53.404742930874725,B,23.555700302124023,23.502277755737303,23.571020126342773,24.635800266265868,25.098425827026368,25.42242847442627,24.780717792510988
2016-11-23,53.68136008738849,B,23.47085952758789,23.502258682250975,23.505294418334962,24.513501834869384,25.066346130371095,25.390215435028075,24.786128520965576
2016-11-24,53.89914998072286,B,23.47085952758789,23.482114028930663,23.48947219848633,24.402293300628664,25.03167896270752,25.363222980499266,24.78862585067749
2016-11-25,54.22896459569403,B,23.74815559387207,23.545769119262694,23.53259449005127,24.29868574142456,25.00013427734375,25.335740642547606,24.792087755203248
2016-11-28,54.740572456640194,B,24.066843032836918,23.662483596801756,23.589102745056152,24.18770389556885,24.969131088256837,25.311934604644776,24.79618872642517
2016-11-29,55.442077426288506,C,24.26757049560547,23.804857635498045,23.653567695617674,24.108424186706543,24.94078716278076,25.294948539733888,24.8008713722229
2016-11-30,55.58495014969359,C,23.638477325439453,23.838381195068358,23.670319938659667,24.020382404327393,24.888484268188478,25.269958553314208,24.801649427413942
2016-12-01,55.48083747817439,C,23.37359619140625,23.818928527832032,23.650521278381348,23.917453575134278,24.830103340148927,25.24421625137329,24.801265010833742
2016-12-02,55.420439514214,C,23.675729751586918,23.804443359375004,23.675106239318847,23.83640832901001,24.783022384643555,25.220801944732667,24.80575174331665
2016-12-05,55.248319531180776,C,23.797821044921875,23.750638961791992,23.706561279296874,23.74627103805542,24.74051902770996,25.197242240905762,24.810545263290404
2016-12-06,54.80542240765879,B,23.74608612060547,23.646342086791993,23.72559986114502,23.648309993743897,24.69468090057373,25.173491497039794,24.815302820205687
2016-12-07,55.459890479692085,B,24.352407455444336,23.78912811279297,23.813754653930665,23.659524536132814,24.66224235534668,25.15759853363037,24.8233348941803
2016-12-08,56.321008091666904,C,24.184797286987305,23.95136833190918,23.885148429870604,23.687310314178468,24.637870025634765,25.137888202667238,24.831277923583983
2016-12-09,56.80709269352328,C,24.10615539550781,24.03745346069336,23.92094841003418,23.726771450042726,24.617592658996582,25.11423055648804,24.836125202178955
2016-12-12,57.38247774615612,C,24.304821014404297,24.138853454589842,23.944746208190917,23.766924476623537,24.6061763381958,25.09321210861206,24.84180384635925
2016-12-13,58.27033596212323,C,24.629711151123047,24.31557846069336,23.980960273742674,23.817263984680174,24.610416984558107,25.07760425567627,24.848094758987425
2016-12-14,58.06179664467723,C,24.010969161987305,24.247290802001952,24.01820945739746,23.844264698028564,24.60376148223877,25.05837842941284,24.85047209739685
2016-12-15,58.018954880631895,C,24.21790313720703,24.2539119720459,24.10264015197754,23.876580715179443,24.603339309692384,25.04071216583252,24.854461069107057
2016-12-16,58.27705792511449,C,24.604877471923828,24.353656387329103,24.19555492401123,23.93533058166504,24.5954186630249,25.025141487121584,24.860253314971924
2016-12-19,58.43522039901777,C,24.67109680175781,24.4269115447998,24.282882499694825,23.99472188949585,24.584550971984864,25.00980474472046,24.866356401443483
2016-12-20,58.37119065049,C,24.687652587890625,24.43849983215332,24.37703914642334,24.05131950378418,24.58070915222168,24.996407680511474,24.872785215377807
2016-12-21,58.57736246138111,C,24.54278945922852,24.544863891601562,24.396077346801757,24.10491600036621,24.566453742980958,24.98062397003174,24.87695116043091
2016-12-22,58.58092879414962,C,24.604877471923828,24.622258758544923,24.43808536529541,24.16161689758301,24.546663246154786,24.966766242980956,24.88020278930664
