Date,GRADE,GPS,D,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-23,,,0.920321762561798,0.942409360408783,0.9434611439704895,0.9694930881261825,0.9634451735019683,,
1984-02-24,,,0.8782499432563782,0.9287360310554504,0.9350467324256897,0.9637082368135452,0.9622882080078125,,
1984-02-27,,,0.8835087418556213,0.9161144614219665,0.9303136348724366,0.9579233795404434,0.9612364184856415,,
1984-02-28,,,0.8835087418556213,0.9024411559104919,0.9245287954807282,0.9524014681577683,0.9600794506072998,,
1984-02-29,,,0.8992853164672852,0.8929749011993409,0.9197956681251526,0.9476683855056762,0.9592380142211914,,
1984-03-01,,,0.920321762561798,0.8929749011993409,0.9176921308040619,0.9434611886739731,0.9590276551246643,,
1984-03-02,,,0.920321762561798,0.9013892650604248,0.9150626480579376,0.9395169824361801,0.9592380177974701,,
1984-03-05,,,0.9150628447532654,0.9077000856399536,0.9119072735309601,0.9345209479331971,0.9593432021141052,,
1984-03-06,,,0.8992853164672852,0.9108554005622864,0.9066482782363892,0.9292619287967682,0.9588173079490662,,
1984-03-07,,,0.904544711112976,0.9119072794914244,0.9024410903453827,0.925054731965065,0.9582914078235626,,
1984-03-08,,,0.904544711112976,0.9087518692016602,0.9008633852005005,0.922162264585495,0.9578707015514374,,
1984-03-09,,,0.8992853164672852,0.9045445799827576,0.9029669225215912,0.9190068274736405,0.95723961353302,,
1984-03-12,,,0.8992853164672852,0.9013890743255615,0.9045445799827576,0.9174291074275971,0.9566085255146026,,
1984-03-13,,,0.8992853164672852,0.9013890743255615,0.906122237443924,0.9153255164623261,0.9558722674846649,,
1984-03-14,,,0.904544711112976,0.9013890743255615,0.9066481769084931,0.9132219225168228,0.9547152805328369,,
1984-03-15,,,0.904544711112976,0.9013890743255615,0.9050704717636109,0.9113813012838363,0.953558293581009,,
1984-03-16,,,0.9150628447532654,0.9045445799827576,0.9045445799827576,0.9098036140203476,0.9521909582614899,,
1984-03-19,,,0.9150628447532654,0.9077000856399536,0.9045445799827576,0.9082259267568589,0.9510339999198913,,
1984-03-20,,,0.9098036289215088,0.9098037481307983,0.9055964112281799,0.9061223447322846,0.9496666753292083,,
1984-03-21,,,0.904544711112976,0.9098037481307983,0.9055964112281798,0.9040187507867813,0.9481941723823547,,
1984-03-22,,,0.8992853164672852,0.9087518692016602,0.9050704717636107,0.9029669284820556,0.9465112864971161,,
1984-03-23,,,0.8992853164672852,0.9055963635444642,0.9050704717636107,0.904018697142601,0.9449335956573486,,
1984-03-26,,,0.904544711112976,0.9034927368164063,0.9055964112281798,0.9050704956054687,0.9434610927104949,,
1984-03-27,,,0.9098036289215088,0.9034927368164063,0.9066482424736021,0.9063852399587631,0.942093768119812,,
1984-03-28,,,0.9150628447532654,0.9055963635444642,0.907700055837631,0.9071741163730621,0.9406212520599365,,
1984-03-29,,,0.9098036289215088,0.9077000260353089,0.9082259476184845,0.9066482096910476,0.9390435516834259,,
1984-03-30,,,0.9098036289215088,0.9098036885261536,0.9077000260353089,0.9061223030090332,0.9374658513069153,,
1984-04-02,,,0.9098036289215088,0.9108554720878601,0.9071741044521332,0.9058593422174454,0.9358881509304047,,
1984-04-03,,,0.9255800247192384,0.914010751247406,0.9087517440319062,0.907174077630043,0.9345208120346069,,
1984-04-04,,,0.920321762561798,0.9150625348091126,0.9103294491767884,0.9079629302024841,0.9329431295394898,,
1984-04-05,,,0.9255800247192384,0.9182178139686584,0.9129589200019836,0.9090146958827973,0.931575790643692,,
1984-04-06,,,0.920321762561798,0.9203214406967163,0.915062564611435,0.9100665181875229,0.9301032865047455,0.9403582036495208,
1984-04-09,,,0.9255800247192384,0.9234767198562622,0.9171660959720611,0.9113812536001206,0.9286307692527771,0.9396219450235367,
1984-04-10,,,0.9255800247192384,0.9234767198562622,0.9187437355518341,0.9126959890127182,0.9272634303569793,0.9391486376523972,
1984-04-11,,,0.9360982179641724,0.9266320109367371,0.9208472728729248,0.914273664355278,0.9261064553260803,0.938780512213707,
1984-04-12,,,0.9466165900230408,0.9308393239974976,0.924528568983078,0.9163772583007812,0.9249494731426239,0.9385175704956055,
1984-04-13,,,0.9571346044540404,0.9382018923759461,0.9292616665363311,0.91848084628582,0.9241080474853516,0.9383598089218139,
1984-04-16,,,0.9518752694129944,0.9434609413146973,0.9334688305854797,0.9203214675188065,0.9228458821773529,0.9382020384073257,
1984-04-17,,,0.9729107618331908,0.9529270887374878,0.938201904296875,0.9234768241643906,0.9222147834300994,0.9385175746679306,
1984-04-18,,,0.9623940587043762,0.9581862568855286,0.9424091339111328,0.9263692915439605,0.9216888916492462,0.938885715007782,
1984-04-19,,,0.9518752694129944,0.9592379927635193,0.9450386583805084,0.928998789191246,0.9214785158634186,0.9393064314126969,
1984-04-20,,,0.9518752694129944,0.95818612575531,0.948194009065628,0.9316282868385315,0.921268140077591,0.9398323309421539,
1984-04-23,,,0.9466165900230408,0.9571343898773194,0.9502976655960083,0.9337318807840347,0.9215836775302887,0.9403056436777115,
1984-04-24,,,0.9571346044540404,0.9539791584014893,0.9534531235694885,0.9360984295606614,0.9218992269039155,0.9408315426111221,
1984-04-25,,,0.9676523208618164,0.9550308108329773,0.9566085338592529,0.9387279033660889,0.922319941520691,0.9414626187086106,
1984-04-26,,,0.9676523208618164,0.9581862211227417,0.9587121069431305,0.9416203379631043,0.9228458452224731,0.9421462887525558,
1984-04-27,,,0.9729107618331908,0.962393319606781,0.9602897226810455,0.9447756946086884,0.9233717286586761,0.9427773600816727,
1984-04-30,,,0.9834296107292176,0.9697559237480163,0.9634451568126678,0.9484569936990738,0.9241079890727997,0.9434610277414321,
1984-05-01,,,0.9939469695091248,0.9771183967590332,0.9655487775802613,0.9518753409385681,0.9249494230747223,0.9440395152568817,
1984-05-02,,,0.9886886477470398,0.9813256621360779,0.9681782364845276,0.9552936851978302,0.9257908642292023,0.9446706014871598,
1984-05-03,,,0.9939469695091248,0.9865845918655396,0.9723854064941406,0.9587120324373245,0.9272633683681488,0.9453542709350586,
1984-05-04,,,0.9886886477470398,0.9897401690483093,0.9760667443275451,0.9621303766965866,0.9294721424579621,0.9458801752328873,
1984-05-07,,,0.9886886477470398,0.9907919764518738,0.9802739500999451,0.9652858078479767,0.9315757405757904,0.946406079530716,
1984-05-08,,,0.9939469695091248,0.9907919764518738,0.9839551866054534,0.968704155087471,0.9337845051288605,0.9469319778680801,
1984-05-09,,,1.009724736213684,0.9949991941452027,0.9881624281406403,0.9723854809999466,0.9359932935237885,0.9476156538724899,
1984-05-10,,,1.009724736213684,0.9981547474861145,0.9923696696758271,0.9755408883094787,0.9377813529968262,0.9484045040607453,
1984-05-11,,,1.009724736213684,1.0023619651794433,0.9960510671138764,0.9781703948974609,0.9395694124698639,0.949403715133667,
1984-05-14,,,1.0044656991958618,1.0055173754692077,0.9981546759605407,0.9807999163866044,0.9413574695587158,0.9503503358364105,
1984-05-15,,,1.0149835348129272,1.0097246885299682,1.000258332490921,0.9829035550355911,0.9436714339256287,0.9512443709373474,
1984-05-16,,,1.009724736213684,1.0097246885299682,1.0023619413375855,0.9852700889110565,0.9457750344276428,0.9520332211256027,
1984-05-17,,,0.9992058873176576,1.007620918750763,1.0028878331184388,0.9876366198062897,0.9476682579517365,0.9527694797515869,
1984-05-18,,,0.9939469695091248,1.004465365409851,1.0034136652946473,0.9897402048110961,0.9495614910125733,0.9534005522727966,
1984-05-21,,,0.9939469695091248,1.0023616194725036,1.0039394974708558,0.9921067237854004,0.95145472407341,0.9540316247940064,
1984-05-22,,,0.9886886477470398,0.9971026420593262,1.0034136652946473,0.9936844259500504,0.9532427906990051,0.954557529091835,
1984-05-23,,,0.9834296107292176,0.9918436169624328,1.0007841527462005,0.9944732904434204,0.95482048869133,0.9547678846120834,
1984-05-24,,,0.9623940587043762,0.9844812512397766,0.9960510849952697,0.9942103773355484,0.9559774756431579,0.9547678846120834,
1984-05-25,,,0.9466165900230408,0.9750151753425598,0.9897402703762055,0.9928956687450409,0.9566085505485534,0.9543997544050217,
1984-05-28,,,0.9466165900230408,0.9655490994453431,0.9839553594589233,0.991055017709732,0.957239625453949,0.9541368126869202,
1984-05-29,,,0.9413571357727052,0.956082797050476,0.9765927195549011,0.9884255260229111,0.9578706955909729,0.9537686854600906,
1984-05-30,,,0.9255800247192384,0.9445128798484802,0.9681782484054565,0.985270094871521,0.9582914018630981,0.9532427871227265,
1984-05-31,,,0.9150628447532654,0.9350466370582581,0.9597639441490173,0.981325888633728,0.9586069524288178,0.9525591194629669,
1984-06-01,,,0.9308397173881532,0.9318912625312807,0.9534532189369204,0.9784334421157836,0.9592380404472352,0.9520858180522919,
1984-06-04,,,0.9413571357727052,0.9308393716812136,0.9481942355632784,0.976066866517067,0.9599742889404297,0.9517176908254623,
1984-06-05,,,0.9255800247192384,0.92768394947052,0.9418833732604982,0.9726485192775727,0.9602898168563843,0.9511917924880982,
1984-06-06,,,0.9413571357727052,0.9308393716812133,0.9376761257648469,0.9692301392555237,0.9608157026767731,0.9507184773683548,
1984-06-07,,,0.9466165900230408,0.9371501207351685,0.9360983788967134,0.9660747319459915,0.9615519618988038,0.9502977567911148,
1984-06-08,,,0.9466165900230408,0.940305495262146,0.9360983788967134,0.9629193246364594,0.9622882211208343,0.9498770362138749,
1984-06-11,,,0.9413571357727052,0.9403054952621461,0.9355724334716798,0.9597638964653015,0.9629192912578582,0.9494037210941315,
1984-06-12,,,0.9360982179641724,0.9424091339111328,0.9350465416908266,0.9558196306228638,0.963129655122757,0.948825233578682,
1984-06-13,,,0.9360982179641724,0.9413573503494262,0.9360983610153198,0.9521383047103882,0.9634451842308045,0.9481941568851471,
1984-06-14,,,0.9413571357727052,0.9403054594993592,0.9387277901172638,0.9492458671331405,0.9637607264518738,0.9476682585477829,
1984-06-15,,,0.9518752694129944,0.9413571953773499,0.9408313453197479,0.9471422821283341,0.9643917965888977,0.9472475415468216,
1984-06-18,,,0.9623940587043762,0.945564579963684,0.9429350376129151,0.9455646365880966,0.9651280772686005,0.9468794232606887,
1984-06-19,,,0.9571346044540404,0.9497718572616577,0.9460904955863952,0.9439869344234466,0.9657591688632965,0.9465112996101379,
1984-06-20,,,0.9676523208618164,0.9560826778411865,0.9487200140953064,0.9431980699300766,0.9663902509212494,0.9462483531236648,
1984-06-21,,,0.978169858455658,0.9634452223777771,0.9518753409385681,0.9439868599176406,0.9670213162899017,0.9459853947162629,
1984-06-22,,,0.9729107618331908,0.9676523208618164,0.9545047581195831,0.9453015685081482,0.9673368394374847,0.9457224434614182,
1984-06-25,,,0.9729107618331908,0.9697556614875793,0.9576601207256317,0.9466162770986557,0.9677575492858886,0.9453017157316208,
1984-06-26,,,0.9729107618331908,0.9729108929634094,0.9613413751125336,0.94819395840168,0.9677575492858886,0.944986166357994,
1984-06-27,,,0.9729107618331908,0.9739625811576843,0.9650226294994354,0.9505604952573776,0.967967883348465,0.9448283874988556,
1984-06-28,,,0.9729107618331908,0.9729107618331908,0.968177992105484,0.9534528911113739,0.9683885931968689,0.9449335545301437,
1984-06-29,,,0.978169858455658,0.9739625811576843,0.9708074510097504,0.9558193981647491,0.9689144849777221,0.9450913125276565,
1984-07-02,,,0.978169858455658,0.9750144004821777,0.9723850309848785,0.9576600342988968,0.9695455503463745,0.9455646139383316,
1984-07-03,,,0.9939469695091248,0.9792216420173645,0.9760662674903869,0.9610783815383911,0.9702817976474762,0.9460905122756958,
1984-07-04,,,0.9939469695091248,0.9834288835525513,0.9786957323551178,0.9637078732252121,0.9708076906204224,0.9465638160705566,
1984-07-05,,,0.9886886477470398,0.986584460735321,0.979747611284256,0.965811476111412,0.9712284171581268,0.9470371311903,
1984-07-06,,,0.9939469695091248,0.9897398829460144,0.9818512320518493,0.9681779950857162,0.9716491413116455,0.9475104349851609,
1984-07-09,,,0.9939469695091248,0.9928953051567078,0.9839548528194427,0.9708074867725373,0.9718594884872437,0.9479837387800216,
1984-07-10,,,0.9886886477470398,0.9918436408042908,0.9855326414108276,0.9734370082616806,0.971754322052002,0.9483518725633622,
1984-07-11,,,0.9939469695091248,0.9918436408042908,0.987636262178421,0.9763294458389282,0.9718594884872437,0.9488251763582229,
1984-07-12,,,0.9886886477470398,0.9918436408042908,0.989214050769806,0.978696021437645,0.971754322052002,0.9495088452100754,
1984-07-13,,,0.9834296107292176,0.9897401690483093,0.9897400259971618,0.9802737385034561,0.9716491413116455,0.9505606418848038,
1984-07-16,,,0.9992058873176576,0.9907919526100158,0.9918436288833619,0.9821143299341202,0.9718594861030578,0.9517176133394242,
1984-07-17,,,0.9992058873176576,0.9928954005241394,0.9923695206642151,0.984217894077301,0.9719646644592285,0.9528745847940445,
1984-07-18,,,0.9939469695091248,0.9928954005241394,0.9923695206642151,0.9855326265096664,0.9716491091251374,0.9538212013244629,
1984-07-19,,,0.9939469695091248,0.9939470648765564,0.9928953528404236,0.9863214820623398,0.9713335537910461,0.9545574533939362,
1984-07-20,,,0.9886886477470398,0.9949988722801208,0.9923695206642151,0.9871103763580322,0.9709128320217133,0.9552411222457886,
1984-07-23,,,0.9729107618331908,0.9897398471832275,0.9902658998966217,0.9871103763580322,0.9702817332744599,0.9558196014165878,
1984-07-24,,,0.978169858455658,0.9855326414108276,0.9892140209674836,0.9873733311891556,0.9695454597473144,0.9566084468364715,
1984-07-25,,,0.9886886477470398,0.9844809770584106,0.9886881887912751,0.988162225484848,0.9691247379779816,0.9574498862028122,
1984-07-26,,,0.9939469695091248,0.9844809770584106,0.9892140209674836,0.9892140358686448,0.969019559621811,0.9583439087867737,
1984-07-27,,,1.0044656991958618,0.987636387348175,0.991317629814148,0.9905288279056549,0.9692299342155457,0.9593957126140594,
1984-07-30,,,1.0044656991958618,0.9939473748207093,0.9918436110019684,0.9918436199426651,0.9694403088092804,0.9604475164413452,
1984-07-31,,,1.0202423334121704,1.0023618698120118,0.9939472556114197,0.9931583881378174,0.970071382522583,0.9616570866107941,
1984-08-01,,,1.0202423334121704,1.0086726069450378,0.9965767920017242,0.9944731563329696,0.9708076369762421,0.962814062833786,
1984-08-02,,,1.041278600692749,1.0181389331817627,1.0013099551200866,0.9971026539802551,0.9723853278160095,0.9641814017295838,
1984-08-03,,,1.041278600692749,1.02550151348114,1.0065689504146575,0.9994692355394363,0.9742785680294037,0.9654435592889786,
1984-08-06,,,1.041278600692749,1.0328640937805176,1.0134057343006133,1.0018358170986175,0.9761718082427978,0.9667057168483734,
1984-08-07,,,1.041278600692749,1.0370713472366333,1.0197166085243226,1.004465314745903,0.9781702375411987,0.9680204665660859,
1984-08-08,,,1.0360194444656372,1.0402267694473266,1.0244496881961822,1.0065689384937286,0.9803790259361267,0.9693352138996124,
1984-08-09,,,1.041278600692749,1.0402267694473266,1.0291828513145447,1.009198436141014,0.9829033410549164,0.970755146741867,
1984-08-10,,,1.0517959594726562,1.0423302412033082,1.0339158773422241,1.012616753578186,0.9853224658966064,0.9722802531719208,
1984-08-13,,,1.046537160873413,1.0433819532394408,1.0381230235099792,1.014983317255974,0.9874260663986206,0.9737001776695251,
1984-08-14,,,1.057055115699768,1.0465372562408448,1.041804301738739,1.0178757786750794,0.9900555682182312,0.9751726925373078,
1984-08-15,,,1.046537160873413,1.0486407995223999,1.0444337844848632,1.0205052882432937,0.9921591687202453,0.9764874356985093,
1984-08-16,,,1.046537160873413,1.0496925115585327,1.0449596405029298,1.0231347978115082,0.9941575801372529,0.9778547710180283,
1984-08-17,,,1.046537160873413,1.048640751838684,1.045485496520996,1.026027223467827,0.9961559915542603,0.9792221063375472,
1984-08-20,,,1.0517959594726562,1.0496925115585327,1.0465372323989868,1.0299714833498002,0.9983647680282592,0.9806420296430588,
1984-08-21,,,1.06231427192688,1.0507443428039551,1.0486407995223999,1.0341787040233612,1.0008890891075135,0.9820093721151352,
1984-08-22,,,1.06231427192688,1.0538997650146484,1.0512702822685243,1.0378599852323531,1.0034134101867676,0.983429297208786,
1984-08-23,,,1.041278600692749,1.0528480529785156,1.0512702822685243,1.0402265667915345,1.0054118394851685,0.9845862829685211,
1984-08-24,,,1.046537160873413,1.0528480529785156,1.0507444024086,1.042330139875412,1.0073050773143768,0.9858484369516373,0.9631033203005791
1984-08-27,,,1.009724736213684,1.0444338083267213,1.047063159942627,1.042593091726303,1.008251690864563,0.9866898840665818,0.9631559145450592
1984-08-28,,,1.0149835348129272,1.0349676609039307,1.0428560018539428,1.042330151796341,1.0094086694717408,0.9875839191675186,0.9633662784099579
1984-08-29,,,1.0202423334121704,1.0265532732009888,1.0402265191078186,1.042330151796341,1.0104604697227477,0.9884253603219986,0.9636029362678528
1984-08-30,,,1.0202423334121704,1.022346019744873,1.0375970363616944,1.041278338432312,1.011301919221878,0.9891616177558898,0.9638395941257477
1984-08-31,59.8120897350696,P,1.0255012512207031,1.018138837814331,1.0354934453964233,1.0404894709587098,1.0123537290096283,0.9898452842235566,0.9641025465726852
1984-09-03,59.82633058539964,P,1.0255012512207031,1.0212941408157348,1.032863974571228,1.0397006034851075,1.0134055387973786,0.9905815440416336,0.9643917912244797
1984-09-04,59.82934195558122,P,1.0149835348129272,1.0212941408157348,1.0281309008598327,1.0383858501911163,1.0142469942569732,0.991002271771431,0.9647599232196807
1984-09-05,59.826675929848555,P,1.009724736213684,1.0191906213760376,1.0228719472885133,1.0370711147785188,1.0149832737445832,0.991475578546524,0.965180646777153
1984-09-06,59.836453664351644,P,1.0202423334121704,1.0191906213760376,1.0207683205604554,1.0360193014144898,1.0159299051761628,0.9921592491865158,0.9657328402996064
1984-09-07,59.841177331141544,P,1.0202423334121704,1.018138837814331,1.018138837814331,1.0344416201114655,1.016771354675293,0.9928429198265075,0.9663376253843308
1984-09-10,59.844495464151436,P,1.0202423334121704,1.0170870542526245,1.0191905975341797,1.0331268787384034,1.0176128041744232,0.9935791772603989,0.9669424104690552
1984-09-11,59.86364479820343,P,1.030760645866394,1.0202424764633178,1.0207683086395263,1.0318121552467345,1.0183490777015687,0.9943154376745224,0.9675734901428222
1984-09-12,59.8894537341419,P,1.0360194444656372,1.0255014181137085,1.022346019744873,1.0312862694263458,1.019190527200699,0.9949991089105606,0.9682308638095856
1984-09-13,59.905307884228876,A,1.041278600692749,1.0297086715698243,1.024449646472931,1.0310233414173127,1.020242326259613,0.9957353717088699,0.9689408302307129
1984-09-14,59.92928624535682,A,1.0517959594726562,1.0360193967819213,1.0270791172981262,1.0312862813472747,1.0213993060588837,0.9965242236852646,0.9696507918834686
1984-09-17,59.94852657551348,A,1.057055115699768,1.0433819532394408,1.0302345037460328,1.0315492391586303,1.0226614689826965,0.9972604787349701,0.9703607532382011
1984-09-18,59.9546407182099,A,1.0517959594726562,1.0475890159606933,1.0339157462120057,1.0310233235359192,1.0239236152172089,0.9978389686346054,0.9709392419457435
1984-09-19,59.964560023626255,A,1.06231427192688,1.052847981452942,1.039174699783325,1.0310233235359192,1.025290961265564,0.9985752248764038,0.9716229131817817
1984-09-20,59.983448496556285,A,1.0780911445617676,1.0602104902267455,1.044959580898285,1.0328639507293702,1.0270790112018586,0.9994166666269302,0.9723854687809944
1984-09-21,59.98663559745756,A,1.067573070526123,1.063365912437439,1.04969265460968,1.0339157462120057,1.0287618803977967,1.000205510854721,0.9730428430438042
1984-09-24,59.99764216248847,A,1.0780911445617676,1.067573118209839,1.05547753572464,1.0373340666294097,1.030339585542679,1.0010995358228683,0.9737528076767922
1984-09-25,60.01852795935314,A,1.0833500623703003,1.0738839387893677,1.0607364773750305,1.0407523930072784,1.0320224690437316,1.00199356675148,0.9744627723097801
1984-09-26,60.02640590326649,A,1.0833500623703003,1.0780910968780517,1.065469539165497,1.043907779455185,1.033810530900955,1.0027298200130463,0.9751727369427681
1984-09-27,60.011646024342326,A,1.072832465171814,1.077039361000061,1.0686249256134033,1.0465372860431672,1.035388240814209,1.0033608973026276,0.9758827006816864
1984-09-28,60.01327118430737,A,1.0780911445617676,1.07914297580719,1.0712544441223144,1.0491667807102203,1.0371762907505035,1.0040445613861084,0.9767241382598877
1984-10-01,60.0002360258488,A,1.072832465171814,1.0780912399291993,1.072832179069519,1.0515333414077759,1.039174724817276,1.004728229045868,0.9775392824411392
1984-10-02,59.98741773338392,A,1.0780911445617676,1.0770394563674928,1.0754616975784301,1.054688721895218,1.0411731505393982,1.0053593051433563,0.9783018380403519
1984-10-03,59.97763281197496,A,1.0780911445617676,1.0759876728057862,1.0770393848419189,1.058107042312622,1.0429612004756927,1.0060429692268371,0.97903809517622
1984-10-04,59.97864154002881,A,1.0780911445617676,1.077039408683777,1.0770393848419189,1.060999482870102,1.0446440839767457,1.0068318217992782,0.9798006507754325
1984-10-05,59.973340191696614,A,1.0780911445617676,1.077039408683777,1.0780911922454834,1.0638919234275819,1.0461165928840637,1.0076732635498047,0.9805369079113007
1984-10-08,59.97260701841742,A,1.0780911445617676,1.0780911445617676,1.0780911922454834,1.0667843639850616,1.0475891017913819,1.0085147053003312,0.9812731650471688
1984-10-09,59.98867805295263,A,1.1096450090408323,1.0844019174575805,1.0807206869125365,1.0707285821437835,1.049377155303955,1.009724268913269,0.9821408990025521
1984-10-10,60.00445596870648,A,1.1096450090408323,1.0907126903533935,1.0833501815795898,1.0744098603725434,1.0511652088165284,1.0109864228963852,0.9828771537542343
1984-10-11,60.02954939520282,A,1.1201623678207395,1.099126935005188,1.0880831718444823,1.078354048728943,1.0527428841590882,1.0125641059875488,0.9836659952998161
