Date,GRADE,GPS,MGM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1988-06-08,,,2.758868932723999,2.6884305000305178,2.629730987548828,2.579836535453796,,,
1988-06-09,,,2.758868932723999,2.723650026321411,2.653210663795471,2.58864141702652,,,
1988-06-10,,,2.758868932723999,2.7353896617889406,2.670820426940918,2.5974462985992433,,,
1988-06-13,,,2.758868932723999,2.74712929725647,2.6884301900863647,2.6062511801719666,,,
1988-06-14,,,2.758868932723999,2.758868932723999,2.7060399532318113,2.61505606174469,,,
1988-06-15,,,2.758868932723999,2.758868932723999,2.7236497163772584,2.623860943317413,,,
1988-06-16,,,2.758868932723999,2.758868932723999,2.741259479522705,2.638535737991333,,,
1988-06-17,,,2.758868932723999,2.758868932723999,2.74712929725647,2.653210532665253,,,
1988-06-20,,,2.758868932723999,2.758868932723999,2.752999114990234,2.6678853273391723,,,
1988-06-21,,,2.758868932723999,2.758868932723999,2.758868932723999,2.682560122013092,,,
1988-06-22,,,2.8175690174102783,2.7706089496612547,2.764738941192627,2.6972349643707276,,,
1988-06-23,,,2.8175690174102783,2.782348966598511,2.7706089496612547,2.711909806728363,,,
1988-06-24,,,2.8175690174102783,2.7940889835357665,2.776478958129883,2.7236496925354006,,,
1988-06-27,,,2.8762683868408203,2.817568874359131,2.7882189035415648,2.7383245468139648,,,
1988-06-28,,,2.8762683868408203,2.841048765182495,2.799958848953247,2.7529994010925294,,,
1988-06-29,,,2.8762683868408203,2.8527886390686037,2.811698794364929,2.7676742553710936,,,
1988-06-30,,,2.8762683868408203,2.864528512954712,2.8234387397766114,2.782349109649658,,,
1988-07-01,,,2.9349679946899414,2.8880083084106447,2.8410486459732054,2.794088971614838,,,
1988-07-04,,,2.9349679946899414,2.8997482299804687,2.8586585521698,2.805828833580017,,,
1988-07-05,,,2.9349679946899414,2.911488151550293,2.876268458366394,2.8175686955451966,,,
1988-07-06,,,2.9349679946899414,2.923228073120117,2.8880083560943604,2.826373648643494,,,
1988-07-07,,,2.9349679946899414,2.9349679946899414,2.8997482538223265,2.8351786017417906,,,
1988-07-08,,,2.9349679946899414,2.9349679946899414,2.911488151550293,2.843983554840088,2.6931262016296387,,
1988-07-11,,,2.9349679946899414,2.9349679946899414,2.9173581123352053,2.852788507938385,2.700170135498047,,
1988-07-12,,,2.9349679946899414,2.9349679946899414,2.923228073120117,2.861593461036682,2.7072140693664553,,
1988-07-13,,,3.052366256713867,2.9584476470947267,2.940837860107422,2.8762683272361755,2.7166059684753416,,
1988-07-14,,,3.052366256713867,2.9819272994995116,2.9584476470947267,2.890943193435669,2.7259978675842285,,
1988-07-15,,,3.052366256713867,3.005406951904297,2.970187473297119,2.905618059635162,2.7353897666931153,,
1988-07-18,,,3.052366256713867,3.028886604309082,2.9819272994995116,2.920292925834656,2.744781665802002,,
1988-07-19,,,3.052366256713867,3.052366256713867,2.9936671257019043,2.9349677920341493,2.7541735649108885,,
1988-07-20,,,3.052366256713867,3.052366256713867,3.005406951904297,2.9467076539993284,2.7635654640197753,,
1988-07-21,,,3.052366256713867,3.052366256713867,3.0171467781066896,2.958447515964508,2.772957363128662,,
1988-07-22,,,3.052366256713867,3.052366256713867,3.028886604309082,2.9701873779296877,2.782349262237549,,
1988-07-25,,,3.052366256713867,3.052366256713867,3.0406264305114745,2.9789922714233397,2.7917411613464354,,
1988-07-26,,,3.052366256713867,3.052366256713867,3.052366256713867,2.987797164916992,2.801133060455322,,
1988-07-27,,,2.9936671257019043,3.0406264305114745,3.046496343612671,2.9936671018600465,2.8093509769439695,,
1988-07-28,,,2.8762683868408203,3.0054068565368652,3.028886556625366,2.9936671018600465,2.817568883895874,,
1988-07-29,,,2.8175690174102783,2.9584474086761476,3.0054068326950074,2.9877971529960634,2.8246128034591673,,
1988-08-01,,,2.8175690174102783,2.9114879608154296,2.9819271087646486,2.98192720413208,2.8316567230224607,,
1988-08-02,,,2.8175690174102783,2.864528512954712,2.9584473848342894,2.976057255268097,2.8387006425857546,,
1988-08-03,,,2.8175690174102783,2.8293088912963866,2.9349676609039306,2.9701873064041138,2.8445705795288085,,
1988-08-04,,,2.8175690174102783,2.8175690174102783,2.9114879369735718,2.9643173575401307,2.850440516471863,,
1988-08-05,,,2.8175690174102783,2.8175690174102783,2.888008213043213,2.9584474086761476,2.855136470794678,,
1988-08-08,,,2.8175690174102783,2.8175690174102783,2.864528489112854,2.952577459812164,2.8598324251174927,,
1988-08-09,,,2.8175690174102783,2.8175690174102783,2.841048765182495,2.946707510948181,2.8645283794403076,,
1988-08-10,,,2.8175690174102783,2.8175690174102783,2.8234389543533327,2.934967648983002,2.8692243337631225,,
1988-08-11,,,2.8175690174102783,2.8175690174102783,2.8175690174102783,2.9232277870178223,2.8739202880859374,,
1988-08-12,,,2.8175690174102783,2.8175690174102783,2.8175690174102783,2.9114879250526426,2.876268253326416,,
1988-08-15,,,2.7001707553863525,2.794089365005493,2.8058291912078857,2.893878149986267,2.876268253326416,,
1988-08-16,,,2.5827713012695312,2.7471298217773437,2.782349419593811,2.8703984022140503,2.8739202642440795,,
1988-08-17,,,2.5827713012695312,2.7001702785491943,2.7588696479797363,2.8469186544418337,2.87039831161499,,
1988-08-18,,,2.5827713012695312,2.653210735321045,2.7353898763656614,2.8234389066696166,2.866876358985901,,
1988-08-19,,,2.5827713012695312,2.6062511920928957,2.711910104751587,2.7999591588974,2.8633544063568115,,
1988-08-22,,,2.5827713012695312,2.5827713012695312,2.688430333137512,2.776479411125183,2.859832453727722,,
1988-08-23,,,2.5827713012695312,2.5827713012695312,2.6649505615234377,2.7529996633529663,2.856310501098633,,
1988-08-24,,,2.5827713012695312,2.5827713012695312,2.641470789909363,2.7324548721313477,2.8527885484695434,,
1988-08-25,,,2.5827713012695312,2.5827713012695312,2.617991018295288,2.717780017852783,2.849266595840454,,
1988-08-26,,,2.5827713012695312,2.5827713012695312,2.5945112466812135,2.7060401320457457,2.845744643211365,,
1988-08-29,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.6943002462387087,2.8422226905822754,,
1988-08-30,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.6825603604316712,2.838700737953186,,
1988-08-31,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.670820474624634,2.834004783630371,,
1988-09-01,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.6590805888175963,2.829308829307556,,
1988-09-02,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.647340703010559,2.8246128749847412,,
1988-09-05,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.635600817203522,2.8187429332733154,,
1988-09-06,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.6238609313964845,2.8128729915618895,,
1988-09-07,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.612121045589447,2.8070030498504637,,
1988-09-08,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.6003811597824096,2.8011331081390383,,
1988-09-09,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.588641273975372,2.79408917427063,,
1988-09-12,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.7870452404022217,,
1988-09-13,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.7800013065338134,,
1988-09-14,,,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.5827713012695312,2.772957372665405,,
1988-09-15,,,2.465373039245605,2.559291648864746,2.571031475067138,2.576901388168335,2.7635654735565187,,
1988-09-16,,,2.465373039245605,2.535811996459961,2.559291648864746,2.5710314750671386,2.754173574447632,2.723649888038635,
1988-09-19,,,2.465373039245605,2.5123323440551752,2.5475518226623537,2.5651615619659425,2.744781675338745,2.722475905418396,
1988-09-20,,,2.465373039245605,2.4888526916503904,2.535811996459961,2.559291648864746,2.7353897762298582,2.7213019227981565,
1988-09-21,,,2.4066739082336426,2.4536332130432124,2.5182022571563722,2.5504867792129517,2.722475929260254,2.719540948867798,
1988-09-22,,,2.4066739082336426,2.44189338684082,2.500592517852783,2.541681909561157,2.7095620822906494,2.717779974937439,
1988-09-23,,,2.4066739082336426,2.430153560638428,2.4829827785491942,2.532877039909363,2.696648235321045,2.71601900100708,
1988-09-26,,,2.4066739082336426,2.4184137344360352,2.4653730392456055,2.5240721702575684,2.6837343883514406,2.7142580270767214,
1988-09-27,,,2.4066739082336426,2.4066739082336426,2.4477632999420167,2.5152673006057737,2.6708205413818358,2.7124970531463624,
1988-09-28,,,2.4066739082336426,2.4066739082336426,2.430153560638428,2.5064624309539796,2.6579066944122314,2.7107360792160033,
1988-09-29,,,2.4066739082336426,2.4066739082336426,2.4242836475372314,2.497657561302185,2.644992847442627,2.7089751052856443,
1988-09-30,,,2.4066739082336426,2.4066739082336426,2.4184137344360352,2.488852691650391,2.6320790004730226,2.7072141313552858,
1988-10-03,,,2.4066739082336426,2.4066739082336426,2.4125438213348387,2.480047821998596,2.619165153503418,2.7054531574249268,
1988-10-04,,,2.4066739082336426,2.4066739082336426,2.4066739082336426,2.4712429523468016,2.6062513065338133,2.7036921834945677,
1988-10-05,,,2.4066739082336426,2.4066739082336426,2.4066739082336426,2.4624380826950074,2.5945114421844484,2.701931209564209,
1988-10-06,,,2.4066739082336426,2.4066739082336426,2.4066739082336426,2.453633213043213,2.5851195526123045,2.701344218254089,
1988-10-07,,,2.4066739082336426,2.4066739082336426,2.4066739082336426,2.4448283433914186,2.576901650428772,2.7007572269439697,
1988-10-10,,,2.4066739082336426,2.4066739082336426,2.4066739082336426,2.436023473739624,2.568683748245239,2.70017023563385,
1988-10-11,,,2.4066739082336426,2.4066739082336426,2.4066739082336426,2.4272186040878294,2.5604658460617067,2.6995832443237306,
1988-10-12,,,2.4066739082336426,2.4066739082336426,2.4066739082336426,2.4184137344360352,2.5522479438781738,2.698409261703491,
1988-10-13,,,2.3479740619659424,2.3949339389801025,2.4008039236068726,2.412543785572052,2.542856044769287,2.696648280620575,
1988-10-14,,,2.3479740619659424,2.3831939697265625,2.3949339389801025,2.4066738367080687,2.5334641456604006,2.694300308227539,
1988-10-17,,,2.3479740619659424,2.3714540004730225,2.3890639543533325,2.4008038878440856,2.5240722465515137,2.691952335834503,
1988-10-18,,,2.3479740619659424,2.3597140312194824,2.3831939697265625,2.3949339389801025,2.514680347442627,2.6896043634414672,
1988-10-19,,,2.3479740619659424,2.3479740619659424,2.3773239850997925,2.3919989466667175,2.50528844833374,2.6872563910484315,
1988-10-20,,,2.2892749309539795,2.3362342357635497,2.3655840873718263,2.3861289978027345,2.4947225666046142,2.684321427345276,
1988-10-21,,,2.2892749309539795,2.324494409561157,2.3538441896438598,2.3802590489387514,2.4841566848754884,2.6802124691009523,
1988-10-24,,,2.2892749309539795,2.312754583358765,2.3421042919158936,2.374389100074768,2.475938768386841,2.6761035108566285,
1988-10-25,,,2.2305753231048584,2.2892748355865478,2.3244944334030153,2.365584170818329,2.468894848823547,2.6714075565338136,
1988-10-26,,,2.2305753231048584,2.265795087814331,2.3068845748901365,2.3567792415618896,2.4618509292602537,2.666124620437622,
1988-10-27,,,2.2305753231048584,2.2540551662445067,2.2951447010040282,2.3479743123054506,2.4548070096969603,2.6608416843414306,
1988-10-28,,,2.1131763458251958,2.21883544921875,2.271664929389954,2.333299434185028,2.445415110588074,2.6543847584724425,
1988-10-31,,,2.1131763458251958,2.183615732192993,2.248185157775879,2.3186245560646057,2.436023211479187,2.6479278326034548,
1988-11-01,,,2.1131763458251958,2.1601359367370607,2.224705386161804,2.3039496779441833,2.4266313123703003,2.6414709067344666,
1988-11-02,,,2.1131763458251958,2.1366561412811285,2.2012256145477296,2.289274799823761,2.4172394132614134,2.6350139808654784,
1988-11-03,,,2.1131763458251958,2.1131763458251958,2.1836157560348513,2.274599921703339,2.407847514152527,2.6285570549964903,
1988-11-04,,,2.1131763458251958,2.1131763458251958,2.166005897521973,2.2599250435829163,2.3984556150436402,2.6221001291275026,
1988-11-07,,,2.0544772148132324,2.1014365196228035,2.1425261259078985,2.242315208911896,2.3878897333145144,2.615056211948395,
1988-11-08,,,2.0544772148132324,2.08969669342041,2.124916315078736,2.2247053742408753,2.377323851585388,2.608012294769287,
1988-11-09,,,2.0544772148132324,2.0779568672180178,2.107306504249573,2.207095539569855,2.366757969856262,2.6003813767433166,
1988-11-10,,,2.0544772148132324,2.066217041015625,2.0896966934204104,2.1924206972122193,2.3561920881271363,2.592750458717346,
1988-11-11,,,2.0544772148132324,2.0544772148132324,2.0838267803192143,2.177745854854584,2.3456262063980104,2.585119540691376,
1988-11-14,,,2.0544772148132324,2.0544772148132324,2.0779568672180178,2.1630710124969483,2.335060324668884,2.5769016289711,
1988-11-15,,,2.0544772148132324,2.0544772148132324,2.0720869541168216,2.148396170139313,2.3244944429397583,2.568683717250824,
1988-11-16,,,2.0544772148132324,2.0544772148132324,2.066217041015625,2.1337213277816773,2.3139285612106324,2.5604658055305483,
1988-11-17,,,2.0544772148132324,2.0544772148132324,2.0603471279144285,2.12198144197464,2.3033626794815065,2.5522478938102724,
1988-11-18,,,2.0544772148132324,2.0544772148132324,2.0544772148132324,2.1102415561676025,2.29279679775238,2.543442986011505,
1988-11-21,,,2.0544772148132324,2.0544772148132324,2.0544772148132324,2.098501670360565,2.2822309160232543,2.5346380782127382,
1988-11-22,,,2.0544772148132324,2.0544772148132324,2.0544772148132324,2.089696764945984,2.2716650342941285,2.525833170413971,
1988-11-23,,,2.1131763458251958,2.0662170410156255,2.0603471279144285,2.083826816082001,2.2622731351852416,2.5176152539253236,
1988-11-24,,,2.1131763458251958,2.0779568672180178,2.066217041015625,2.0779568672180178,2.2552292013168334,2.509397337436676,
1988-11-25,,,2.1131763458251958,2.08969669342041,2.072086954116821,2.0779568672180178,2.2481852674484255,2.5011794209480285,
1988-11-28,,,2.1131763458251958,2.1014365196228026,2.0779568672180178,2.0779568672180178,2.241141333580017,2.492961504459381,
1988-11-29,,,2.1131763458251958,2.1131763458251958,2.083826780319214,2.0779568672180178,2.234097399711609,2.484743587970734,
1988-11-30,,,2.3479740619659424,2.160135889053345,2.113176465034485,2.0896967530250548,2.232923402786255,2.477699666023254,
1988-12-01,,,2.465373039245605,2.2305752277374267,2.154266047477722,2.1073065876960753,2.234097385406494,2.4718297338485717,
1988-12-02,,,2.465373039245605,2.3010145664215087,2.1953556299209596,2.1249164223670958,2.2352713680267335,2.4659598016738893,
1988-12-05,,,2.465373039245605,2.3714539051055907,2.2364452123641967,2.1454612135887148,2.2364453506469726,2.4600898694992064,
1988-12-06,,,2.5240721702575684,2.453633069992065,2.2834047079086304,2.1689409613609314,2.238793315887451,2.4548069286346434,
1988-12-07,,,2.5240721702575684,2.4888526916503904,2.3244942903518675,2.192420709133148,2.2411412811279297,2.4495239877700805,
1988-12-08,,,2.5240721702575684,2.500592517852783,2.365583872795105,2.215900456905365,2.243489246368408,2.4442410469055176,
1988-12-09,,,2.5240721702575684,2.5123323440551757,2.406673455238342,2.2393802046775817,2.2458372116088867,2.4389581060409546,
1988-12-12,,,2.5240721702575684,2.5240721702575684,2.4477630376815798,2.2628599524497988,2.2481851768493653,2.4336751651763917,
1988-12-13,,,2.5240721702575684,2.5240721702575684,2.488852620124817,2.2863397002220154,2.250533142089844,2.4283922243118288,
1988-12-14,,,2.5240721702575684,2.5240721702575684,2.5064624309539796,2.309819447994232,2.2528811073303223,2.4236962747573854,
1988-12-15,,,2.4066739082336426,2.500592517852783,2.500592517852783,2.3274292826652525,2.2528811073303223,2.4190003299713134,
1988-12-16,,,2.4066739082336426,2.477112865447998,2.494722604751587,2.345039117336273,2.2528811073303223,2.414891378879547,
1988-12-19,,,2.465373039245605,2.4653730392456055,2.494722604751587,2.365583908557892,2.2540550899505614,2.4113694190979005,
1988-12-20,,,2.465373039245605,2.453633213043213,2.488852691650391,2.3861286997795106,2.255229072570801,2.4078474593162538,
1988-12-21,,,2.465373039245605,2.44189338684082,2.4829827785491942,2.403738534450531,2.25640305519104,2.404325499534607,
1988-12-22,,,2.465373039245605,2.4536332130432124,2.477112865447998,2.4213483691215516,2.2587510347366333,2.4008035397529603,
1988-12-23,,,2.465373039245605,2.465373039245605,2.4712429523468016,2.438958203792572,2.2610990142822267,2.3972815799713136,
1988-12-26,,,2.465373039245605,2.465373039245605,2.465373039245605,2.4565680384635926,2.2634469938278197,2.393759620189667,
1988-12-27,,,2.465373039245605,2.465373039245605,2.459503126144409,2.474177873134613,2.265794973373413,2.39023766040802,
1988-12-28,,,2.465373039245605,2.465373039245605,2.4536332130432124,2.480047821998596,2.2681429529190065,2.3867157006263735,
1988-12-29,,,2.465373039245605,2.465373039245605,2.459503126144409,2.4800478219985957,2.271664915084839,2.3831937408447263,
1988-12-30,,,2.4066739082336426,2.4536332130432124,2.459503126144409,2.4771128654479977,2.2740128946304323,2.37908478975296,
1989-01-02,,,2.4066739082336426,2.44189338684082,2.4536332130432124,2.4741779088973996,2.2763608741760253,2.376149821281433,
1989-01-03,,,2.4066739082336426,2.430153560638428,2.4477632999420162,2.468307995796203,2.279882845878601,2.3743888473510744,
1989-01-04,,,2.4066739082336426,2.4184137344360352,2.44189338684082,2.462438082695007,2.283404817581177,2.3726278734207153,
1989-01-05,,,2.4066739082336426,2.4066739082336426,2.436023473739624,2.456568169593811,2.2869267892837524,2.3708668994903563,
1989-01-06,,,2.4066739082336426,2.4066739082336426,2.430153560638428,2.4506982564926143,2.292796740531921,2.3691059255599978,
1989-01-09,,,2.5240721702575684,2.430153560638428,2.436023473739624,2.4506982564926143,2.301014657020569,2.368518934249878,
1989-01-10,,,2.5240721702575684,2.453633213043213,2.44189338684082,2.4506982564926143,2.3092325735092163,2.3679319429397583,
1989-01-11,,,2.5240721702575684,2.477112865447998,2.4477632999420167,2.4506982564926143,2.3174504899978636,2.3673449516296388,
1989-01-12,,,2.4066739082336426,2.477112865447998,2.44189338684082,2.4506982564926143,2.323320441246033,2.3655839776992797,
1989-01-13,,,2.171875238418579,2.4301531314849854,2.418413519859314,2.438958323001861,2.3244944190979004,2.36147501707077,
1989-01-16,,,2.171875238418579,2.3597137451171877,2.394933652877808,2.42428343296051,2.3268423795700075,2.357366056442261,
1989-01-17,,,2.171875238418579,2.2892743587493896,2.371453785896301,2.4096085429191585,2.329190340042114,2.3532570958137513,
1989-01-18,,,2.171875238418579,2.218834972381592,2.347973918914795,2.3949336528778074,2.331538300514221,2.3491481351852417,
1989-01-19,,,2.171875238418579,2.171875238418579,2.3244940519332884,2.3802587628364558,2.3338862609863282,2.345039174556732,
1989-01-20,,,2.171875238418579,2.171875238418579,2.3010141849517822,2.3655838727951046,2.336234221458435,2.340930213928223,
1989-01-23,,,2.171875238418579,2.171875238418579,2.2657944917678834,2.3509089827537535,2.338582181930542,2.3368212532997132,
1989-01-24,,,2.171875238418579,2.171875238418579,2.2305747985839846,2.336234092712402,2.340930142402649,2.3327122926712036,
1989-01-25,,,2.171875238418579,2.171875238418579,2.1953551054000853,2.321559202671051,2.343278102874756,2.328603332042694,
1989-01-26,,,2.171875238418579,2.171875238418579,2.171875238418579,2.3068843126296996,2.3456260633468626,2.3244943714141844,
1989-01-27,,,2.171875238418579,2.171875238418579,2.171875238418579,2.2951443791389465,2.3479740238189697,2.320385410785675,
1989-01-30,,,2.2305753231048584,2.183615255355835,2.177745246887207,2.286339449882507,2.351495985984802,2.3168634510040285,
1989-01-31,,,2.2305753231048584,2.195355272293091,2.183615255355835,2.277534520626068,2.3550179481506346,2.3133414912223818,
1989-02-01,,,2.2305753231048584,2.2070952892303466,2.189485263824463,2.268729591369629,2.357365927696228,2.309819531440735,
1989-02-02,,,2.2305753231048584,2.2188353061676027,2.195355272293091,2.25992466211319,2.3597139072418214,2.3074715542793274,
1989-02-03,,,2.2305753231048584,2.2305753231048584,2.2012252807617188,2.2511197328567505,2.3620618867874144,2.3051235771179197,2.5143867325782776
1989-02-06,,,2.465373039245605,2.2775348663330077,2.2305750608444215,2.2481847763061524,2.3691058206558226,2.3051235771179197,2.513799741268158
1989-02-07,,,2.465373039245605,2.324494409561157,2.259924840927124,2.2452498197555544,2.376149754524231,2.3051235771179197,2.513212749958038
1989-02-08,,,2.5827713012695312,2.3949336051940913,2.301014447212219,2.2481847763061524,2.380845699310303,2.3068845510482787,2.513212749958038
1989-02-09,,,2.5827713012695312,2.465372800827026,2.3421040534973145,2.2569896459579466,2.3831936645507814,2.3086455249786377,2.513212749958038
1989-02-10,51.492476131331586,A,2.5827713012695312,2.5358119964599606,2.3831936597824095,2.2775344491004943,2.38554162979126,2.3104064989089967,2.513212749958038
1989-02-13,51.51453439139586,A,2.5827713012695312,2.559291648864746,2.418413257598877,2.298079252243042,2.3878895950317385,2.3121674728393553,2.513212749958038
1989-02-14,51.476863246145975,A,2.465373039245605,2.559291648864746,2.4418930292129515,2.312754142284393,2.386715612411499,2.3127544641494753,2.5126257586479186
1989-02-15,51.38111016056908,A,2.465373039245605,2.535811996459961,2.465372800827026,2.3274290323257447,2.38554162979126,2.313341455459595,2.512038767337799
1989-02-16,51.28443008502301,A,2.465373039245605,2.5123323440551757,2.488852572441101,2.342103922367096,2.3843676471710205,2.3139284467697143,2.5114517760276795
1989-02-17,51.169452990680846,C,2.465373039245605,2.4888526916503904,2.5123323440551752,2.3567788124084474,2.3831936645507814,2.314515438079834,2.51086478471756
1989-02-20,51.066997781924975,C,2.465373039245605,2.465373039245605,2.5123323440551752,2.3714537024497986,2.382019681930542,2.315102429389954,2.51027779340744
1989-02-21,51.040477796503204,C,2.465373039245605,2.465373039245605,2.5123323440551752,2.3861285924911497,2.3808456993103024,2.3156894207000733,2.5096908020973205
1989-02-22,51.01690370371282,C,2.465373039245605,2.465373039245605,2.500592517852783,2.4008034825325013,2.3796717166900634,2.316276412010193,2.509103810787201
1989-02-23,51.00493362455111,C,2.465373039245605,2.465373039245605,2.4888526916503904,2.4154783725738525,2.3808456993103024,2.3168634033203124,2.509103810787201
1989-02-24,50.99296354538938,B,2.465373039245605,2.465373039245605,2.4771128654479972,2.430153262615204,2.382019681930542,2.3174503946304323,2.509103810787201
1989-02-27,51.02663782779385,A,2.5240721702575684,2.4771128654479977,2.471242952346801,2.4448281049728395,2.383193664550781,2.3186243772506714,2.5093973064422608
1989-02-28,51.05736621756689,A,2.5240721702575684,2.4888526916503904,2.4771128654479972,2.459502947330475,2.38436764717102,2.3197983598709104,2.5096908020973205
1989-03-01,51.09966321878093,A,2.5240721702575684,2.500592517852783,2.4829827785491942,2.4741777896881105,2.3855416297912595,2.32097234249115,2.5096908020973205
1989-03-02,51.133056504078496,A,2.5240721702575684,2.5123323440551757,2.488852691650391,2.488852632045746,2.3867156124114985,2.322733323574066,2.5096908020973205
1989-03-03,51.136949119204864,A,2.465373039245605,2.5123323440551757,2.4888526916503904,2.500592517852783,2.3867156124114985,2.323907313346863,2.509103810787201
1989-03-06,51.09531750469721,A,2.465373039245605,2.500592517852783,2.4888526916503904,2.500592517852783,2.3867156124114985,2.3250813031196595,2.5085168194770815
1989-03-07,51.040425964801045,A,2.465373039245605,2.4888526916503904,2.4888526916503904,2.500592517852783,2.3867156124114985,2.3262552928924563,2.5079298281669615
1989-03-08,50.97807731306032,A,2.465373039245605,2.4771128654479977,2.4888526916503904,2.494722604751587,2.3867156124114985,2.3274292826652525,2.507342836856842
1989-03-09,50.91572862841656,P,2.465373039245605,2.465373039245605,2.4888526916503904,2.4888526916503904,2.3867156124114985,2.3291902637481687,2.5067558455467225
1989-03-10,50.891711553577636,P,2.465373039245605,2.465373039245605,2.488852691650391,2.482982778549194,2.387889595031738,2.3309512448310854,2.505581856966019
1989-03-13,50.80403596200282,B,2.2892749309539795,2.4301534175872797,2.4653729677200316,2.4683079600334166,2.3855416154861446,2.3309512448310854,2.5035273778438567
1989-03-14,50.728209082964554,B,2.2892749309539795,2.394933795928955,2.4418932437896728,2.459503054618835,2.3831936359405517,2.3315382409095764,2.501472898721695
1989-03-15,50.65983934324931,B,2.2892749309539795,2.35971417427063,2.418413519859314,2.450698149204254,2.3808456563949583,2.332125236988068,2.499124928712845
1989-03-16,50.588769338724966,B,2.2892749309539795,2.324494552612305,2.394933795928955,2.4418932437896723,2.378497676849365,2.332712233066559,2.496776958703995
1989-03-17,50.52089891978246,B,2.2892749309539795,2.2892749309539795,2.3773239850997925,2.433088338375091,2.376149697303772,2.3344732189178465,2.4944289886951445
1989-03-20,50.55917431109663,B,2.2892749309539795,2.2892749309539795,2.35971417427063,2.42428343296051,2.3714537525177,2.3362342047691347,2.4920810186862945
1989-03-21,50.58560098987426,B,2.2892749309539795,2.2892749309539795,2.342104363441467,2.4154785275459285,2.366757807731628,2.3379951906204224,2.4897330486774445
1989-03-22,50.61371895512092,B,2.2892749309539795,2.2892749309539795,2.324494552612305,2.4066736221313474,2.3620618629455565,2.33975617647171,2.4873850786685945
1989-03-23,50.65005830610121,B,2.2892749309539795,2.2892749309539795,2.306884741783142,2.397868716716766,2.359713883399963,2.3415171623229982,2.4850371086597445
1989-03-24,50.69081005360104,B,2.2892749309539795,2.2892749309539795,2.2892749309539795,2.3890638113021847,2.362061877250671,2.343278148174286,2.482689138650894
1989-03-27,50.73349038185244,B,2.2892749309539795,2.2892749309539795,2.2892749309539795,2.377323949337005,2.3644098711013792,2.345626125335693,2.480341168642044
1989-03-28,50.776170710103834,P,2.2892749309539795,2.2892749309539795,2.2892749309539795,2.365584087371826,2.366757864952087,2.347974102497101,2.477993198633194
1989-03-29,50.81715969692925,P,2.2892749309539795,2.2892749309539795,2.2892749309539795,2.3538442254066463,2.3691058588027953,2.3503220796585085,2.4753517282009123
