Date,GRADE,GPS,HCA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-05-15,49.14573478237522,B,117.32551574707033,117.33312683105468,118.81613082885742,117.33503341674805,121.20912185668945,124.59841262817383,125.6681672668457
2019-05-16,49.402321043345864,B,116.86833953857422,116.9711929321289,118.54753494262695,117.69030647277832,121.12930511474609,124.60481971740722,125.64682098388671
2019-05-17,50.019629555205626,B,117.63983154296876,116.92547454833985,118.34751586914062,118.08415412902832,121.10587463378906,124.61770706176758,125.62947402954102
2019-05-20,51.077408150689116,B,119.7162094116211,117.59601593017578,118.0531997680664,118.59325103759765,121.10206451416016,124.63293342590332,125.62024116516113
2019-05-21,51.99468699427718,C,122.11646270751952,118.73327178955078,118.21512069702149,118.97567100524903,121.0893016052246,124.67216232299805,125.61658412933349
2019-05-22,52.41827002817249,C,122.11646270751952,119.69146118164062,118.51229400634766,119.18378677368165,121.03958267211914,124.73693885803223,125.61472244262696
2019-05-23,52.83649051434465,C,120.68773651123048,120.45534057617188,118.7132667541504,119.286177444458,120.94319213867188,124.80946197509766,125.60859909057618
2019-05-24,52.47892862862523,C,117.9541473388672,120.51820373535156,118.7218391418457,119.20474166870117,120.78108108520507,124.81713470458985,125.57676013946534
2019-05-27,51.80174279015745,C,117.9541473388672,120.16579132080078,118.88090362548829,119.12949676513672,120.57325180053711,124.81483543395996,125.54544094085693
2019-05-28,50.54909659117657,C,117.19215393066406,119.1809295654297,118.95710067749023,118.92995262145996,120.31455978393555,124.78829605102538,125.51432769775391
2019-05-29,49.2233978417299,B,116.0682373046875,117.97128448486328,118.83137283325195,118.8237518310547,120.0627262878418,124.73047813415528,125.47523265838623
2019-05-30,48.16579343994632,B,116.7445068359375,117.1826385498047,118.81898956298828,118.68326225280762,119.78955703735352,124.66565155029296,125.43966060638428
2019-05-31,47.64337401145309,B,115.58824157714844,116.70945739746094,118.61383056640625,118.48067321777344,119.54031448364258,124.59505615234374,125.39698425292968
2019-06-03,47.397826267748535,B,117.56631469726562,116.63189086914062,118.3988410949707,118.22602043151855,119.36454223632812,124.54310180664062,125.36467079162598
2019-06-04,47.897718389726954,B,119.9552764892578,117.18451538085938,118.18272247314454,118.19892158508301,119.291982421875,124.49385810852051,125.34912132263183
2019-06-05,48.48684156587999,B,119.20992279052734,117.81285247802734,117.8920684814453,118.20218124389649,119.22489898681641,124.42937301635742,125.32091567993164
2019-06-06,49.192614245351336,B,120.41397857666016,118.54674682617187,117.86469268798828,118.28897972106934,119.18227752685547,124.36030876159668,125.3003364944458
2019-06-07,50.40902524900975,C,122.70738983154295,119.97057647705078,118.34001693725585,118.53092803955079,119.15275848388671,124.30961936950683,125.27857620239257
2019-06-10,51.65306518474025,C,124.48479461669922,121.3542724609375,118.99308166503906,118.93699264526367,119.12830871582031,124.27670402526856,125.26570293426514
2019-06-11,52.117385961004516,C,122.35382080078124,121.83398132324218,119.50924835205078,119.23317451477051,119.0865756225586,124.23738983154297,125.24255386352539
2019-06-12,52.46147121951716,C,121.1020050048828,122.21239776611326,120.01262512207032,119.42199897766113,119.00913864135742,124.17776954650878,125.21428253173828
2019-06-13,52.65670882312514,C,121.7231216430664,122.47422637939451,120.5104866027832,119.66473808288575,118.92240707397461,124.13480751037598,125.1961750793457
2019-06-14,52.16013240264303,C,121.00641632080078,122.1340316772461,121.05230407714843,119.83306732177735,118.78838638305665,124.08268356323242,125.17367893218994
2019-06-17,51.5534142248973,C,122.4780502319336,121.73268280029296,121.54347763061523,119.97115936279297,118.7264697265625,124.0563882446289,125.16313594818115
2019-06-18,51.25679782316695,C,123.32852172851562,121.92762298583985,121.88080215454102,120.03176231384278,118.67317977905273,123.9787646484375,125.15551891326905
2019-06-19,51.32960538338645,C,124.3223648071289,122.57169494628906,122.39204635620118,120.14205741882324,118.60833526611329,123.90129768371582,125.15419750213623
2019-06-20,51.03864984729807,C,122.3920440673828,122.70547943115234,122.58985290527343,120.22727279663086,118.57727249145508,123.8010132598877,125.1321393585205
2019-06-21,51.06322294900763,C,122.53536987304688,123.01127014160156,122.57265090942383,120.45633392333984,118.59212753295898,123.6995027923584,125.11179275512696
2019-06-24,51.337836033284105,C,125.26834869384766,123.56932983398437,122.65100631713867,120.82204399108886,118.67650100708008,123.63434432983398,125.10951667785645
2019-06-25,52.55888249234757,C,129.17672729492188,124.73897094726563,123.33329696655274,121.42127265930176,119.08116027832031,123.59915283203125,125.1216665649414
2019-06-26,53.45272649840536,C,127.7242431640625,125.41934661865234,123.9955207824707,122.0040729522705,119.50191711425781,123.54649215698242,125.13536499023438
2019-06-27,54.6804756842673,A,128.14471435546875,126.56988067626953,124.63768005371094,122.57408332824707,119.86955383300781,123.49243301391601,125.14747074127197
2019-06-28,56.04877781148593,A,129.16714477539062,127.89623565673828,125.45375289916993,123.25302848815917,120.25763916015624,123.45894989013672,125.1615146636963
2019-07-01,56.74698858429363,A,128.56517028808594,128.55559997558595,126.06246490478516,123.8029712677002,120.63825714111329,123.42770935058594,125.16809597015381
2019-07-02,56.28332284209278,A,129.3296356201172,128.586181640625,126.6625762939453,124.27168922424316,120.93548858642578,123.38929763793945,125.17750476837158
2019-07-03,56.32388744669837,A,132.04348754882812,129.4500305175781,127.43468856811523,124.9133674621582,121.217275390625,123.3716616821289,125.19048755645753
2019-07-04,56.2973039952466,A,132.04348754882812,130.22978515625,128.39983291625975,125.49484291076661,121.4853466796875,123.34139419555665,125.195417137146
2019-07-05,55.91847477876161,A,132.37796020507812,130.8719482421875,129.38409194946288,125.97837142944336,121.74124862670898,123.29509704589844,125.19827686309814
2019-07-08,55.53650289946989,A,131.25990295410156,131.41089477539063,129.98324737548828,126.31712684631347,121.97726577758789,123.23761932373047,125.18995632171631
2019-07-09,54.9555377112063,A,128.9951934814453,131.34400634765626,129.96509399414063,126.64919548034668,122.13350891113281,123.16385772705078,125.18153949737548
2019-07-10,54.30601980740946,C,130.610107421875,131.0573303222656,130.25368041992186,127.12460060119629,122.38186599731445,123.11821166992188,125.17778606414795
2019-07-11,53.93748214192832,C,132.49264526367188,131.14716186523438,130.6884735107422,127.66307678222657,122.6406329345703,123.09443054199218,125.18074535369873
