Date,GRADE,GPS,RF,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-17,,,0.9001062512397766,0.8951054811477661,0.8926051974296569,0.9222961336374282,0.9331099116802215,,
1984-02-20,,,0.9001062512397766,0.8976057887077331,0.8926051974296569,0.9191707640886306,0.9317347526550293,,
1984-02-21,,,0.893855094909668,0.8976057887077331,0.8932302355766296,0.9157328367233276,0.9304846072196961,,
1984-02-22,,,0.9001062512397766,0.8988560199737549,0.8944803893566131,0.9132325708866119,0.929234459400177,,
1984-02-23,,,0.9001062512397766,0.8988560199737549,0.8963556349277496,0.9104197651147843,0.9282343530654907,,
1984-02-24,,,0.918858528137207,0.902606475353241,0.8988559782505036,0.9085445731878281,0.9276092922687531,,
1984-02-27,,,0.918858528137207,0.906356930732727,0.9019813597202301,0.9066693812608719,0.927046731710434,,
1984-02-28,,,0.9313595294952391,0.9138578176498413,0.9057318031787872,0.9054192394018173,0.9267966938018799,,
1984-02-29,,,0.9251091480255128,0.9188583970069886,0.9088572084903717,0.9044816255569458,0.9265466690063476,,
1984-03-01,,,0.9126078486442566,0.9213587164878845,0.9101073682308197,0.9029189467430114,0.9260466182231903,,
1984-03-02,,,0.918858528137207,0.9213587164878845,0.9119825959205627,0.9022938966751098,0.9259216058254242,,
1984-03-05,,,0.9126078486442566,0.9201085805892945,0.9132327556610107,0.9029189765453338,0.925671579837799,,
1984-03-06,,,0.9126078486442566,0.9163582444190979,0.9151080310344696,0.9041691333055496,0.925421553850174,,
1984-03-07,,,0.918858528137207,0.9151081204414367,0.9169832587242126,0.9057318240404129,0.9252965414524078,,
1984-03-08,,,0.9001062512397766,0.9126078009605407,0.9169832587242126,0.9066694468259812,0.9249214959144593,,
1984-03-09,,,0.9001062512397766,0.9088573455810547,0.9151080310344696,0.9069820046424866,0.9245464503765106,,
1984-03-12,,,0.9126078486442566,0.9088573455810547,0.9144829630851745,0.9082321614027024,0.9244214367866516,,
1984-03-13,,,0.9001062512397766,0.9063570261001587,0.9113576352596283,0.9085447192192078,0.924046391248703,,
1984-03-14,,,0.8751030564308167,0.8976059317588806,0.9063570261001587,0.9076071172952652,0.9230462694168091,,
1984-03-15,,,0.8813537955284119,0.8938554406166077,0.9032316207885742,0.9066694945096969,0.9220461547374725,,
1984-03-16,,,0.9001062512397766,0.8938554406166077,0.9013563930988312,0.9066694945096969,0.9210460484027863,,
1984-03-19,,,0.8876047134399414,0.8888548135757446,0.8988560795783996,0.9060444176197052,0.9197959113121033,,
1984-03-20,,,0.8876047134399414,0.8863545060157776,0.8963557660579682,0.9057318985462188,0.9187957978248597,,
1984-03-21,,,0.8876047134399414,0.8888548374176025,0.8932303845882416,0.9051068216562271,0.9175456607341766,,
1984-03-22,,,0.9001062512397766,0.8926053285598755,0.8932303845882416,0.9051068216562271,0.9166705572605133,,
1984-03-23,,,0.8876047134399414,0.8901050209999084,0.8919802308082581,0.9035441309213639,0.9156079411506652,,
1984-03-26,,,0.9001062512397766,0.8926053285598755,0.8907300710678101,0.9026065170764923,0.9148578584194184,,
1984-03-27,,,0.9063567519187928,0.8963557362556458,0.8913551211357117,0.90135637819767,0.9141077649593353,,
1984-03-28,,,0.9001062512397766,0.8988560438156128,0.8938554406166077,0.9001062333583831,0.913107658624649,,
1984-03-29,,,0.9126078486442566,0.9013563632965088,0.8969808459281922,0.9001062333583831,0.9122325682640076,,
1984-03-30,,,0.9126078486442566,0.9063569903373718,0.8982310056686401,0.8997936993837357,0.9112324523925781,,
1984-04-02,,,0.893855094909668,0.9051067590713501,0.8988560438156128,0.8988560616970063,0.909857281446457,,
1984-04-03,,,0.9001062512397766,0.9038566589355469,0.9001061975955963,0.8982309818267822,0.9086071336269379,,
1984-04-04,,,0.9126078486442566,0.9063569784164429,0.9026065111160279,0.8979184478521347,0.9078570592403412,,
1984-04-05,,,0.9001062512397766,0.9038566589355469,0.9026065111160279,0.8979184478521347,0.9067319369316101,,
1984-04-06,,,0.893855094909668,0.9001061081886291,0.9032315492630005,0.8976058900356293,0.9054817914962768,0.9269217640161515,
1984-04-09,,,0.8876047134399414,0.8988560318946839,0.9019813954830169,0.8963557332754135,0.904106638431549,0.926109169125557,
1984-04-10,,,0.9001062512397766,0.8988560318946839,0.9013563454151153,0.8963557332754135,0.902981516122818,0.9255466079711914,
1984-04-11,,,0.9001062512397766,0.8963557124137879,0.9013563454151153,0.8976058930158615,0.9021064126491547,0.9249215340614318,
1984-04-12,,,0.8876047134399414,0.8938554048538208,0.8988560318946839,0.897918438911438,0.9009812784194946,0.924171444773674,
1984-04-13,,,0.8876047134399414,0.8926053285598755,0.8963557183742523,0.8972933620214463,0.9001061820983887,0.9234213554859161,
1984-04-16,,,0.8876047134399414,0.8926053285598755,0.8957306802272796,0.8972933620214463,0.8998561513423919,0.9226712661981583,
1984-04-17,,,0.8751030564308167,0.8876046895980835,0.8932303607463836,0.89666827917099,0.8996061182022095,0.9217961603403091,
1984-04-18,,,0.8751030564308167,0.8826040506362915,0.8894798815250397,0.8960431963205338,0.899356085062027,0.92092105448246,
1984-04-19,,,0.8688523769378662,0.8788535833358765,0.8863544940948487,0.8944805026054382,0.899106056690216,0.9199834418296814,
1984-04-20,,,0.8688523769378662,0.8751031160354614,0.8838542222976684,0.8935428857803345,0.89860600233078,0.9190458291769028,
1984-04-23,,,0.8626022934913635,0.8701026320457459,0.8813539803028106,0.8916676878929138,0.8981059539318085,0.9179832100868225,
1984-04-24,,,0.8751030564308167,0.8701026320457459,0.8788536608219146,0.890105003118515,0.8977309131622314,0.9171081042289734,
1984-04-25,,,0.8563506603240967,0.8663521528244018,0.8744781017303467,0.8879172235727311,0.89698082447052,0.916045474410057,
1984-04-26,,,0.8719778656959534,0.8669772505760193,0.8729154169559479,0.8858857244253159,0.8964182567596436,0.9152641373872757,
1984-04-27,,,0.8688523769378662,0.8669772505760193,0.8710401833057404,0.8836979508399964,0.8957931792736054,0.9144515454769134,
1984-04-30,,,0.8626022934913635,0.8669772505760193,0.8685399413108825,0.8821353107690811,0.8950431001186371,0.9133889263868332,
1984-05-01,,,0.8626022934913635,0.8644770979881287,0.8672898650169373,0.8802601128816605,0.894418044090271,0.9124513256549835,
1984-05-02,,,0.8751030564308167,0.8682275772094726,0.8672898650169373,0.8783848732709885,0.8939179801940917,0.9115762197971344,
1984-05-03,,,0.8719778656959534,0.8682275772094726,0.867602413892746,0.8769784539937973,0.8933554124832154,0.910794882774353,
1984-05-04,,,0.8751030564308167,0.8694777131080628,0.868227481842041,0.8760408520698547,0.8924803030490875,0.9100447976589203,
1984-05-07,,,0.8813537955284119,0.8732280135154724,0.8701026320457459,0.8757283061742782,0.8917302083969116,0.9093884700536727,
1984-05-08,,,0.8719778656959534,0.8751031279563903,0.8697901129722595,0.8743218868970871,0.8905425751209259,0.9086696344614029,
1984-05-09,,,0.8751030564308167,0.8751031279563903,0.8716653525829315,0.873071727156639,0.889542453289032,0.9080445611476898,
1984-05-10,,,0.8876047134399414,0.8782284975051879,0.8732280373573303,0.873071727156639,0.8890423905849457,0.907544504404068,
1984-05-11,,,0.8876047134399414,0.880728828907013,0.8751032710075378,0.873071727156639,0.8884173142910003,0.9071694600582123,
1984-05-14,,,0.893855094909668,0.8832290887832641,0.8782285511493683,0.8733842462301254,0.8880422592163086,0.9068569195270538,
1984-05-15,,,0.8876047134399414,0.8863544583320617,0.880728793144226,0.8740093290805817,0.8875421965122223,0.9064818751811982,
1984-05-16,,,0.9063567519187928,0.8926051974296569,0.8838541626930236,0.8755720138549805,0.887292160987854,0.9062943512201309,
1984-05-17,,,0.9126078486442566,0.8976058244705201,0.887917160987854,0.8777597874403,0.8875421929359436,0.9062318444252014,
1984-05-18,,,0.918858528137207,0.9038565874099731,0.892292708158493,0.880260095000267,0.8879172384738923,0.9062318444252014,
1984-05-21,,,0.9251091480255128,0.9101073980331421,0.8966682434082032,0.8833854377269745,0.8881672644615173,0.9062943506240845,
1984-05-22,,,0.921984076499939,0.9169832706451416,0.9016688644886017,0.8857294887304306,0.8886048209667206,0.9063256061077118,
1984-05-23,,,0.9126078486442566,0.9182334899902344,0.9054193437099457,0.8885423481464386,0.8893549168109893,0.9062005931138992,
1984-05-24,,,0.8626022934913635,0.9082323789596558,0.9029191017150879,0.8880735695362091,0.8889798867702484,0.9055130207538604,
1984-05-25,,,0.8876047134399414,0.9019816160202027,0.9029191017150879,0.8890111863613128,0.8887298560142517,0.904887952208519,
1984-05-28,,,0.8876047134399414,0.8944807291030884,0.9022940635681153,0.8902613073587418,0.8887298560142517,0.9042628836631775,
1984-05-29,,,0.8876047134399414,0.8876048564910889,0.9022940635681153,0.8915114283561707,0.8887298560142517,0.9037628269195557,
1984-05-30,,,0.8688523769378662,0.8788537621498108,0.8985436260700226,0.8911988943815231,0.8883548092842102,0.9029502350091935,
1984-05-31,,,0.8813537955284119,0.8826040625572205,0.8954182207584381,0.891667690873146,0.8879797601699829,0.9023251587152481,
1984-06-01,,,0.8813537955284119,0.8813538789749146,0.8916677474975586,0.8919802278280258,0.8878547418117523,0.9017313414812088,
1984-06-04,,,0.8876047134399414,0.8813538789749146,0.8879173040390015,0.8922927737236023,0.8876047110557557,0.901231284737587,
1984-06-05,,,0.8751030564308167,0.8788535475730896,0.8832292020320892,0.8924490332603454,0.8869796371459961,0.9005437010526657,
1984-06-06,,,0.8688523769378662,0.8788535475730896,0.8788536548614502,0.8921364992856979,0.8863545596599579,0.8997311091423035,
1984-06-07,,,0.8751030564308167,0.8776033997535706,0.8801037311553955,0.8915114164352417,0.8856044638156891,0.8989185160398483,
1984-06-08,,,0.8751030564308167,0.8763532519340516,0.878853565454483,0.8908863335847854,0.8848543679714203,0.8980434101819992,
1984-06-11,,,0.8813537955284119,0.8751030683517456,0.8782284736633301,0.8902612686157226,0.8846043419837951,0.8972308117151261,
1984-06-12,,,0.8626022934913635,0.872602915763855,0.8757282316684722,0.8890111476182938,0.883854262828827,0.8962306982278824,
1984-06-13,,,0.8813537955284119,0.8751031994819641,0.8769783735275268,0.8877609997987748,0.88322918176651,0.8955431205034255,
1984-06-14,,,0.8751030564308167,0.8751031994819641,0.8763532996177673,0.8858857601881027,0.8827291178703308,0.8947305274009705,
1984-06-15,,,0.8751030564308167,0.8751031994819641,0.8757282257080078,0.8836979866027832,0.8823540771007538,0.8939179342985153,
1984-06-18,,,0.8751030564308167,0.8738530516624451,0.8744780600070954,0.8811976820230484,0.8821040439605713,0.8931053411960602,
1984-06-19,,,0.8626022934913635,0.8738530516624451,0.87322798371315,0.8782285928726197,0.881353964805603,0.8921677404642105,
1984-06-20,,,0.8876047134399414,0.875103235244751,0.8751032173633575,0.8769784361124039,0.8811039340496063,0.8916051733493805,
1984-06-21,,,0.893855094909668,0.8788536429405213,0.8769784212112427,0.8785410761833191,0.8812289416790009,0.8911051100492478,
1984-06-22,,,0.8876047134399414,0.8813539743423462,0.8782285869121551,0.8785410761833191,0.8812289416790009,0.8906675618886948,
1984-06-25,,,0.9063567519187928,0.8876047134399414,0.8807288825511932,0.8794786781072617,0.8816039824485778,0.890730066895485,
1984-06-26,,,0.8876047134399414,0.8926051974296569,0.8832291245460511,0.8794786781072617,0.8818540155887604,0.890730066895485,
1984-06-27,,,0.9001062512397766,0.895105504989624,0.8851043701171875,0.8810413718223572,0.8823540794849396,0.8908550822734833,
1984-06-28,,,0.9063567519187928,0.897605836391449,0.8882297396659851,0.8822915196418762,0.8831041669845581,0.891105111837387,
1984-06-29,,,0.9001062512397766,0.900106143951416,0.8907300591468811,0.8832291424274444,0.8837292444705963,0.8911676234006882,
1984-07-02,,,0.9001062512397766,0.8988560438156128,0.8932303786277771,0.8838542193174362,0.8844793236255646,0.8912926387786865,
1984-07-03,,,0.9126078486442566,0.9038566708564758,0.8982309341430664,0.8857294589281082,0.8852294194698334,0.8914801663160324,
1984-07-04,,,0.9126078486442566,0.9063569903373718,0.9007312476634979,0.8879172325134277,0.8863545632362366,0.8916676938533783,
1984-07-05,,,0.9251091480255128,0.9101074695587158,0.9038566529750824,0.8904175370931625,0.8874171888828277,0.8919177228212356,
1984-07-06,,,0.9126078486442566,0.9126077890396118,0.9063569664955139,0.8922927767038346,0.8882922983169556,0.8920427387952805,
1984-07-09,,,0.9251091480255128,0.9176083683967591,0.9082322061061859,0.8944805443286896,0.8895424354076386,0.8922927677631378,
1984-07-10,,,0.9126078486442566,0.9176083683967591,0.9107325196266174,0.8969808220863342,0.8905425465106964,0.8924802953004837,
1984-07-11,,,0.9001062512397766,0.9151080489158631,0.9107325196266174,0.8979184448719024,0.8910426104068756,0.8924802953004837,
1984-07-12,,,0.9126078486442566,0.9126077890396118,0.9113576292991639,0.8997936844825745,0.8918552100658417,0.8926053112745285,
1984-07-13,,,0.9126078486442566,0.9126077890396118,0.9126077890396118,0.9016689240932465,0.8926053059101104,0.892542804479599,
1984-07-16,,,0.9063567519187928,0.9088573098182678,0.9132328391075134,0.9032316088676453,0.893105365037918,0.8924177867174149,
1984-07-17,,,0.9126078486442566,0.9088573098182678,0.9132328391075134,0.9057318866252899,0.8939179646968841,0.8922302699089051,
1984-07-18,,,0.9251091480255128,0.913857889175415,0.9144829690456391,0.9076071083545685,0.894918086528778,0.8922302699089051,
1984-07-19,,,0.9251091480255128,0.9163581490516665,0.9144829690456392,0.9091698110103609,0.8956681752204895,0.8923552829027176,
1984-07-20,,,0.918858528137207,0.9176082849502565,0.9151080369949343,0.9107325017452241,0.8962932515144348,0.8923552829027176,
1984-07-23,,,0.9126078486442566,0.9188585042953491,0.9138579070568087,0.9110450565814974,0.8966683065891266,0.8923552829027176,
1984-07-24,,,0.9126078486442566,0.9188585042953491,0.9138579070568087,0.9122952133417132,0.8971683692932129,0.8923552829027176,
1984-07-25,,,0.918858528137207,0.917608380317688,0.9157331347465517,0.9132328271865846,0.8974184048175812,0.8923552829027176,
1984-07-26,,,0.9251091480255128,0.917608380317688,0.9169832646846773,0.9141704469919206,0.8976684308052063,0.8926053118705749,
1984-07-27,,,0.918858528137207,0.917608380317688,0.9176083326339723,0.9151080608367922,0.8976684308052063,0.8927928346395493,
1984-07-30,,,0.9126078486442566,0.917608380317688,0.9182334423065187,0.9157331407070162,0.8974184048175812,0.8927928346395493,
1984-07-31,,,0.918858528137207,0.9188585162162781,0.9188585102558138,0.9160456746816636,0.8973558938503265,0.8929803574085236,
1984-08-01,,,0.9251091480255128,0.9201086401939392,0.9188585102558136,0.9166707396507265,0.8976059198379517,0.8934804183244706,
1984-08-02,,,0.9626136422157288,0.9276095390319824,0.9226089596748352,0.9185459643602373,0.899606146812439,0.8942930167913437,
1984-08-03,,,0.9751147031784058,0.9388607740402222,0.9282345771789551,0.9216713070869448,0.9013563466072082,0.89504310131073,
1984-08-06,,,0.9751147031784058,0.951362144947052,0.93448526263237,0.9241715848445894,0.9031065464019775,0.8959182012081146,
1984-08-07,,,0.9751147031784058,0.9626133799552917,0.9407359480857849,0.9272969275712969,0.9048567461967468,0.8967933011054993,
1984-08-08,,,1.0001177787780762,0.9776151061058045,0.9488618731498718,0.9322975039482119,0.907482054233551,0.8979184317588806,
1984-08-09,,,1.0001177787780762,0.985115933418274,0.9563627362251281,0.9366730004549029,0.9098573338985443,0.8989185470342637,
1984-08-10,,,1.0001177787780762,0.990116548538208,0.9644886612892151,0.9410484969615938,0.9122326135635376,0.9000436776876449,
1984-08-13,,,1.0001177787780762,0.9951171636581421,0.9732396543025971,0.945736548304558,0.9144828748703003,0.901043792963028,
1984-08-14,,,1.0126196146011353,1.002618145942688,0.9826157629489899,0.9507371366024019,0.9172332060337066,0.9021064215898513,
1984-08-15,,,1.0251202583312988,1.0076186418533326,0.9926168739795684,0.955737692117691,0.9203585636615753,0.9033565616607666,
1984-08-16,,,1.0001177787780762,1.0076186418533326,0.9963672876358032,0.9594881236553192,0.9228588581085205,0.9042316609621048,
1984-08-17,,,1.0001177787780762,1.0076186418533326,0.9988675951957703,0.9635510861873626,0.9253591525554657,0.9051067602634429,
1984-08-20,,,1.0126196146011353,1.0101190090179444,1.0026180863380432,0.9685516744852066,0.9279844689369202,0.9062944054603577,
1984-08-21,,,1.0126196146011353,1.0101190090179444,1.0063685774803162,0.9735522627830505,0.9309848153591156,0.9074195390939712,
1984-08-22,,,1.0251202583312988,1.0101190090179444,1.0088688254356384,0.9788653492927551,0.9338601446151733,0.9085446631908417,
1984-08-23,,,1.0126196146011353,1.0126193761825562,1.0101190090179444,0.9832408726215363,0.9366104757785797,0.9096697968244553,
1984-08-24,,,1.0251202583312988,1.0176198720932006,1.0126192569732666,0.9885539591312409,0.9396108198165893,0.9109824484586716,0.9189521062374115
1984-08-27,,,1.0126196146011353,1.0176198720932006,1.0138694405555726,0.9935545474290848,0.9423611509799957,0.9122325974702835,0.9191708832979202
1984-08-28,,,1.0251202583312988,1.0201200008392335,1.0151195049285888,0.9988676339387894,0.9456115102767945,0.9134827375411987,0.919514672756195
1984-08-29,,,1.0126196146011353,1.0176198720932006,1.0138694405555726,1.0032431572675704,0.9481118083000183,0.9146078711748123,0.9197647026181222
1984-08-30,,,1.0126196146011353,1.0176198720932006,1.0151196241378784,1.0057434558868408,0.9504870986938476,0.9158580201864243,0.9200147324800492
1984-08-31,58.20442729822637,A,1.0251202583312988,1.0176198720932006,1.0176198720932006,1.0082437336444854,0.9532374095916748,0.9172331756353378,0.9203272655606269
1984-09-03,58.197733422642614,A,1.0251202583312988,1.0201200008392335,1.018869936466217,1.0107440114021302,0.9556126797199249,0.9186083310842514,0.9206397986412048
1984-09-04,58.172216620997716,A,1.0251202583312988,1.0201200008392335,1.0201200008392335,1.0132442891597748,0.9583629906177521,0.9201085031032562,0.9209523317217827
1984-09-05,58.18293206685714,A,1.0251202583312988,1.0226201295852662,1.0201200008392335,1.0144944131374358,0.9608632707595826,0.9216086751222611,0.9212648648023606
1984-09-06,58.1908573475705,A,1.0251202583312988,1.0251202583312988,1.0213700652122497,1.015744537115097,0.9632385408878327,0.9231713539361954,0.9215773978829384
1984-09-07,58.185525575070336,A,1.0313714742660522,1.0263705015182496,1.021995186805725,1.0173072218894958,0.9658638453483581,0.9247965449094773,0.92192118704319
1984-09-10,58.199840344115465,A,1.037622094154358,1.0288708686828614,1.0244954347610473,1.0191824376583098,0.9686141622066498,0.9265467429161072,0.9222649765014649
1984-09-11,58.22446171001297,A,1.050123929977417,1.033871603012085,1.026995801925659,1.021057653427124,0.971364483833313,0.9282969516515732,0.9227025279402733
1984-09-12,58.262624056548695,A,1.050123929977417,1.0388723373413087,1.0307462334632873,1.0223078370094298,0.9741148054599762,0.9302346843481064,0.9231400793790817
1984-09-13,58.27539117874887,A,1.037622094154358,1.0413727045059205,1.0332464814186095,1.024183052778244,0.9763650643825531,0.9318911266326905,0.9235776320099831
1984-09-14,58.305574870653764,A,1.050123929977417,1.0451231956481934,1.0357468485832215,1.026683360338211,0.9791153860092163,0.9337038421630859,0.9240776938199997
1984-09-17,58.30687407836098,A,1.050123929977417,1.0476235628128052,1.0382472157478333,1.028558576107025,0.9816156816482544,0.9355790585279464,0.9244839924573899
1984-09-18,58.34233889491231,A,1.075127363204956,1.052624249458313,1.043247926235199,1.0316839635372161,0.9848660719394684,0.9377043092250824,0.9250778174400329
1984-09-19,58.321628315009974,A,1.050123929977417,1.052624249458313,1.0457482933998108,1.0329341471195221,0.9878664255142212,0.9394545179605484,0.9255153688788414
1984-09-20,58.33166878814228,A,1.050123929977417,1.055124616622925,1.0482486605644226,1.0348093628883361,0.9906167471408844,0.941235978603363,0.926015430688858
1984-09-21,58.37956350733438,A,1.08762788772583,1.0626254081726074,1.0538743019104004,1.0379347443580627,0.9941171479225158,0.9433612269163132,0.9267030122876168
1984-09-24,58.39397003962731,A,1.062625288963318,1.0651256799697877,1.0563746213912963,1.0404350280761718,0.9972425186634064,0.9451739418506623,0.9272812059521676
1984-09-25,58.365004619587125,A,1.075127363204956,1.0651256799697877,1.0588749647140503,1.0429353833198547,1.0004929089546204,0.9472054368257523,0.9279375356435776
1984-09-26,58.41416476096274,A,1.0813767910003662,1.0713762521743775,1.0620002508163453,1.0463732421398162,1.0036182618141174,0.9492681741714477,0.9286563676595688
1984-09-27,58.420630665377224,A,1.062625288963318,1.0738765239715575,1.0645005702972412,1.0488735258579254,1.0063685846328736,0.9510183799266815,0.9292814421653748
1984-09-28,58.34356222851945,A,1.062625288963318,1.0688760042190553,1.0657507061958313,1.0507487773895263,1.0092439198493957,0.9527685856819152,0.9299690228700638
1984-10-01,58.34972025688012,A,1.075127363204956,1.071376419067383,1.0682510495185853,1.0532491326332092,1.0124943101406096,0.9545813083648682,0.930719113945961
1984-10-02,58.32696716048489,A,1.0688763856887815,1.070126223564148,1.0676259517669677,1.0554369390010834,1.0156196808815003,0.9563940250873566,0.9314379501342773
1984-10-03,58.266890314215324,A,1.062625288963318,1.0663759231567385,1.0688760876655579,1.0573121905326843,1.0184950160980224,0.9579567104578018,0.9321255308389663
1984-10-04,58.27157475446631,A,1.075127363204956,1.0688763380050659,1.0713764309883118,1.0598125457763672,1.0214953804016114,0.9595819056034088,0.9329068750143051
1984-10-05,58.26319089665955,A,1.062625288963318,1.0688763380050659,1.0688761711120605,1.0613752365112306,1.0243707156181336,0.96101957321167,0.9336257088184357
1984-10-08,58.21818885953892,A,1.062625288963318,1.0663759231567382,1.0688761711120605,1.0626253962516785,1.0273710644245149,0.962394734621048,0.9343445426225663
1984-10-09,58.218689567404375,A,1.075127363204956,1.0676261186599731,1.0688761711120605,1.0638755679130554,1.0304964411258697,0.9639261674880981,0.935125886797905
1984-10-10,58.253184163479794,A,1.08762788772583,1.0726266384124756,1.069501280784607,1.0657507658004761,1.0337468159198762,0.9656763678789139,0.9359384804964066
1984-10-11,58.271552922835866,A,1.0938795804977417,1.0763770818710328,1.0726267099380493,1.0685636401176453,1.0363721346855164,0.9679891407489777,0.9367510807514191
