Date,GRADE,GPS,MAA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-08-17,,,4.605226516723633,4.6143444061279295,4.616624212265014,4.606365180015564,4.601906442642212,4.47715121269226,
1994-08-18,,,4.536832809448242,4.596106147766113,4.612064838409424,4.59838593006134,4.602991781234741,4.481504993438721,
1994-08-19,,,4.468436241149902,4.550509834289551,4.59382643699646,4.5869868516922,4.602709188461303,4.485174808502197,
1994-08-22,,,4.42284107208252,4.523152637481689,4.571028518676758,4.57330801486969,4.60061821937561,4.48905378818512,
1994-08-23,,,4.445636749267578,4.495794677734375,4.555069541931152,4.563048839569092,4.598983163833618,4.492495608329773,
1994-08-24,,,4.468436241149902,4.468436622619629,4.541390514373779,4.556209325790405,4.596459302902222,4.49616542339325,
1994-08-25,,,4.514032363891602,4.463876533508301,4.529991340637207,4.555069303512573,4.592606067657471,4.499847807884216,
1994-08-26,,,4.559627056121826,4.482114696502686,4.5163122653961185,4.559628844261169,4.590113019943237,4.503986139297485,
1994-08-29,,,4.559627056121826,4.509471893310547,4.5163122653961185,4.560768556594849,4.586723442077637,4.507902784347534,
1994-08-30,,,4.559627056121826,4.5322699546813965,4.514032316207886,4.56304829120636,4.5824373340606686,4.512262811660767,
1994-08-31,,,4.468436241149902,4.5322699546813965,4.500353288650513,4.558488750457764,4.5763274097442626,4.51571093082428,
1994-09-01,,,4.468436241149902,4.5231507301330565,4.4935136318206785,4.552789235115052,4.571114015579224,4.5189373540878295,
1994-09-02,,,4.468436241149902,4.504912567138672,4.4935136318206785,4.543670034408569,4.567245407104492,4.521498684883118,
1994-09-05,,,4.468436241149902,4.486674404144287,4.498073148727417,4.534550833702087,4.562928543090821,4.524725108146668,
1994-09-06,,,4.468436241149902,4.468436241149902,4.500353097915649,4.527711319923401,4.559059934616089,4.528394923210144,
1994-09-07,,,4.468436241149902,4.468436241149902,4.500353097915649,4.520871806144714,4.556984357833862,4.532508149147033,
1994-09-08,,,4.445636749267578,4.463876342773437,4.493513536453247,4.511752438545227,4.556245775222778,4.53550657749176,
1994-09-09,,,4.536832809448242,4.477555656433106,4.4912341117858885,4.503773188591003,4.557331113815308,4.538308477401733,
1994-09-12,,,4.514032363891602,4.486674880981445,4.486674642562866,4.501493453979492,4.557960443496704,4.5408823728561405,
1994-09-13,,,4.536832809448242,4.500354194641114,4.484395217895508,4.499213767051697,4.559045782089234,4.543218102455139,
1994-09-14,,,4.514032363891602,4.509473419189453,4.488954830169678,4.494654059410095,4.5601233959198,4.545325827598572,
1994-09-15,,,4.536832809448242,4.527712631225586,4.495794486999512,4.494654059410095,4.562105255126953,4.546989154815674,
1994-09-16,,,4.536832809448242,4.527712631225586,4.502634143829345,4.498073887825012,4.564087114334106,4.548652482032776,
1994-09-19,,,4.536832809448242,4.532272720336914,4.50947380065918,4.503773474693299,4.5674137687683105,4.5498675441741945,
1994-09-20,,,4.514032363891602,4.527712631225586,4.514033412933349,4.507193255424499,4.568939619064331,4.551078734397888,
1994-09-21,,,4.49123477935791,4.5231531143188475,4.516313266754151,4.5083331823348995,4.566871728897095,4.551613683700562,
1994-09-22,,,4.49123477935791,4.514033508300781,4.520873069763184,4.507193303108215,4.563459091186523,4.550803880691529,
1994-09-23,,,4.49123477935791,4.5049139022827145,4.516313266754151,4.5037736892700195,4.557805137634277,4.550442333221436,
1994-09-26,,,4.49123477935791,4.495794296264648,4.514033508300781,4.500354075431824,4.55187762260437,4.5503048944473266,
1994-09-27,,,4.468436241149902,4.486675071716308,4.507193851470947,4.4957945346832275,4.545950107574463,4.549491209983826,
1994-09-28,,,4.49123477935791,4.486675071716308,4.504914093017578,4.496934461593628,4.541390514373779,4.5484572649002075,
1994-09-29,,,4.49123477935791,4.486675071716308,4.500354290008545,4.498074388504028,4.537286853790283,4.547647461891175,
1994-09-30,,,4.49123477935791,4.486675071716308,4.495794486999512,4.499214315414429,4.533183193206787,4.5463894081115725,
1994-10-03,,,4.468436241149902,4.482115364074707,4.488954830169678,4.499214315414429,4.528623561859131,4.545127477645874,
1994-10-04,,,4.468436241149902,4.482115364074707,4.484395217895508,4.499214315414429,4.524975881576538,4.543641438484192,
1994-10-05,,,4.445636749267578,4.472995758056641,4.479835414886475,4.498074340820312,4.521784086227417,4.542823910713196,
1994-10-06,,,4.400042533874512,4.454757308959961,4.470716190338135,4.495794630050659,4.519048280715943,4.541550440788269,
1994-10-07,,,4.3544464111328125,4.427399635314941,4.457037353515625,4.4866753101348875,4.516768484115601,4.539821009635926,
1994-10-10,,,4.3544464111328125,4.404601669311523,4.443358516693115,4.478696012496949,4.513120756149292,4.539436340332031,
1994-10-11,,,4.377244472503662,4.386363315582275,4.434239339828491,4.470716595649719,4.510384998321533,4.539952030181885,
1994-10-12,,,4.3544464111328125,4.368125247955322,4.420560503005982,4.462737298011779,4.506281385421753,4.539343228340149,
1994-10-13,,,4.628024101257324,4.413721561431885,4.434239435195923,4.467296862602234,4.507193336486816,4.540797810554505,
1994-10-14,,,4.650820255279541,4.47299633026123,4.450197982788086,4.472996234893799,4.507193336486816,4.542704496383667,
1994-10-17,,,4.650820255279541,4.532271099090576,4.46843638420105,4.478695607185363,4.507193336486816,4.5446111822128294,
1994-10-18,,,4.687954902648926,4.594413185119629,4.490388250350952,4.48739173412323,4.508847904205322,4.546665072441101,
1994-10-19,,,4.687954902648926,4.661114883422852,4.514620065689087,4.497227740287781,4.510502471923828,4.548718962669373,
1994-10-20,,,4.641536235809326,4.663817310333252,4.5387694358825685,4.504742813110352,4.510772714614868,4.550308666229248,
1994-10-21,,,4.618331909179688,4.657319641113282,4.565157985687256,4.51109766960144,4.509210996627807,4.551890468597412,
1994-10-24,,,4.641536235809326,4.655462837219238,4.593866968154908,4.518612742424011,4.510849180221558,4.553704314231872,
1994-10-25,,,4.618331909179688,4.64153823852539,4.61797571182251,4.5261075258255,4.511567287445068,4.555286116600037,
1994-10-26,,,4.595121383666992,4.622971534729004,4.642043209075927,4.531301856040955,4.511365184783935,4.556635813713074,
1994-10-27,,,4.641536235809326,4.622971534729004,4.643394422531128,4.538816928863525,4.513459253311157,4.558225517272949,
1994-10-28,,,4.641536235809326,4.6276124000549315,4.642466020584107,4.546332001686096,4.5169212532043455,4.559815220832824,
1994-10-31,,,4.618331909179688,4.622971534729004,4.639217185974121,4.553826785087585,4.520831069946289,4.56072464466095,
1994-11-01,,,4.641536235809326,4.6276124000549315,4.634575319290161,4.562481784820557,4.524749059677124,4.561866111755371,
1994-11-02,,,4.618331909179688,4.632254505157471,4.6276130199432375,4.571116542816162,4.527746973037719,4.562103137969971,
1994-11-03,,,4.618331909179688,4.6276136398315435,4.625292587280273,4.582031011581421,4.529832963943482,4.5612195158004765,4.399099237918854
1994-11-04,,,4.595121383666992,4.618330669403077,4.622971534729004,4.59406476020813,4.530542850494386,4.560327935218811,4.402897782325745
1994-11-07,,,4.479085922241211,4.590481472015382,4.606726503372192,4.60029673576355,4.528932027816773,4.557827734947205,4.4063378369808195
1994-11-08,,,4.548707485198975,4.571915721893311,4.599764060974121,4.608869886398315,4.528713636398316,4.555575485229492,4.410236866474151
1994-11-09,,,4.618331909179688,4.57191572189331,4.602085113525391,4.622064161300659,4.531711549758912,4.554019479751587,4.414484018087387
1994-11-10,60.987185356102685,P,4.595121383666992,4.5672736167907715,4.597443628311157,4.620419025421143,4.534245252609254,4.552679634094238,4.418393403291702
1994-11-11,61.00238398545566,P,4.664744853973389,4.58119831085205,4.599764490127564,4.621115255355835,4.538171424865723,4.552708415985108,4.422983465194702
1994-11-14,61.041179881977335,A,4.595121383666992,4.604405403137207,4.597443437576294,4.618330311775208,4.540705127716065,4.551816835403442,4.4270036971569064
1994-11-15,61.05099073318974,A,4.595121383666992,4.613688182830811,4.592801952362061,4.613688635826111,4.543238830566406,4.551149382591247,4.430469683408737
1994-11-16,61.021989172855065,P,4.571913242340088,4.604404449462891,4.5881600856781,4.607886552810669,4.54530837059021,4.551146364212036,4.433597936630249
1994-11-17,60.99374219097111,P,4.479085922241211,4.581197357177734,4.574235486984253,4.599764037132263,4.5459773540496835,4.551111564636231,4.435596952438354
1994-11-18,60.9512480853003,P,4.548707485198975,4.557989883422851,4.569594097137451,4.596282815933227,4.5462148475646975,4.551772980690003,4.437500677108765
1994-11-21,60.93794134013589,P,4.571913242340088,4.553348255157471,4.5788768291473385,4.592801666259765,4.547372465133668,4.552666454315186,4.439187889099121
1994-11-22,60.93480883528705,P,4.571913242340088,4.5487066268920895,4.5811974048614506,4.5904807329177855,4.548074073791504,4.553559927940369,4.44154018163681
1994-11-23,60.93417529061153,P,4.548707485198975,4.544065475463867,4.574234962463379,4.588160037994385,4.548767576217652,4.554445486068726,4.443554749488831
1994-11-24,60.95977321893711,P,4.548707485198975,4.55798978805542,4.5695935726165775,4.583518600463867,4.549005069732667,4.555555162429809,4.444904224872589
1994-11-25,60.970240231120194,P,4.571913242340088,4.562630939483642,4.560310411453247,4.580037450790405,4.549706678390503,4.556896896362304,4.446258871555329
1994-11-28,60.96112592569337,P,4.548707485198975,4.55798978805542,4.5556690216064455,4.57655622959137,4.549944171905518,4.558678970336914,4.4474974894523625
1994-11-29,60.95931013226379,P,4.571913242340088,4.55798978805542,4.553348207473755,4.573075079917908,4.551101789474488,4.560020704269409,4.449295539855957
1994-11-30,60.9591979516535,P,4.548707485198975,4.55798978805542,4.551027631759643,4.569593858718872,4.552251243591309,4.559561486244202,4.451310107707977
1994-12-01,60.96559492638636,P,4.571913242340088,4.562630939483642,4.560310363769531,4.5672729253768924,4.553864812850953,4.5586619520187375,4.453551552295685
1994-12-02,60.954555828560466,P,4.5254974365234375,4.553347778320313,4.5579893589019775,4.563791728019714,4.554550065994263,4.55617760181427,4.455893471240997
1994-12-05,60.96575048042331,P,4.571913242340088,4.557988929748535,4.5579893589019775,4.568433094024658,4.556163635253907,4.5540206289291385,4.45868916273117
1994-12-06,60.95836604488415,P,4.548707485198975,4.553347778320313,4.555668783187866,4.568433094024658,4.557769060134889,4.551859583854675,4.461036286354065
1994-12-07,60.92717336117005,P,4.455879211425781,4.534782123565674,4.546385955810547,4.5603104591369625,4.557061948776246,4.5492262315750125,4.462475869655609
1994-12-08,60.8665521002724,P,4.386253833770752,4.497650241851806,4.530140590667725,4.549867081642151,4.554962329864503,4.546124591827392,4.464010725021362
1994-12-09,60.82642578151652,B,4.386253833770752,4.469801521301269,4.511574649810791,4.535942530632019,4.552862710952759,4.543022952079773,4.465545580387116
1994-12-12,60.76072643614776,B,4.3630452156066895,4.42802791595459,4.493008422851562,4.524338722229004,4.550754890441895,4.539689226150513,4.467075238227844
1994-12-13,60.710514956199326,B,4.3630452156066895,4.3908954620361325,4.472121620178223,4.512734913825989,4.548647069931031,4.536811475753784,4.46882658958435
1994-12-14,60.68943994159179,B,4.316628932952881,4.363045406341553,4.4489137649536135,4.499970698356629,4.5460669136047365,4.5339254999160765,4.4704567193984985
1994-12-15,60.73567647766347,B,4.4326701164245605,4.372328662872315,4.4349894523620605,4.497649908065796,4.5467194652557374,4.53288387298584,4.472667055130005
1994-12-16,60.8229009804192,B,4.548707485198975,4.404819393157959,4.437310457229614,4.497649908065796,4.550604686737061,4.533686585426331,4.475900971889496
1994-12-19,60.905537915166995,P,4.548707485198975,4.441951847076416,4.434989881515503,4.49648962020874,4.554489908218384,4.533805332183838,4.478026387691497
1994-12-20,60.98759740832907,P,4.548707485198975,4.479084300994873,4.434989881515503,4.495329332351685,4.55791916847229,4.534152083396911,4.480484356880188
1994-12-21,61.07784281516998,P,4.548707485198975,4.525500011444092,4.444272708892822,4.495329332351685,4.561804389953614,4.534042887687683,4.482498924732209
1994-12-22,61.135147018235045,A,4.664744853973389,4.571914958953857,4.472121810913086,4.501131200790406,4.562538805007935,4.534866070747375,4.48498283624649
1994-12-23,61.13845013743839,A,4.664744853973389,4.59512243270874,4.49997091293335,4.5057727813720705,4.562817296981812,4.535005316734314,4.487688438892365
1994-12-26,61.15355060017058,A,4.664744853973389,4.618329906463623,4.5301408767700195,4.511574649810791,4.563095788955689,4.5351445627212525,4.490394041538239
1994-12-27,61.17864704441001,A,4.711161136627197,4.650820636749268,4.56495246887207,4.5185370445251465,4.563559913635254,4.536203908920288,4.493331725597382
1994-12-28,61.18515850367163,A,4.664744853973389,4.674028110504151,4.599764060974121,4.524338912963867,4.5630957126617435,4.536799092292785,4.495926480293274
1994-12-29,61.16348195301895,A,4.687954902648926,4.678670120239258,4.625292539596558,4.530140995979309,4.564024085998536,4.537398400306702,4.498083040714264
1994-12-30,61.233782985648055,A,4.9664459228515625,4.739010334014893,4.667066383361816,4.552188420295716,4.570986366271973,4.54009868144989,4.5018537545204165
1995-01-02,61.30398912936005,A,4.9664459228515625,4.799350547790527,4.708840227127075,4.571915054321289,4.577484560012818,4.544166870117188,4.50584617137909
1995-01-03,61.35976486552432,A,4.9664459228515625,4.850407505035401,4.750614070892334,4.592801976203918,4.5844468402862555,4.548007063865661,4.5100602793693545
1995-01-04,61.42852888255834,A,4.943238735198975,4.906106281280517,4.790067195892334,4.617169952392578,4.591409187316895,4.551387186050415,4.514269199371338
1995-01-05,61.49805793099015,A,4.92003059387207,4.952521419525146,4.8155957698822025,4.643858790397644,4.59697907447815,4.5552191638946535,4.518362078666687
1995-01-06,61.46027018752809,A,4.896821975708008,4.938596630096436,4.838803482055664,4.6693871974945065,4.602084789276123,4.559503021240235,4.522338914871216
1995-01-09,61.40451014176124,A,4.827199459075928,4.910747337341308,4.855048942565918,4.692594909667969,4.6062621402740485,4.563546605110169,4.526300196647644
