Date,GRADE,GPS,KVUE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-09-07,,,20.150001525878903,21.484375381469725,21.774289512634276,21.94878234863281,22.85152256011963,,
2023-09-08,,,20.44759559631348,21.16566162109375,21.613972663879395,21.842248725891114,22.75750835418701,,
2023-09-11,,,21.18678092956543,20.994784927368165,21.527574348449708,21.80979719161987,22.685512008666993,,
2023-09-12,,,20.217199325561523,20.697190475463866,21.354777526855468,21.713636779785155,22.594124031066894,,
2023-09-13,,,20.73559188842773,20.547433853149414,21.213660621643065,21.659101676940917,22.519576606750487,,
2023-09-14,,,20.869985580444336,20.6914306640625,21.087903022766113,21.618425273895262,22.449240036010742,,
2023-09-15,,,20.37079620361328,20.676070785522462,20.920866203308105,21.548505973815917,22.37653465270996,,
2023-09-18,,,20.236400604248047,20.485994720458983,20.740389823913574,21.47043924331665,22.300570220947264,,
2023-09-19,,,20.217199325561523,20.485994720458983,20.591592597961426,21.35143404006958,22.227458152770996,,
2023-09-20,,,20.05400276184082,20.349676895141602,20.448555374145506,21.229980087280275,22.147845764160156,23.440093002319337,
2023-09-21,,,20.006004333496094,20.176880645751954,20.434155654907226,21.104222583770753,22.064417839050293,23.38410104751587,
2023-09-22,,,19.72760963439941,20.048243331909177,20.36215705871582,20.98806486129761,21.984179153442383,23.329132595062255,
2023-09-25,,,19.99640655517578,20.000244522094725,20.243119621276854,20.885346984863283,21.910268325805664,23.276756916046143,
2023-09-26,,,19.814010620117188,19.91960678100586,20.202800750732422,20.778789138793947,21.834232521057128,23.22474655151367,
2023-09-27,,,19.41081428527832,19.79096908569336,20.07032299041748,20.641991806030273,21.746515693664552,23.16898983001709,
2023-09-28,,,19.30521774291992,19.650811767578126,19.91384620666504,20.500874614715578,21.666015167236328,23.114556770324707,
2023-09-29,,,19.276416778564453,19.560573196411134,19.804408264160156,20.36263723373413,21.594457321166992,23.055076389312745,
2023-10-02,,,19.50681495666504,19.462654876708985,19.731449699401857,20.235919761657716,21.52465187072754,22.988381328582765,
2023-10-03,,,19.190019607543945,19.337856674194335,19.628731727600098,20.11016216278076,21.430234642028807,22.92299207687378,
2023-10-04,,,18.94042587280273,19.24377899169922,19.517374038696286,19.982964706420898,21.339011611938478,22.853298358917236,
2023-10-05,,,18.96922492980957,19.17658042907715,19.413696098327634,19.92392587661743,21.256931381225584,22.785605964660643,
2023-10-06,,,19.266817092895508,19.17466049194336,19.367616844177242,19.864886951446532,21.17775703430176,22.71908098220825,
2023-10-09,,,19.074825286865234,19.0882625579834,19.27545871734619,19.759289169311522,21.10844970703125,22.66167770385742,
2023-10-10,,,18.902027130126957,19.0306640625,19.184260368347168,19.693530559539795,21.036257514953615,22.603212738037108,
2023-10-11,,,18.786828994750977,18.99994468688965,19.121861839294432,19.596092414855956,20.957002067565917,22.539312381744384,
2023-10-12,,,18.54683303833008,18.91546630859375,19.04602336883545,19.479934787750246,20.871233291625977,22.474154319763183,
2023-10-13,,,18.594831466674805,18.781069183349608,18.977864837646486,19.39113655090332,20.795181617736816,22.409761810302733,
2023-10-16,,,18.758031845092773,18.717710494995117,18.902986526489258,19.317218112945557,20.722203636169432,22.347001304626463,
2023-10-17,,,18.988426208496094,18.734990310668945,18.88282718658447,19.255779457092284,20.656879539489747,22.291970386505128,
2023-10-18,,,19.25721740722656,18.829067993164063,18.914506340026854,19.21594018936157,20.597502365112305,22.24571931838989,
2023-10-19,,,19.04602432250977,18.92890625,18.922186279296877,19.167941188812257,20.533520545959473,22.19554775238037,
2023-10-20,,,18.950023651123047,18.99994468688965,18.89050693511963,19.129061889648437,20.460955657958984,22.141846179962158,
2023-10-23,,,18.892427444458008,19.026823806762696,18.87226715087891,19.073862934112547,20.40208797454834,22.091376113891602,
2023-10-24,,,19.180421829223636,19.065222930908202,18.900106620788574,19.042183494567873,20.342888259887694,22.04359561920166,
2023-10-25,,,18.94042587280273,19.001864624023437,18.91546630859375,19.01866407394409,20.2851708984375,21.99427185058594,
2023-10-26,,,17.942047119140625,18.781069183349608,18.854987716674806,18.950505542755128,20.210341567993165,21.934678688049317,
2023-10-27,,,17.48125457763672,18.487315368652343,18.743630027770998,18.86074743270874,20.124583015441896,21.870572814941408,
2023-10-30,,,17.894044876098633,18.287638854980468,18.657231330871582,18.78010892868042,20.0465092086792,21.81135633468628,
2023-10-31,,,17.855648040771484,18.02268409729004,18.543953514099123,18.713390350341797,19.95167610168457,21.750708808898924,
2023-11-01,,,18.124441146850582,17.85948715209961,18.430675888061522,18.672591114044188,19.86450328826904,21.690750312805175,
2023-11-02,,,18.460433959960938,17.96316452026367,18.37211685180664,18.64715156555176,19.783288879394533,21.630249099731444,
2023-11-03,,,18.594831466674805,18.18587989807129,18.336597633361816,18.613552284240722,19.714170227050783,21.566332550048827,
2023-11-06,,,18.575632095336918,18.322197341918944,18.304918098449708,18.588592624664308,19.644667587280274,21.50222400665283,
2023-11-07,,,19.012136459350582,18.553495025634767,18.288089561462403,18.59409809112549,19.586006965637207,21.444289054870605,
2023-11-08,,,18.5853328704834,18.64567337036133,18.25258026123047,18.58402328491211,19.51477840423584,21.380753421783446,
2023-11-09,,,18.643531799316406,18.682292938232422,18.32272872924805,18.588858222961427,19.44509780883789,21.314468250274658,
2023-11-10,,,18.575634002685547,18.67845344543457,18.43216667175293,18.587898349761964,19.375787200927736,21.248170433044432,
2023-11-13,,,18.52713394165039,18.668753814697265,18.495475578308106,18.576353454589842,19.305506591796874,21.18452877044678,
2023-11-14,,,18.82783508300781,18.63189353942871,18.592694282531735,18.56832389831543,19.247959861755373,21.12636896133423,
2023-11-15,,,19.012136459350582,18.71725425720215,18.68146381378174,18.55606985092163,19.198515090942383,21.07090883255005,
2023-11-16,,,19.02183723449707,18.79291534423828,18.73760414123535,18.554860496520995,19.175951805114746,21.013737182617188,
2023-11-17,,,19.08973693847656,18.89573593139648,18.78709468841553,18.56184616088867,19.14879463195801,20.95315149307251,
2023-11-20,,,19.15763664245605,19.021836471557613,18.845295143127437,18.575106620788574,19.10821174621582,20.896861877441406,
2023-11-21,,,19.30313873291016,19.116897201538084,18.8743953704834,18.5812424659729,19.089930534362793,20.842027282714845,
2023-11-22,,,19.438940048217773,19.202257919311524,18.959756088256835,18.60616817474365,19.063997497558592,20.79178705215454,
2023-11-23,,,19.438940048217773,19.285678482055665,19.039296913146973,18.68101282119751,19.03537658691406,20.742308311462402,
2023-11-24,,,19.642641067504883,19.396259307861328,19.145997619628908,18.78908214569092,19.020813484191894,20.698674068450927,
2023-11-27,,,19.555339813232425,19.4757999420166,19.24881820678711,18.872146892547608,19.007192268371583,20.653881244659424,
2023-11-28,,,19.555339813232425,19.52624015808106,19.32156867980957,18.957131481170656,18.993955078125,20.610706615448,
2023-11-29,,,19.47773742675781,19.533999633789062,19.368128776550293,19.024796295166016,18.98242977142334,20.565137767791747,
2023-11-30,,,19.826942443847656,19.61160011291504,19.44863929748535,19.09312171936035,18.97884853363037,20.52163318634033,
2023-12-01,,,20.06944465637207,19.696960830688475,19.5466100692749,19.166852378845213,18.985685234069823,20.484932193756105,
2023-12-04,,,20.001543045043945,19.78620147705078,19.63100070953369,19.238147926330566,18.98578796386719,20.448028144836425,
2023-12-05,,,19.565040588378903,19.788141632080077,19.657190895080568,19.265793132781983,18.980808563232422,20.407520542144777,
2023-12-06,,,18.808433532714844,19.654280853271484,19.594140243530273,19.276948165893554,18.968760948181153,20.357638320922852,
2023-12-07,,,20.18584442138672,19.726061248779295,19.66883068084717,19.35406379699707,18.986373481750487,20.326194324493407,
2023-12-08,,,19.991844177246094,19.7105411529541,19.703750991821288,19.424874305725098,19.00068202972412,20.29756967544556,
2023-12-11,,,19.972442626953125,19.70472106933594,19.74546127319336,19.497139739990235,19.00999458312988,20.26732322692871,
2023-12-12,,,20.12764549255371,19.817242050170897,19.802691841125487,19.56213026046753,19.028747100830078,20.229490871429444,
2023-12-13,,,20.4089469909668,20.137344741821288,19.895812797546387,19.63197078704834,19.05811752319336,20.198564567565917,
2023-12-14,,,20.4283447265625,20.185844802856444,19.95595302581787,19.70229616165161,19.08729991912842,20.172115650177002,
2023-12-15,,,20.360445022583008,20.25956497192383,19.985053062438965,19.765831565856935,19.10917247772217,20.143464756011962,
2023-12-18,,,20.379844665527344,20.341045379638672,20.022883224487305,19.826941967010498,19.13527286529541,20.12186128616333,
2023-12-19,,,20.826047897338867,20.480725860595705,20.1489839553833,19.903087425231934,19.173753280639648,20.10500539779663,
2023-12-20,,,20.321645736694336,20.46326560974121,20.30030517578125,19.94722270965576,19.204449615478516,20.080725841522217,
2023-12-21,,,20.583545684814453,20.4943058013916,20.340075302124024,20.004452991485596,19.245183868408205,20.05820858001709,
2023-12-22,,,20.719348907470703,20.56608657836914,20.412825775146484,20.058288383483887,19.287674217224122,20.04142791748047,
2023-12-25,,,20.719348907470703,20.633987426757812,20.487516403198242,20.1164888381958,19.326900558471678,20.024552097320555,
2023-12-26,,,20.65144920349121,20.59906768798828,20.539896774291993,20.17129430770874,19.36016101837158,20.008520278930664,
2023-12-27,,,20.903648376464844,20.715468215942384,20.589366912841797,20.24258985519409,19.393089637756347,19.995296001434326,
2023-12-28,,,20.826047897338867,20.763968658447265,20.629137229919433,20.292545127868653,19.42869010925293,19.9811053276062,
2023-12-29,,,20.88425064086914,20.796949005126955,20.681517791748046,20.333285427093507,19.46737464904785,19.96416515350342,
2024-01-01,,,20.88425064086914,20.82992935180664,20.731958389282227,20.377420806884764,19.507211112976073,19.95464954376221,
2024-01-02,,,20.92304992675781,20.88424949645996,20.74165859222412,20.44532127380371,19.54206367492676,19.942475967407226,
2024-01-03,,,20.632049560546875,20.829929733276366,20.772698974609376,20.536502075195312,19.57589614868164,19.93053352355957,
2024-01-04,,,20.273143768310547,20.719348907470703,20.741658782958986,20.540867042541503,19.62251808166504,19.916429824829102,
2024-01-05,,,20.70965003967285,20.684428787231447,20.7406888961792,20.57675733566284,19.68708599090576,19.90583450317383,
2024-01-08,,,20.981250762939453,20.703828811645508,20.766879081726074,20.627197742462158,19.74883010864258,19.897669658660888,
2024-01-09,,,21.19465065002441,20.75814895629883,20.821199226379395,20.680548000335694,19.815610160827635,19.883643131256104,
2024-01-10,,,21.11705017089844,20.85514907836914,20.842539405822755,20.715953159332276,19.875462341308594,19.86998281478882,
2024-01-11,,,21.272253036499023,21.054970932006835,20.88715991973877,20.7581485748291,19.931698722839357,19.857493801116945,
2024-01-12,,,20.864850997924805,21.086011123657226,20.885219955444335,20.783368873596192,19.977099113464355,19.845634670257567,
2024-01-15,,,20.864850997924805,21.062731170654295,20.8832799911499,20.807619190216066,20.02288349151611,19.833775539398193,
2024-01-16,,,20.593246459960938,20.942450332641602,20.850299644470216,20.79597911834717,20.05450569152832,19.820256328582765,
2024-01-17,,,20.350744247436523,20.78918914794922,20.82216911315918,20.797434043884277,20.08981391906738,19.80229616165161,
2024-01-18,,,20.31194496154785,20.597127532958986,20.82604923248291,20.783854007720947,20.12318218231201,19.78413999557495,
2024-01-19,,,20.088842391967773,20.44192581176758,20.763968467712402,20.7523286819458,20.153446350097656,19.764616775512696,
2024-01-22,,,19.826942443847656,20.23434410095215,20.648537635803223,20.70770835876465,20.179442520141603,19.74247455596924,
2024-01-23,,,20.28284454345703,20.17226371765137,20.557357025146484,20.68927812576294,20.208542709350585,19.72825128555298,
2024-01-24,,,19.81724166870117,20.065563201904297,20.427376174926756,20.634957790374756,20.224644813537598,19.71157995223999,
2024-01-25,,,20.12764549255371,20.02870330810547,20.312915420532228,20.6000376701355,20.24676097869873,19.711356391906737,
2024-01-26,,,20.21494483947754,20.05392379760742,20.2479248046875,20.566572380065917,20.26926513671875,19.709029884338378,
2024-01-29,,,20.4089469909668,20.17032470703125,20.2023344039917,20.542807197570802,20.294291343688965,19.70125154495239,
2024-01-30,,,20.24404525756836,20.162564849853517,20.167414283752443,20.508856964111327,20.313109474182127,19.70152000427246,
2024-01-31,,,20.13734436035156,20.226585388183594,20.146074295043945,20.48412170410156,20.327077560424804,19.6955375289917,
2024-02-01,,,20.26344490051269,20.25374526977539,20.14122428894043,20.48363676071167,20.343567657470704,19.689472122192385,
2024-02-02,,,20.205245971679688,20.25180549621582,20.15286464691162,20.45841655731201,20.3548197555542,19.687816619873047,
2024-02-05,,,19.865741729736328,20.143164443969727,20.15674457550049,20.402641105651853,20.361027793884276,19.68411003112793,
2024-02-06,,,19.98214340209961,20.090784072875977,20.126674461364747,20.342015743255615,20.369563865661622,19.68175947189331,
2024-02-07,,,19.904542922973636,20.04422378540039,20.135404586791992,20.281390380859374,20.378099975585936,19.68026487350464,21.56017893791199
2024-02-08,,,18.750232696533203,19.74158134460449,19.997663307189942,20.155289363861083,20.35656578063965,19.66770715713501,21.52590410232544
2024-02-09,,,18.750232696533203,19.450578689575195,19.85119209289551,20.049558448791505,20.330181541442872,19.657933387756348,21.493532991409303
2024-02-12,,,19.0024356842041,19.27791748046875,19.710540962219238,19.95643768310547,20.310199394226075,19.647993679046632,21.462375297546387
2024-02-13,,,18.865232467651367,19.0545352935791,19.57265968322754,19.87003698348999,20.296203231811525,19.638505897521974,21.43162622451782
2024-02-14,19.123233511844994,B,18.708431243896484,18.815312957763673,19.429768371582032,19.787921333312987,20.294203186035155,19.631482067108156,21.40023594856262
2024-02-15,20.99925223101553,B,18.66923141479492,18.799112701416014,19.270347023010252,19.70578565597534,20.26387092590332,19.625122203826905,21.369839487075804
2024-02-16,22.63531489752845,B,18.66923141479492,18.78291244506836,19.11674556732178,19.634805107116698,20.237418670654296,19.61905035018921,21.337063369750975
2024-02-19,23.16786723325419,B,18.66923141479492,18.71627159118652,18.997094535827635,19.57691955566406,20.211354446411132,19.61067451477051,21.299527921676635
2024-02-20,23.707244099527628,B,18.67902946472168,18.679030990600584,18.866783142089844,19.496728801727294,20.18238212585449,19.605564613342285,21.264278345108032
2024-02-21,25.14631371654755,B,18.914234161376957,18.72019157409668,18.767752265930177,19.451578426361085,20.152487869262696,19.605302696228026,21.229300527572633
2024-02-22,26.47304715112985,B,18.806434631347656,18.747632217407226,18.773372459411622,19.385517883300782,20.120049667358398,19.603674793243407,21.194640378952027
2024-02-23,27.52081081860049,B,18.796632766723636,18.773112487792968,18.778012466430663,19.314602279663085,20.08877342224121,19.59897294998169,21.15902696609497
2024-02-26,28.183937486870576,B,18.561431884765625,18.751552581787113,18.733912086486818,19.222226524353026,20.052405166625977,19.593839015960693,21.12775835990906
2024-02-27,28.86430593374503,B,18.541828155517575,18.72411231994629,18.701571655273437,19.137115669250484,20.00672077178955,19.5902370262146,21.096724882125855
2024-02-28,29.152022805485203,B,18.75743103027344,18.69275169372559,18.706471633911132,19.068120002746582,19.975436477661134,19.589943046569825,21.064627714157105
2024-02-29,28.72204235610074,B,18.620229721069336,18.655510711669923,18.701571464538574,18.985959243774413,19.93617015838623,19.590677013397215,21.0324156665802
2024-03-01,27.93477552132495,B,18.443828582763672,18.58494987487793,18.67903118133545,18.897888374328613,19.89065975189209,19.589166984558105,20.99946439743042
2024-03-04,28.511610867306814,B,18.581029891967773,18.588869476318358,18.670211029052734,18.833652782440186,19.847893371582032,19.587396965026855,20.96719913482666
2024-03-05,29.287320685085206,B,18.63003158569336,18.606510162353516,18.6653112411499,18.766047191619872,19.807465019226075,19.58381301879883,20.937891702651978
2024-03-06,30.800348569672053,B,19.18863677978516,18.692751312255858,18.692751502990724,18.73025188446045,19.77316478729248,19.583127212524413,20.914423265457152
2024-03-07,34.16057535676144,C,19.404239654541016,18.849553298950195,18.75253200531006,18.76295223236084,19.744728622436522,19.586709365844726,20.89112855911255
2024-03-08,38.82563955001118,C,19.619842529296875,19.084756088256835,18.834852981567384,18.806432723999023,19.719440460205078,19.593407554626467,20.867626867294312
2024-03-11,43.156469875702186,C,19.74724578857422,19.317999267578124,18.95343437194824,18.84367322921753,19.69670036315918,19.601955738067627,20.846665925979615
2024-03-12,47.16971557242514,C,19.737443923950195,19.539481735229494,19.072995948791505,18.88728380203247,19.672988243103028,19.607525959014893,20.825560789108277
2024-03-13,50.19970998678292,C,20.00204849243164,19.702164077758788,19.197457695007323,18.95196466445923,19.66038822174072,19.61814218521118,20.806207017898558
2024-03-14,51.03440848098396,C,19.668842315673828,19.755084609985353,19.302318954467772,19.001945209503173,19.64830219268799,19.635410137176514,20.785044412612915
2024-03-15,51.837620668515,C,19.933448791503903,19.81780586242676,19.451280975341795,19.065156078338624,19.63277816772461,19.659932079315187,20.765252447128297
2024-03-18,51.39298303088005,C,19.796247482299805,19.827606201171875,19.572802734375,19.121506881713866,19.609078102111816,19.678954105377198,20.745155220031737
2024-03-19,50.91326933840589,C,19.796247482299805,19.839366912841797,19.689424324035645,19.177367782592775,19.581110038757323,19.69836009979248,20.724534454345704
2024-03-20,49.76634022198146,C,20.00204849243164,19.839366912841797,19.770765495300292,19.231758499145506,19.55881000518799,19.717136173248292,20.703943243026732
2024-03-21,50.152807903835104,C,20.296051025390625,19.964808654785156,19.859946632385252,19.306239318847656,19.53928596496582,19.73549234390259,20.682870721817018
2024-03-22,49.0608820139175,C,20.18824958801269,20.015768814086915,19.916787338256835,19.37582015991211,19.52575393676758,19.751426525115967,20.658879537582397
2024-03-25,49.103048557050464,C,20.23724937438965,20.103969192504884,19.96578769683838,19.459611034393312,19.513201904296874,19.768042697906495,20.635133352279663
2024-03-26,50.153291856749355,C,20.511653900146484,20.247050476074218,20.04320869445801,19.558102321624755,19.511570053100584,19.783037872314452,20.61366346359253
2024-03-27,52.67643163302552,C,21.02126121520996,20.450893020629884,20.14512996673584,19.671293830871583,19.524980392456055,19.80739715576172,20.594075288772583
2024-03-28,54.320550575580576,A,21.03105926513672,20.5978946685791,20.28135166168213,19.79183530807495,19.539362678527834,19.831272430419922,20.57287034034729
2024-03-29,56.849415195129836,A,21.03105926513672,20.766456604003906,20.39111270904541,19.921196842193602,19.55820701599121,19.855826683044434,20.551998558044435
2024-04-01,58.55237296767723,A,20.80565643310547,20.88013801574707,20.492053604125978,20.032428169250487,19.57778129577637,19.878611907958984,20.53157033920288
2024-04-02,57.70276287459513,A,20.403852462768555,20.858577728271484,20.552814102172853,20.121119213104247,19.580201454162598,19.894372081756593,20.51037052154541
2024-04-03,53.40808280972414,A,19.933448791503903,20.64101524353027,20.545954132080077,20.158359813690186,19.58252559661865,19.903585205078127,20.487247018814088
2024-04-04,48.15470177645488,A,19.766845703125,20.38817253112793,20.493033599853515,20.176490116119385,19.575309600830078,19.911035289764403,20.462386236190795
2024-04-05,42.79541792649556,A,19.845245361328125,20.15100975036621,20.45873317718506,20.187760257720946,19.56791561126709,19.91859037399292,20.435870933532716
2024-04-08,37.50450769730495,B,19.65904426574707,19.92168731689453,20.4009126663208,20.18335018157959,19.552917556762694,19.92360445022583,20.410233163833617
2024-04-09,34.948566665756694,B,19.943246841430664,19.829566192626952,20.34407196044922,20.193640327453615,19.54690158843994,19.930005531311036,20.38601640701294
2024-04-10,34.2973253533416,B,19.83544540405273,19.809965515136717,20.225490379333497,20.18531017303467,19.540863609313966,19.933970584869385,20.362878818511962
2024-04-11,32.57651756783456,B,19.06123733520508,19.668843841552736,20.028508186340332,20.15492992401123,19.516819458007813,19.93019355773926,20.33625093460083
2024-04-12,29.74476195086351,B,18.747631072998047,19.449320983886718,19.800165367126464,20.095639038085938,19.487667160034178,19.92124345779419,20.30995876312256
2024-04-15,27.882378619432373,B,18.747631072998047,19.267038345336914,19.594362831115724,20.04320821762085,19.465304946899415,19.913166370391846,20.283523807525636
2024-04-16,24.92437206905895,B,18.728031158447266,19.023995208740235,19.426780700683594,19.989797401428223,19.440222702026368,19.904893283843993,20.257799949645996
