Date,GRADE,GPS,ALLE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-10-03,48.42442180720985,B,101.26952362060548,102.01047058105469,102.04397125244141,103.49034690856934,107.24410217285157,110.41455017089844,108.73475952148438
2023-10-04,49.640642224826735,B,102.58983612060548,102.17403106689453,102.03116226196289,103.2986629486084,106.99416046142578,110.3746110534668,108.740069770813
2023-10-05,49.76654510720581,B,101.2399673461914,101.87647094726563,101.92277908325195,103.06107101440429,106.75234603881836,110.3070989227295,108.72685455322265
2023-10-06,50.45947201075591,B,102.16614532470705,101.77597045898438,101.90997009277345,102.86635398864746,106.53925903320312,110.2604793548584,108.72547218322754
2023-10-09,51.907359061355656,B,102.91497039794922,102.03608856201171,101.95529327392578,102.7007381439209,106.30445404052735,110.21685218811035,108.72783393859864
2023-10-10,53.71353193942755,C,103.91999816894533,102.5661834716797,102.2883270263672,102.65944976806641,106.10407424926758,110.20184555053712,108.72334732055664
2023-10-11,54.610248933021175,C,104.41265106201172,102.93074645996094,102.55238876342773,102.70166206359863,105.94592498779296,110.20720817565918,108.71383010864258
2023-10-12,55.69445442097373,C,102.4124755859375,103.16524810791016,102.52085952758789,102.6070728302002,105.80448165893554,110.20263610839844,108.7015626525879
2023-10-13,55.77006267978817,C,101.95924377441406,103.12386779785156,102.44991912841797,102.49869003295899,105.64769439697265,110.17545013427734,108.66917011260986
2023-10-16,56.14999185613755,C,103.71307373046876,103.28348846435547,102.6597885131836,102.50263137817383,105.50027786254883,110.1658024597168,108.64141048431397
2023-10-17,55.92725674725903,C,104.0382308959961,103.30713500976563,102.93665924072266,102.49031524658203,105.38703277587891,110.15960174560547,108.61639583587646
2023-10-18,53.535741455176115,B,98.59934997558594,102.14447479248048,102.5376106262207,102.2843864440918,105.18267028808594,110.12188301086425,108.5541138458252
2023-10-19,51.40646460072576,B,97.11154174804688,101.08428802490235,102.12476806640626,102.02377357482911,104.94129135131836,110.0690908050537,108.4873125076294
2023-10-20,48.96526147332906,B,95.57447052001952,99.80733337402344,101.4656005859375,101.68778533935547,104.66661987304687,109.95684791564942,108.41160926818847
2023-10-23,45.611703956113274,B,95.44638061523438,98.15399475097657,100.71874160766602,101.3370174407959,104.3715299987793,109.85114303588867,108.33526557922363
2023-10-24,42.37482561078962,B,95.68285369873048,96.48291931152343,99.89502716064453,101.09167709350587,104.1414111328125,109.73118743896484,108.2648244857788
2023-10-25,41.53464523971908,B,95.1015167236328,95.78335266113281,98.96391372680664,100.75815124511719,103.92870712280273,109.57697654724122,108.20038177490234
2023-10-26,41.63103737337931,B,95.82079315185548,95.52520294189453,98.30474548339843,100.41280250549316,103.76767181396484,109.42976303100586,108.15267410278321
2023-10-27,42.663149226390296,B,95.9981460571289,95.60993804931641,97.70863571166993,100.07927742004395,103.57564758300781,109.28872123718261,108.09106002807617
2023-10-30,43.96345443082558,B,96.2740249633789,95.77546691894531,96.96473083496093,99.81225967407227,103.3928694152832,109.1314769744873,108.02698108673096
2023-10-31,45.0752015008409,B,96.91447448730467,96.02179107666015,96.25235519409179,99.59450721740723,103.21603225708007,108.94955635070801,107.95977832794189
2023-11-01,46.348363343079235,B,97.46625518798828,96.49473876953125,96.13904571533203,99.33832817077636,102.99842697143555,108.7785498046875,107.8955291748047
2023-11-02,47.057923625866586,B,97.67315673828124,96.86521148681639,96.19520721435546,99.15998764038086,102.82518600463867,108.58832153320313,107.8328010559082
2023-11-03,48.64560301732899,B,100.3926010131836,97.74410247802733,96.67702026367188,99.0713104248047,102.67768493652343,108.43029159545898,107.7786580657959
2023-11-06,50.11356686997734,C,100.23495483398438,98.53628845214843,97.15587768554687,98.93730964660645,102.50799697875976,108.27068519592285,107.7228995513916
2023-11-07,51.11801704904726,C,99.91966247558594,99.13732604980468,97.57955856323242,98.73729286193847,102.2937387084961,108.10998626708984,107.65047946929931
2023-11-08,51.63333565421362,C,100.5699462890625,99.75806427001953,98.12640151977538,98.54515762329102,102.0765919494629,107.94401664733887,107.56914539337158
2023-11-09,51.7323478220037,C,99.6437759399414,100.15218811035156,98.50869979858399,98.4067226409912,101.83621231079101,107.79851356506347,107.4749566268921
2023-11-10,51.36780896123552,C,101.96908569335938,100.46748504638671,99.10579376220703,98.40721473693847,101.62389358520508,107.68499572753906,107.38660366058349
2023-11-13,50.98434026437707,C,101.7129135131836,100.76307678222656,99.6496826171875,98.30720672607421,101.40645141601563,107.55253120422363,107.30699413299561
2023-11-14,52.16317473654232,C,104.37322998046876,101.65379028320312,100.3955581665039,98.32395668029785,101.3130532836914,107.42881324768067,107.24365459442139
2023-11-15,53.96787857505459,C,105.10235595703124,102.56027221679688,101.1591682434082,98.64910697937012,101.28663009643554,107.3205298614502,107.18449588775634
2023-11-16,55.94271106574712,C,104.39292907714844,103.51010284423828,101.83114547729492,99.0131763458252,101.25465255737305,107.19122016906738,107.1294299697876
2023-11-17,57.15174797993854,C,104.7870635986328,104.07369842529297,102.27059173583984,99.47380599975585,101.22918411254882,107.0615348815918,107.07876781463624
2023-11-20,58.359513078426055,C,104.18601989746094,104.56831970214844,102.6656982421875,99.9107879638672,101.18835876464844,106.93829940795898,107.01614669799805
2023-11-21,57.64210646638421,C,102.6292495727539,104.21952362060547,102.9366569519043,100.25810775756835,101.14602844238281,106.7994962310791,106.94603366851807
2023-11-22,56.47887294197951,C,103.13174438476562,103.82540130615234,103.19283676147461,100.659619140625,101.13729522705079,106.68710678100587,106.8700633239746
2023-11-23,55.632537700889706,C,103.13174438476562,103.57316436767579,103.54163360595703,101.02516670227051,101.11384490966798,106.58600044250488,106.80786422729493
2023-11-24,54.89372556743979,C,103.49630737304688,103.3150131225586,103.69435577392578,101.4000747680664,101.10123306274414,106.47509811401368,106.74821792602539
2023-11-27,54.032202490618396,C,102.619384765625,103.0016860961914,103.78500289916992,101.71734275817872,101.0809358215332,106.33806060791015,106.68418701171875
2023-11-28,53.92607326272588,C,102.58983612060548,102.99380340576172,103.60666351318359,102.00111083984375,101.04704147338867,106.17286338806153,106.63747791290284
2023-11-29,53.76990395431695,C,103.05292510986328,102.97803955078125,103.4017204284668,102.2804443359375,101.05374145507812,106.00297622680664,106.60218399047852
2023-11-30,53.950996702449004,B,104.53087615966795,103.25786590576172,103.41551513671875,102.62333030700684,101.09788299560547,105.84364974975585,106.57116550445556
2023-12-01,55.05196328563246,C,107.0926742553711,103.97713928222656,103.64607620239258,102.95833396911621,101.19385177612304,105.71033370971679,106.55670291900634
2023-12-04,55.93692292171077,C,105.47677612304688,104.54861755371094,103.77515182495117,103.22042503356934,101.25415252685546,105.54663215637207,106.53420955657958
2023-12-05,56.486425403130056,C,103.96925354003906,104.82450103759766,103.90915222167969,103.42290458679199,101.32174438476562,105.35402153015137,106.50558971405029
2023-12-06,56.57339880451937,C,103.5849838256836,104.93091278076172,103.95447616577148,103.57365646362305,101.35800338745118,105.15560585021973,106.47650833129883
2023-12-07,55.950514584492986,C,103.54557800292967,104.73385314941406,103.9958595275879,103.76874656677246,101.37435958862305,104.96837356567383,106.44674335479736
2023-12-08,55.93990117227985,C,108.71842193603516,105.05900268554687,104.51807098388672,104.10621337890625,101.49535507202148,104.82727714538574,106.4318936920166
2023-12-11,56.532688728640544,C,108.16664123535156,105.59697570800782,105.07279663085937,104.42889976501465,101.62640029907226,104.66928184509277,106.41589096069336
2023-12-12,57.58368165455082,C,108.13709259033205,106.4305435180664,105.62752227783203,104.61709289550781,101.7637516784668,104.50392692565919,106.40485000610352
2023-12-13,59.86550526151414,C,109.61504364013672,107.63655548095703,106.28373413085937,104.84272727966308,101.90425582885742,104.4492081451416,106.39647861480712
2023-12-14,65.23314806721105,C,116.83732604980467,110.29490509033204,107.51437911987304,105.4649471282959,102.21620300292969,104.48427452087402,106.4380871963501
2023-12-15,68.28162154258129,A,116.23399353027344,111.79801940917969,108.42851104736329,106.03729362487793,102.49755996704101,104.51840950012208,106.49619243621827
2023-12-18,71.57111892252182,A,116.65928649902344,113.49654846191406,109.54676208496093,106.66095695495605,102.7724462890625,104.53845016479492,106.56377212524414
2023-12-19,75.50860695727346,A,118.21210479736328,115.51155090332031,110.97104721069336,107.44009971618652,103.05828842163086,104.58118133544922,106.62890224456787
2023-12-20,78.94919615957495,A,119.220947265625,117.43273162841797,112.5346435546875,108.24455986022949,103.35445434570312,104.65018966674805,106.71754913330078
2023-12-21,79.6475088549485,A,121.66392517089844,118.39805145263672,114.34647827148437,109.17116889953613,103.73948333740235,104.77198249816894,106.80697551727295
2023-12-22,82.2428841688369,A,124.7398910522461,120.09923095703125,115.94862518310546,110.2333480834961,104.19509628295899,104.92139533996583,106.92575828552246
2023-12-25,84.32523298407911,A,124.7398910522461,121.71535186767578,117.60595016479492,111.33937339782715,104.61563262939453,105.05795524597168,107.0323726272583
2023-12-26,86.05203760034472,A,126.0850067138672,123.28993225097656,119.40074157714844,112.51413192749024,105.05656814575195,105.22180046081543,107.14028804779053
2023-12-27,87.5819787456759,A,126.19379425048828,124.68450164794922,121.0586166381836,113.67117538452149,105.60845703125,105.39556365966797,107.26370140075683
2023-12-28,87.85839914173035,A,125.47179412841795,125.44607543945312,121.92206344604492,114.71822128295898,106.17566207885743,105.55847671508789,107.39127502441406
2023-12-29,86.75505536644688,A,125.30365753173828,125.55882873535157,122.8290298461914,115.62877044677734,106.7702458190918,105.71843284606933,107.52616905212402
2024-01-01,85.81006103438544,A,125.30365753173828,125.67158203125,123.69346694946289,116.62011451721192,107.36739135742188,105.86946067810058,107.6522666168213
2024-01-02,83.48426548182263,A,122.89035034179688,125.03265075683593,124.16129150390626,117.5661693572998,107.9115412902832,106.02647621154784,107.75740348815918
2024-01-03,79.90650506152159,A,120.18034362792967,123.82996063232422,124.25723114013672,118.39593734741212,108.41311782836914,106.17091247558594,107.84322372436523
2024-01-04,77.64711063418319,A,120.93201446533205,122.92200469970703,124.18404006958008,119.26525917053223,108.91534225463867,106.34150703430176,107.93456161499023
2024-01-05,75.3429178444476,A,121.43643951416016,122.1485610961914,123.85369491577148,119.90116004943847,109.42410812377929,106.49987785339356,108.02016273498535
2024-01-08,73.49571038457022,P,122.37605285644533,121.56304016113282,123.6173110961914,120.61163063049317,109.94614868164062,106.66950904846192,108.1137361907959
2024-01-09,73.194100176843,P,122.69254302978516,121.52347869873047,123.2780647277832,121.33940315246582,110.46171005249023,106.83887115478515,108.23865341186523
