Date,GRADE,GPS,RL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-10-28,,,19.423141479492188,19.642127990722656,19.39933910369873,19.704014682769774,19.582143745422364,,
1997-10-29,,,19.23272132873535,19.537395858764647,19.36601505279541,19.63736686706543,19.5764310836792,19.96013339996338,
1997-10-30,,,19.137510299682617,19.385058212280274,19.36601505279541,19.580240345001222,19.582143936157227,19.91157564163208,
1997-10-31,,,19.803979873657227,19.25176124572754,19.45646553039551,19.561197662353514,19.604994468688965,19.863017768859862,
1997-11-03,,,20.756101608276367,19.67069091796875,19.65164909362793,19.585000705718993,19.649743843078614,19.835406455993652,
1997-11-04,,,21.32737159729004,20.05153694152832,19.846832466125488,19.654028797149657,19.70020595550537,19.822076892852785,
1997-11-05,,,21.470190048217773,20.499030685424806,20.018213272094727,19.758761405944824,19.75638069152832,19.820648670196533,
1997-11-06,,,20.99412727355957,20.870354080200194,20.127706146240236,19.81826877593994,19.79065677642822,19.80684295654297,
1997-11-07,,,20.4228630065918,20.99413070678711,20.122945976257324,19.84921293258667,19.79922588348389,19.7863724899292,
1997-11-10,,,20.08962631225586,20.86083564758301,20.26576328277588,19.853973865509033,19.801130256652833,19.7720908164978,
1997-11-11,,,19.70876693725586,20.537114715576173,20.294325828552246,19.846832466125488,19.795417442321778,19.749239978790282,
1997-11-12,,,19.423141479492188,20.127705001831053,20.31336784362793,19.83969144821167,19.78684837341309,19.724961071014405,
1997-11-13,,,20.660886764526367,20.061056900024415,20.465705490112306,19.91586027145386,19.80779479980469,19.716392002105714,
1997-11-14,,,20.99412727355957,20.17530975341797,20.58472023010254,20.020592880249023,19.833502006530765,19.718772258758545,
1997-11-17,,,20.94652366638184,20.346689224243164,20.603762435913087,20.127705764770507,19.865874023437502,19.719724388122557,
1997-11-18,,,21.04173851013184,20.61328353881836,20.575199127197266,20.21101579666138,19.907767143249515,19.72496103286743,
1997-11-19,,,21.613012313842773,21.051257705688478,20.589481353759766,20.303847312927246,19.97060688018799,19.72924566268921,
1997-11-20,,,21.89863967895508,21.29880828857422,20.679932594299316,20.403819370269776,20.039159164428714,19.734482212066652,
1997-11-21,,,21.565399169921875,21.41306266784668,20.794186210632326,20.458566093444823,20.098190345764163,19.73638635635376,
1997-11-24,,,20.85131072998047,21.394020080566406,20.870354652404785,20.568058967590332,20.13151435852051,19.7382905960083,
1997-11-25,,,20.85131072998047,21.35593452453613,20.984609031677245,20.639467430114745,20.160077743530277,19.735910263061523,
1997-11-26,,,20.756101608276367,21.18455238342285,21.117905044555663,20.715636444091796,20.172455215454104,19.74067087173462,
1997-11-27,,,20.756101608276367,20.95604476928711,21.127426528930663,20.796566009521484,20.190545349121095,19.75400047302246,
1997-11-28,,,20.565677642822266,20.756100463867188,21.084581565856933,20.834650897979735,20.196258087158206,19.76209342956543,
1997-12-01,,,21.32737159729004,20.8513126373291,21.122666358947754,20.86321439743042,20.20197074890137,19.779707527160646,
1997-12-02,,,20.99412727355957,20.879875946044923,21.11790523529053,20.846552181243897,20.205779190063478,19.795893421173094,
1997-12-03,,,20.660886764526367,20.860832977294923,21.022692680358887,20.806087017059326,20.221012954711917,19.8211244392395,
1997-12-04,,,20.756101608276367,20.860832977294923,20.908438873291015,20.794185733795167,20.250528526306155,19.830169506073,
1997-12-05,,,20.99412727355957,20.946522903442382,20.851311683654785,20.822748947143555,20.272427101135257,19.843023109436036,
1997-12-08,,,21.517793655395508,20.984607315063478,20.91795997619629,20.894157314300536,20.302894821166994,19.865397815704345,
1997-12-09,,,20.94652366638184,20.97508659362793,20.927481269836427,20.956045150756836,20.322889099121095,19.87967950820923,
1997-12-10,,,20.7085075378418,20.984610748291015,20.92272186279297,21.020313453674316,20.325745697021485,19.89634162902832,
1997-12-11,,,19.94680976867676,20.822752380371096,20.84179267883301,20.984609603881836,20.319081077575685,19.90824317932129,
1997-12-12,,,19.803979873657227,20.584722900390627,20.765622901916505,20.92510223388672,20.311464004516605,19.918716430664062,
1997-12-15,,,20.184833526611328,20.31813087463379,20.651369094848633,20.887017726898193,20.309559860229495,19.928237552642823,
1997-12-16,,,19.089893341064453,19.946804809570317,20.460945701599123,20.789425468444826,20.29242153167725,19.915860061645507,
1997-12-17,,,18.94708251953125,19.594519805908202,20.28956527709961,20.65612897872925,20.283852424621585,19.893961429595947,
1997-12-18,,,18.661453247070312,19.337448501586913,20.080100440979002,20.49426965713501,20.261001892089848,19.876347332000734,
1997-12-19,,,18.28061294555664,19.032775115966796,19.80874900817871,20.330030345916747,20.230534553527836,19.856353054046632,
1997-12-22,,,17.852149963378906,18.566238403320312,19.44218463897705,20.18007230758667,20.18768939971924,19.8244571685791,
1997-12-23,,,16.99524688720703,18.14730911254883,19.04705696105957,19.987269115447997,20.130562438964844,19.788276824951172,
1997-12-24,,,17.3760986328125,17.83311233520508,18.71381607055664,19.818268966674804,20.08676517486572,19.760189476013185,
1997-12-25,,,17.3760986328125,17.576041412353515,18.456744956970216,19.64926881790161,20.05153694152832,19.737814807891844,
1997-12-26,,,17.2332763671875,17.366574096679688,18.199674606323242,19.48264875411987,20.018212966918945,19.717820358276366,
1997-12-29,,,16.709617614746094,17.138067626953124,17.852153015136718,19.251761054992677,19.976319999694823,19.696397857666014,
1997-12-30,,,17.661725997924805,17.27136344909668,17.709336280822754,19.085140991210938,19.94204376220703,19.687828788757326,
1997-12-31,,,18.471025466918945,17.49034881591797,17.661730575561524,18.975647926330566,19.916336631774904,19.686876678466795,
1998-01-01,,,18.471025466918945,17.70933418273926,17.642687797546387,18.861394119262695,19.887773170471192,19.68878080368042,
1998-01-02,,,18.28061294555664,17.918801498413085,17.642687797546387,18.725718402862547,19.843976135253907,19.69592180252075,
1998-01-05,,,18.756654739379883,18.328208923339844,17.733138275146484,18.587661457061767,19.8458801651001,19.7044907951355,
1998-01-06,,,18.56623649597168,18.50911102294922,17.890237236022948,18.46864709854126,19.828742065429687,19.705442905426025,
1998-01-07,,,18.37581825256348,18.490069580078124,17.99020919799805,18.352012634277344,19.81160400390625,19.694017543792725,
1998-01-08,,,18.37581825256348,18.471028137207032,18.090181159973145,18.273463058471684,19.796370162963868,19.689257049560545,
1998-01-09,,,17.852149963378906,18.385335540771486,18.152068519592284,18.175871562957767,19.7573335647583,19.68116401672363,
1998-01-12,,,17.51890754699707,18.13778610229492,18.232997512817384,18.042575263977053,19.692589683532717,19.671166763305663,
1998-01-13,,,17.709331512451172,17.96640510559082,18.237758064270018,17.97354717254639,19.62022888183594,19.660217418670655,
1998-01-14,,,18.85186767578125,18.061614990234375,18.27584228515625,17.96878643035889,19.56786243438721,19.662121562957765,
1998-01-15,,,18.756654739379883,18.137782287597656,18.304405212402344,17.97354650497437,19.523112983703612,19.656884880065917,
1998-01-16,,,19.089893341064453,18.385330963134766,18.385333251953124,18.014010524749757,19.496453590393067,19.647839736938476,
1998-01-19,,,19.089893341064453,18.69952812194824,18.418657112121583,18.075897693634037,19.476458930969237,19.638794593811035,
1998-01-20,,,19.70876693725586,19.09941520690918,18.53291015625,18.211573696136476,19.476458930969237,19.635938186645507,
1998-01-21,,,19.994407653808597,19.327923202514647,18.69476909637451,18.34248914718628,19.487884254455565,19.637366313934326,
1998-01-22,,,19.89919853210449,19.55643196105957,18.847107124328613,18.468644142150882,19.47265048980713,19.64022264480591,
1998-01-23,,,19.137510299682617,19.565955352783202,18.975643157958984,18.563855838775638,19.43551815032959,19.634510078430175,
1998-01-26,,,19.661170959472656,19.680210876464844,19.189869499206544,18.711433506011964,19.409811096191405,19.63784255981445,
1998-01-27,,,19.32792282104492,19.604042053222656,19.351728630065917,18.79474334716797,19.37553478240967,19.64165096282959,
1998-01-28,,,19.18511009216309,19.442182540893555,19.3850528717041,18.830447578430178,19.326976737976075,19.64879180908203,
1998-01-29,,,19.32792282104492,19.32792739868164,19.442179679870605,18.873292446136475,19.275562400817872,19.65736078262329,
1998-01-30,,,19.61356544494629,19.423138427734376,19.49454689025879,18.93994007110596,19.23652572631836,19.66735803604126,
1998-02-02,,,21.04173851013184,19.69925193786621,19.689731407165528,19.05419425964356,19.24033428192139,19.68592432022095,
1998-02-03,,,20.4228630065918,19.918239974975585,19.76114101409912,19.147025585174564,19.231765327453612,19.695921535491944,
1998-02-04,,,20.61328125,20.20387420654297,19.823028373718262,19.258898735046387,19.228908920288085,19.700682067871092,
1998-02-05,,,20.4704647064209,20.432382583618164,19.8801549911499,19.36363105773926,19.223196182250977,19.706870765686034,
1998-02-06,,,20.4704647064209,20.603762435913087,20.01345043182373,19.494546794891356,19.221291923522948,19.708775005340577,
1998-02-09,,,20.660886764526367,20.52759208679199,20.113422012329103,19.651645755767824,19.207962226867675,19.704966487884523,
1998-02-10,,,20.61328125,20.565675735473633,20.24195785522461,19.796843242645263,19.200345306396486,19.70306224822998,
1998-02-11,,,20.660886764526367,20.575196838378908,20.38953552246094,19.887294197082518,19.200345306396486,19.710679130554198,
1998-02-12,,,21.18454933166504,20.718013763427734,20.57519817352295,20.008688926696777,19.20891426086426,19.729721393585205,
1998-02-13,,,20.94652366638184,20.813225555419926,20.708493995666505,20.101520442962645,19.207962188720703,19.74019464492798,
1998-02-16,,,20.94652366638184,20.870352935791015,20.698972511291505,20.194351959228516,19.19653678894043,19.74971580505371,
1998-02-17,,,20.85131072998047,20.91795883178711,20.741817283630372,20.251479148864746,19.194632530212402,19.758760814666747,
1998-02-18,,,20.565677642822266,20.89891700744629,20.737056922912597,20.28004264831543,19.191775932312012,19.758760814666747,
1998-02-19,,,21.04173851013184,20.870354843139648,20.794184303283693,20.337169647216797,19.213674507141114,19.766377792358398,
1998-02-20,,,21.660614013671875,21.013172912597657,20.913199234008793,20.46332483291626,19.250807189941405,19.781135597229003,
1998-02-23,,,21.32737159729004,21.089342498779295,20.97984771728516,20.546634864807128,19.27365795135498,19.791608905792238,
1998-02-24,,,21.42258071899414,21.20359649658203,21.060777664184574,20.65136775970459,19.320311698913574,19.80636661529541,
1998-02-25,,,21.660614013671875,21.422583770751952,21.160750389099125,20.77514295578003,19.374582328796386,19.829217376708986,
1998-02-26,,,21.755828857421875,21.56540184020996,21.21787834167481,20.896538257598877,19.43646984100342,19.84873586654663,
1998-02-27,,,21.517793655395508,21.536837768554687,21.275005340576175,20.991749668121336,19.501213455200194,19.865874004364013,
1998-03-02,,,21.32737159729004,21.536837768554687,21.313090133666993,21.00603132247925,19.570717887878416,19.879203643798828,
1998-03-03,,,21.23215675354004,21.498752975463866,21.351174736022948,21.04649600982666,19.655456085205078,19.89300926208496,
1998-03-04,,,21.32737159729004,21.4321044921875,21.427344131469727,21.082200527191162,19.734481544494628,19.910623359680176,
1998-03-05,,,21.136945724487305,21.308327865600585,21.436864852905273,21.115524578094483,19.809698486328124,19.93061771392822,
1998-03-06,,,21.32737159729004,21.270243453979493,21.40354061126709,21.158369922637938,19.891580390930176,19.95489667892456,
1998-03-09,,,21.565399169921875,21.31784896850586,21.427343368530273,21.203595542907713,19.988696022033693,19.982508010864258,
1998-03-10,,,22.422292709350582,21.555876159667967,21.527314567565917,21.294046115875243,20.083907356262205,20.01297555923462,
1998-03-11,,,22.184274673461918,21.727256774902344,21.57968063354492,21.370215511322023,20.158172340393065,20.037254486083985,
1998-03-12,,,22.755542755126957,22.050976181030272,21.67965202331543,21.448765182495116,20.243862686157225,20.06581792831421,
1998-03-13,,,22.56511878967285,22.298525619506837,21.784384536743165,21.529694938659667,20.32955280303955,20.08676446914673,
1998-03-16,,,23.18399429321289,22.62224464416504,21.97004680633545,21.64156847000122,20.41809959411621,20.131989879608156,
1998-03-17,,,22.374698638916016,22.612725830078126,22.084300994873047,21.717737865447997,20.4942688369751,20.16150545120239,
1998-03-18,,,22.27947998046875,22.631766891479494,22.17951183319092,21.803427982330323,20.572342071533203,20.191973037719727,20.07605321884155
1998-03-19,,,23.04118537902832,22.688895416259765,22.36993579864502,21.903400325775145,20.6656494140625,20.231009788513184,20.07129271507263
1998-03-20,,,22.755542755126957,22.72698020935059,22.51275291442871,21.9581467628479,20.763717269897462,20.26052541732788,20.061771593093873
1998-03-23,,,22.99356460571289,22.688894271850586,22.65556945800781,22.041456413269042,20.873210411071778,20.282900047302245,20.05915325164795
1998-03-24,,,23.469623565673828,22.907879257202147,22.760302543640137,22.143808555603027,20.98841625213623,20.304322566986084,20.063199729919432
1998-03-25,48.36598551300153,A,23.04118537902832,23.060220336914064,22.84599361419678,22.212837123870848,21.072202606201174,20.32003252029419,20.070340595245362
1998-03-26,48.204657899567046,A,22.99356460571289,23.050696182250977,22.86979579925537,22.2747239112854,21.15694080352783,20.340026893615722,20.073434925079347
1998-03-27,48.13043114439663,A,22.755542755126957,23.050696182250977,22.88883819580078,22.336611366271974,21.230253791809083,20.363353691101075,20.074863090515137
1998-03-30,48.030475586430235,A,22.80314445495605,23.01261215209961,22.850753211975096,22.410400009155275,21.304518814086915,20.390488872528078,20.081289844512938
1998-03-31,47.8270734653374,A,22.898372650146484,22.89836196899414,22.903120613098146,22.493710803985596,21.368310928344727,20.42238492965698,20.085812454223632
1998-04-01,47.7416239532694,A,22.80314445495605,22.850753784179688,22.955487060546876,22.567499446868897,21.424485664367676,20.456184959411623,20.090573015213014
1998-04-02,47.59784516002315,A,22.374698638916016,22.72698059082031,22.888838386535646,22.62938709259033,21.473995666503907,20.473323078155516,20.094857540130615
1998-04-03,47.552215838353284,P,22.46990966796875,22.669853973388673,22.860275077819825,22.68651399612427,21.54064365386963,20.48808090209961,20.103426580429076
1998-04-06,47.49229615341241,P,22.61272430419922,22.631769943237305,22.822191047668458,22.738880252838136,21.59967472076416,20.504742908477784,20.112233648300172
1998-04-07,47.34015281890735,P,22.46990966796875,22.54607734680176,22.72221965789795,22.741261100769044,21.66251445770264,20.519024620056154,20.121992826461792
1998-04-08,47.14467785582127,P,22.27947998046875,22.441344451904296,22.646049118041994,22.746021366119386,21.72440185546875,20.525689296722412,20.12746747970581
1998-04-09,47.0688514591271,P,22.184274673461918,22.403259658813475,22.565120124816893,22.717457962036132,21.78152889251709,20.52854564666748,20.131513929367067
1998-04-10,46.92507868012453,P,22.184274673461918,22.346132659912108,22.507993316650392,22.698415756225586,21.832943077087403,20.53473440170288,20.13556037902832
1998-04-13,46.743302362314246,P,22.184274673461918,22.26044273376465,22.446106338500975,22.648429775238036,21.855793800354004,20.548064041137696,20.143177318573
1998-04-14,46.57333420287159,P,21.70821762084961,22.10810432434082,22.32709083557129,22.615105724334718,21.88150089263916,20.556633110046388,20.146271686553956
1998-04-15,46.37403250745506,P,21.279762268066406,21.908160781860353,22.174752616882323,22.5651198387146,21.89483051300049,20.56186971664429,20.15127029418945
1998-04-16,46.23102715408431,P,21.279762268066406,21.72725830078125,22.065258979797363,22.477048683166505,21.9110164642334,20.567106323242186,20.160553398132325
1998-04-17,46.079034374992695,P,21.279762268066406,21.54635581970215,21.94624423980713,22.403259658813475,21.927202415466308,20.57424716949463,20.16817029953003
1998-04-20,45.91237213920769,P,21.18454933166504,21.346410751342773,21.80342674255371,22.312808895111083,21.93767566680908,20.572818946838378,20.17626323699951
1998-04-21,45.881303601320354,P,21.32737159729004,21.27024154663086,21.68917293548584,22.205696296691894,21.951957473754884,20.576151390075683,20.18602240562439
1998-04-22,46.15296385541931,P,21.946245193481445,21.403538131713866,21.65584945678711,22.15094928741455,21.977664642333984,20.589004974365235,20.205064706802368
1998-04-23,46.288031125576744,P,21.70821762084961,21.489229202270508,21.60824375152588,22.086681938171388,21.988138008117676,20.598526134490967,20.214347820281983
1998-04-24,46.35492276279995,P,21.374984741210938,21.508273696899415,21.527314758300783,22.017654037475587,21.99670722961426,20.60233470916748,20.22267890930176
1998-04-27,46.39332414246496,P,20.99412727355957,21.47018928527832,21.40830001831055,21.92720317840576,21.997659301757814,20.59709804534912,20.231247930526735
1998-04-28,46.44366669034627,P,21.23215675354004,21.45114631652832,21.36069393157959,21.84389238357544,22.005276222229003,20.599954376220705,20.239816942214965
1998-04-29,46.20251331526265,P,20.94652366638184,21.251202011108397,21.32737007141113,21.751061344146727,22.012893142700197,20.602334537506103,20.24933808326721
1998-04-30,46.229599203078386,P,21.42258071899414,21.194074630737305,21.341651916503906,21.703455448150635,22.020509986877443,20.61709224700928,20.262667713165282
1998-05-01,46.25397245468537,P,21.136945724487305,21.14646682739258,21.327370262145998,21.636807250976563,22.01003662109375,20.63042190551758,20.27456916809082
1998-05-04,46.39259666371157,P,21.18454933166504,21.184551239013672,21.327370262145998,21.565398502349854,22.00718017578125,20.640419063568114,20.28432830810547
1998-05-05,46.37783259386237,P,20.94652366638184,21.127424621582033,21.289285469055176,21.489229202270508,21.997659034729004,20.658985366821287,20.287422714233397
1998-05-06,46.388126835505865,P,20.94652366638184,21.12742462158203,21.189313316345213,21.42258138656616,21.983377227783205,20.678979778289794,20.28647060394287
1998-05-07,46.43039821918034,P,21.70821762084961,21.184552001953126,21.189313316345213,21.39877853393555,21.98242500305176,20.709447422027587,20.29289737701416
1998-05-08,46.777718123050796,P,22.46990966796875,21.451144790649415,21.298805809020998,21.41306028366089,22.001467323303224,20.75134038925171,20.30384672164917
1998-05-11,47.184300871810045,A,22.755542755126957,21.765343475341798,21.474947357177737,21.44162368774414,22.03003074645996,20.80037431716919,20.312415742874144
1998-05-12,47.74512257371914,A,22.850749969482425,22.146188735961914,21.636806678771975,21.498750305175783,22.062402610778808,20.858929347991943,20.323603086471557
1998-05-13,48.26038777105802,A,22.422292709350582,22.441342544555663,21.784383583068852,21.55587682723999,22.08430103302002,20.909391288757323,20.334790382385254
1998-05-14,48.4801385997716,A,22.184274673461918,22.536553955078126,21.860552978515628,21.601102447509767,22.105247611999513,20.95747304916382,20.34764392852783
1998-05-15,48.54776947117015,A,22.660327911376957,22.57463760375977,22.012891197204592,21.670130729675293,22.13190673828125,21.011743564605712,20.36478196144104
1998-05-18,48.7452204670931,A,23.564844131469727,22.736497879028324,22.25092067718506,21.789145469665527,22.171895637512208,21.08029582977295,20.388346843719482
1998-05-19,48.802415071393476,A,23.51723289489746,22.86979446411133,22.507991600036625,21.8986385345459,22.193794441223144,21.138850898742675,20.41333984375
1998-05-20,48.94533780056755,A,23.61244201660156,23.107824325561523,22.774583435058595,21.981948375701904,22.222357788085937,21.1902650642395,20.43857087135315
1998-05-21,49.12462033448853,A,23.42201805114746,23.355373001098634,22.94596347808838,22.067638397216797,22.235687294006347,21.239774990081788,20.464277896881104
1998-05-22,49.17013004901668,A,23.32680892944336,23.488669204711915,23.03165340423584,22.16522960662842,22.250921096801758,21.290236949920654,20.493079376220702
1998-05-25,48.90271111557073,A,23.32680892944336,23.44106216430664,23.088780021667482,22.281863689422607,22.253777389526366,21.335938491821288,20.520214643478393
1998-05-26,48.567306032353514,A,22.755542755126957,23.28872413635254,23.079259300231932,22.358032989501954,22.261394271850588,21.377831554412843,20.541637229919434
