Date,GRADE,GPS,BKNG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-06-20,50.43882167480495,P,29.666486740112305,29.73598747253418,30.132136344909668,30.552609634399413,28.09003299713135,25.715125274658202,23.681362533569335
2006-06-21,50.45744342752449,P,29.99412727355957,29.849172592163086,29.936543655395507,30.596791553497315,28.21314693450928,25.797631454467773,23.729813804626463
2006-06-22,50.45514336887604,P,29.91469955444336,29.757829666137695,29.83626537322998,30.569984436035156,28.330303688049316,25.881329040527344,23.777719020843506
2006-06-23,50.45755233807935,A,29.77569961547852,29.735986328125,29.685351181030274,30.499988269805907,28.444680442810057,25.963537368774414,23.825326385498048
2006-06-26,50.476077575576596,P,30.391271591186523,29.948456954956054,29.814422416687012,30.460770702362062,28.579708671569826,26.054085693359376,23.87710373878479
2006-06-27,50.47124161495302,P,29.348772048950195,29.884914016723634,29.810450744628906,30.38878870010376,28.680185508728027,26.13847831726074,23.924165029525756
2006-06-28,50.457153865556336,P,29.04098892211914,29.694286346435547,29.771729469299316,30.296949672698975,28.76715953826904,26.21343879699707,23.973360958099367
2006-06-29,50.45664688838741,P,29.77569961547852,29.66648635864258,29.712158012390137,30.197167778015135,28.869026336669922,26.297930698394776,24.028017587661743
2006-06-30,50.45781393951566,P,29.646631240844727,29.64067268371582,29.68832950592041,30.080010986328126,28.968510360717772,26.376266918182374,24.08197922706604
2006-07-03,50.45018434371905,P,30.252269744873047,29.612872314453124,29.78066463470459,30.038311004638672,29.08527000427246,26.46244665145874,24.13896905899048
2006-07-04,50.46242542585802,P,30.252269744873047,29.793571853637694,29.839242935180664,29.985689640045166,29.20580249786377,26.53899570465088,24.19655460357666
2006-07-05,50.46545426233427,P,29.299131393432617,29.84520034790039,29.769743347167967,29.85314350128174,29.307867889404296,26.60333267211914,24.250317668914796
2006-07-06,50.45737397313214,P,29.06084632873535,29.702229690551757,29.684358024597167,29.760311698913576,29.40060047149658,26.672038192749024,24.30110216140747
2006-07-07,50.44149021754759,P,28.61406135559082,29.495715713500978,29.5681941986084,29.626772689819337,29.4875745010376,26.725751609802245,24.348262739181518
2006-07-10,50.412087897330544,P,28.445276260375977,29.134317016601564,29.373594665527342,29.59400854110718,29.571371383666992,26.77777717590332,24.393189392089845
2006-07-11,50.38705031951406,P,28.61406135559082,28.806675338745116,29.300123596191405,29.555287170410157,29.658543968200682,26.83595844268799,24.439357118606566
2006-07-12,50.37442546460769,P,28.11763381958008,28.570375823974608,29.2077880859375,29.48975877761841,29.718512382507324,26.888579730987548,24.48329092025757
2006-07-13,50.335106540521394,P,26.91628074645996,28.14146270751953,28.921846199035645,29.31700210571289,29.67681255340576,26.925811767578125,24.52201223373413
2006-07-14,50.295153408122076,P,26.11206817626953,27.641064071655272,28.568389892578125,29.128359699249266,29.620021286010743,26.94964027404785,24.556662845611573
2006-07-17,50.25410189327945,P,26.06242561340332,27.16449394226074,28.149405479431152,28.965035057067873,29.55131580352783,26.964334506988525,24.5919091796875
2006-07-18,50.20957493172193,P,26.191495895385746,26.679980850219728,27.743328094482422,28.791285514831543,29.505843048095702,26.982503757476806,24.627900152206422
2006-07-19,50.190102182630106,P,27.32335090637207,26.521124267578124,27.545750045776366,28.657746696472167,29.467121772766113,27.00911226272583,24.671337518692017
2006-07-20,50.19465825005565,P,26.44963836669922,26.427795791625975,27.284629249572752,28.48449363708496,29.42264190673828,27.026685771942137,24.710555257797242
2006-07-21,50.20827795963849,P,25.99292755126953,26.403967666625977,27.022515869140626,28.29535503387451,29.3765735244751,27.04187644958496,24.747092304229735
2006-07-24,50.238548518717415,P,26.89642333984375,26.570767211914063,26.867630577087404,28.120612621307373,29.34182357788086,27.072952785491943,24.78789861679077
2006-07-25,50.26502432149051,P,26.65814018249512,26.664096069335937,26.67203845977783,27.986081027984618,29.296946563720702,27.106114139556883,24.82895315170288
2006-07-26,50.26239001747964,P,26.39999771118164,26.47942543029785,26.500274848937988,27.854031467437743,29.249091033935546,27.137984771728515,24.86241234779358
2006-07-27,50.268056241665015,P,26.201425552368164,26.42978286743164,26.428789329528808,27.675317764282227,29.187931251525878,27.168663997650146,24.89527581214905
2006-07-28,50.28870523482485,P,26.90635299682617,26.612467956542968,26.508217811584473,27.5383038520813,29.142855644226074,27.199839630126952,24.92893358230591
2006-07-31,50.28751438999364,P,26.687923431396484,26.570767974853517,26.57076759338379,27.360086536407472,29.095000038146974,27.233695964813233,24.96184669494629
2006-08-01,50.2757280549201,P,25.82414054870605,26.403968048095702,26.53403205871582,27.138680076599123,29.044364471435546,27.254446601867677,24.99287338256836
2006-08-02,50.27084307731884,P,25.724857330322266,26.268939971923828,26.37418270111084,26.959966373443603,28.97665184020996,27.273310871124266,25.027970800399782
2006-08-03,50.27713639443352,P,26.3801383972168,26.304682540893555,26.367232704162596,26.825930976867674,28.895237770080566,27.301309337615965,25.06773461341858
2006-08-04,50.26436680646548,P,26.22128295898437,26.167668533325195,26.39006824493408,26.706292057037352,28.796150970458985,27.325534992218017,25.106356649398805
2006-08-07,50.25753479099808,P,26.22128295898437,26.074340438842775,26.322554206848146,26.595092391967775,28.697064170837404,27.34936351776123,25.143290834426878
2006-08-08,50.33772373719714,A,30.62955665588379,27.03542366027832,26.719695854187012,26.695867156982423,28.693887062072754,27.42571403503418,25.199436740875242
2006-08-09,50.43049579736632,A,31.20541000366211,28.13153419494629,27.20023708343506,26.850255966186523,28.7004398727417,27.50524166107178,25.258660497665407
2006-08-10,50.49407091903717,A,30.738767623901367,29.0032600402832,27.65397129058838,27.041380310058592,28.67978847503662,27.579308567047118,25.290233249664308
2006-08-11,50.562306706108664,A,30.699054718017575,29.898814392089843,28.03324146270752,27.270729637145998,28.653974227905273,27.65238265991211,25.32220314979553
2006-08-14,50.64605012846189,A,31.41390991210937,30.937339782714844,28.50584011077881,27.5383038520813,28.66052703857422,27.731513137817384,25.357598400115968
2006-08-15,50.64999740030813,A,32.20819091796875,31.253066635131837,29.144245147705078,27.83913860321045,28.67859691619873,27.8199764251709,25.39934790611267
2006-08-16,50.628332333411585,A,31.771337509155277,31.366252136230468,29.748893165588377,28.06153793334961,28.675022583007813,27.8955326461792,25.441296005249022
2006-08-17,50.64188547581643,A,32.71455001831055,31.761408615112305,30.382334327697755,28.374783515930176,28.71096393585205,27.979428844451903,25.488307657241823
2006-08-18,50.654350652070804,A,32.60533142089844,32.14266395568848,31.02073917388916,28.70540370941162,28.737373733520506,28.05885715484619,25.534078216552736
2006-08-21,50.653141299513685,A,32.6946907043457,32.398820114135745,31.668079948425294,28.99531707763672,28.80925636291504,28.14037048339844,25.580345220565796
2006-08-22,50.642301883333865,A,32.90319061279297,32.53782005310059,31.89544334411621,29.307569599151613,28.879550399780275,28.218706684112547,25.63073257446289
2006-08-23,50.645142838636225,A,32.80390930175781,32.7443344116211,32.055293273925784,29.62776517868042,28.94706455230713,28.297539348602296,25.67968029975891
2006-08-24,50.61693366246397,A,32.33726501464844,32.66887741088867,32.215143013000485,29.934557151794433,28.98638156890869,28.371209144592285,25.72495445251465
2006-08-25,50.597344237861506,A,32.7244758605957,32.69270629882813,32.4176851272583,30.22546329498291,29.043172760009767,28.455204601287843,25.773653945922852
2006-08-28,50.57547350996756,A,32.674835205078125,32.68873519897461,32.54377765655518,30.524808883666992,29.110091094970702,28.541582927703857,25.81838203430176
2006-08-29,50.57944710354212,A,33.50883102416992,32.80986328125,32.673841667175296,30.909043407440187,29.186937980651855,28.6384854888916,25.866485815048218
2006-08-30,50.568480749509085,A,32.41669464111328,32.73242034912109,32.73837738037109,31.243635272979738,29.23538932800293,28.724268131256103,25.909377136230468
2006-08-31,50.57816586420011,A,33.16133499145508,32.89723434448242,32.78305587768555,31.582695102691652,29.300322036743164,28.81531286239624,25.95599165916443
2006-09-01,50.57591077652476,A,32.91312026977539,32.93496322631836,32.813834762573244,31.917286968231203,29.363070449829102,28.90387544631958,26.001464385986328
2006-09-04,50.57606421988394,A,32.91312026977539,32.98262023925781,32.83567771911621,32.25187883377075,29.41350742340088,28.996608047485353,26.048078899383544
2006-09-05,50.56445781770873,A,33.9159049987793,33.06403503417969,32.93694915771484,32.416196250915526,29.50485008239746,29.092517795562745,26.100799465179442
2006-09-06,50.519722670712035,P,30.6494140625,32.71057891845703,32.721499633789065,32.388396453857425,29.53701858520508,29.152089061737062,26.134804735183717
2006-09-07,50.46326771941035,P,30.639484405517575,32.20620880126953,32.55172157287598,32.38343229293823,29.55429428100586,29.211660308837892,26.16603000640869
2006-09-08,50.414117545905846,P,30.778484344482425,31.779281616210938,32.35712242126465,32.38740377426147,29.576931343078613,29.272720851898193,26.198694915771483
2006-09-11,50.36666814881022,P,31.01676750183105,31.40001106262207,32.19131565093994,32.36754665374756,29.592221298217773,29.338745651245116,26.233742666244506
2006-09-12,50.31269602495291,P,31.21533966064453,30.859897994995116,31.961966514587402,32.31790409088135,29.6114826965332,29.408642597198487,26.267698278427122
2006-09-13,50.33395313432583,P,31.493337631225582,31.028682708740234,31.869630813598633,32.30400409698486,29.655366821289064,29.48161735534668,26.3052281665802
2006-09-14,50.357645016176626,P,31.761409759521484,31.253067779541016,31.729638290405273,32.25634708404541,29.709378089904785,29.554989280700685,26.344843063354492
2006-09-15,50.372306134685836,P,31.255054473876957,31.348381805419923,31.56383171081543,32.188833236694336,29.76219795227051,29.624886226654052,26.382224016189575
2006-09-18,50.37469632872953,P,30.68912696838379,31.28285369873047,31.34143238067627,32.08855504989624,29.807074966430665,29.689223175048827,26.414690341949463
2006-09-19,50.381752373264,P,30.828126907348636,31.20541114807129,31.032654571533204,31.984801864624025,29.851356277465822,29.75495012283325,26.450582027435303
2006-09-20,50.37951560477362,P,31.35433959960937,31.177611541748046,31.103147125244142,31.9123233795166,29.916090393066405,29.817301387786866,26.48970048904419
2006-09-21,50.40537379702737,P,33.40955352783203,31.507240295410156,31.380154037475585,31.96593780517578,30.045955848693847,29.861384201049805,26.539690732955933
2006-09-22,50.46647035161715,A,35.08747100830078,32.27372360229492,31.81105270385742,32.08408756256104,30.225463905334472,29.922742595672606,26.598269128799437
2006-09-25,50.551805897451196,A,35.871829986572266,33.31026420593262,32.296558952331544,32.24393730163574,30.42165199279785,29.98648389816284,26.66151396751404
2006-09-26,50.64423328579979,A,36.28882598876953,34.4024040222168,32.803907585144046,32.382937049865724,30.623598594665527,30.064720821380615,26.72833306312561
2006-09-27,50.71749382947018,A,36.398040771484375,35.4111442565918,33.29437789916992,32.582004356384275,30.805092391967772,30.136107082366944,26.795648593902587
2006-09-28,50.751939189353465,A,36.29875564575195,35.98898468017578,33.748112487792966,32.73887538909912,31.002074737548828,30.212358322143555,26.862269134521483
2006-09-29,50.75758298456291,A,36.52710723876953,36.276911926269534,34.27531776428223,32.91957473754883,31.21275833129883,30.294665927886964,26.93092499732971
2006-10-02,50.74489709922609,A,36.487396240234375,36.40002517700195,34.85514469146729,33.09828853607178,31.40457778930664,30.37320068359375,26.999382305145264
2006-10-03,50.73237666073774,A,37.13275146484375,36.568810272216794,35.4856071472168,33.259130859375,31.61407001495361,30.455508289337157,27.072257814407347
2006-10-04,50.74375356951148,A,38.036251068115234,36.89645233154297,36.153798294067386,33.62847270965576,31.846795082092285,30.547943058013917,27.149204034805297
2006-10-05,50.76914932406017,A,38.62203598022461,37.3611083984375,36.67504653930664,34.02760028839111,32.09520729064941,30.641569271087647,27.229377031326294
2006-10-06,50.77943384227431,A,38.1256103515625,37.680809020996094,36.978860473632814,34.39495658874512,32.31959243774414,30.731224040985108,27.309202547073365
2006-10-09,50.80328379567413,A,38.84046173095703,38.151422119140626,37.27572364807129,34.786141300201415,32.56264320373535,30.828821620941163,27.392602319717408
2006-10-10,50.82423862415488,A,39.14824676513672,38.55452117919922,37.56166572570801,35.18278665542603,32.82912532806397,30.936744899749755,27.475753870010376
2006-10-11,50.814236364745845,A,38.98938751220703,38.745148468017575,37.820800399780275,35.5575891494751,33.09441593170166,31.03553388595581,27.557713985443115
2006-10-12,50.81082758607477,A,40.04181671142578,39.02910461425781,38.195106506347656,35.97160949707031,33.36764949798584,31.131443634033204,27.64369517326355
2006-10-13,50.83193994292248,A,40.53824234008789,39.51163101196289,38.59622001647949,36.43576889038086,33.653988685607914,31.225069828033448,27.731513147354125
2006-10-16,50.846738736630634,A,40.79638671875,39.90281600952149,39.02711906433105,36.94113187789917,33.945490760803224,31.321277465820312,27.820671491622925
2006-10-17,50.842881686750786,A,40.45881271362305,40.16492919921875,39.35972518920899,37.42266616821289,34.14207588195801,31.41798147201538,27.908936233520507
2006-10-18,50.83215150465705,A,39.71417236328125,40.3098861694336,39.527517318725586,37.840657806396486,34.31225112915039,31.506345500946043,27.995413846969605
2006-10-19,50.8164633388254,A,40.79638671875,40.46080017089844,39.74495239257813,38.20999946594238,34.513403511047365,31.59659599304199,28.089238595962524
2006-10-20,50.77842496554954,A,40.35953140258789,40.42505798339844,39.96834449768066,38.47360248565674,34.706613044738766,31.68029363632202,28.180283365249633
2006-10-23,50.73636449782089,A,40.59781265258789,40.38534317016602,40.14407958984375,38.70990161895752,34.89029109954834,31.77540906906128,28.272519540786742
2006-10-24,50.70947323802762,A,40.69710159301758,40.43300094604492,40.29896507263184,38.93031539916992,35.06006931304932,31.869333114624023,28.364805364608763
2006-10-25,50.70278411023204,A,40.71695327758789,40.63355712890625,40.47172164916992,39.146261024475095,35.23898162841797,31.957002105712892,28.45957329750061
2006-10-26,50.678418508014715,A,40.35953140258789,40.54618606567383,40.50349311828613,39.34929981231689,35.39188125610352,32.05142259597778,28.55300090789795
2006-10-27,50.66039760010122,A,39.942527770996094,40.46278533935547,40.443921661376955,39.52007083892822,35.53862518310547,32.13799945831299,28.646974563598633
2006-10-30,50.6427566459289,A,39.74395751953125,40.29201431274414,40.33867874145508,39.682898902893065,35.67961051940918,32.24443344116211,28.7395085811615
2006-10-31,50.627414996260946,P,40.00210189819336,40.1530143737793,40.29300765991211,39.82636642456055,35.82158874511719,32.350569572448734,28.831099395751952
2006-11-01,50.611799136277,P,40.24038696289063,40.057701110839844,40.345629119873045,39.93657321929932,35.97031829833984,32.45869142532349,28.92497378349304
2006-11-02,50.59164447159688,P,39.42624282836914,39.8710433959961,40.20861473083496,39.97678356170654,36.112097854614255,32.54923971176147,29.01308959007263
2006-11-03,50.5830709998965,P,39.416316986083984,39.76580123901367,40.11429328918457,40.04131889343262,36.245934677124026,32.6445537185669,29.102297554016115
2006-11-06,50.579225855019075,P,39.69431686401367,39.755873107910155,40.023943710327146,40.08401165008545,36.38632431030273,32.74820770263672,29.192796230316162
2006-11-07,50.571656319393355,P,39.85316848754883,39.72608642578125,39.93955039978027,40.11925773620605,36.51321105957031,32.850074520111086,29.282599897384642
2006-11-08,50.56513126455445,P,40.11131286621094,39.70027160644531,39.87898635864258,40.17535400390625,36.667103424072266,32.951246376037595,29.374438915252686
2006-11-09,50.568414740128766,P,39.545387268066406,39.724100494384764,39.79757194519043,40.15053253173828,36.794784469604494,33.04755325317383,29.464441146850586
2006-11-10,50.57951205846387,A,40.31981658935547,39.90480041503906,39.835300827026366,40.13961124420166,36.942918395996095,33.1529944229126,29.558265895843505
2006-11-13,50.59638124971087,A,41.05452346801758,40.176841735839844,39.966357421875,40.152518081665036,37.10574645996094,33.25962694168091,29.65685631752014
2006-11-14,50.609045078927785,A,40.617671966552734,40.329742431640625,40.027914428710936,40.160461044311525,37.239781799316404,33.372315940856936,29.75539712905884
2006-11-15,50.610988184554856,A,39.89288330078125,40.28605651855469,39.9931640625,40.169396591186526,37.42465118408203,33.480834884643556,29.847136840820312
2006-11-16,50.61678808137412,A,39.565242767333984,40.2900276184082,40.00706405639649,40.10783939361572,37.60316635131836,33.57873031616211,29.938330507278444
2006-11-17,50.60524325167254,A,39.475887298583984,40.12124176025391,40.013021087646486,40.063657188415526,37.777114410400394,33.6770228767395,30.026644897460937
2006-11-20,50.57432090630656,P,39.237606048583984,39.75785827636719,39.967350006103516,39.99564685821533,37.94153118133545,33.766876239776614,30.114661445617674
2006-11-21,50.55521629296502,P,39.604957580566406,39.55531539916992,39.942528915405276,39.941039657592775,38.109323539733886,33.86040311813355,30.199699411392213
2006-11-22,50.54610222032834,P,39.66453170776367,39.50964508056641,39.897850799560544,39.88841857910156,38.27274742126465,33.96405712127685,30.283694896697998
2006-11-23,50.54639733287619,P,39.66453170776367,39.529502868652344,39.90976524353027,39.85366859436035,38.430809860229495,34.07009397506714,30.37106608390808
2006-11-24,50.53156740146281,P,38.47310256958008,39.32894592285156,39.725093841552734,39.780197334289554,38.575170822143555,34.16868438720703,30.447217998504637
2006-11-27,50.53019038018507,P,38.65182113647461,39.211788940429685,39.484823608398436,39.725590515136716,38.73442470550537,34.27074983596802,30.524263505935668
2006-11-28,50.52309129725958,P,38.67167663574219,39.025132751464845,39.29022407531738,39.65906925201416,38.89129570007324,34.371325988769534,30.603642215728758
2006-11-29,50.53023992352592,P,39.763816833496094,39.04498977661133,39.277317428588866,39.635240745544436,39.059485244750974,34.48778781890869,30.68818377494812
2006-11-30,50.52463694851204,P,39.207820892333984,38.95364761352539,39.24157524108887,39.62431964874268,39.17545059204102,34.610703220367434,30.76825749397278
2006-12-01,50.536312758831436,P,38.85039138793945,39.02910537719727,39.179025650024414,39.596023368835446,39.25070899963379,34.73808645248413,30.843863363265992
2006-12-04,50.55948162029605,P,40.0219612121582,39.30313339233398,39.25746116638184,39.61240558624267,39.33371162414551,34.87768180847168,30.921008157730103
2006-12-05,50.56376729788644,P,38.93974685668945,39.356747436523435,39.19094009399414,39.56673450469971,39.38673004150391,35.00516431808472,30.99383403778076
2006-12-06,50.551547000747725,P,39.61488723754883,39.326961517333984,39.18597564697266,39.541913223266604,39.451066970825195,35.128079681396486,31.068595972061157
2006-12-07,50.55692442319407,P,39.88295364379883,39.461988067626955,39.20781784057617,39.55879154205322,39.52275093078613,35.26241283416748,31.14454930305481
2006-12-08,50.578477524980606,A,40.50845336914063,39.793600463867186,39.411352920532224,39.56822338104248,39.602377853393556,35.40756809234619,31.224722270965575
2006-12-11,50.58388547791571,A,40.97509765625,39.98422775268555,39.643680572509766,39.564252090454104,39.69213188171387,35.54835483551025,31.310653810501098
2006-12-12,50.62406924091061,A,41.560882568359375,40.50845489501953,39.93260116577149,39.611412620544435,39.78069450378418,35.697382259368894,31.40174819946289
2006-12-13,50.652430804828846,A,41.28288650512695,40.842054748535155,40.08450813293457,39.680912780761716,39.84562721252441,35.84621114730835,31.492097959518432
2006-12-14,50.67812738257296,A,41.69988250732422,41.205440521240234,40.33371429443359,39.78764476776123,39.90718414306641,36.00119571685791,31.58492985725403
2006-12-15,50.68513382560028,A,41.58073806762695,41.4198974609375,40.60674896240234,39.89288730621338,39.97628669738769,36.14793956756592,31.673889598846436
2006-12-18,50.6873867566045,A,41.54102325439453,41.53308258056641,40.75865516662598,40.00805816650391,40.030297927856445,36.2964705657959,31.765083265304565
2006-12-19,50.670980274667365,A,41.32259368896485,41.485424804687504,40.99693984985352,40.09393997192383,40.07378486633301,36.45145509719848,31.85295084953308
2006-12-20,50.68315756347914,A,42.55373764038086,41.73959503173828,41.29082489013672,40.238400268554685,40.14507186889649,36.61974390029907,31.94652738571167
2006-12-21,50.67795869494564,A,42.27574157714844,41.854766845703125,41.53010368347168,40.368960762023924,40.18975036621094,36.77869993209839,32.040004634857176
2006-12-22,50.68151194543111,A,42.4643783569336,42.03149490356445,41.72569618225098,40.568524551391604,40.22827308654785,36.94113088607788,32.13333293914795
2006-12-25,50.68864733191658,A,42.4643783569336,42.216165924072264,41.874624252319336,40.75915241241455,40.26163291931152,37.103561840057374,32.2264626789093
2006-12-26,50.69648338808969,A,42.762237548828125,42.50409469604492,41.994759750366214,40.96368045806885,40.307701416015625,37.22488864898682,32.3253013420105
2006-12-27,50.6917567301736,A,43.65580749511719,42.724508666992186,42.232051849365234,41.158279991149904,40.38653411865234,37.349392623901366,32.42731714248657
2006-12-28,50.69455627083148,A,43.48701858520508,42.96676406860352,42.41076545715332,41.372239875793454,40.440346755981444,37.476875133514405,32.52809185028076
2006-12-29,50.69172669564758,A,43.29837417602539,43.13356323242188,42.582529067993164,41.59463901519776,40.499123611450194,37.60286832809448,32.6276254940033
2007-01-01,50.68609677036378,A,43.29837417602539,43.30036239624023,42.75826416015625,41.758459663391115,40.55313484191895,37.72171297073364,32.72661305427551
2007-01-02,50.68401801421254,A,43.29837417602539,43.407589721679685,42.95584220886231,41.97639102935791,40.605160293579104,37.83261480331421,32.826295614242554
2007-01-03,50.671004582377805,A,43.65580749511719,43.407589721679685,43.06604919433594,42.178437042236325,40.663937377929685,37.95145950317383,32.923496074676514
2007-01-04,50.667314696671404,A,44.12244415283203,43.53467483520508,43.250719451904295,42.39041156768799,40.73919563293457,38.06553844451904,33.022483644485476
2007-01-05,50.65530459173669,A,43.5565185546875,43.5863037109375,43.35993347167969,42.54281482696533,40.8114754486084,38.175050315856936,33.116953735351565
2007-01-08,50.645764652237915,A,43.44729995727539,43.6160888671875,43.458225631713866,42.666424942016604,40.88554229736328,38.282576408386234,33.21147344589233
2007-01-09,50.63574775533061,A,43.74516296386719,43.70544662475586,43.556518173217775,42.77563896179199,40.960403518676756,38.39099613189697,33.30485140800476
2007-01-10,50.63902996992993,A,44.51958847045898,43.87820281982422,43.642896270751955,42.93747406005859,41.04598754882812,38.508152923583985,33.40284613609314
2007-01-11,50.63190684262176,A,44.3309440612793,43.91990280151367,43.727288818359376,43.06902713775635,41.144081573486325,38.62808971405029,33.49964942932129
2007-01-12,50.636223856229215,A,44.1820182800293,44.04500274658203,43.815653228759764,43.19909114837647,41.23939559936523,38.74266513824463,33.59893486976623
2007-01-15,50.64384573904133,A,44.1820182800293,44.19194641113281,43.90401763916016,43.3311408996582,41.329149627685545,38.85773696899414,33.699659948349
2007-01-16,50.6495498786769,A,44.23166275024414,44.2892463684082,43.99734649658203,43.47659435272217,41.41671951293945,38.96496528625488,33.80172538757324
2007-01-17,50.632001881591925,A,43.71537399291992,44.12840347290039,44.003303146362306,43.53467617034912,41.48880073547363,39.07795207977295,33.901110105514526
2007-01-18,50.60353985579778,A,42.84166717529297,43.83054809570312,43.8752254486084,43.562972450256346,41.55472633361816,39.17475540161133,33.99503413200378
2007-01-19,50.57212243408258,P,42.68280792236328,43.53070602416992,43.78785438537598,43.57389392852783,41.60198616027832,39.27245227813721,34.08816386222839
2007-01-22,50.535795470957574,P,42.4345932006836,43.18122100830078,43.6865837097168,43.57240467071533,41.62958755493164,39.367667007446286,34.18213752746582
2007-01-23,50.49646078029284,P,42.414737701416016,42.81783599853516,43.55354118347168,43.555029678344724,41.66552886962891,39.45265533447266,34.2725865650177
2007-01-24,50.481962291584374,P,42.7820930480957,42.63117980957031,43.37979164123535,43.51134395599365,41.723313064575194,39.573982124328616,34.36303559303283
2007-01-25,50.47636425094919,P,42.07716751098633,42.47827987670898,43.15441398620605,43.44085140228272,41.773551559448244,39.6883589553833,34.45000963211059
2007-01-26,50.47250614493248,P,41.98781204223633,42.339280700683595,42.93499336242676,43.37532329559326,41.823790054321286,39.80045223236084,34.53658654212952
2007-01-29,50.47881781357349,P,42.265811920166016,42.30552444458008,42.74337272644043,43.32369518280029,41.88435417175293,39.91294267654419,34.625844163894655
2007-01-30,50.49084530534293,P,42.39487838745117,42.30155258178711,42.55969429016113,43.27852039337158,41.94015258789062,40.02473806381226,34.71669033050537
2007-01-31,50.489846931418846,P,42.31544876098633,42.20822372436523,42.419701766967776,43.21150245666504,41.99317092895508,40.13295917510986,34.80728826522827
2007-02-01,50.506729508491766,P,42.86151885986328,42.36509399414062,42.4216869354248,43.1484561920166,42.05711067199707,40.243960266113284,34.89947477340698
2007-02-02,50.54244213964742,P,43.69551849365234,42.706635284423825,42.522957992553714,43.15540618896485,42.16155899047852,40.36836490631104,34.99662556648254
2007-02-05,50.581468934549896,P,44.2415885925293,43.10179061889649,42.70365753173828,43.195120620727536,42.27335433959961,40.50388952255249,35.09655634880066
2007-02-06,50.61792714721267,A,44.26144409179688,43.475103759765624,42.88832817077637,43.22093467712402,42.3851496887207,40.63822269439697,35.19658640861511
2007-02-07,50.66658735848585,A,45.31386947631836,44.07478790283203,43.141505813598634,43.26064872741699,42.49615074157715,40.777817993164064,35.29755969047547
2007-02-08,50.684120570120804,A,44.67844772338867,44.43817367553711,43.40163383483887,43.278023910522464,42.60556327819824,40.89050693511963,35.37594556808472
2007-02-09,50.686305972965556,A,45.26422882080078,44.751915740966794,43.72927551269531,43.33213443756104,42.73384002685547,40.99227451324463,35.45750855445862
2007-02-12,50.67676843831842,A,45.60180282592773,45.02395858764648,44.06287460327148,43.403123664855954,42.84543685913086,41.08957424163818,35.53802906990051
2007-02-13,50.74712745926064,A,50.4370002746582,46.25906982421875,44.867086791992186,43.71339054107666,43.075381927490234,41.23105598449707,35.64788840293884
2007-02-14,50.805707312019074,A,50.64549255371094,47.32539443969726,45.700091171264646,44.05989646911621,43.29599403381348,41.37353050231933,35.75481879234314
2007-02-15,50.88424924603287,A,50.45685577392578,48.481076049804685,46.4596248626709,44.440655899047854,43.507472076416015,41.51511150360108,35.86373491287232
2007-02-16,50.969716586392856,A,51.49935150146485,49.7281005859375,47.240008163452146,44.88148307800293,43.7272900390625,41.66483394622803,35.9797499370575
2007-02-19,51.05382237568693,A,51.49935150146485,50.90761032104492,47.9657844543457,45.33472099304199,43.937775115966794,41.81495349884033,36.09407709121704
2007-02-20,51.06024786646996,A,53.117706298828125,51.44375152587891,48.851410675048825,45.8698694229126,44.16891159057617,41.974803047180174,36.21515566825867
2007-02-21,51.07314565081301,A,53.772987365722656,52.06925048828125,49.69732246398926,46.41941413879395,44.418713607788085,42.13217041015625,36.34005673408508
2007-02-22,51.07856828190472,A,53.236846923828125,52.625248718261716,50.5531623840332,46.97739810943604,44.64945289611816,42.27831851959228,36.45994389533997
2007-02-23,51.074291918960945,A,53.61413192749024,53.048204803466795,51.38815269470215,47.55871410369873,44.89012077331543,42.43320373535156,36.58221388816833
2007-02-26,51.0671061451177,A,53.37584686279297,53.42350387573242,52.165557098388675,48.11421585083008,45.1268172454834,42.57855758666992,36.70368960380554
2007-02-27,51.01377319883385,A,51.90642166137695,53.18124694824219,52.31249923706055,48.589793014526364,45.33849380493164,42.70613933563232,36.82144211769104
2007-02-28,50.951938234991424,A,52.03549575805664,52.83374862670898,52.45149955749512,49.075795364379886,45.528128967285156,42.83660041809082,36.93606715202331
2007-03-01,50.90600672032588,A,52.78013610839844,52.74240646362305,52.683827590942386,49.57172622680664,45.73821685791015,42.963983612060545,37.047713623046874
2007-03-02,50.8300727199742,A,51.55892562866211,52.33136520385742,52.68978500366211,49.96489658355713,45.92010780334473,43.07419044494629,37.14963013648987
2007-03-05,50.75040196713468,A,50.95328140258789,51.8468521118164,52.63517799377441,50.30048122406006,46.08988586425781,43.175759391784666,37.24851842880249
2007-03-06,50.72920205578556,A,51.64828109741211,51.795223999023435,52.48823547363281,50.66982307434082,46.26760673522949,43.287654075622555,37.35281777381897
2007-03-07,50.70856469253832,P,51.77735137939453,51.743595123291016,52.288671875,50.99299716949463,46.43003761291504,43.40828586578369,37.45731568336487
2007-03-08,50.68555443090818,P,52.4326400756836,51.674095916748044,52.20825119018555,51.380706787109375,46.60895004272461,43.524648399353026,37.56062219619751
2007-03-09,50.68668562177512,P,51.8964958190918,51.74160995483398,52.0364875793457,51.71232013702392,46.780912475585936,43.64001804351807,37.660155839920044
2007-03-12,50.71156909720778,A,52.51206588745117,52.05336685180664,51.95010948181152,52.0578332901001,46.965186309814456,43.7591605758667,37.76728482246399
2007-03-13,50.68630744705384,A,50.973140716552734,51.918338775634766,51.8567813873291,52.08464031219482,47.118681640625,43.86192096710205,37.86562704086304
