Date,GRADE,GPS,TDG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2006-06-05,,,10.279794692993164,10.027457809448244,9.890807723999023,9.870232725143433,9.733505344390869,,
2006-06-06,,,10.112862586975098,10.110534477233887,9.921864318847657,9.89216651916504,9.743986930847168,,
2006-06-07,,,10.042985916137695,10.163331031799316,9.943992137908936,9.90924768447876,9.751518211364747,,
2006-06-08,,,10.023574829101562,10.149355125427245,9.972719669342041,9.909635925292969,9.754390926361085,,
2006-06-09,,,9.627601623535156,10.017363929748536,9.964955615997315,9.896630907058716,9.747014923095703,,
2006-06-12,,,9.320916175842283,9.82558822631836,9.926523017883301,9.87197961807251,9.740104808807374,,
2006-06-13,,,8.944352149963379,9.591886138916015,9.85121030807495,9.823453330993653,9.726439819335937,,
2006-06-14,,,8.629901885986328,9.309269332885743,9.736300182342529,9.761922025680542,9.707417545318604,,
2006-06-15,,,8.715309143066406,9.04761619567871,9.598485660552978,9.704466962814331,9.693442001342774,,
2006-06-16,,,9.10351848602295,8.94279956817627,9.480081748962402,9.666616487503052,9.688317642211913,,
2006-06-19,,,8.890002250671387,8.85661678314209,9.341102504730225,9.615955114364624,9.677370128631592,,
2006-06-20,,,9.188923835754396,8.905531120300292,9.248708629608155,9.585286474227905,9.674031524658202,,
2006-06-21,,,9.48784637451172,9.07712001800537,9.193194675445557,9.568593406677246,9.67667137145996,,
2006-06-22,,,9.561604499816896,9.246379089355468,9.14699764251709,9.559858655929565,9.678612384796143,,
2006-06-23,,,9.852764129638672,9.396228218078614,9.16951389312744,9.567234754562378,9.68637659072876,,
2006-06-26,,,10.116745948791504,9.641576957702636,9.249096870422363,9.587809944152832,9.697712287902831,,
2006-06-27,,,10.136157035827637,9.831023597717286,9.36827735900879,9.60974383354187,9.712153701782226,,
2006-06-28,,,9.887701988220217,9.910994720458984,9.494057369232177,9.615178775787353,9.717743892669677,,
2006-06-29,,,10.046869277954102,10.008047676086425,9.627213382720948,9.612849521636964,9.719917907714844,,
2006-06-30,,,9.29762363433838,9.897019577026368,9.646623897552491,9.563352823257446,9.708271598815918,,
2006-07-03,,,9.134575843811035,9.700585556030275,9.671081256866454,9.50609188079834,9.69289852142334,,
2006-07-04,,,9.134575843811035,9.500269317626955,9.66564645767212,9.457177543640137,9.675273838043212,,
2006-07-05,,,9.11516571044922,9.345762062072755,9.62837839126587,9.410786533355713,9.657649116516113,,
2006-07-06,,,8.944352149963379,9.125258636474609,9.566653156280518,9.356825399398804,9.639403247833252,,
2006-07-07,,,8.928823471069336,9.0514986038208,9.474259090423583,9.321886491775512,9.625971183776855,,
2006-07-10,,,8.990937232971191,9.022770881652832,9.361678218841552,9.305387544631959,9.61059804916382,,
2006-07-11,,,9.111281394958496,9.018111991882325,9.259190654754638,9.313734006881713,9.600659828186036,,
2006-07-12,,,9.142338752746582,9.023546600341797,9.184654331207275,9.339355850219727,9.592352104187011,,
2006-07-13,,,9.11516571044922,9.057709312438964,9.09148397445679,9.359348678588868,9.583811511993408,,
2006-07-14,,,8.971528053283691,9.066250228881836,9.058874416351319,9.352749156951905,9.57263111114502,,
2006-07-17,,,9.002585411071777,9.068579864501952,9.045675373077394,9.358378314971924,9.559664916992187,,
2006-07-18,,,9.181160926818848,9.082555770874023,9.050333881378176,9.357990169525147,9.549804401397704,,
2006-07-19,,,9.697479248046877,9.193583869934082,9.10856523513794,9.368471813201904,9.549726734161377,,
2006-07-20,,,9.709126472473145,9.312376022338867,9.185042667388917,9.375847911834716,9.543593063354493,,
2006-07-21,,,9.713006973266602,9.46067180633545,9.263461017608643,9.368860054016114,9.54009916305542,,
2006-07-24,,,9.93040370941162,9.646235466003418,9.357407665252685,9.359542942047119,9.542428398132325,,
2006-07-25,,,10.14780330657959,9.839563941955566,9.461059856414796,9.360125255584716,9.547086906433105,,
2006-07-26,,,9.747946739196776,9.849657440185547,9.521620655059815,9.353137493133545,9.54483528137207,,
2006-07-27,,,9.705242156982422,9.848880577087403,9.580628299713135,9.336056137084961,9.541651916503906,,
2006-07-28,,,9.899348258972168,9.886148834228516,9.673410320281983,9.36614236831665,9.54242832183838,,
2006-07-31,,,9.9381685256958,9.887701797485352,9.766968631744385,9.406322002410889,9.543127098083495,,
2006-08-01,,,9.744064331054688,9.80695400238037,9.823258972167968,9.436796426773071,9.541962451934815,9.600698699951172,
2006-08-02,,,9.779003143310549,9.813165283203125,9.831411361694336,9.469988298416137,9.541108360290528,9.604930191040038,
2006-08-03,,,9.910995483398438,9.854315948486327,9.851598262786865,9.518320465087891,9.544602279663087,9.609821634292603,
2006-08-04,,,9.70136260986328,9.81471881866455,9.850433826446533,9.556947422027587,9.544524688720703,9.609743995666504,
2006-08-07,,,9.615955352783203,9.750276184082031,9.81898899078369,9.588198328018189,9.542738952636718,9.609239330291748,
2006-08-08,,,9.44126033782959,9.689715385437012,9.748334693908692,9.604697275161744,9.537614574432373,9.609705181121827,
2006-08-09,,,8.998702049255371,9.533655166625977,9.673410224914551,9.597515439987182,9.52200855255127,9.60590072631836,
2006-08-10,,,9.200571060180664,9.391570281982421,9.622943115234374,9.601785707473756,9.504150886535644,9.604347896575927,
2006-08-11,,,9.146221160888672,9.2805419921875,9.547630405426025,9.610520362854004,9.481324157714845,9.600698728561401,
2006-08-14,,,9.29762363433838,9.216875648498535,9.483575916290283,9.625272274017334,9.461680736541748,9.59759304046631,
2006-08-15,,,9.317034721374512,9.19203052520752,9.440872955322266,9.632065963745116,9.445764179229736,9.594875555038453,
2006-08-16,,,9.262683868408203,9.244826889038086,9.389241027832032,9.610326194763184,9.430158138275146,9.590838174819947,
2006-08-17,,,9.247157096862791,9.254144096374512,9.322857189178468,9.587227725982666,9.414629783630371,9.584510354995727,
2006-08-18,,,9.247157096862791,9.274331283569335,9.277436637878417,9.563935232162475,9.407020893096924,9.577017908096314,
2006-08-21,,,9.107399940490724,9.236286544799805,9.22658109664917,9.52278504371643,9.402750568389893,9.571427688598632,
2006-08-22,,,9.03364086151123,9.179607772827149,9.185819149017334,9.467076921463013,9.40453634262085,9.565488080978394,
2006-08-23,,,8.773539543151855,9.08177890777588,9.163302898406982,9.418356561660767,9.40740909576416,9.557413320541382,
2006-08-24,,,8.680370330810547,8.96842155456543,9.11128282546997,9.367112970352172,9.406710319519043,9.550076160430908,
2006-08-25,,,8.777421951293945,8.87447452545166,9.074402904510498,9.311016654968261,9.400188388824462,9.544253015518189,
2006-08-28,,,8.85118293762207,8.82323112487793,9.029758834838868,9.256667375564575,9.399412002563476,9.538391065597533,
2006-08-29,,,8.726954460144043,8.761893844604492,8.97075080871582,9.205811882019043,9.39017261505127,9.532102069854737,
2006-08-30,,,8.824007034301758,8.771987342834473,8.926883125305176,9.158062076568603,9.37689582824707,9.526783599853516,
2006-08-31,,,8.785186767578125,8.792950630187988,8.88068609237671,9.101771640777589,9.361367473602295,9.51998992919922,
2006-09-01,,,8.606611251831055,8.75878849029541,8.816631507873534,9.047034072875977,9.336444416046142,9.51141050338745,
2006-09-04,,,8.606611251831055,8.709874153137207,8.766552639007568,8.996566867828369,9.306241722106934,9.501977005004882,
2006-09-05,,,8.952116012573242,8.754906463623048,8.758400154113769,8.972109651565551,9.282560901641846,9.497357301712036,
2006-09-06,,,8.963764190673828,8.782857894897461,8.777422618865966,8.970362758636474,9.264082145690917,9.490913019180297,
2006-09-07,,,9.340325355529783,8.893885612487793,8.84341812133789,8.97735047340393,9.249951267242432,9.484934587478637,
2006-09-08,,,9.29762363433838,9.032088088989259,8.895438289642334,8.984920597076416,9.249951267242432,9.479111433029175,
2006-09-11,,,9.340325355529783,9.178830909729005,8.944352531433106,8.987055683135987,9.254066257476806,9.473482389450073,
2006-09-12,,,9.262683868408203,9.240944480895996,8.99792547225952,8.98433814048767,9.25662841796875,9.465951128005981,
2006-09-13,,,9.24327278137207,9.296846199035645,9.039852046966553,8.983367586135865,9.259190559387207,9.45841983795166,
2006-09-14,,,9.122928619384766,9.253366851806641,9.073626232147216,8.977156162261963,9.262762088775634,9.451082668304444,
2006-09-15,,,9.146221160888672,9.2230863571167,9.127587223052979,8.972109365463258,9.267110042572021,9.446540613174438,
2006-09-18,,,9.084107398986816,9.171842765808105,9.175336837768555,8.970944738388061,9.268973445892334,9.439785747528076,
2006-09-19,,,9.080225944519045,9.135351181030273,9.188147830963135,8.973273992538452,9.268352336883545,9.43450608253479,
2006-09-20,,,9.491727828979492,9.185042190551759,9.240944194793702,9.009183406829834,9.275340118408202,9.433846111297607,
2006-09-21,,,9.44126033782959,9.248708534240723,9.251037693023681,9.047227907180787,9.28186201095581,9.43283676147461,
2006-09-22,,,9.37914752960205,9.295293807983398,9.259190082550049,9.077314186096192,9.290014400482178,9.431322755813598,
2006-09-25,,,9.251039505004885,9.328680229187011,9.25026149749756,9.097307014465333,9.29498348236084,9.427324199676514,
2006-09-26,,,9.23551082611084,9.359737205505372,9.247544193267824,9.122734832763673,9.29607048034668,9.422937440872193,
2006-09-27,,,9.406322479248049,9.342656135559082,9.263849163055422,9.151850605010987,9.290247344970703,9.41998703956604,
2006-09-28,,,9.627601623535156,9.379924392700195,9.31431646347046,9.193971347808837,9.288616847991943,9.416104955673218,
2006-09-29,,,9.480083465576172,9.40011157989502,9.34770269393921,9.237644958496094,9.283958377838134,9.412028770446778,
2006-10-02,,,9.196688652038574,9.389241409301757,9.358960819244386,9.26714882850647,9.269284076690674,9.405856237411498,
2006-10-03,,,9.169513702392578,9.376041984558105,9.367889595031738,9.278018712997437,9.249718284606933,9.39840259552002,
2006-10-04,,,9.317034721374512,9.358184432983398,9.350420284271241,9.295682239532471,9.241100044250489,9.39296766281128,
2006-10-05,,,9.674186706542969,9.36750144958496,9.373712921142578,9.31237530708313,9.240478935241699,9.391065425872803,
2006-10-06,,,9.542195320129396,9.379923820495607,9.390017700195312,9.32460389137268,9.233335876464844,9.38788209915161,
2006-10-09,,,9.658658981323242,9.472317886352538,9.430779647827148,9.340520572662353,9.227745685577393,9.385436391830444,
2006-10-10,,,9.627601623535156,9.563935470581054,9.46998872756958,9.358766460418702,9.225416431427002,9.383689441680907,
2006-10-11,,,9.6237211227417,9.625272750854492,9.491728591918946,9.377788877487182,9.222310791015625,9.381709575653076,
2006-10-12,,,9.693597793579102,9.62915496826172,9.49832820892334,9.406322336196899,9.217962837219238,9.381282558441162,
2006-10-13,,,9.627601623535156,9.646236228942872,9.513080024719239,9.430391359329224,9.216487617492676,9.380506153106689,
2006-10-16,,,9.530548095703123,9.620614051818848,9.546465969085693,9.45271339416504,9.214779472351074,9.378759212493897,
2006-10-17,,,9.476200103759766,9.59033374786377,9.577134609222412,9.472512102127075,9.215478267669678,9.376546421051025,
2006-10-18,,,9.480083465576172,9.561606216430665,9.593439483642578,9.471929883956909,9.225105895996094,9.373557224273682,
2006-10-19,,,9.503374099731444,9.523561477661131,9.576358222961426,9.475035572052002,9.23116195678711,9.367656421661376,
2006-10-20,,,9.627601623535156,9.523561477661131,9.584898853302002,9.487458276748658,9.24078956604004,9.361056861877442,
2006-10-23,,,9.41408634185791,9.50026912689209,9.560441589355468,9.495610618591309,9.24311882019043,9.352399778366088,
2006-10-24,,,9.080225944519045,9.421074295043946,9.505704021453857,9.487846374511719,9.23838264465332,9.342073411941529,
2006-10-25,,,9.122928619384766,9.349643325805664,9.455624771118163,9.473676681518555,9.235587539672851,9.332872838974,
2006-10-26,,,9.348090171813965,9.318586540222167,9.42107400894165,9.459701108932496,9.237606201171875,9.326117992401123,
2006-10-27,,,9.247157096862791,9.242497634887695,9.383029556274414,9.448054790496826,9.237606201171875,9.3223135471344,
2006-10-30,,,9.522784233093262,9.264237213134766,9.382253170013428,9.464359569549561,9.245913887023926,9.32433222770691,
2006-10-31,,,9.324795722961426,9.313151168823243,9.367112731933593,9.472123670578004,9.25173698425293,9.32813666343689,
2006-11-01,,,9.25880241394043,9.340325927734375,9.34498462677002,9.469212055206299,9.261442241668702,9.334425668716431,
2006-11-02,,,9.320916175842283,9.33489112854004,9.326738834381104,9.451548528671264,9.274253158569335,9.34048173904419,
2006-11-03,,,9.157867431640623,9.317033195495606,9.27976541519165,9.432332134246826,9.28186206817627,9.341025228500365,
2006-11-06,,,9.313152313232422,9.275106811523438,9.2696720123291,9.415056800842285,9.291101455688477,9.345256729125976,
2006-11-07,,,9.320916175842283,9.27433090209961,9.293741035461425,9.399722528457641,9.30298069000244,9.346576652526856,
2006-11-08,,,9.359736442565918,9.294517707824706,9.31742181777954,9.386523294448853,9.313695278167724,9.345295553207398,
2006-11-09,,,9.161748886108398,9.26268424987793,9.298787689208982,9.359930849075317,9.32122652053833,9.341296997070312,
2006-11-10,,,9.383028984069824,9.307716560363769,9.312374877929686,9.34770221710205,9.336754875183106,9.336599645614625,
2006-11-13,,,9.507257461547852,9.346537590026855,9.310822200775146,9.346537685394287,9.354767799377441,9.330504760742187,
2006-11-14,,,9.705242156982422,9.423402786254883,9.348866844177245,9.35798978805542,9.369830322265624,9.326195611953736,
2006-11-15,,,9.868290901184082,9.525113677978515,9.40981569290161,9.377400159835815,9.38792085647583,9.326001501083374,
2006-11-16,,,9.744064331054688,9.641576766967773,9.45213050842285,9.389434671401977,9.395995635986328,9.32297345161438,
2006-11-17,,,9.46843433380127,9.658657836914063,9.483187198638916,9.381476306915284,9.399411849975586,9.324681558609008,
2006-11-20,,,9.41408634185791,9.640023612976075,9.493280601501464,9.381476306915284,9.400887069702149,9.327476663589477,
2006-11-21,,,9.495610237121582,9.598097229003907,9.510750007629394,9.40224552154541,9.405545597076417,9.331087007522584,
2006-11-22,,,9.320916175842283,9.488622283935545,9.506867980957031,9.412144899368286,9.40709846496582,9.333144512176514,
2006-11-23,,,9.320916175842283,9.403992652893066,9.52278470993042,9.410786199569703,9.41105821609497,9.336910152435303,
2006-11-24,,,9.359736442565918,9.382253074645996,9.520455455780029,9.416415166854858,9.415328521728515,9.341219282150268,
2006-11-27,,,9.383028984069824,9.376041603088378,9.508032608032227,9.409427404403687,9.421306953430175,9.345140199661255,
2006-11-28,,,9.37914752960205,9.352749061584472,9.47542314529419,9.412144994735717,9.427285385131835,9.34781886100769,
2006-11-29,,,9.58489990234375,9.405545806884765,9.447084045410156,9.428449869155884,9.429148826599121,9.352244472503662,
2006-11-30,,,9.480083465576172,9.437379264831543,9.420685958862304,9.436408233642577,9.429925289154053,9.35589365005493,
2006-12-01,,,9.9381685256958,9.55306568145752,9.467659378051758,9.475423288345336,9.441105709075927,9.365560054779053,
2006-12-04,,,9.79453182220459,9.635366249084473,9.505703926086426,9.499492263793945,9.451975555419923,9.373479518890381,
2006-12-05,,,10.008048057556152,9.761146354675294,9.556947708129883,9.533848857879638,9.467426300048828,9.381748390197753,
2006-12-06,,,10.015810012817385,9.847328376770019,9.626437091827393,9.566652536392212,9.479616050720216,9.38493169784546,
2006-12-07,,,10.039104461669922,9.95913257598877,9.698255920410157,9.610520315170287,9.48784610748291,9.388231477737428,
2006-12-08,,,10.151686668395996,10.001836204528809,9.777450942993164,9.648953199386597,9.501278171539306,9.39261827468872,
2006-12-11,,,10.151686668395996,10.07326717376709,9.854316711425781,9.681174659729004,9.520378131866455,9.394831104278564,
2006-12-12,,,10.310851097106934,10.133827781677246,9.947487068176269,9.71145510673523,9.543204879760742,9.396461582183838,
2006-12-13,,,10.532130241394045,10.237091827392579,10.042210102081299,9.744647073745728,9.567506790161133,9.40430341720581,
2006-12-14,,,10.602007865905762,10.349672508239745,10.154402542114259,9.787544250488281,9.586063213348389,9.413271074295045,
2006-12-15,,,10.687414169311523,10.456818008422852,10.22932710647583,9.848493242263794,9.608967590332032,9.421151733398437,
2006-12-18,,,10.796112060546877,10.585703086853028,10.329485130310058,9.917594528198242,9.631716651916504,9.429731168746947,
2006-12-19,,,10.683533668518066,10.660239601135256,10.39703369140625,9.976990699768066,9.652835292816162,9.439125862121582,9.519912281036376
2006-12-20,,,10.48942756652832,10.65169906616211,10.444395446777344,10.035416269302369,9.670149421691894,9.44623010635376,9.5255801486969
2006-12-21,,,10.42731475830078,10.616760444641113,10.483216476440429,10.090736198425294,9.684823760986328,9.451393299102783,9.530607466697694
2006-12-22,,,10.05074977874756,10.48942756652832,10.473122787475585,10.125286865234376,9.693286724090576,9.454887170791626,9.532315583229066
2006-12-25,,,10.05074977874756,10.340355110168456,10.463029098510741,10.158672904968261,9.703690757751465,9.45923511505127,9.534237222671509
2006-12-26,49.92411437111941,A,10.369081497192385,10.277464675903321,10.468852138519289,10.208169603347779,9.721548385620117,9.468513326644898,9.539109253883362
2006-12-27,49.9192573617946,A,10.404020309448242,10.260383224487304,10.456041145324708,10.249125623703003,9.740027122497558,9.482566509246826,9.544233617782593
2006-12-28,49.919972317118656,P,10.404020309448242,10.255724334716797,10.436242389678956,10.295322465896607,9.758040046691894,9.494601001739502,9.549474449157715
2006-12-29,49.936045624446514,P,10.2914400100708,10.303862380981446,10.396644973754885,10.312986040115357,9.771316814422608,9.506053190231324,9.553375959396362
2007-01-01,49.95257493373663,A,10.2914400100708,10.352000427246093,10.346177768707276,10.337831449508666,9.788863887786865,9.515991353988648,9.556792197227479
2007-01-02,49.947737035845144,A,10.2914400100708,10.336472129821777,10.30696840286255,10.352001047134399,9.8130881690979,9.52573540687561,9.560305480957032
2007-01-03,49.919854615633305,P,9.864410400390623,10.228550148010253,10.24446668624878,10.344431066513062,9.827917804718018,9.531752672195434,9.56129542350769
2007-01-04,49.91186123217121,P,10.32249641418457,10.21224536895752,10.233984851837159,10.358600664138795,9.84740592956543,9.542506065368652,9.56350821018219
2007-01-05,49.898719134822024,P,10.019691467285156,10.15789566040039,10.230879020690917,10.352000904083251,9.862856616973877,9.550231409072875,9.563624658584594
2007-01-08,49.889662854868824,P,10.085688591003418,10.116745376586914,10.234372901916505,10.348701000213623,9.87411470413208,9.560014295578004,9.565720992088318
2007-01-09,49.875618556011894,P,9.95758056640625,10.049973487854004,10.193222808837891,10.331037473678588,9.886770401000977,9.569253692626953,9.567370886802673
2007-01-10,49.88200437227528,P,9.841116905212402,10.04531478881836,10.136932468414306,10.296486806869506,9.898416690826416,9.579929466247558,9.568671393394471
2007-01-11,49.88202136060386,P,10.256500244140623,10.03211555480957,10.122180461883543,10.27921142578125,9.917128372192384,9.595690765380859,9.572883462905883
2007-01-12,49.90474174243258,P,10.404020309448242,10.108981323242187,10.133438491821288,10.265041732788086,9.942051429748535,9.611956748962402,9.578104882240295
2007-01-15,49.9199813430318,P,10.404020309448242,10.172647666931152,10.144696521759032,10.245437145233154,9.963868789672851,9.627485122680664,9.582938094139099
2007-01-16,49.94728792100704,P,10.404020309448242,10.261935615539551,10.155954551696777,10.231461477279662,9.98553087234497,9.644255781173706,9.588178925514221
2007-01-17,49.97717911222199,A,10.34967041015625,10.363646316528321,10.20448055267334,10.22447361946106,10.005329551696777,9.659512414932252,9.593148007392884
2007-01-18,49.985724959636,A,10.372964859008787,10.386939239501952,10.209527397155762,10.22175612449646,10.029553871154786,9.675390195846557,9.597690062522888
2007-01-19,49.989761982455576,A,10.481663703918455,10.402467918395995,10.255724620819091,10.243301820755004,10.051526565551757,9.694140720367432,9.60277561187744
2007-01-22,49.98722667629038,A,10.306968688964844,10.383057594299315,10.277852630615234,10.256112766265868,10.067520790100097,9.71114429473877,9.606560649871826
2007-01-23,49.980021691846666,A,10.361316680908203,10.374516868591307,10.31822624206543,10.25572452545166,10.080642280578614,9.72523630142212,9.611296801567077
2007-01-24,50.029740162778005,A,11.646291732788086,10.633841133117674,10.498743724822997,10.317838096618653,10.116202297210693,9.752061576843262,9.621487298011779
2007-01-25,50.08759359306652,A,11.801575660705566,10.919563293457031,10.653251266479492,10.38771586418152,10.157352523803711,9.77667407989502,9.630804333686829
2007-01-26,50.13553871752081,A,11.762754440307615,11.175781440734863,10.789124679565429,10.46128158569336,10.203238925933839,9.801325387954712,9.640218410491944
2007-01-29,50.22993035889325,A,12.477062225341797,11.609800148010255,10.996428871154786,10.570562696456909,10.264498443603516,9.832692756652833,9.653087573051453
2007-01-30,50.32121904858113,A,12.422712326049805,12.022079277038575,11.198298072814941,10.67712631225586,10.32304048538208,9.864293041229248,9.665122084617614
2007-01-31,50.33489886430227,A,12.364480018615724,12.165716934204102,11.399779033660888,10.802129793167115,10.383911762237549,9.895505113601684,9.676962475776673
2007-02-01,50.33718619388088,A,12.22084140777588,12.249570083618163,11.584566688537597,10.89704704284668,10.44191026687622,9.926484241485596,9.68878345489502
2007-02-02,50.3442240952242,A,12.224723815917969,12.341963958740234,11.758872699737548,11.00729866027832,10.499210014343262,9.957269268035889,9.701904940605164
2007-02-05,50.304731249439214,A,12.224723815917969,12.291496276855469,11.950648212432862,11.114250421524048,10.556043910980225,9.9886754322052,9.714230589866638
2007-02-06,50.26964170527449,A,12.189785957336426,12.244911003112794,12.133495140075684,11.225860691070556,10.612256679534912,10.019771032333374,9.727138557434081
2007-02-07,50.23622028376468,A,12.139317512512209,12.19987850189209,12.182797718048096,11.340770721435547,10.663345031738281,10.046246929168701,9.740046520233154
2007-02-08,50.21844621218364,A,12.259663581848145,12.207642936706543,12.228606510162354,11.440928888320922,10.71893663406372,10.074430961608886,9.753633861541749
2007-02-09,50.20157828418593,A,12.403300285339355,12.24335823059082,12.292661094665528,11.54089288711548,10.768239269256592,10.10467248916626,9.76799762248993
2007-02-12,50.20149927724824,A,12.659521102905272,12.33031768798828,12.310906982421875,11.65366792678833,10.825539054870605,10.138757305145264,9.783040752410889
2007-02-13,50.221188019763076,A,13.090432167053224,12.510446929931641,12.377678966522216,11.787988519668579,10.887186737060548,10.177306518554687,9.80012197971344
2007-02-14,50.253328115800024,A,13.016671180725098,12.68591766357422,12.442898082733155,11.921338558197021,10.947203960418701,10.213410005569457,9.81669852256775
2007-02-15,50.27237511788417,A,12.911855697631836,12.816356086730957,12.51199951171875,12.048283100128174,11.00465898513794,10.246252546310425,9.831178750991821
2007-02-16,50.2851372159332,A,12.904092788696287,12.916514587402343,12.579936408996582,12.169404554367066,11.059707107543945,10.280492639541626,9.8462607049942
2007-02-19,50.29062386531194,A,12.904092788696287,12.965428924560547,12.647873306274414,12.299260759353638,11.114755229949951,10.317566680908204,9.861711459159851
2007-02-20,50.268737255122836,A,12.915739059448242,12.930490303039551,12.720468616485595,12.426981878280639,11.166852989196776,10.35502893447876,9.876715764999389
2007-02-21,50.232154568689474,A,12.741043090820312,12.875364685058594,12.780641174316406,12.48171944618225,11.211031246185303,10.389269018173218,9.891118340492248
2007-02-22,50.19435201876569,A,12.597406387329102,12.812474822998047,12.814415454864502,12.521510982513428,11.25093921661377,10.41850121498108,9.90478332042694
2007-02-23,50.17366441917857,A,12.919620513916016,12.815580368041992,12.866047477722168,12.579354286193848,11.295583343505859,10.452275466918945,9.920078783035278
2007-02-26,50.15576231735732,A,13.152546882629396,12.865271186828613,12.91535005569458,12.613128519058227,11.342712039947509,10.487214345932006,9.936325368881226
