Date,GRADE,GPS,AJG,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-09-25,,,1.0438531637191772,1.0008076667785644,0.9652950942516327,0.9410819947719574,0.8230296766757965,,
1984-09-26,,,1.0438531637191772,1.0223304152488708,0.9771326184272766,0.9480768918991089,0.831423556804657,,
1984-09-27,,,1.0438531637191772,1.0438531637191772,0.9889701426029205,0.9545337170362472,0.8398174369335174,,
1984-09-28,,,1.0438531637191772,1.0438531637191772,1.0008076667785644,0.9609905421733856,0.848211317062378,,
1984-10-01,,,1.0438531637191772,1.0438531637191772,1.0115690410137177,0.9674473673105239,0.85638995885849,,
1984-10-02,,,1.0546141862869265,1.046005368232727,1.0234065175056457,0.9744422435760498,0.8645685958862305,,
1984-10-03,,,1.0546141862869265,1.0481575727462769,1.035243993997574,0.9814371198415757,0.8727472329139709,,
1984-10-04,,,1.0546141862869265,1.0503097772598269,1.0470814704895022,0.9884319961071014,0.8802801907062531,,
1984-10-05,,,1.0546141862869265,1.0524619817733767,1.048157572746277,0.9948888093233108,0.887382698059082,,
1984-10-08,,,1.0546141862869265,1.0546141862869265,1.049233675003052,1.0013456225395203,0.894485205411911,,
1984-10-09,,,1.0546141862869265,1.0546141862869265,1.0503097772598269,1.0078024357557296,0.90158771276474,,
1984-10-10,,,1.0546141862869265,1.0546141862869265,1.0513858795166018,1.0142592489719393,0.908690220117569,,
1984-10-11,,,1.0546141862869265,1.0546141862869265,1.0524619817733767,1.0207160621881486,0.9153622651100158,,
1984-10-12,,,1.0546141862869265,1.0546141862869265,1.0535380840301516,1.027172875404358,0.9218190848827362,,
1984-10-15,,,1.0653749704360962,1.0567663431167604,1.0556902647018434,1.0336296528577806,0.9282758867740631,,
1984-10-16,,,1.0653749704360962,1.0589184999465941,1.0567663431167604,1.0400864303112032,0.93473268866539,,
1984-10-17,,,1.076136827468872,1.0632230281829833,1.0589186072349548,1.0470813006162645,0.9409742772579193,,
1984-10-18,,,1.076136827468872,1.0675275564193725,1.0610708713531494,1.0540761709213258,0.9472158658504486,,
1984-10-19,,,1.076136827468872,1.0718320846557616,1.063223135471344,1.0556903541088105,0.9532422232627868,,
1984-10-22,,,1.076136827468872,1.0739844560623169,1.0653753995895385,1.0573045372962953,0.9592685806751251,,
1984-10-23,,,1.086898684501648,1.0782891988754273,1.0686038494110108,1.059456813335419,0.9655101752281189,,
1984-10-24,,,1.1191822290420532,1.0868982791900634,1.0750606536865235,1.0632232666015626,0.9723974406719208,,
1984-10-25,,,1.1514663696289062,1.1019641876220703,1.0847458720207215,1.068603926897049,0.9797151696681976,,
1984-10-26,,,1.1191822290420532,1.1105732679367066,1.0912026762962341,1.072370380163193,0.9859567511081696,,
1984-10-29,,,1.1084208488464355,1.1170300722122193,1.095507264137268,1.075598764419556,0.9917678916454316,,
1984-10-30,,,1.1084208488464355,1.1213345050811767,1.099811851978302,1.0782890975475312,0.9973637986183167,,
1984-10-31,,,1.1191822290420532,1.1213345050811767,1.10411639213562,1.0815174996852877,1.0029597079753876,,
1984-11-01,,,1.1299434900283811,1.1170299291610717,1.109497058391571,1.0852839648723605,1.0085556149482726,,
1984-11-02,,,1.1299434900283811,1.1191821813583374,1.1148777246475219,1.0890504300594332,1.0141515219211579,,
1984-11-05,,,1.1299434900283811,1.1234867095947265,1.120258390903473,1.0928168952465058,1.019747428894043,,
1984-11-06,,,1.1299434900283811,1.1277912378311155,1.1245628714561462,1.0965833604335784,1.0251280975341797,0.860156312584877,
1984-11-07,,,1.1407054662704468,1.1320958852767942,1.1267151951789856,1.1008879244327543,1.0298631024360656,0.8652141565084457,
1984-11-08,,,1.1622281074523926,1.1385528087615966,1.1277913689613341,1.1062686204910277,1.0348133313655854,0.8707024550437927,
1984-11-09,,,1.1514663696289062,1.1428573846817014,1.1310197830200195,1.1111112296581267,1.0395483255386353,0.8760831362009048,
1984-11-12,,,1.1514663696289062,1.1471619606018066,1.1353243350982667,1.1154157996177672,1.0442833197116852,0.8815714311599732,
1984-11-13,,,1.1514663696289062,1.1514665365219117,1.1396288871765137,1.1197203695774076,1.049018313884735,0.8871673387289047,
1984-11-14,,,1.1622281074523926,1.1557710647583008,1.1439334750175476,1.1240249335765837,1.0539685428142547,0.8927632510662079,
1984-11-15,,,1.1622281074523926,1.1557710647583008,1.1471619367599488,1.1283294975757596,1.0589187717437745,0.8983591634035111,
1984-11-16,,,1.1622281074523926,1.157923412322998,1.1503903985023498,1.1326340615749357,1.0636537754535675,0.9037398529052735,
1984-11-19,,,1.1622281074523926,1.1600757598876954,1.153618860244751,1.1369386255741118,1.0683887791633606,0.9091205424070359,
1984-11-20,,,1.1729896068572998,1.1643804073333741,1.1579234719276428,1.1412431716918943,1.0733390128612519,0.9146088469028473,
1984-11-21,,,1.1729896068572998,1.1665327072143554,1.1611518859863281,1.1439335405826567,1.0782892465591432,0.9200971513986588,
1984-11-22,,,1.1729896068572998,1.168685007095337,1.162228035926819,1.1450097024440764,1.0832394802570342,0.925477836728096,
1984-11-23,,,1.1729896068572998,1.1708373069763183,1.1643803596496582,1.1477000713348386,1.0881897139549255,0.9308585220575333,
1984-11-26,,,1.1729896068572998,1.1729896068572998,1.1665326833724976,1.1509285092353818,1.0929247176647185,0.9362392073869705,
1984-11-27,,,1.1729896068572998,1.1729896068572998,1.168685007095337,1.1541569471359252,1.0976597213745116,0.9416198927164078,
1984-11-28,,,1.1729896068572998,1.1729896068572998,1.1697611570358277,1.1568473160266874,1.102394725084305,0.947000578045845,
1984-11-29,,,1.1729896068572998,1.1729896068572998,1.1708373069763183,1.1589996218681333,1.107129728794098,0.9524888825416565,
1984-11-30,,,1.1729896068572998,1.1729896068572998,1.171913456916809,1.1611519277095792,1.1097124576568604,0.9579771870374679,
1984-12-03,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1633042335510253,1.112295186519623,0.9634654915332794,
1984-12-04,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1654565393924714,1.1148779153823853,0.9689537960290909,
1984-12-05,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.167070746421814,1.1174606442451478,0.9744421005249023,
1984-12-06,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1676088213920592,1.1200433731079102,0.9799304050207138,
1984-12-07,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.168684983253479,1.1226261019706727,0.9854187095165252,
1984-12-10,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1697611451148986,1.1252088308334351,0.9907993948459626,
1984-12-11,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1708373069763183,1.1275763392448426,0.9960724675655365,
1984-12-12,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1713753819465638,1.12994384765625,1.0013455402851106,
1984-12-13,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.171913456916809,1.1323113560676574,1.0062957733869553,
1984-12-14,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1724515318870545,1.1346788644790649,1.0110307812690735,
1984-12-17,,,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1729896068572998,1.1370463728904725,1.0157657891511918,
1984-12-18,,,1.1945117712020874,1.1772940397262572,1.1751418232917785,1.1740657150745393,1.1398443245887757,1.0207160186767579,
1984-12-19,,,1.1945117712020874,1.1815984725952149,1.1772940397262572,1.1751418232917785,1.142642276287079,1.025666248202324,
1984-12-20,,,1.2052737474441528,1.1880553007125854,1.1805224537849426,1.1767560303211213,1.1456554675102233,1.0305088663101196,
1984-12-21,,,1.2052737474441528,1.194512128829956,1.183750867843628,1.1783702373504639,1.1486686587333679,1.035243871808052,
1984-12-24,,,1.2052737474441528,1.2009689569473267,1.1869792819023133,1.1799844443798064,1.1514666342735291,1.039871260523796,
1984-12-25,,,1.2052737474441528,1.2031213521957398,1.1902076959609986,1.1815986514091492,1.1542646098136902,1.04449864923954,
1984-12-26,,,1.2052737474441528,1.2052737474441528,1.1934361100196837,1.1832128584384918,1.1568473482131958,1.0489108127355575,
1984-12-27,,,1.2052737474441528,1.2052737474441528,1.196664524078369,1.1848270654678346,1.1594300866127014,1.053322976231575,
1984-12-28,,,1.2267965078353882,1.2095782995223998,1.202045214176178,1.187517410516739,1.1624432802200317,1.0578427517414093,
1984-12-31,,,1.2806034088134766,1.2246442317962647,1.2128065943717956,1.1928981006145478,1.166532611846924,1.0629005962610245,
1985-01-01,,,1.2806034088134766,1.2397101640701294,1.2214157581329346,1.1982787907123567,1.1704067063331605,1.0679584407806397,
1985-01-02,,,1.2806034088134766,1.2547760963439942,1.2300249218940735,1.2036594808101655,1.1736351299285888,1.0730162853002547,
1985-01-03,,,1.291364669799805,1.2719942808151246,1.2386340141296386,1.2095782339572907,1.1764330959320068,1.0780741328001022,
1985-01-04,,,1.291364669799805,1.284907913208008,1.2472431063652039,1.2154969871044161,1.1798767447471619,1.0829167479276658,
1985-01-07,,,1.291364669799805,1.2870601654052736,1.2558521986007691,1.2214157402515413,1.1835356211662293,1.0876517564058303,
1985-01-08,,,1.291364669799805,1.2892124176025392,1.2644612908363342,1.2273344933986665,1.1871944975852966,1.0922791481018066,
1985-01-09,,,1.2806034088134766,1.2892124176025392,1.2719942569732665,1.2327151834964754,1.1904229211807251,1.0966913145780564,
1985-01-10,,,1.2698421478271484,1.284907913208008,1.2784510970115661,1.2375578105449678,1.1932208943367004,1.1008882546424865,
1985-01-11,,,1.2806034088134766,1.2827556610107422,1.283831787109375,1.2429385006427767,1.1962340927124024,1.10519280731678,
1985-01-14,,,1.2806034088134766,1.2806034088134766,1.283831787109375,1.2483191907405855,1.1992472910881042,1.1094973599910736,
1985-01-15,,,1.2806034088134766,1.278451156616211,1.283831787109375,1.2526237726211549,1.2022604894638063,1.1136942934989928,
1985-01-16,,,1.2806034088134766,1.278451156616211,1.283831787109375,1.2569283545017245,1.2050584483146667,1.1174607753753663,
1985-01-17,,,1.2806034088134766,1.2806034088134766,1.2827556610107422,1.2606948375701905,1.2074259543418884,1.1211196428537369,
1985-01-18,,,1.291364669799805,1.2827556610107422,1.2827556610107422,1.2649993836879732,1.2102239203453065,1.1248861229419709,
1985-01-21,,,1.302126169204712,1.2870602130889892,1.283831810951233,1.269842004776001,1.2132371163368225,1.1287602180242537,
1985-01-22,,,1.31288743019104,1.2935170173645019,1.2859840869903565,1.2752226889133456,1.216465537548065,1.1327419257164002,
1985-01-23,,,1.31288743019104,1.2999738216400147,1.2892124891281127,1.2806033730506898,1.2194787240028382,1.1367236334085464,
1985-01-24,,,1.31288743019104,1.3064306259155274,1.2935170173645019,1.2859840571880343,1.222491910457611,1.1407053411006927,
1985-01-25,,,1.31288743019104,1.3107351779937744,1.2967454195022583,1.2902886033058167,1.225505096912384,1.1445794361829758,
1985-01-28,,,1.3344099521636963,1.3171919345855714,1.3021260738372802,1.292978930473328,1.22894873380661,1.1486687564849853,
1985-01-29,,,1.3344099521636963,1.3214964389801025,1.3075067281723023,1.2956692576408388,1.232177140712738,1.152758076786995,
1985-01-30,,,1.3989776372909546,1.3387144804000854,1.31934415102005,1.3015879690647127,1.236696901321411,1.1574930739402771,
1985-01-31,,,1.4420238733291626,1.36454176902771,1.3354861974716186,1.3091209292411805,1.2420775866508484,1.1626585334539414,
1985-02-01,,,1.5281147956848145,1.4075872421264648,1.3591612100601196,1.320958435535431,1.2491800904273986,1.168684902191162,
1985-02-04,,,1.657251000404358,1.4721554517745972,1.3946736931800843,1.3392527520656585,1.2588653182983398,1.1758950179815293,
1985-02-05,,,1.657251000404358,1.5367236614227295,1.429110050201416,1.3575470685958861,1.268550546169281,1.1831051337718963,
1985-02-06,,,1.6034440994262695,1.5776169538497924,1.458165717124939,1.373689103126526,1.2771596360206603,1.1897771805524826,
1985-02-07,,,1.592682719230652,1.6077487230300904,1.4861452460289004,1.3898311316967011,1.2855534982681274,1.1963416135311127,
1985-02-08,,,1.592682719230652,1.620662307739258,1.5141247749328612,1.4054350972175598,1.2939473605155944,1.2018299090862274,
1985-02-11,,,1.592682719230652,1.607748651504517,1.5399520516395568,1.4210390627384186,1.3023412227630615,1.2073182046413422,
1985-02-12,,,1.592682719230652,1.5948349952697758,1.5657793283462524,1.4366430282592773,1.3107350850105286,1.212806500196457,
1985-02-13,,,1.592682719230652,1.592682719230652,1.5851498365402221,1.452246993780136,1.3191289472579957,1.2182947957515717,
1985-02-14,,,1.6034440994262695,1.5948349952697756,1.6012918591499328,1.4683890283107757,1.327738037109375,1.2238907051086425,
1985-02-15,,,1.6034440994262695,1.596987271308899,1.6088247895240784,1.483992999792099,1.3363471269607543,1.2294866144657135,
1985-02-18,,,1.6034440994262695,1.5991395473480225,1.6034440994262695,1.4990588963031768,1.3449562168121338,1.2350825238227845,
1985-02-19,,,1.6034440994262695,1.601291823387146,1.5980634093284607,1.5135867297649384,1.3535653066635132,1.2405708229541779,
1985-02-20,,,1.6034440994262695,1.6034440994262695,1.5980634093284607,1.5281145632267,1.3621743965148925,1.2460591220855712,
1985-02-21,,,1.592682719230652,1.601291823387146,1.5980634093284607,1.5421043276786803,1.3705682587623595,1.2514398074150086,
1985-02-22,,,1.592682719230652,1.5991395473480225,1.5980634093284607,1.556094092130661,1.3789621210098266,1.2568204927444457,
1985-02-25,,,1.571159839630127,1.592682695388794,1.5959111213684083,1.5679315865039825,1.3869255256652833,1.2619859492778778,
1985-02-26,,,1.5819216966629028,1.5883782148361205,1.5948350191116334,1.580307173728943,1.3946737241744995,1.2672590243816375,
1985-02-27,,,1.5819216966629028,1.5840737342834472,1.5937589168548585,1.5894543766975402,1.4024219226837158,1.2725320994853973,
1985-02-28,,,1.5819216966629028,1.5819215297698974,1.5916066765785217,1.5964492678642273,1.409954881668091,1.2778051745891572,
1985-03-01,,,1.592682719230652,1.5819215297698974,1.5905305385589599,1.5996776640415191,1.4177030611038208,1.2831858599185944,
1985-03-04,,,1.592682719230652,1.5862261056900027,1.5894544005393985,1.5964492499828338,1.4254512405395507,1.2884589374065398,
1985-03-05,,,1.592682719230652,1.5883783102035525,1.5883782625198366,1.5932208359241486,1.4331994199752807,1.2937320148944855,
1985-03-06,,,1.592682719230652,1.5905305147171023,1.5873021245002747,1.5926827669143677,1.4409475994110108,1.2988974738121033,
1985-03-07,,,1.592682719230652,1.592682719230652,1.5873021245002747,1.5926827669143677,1.4486957788467407,1.304062932729721,
1985-03-08,,,1.592682719230652,1.592682719230652,1.5873021245002747,1.592682766914368,1.456013503074646,1.3092283916473388,
1985-03-11,,,1.6249669790267944,1.5991395711898806,1.5926828384399416,1.594296979904175,1.4629007744789124,1.3147166931629182,
1985-03-12,,,1.6357276439666748,1.607748556137085,1.5980634331703187,1.5964492261409762,1.4700032591819763,1.3202049827575684,
1985-03-13,,,1.6249669790267944,1.6142054080963135,1.6023679614067081,1.5980634391307833,1.4768905305862428,1.3252628302574159,
1985-03-14,,,1.6249669790267944,1.620662260055542,1.6066724896430973,1.5991395831108095,1.4835625767707825,1.3299978363513947,
1985-03-15,,,1.6249669790267944,1.6271191120147706,1.6099009156227115,1.6002157270908355,1.4902346229553223,1.335055683851242,
1985-03-18,,,1.6249669790267944,1.6271191120147706,1.6131293416023254,1.601291871070862,1.496906669139862,1.3402211451530457,
1985-03-19,,,1.6249669790267944,1.6249669790267944,1.6163577675819396,1.602368015050888,1.5035787153244018,1.3453866064548492,
1985-03-20,,,1.614206314086914,1.6228148460388183,1.618510127067566,1.6029061257839203,1.5102507734298707,1.350336847305298,
1985-03-21,,,1.614206314086914,1.6206627130508422,1.6206624865531922,1.6039823055267335,1.5171380567550659,1.3551794755458832,
1985-03-22,,,1.614206314086914,1.6185105800628663,1.6228148460388183,1.6050584852695464,1.5238101148605347,1.3600221037864686,
1985-03-25,,,1.592682719230652,1.6120537281036378,1.619586420059204,1.6061346292495728,1.5300517010688781,1.3646494960784912,
1985-03-26,,,1.592682719230652,1.6055968761444093,1.6152819275856019,1.6066726803779603,1.5362932872772217,1.369276888370514,1.1147166004776954
1985-03-27,,,1.592682719230652,1.6012921571731566,1.6120535016059876,1.6072107315063477,1.5425348734855653,1.373796660900116,1.1195054087042808
1985-03-28,,,1.5819216966629028,1.5948352336883544,1.6077489733695984,1.6072107315063477,1.5485612392425536,1.377993596792221,1.124348025918007
1985-03-29,,,1.5819216966629028,1.5883783102035522,1.6034444451332093,1.6066726803779603,1.5543723797798157,1.382298150062561,1.129190643131733
1985-04-01,,,1.571159839630127,1.5840737342834472,1.5980637311935424,1.6055965363979339,1.559753053188324,1.3864950847625732,1.1340332579612733
1985-04-02,44.432260032919935,P,1.571159839630127,1.5797691583633422,1.5926830172538757,1.6045203924179077,1.5649185013771056,1.3906920194625854,1.138929679095745
1985-04-03,44.42562933684608,P,1.571159839630127,1.5754645824432374,1.588378369808197,1.6034442484378815,1.5700839495658874,1.394781336784363,1.1437722939252852
1985-04-04,44.42422142237253,P,1.571159839630127,1.5733122110366822,1.5840737223625183,1.6023681044578553,1.575249397754669,1.3988706541061402,1.1486149087548256
1985-04-05,44.422610681798965,P,1.571159839630127,1.571159839630127,1.5797690749168396,1.601291960477829,1.5804148459434508,1.4029599714279175,1.1533499121665955
1985-04-08,44.422726861069464,P,1.571159839630127,1.571159839630127,1.5776167869567872,1.5986016035079955,1.5851498436927796,1.4070492887496948,1.1580849155783652
1985-04-09,44.421866512476925,P,1.571159839630127,1.571159839630127,1.5754644989967346,1.5953732132911682,1.589884841442108,1.411030991077423,1.1628199189901351
1985-04-10,44.4185212636124,P,1.571159839630127,1.571159839630127,1.5733122110366822,1.5926828563213349,1.5933284854888916,1.4150126934051515,1.167554922401905
1985-04-11,44.41228037058915,P,1.571159839630127,1.571159839630127,1.5722360253334045,1.5899924993515016,1.5959112048149109,1.4189943957328797,1.1722361162304877
1985-04-12,44.40676806612211,P,1.5819216966629028,1.5733122110366822,1.5722360253334045,1.587840235233307,1.5969873428344727,1.4230837166309356,1.1769711193442345
1985-04-15,44.39581511105479,P,1.5819216966629028,1.5754645824432374,1.5733122110366822,1.5856879711151124,1.5954807567596436,1.4271730375289917,1.181706122457981
1985-04-16,44.39400146903089,A,1.6034440994262695,1.581921434402466,1.5765406370162964,1.584611827135086,1.5944046187400818,1.4314775824546815,1.1865487375855446
1985-04-17,44.410094417065174,A,1.6357276439666748,1.5948349952697753,1.5829974174499513,1.5856878936290741,1.5950502896308898,1.4361049628257752,1.19155277043581
1985-04-18,44.43695766537567,A,1.657251000404358,1.6120532274246215,1.5916065335273744,1.5878401279449463,1.5963416552543641,1.4409475767612456,1.1967182296514511
1985-04-19,44.462803703491424,A,1.657251000404358,1.6271190881729125,1.6002156496047975,1.5899923622608185,1.5976330208778382,1.4457901906967163,1.201883688867092
1985-04-22,44.49534373362685,A,1.657251000404358,1.6421849489212037,1.6088247656822205,1.5932207763195039,1.5989243865013123,1.4506328046321868,1.2070491480827332
1985-04-23,44.5174398165125,A,1.657251000404358,1.6529463291168214,1.6174338817596436,1.596449190378189,1.6002157521247864,1.4554754185676575,1.2122146072983742
1985-04-24,44.52871515815766,A,1.6787735223770142,1.6615555047988892,1.6281952500343322,1.6007537305355073,1.6019375681877137,1.4605332577228547,1.2174876791238785
1985-04-25,44.55290846572914,A,1.743342041969299,1.6787737131118774,1.6454134702682495,1.608824747800827,1.6047355270385741,1.4662367820739746,1.2230835935473443
1985-04-26,44.59361535984002,A,1.78638756275177,1.70460102558136,1.6658600568771362,1.6190480411052703,1.6083943963050842,1.4723707616329194,1.2288947355747224
1985-04-29,44.64134968813803,A,1.807910442352295,1.7347329139709473,1.6884589314460754,1.6308855712413788,1.6124837231636047,1.4787199699878693,1.2347596824169158
1985-04-30,44.68124900050454,A,1.78638756275177,1.7605602264404296,1.7067532777786254,1.641646957397461,1.6161425924301147,1.484853949546814,1.2404632085561753
1985-05-01,44.711745610692795,A,1.78638756275177,1.7820830345153809,1.721819269657135,1.652408343553543,1.6198014616966248,1.4909879291057586,1.2461667346954346
1985-05-02,44.71070758147433,A,1.78638756275177,1.790692138671875,1.7347329258918762,1.6631697297096253,1.623675558567047,1.4971219086647034,1.2517088410258292
1985-05-03,44.68872279966852,A,1.78638756275177,1.790692138671875,1.7476465821266174,1.6739311158657073,1.6275496554374695,1.503255888223648,1.2571433347463608
1985-05-06,44.65718120700948,A,1.78638756275177,1.78638756275177,1.7605602383613586,1.6846925020217896,1.6318542098999023,1.5093898677825928,1.2625778284668923
1985-05-07,44.64081965588927,A,1.7971491813659668,1.7885398864746094,1.7745500564575196,1.6959919691085816,1.6361587595939637,1.5154162418842316,1.2680661302804948
1985-05-08,44.627652276895795,A,1.7971491813659668,1.7906922101974487,1.7863876223564148,1.7072914361953735,1.640463309288025,1.5214426159858703,1.2735544320940972
1985-05-09,44.63387442090917,A,1.8401942253112795,1.8014535427093505,1.7960728406906128,1.7207431554794312,1.6456287598609924,1.5277918207645416,1.2791503435373306
1985-05-10,44.64079543893001,A,1.8401942253112795,1.8122148752212524,1.8014535069465638,1.73365678191185,1.6505789899826049,1.5341410255432129,1.2846924486756324
1985-05-13,44.64691343809343,A,1.8401942253112795,1.8229762077331544,1.8046818852424622,1.7465704083442688,1.6555292201042175,1.5404902303218841,1.2901807454228402
1985-05-14,44.647313789284645,A,1.8401942253112795,1.831585216522217,1.810062551498413,1.7584079146385192,1.66047945022583,1.5468394351005554,1.2956690421700479
