Date,GRADE,GPS,STE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-07-28,,,1.791246771812439,1.6672375679016114,1.6741267800331117,1.6132702469825744,,,
1992-07-29,,,1.8371773958206177,1.7039812326431274,1.6970916509628295,1.6201597213745118,,,
1992-07-30,,,1.8831058740615845,1.754503560066223,1.7246493697166443,1.6385314881801605,,,
1992-07-31,,,1.8831058740615845,1.8004329204559326,1.7430211663246156,1.6569032549858094,,,
1992-08-03,,,1.9290363788604736,1.8647344589233399,1.7659860134124756,1.6752751111984252,,,
1992-08-04,,,1.8371773958206177,1.8739205837249755,1.7705790758132935,1.695943421125412,,,
1992-08-05,,,1.974965214729309,1.901478147506714,1.8027296900749206,1.7212046265602112,,,
1992-08-06,,,1.9290363788604736,1.9106642484664917,1.8325839042663574,1.7418729186058044,,,
1992-08-07,,,1.9519997835159304,1.9244430303573608,1.8624379754066467,1.759096473455429,1.658051562309265,,
1992-08-10,,,1.974965214729309,1.933628797531128,1.8991816282272338,1.7774682998657227,1.6672374558448793,,
1992-08-11,,,1.9290363788604736,1.9520005941390992,1.9129605889320374,1.7935436844825745,1.6750454831123351,,
1992-08-12,,,1.8831058740615845,1.9336287260055542,1.917553436756134,1.8073225438594818,1.676882665157318,,
1992-08-13,,,1.9290363788604736,1.9336287260055542,1.922146487236023,1.8233979284763335,1.6796384572982788,,
1992-08-14,,,1.8831058740615845,1.919849944114685,1.922146487236023,1.8325838267803192,1.683312816619873,,
1992-08-17,,,1.974965214729309,1.919849944114685,1.9267393708229066,1.846362692117691,1.6888243627548218,,
1992-08-18,,,2.0208940505981445,1.9382214784622191,1.9451110363006592,1.8578450560569764,1.6998474216461181,,
1992-08-19,,,2.0208940505981445,1.9657791137695313,1.9497039198875428,1.8762168049812318,1.7081147289276124,,
1992-08-20,,,1.974965214729309,1.9749648809432983,1.9542968034744264,1.893440353870392,1.7154634594917297,,
1992-08-21,,,1.9290363788604736,1.9841509819030763,1.9520004630088805,1.9072192192077637,1.7200564289093017,,
1992-08-24,,,1.8831058740615845,1.9657791137695313,1.9428145289421082,1.920998078584671,1.722812190055847,,
1992-08-25,,,1.9290363788604736,1.9474075794219972,1.9428145289421082,1.9278875589370728,1.7274051594734192,,
1992-08-26,,,1.8371773958206177,1.9106642484664917,1.9382216811180115,1.9278875589370728,1.734753885269165,,
1992-08-27,,,1.9290363788604736,1.9014784812927246,1.9382216811180115,1.9301840841770173,1.7443990874290467,,
1992-08-28,,,2.066823720932007,1.9290359497070313,1.9565934658050537,1.9393699765205383,1.7545035767555237,,
1992-08-31,,,2.066823720932007,1.9657795190811158,1.9657793164253234,1.946259343624115,1.7664452290534973,,
1992-09-01,,,2.112752914428711,2.002522826194763,1.9749652028083802,1.9600381195545196,1.7774683022499085,,
1992-09-02,,,2.066823720932007,2.048452091217041,1.9795581698417664,1.9646310448646545,1.789409954547882,,
1992-09-03,,,2.204611301422119,2.1035670757293703,2.0025227785110475,1.9784097909927367,1.8022701954841613,,
1992-09-04,,,2.3883297443389893,2.1678682804107665,2.048452115058899,2.0002262890338898,1.8178862166404723,,
1992-09-07,,,2.3883297443389893,2.232169485092163,2.0989745020866395,2.0208945155143736,1.8316650533676146,,
1992-09-08,,,2.342400312423706,2.278098964691162,2.140310895442963,2.0415627121925355,1.8445253014564513,,
1992-09-09,,,2.296470642089844,2.3240283489227296,2.186240220069885,2.0622309505939485,1.856466956138611,,
1992-09-10,,,2.204611301422119,2.3240283489227296,2.2137977123260497,2.0760096967220307,1.8702457714080811,,
1992-09-11,,,2.204611301422119,2.2872846603393553,2.227576470375061,2.0920849680900573,1.8840245866775513,,
1992-09-14,,,2.2505404949188232,2.259726810455322,2.245948147773743,2.1058637320995333,1.8978034114837647,,
1992-09-15,,,2.296470642089844,2.2505408763885497,2.264319920539856,2.119642561674118,1.9152566003799438,,
1992-09-16,,,2.3883297443389893,2.268912696838379,2.296470522880554,2.1380143463611603,1.933628373146057,,
1992-09-17,,,2.5261166095733643,2.333213758468628,2.3286210536956786,2.165571916103363,1.9538372945785523,,
1992-09-18,,,2.342400312423706,2.3607715606689452,2.3240281105041505,2.1862401127815247,1.9685347270965576,,
1992-09-21,,,2.480188608169556,2.4067011833190923,2.333213996887207,2.216094249486923,1.98598792552948,,
1992-09-22,,,2.3883297443389893,2.425073003768921,2.3378069400787354,2.239058917760849,2.001603946685791,,
1992-09-23,,,2.296470642089844,2.406701183319092,2.3378069400787354,2.2620235800743105,2.015382785797119,,
1992-09-24,,,2.3653643131256104,2.374550724029541,2.3538822412490843,2.2838399767875672,2.0305394983291625,,
1992-09-25,,,2.342400312423706,2.374550724029541,2.367661142349243,2.297618806362152,2.0433997464179994,,
1992-09-28,,,2.273505926132202,2.3332141876220702,2.369957685470581,2.307952916622162,2.054882106781006,,
1992-09-29,,,2.2505404949188232,2.305656337738037,2.365364670753479,2.3148422956466677,2.0640679812431335,,
1992-09-30,,,2.158682346343994,2.2780986785888673,2.3423999309539796,2.3194352269172667,2.0741724467277525,,
1992-10-01,,,2.066823720932007,2.2183905601501466,2.2964706420898438,2.3125458478927614,2.0828990364074706,,
1992-10-02,,,2.0208940505981445,2.1540893077850343,2.2643200159072876,2.294174063205719,2.0902477359771727,,
1992-10-05,,,1.974965214729309,2.0943811655044557,2.2137976765632628,2.273505836725235,2.0975964665412903,,
1992-10-06,,,2.066823720932007,2.0576378107070923,2.181647074222565,2.25972700715065,2.1031080055236817,,
1992-10-07,,,2.158682346343994,2.0576378107070923,2.1678682446479796,2.2528375923633575,2.109538104534149,,
1992-10-08,,,2.2505404949188232,2.0943811655044557,2.156385862827301,2.255134052038193,2.116886796951294,,
1992-10-09,,,2.296470642089844,2.1494964838027952,2.151792895793915,2.259727019071579,2.1251540923118593,,
1992-10-12,,,2.296470642089844,2.2137975692749023,2.154089367389679,2.26202352643013,2.1325027775764465,,
1992-10-13,,,2.2505404949188232,2.250540924072266,2.154089367389679,2.259727019071579,2.1407700395584106,,
1992-10-14,,,2.2505404949188232,2.2689125537872314,2.163275182247162,2.2528375566005705,2.146281545162201,,
1992-10-15,,,2.3883297443389893,2.2964704036712646,2.19542578458786,2.2459482133388518,2.155467412471771,,
1992-10-16,,,2.3883297443389893,2.3148422241210938,2.2321693539619445,2.2482446849346163,2.1641940116882323,1.9111227869987488,
1992-10-19,,,2.480188608169556,2.3515858173370363,2.2826916933059693,2.2482446849346163,2.1742984795570375,1.9207679677009581,
1992-10-20,,,2.4342589378356934,2.38832950592041,2.319435214996338,2.250541144609451,2.1844029307365416,1.9297242069244385,
1992-10-21,,,2.572047710418701,2.452630949020386,2.3607717514038087,2.2643199980258943,2.198181767463684,1.937532216310501,
1992-10-22,,,2.5261166095733643,2.480188322067261,2.388329362869263,2.272357612848282,2.210123372077942,1.9448809146881103,
1992-10-23,,,2.7098350524902344,2.5444893836975098,2.4296658039093018,2.2907293498516084,2.2266579556465147,1.954985386133194,
1992-10-26,,,2.6179769039154053,2.5720470428466795,2.461816430091858,2.3079528987407683,2.2395181894302367,1.9641712760925294,
1992-10-27,,,2.5261166095733643,2.590418577194214,2.489374041557312,2.3217317044734953,2.2496226406097413,1.9747350311279297,
1992-10-28,,,2.6179769039154053,2.5996044158935545,2.52611768245697,2.344696432352066,2.2615642976760864,1.9848395133018493,
1992-10-29,,,2.6179769039154053,2.6179764747619627,2.549082398414612,2.372254091501236,2.2744245314598084,1.994943995475769,
1992-10-30,,,2.75576400756836,2.6271622657775877,2.5858258247375487,2.4089975893497466,2.290959084033966,2.005507756471634,
1992-11-02,,,2.7098350524902344,2.645533895492554,2.608790469169617,2.445741081237793,2.307493667602539,2.015152928829193,
1992-11-03,,,2.663905382156372,2.6730916500091553,2.6317551136016846,2.475595164299011,2.322191047668457,2.024798103570938,
1992-11-04,,,2.663905382156372,2.6822773456573485,2.6409408807754517,2.50085631608963,2.338725607395172,2.0367397463321684,
1992-11-05,,,2.7327990531921387,2.7052417755126954,2.6616091251373293,2.524969244003296,2.3548008608818054,2.049599974155426,
1992-11-06,,,2.75576400756836,2.7052417755126954,2.666202020645142,2.547933912277222,2.3685796666145325,2.061541621685028,
1992-11-09,,,2.7098350524902344,2.7052417755126954,2.6753878355026246,2.5686021327972415,2.381439893245697,2.073942561149597,
1992-11-10,,,2.7787299156188965,2.7282066822052,2.7006491661071776,2.595011603832245,2.394759433269501,2.0861138677597046,
1992-11-11,,,2.6179769039154053,2.7190209865570067,2.7006491661071776,2.613383424282074,2.405782496929169,2.0975962257385254,
1992-11-12,,,2.663905382156372,2.7052422523498536,2.7052420139312745,2.6271622061729434,2.4149683785438536,2.1086192870140077,
1992-11-13,,,2.6179769039154053,2.6776848316192625,2.691463303565979,2.638644564151764,2.419561321735382,2.1187237691879273,
1992-11-16,,,2.663905382156372,2.66849889755249,2.6868703365325928,2.6478304028511053,2.4250728344917296,2.1283689439296722,
1992-11-17,,,2.572047710418701,2.627162456512451,2.6776845693588256,2.6547198414802553,2.4296657824516297,2.1370955419540407,
1992-11-18,,,2.7098350524902344,2.645534086227417,2.682277536392212,2.6616092085838323,2.4379330706596374,2.1472000133991243,
1992-11-19,,,2.847622394561768,2.682277488708496,2.693759870529175,2.677684497833252,2.4507932925224303,2.1605195319652557,
1992-11-20,,,2.985412120819092,2.755764532089233,2.716724681854248,2.6914633512496953,2.46640930891037,2.1752169477939605,
1992-11-23,,,3.1231985092163086,2.8476231575012205,2.7580610275268556,2.7167244315147405,2.4838624691963194,2.190832940340042,
1992-11-24,,,3.1691298484802246,2.9670395851135254,2.7971010208129883,2.748875093460083,2.501315653324127,2.2082861268520357,
1992-11-25,,,2.985412120819092,3.022154998779297,2.833844542503357,2.7672468543052675,2.5132573008537293,2.2234428369998933,
1992-11-26,,,2.985412120819092,3.0497129440307615,2.8659952163696287,2.785618615150452,2.522443211078644,2.238140252828598,
1992-11-27,,,2.9394822120666504,3.0405269622802735,2.8981457471847536,2.7948045253753664,2.5343848490715026,2.25145978808403,
1992-11-30,,,2.8705878257751465,2.990004825592041,2.9188139915466307,2.8028421640396117,2.5421928334236146,2.2640903794765475,
1992-12-01,,,2.893552541732788,2.9348893642425535,2.9509644746780395,2.8143245220184325,2.5522972893714906,2.276950618028641,
1992-12-02,,,2.9394822120666504,2.9257033824920655,2.973929190635681,2.8281033635139465,2.5651575207710264,2.290270153284073,
1992-12-03,,,2.962446928024292,2.9211103439331056,2.9854116439819336,2.8395857572555543,2.577099173069,2.3038193356990813,
1992-12-04,,,2.9394822120666504,2.9211103439331056,2.9808186531066894,2.848771667480469,2.5890408110618592,2.3162202787399293,
1992-12-07,,,3.1691298484802246,2.980818748474121,2.985411787033081,2.8717364072799683,2.6069532895088194,2.330917698144913,
1992-12-08,,,3.260988473892212,3.0543059349060058,2.99459764957428,2.895849335193634,2.6271622490882875,2.3456151151657103,
1992-12-09,,,3.1691298484802246,3.1002354621887207,3.012969422340393,2.923406982421875,2.647371199131012,2.360771822929382,
1992-12-10,,,3.1691298484802246,3.141572046279907,3.0313411951065063,2.9486682057380675,2.6694173216819763,2.3761581790447237,
1992-12-11,,,3.077270030975342,3.1691296100616455,3.0451199769973756,2.9716328620910644,2.6905448412895203,2.3903962886333465,
1992-12-14,,,3.077270030975342,3.150757646560669,3.065788197517395,2.9923010945320128,2.712590937614441,2.4050937020778655,
1992-12-15,,,2.893552541732788,3.0772704601287844,3.065788197517395,3.0083763360977174,2.7291255140304567,2.416116759777069,
1992-12-16,,,2.893552541732788,3.022154998779297,3.061195230484009,3.017562210559845,2.7438229179382323,2.426680511236191,
1992-12-17,,,2.8705878257751465,2.962446594238281,3.0520093202590943,3.0187104821205137,2.7562238645553587,2.4365553307533263,
1992-12-18,,,2.985412120819092,2.944075012207031,3.0566023111343386,3.0187104821205137,2.770002694129944,2.4475783932209016,
1992-12-21,,,2.985412120819092,2.925703430175781,3.038230538368225,3.0118211627006533,2.783781523704529,2.4581421506404877,
1992-12-22,,,2.985412120819092,2.944075345993042,3.010672903060913,3.0026352763175965,2.7984789562225343,2.4696244978904724,
1992-12-23,,,2.9394822120666504,2.9532612800598144,2.9877081394195555,3.000338780879974,2.8122577905654906,2.479269667863846,
1992-12-24,,,2.9394822120666504,2.9670401573181153,2.9647433757781982,2.9980422854423523,2.8232808399200437,2.4893741261959077,
1992-12-25,,,2.9394822120666504,2.957854175567627,2.950964593887329,2.9980422854423523,2.8343038892745973,2.4992489504814146,
1992-12-28,,,2.9394822120666504,2.948668193817139,2.93718581199646,3.0014870047569273,2.843489761352539,2.508894120454788,
1992-12-29,,,2.985412120819092,2.948668193817139,2.9463717699050904,3.006079983711243,2.854512825012207,2.5194578778743746,
1992-12-30,,,3.1691298484802246,2.9945977210998533,2.973929500579834,3.0175623655319215,2.8664544677734374,2.5323181176185607,
1992-12-31,,,3.238023281097412,3.0543059349060058,3.0106730461120605,3.031341183185577,2.8806926012039185,2.5454079866409303,
1993-01-01,,,3.238023281097412,3.114014148712158,3.0359341621398928,3.0462682366371157,2.891256365776062,2.5589571607112886,
1993-01-04,,,3.444706678390503,3.2150590419769287,3.081863617897034,3.060047078132629,2.907790961265564,2.5736545753479003,
1993-01-05,,,3.444706678390503,3.3069179534912108,3.127793073654175,3.0692329883575438,2.9261627626419067,2.587892701625824,
1993-01-06,,,3.260988473892212,3.3252896785736086,3.159943699836731,3.073825919628143,2.939022994041443,2.6002936458587644,
1993-01-07,,,3.1691298484802246,3.311510992050171,3.182908463478088,3.073825919628143,2.9500460529327395,2.612235292196274,
1993-01-08,,,3.215057373046875,3.3069178104400634,3.210465979576111,3.08071528673172,2.9592319202423094,2.6250955021381377,
1993-01-11,,,3.215057373046875,3.260987949371338,3.2380234956741334,3.087604653835297,2.9693363666534425,2.6384150171279908,
1993-01-12,,,3.215057373046875,3.2150580883026123,3.2609880208969115,3.103679895401001,2.9803594064712526,2.6512752270698545,
1993-01-13,,,3.3528473377227783,3.2334298610687258,3.279359769821167,3.1266446352005004,2.9941382455825805,2.6664319264888765,
1993-01-14,,,3.398775815963745,3.27935905456543,3.2954350233078005,3.1530540347099305,3.0074577808380125,2.681129320859909,
1993-01-15,,,3.398775815963745,3.3161027431488037,3.3115102767944338,3.1737222194671633,3.0203180170059203,2.6944488418102264,
1993-01-18,,,3.444706678390503,3.3620326042175295,3.3115102767944338,3.1966869473457336,3.0350154495239257,2.7082276713848112,
1993-01-19,,,3.5365633964538574,3.4263338088989257,3.320695948600769,3.224244511127472,3.050172119140625,2.722465776205063,
1993-01-20,,,3.62842321395874,3.4814489841461183,3.357439422607422,3.2586915612220766,3.0703810453414917,2.73808177113533,
1993-01-21,,,3.766211748123169,3.554936170578003,3.4171476125717164,3.3000280380249025,3.0924271726608277,2.753697775602341,
1993-01-22,,,3.6743547916412354,3.610051965713501,3.463077354431152,3.3367716670036316,3.1135547304153444,2.766558026075363,
1993-01-25,,,3.651388883590698,3.65138840675354,3.5067105054855348,3.372367000579834,3.1333044004440307,2.7791886174678804,
1993-01-26,,,3.62842321395874,3.6697603702545165,3.548047089576721,3.4045175552368163,3.1544319105148317,2.7920488464832305,
1993-01-27,,,3.605459213256836,3.6651675701141357,3.5733082771301268,3.426334023475647,3.1723443937301634,2.8051387321949006,
1993-01-28,,,3.513598918914795,3.614645004272461,3.584790587425232,3.440112805366516,3.185663924217224,2.8182286083698274,
1993-01-29,,,3.3528473377227783,3.5503435134887695,3.580197739601135,3.4458540081977844,3.193012628555298,2.829710968732834,
1993-02-01,,,3.215057373046875,3.463077211380005,3.5572328090667726,3.434371542930603,3.1948498058319093,2.8393561375141143,
1993-02-02,,,3.077270030975342,3.3528465747833254,3.5113034725189207,3.415999710559845,3.1930126094818116,2.847164131402969,
1993-02-03,,,3.1691298484802246,3.2655807018280028,3.4653741359710692,3.4114067792892455,3.196686964035034,2.8549721324443817,
1993-02-04,,,3.1691298484802246,3.196686887741089,3.405665946006775,3.4114067792892455,3.2003613185882567,2.8614022648334503,
1993-02-05,,,3.1231985092163086,3.1507571220397947,3.350550317764282,3.4068138360977174,3.20403564453125,2.8692102468013765,
1993-02-08,,,2.75576400756836,3.058898448944092,3.2609878301620485,3.3838491678237914,3.2017391681671143,2.8719660007953642,
1993-02-09,,,2.985412120819092,3.040526866912842,3.1966867208480836,3.3723669052124023,3.2035763597488405,2.8779368245601655,
1993-02-10,,,3.1461637020111084,3.0359336376190185,3.150757169723511,3.362032723426819,3.2077099895477295,2.886433755159378,
1993-02-11,,,3.215057373046875,3.0451191425323487,3.1209030151367188,3.3528468012809753,3.212762198448181,2.894930685758591,
1993-02-12,,,3.306918144226074,3.0818630695343017,3.1163100957870484,3.348253917694092,3.2201109170913695,2.904575864076614,
1993-02-15,,,3.306918144226074,3.1920938968658445,3.125496172904968,3.34136449098587,3.2228666830062864,2.914909986257553,
1993-02-16,,,3.1231985092163086,3.2196511745452883,3.130089020729065,3.320696246623993,3.2201108837127688,2.923636566400528,
1993-02-17,,,2.9394822120666504,3.1783148765563967,3.1071242570877073,3.2862491965293885,3.2155179309844972,2.9314445650577543,
1993-02-18,,,3.008375883102417,3.136978578567505,3.0910488605499267,3.2483574032783507,3.2123028516769407,2.9408600866794585,
1993-02-19,,,3.1231985092163086,3.1002346515655517,3.0910488605499267,3.2207995891571044,3.2132214212417605,2.95188313126564,
1993-02-22,,,2.8016932010650635,2.9991896629333494,3.095641779899597,3.1783148050308228,3.2077098846435548,2.960150411128998,
1993-02-23,,,2.7098350524902344,2.916516971588135,3.0680840730667116,3.1323853969573974,3.2040355348587037,2.96658052444458,
1993-02-24,,,2.75576400756836,2.8797733306884767,3.0290441036224367,3.089900636672974,3.201279764175415,2.972551341056824,
1993-02-25,,,2.5950114727020264,2.7971004486083983,2.9670395135879515,3.0439712643623356,3.1957682371139526,2.975996050834656,
1993-02-26,,,2.572047710418701,2.686870288848877,2.893552470207214,3.0049312829971315,3.187500948905945,2.9787518215179443,
1993-03-01,,,2.5261166095733643,2.631754970550537,2.8154723167419435,2.970484244823456,3.1783150386810304,2.9810482811927796,
1993-03-02,,,2.6868703365325928,2.6271620273590086,2.7718394994735718,2.9509642601013186,3.1723442029953004,2.9854115796089173,
1993-03-03,,,2.75576400756836,2.6271620273590086,2.7534676790237427,2.9302959680557255,3.1686698389053345,2.9904638147354126,
1993-03-04,,,2.893552541732788,2.686870241165161,2.7419853448867797,2.9165171027183536,3.1677512454986574,2.9955160427093506,
1993-03-05,,,3.077270030975342,2.7879147052764894,2.7373924970626833,2.914220678806305,3.170507001876831,3.002405445575714,2.4567641162872316
1993-03-08,,,3.1231985092163086,2.907331085205078,2.7695430278778077,2.9325924038887026,3.174181327819824,3.008835544586182,2.46480175614357
1993-03-09,,,2.893552541732788,2.948667526245117,2.787914776802063,2.927999424934387,3.172344136238098,3.013428480625153,2.4715763437747955
1993-03-10,,,2.9394822120666504,2.9854111671447754,2.806286597251892,2.917665350437164,3.167751183509827,3.017102825641632,2.4773175209760665
1993-03-11,,,3.077270030975342,3.022154664993286,2.8545124530792236,2.9107759833335876,3.1645361185073853,3.022614359855652,2.483747637271881
1993-03-12,55.02419070536419,A,3.031341075897217,3.012968873977661,2.900441789627075,2.896997129917145,3.1604024744033814,3.0258294200897216,2.490407403111458
1993-03-15,54.924754906897334,A,3.031341075897217,2.994597387313843,2.9509642362594604,2.8832182765007017,3.1521351623535154,3.0299630618095397,2.4970671689510344
1993-03-16,54.945574668308076,A,3.1231985092163086,3.040526580810547,2.994597053527832,2.8832182765007017,3.145704998970032,3.035933880805969,2.5053344559669495
1993-03-17,54.97468044814432,A,3.077270030975342,3.068084144592285,3.0267476558685305,2.8901076674461366,3.1420306301116945,3.0405268120765685,2.5126831626892088
1993-03-18,54.94830382002916,A,3.031341075897217,3.05889835357666,3.040526509284973,2.8912559270858766,3.139274854660034,3.0446604537963866,2.519802224636078
1993-03-19,54.922790955406185,A,2.985412120819092,3.049712562561035,3.031340718269348,2.8843666076660157,3.1346819496154783,3.046956934928894,2.526232345700264
1993-03-22,54.879616113270146,A,2.847622394561768,3.0129688262939456,3.003783106803894,2.8866630673408507,3.1273332500457762,3.0483348083496096,2.5317438685894014
1993-03-23,54.81165289025612,A,2.893552541732788,2.967039632797241,3.003783106803894,2.8958489418029787,3.1209031534194946,3.0506312799453736,2.537714691758156
1993-03-24,54.72001440954127,P,2.75576400756836,2.902738428115845,2.985411286354065,2.8958489418029787,3.108961486816406,3.0515498661994935,2.544144806265831
1993-03-25,54.64438687747219,P,2.7098350524902344,2.838437223434448,2.948667788505554,2.901590120792389,3.095182671546936,3.0513202261924746,2.55046010017395
1993-03-26,54.61801770624544,P,2.7787299156188965,2.797100782394409,2.9234066724777223,2.9119242310523985,3.082781753540039,3.05154988527298,2.556545753479004
1993-03-29,54.55467573249819,P,2.480188608169556,2.7236140251159666,2.8682914257049563,2.9096278309822083,3.06349139213562,3.049253420829773,2.561597990989685
1993-03-30,54.51581672280775,B,2.75576400756836,2.6960563182830812,2.8315479755401616,2.9130725145339964,3.04787540435791,3.0490237617492677,2.567568814754486
1993-03-31,54.58055872271971,P,2.985412120819092,2.7419859409332275,2.8223621845245366,2.9245549201965333,3.0350151824951173,3.0526981139183045,2.5751471698284147
1993-04-01,54.6709287497227,P,3.077270030975342,2.815472936630249,2.826955080032349,2.933740794658661,3.0212363481521605,3.056831760406494,2.5827255237102507
1993-04-02,54.723416191592456,A,3.031341075897217,2.865995168685913,2.8315479755401616,2.9314443469047546,3.0083760738372805,3.060965402126312,2.58984458565712
1993-04-05,54.881639317969565,A,3.1231985092163086,2.994597148895264,2.8591055870056157,2.9314443469047546,2.9978122663497926,3.0655583333969116,2.5969636386632917
1993-04-06,54.96178596952604,A,3.031341075897217,3.049712562561035,2.8728844404220584,2.938333773612976,2.985870623588562,3.070151267051697,2.6036234045028688
1993-04-07,54.90088371148968,A,2.8016932010650635,3.0129687786102295,2.8774773597717287,2.931444323062897,2.9697953033447266,3.0710698485374452,2.6091349309682847
1993-04-08,54.768296840388494,A,2.5950114727020264,2.9165170669555662,2.865995001792908,2.907331395149231,2.951423554420471,3.0685437393188475,2.614531635642052
1993-04-09,54.656810282092884,P,2.5950114727020264,2.8292511463165284,2.8476231575012205,2.8855149149894714,2.936266837120056,3.064639732837677,2.619928340315819
1993-04-12,54.5238319688218,B,2.663905382156372,2.737392520904541,2.8659948348999023,2.8671431303024293,2.925243797302246,3.0600468015670774,2.62543987095356
1993-04-13,54.373425570030264,B,2.480188608169556,2.627162027359009,2.838437294960022,2.8349926352500914,2.9133021688461302,3.053157389163971,2.6307217580080033
1993-04-14,54.31975189394543,B,2.549081563949585,2.576639699935913,2.794804239273071,2.808583211898804,2.9009012031555175,3.048794083595276,2.6361184602975847
1993-04-15,54.31177586473282,B,2.457223653793335,2.549082136154175,2.732799601554871,2.7798773407936097,2.88666307926178,3.0435121989250185,2.640826225876808
1993-04-16,54.28846004403315,B,2.3883297443389893,2.507745790481567,2.668498468399048,2.7500232219696046,2.8719657039642335,3.038000674247742,2.644730231165886
1993-04-19,54.291275648258,B,2.549081563949585,2.48478102684021,2.6110867738723753,2.7350961804389953,2.867832055091858,3.034785611629486,2.6494379955530167
1993-04-20,54.367200309821065,B,2.6179769039154053,2.5123386859893797,2.569750356674194,2.721317398548126,2.860483350753784,3.032029855251312,2.6544902366399765
1993-04-21,54.42261280997193,B,2.6179769039154053,2.526117753982544,2.5513787269592285,2.7144280433654786,2.84991961479187,3.0288148021697996,2.6595424777269363
1993-04-22,54.52754247174923,B,2.7098350524902344,2.5766400337219237,2.5628610849380493,2.7144280433654786,2.839815168380737,3.0262886834144593,2.6650540095567705
1993-04-23,54.64215472146763,B,2.7098350524902344,2.640941095352173,2.57434344291687,2.7109833002090453,2.8278735065460205,3.0239922118186953,2.670106245279312
1993-04-26,54.640207233721064,B,2.480188608169556,2.627162504196167,2.5559717655181884,2.7109833002090453,2.8113389158248903,3.0171027994155883,2.6740102487802506
1993-04-27,54.68764515564743,C,2.8016932010650635,2.6639057636260985,2.5881222248077393,2.7132797598838807,2.8049088096618653,3.012509846687317,2.679062480926514
1993-04-28,54.707403157540284,C,2.7098350524902344,2.6822773933410646,2.6041975736618044,2.6995009064674376,2.8003158664703367,3.007916898727417,2.6843443608283994
