Date,GRADE,GPS,ETN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1986-03-19,38.02737264773091,A,1.6218392848968506,1.6444563150405884,1.6436286449432373,1.652868789434433,1.557811803817749,1.4514813101291657,1.3137995487451553
1986-03-20,38.012456670449055,P,1.5832228660583496,1.6312167167663574,1.6364572048187256,1.6520412802696227,1.5613483166694642,1.4550863921642303,1.3159380745887757
1986-03-21,37.98578145229133,P,1.5777074098587036,1.6124608039855957,1.6292858600616456,1.6483177363872528,1.5645552325248717,1.4583621644973754,1.3180625545978546
1986-03-24,37.97019164300007,P,1.608048439025879,1.6036348342895508,1.6290101289749146,1.6459732949733734,1.5680947995185852,1.4619961822032927,1.3202981454133988
1986-03-25,37.96483271138779,P,1.6108057498931885,1.6003247499465942,1.624872875213623,1.6433529496192931,1.5715798592567445,1.4656303572654723,1.3225610542297364
1986-03-26,37.9643460692968,P,1.6383882761001587,1.6036345481872558,1.6240454316139221,1.639767235517502,1.5755069041252137,1.4695129382610321,1.3250971841812134
1986-03-27,37.97838354317306,P,1.6439050436019895,1.615770983695984,1.6234938502311707,1.6371469020843505,1.5791056489944457,1.4732587850093841,1.3277420783042908
1986-03-28,37.998443157998956,P,1.6439050436019895,1.629010510444641,1.6207356572151184,1.6357678055763245,1.582320590019226,1.477032036781311,1.3304816895723344
1986-03-31,38.01050311160823,P,1.6549372673034668,1.6383882761001587,1.6210115551948547,1.6354919493198394,1.5859206581115723,1.480805960893631,1.3333576452732085
1986-04-01,38.027756937926554,A,1.6742451190948486,1.6510761499404907,1.6257004499435426,1.6363194465637207,1.589906883239746,1.4848277902603149,1.336289548277855
1986-04-02,38.03125578079517,A,1.646662712097168,1.6527310371398927,1.6281827926635741,1.6359057188034059,1.5933414602279663,1.4885737955570222,1.3390970718860626
1986-04-03,38.015445033064374,A,1.5721908807754517,1.638388204574585,1.6270795941352845,1.631768399477005,1.5959445571899413,1.491575082540512,1.3414916396141052
1986-04-04,38.00280382895771,P,1.5887395143508911,1.6273550987243652,1.6281828045845033,1.6287343323230743,1.5987689733505248,1.4946870291233063,1.3438607060909271
1986-04-07,37.988378357740835,P,1.5942556858062744,1.6152187824249267,1.6268035292625427,1.6279068291187286,1.601703712940216,1.4977718913555145,1.3461761730909347
1986-04-08,37.96951595924829,P,1.61632239818573,1.603634238243103,1.627355194091797,1.6261140346527099,1.605013599395752,1.500885510444641,1.3485207879543304
1986-04-09,37.95618584751682,P,1.602531909942627,1.594808077812195,1.6237695574760438,1.623907494544983,1.6081579852104186,1.5038612246513368,1.3506476181745528
1986-04-10,37.96192948192736,P,1.5997730493545532,1.6003245115280151,1.6193563580513,1.6214251041412353,1.6111920309066772,1.5064255368709565,1.352760654091835
1986-04-11,37.960130268420905,P,1.5970150232315063,1.6019796133041382,1.6146673560142517,1.6177015066146851,1.6132331156730653,1.5089622688293458,1.3548463678359985
1986-04-14,37.960386193627215,P,1.6108057498931885,1.605289626121521,1.610254204273224,1.6156328797340394,1.6148880410194397,1.5117191529273988,1.3569198513031007
1986-04-15,37.95241841598646,P,1.5914987325668335,1.6003248929977416,1.6019795656204223,1.6138400077819823,1.6157155203819276,1.5142829668521882,1.3587614870071412
1986-04-16,37.9493729724582,P,1.5887395143508911,1.5975664138793946,1.5961872458457946,1.6121850192546845,1.6168187975883483,1.5167917776107789,1.3606163901090622
1986-04-17,37.94566404543778,P,1.5804651975631714,1.593704843521118,1.5970146775245666,1.6120471358299255,1.6177014207839966,1.5192178452014924,1.3624434506893157
1986-04-18,37.951121635492,P,1.602531909942627,1.5948082208633423,1.5983939170837402,1.6132883608341217,1.6193012046813964,1.5218371629714966,1.3644079124927522
1986-04-21,37.95720212096285,P,1.6218392848968506,1.5970149278640746,1.601152276992798,1.6139779031276702,1.6210664772987367,1.5248962986469268,1.3665500903129577
1986-04-22,37.97138205546801,A,1.6273561716079712,1.6041864156723022,1.602255654335022,1.6148054242134093,1.6229972672462463,1.5280106031894685,1.3685168951749802
1986-04-23,37.98219664720295,A,1.624596118927002,1.6113577365875245,1.6044620752334595,1.6141158163547515,1.6244866943359375,1.5308231461048125,1.3706999164819718
1986-04-24,37.988638828529766,A,1.6190801858901978,1.6190807342529296,1.606392788887024,1.612874573469162,1.6255348110198975,1.5335531175136565,1.3728418302536012
1986-04-25,37.988945834081555,A,1.6190801858901978,1.6223903894424438,1.608599305152893,1.6116333305835724,1.6263622665405273,1.5363927459716797,1.3751325798034668
1986-04-28,37.98207365817969,A,1.61632239818573,1.6212870121002196,1.6091509699821471,1.6097025871276855,1.6271345663070678,1.5386839175224305,1.3773960119485855
1986-04-29,37.97086179203298,A,1.603009819984436,1.6164177417755128,1.6103020787239075,1.606140822172165,1.6274199724197387,1.5408967852592468,1.3796064096689225
1986-04-30,37.958001208804646,P,1.5835959911346436,1.608217716217041,1.6097877264022826,1.6029874861240387,1.6279790687561035,1.5427784502506257,1.3817062097787858
1986-05-01,37.95339873142317,P,1.603009819984436,1.6050036430358887,1.6120421886444092,1.604528433084488,1.628043804168701,1.5448542535305023,1.3838895469903947
1986-05-02,37.941692830464014,P,1.5808230638504028,1.5973522186279296,1.6098713040351869,1.6041326105594635,1.626616699695587,1.5467081892490386,1.3859619504213334
1986-05-05,37.93389022388984,P,1.5835959911346436,1.5908069372177125,1.606046974658966,1.603599625825882,1.6251898741722106,1.5485076093673706,1.3880211585760116
1986-05-06,37.92834585254993,P,1.5808230638504028,1.5863695859909057,1.6013936638832091,1.6018246591091156,1.6235420823097229,1.5502244675159453,1.3900283700227738
1986-05-07,37.9256457713306,P,1.5752758979797363,1.5847055673599244,1.5964616417884827,1.6004618585109711,1.6208455491065978,1.552214834690094,1.3919261318445206
1986-05-08,37.90972147357892,P,1.5530894994735718,1.5747215032577515,1.5898625731468201,1.598127681016922,1.617981104850769,1.554038165807724,1.3936176294088363
1986-05-09,37.90387655556398,P,1.5530894994735718,1.5691747903823852,1.5832635045051575,1.5959314048290252,1.6156131553649902,1.5556421744823457,1.395336364507675
1986-05-12,37.888778602614394,P,1.5114883184432983,1.5547532558441162,1.5727800965309142,1.5909655332565307,1.6126338338851929,1.5568301713466643,1.3968743348121644
1986-05-13,37.87263833986659,P,1.494848370552063,1.5375583171844482,1.561963951587677,1.5861330151557922,1.6093768978118896,1.5577969431877137,1.3983563417196274
1986-05-14,37.85727885269096,P,1.492074489593506,1.520918035507202,1.5528118014335632,1.581299763917923,1.6061196422576904,1.5587359762191773,1.3998517143726348
1986-05-15,37.847224861979704,P,1.4837547540664673,1.5070510864257813,1.5408862948417663,1.5764642417430879,1.6026959919929504,1.5596466374397278,1.4012373930215836
1986-05-16,37.83491155108554,P,1.480981945991516,1.4926295757293702,1.5309021830558778,1.5703867435455323,1.5993272137641907,1.5605295705795288,1.4026364487409593
1986-05-19,37.836084099835325,P,1.4837547540664673,1.4870828628540038,1.52091805934906,1.563482517004013,1.5967861938476562,1.5613031458854676,1.4040493685007096
1986-05-20,37.84540594192548,P,1.508715033531189,1.489856195449829,1.5137072563171388,1.557550460100174,1.593916928768158,1.5623263239860534,1.4055734723806381
1986-05-21,37.85880244383512,P,1.5281291007995603,1.49706711769104,1.508992576599121,1.552727109193802,1.5915462565422058,1.5635436427593232,1.4071537864208221
1986-05-22,37.88349113645193,P,1.5641824007034302,1.5131526470184327,1.510101866722107,1.5499822199344635,1.5898414874076843,1.565148926973343,1.408955227136612
1986-05-23,37.91407332172457,P,1.5919159650802612,1.5353394508361817,1.5139845132827758,1.5486240088939667,1.5882500672340394,1.5669492876529694,1.4108408570289612
1986-05-26,37.94308476942378,A,1.5919159650802612,1.5569716930389403,1.522027277946472,1.5474036872386931,1.5870448207855226,1.5687222456932068,1.4126992505788802
1986-05-27,37.96674297250973,A,1.5974630117416382,1.5747212886810302,1.5322887420654296,1.5471263468265533,1.5864469575881959,1.5702765154838563,1.4145853793621064
1986-05-28,37.98226508162809,A,1.5863701105117798,1.5863694906234742,1.541718304157257,1.5472650527954102,1.5857375741004944,1.5717746889591218,1.4163751870393753
1986-05-29,37.98365995267622,A,1.5752758979797363,1.5885881900787353,1.550870418548584,1.5458783566951753,1.585578634738922,1.5734634757041932,1.4181776165962219
1986-05-30,37.97820767572677,A,1.5752758979797363,1.5852601766586303,1.560299813747406,1.545600998401642,1.5855300045013427,1.5750426185131072,1.4200072836875917
1986-06-02,37.96786793981625,A,1.5697294473648071,1.5808228731155396,1.56889728307724,1.54490767121315,1.5847636246681214,1.5764292120933532,1.4217547446489334
1986-06-03,37.95679100979007,A,1.5752758979797363,1.5763854503631591,1.5755533695220947,1.5446303129196166,1.5840530276298523,1.5778164434432984,1.4235707926750183
1986-06-04,37.950660906550546,P,1.5863701105117798,1.5763854503631591,1.5813774704933166,1.5451850235462188,1.5830126643180846,1.5792597842216491,1.4254150795936584
1986-06-05,37.94525020851883,A,1.5752758979797363,1.5763854503631591,1.5824868202209472,1.546294343471527,1.5816400814056397,1.5803728652000428,1.4272311276197434
1986-06-06,37.94118328076612,A,1.5835959911346436,1.5780494689941407,1.5816548228263856,1.5478196680545806,1.5804339003562928,1.5813772451877595,1.4290751576423646
1986-06-09,37.934842169094566,A,1.5530894994735718,1.5747214794158935,1.5777721762657166,1.5498997271060944,1.5783969449996949,1.5821588015556336,1.4307666552066802
1986-06-10,37.91999924761131,P,1.517034888267517,1.5630732774734497,1.5697293639183045,1.551009052991867,1.5752527403831482,1.5825798118114471,1.4323187345266342
1986-06-11,37.90368695815848,P,1.517034888267517,1.5492062330245973,1.562795841693878,1.5522570729255676,1.5726601839065553,1.5830008220672607,1.4338571965694427
1986-06-12,37.895957844852695,P,1.5225820541381836,1.5386674642562865,1.557526457309723,1.5541984379291534,1.5716680073738098,1.5838062822818757,1.43540977537632
1986-06-13,37.88886213409683,P,1.530902862548828,1.5281288385391236,1.553089153766632,1.5566944837570191,1.5705112743377685,1.5846401238441468,1.436990339756012
1986-06-16,37.88784730173595,P,1.525355339050293,1.5225820064544677,1.5486517429351807,1.5587745130062103,1.569133267402649,1.5854184901714325,1.4385159301757813
1986-06-17,37.8926942112552,P,1.5059421062469482,1.520363450050354,1.5417183637619019,1.5586358666419984,1.5669256615638734,1.5859696304798125,1.4401078820228577
1986-06-18,37.89424688868511,P,1.494848370552063,1.515926146507263,1.5325661897659302,1.5569718301296234,1.564771990776062,1.5864649879932404,1.4417396920919419
1986-06-19,37.88841006498432,P,1.492074489593506,1.5098246335983276,1.524246048927307,1.5533664345741272,1.562618019580841,1.586905025243759,1.4433848714828492
1986-06-20,37.881369101153076,P,1.5031685829162598,1.504277777671814,1.5162033081054687,1.5489290654659271,1.560741090774536,1.5869871032238008,1.4451263803243637
1986-06-23,37.87523163029061,P,1.508715033531189,1.5009497165679933,1.5117658615112304,1.5447690188884735,1.5586992764472962,1.586793658733368,1.446882000565529
1986-06-24,37.8740154803728,P,1.5059421062469482,1.5009497165679933,1.5106565833091736,1.540192973613739,1.5569881439208983,1.586351832151413,1.4485965180397034
1986-06-25,37.877485542012785,B,1.5059421062469482,1.5031684637069702,1.5095473051071167,1.5361715734004975,1.5553321957588195,1.586075496673584,1.450311035513878
1986-06-26,37.88227268357911,B,1.5003947019577026,1.5048325061798096,1.5073285698890686,1.5324275135993957,1.5537307858467102,1.5857161033153533,1.4520522916316987
1986-06-27,37.88807871325686,B,1.508715033531189,1.5059417963027955,1.5051097869873047,1.5290994703769685,1.5518544483184815,1.585577826499939,1.4538623881340027
1986-06-30,37.892168349962425,B,1.5142619609832764,1.5070511817932128,1.504000449180603,1.526326096057892,1.54970290184021,1.5853846895694732,1.4556048852205277
1986-07-01,37.897072797521055,B,1.5225820541381836,1.51037917137146,1.5056644439697267,1.5236914038658143,1.5476074194908143,1.5853023433685303,1.4574298405647277
1986-07-02,37.89690989374578,B,1.508715033531189,1.510933756828308,1.5070511102676392,1.5198086500167847,1.5452897977828979,1.5848882460594178,1.459239937067032
1986-07-03,37.898623246873626,C,1.5114883184432983,1.5131524801254272,1.5089924931526184,1.5166192710399629,1.54313796043396,1.5843363857269288,1.4610638999938965
1986-07-04,37.898003222792816,C,1.5114883184432983,1.5137071371078492,1.5098244667053222,1.5130138874053956,1.540986123085022,1.5836741948127746,1.4628878629207611
1986-07-07,37.898890790265824,C,1.517034888267517,1.5142617225646973,1.5106564521789552,1.5112111568450928,1.5390003728866577,1.5830674695968627,1.464698703289032
1986-07-08,37.89078769448116,B,1.486527919769287,1.5070508956909179,1.508715033531189,1.5096858084201812,1.5366707348823547,1.5820453536510468,1.4663706254959106
1986-07-09,37.89372842247672,B,1.508715033531189,1.5070508956909179,1.508992326259613,1.5092698156833648,1.5351731157302857,1.5815760922431945,1.4682079565525055
1986-07-10,37.88762300438106,B,1.4837547540664673,1.5015041828155518,1.5073283314704895,1.507328450679779,1.5327880144119264,1.5804159092903136,1.4698796278238297
1986-07-11,37.87995641876216,B,1.4754353761672974,1.4942935943603515,1.5040003657341003,1.5045550763607025,1.5306802606582641,1.5786484801769256,1.4715233260393143
1986-07-14,37.8671009087295,B,1.4643418788909912,1.4837549924850464,1.4990083575248718,1.5015044033527374,1.5282951784133911,1.576742526292801,1.473029842376709
1986-07-15,37.85464429162647,B,1.4282876253128052,1.47210693359375,1.489578914642334,1.4976216793060302,1.5252444696426393,1.574393275976181,1.4743697082996368
1986-07-16,37.83522010499405,B,1.4393815994262695,1.4582402467727662,1.482645571231842,1.4948483407497406,1.5225265836715698,1.571686066389084,1.4757378035783768
1986-07-17,37.8315457792163,B,1.4615684747695925,1.4538029909133912,1.4776535868644713,1.4933230400085449,1.5206961631774902,1.5693386340141295,1.4772440737485886
1986-07-18,37.82627314102766,B,1.436608076095581,1.4460375308990479,1.4701655626296997,1.489995014667511,1.5183665347099304,1.5669898450374604,1.4786391592025756
1986-07-21,37.824935046660805,B,1.4310609102249146,1.4393813371658326,1.4615681648254395,1.4861123085021972,1.5167579865455627,1.564695910215378,1.4800065088272094
