Date,GRADE,GPS,DAL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-06-14,,,16.528018951416016,16.29190139770508,16.4318208694458,16.55250129699707,,,
2007-06-15,,,16.510522842407227,16.300645065307616,16.373229026794434,16.533699321746827,,,
2007-06-18,,,16.21319580078125,16.32862968444824,16.34699420928955,16.513586139678956,,,
2007-06-19,,,16.501779556274414,16.410832977294923,16.339997863769533,16.48691396713257,,,
2007-06-20,,,16.930282592773438,16.53675994873047,16.37760124206543,16.493472957611083,,,
2007-06-21,,,17.06145668029785,16.643447494506837,16.467674446105956,16.514897727966307,,,
2007-06-22,,,17.271337509155273,16.795610427856445,16.548127746582033,16.558185195922853,,,
2007-06-25,,,16.991500854492188,16.95127143859863,16.639950561523438,16.58748083114624,,,
2007-06-26,,,17.04396629333496,17.05970878601074,16.73527088165283,16.60497055053711,,,
2007-06-27,,,16.982751846313477,17.07020263671875,16.80348129272461,16.624209499359132,,,
2007-06-28,,,17.201374053955078,17.098186111450197,16.870816802978517,16.65131883621216,,,
2007-06-29,,,17.227611541748047,17.08944091796875,16.9425256729126,16.657877349853514,,,
2007-07-02,,,17.12267303466797,17.115675354003905,17.033473396301268,16.69023380279541,,,
2007-07-03,,,17.708581924438477,17.248598480224608,17.154153633117676,16.747075748443603,,,
2007-07-04,,,17.708581924438477,17.39376449584961,17.23198356628418,16.804792404174805,,,
2007-07-05,,,17.9447021484375,17.542430114746093,17.320308113098143,16.89399127960205,,,
2007-07-06,,,18.21579933166504,17.74006767272949,17.41475429534912,16.981441020965576,,,
2007-07-09,,,18.653045654296875,18.046142196655275,17.58090877532959,17.110429668426512,,,
2007-07-10,,,18.05838394165039,18.116102600097655,17.68235054016113,17.20881071090698,,,
2007-07-11,,,17.59489631652832,18.093365478515626,17.743564987182616,17.273523139953614,16.958966884613037,,
2007-07-12,,,17.865995407104492,18.077624130249024,17.81002712249756,17.340421962738038,16.953894863128664,,
2007-07-13,,,17.927209854125977,18.01990623474121,17.87998695373535,17.411256313323975,16.94549970626831,,
2007-07-16,,,18.31199073791504,17.951695251464844,17.998918724060058,17.516196060180665,16.955643939971925,,
2007-07-17,,,18.530616760253903,18.046141815185546,18.081122207641602,17.61763792037964,16.982928295135498,,
2007-07-18,,,18.688026428222656,18.264767837524413,18.17906665802002,17.7055251121521,17.01056245803833,,
2007-07-19,,,18.810457229614254,18.453660202026363,18.265642166137695,17.79297513961792,17.042219371795653,,
2007-07-20,,,18.714258193969727,18.611069869995113,18.315488052368163,17.865121173858643,17.078948345184326,,
2007-07-23,,,18.460657119750977,18.640803146362302,18.296249198913575,17.93857898712158,17.117776050567628,,
2007-07-24,,,18.653045654296875,18.6652889251709,18.355715370178224,18.019032955169678,17.17251964569092,,
2007-07-25,,,18.17207145690918,18.5620979309082,18.41343288421631,18.078498935699464,17.21519519805908,,
2007-07-26,,,16.930282592773438,18.18606300354004,18.319861602783202,18.064944362640382,17.221141624450684,,
2007-07-27,,,16.256916046142578,17.69459457397461,18.152832221984863,18.016409587860107,17.208548698425293,,
2007-07-30,,,15.784693717956545,17.159401893615723,17.900102519989012,17.949510622024537,17.19193338394165,,
2007-07-31,,,15.583556175231934,16.545503997802733,17.605396461486816,17.84325933456421,17.162900047302244,,
2007-08-01,,,16.04703712463379,16.120497131347655,17.34129753112793,17.760182094573974,17.14785873413086,,
2007-08-02,,,16.510522842407227,16.036545181274413,17.111304092407227,17.68847312927246,17.145409965515135,,
2007-08-03,,,16.353116989135742,16.055785369873046,16.875189971923827,17.595339012145995,17.144360542297363,,
2007-08-06,,,15.75845432281494,16.050537490844725,16.604969692230224,17.4506094455719,17.131417865753175,,
2007-08-07,,,16.134490966796875,16.160724449157716,16.353114223480226,17.354414796829225,17.12022424697876,,
2007-08-08,,,16.169469833374023,16.185210990905762,16.15285406112671,17.283143472671508,17.111654186248778,,
2007-08-09,,,15.627281188964844,16.008562660217287,16.02255392074585,17.171207761764528,17.091016063690187,,
2007-08-10,,,15.356184005737305,15.809176063537597,15.932480716705323,17.042656469345093,17.056210918426515,,
2007-08-13,,,15.120071411132812,15.681499481201172,15.866018486022949,16.883060503005982,17.02910146713257,,
2007-08-14,,,14.84023094177246,15.422647476196289,15.791685962677002,16.69854121208191,16.994471225738526,,
2007-08-15,,,13.77334690093994,14.943422889709472,15.564316940307616,16.452807235717774,16.938853187561037,,
2007-08-16,,,13.922011375427246,14.602368927001953,15.305465793609619,16.208384943008422,16.894078922271728,,
2007-08-17,,,13.991969108581545,14.3295259475708,15.0693510055542,15.972270488739014,16.84458221435547,,
2007-08-20,,,14.061928749084473,14.117897415161133,14.899698448181152,15.752334070205688,16.804355335235595,,
2007-08-21,,,15.487361907958984,14.247323608398437,14.834985542297364,15.594049882888793,16.792287311553956,,
2007-08-22,,,15.828415870666504,14.65833740234375,14.80088014602661,15.47686710357666,16.78284267425537,,
2007-08-23,,,15.740965843200684,15.022128295898437,14.812248611450196,15.417401266098022,16.767101612091064,,
2007-08-24,,,15.950846672058104,15.41390380859375,14.871714878082276,15.402097797393798,16.75590808868408,,
2007-08-27,,,15.478617668151855,15.697241592407227,14.90756950378418,15.386793994903565,16.741216526031494,,
2007-08-28,,,15.172540664672852,15.63427734375,14.94080047607422,15.36624321937561,16.714631748199462,,
2007-08-29,,,15.181288719177246,15.504851913452148,15.081594657897949,15.322955799102782,16.67965187072754,,
2007-08-30,,,14.848976135253906,15.326453971862794,15.174291133880615,15.239878463745118,16.63540225982666,,
2007-08-31,,,14.761523246765137,15.088589286804199,15.251246547698974,15.160298776626586,16.58520597457886,,
2007-09-03,,,14.761523246765137,14.945170402526855,15.321205997467041,15.110452222824097,16.540606422424318,,
2007-09-04,,,15.32995319366455,14.976652908325196,15.305465126037598,15.07022533416748,16.50632616043091,,
2007-09-05,,,15.408655166625977,15.022126197814941,15.263489055633546,15.032184600830078,16.47484422683716,,
2007-09-06,,,15.8021821975708,15.212767410278321,15.269610691070557,15.040929651260376,16.44686038970947,,
2007-09-07,,,15.408655166625977,15.342193794250488,15.215391540527344,15.04355320930481,16.410481262207032,,
2007-09-10,,,15.251248359680176,15.440138816833496,15.192654609680176,15.050112056732178,16.373052768707275,,
2007-09-11,,,15.46987247467041,15.468122673034667,15.222387790679932,15.081594133377076,16.328278579711913,,
2007-09-12,,,14.997640609741213,15.385919761657714,15.204022979736328,15.142808818817139,16.27405975341797,,
2007-09-13,,,15.38242244720459,15.301967811584472,15.257367610931396,15.215829372406006,16.22281415939331,,
2007-09-14,,,15.434887886047363,15.30721435546875,15.32470407485962,15.287975311279297,16.167195930480958,,
2007-09-17,,,14.997640609741213,15.256492805480956,15.348315811157226,15.334760904312134,16.094087829589842,,
2007-09-18,,,15.25999641418457,15.214517593383789,15.341320133209228,15.323392629623413,16.038120079040528,,
2007-09-19,,,15.9945707321167,15.413903617858887,15.399911689758301,15.331700372695924,16.006113567352294,16.482540225982667,
2007-09-20,,,15.49610424041748,15.436639976501464,15.369303894042968,15.319457292556763,15.958715744018555,16.456305303573608,
2007-09-21,,,15.356184005737305,15.420899200439454,15.3640567779541,15.289724159240723,15.907295227050781,16.426397466659544,
2007-09-24,,,14.018206596374512,15.225012397766113,15.240752601623536,15.216703605651855,15.821419544219971,16.388531742095946,
2007-09-25,,,14.93642807006836,15.160298728942871,15.18740816116333,15.20489797592163,15.74953577041626,16.36623203277588,
2007-09-26,,,15.627281188964844,15.0868408203125,15.250372219085694,15.22719759941101,15.688320865631104,16.349441661834717,
2007-09-27,,,15.583556175231934,15.10433120727539,15.270485591888427,15.263926601409912,15.623782844543458,16.333001108169555,
2007-09-28,,,15.69723892211914,15.172542190551757,15.296720695495605,15.310712385177613,15.563442459106446,16.321195402145385,
2007-10-01,,,15.933356285095217,15.555572128295898,15.390292263031006,15.369304037094116,15.51289644241333,16.315336246490478,
2007-10-02,,,16.597972869873047,15.887881088256837,15.524089908599853,15.43270502090454,15.471794986724854,16.322157316207885,
2007-10-03,,,16.86032485961914,16.134489822387696,15.610665321350098,15.5052885055542,15.445560054779053,16.330377626419068,
2007-10-04,,,16.2744083404541,16.27266025543213,15.68849573135376,15.528899812698365,15.432442569732666,16.326792097091676,
2007-10-05,,,16.7816162109375,16.4895357131958,15.83103895187378,15.59754786491394,15.442936573028565,16.32574263572693,
2007-10-08,,,17.03522300720215,16.70990905761719,16.132740592956544,15.686746597290039,15.467947158813477,16.329940271377563,
2007-10-09,,,17.131412506103516,16.81659698486328,16.352239036560057,15.769823598861695,15.498904285430909,16.330902166366577,
2007-10-10,,,17.166399002075195,16.87781181335449,16.506150817871095,15.878261518478393,15.521291522979736,16.334575128555297,
2007-10-11,,,16.956512451171875,17.014232635498047,16.643446445465088,15.956966018676757,15.530211315155029,16.337810640335082,
2007-10-12,,,17.454984664916992,17.148906326293947,16.819221019744873,16.05797085762024,15.552248668670654,16.34830460548401,
2007-10-15,,,17.489961624145508,17.239854049682616,16.9748815536499,16.182586908340454,15.586878814697265,16.359148340225218,
2007-10-16,,,17.559921264648438,17.3255558013916,17.07107639312744,16.297583150863648,15.615387420654297,16.36780583381653,
2007-10-17,,,17.839757919311523,17.46022758483887,17.16901969909668,16.38984251022339,15.648793182373048,16.380223684310913,
2007-10-18,,,17.454984664916992,17.55992202758789,17.287077331542967,16.487786531448364,15.68534725189209,16.388181657791137,
2007-10-19,,,17.05271339416504,17.4794677734375,17.314187049865723,16.57261300086975,15.719277839660645,16.38774437904358,
2007-10-22,,,17.489961624145508,17.4794677734375,17.35966091156006,16.7462007522583,15.766675643920898,16.397888555526734,
2007-10-23,,,18.207050323486328,17.608893585205077,17.46722469329834,16.9097318649292,15.834012031555176,16.41424162864685,
2007-10-24,,,17.997167587280273,17.640375518798827,17.550301551818848,17.02822618484497,15.918488445281982,16.42867081642151,
2007-10-25,,,17.542430877685547,17.65786476135254,17.608893394470215,17.12616991996765,15.990896835327149,16.44248787879944,
2007-10-26,,,17.262590408325195,17.69984016418457,17.589653968811035,17.204437494277954,16.05630926132202,16.450445737838745,
2007-10-29,,,17.358789443969727,17.673605728149415,17.57653675079346,17.27570915222168,16.122246475219725,16.463300905227662,
2007-10-30,,,18.084619522094727,17.649119567871093,17.629006576538085,17.350041484832765,16.17419162750244,16.483239469528197,
2007-10-31,,,18.189558029174805,17.68759765625,17.663986587524413,17.416503143310546,16.221414470672606,16.502128572463988,
2007-11-01,,,17.66486167907715,17.71208381652832,17.68497428894043,17.4860258102417,16.25989238739014,16.5134969997406,
2007-11-02,,,17.42874526977539,17.74531478881836,17.722577476501463,17.518382263183593,16.28945035934448,16.522679224014283,
2007-11-05,,,17.06145668029785,17.685848236083984,17.679726982116698,17.51969394683838,16.3211071395874,16.53116183280945,
2007-11-06,,,16.18695831298828,17.306315994262697,17.477717781066893,17.472471237182617,16.341395492553712,16.528013620376587,
2007-11-07,,,15.25999641418457,16.72040367126465,17.204000663757324,17.377151107788087,16.342969646453856,16.5113107585907,
2007-11-08,,,14.86646556854248,16.160724449157716,16.936404132843016,17.272648763656616,16.34331943511963,16.489360847473144,
2007-11-09,,,14.429218292236328,15.560819053649903,16.65306692123413,17.12136044502258,16.33667333602905,16.460939655303957,
2007-11-12,,,15.636019706726074,15.275731658935547,16.480789947509766,17.02866334915161,16.354163265228273,16.447384843826296,
2007-11-13,,,16.396839141845703,15.317707824707032,16.312011909484863,16.970509243011474,16.375500984191895,16.440913572311402,
2007-11-14,,,17.070199966430664,15.67974853515625,16.20007610321045,16.93203134536743,16.40873188018799,16.441788053512575,
2007-11-15,,,17.350040435791016,16.176463508605956,16.168593978881837,16.926784133911134,16.43968904495239,16.443274717330933,
2007-11-16,,,17.463729858398438,16.78336582183838,16.17209243774414,16.947334957122802,16.480790538787844,16.445635900497436,
2007-11-19,,,16.624210357666016,16.981003952026366,16.128367805480956,16.904047393798827,16.508249778747558,16.44065127372742,
2007-11-20,,,15.25999641418457,16.75363540649414,16.035671615600585,16.75669469833374,16.504052257537843,16.416165418624878,
2007-11-21,,,15.662261009216309,16.47204761505127,16.07589807510376,16.639949369430543,16.517344665527343,16.395702209472656,
2007-11-22,,,15.662261009216309,16.13449172973633,16.155477619171144,16.54594087600708,16.522941436767578,16.372877798080445,
2007-11-23,,,15.87214183807373,15.816174125671386,16.299769973754884,16.476418447494506,16.531686515808104,16.34944122314453,
2007-11-26,,,15.286229133605955,15.548577880859375,16.26479091644287,16.37279043197632,16.5374582862854,16.315773057937623,
2007-11-27,,,15.356184005737305,15.567815399169922,16.160725402832032,16.236368656158447,16.539382038116454,16.28875105857849,
2007-11-28,,,16.41432762145996,15.718228721618653,16.095138168334962,16.147607135772706,16.54777717590332,16.276945371627807,
2007-11-29,,,16.291894912719727,15.844155502319335,15.989323616027832,16.078958797454835,16.563692989349367,16.26120436668396,
2007-11-30,,,17.28008460998535,16.12574405670166,15.970959091186524,16.07152576446533,16.602171001434325,16.254733114242555,
2007-12-03,,,17.12267303466797,16.49303283691406,16.02080535888672,16.074586582183837,16.664260330200197,16.242839937210082,
2007-12-04,,,16.2744083404541,16.676677703857422,16.122246551513673,16.07895908355713,16.691019935607912,16.220277853012085,
2007-12-05,,,16.00331687927246,16.594475555419923,16.15635213851929,16.116125106811523,16.698540649414063,16.193430757522584,
2007-12-06,,,16.073272705078125,16.5507511138916,16.19745330810547,16.176465463638305,16.708334980010985,16.166058912277222,
2007-12-07,,,16.353116989135742,16.36535758972168,16.24555082321167,16.272660398483275,16.72145254135132,16.142447500228883,
2007-12-10,,,15.950846672058104,16.130992317199706,16.312012577056883,16.288401746749877,16.721802349090577,16.117349395751955,
2007-12-11,,,14.892699241638184,15.854650497436523,16.265664100646973,16.2131947517395,16.68769687652588,16.079745931625368,
2007-12-12,,,13.764596939086914,15.406906509399414,16.00069103240967,16.047914600372316,16.625782318115235,16.035671186447143,
2007-12-13,,,13.423545837402344,14.876961135864258,15.71385612487793,15.85158987045288,16.568765068054198,16.00060381889343,
2007-12-14,,,13.642168998718262,14.334771537780762,15.350064563751221,15.660511827468872,16.505976123809816,15.974456348419189,
2007-12-17,,,12.70645523071289,13.685893249511718,14.908442783355714,15.464624071121216,16.419400768280028,15.943673963546752,
2007-12-18,,,12.391637802124023,13.185680961608886,14.520165729522706,15.32120614051819,16.32460527420044,15.911754779815674,
2007-12-19,,,12.890103340148926,13.010782241821289,14.20884437561035,15.18259825706482,16.239079360961913,15.880185441970825,
2007-12-20,,,12.575281143188477,12.841129302978516,13.859045219421386,15.028249263763428,16.151454734802247,15.840833024978638,
2007-12-21,,,13.187430381774902,12.750181579589844,13.542476558685303,14.894013690948487,16.066103649139404,15.809176158905029,
2007-12-24,,,13.213667869567873,12.85162410736084,13.26875867843628,14.790385627746582,15.980577774047852,15.783728294372558,
2007-12-25,,,13.213667869567873,13.01603012084961,13.100855541229247,14.68325982093811,15.89365270614624,15.75452006340027,
2007-12-26,,,12.925081253051758,13.023025703430175,13.016903972625732,14.5087975025177,15.795359172821044,15.722076177597046,
2007-12-27,,,12.610264778137209,13.030022430419923,12.935575866699219,14.324715995788575,15.69846477508545,15.691906013488769,
2007-12-28,,,12.76767349243164,12.94607105255127,12.848126316070557,14.099095439910888,15.612763977050781,15.666020908355712,
2007-12-31,,,13.02127742767334,12.907592964172363,12.879608535766602,13.894025659561157,15.523390293121338,15.645032968521118,
2008-01-01,,,13.02127742767334,12.869114875793457,12.942572498321534,13.731369113922119,15.419674835205079,15.626843433380127,
2008-01-02,,,12.059327125549316,12.695964050292968,12.859494876861572,13.534169626235961,15.300918025970459,15.60970323562622,
2008-01-03,,,11.93690013885498,12.561291122436524,12.795656776428224,13.327350997924805,15.188807411193848,15.589852123260497,
2008-01-04,,,11.692039489746094,12.346164321899414,12.646117687225344,13.094297122955322,15.077396392822266,15.566852827072143,
2008-01-07,,,11.709527015686035,12.083814239501953,12.495703601837159,12.882231140136719,14.964411144256593,15.54332880973816,
2008-01-08,,,10.29284381866455,11.538127517700195,12.203621196746827,12.652238368988037,14.808575630187988,15.491383628845215,
2008-01-09,,,11.823213577270508,11.490904808044434,12.0934344291687,12.555169200897216,14.681248741149902,15.451331605911255,
2008-01-10,,,13.974477767944336,11.898420333862305,12.229855728149413,12.582715797424317,14.607441062927245,15.433666725158691,
2008-01-11,,,13.537230491638184,12.267458534240722,12.306811428070068,12.577468872070312,14.529610767364503,15.409530563354492,
2008-01-14,,,13.379820823669434,12.601517295837402,12.342665767669677,12.61113715171814,14.455978050231934,15.388542594909667,
2008-01-15,,,13.974477767944336,13.337844085693359,12.437985801696778,12.690279150009156,14.411728439331055,15.376561965942383,
2008-01-16,,,13.991969108581545,13.771595191955566,12.63125,12.745372438430786,14.386367893218994,15.364668769836426,
2008-01-17,,,13.283626556396484,13.633424949645995,12.76592264175415,12.780789709091186,14.354711112976075,15.34901527404785,
2008-01-18,,,13.23989963531494,13.573958778381348,12.920708656311035,12.783413171768188,14.330924739837647,15.33379903793335,
2008-01-21,,,13.23989963531494,13.54597454071045,13.073745918273925,12.784724760055543,14.283002338409425,15.318582801818847,
2008-01-22,,,12.986295700073242,13.34833812713623,13.343091106414795,12.77335615158081,14.214791469573974,15.295146226882935,
2008-01-23,,,13.974477767944336,13.34483985900879,13.558217525482178,12.82582597732544,14.152877025604248,15.280804452896119,
2008-01-24,,,13.983224868774414,13.484759521484374,13.559092235565185,12.894473981857299,14.085540714263916,15.262614879608154,
2008-01-25,,,14.175610542297363,13.67190170288086,13.622930240631103,12.964870834350586,14.019778327941895,15.250284433364868,
2008-01-28,,,14.13188648223877,13.850299072265624,13.698136806488037,13.020401287078858,13.96993185043335,15.239090814590455,
2008-01-29,,,14.000714302062988,14.053182792663574,13.700760459899902,13.06937313079834,13.944746208190917,15.22439923286438,
2008-01-30,,,14.12314510345459,14.082916259765625,13.713878059387207,13.172564029693604,13.913963890075683,15.215654277801514,
2008-01-31,,,14.709053993225098,14.228082084655762,13.856420803070069,13.311171722412109,13.89489974975586,15.208920593261718,
2008-02-01,,,16.204448699951172,14.633849716186523,14.152875709533692,13.536792182922364,13.901545886993409,15.216616201400758,
2008-02-04,,,15.085094451904297,14.82449131011963,14.337395191192627,13.705570554733276,13.897523193359374,15.217490739822388,
2008-02-05,,,14.892699241638184,15.002888298034668,14.528035545349121,13.935563325881958,13.888253498077393,15.213817768096924,
2008-02-06,,,15.69723892211914,15.317707061767578,14.700311660766602,14.12926459312439,13.873911724090576,15.210844449996948,15.846692337989808
2008-02-07,,,16.169469833374023,15.609790229797364,14.918936157226563,14.239014196395875,13.871463222503662,15.217578105926513,15.83694170475006
2008-02-08,,,15.907121658325195,15.550324821472168,15.092087268829346,14.357508754730224,13.84400396347046,15.223087482452392,15.824742474555968
2008-02-11,,,15.740965843200684,15.681499099731445,15.252995204925536,14.475566005706787,13.816369819641114,15.240315074920654,15.8144234085083
2008-02-12,,,15.32995319366455,15.768949890136719,15.385919094085693,14.543339776992799,13.797480716705323,15.244250326156616,15.805241179466247
2008-02-13,68.53700643162414,C,15.487361907958984,15.726974487304688,15.522340774536133,14.61810941696167,13.787161617279052,15.242851133346557,15.796146397590638
2008-02-14,67.71675863972682,C,14.910191535949709,15.475118827819824,15.542454528808594,14.699437665939332,13.763899993896484,15.236117486953736,15.784559297561646
2008-02-15,67.30501116403845,C,15.146306037902832,15.322955703735351,15.43664026260376,14.794757986068726,13.739763774871825,15.230608158111572,15.775901780128478
2008-02-18,66.84845721559547,C,15.146306037902832,15.204023742675782,15.442761421203613,14.89007830619812,13.72367296218872,15.222737655639648,15.769036951065063
2008-02-19,66.48480352635447,C,14.665331840515137,15.071099472045898,15.42002468109131,14.974030113220214,13.71912561416626,15.20341124534607,15.762784280776977
2008-02-20,66.0940806087409,B,14.700311660766602,14.913689422607423,15.320331954956055,15.010321807861327,13.737839908599854,15.181811113357544,15.756094369888306
2008-02-21,65.86836143032093,B,14.175610542297363,14.766773223876953,15.120946025848388,15.019941091537476,13.752881202697754,15.160823135375976,15.743807616233825
2008-02-22,65.63513604327655,B,14.315534591674805,14.600618934631347,14.96178731918335,15.026937294006348,13.766348514556885,15.136162319183349,15.730952477455139
2008-02-25,65.21241832679017,B,14.12314510345459,14.395986747741699,14.800005245208741,15.026500225067139,13.79468231201172,15.107041540145874,15.718490905761719
2008-02-26,64.88275135332206,B,13.913264274597168,14.245573234558105,14.658336353302001,15.022127723693847,13.82511484146118,15.074860057830811,15.702881112098694
2008-02-27,64.2146271050171,B,13.117469787597656,13.929004859924316,14.42134714126587,14.971843957901001,13.829662170410156,15.034370765686035,15.684472947120666
2008-02-28,63.485579436306374,B,12.32167911529541,13.558218574523925,14.16249589920044,14.852475214004517,13.824590129852295,14.98802243232727,15.662916536331176
2008-02-29,62.228309252563456,B,11.67455005645752,13.030021667480469,13.815320301055909,14.625980281829834,13.794332523345947,14.930218086242675,15.639261345863343
2008-03-03,60.933614618596046,B,11.350982666015623,12.475589179992676,13.435787963867188,14.4392746925354,13.757078819274902,14.868828296661377,15.613988318443297
2008-03-04,59.77420546870902,B,11.49090576171875,11.991117477416992,13.118345355987548,14.269185018539428,13.72262357711792,14.80813814163208,15.587971987724304
2008-03-05,59.65184013193959,B,12.53155517578125,11.873934555053712,12.901469707489014,14.110900831222533,13.71475305557251,14.755056114196778,15.567639899253845
2008-03-06,59.6064433172317,B,11.80572509765625,11.77074375152588,12.664481163024902,13.892713594436646,13.698662261962891,14.69856351852417,15.543372588157654
2008-03-07,59.92249613973269,B,11.272279739379885,11.69028968811035,12.36015567779541,13.66097149848938,13.668754386901856,14.640759181976318,15.514251780509948
2008-03-10,59.96532613842735,B,10.476487159729004,11.515390586853027,11.995489883422852,13.397747564315797,13.617858581542968,14.570624437332153,15.484256496429444
2008-03-11,59.90261731190927,B,10.59017276763916,11.33524398803711,11.663180732727051,13.160758543014527,13.569236488342286,14.494455661773681,15.454348645210267
2008-03-12,58.375046054913724,B,8.858667373657227,10.600666427612305,11.237300491333007,12.82932381629944,13.505223293304443,14.403070659637452,15.41587073802948
2008-03-13,57.49399471524735,B,9.199722290039062,10.079465866088867,10.925104808807372,12.543800354003906,13.450479736328125,14.319643573760986,15.381065726280212
2008-03-14,56.53040991349039,B,8.395182609558105,9.504046440124512,10.597168064117431,12.20624418258667,13.384542598724366,14.230969495773316,15.34070761680603
2008-03-17,55.89908310618329,B,8.071617126464844,9.023072433471679,10.269231510162353,11.85250973701477,13.311784400939942,14.138097772598266,15.300699338912963
2008-03-18,55.654274913773975,B,8.823684692382812,8.66977481842041,10.00250940322876,11.560427379608154,13.282401218414307,14.045488424301148,15.264363946914672
2008-03-19,56.47187435114148,B,9.121013641357422,8.72224407196045,9.661455249786377,11.281462478637696,13.228357219696045,13.954802980422974,15.228465776443482
2008-03-20,56.586071224165465,B,8.744980812072754,8.631295776367187,9.355380821228028,11.009930992126465,13.123767280578614,13.86560417175293,15.189550585746765
2008-03-21,57.16653010584563,B,8.744980812072754,8.701255416870117,9.102650928497315,10.731403303146362,13.027922286987305,13.778766527175904,15.150722875595093
2008-03-24,57.93984158116151,B,8.7537260055542,8.837677192687988,8.930374813079833,10.462932348251343,12.935400390625,13.695689220428466,15.113425526618958
2008-03-25,58.157195176714964,B,8.71874713897705,8.816689682006835,8.743232250213623,10.203206491470336,12.830285778045655,13.621007108688355,15.07451036453247
2008-03-26,57.87723755116196,B,7.643114566802978,8.521109867095948,8.621676969528199,9.929488730430602,12.703308687210082,13.544838290214539,15.02807452440262
2008-03-27,57.8095013158341,B,7.302058219909668,8.23252534866333,8.43191056251526,9.678507685661316,12.583677320480346,13.46919421672821,14.979277532100678
2008-03-28,57.79680607534567,B,7.529426574707031,7.989414501190185,8.34533495903015,9.471251511573792,12.469467859268189,13.400196299552917,14.930567977428437
2008-03-31,57.58291067339511,B,7.520681858062744,7.742805671691895,8.29024143218994,9.279736471176147,12.355083503723144,13.319042921066284,14.88321388244629
2008-04-01,57.61938507287439,B,7.99291467666626,7.597639179229736,8.207164430618286,9.104836916923523,12.255215883255005,13.23500367641449,14.837958624362946
2008-04-02,57.7751304939385,B,7.695582866668701,7.608132839202881,8.064621353149414,8.863038301467896,12.129637985229492,13.14125750541687,14.79152277946472
2008-04-03,58.081474626878524,B,7.704327583312988,7.688586711883545,7.9605560302734375,8.657968425750733,12.004060039520263,13.04480037689209,14.74403754711151
2008-04-04,58.083284864601545,B,7.651856422424316,7.713072681427002,7.851243591308593,8.476947259902953,11.873584957122803,12.946681642532349,14.696158771514893
2008-04-07,58.442788199059095,B,8.124085426330566,7.833753395080566,7.7882795333862305,8.359327173233032,11.753428936004639,12.861680393218995,14.651165833473206
2008-04-08,58.68414178656521,B,8.167811393737793,7.868732738494873,7.733185958862305,8.238209104537964,11.636770877838135,12.790758543014526,14.603461980819702
2008-04-09,59.1849175923652,B,7.791778087615967,7.8879717826843265,7.748052310943604,8.1848646402359,11.510143537521362,12.712053713798523,14.553877961635589
2008-04-10,59.89424786623497,B,8.52635669708252,8.052377605438233,7.870482158660889,8.151196360588074,11.386489591598512,12.640694670677185,14.506786234378815
2008-04-11,60.68115371865733,C,8.7537260055542,8.272751522064208,7.992912101745605,8.169123530387878,11.237475137710572,12.56951051235199,14.45947586774826
2008-04-14,61.35737472691369,C,9.164737701416016,8.4808819770813,8.157317686080933,8.223779559135437,11.119068002700805,12.50829559803009,14.412034327983855
2008-04-15,61.37778429605846,C,8.01040267944336,8.449400234222413,8.159066486358643,8.183115458488464,10.98142207145691,12.43483778476715,14.36179442167282
