Date,GRADE,GPS,RVTY,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-03-09,,,3.8179197311401367,3.8973873138427733,3.8697460651397706,3.905161190032959,4.221505470275879,,
1984-03-12,,,3.8351950645446777,3.8628358840942383,3.8662910223007203,3.891340708732605,4.208638277053833,,
1984-03-13,,,4.059777736663818,3.8870218276977537,3.892204427719116,3.8922045707702635,4.200951700210571,,
1984-03-14,,,4.094329357147217,3.9319386005401613,3.92330060005188,3.8956597328186033,4.193956155776977,,
1984-03-15,,,4.094329357147217,3.980310249328613,3.9526691675186156,3.899978590011597,4.182137603759766,,
1984-03-16,,,4.146156311035156,4.045957565307617,3.9716724395751952,3.906888794898987,4.168599529266357,,
1984-03-19,,,4.0079522132873535,4.080508995056152,3.9716724395751952,3.906888794898987,4.150574855804443,,
1984-03-20,,,4.077053070068359,4.083964061737061,3.9854929447174072,3.9120714902877807,4.137377223968506,,
1984-03-21,,,3.9906740188598633,4.0632329940795895,3.9975857973098754,3.91984543800354,4.122452011108399,,
1984-03-22,,,3.904294490814209,4.025226020812989,4.0027681350708,3.9302106380462645,4.105454730987549,,
1984-03-23,,,3.93884801864624,3.9837643623352053,4.014860963821411,3.942303514480591,4.089837522506714,,
1984-03-26,,,3.8351950645446777,3.94921293258667,4.014860963821411,3.9405759930610658,4.073252906799317,,
1984-03-27,,,3.852471113204956,3.904296541213989,3.9941303014755247,3.9431673645973206,4.05770483493805,,
1984-03-28,,,3.9906740188598633,3.904296541213989,3.9837647676467896,3.9535326838493345,4.04492082118988,,
1984-03-29,,,4.0425004959106445,3.931937742233276,3.9785818815231324,3.965625524520874,4.033864407539368,,
1984-03-30,,,4.163433074951172,3.976854753494263,3.980309557914734,3.9759909987449644,4.026954207420349,,
1984-04-02,,,4.18070650100708,4.045957040786743,3.9975849866867064,3.984628713130951,4.0231535482406615,,
1984-04-03,,,4.111604690551758,4.097783756256104,4.001040148735046,3.9932665467262267,4.016934323310852,,
1984-04-04,,,4.197983264923096,4.13924560546875,4.02177107334137,4.009678435325623,4.013824696540833,,
1984-04-05,,,4.0425004959106445,4.13924560546875,4.035591673851013,4.019179904460907,4.006223387718201,,
1984-04-06,,,4.0079522132873535,4.108149433135987,4.042502093315124,4.028681528568268,4.0010407400131225,4.302429578304291,
1984-04-09,,,3.9906740188598633,4.070142936706543,4.058049988746643,4.0364554762840275,3.997931094169617,4.295828249454498,
1984-04-10,,,4.0079522132873535,4.049412441253662,4.073598098754883,4.033864200115204,3.994476008415222,4.288882944583893,
1984-04-11,,,4.0079522132873535,4.0114062309265135,4.075325918197632,4.02954534292221,3.9906753873825074,4.282626655101776,
1984-04-12,,,4.146156311035156,4.032137393951416,4.085691499710083,4.032136690616608,3.9903298521041872,4.277752406597138,
1984-04-13,,,4.177355766296387,4.066018104553223,4.087083768844605,4.033696663379669,3.9909538412094117,4.27301789522171,
1984-04-16,,,4.142688751220703,4.0964210510253904,4.083281993865967,4.040433490276337,3.991230025291443,4.2682812333107,
1984-04-17,,,4.177355766296387,4.130301761627197,4.08985710144043,4.045448625087738,3.9918540143966674,4.263718979358673,
1984-04-18,,,4.177355766296387,4.164182472229004,4.087794351577759,4.054782712459565,3.9921324682235717,4.258123190402984,
1984-04-19,,,4.21202278137207,4.177355766296387,4.104746580123901,4.070169126987457,3.9955229139328003,4.252185080051422,
1984-04-20,,,4.21202278137207,4.184289169311524,4.125153636932373,4.083827865123749,3.9985678148269654,4.246763722896576,
1984-04-23,,,4.229356288909912,4.201622676849365,4.149021863937378,4.10353592634201,4.000922846794128,4.240998947620392,
1984-04-24,,,4.160021781921387,4.198155879974365,4.164228820800782,4.118913459777832,4.003273272514344,4.234885327816009,
1984-04-25,,,4.160021781921387,4.194689083099365,4.179435777664184,4.127380847930908,4.005969185829162,4.2282549452781675,
1984-04-26,,,4.160021781921387,4.184288883209229,4.180822324752808,4.133256912231445,4.009010577201844,4.221796824932098,
1984-04-27,,,4.2640252113342285,4.19468936920166,4.189489269256592,4.138286519050598,4.01413203716278,4.216723239421844,
1984-04-30,,,4.3160247802734375,4.212023067474365,4.206822872161865,4.145052433013916,4.020293488502502,4.212341902256012,
1984-05-01,,,4.368024826049805,4.253623676300049,4.225889778137207,4.157873439788818,4.028186001777649,4.208480565547943,
1984-05-02,,,4.506690979003906,4.322957515716553,4.258823299407959,4.1733088254928585,4.041615920066834,4.206005890369415,
1984-05-03,,,4.472024440765381,4.385358047485352,4.28482346534729,4.194785022735596,4.0571165990829465,4.204562585353852,
1984-05-04,,,4.333355903625488,4.399224185943604,4.296956777572632,4.211055207252502,4.069843907356262,4.20224933385849,
1984-05-07,,,4.3160247802734375,4.399224185943604,4.305623626708984,4.227322745323181,4.078769493103027,4.20010728597641,
1984-05-08,,,4.350688934326172,4.395757007598877,4.324690341949463,4.244459581375122,4.089770398139954,4.198311879634857,
1984-05-09,,,4.3160247802734375,4.357623767852783,4.340290641784668,4.2598632097244264,4.100423541069031,4.197892324924469,
1984-05-10,,,4.2466888427734375,4.312556648254395,4.348957347869873,4.26488983631134,4.109344444274902,4.196262662410736,
1984-05-11,,,4.160021781921387,4.277889823913574,4.338557004928589,4.2640231370925905,4.1134224081039426,4.193421814441681,
1984-05-14,,,4.160021781921387,4.246689224243164,4.322956705093384,4.264889788627625,4.116463799476623,4.190580966472626,
1984-05-15,,,4.142688751220703,4.20508918762207,4.300423097610474,4.263156437873841,4.120540614128113,4.188600313663483,
1984-05-16,,,4.2466888427734375,4.19122200012207,4.274422883987427,4.266623091697693,4.128079481124878,4.187315180301666,
1984-05-17,,,4.142688751220703,4.170421981811524,4.241489315032959,4.263156390190124,4.133883833885193,4.184301002025604,
1984-05-18,,,4.160021781921387,4.170421981811524,4.224155902862549,4.26055634021759,4.140725874900818,4.181115672588349,
1984-05-21,,,4.19468879699707,4.17735538482666,4.212022304534912,4.258822965621948,4.147915749549866,4.178277013301849,
1984-05-22,,,4.056021213531494,4.160021877288818,4.182555532455444,4.253622937202453,4.147840619087219,4.174396159648896,
1984-05-23,,,3.952019453048706,4.101087999343872,4.146154999732971,4.243222820758819,4.144994421005249,4.169475288391113,
1984-05-24,,,3.8653550148010254,4.045621252059936,4.10802161693573,4.228489482402802,4.140414934158326,4.161276268959045,
1984-05-25,,,3.900020122528076,3.9936209201812742,4.082021450996399,4.210289227962494,4.1354922103881835,4.152045869827271,
1984-05-28,,,3.900020122528076,3.9346871852874754,4.056021285057068,4.189488995075226,4.133333568572998,4.141954212188721,
1984-05-29,,,4.00402307510376,3.9242875576019287,4.042154717445373,4.171288907527924,4.131872968673706,4.1346250963211055,
1984-05-30,,,3.934689283370972,3.920821523666382,4.010954761505127,4.142688822746277,4.130753273963928,4.126602642536163,
1984-05-31,,,3.8653550148010254,3.920821523666382,3.9832213878631593,4.112355351448059,4.1299744844436646,4.117714607715607,
1984-06-01,,,3.796020984649658,3.900021696090698,3.9468213081359864,4.085488605499267,4.127117943763733,4.108477733135223,
1984-06-04,,,3.796020984649658,3.879221868515015,3.906954526901245,4.059488415718079,4.126334462165833,4.099793684482575,
1984-06-05,,,3.8653550148010254,3.8514882564544677,3.8878879070281984,4.035221719741822,4.126592140197754,4.0921484875679015,
1984-06-06,,,3.934689283370972,3.8514882564544677,3.886154890060425,4.016154944896698,4.125472445487976,4.085196633338928,
1984-06-07,,,3.9693546295166016,3.872288179397583,3.8965548515319823,4.002288234233856,4.124009528160095,4.078936967849732,
1984-06-08,,,3.8480207920074463,3.8826881408691407,3.8913549184799194,3.986688184738159,4.117701282501221,4.072327744960785,
1984-06-11,,,3.796020984649658,3.8826881408691407,3.8809550046920775,3.9684881448745726,4.110007572174072,4.066580560207367,
1984-06-12,,,3.726686954498291,3.8549545288085936,3.853221392631531,3.9476880550384523,4.102309217453003,4.059621770381927,
1984-06-13,,,3.7440202236175537,3.8168207168579102,3.834154486656189,3.922554624080658,4.093229956626892,4.053527326583862,
1984-06-14,,,3.67468523979187,3.757886838912964,3.8150875091552736,3.899154448509216,4.085873651504516,4.046048519611358,
1984-06-15,,,3.7440202236175537,3.7370867252349855,3.809887433052063,3.8783543705940247,4.080595011711121,4.040817875862121,
1984-06-18,,,3.76135516166687,3.7301535606384277,3.806420850753784,3.8566876888275146,4.076008634567261,4.036969864368439,
1984-06-19,,,3.8306884765625,3.7509538650512697,3.8029541969299316,3.845421051979065,4.0724633598327635,4.033469684123993,
1984-06-20,,,3.8480207920074463,3.7717539787292482,3.794287347793579,3.840221118927002,4.0692647314071655,4.029970059394836,
1984-06-21,,,3.8306884765625,3.802954626083374,3.780420732498169,3.8384877920150755,4.0629553747177125,4.026642613410949,
1984-06-22,,,3.813354969024658,3.816821575164795,3.7769541501998902,3.8341545343399046,4.055675358772278,4.023314599990845,
1984-06-25,,,3.7093544006347656,3.806421422958374,3.768287491798401,3.824621248245239,4.047008671760559,4.019119348526001,
1984-06-26,,,3.726686954498291,3.7856211185455324,3.768287491798401,3.8107544422149657,4.037995295524597,4.014924654960632,
1984-06-27,,,3.778687000274658,3.7717543601989747,3.7717541694641112,3.8029543280601503,4.030021920204162,4.011077194213867,
1984-06-28,,,3.796020984649658,3.764820861816406,3.78388774394989,3.799487626552582,4.0217018842697145,4.008612399101257,
1984-06-29,,,3.8480207920074463,3.771754026412964,3.7942878007888794,3.8020876169204714,4.014421844482422,4.006494829654693,
1984-07-02,,,3.76135516166687,3.782154178619385,3.7942878007888794,3.8003543257713317,4.005061821937561,4.002992334365845,
1984-07-03,,,3.813354969024658,3.7994877815246584,3.7925544500350954,3.7977543234825135,3.9981284856796266,4.000700879096985,
1984-07-04,,,3.813354969024658,3.8064213752746583,3.7890878677368165,3.7916876077651978,3.9911951494216917,3.998582167625427,
1984-07-05,,,3.8306884765625,3.8133548736572265,3.7890878677368165,3.7847543001174926,3.9846084833145143,3.9968095302581785,
1984-07-06,,,3.917355537414551,3.8272218227386476,3.7994879245758058,3.788221037387848,3.9776750898361204,3.995903563499451,
1984-07-09,,,4.00402307510376,3.8757554054260255,3.828954792022705,3.798621141910553,3.971435055732727,3.9958642721176147,
1984-07-10,,,4.00402307510376,3.913889026641846,3.856688404083252,3.8124879479408262,3.964155020713806,3.9961705112457278,
1984-07-11,,,3.9693546295166016,3.9450889587402345,3.8757551670074464,3.823754668235779,3.95340829372406,3.9975121068954467,
1984-07-12,,,3.9693546295166016,3.9728221893310547,3.893088531494141,3.8384881377220155,3.9433548974990846,4.000235748291016,
1984-07-13,,,3.986684560775757,3.986687994003296,3.9069549083709716,3.8506213545799257,3.93642147064209,4.003132688999176,
1984-07-16,,,4.0179972648620605,3.9894828319549562,3.9326191186904906,3.8634534597396852,3.9304609203338625,4.004615206718444,
1984-07-17,,,4.0179972648620605,3.992277669906616,3.953083348274231,3.8728188991546633,3.92380708694458,4.006788742542267,
1984-07-18,,,4.000603675842285,3.998527479171753,3.9718082189559936,3.880448043346405,3.917498664855957,4.008961102962494,
1984-07-19,,,4.000603675842285,4.004777288436889,3.988799738883972,3.8889438033103945,3.912576961517334,4.010960702896118,
1984-07-20,,,4.000603675842285,4.007561111450196,3.9971245527267456,3.8983062386512755,3.909388599395752,4.011405503749847,
1984-07-23,,,4.000603675842285,4.00408239364624,3.9967826128005983,3.9128687024116515,3.9062002372741698,4.011332018375397,
1984-07-24,,,4.000603675842285,4.000603675842285,3.9964406728744506,3.9265645384788512,3.9033585357666016,4.011949574947357,
1984-07-25,,,4.035392284393311,4.00756139755249,4.003044438362122,3.939399802684784,3.899132604598999,4.013606042861938,
1984-07-26,,,4.122360706329346,4.031912803649902,4.018345046043396,3.9557167887687683,3.898726043701172,4.016304938793183,
1984-07-27,,,4.139756202697754,4.0597433090209964,4.033652210235596,3.9703035593032836,3.8983207321166993,4.019523303508759,
1984-07-30,,,4.1745429039001465,4.094531154632568,4.049306774139405,3.9909629464149474,3.8979178142547606,4.022916781902313,
1984-07-31,,,4.278905868530273,4.150191593170166,4.075397634506226,4.014240491390228,3.902375507354736,4.025108063220978,
1984-08-01,,,4.348484516143799,4.212810039520264,4.110185718536377,4.040996968746185,3.910304808616638,4.027649614810944,
1984-08-02,,,4.331089496612549,4.254555797576904,4.143234300613403,4.066017019748688,3.9196194982528687,4.0300172162055965,
1984-08-03,,,4.661576271057129,4.3589198112487795,4.2093315601348875,4.103228056430817,3.9348506212234495,4.0351714158058165,
1984-08-06,,,4.748540878295898,4.4737194061279295,4.284125280380249,4.140453946590424,3.951821036338806,4.042577302455902,
1984-08-07,,,4.678966522216797,4.553731536865234,4.3519615650177,4.174201118946075,3.965319905281067,4.048596436977387,
1984-08-08,,,4.626781463623047,4.609390926361084,4.4111004829406735,4.207072460651398,3.979161748886108,4.054957511425019,
1984-08-09,,,4.731149196624756,4.689402866363525,4.471979331970215,4.245162189006805,3.996477632522583,4.0632260584831235,
1984-08-10,,,4.765935897827148,4.710274791717529,4.534597301483155,4.284124755859375,4.015875930786133,4.071496937274933,
1984-08-13,,,4.6963605880737305,4.699838733673095,4.586779069900513,4.318042922019958,4.033882722854615,4.080108592510223,
1984-08-14,,,4.713757991790772,4.706797027587891,4.6302642822265625,4.352830958366394,4.050850782394409,4.088721461296082,
1984-08-15,,,4.59199857711792,4.699840450286866,4.654615688323974,4.382400703430176,4.063996968269348,4.094734706878662,
1984-08-16,,,4.59199857711792,4.672010326385498,4.680706596374511,4.411970448493958,4.076449847221374,4.100229687690735,
1984-08-17,,,4.522420883178711,4.62330732345581,4.66679105758667,4.438061308860779,4.0899378490448,4.10381956577301,
1984-08-20,,,4.5398149490356445,4.591998195648193,4.645918464660644,4.465021872520447,4.10481372833252,4.107410650253296,
1984-08-21,,,4.731149196624756,4.59547643661499,4.65113673210144,4.501549148559571,4.124902973175049,4.113606095314026,
1984-08-22,,,4.713757991790772,4.61982831954956,4.659834384918213,4.535467433929443,4.144297728538513,4.118763842582703,
1984-08-23,,,4.6963605880737305,4.640700721740723,4.656355524063111,4.564167428016662,4.16473123550415,4.125302443504333,
1984-08-24,,,4.6963605880737305,4.675488662719727,4.649397993087769,4.591997647285462,4.183778042793274,4.132186527252197,4.217308052778244
1984-08-27,,,4.713757991790772,4.710277271270752,4.651137733459473,4.6189584016799925,4.202826099395752,4.139417366981506,4.217622808218002
1984-08-28,,,4.765935897827148,4.7172346115112305,4.656355524063111,4.643309903144837,4.221531047821045,4.1469972038269045,4.217940074205399
1984-08-29,,,4.731149196624756,4.7207128524780275,4.670270586013794,4.662443137168884,4.239193615913391,4.154229173660278,4.218427914381027
1984-08-30,,,4.765935897827148,4.734627914428711,4.6876643180847175,4.684185457229614,4.257898564338684,4.160426969528198,4.219089688062668
1984-08-31,46.81001423200433,A,4.731149196624756,4.741585636138916,4.708537149429322,4.687664103507996,4.276254448890686,4.165964903831482,4.219491399526596
1984-09-03,46.77642623716096,A,4.731149196624756,4.7450638771057125,4.727670574188233,4.6867945194244385,4.296690344810486,4.171849508285522,4.220065370798111
1984-09-04,46.69662188761595,A,4.59199857711792,4.710276412963867,4.713755512237549,4.682446122169495,4.313996577262879,4.175995936393738,4.219857457876206
1984-09-05,46.61287079172897,A,4.557209968566895,4.675488567352295,4.6981007099151615,4.678967547416687,4.329567036628723,4.179794478416443,4.2189588344097135
1984-09-06,46.54058476284748,P,4.661576271057129,4.654616641998291,4.694622278213501,4.675488901138306,4.346878142356872,4.184290013313293,4.218237546682357
1984-09-07,46.465987584547655,P,4.57460355758667,4.623307514190674,4.682446575164795,4.665922284126282,4.361409797668457,4.187915821075439,4.2173397719860075
1984-09-10,46.40827367779718,P,4.609389781951904,4.5989556312561035,4.672009754180908,4.66157374382019,4.378370490074158,4.191716156005859,4.216357551813125
1984-09-11,46.44796308261627,P,4.6963605880737305,4.6198280334472654,4.665052223205566,4.660703873634338,4.396030602455139,4.197079544067383,4.215982435941696
1984-09-12,46.51769476693866,P,4.731149196624756,4.654615879058838,4.665052223205566,4.66766140460968,4.414386487007141,4.2027908182144165,4.215522881746292
1984-09-13,46.55273015598372,P,4.731149196624756,4.668530464172363,4.6615735530853275,4.674618935585022,4.432395701408386,4.20850209236145,4.215149458646774
1984-09-14,46.61775393767763,A,4.713757991790772,4.696361351013184,4.6598344326019285,4.684185791015625,4.448323750495911,4.212999420166016,4.21486132979393
1984-09-17,46.63618338586514,A,4.644181251525879,4.703319644927978,4.651137638092041,4.689404106140136,4.461126914024353,4.21628098487854,4.214311443567276
1984-09-18,46.60083604448121,A,4.626781463623047,4.689403820037842,4.6546159267425535,4.684185719490051,4.4735820817947385,4.218868551254272,4.213674558401108
1984-09-19,46.524136241424706,A,4.57460355758667,4.658094692230224,4.656355285644532,4.6772279977798465,4.48568706035614,4.2195476770401,4.212776783704758
1984-09-20,46.46385143123226,P,4.59199857711792,4.630264568328857,4.649397516250611,4.672009897232056,4.4981399393081665,4.220747418403626,4.212655001878739
1984-09-21,46.40702570212952,P,4.57460355758667,4.602433681488037,4.649397516250611,4.665922045707703,4.5098983192443844,4.223159894943238,4.212704614400864
1984-09-24,46.379376868322204,P,4.557209968566895,4.58503942489624,4.6441795349121096,4.658094644546509,4.5206825733184814,4.225571746826172,4.212839516401291
1984-09-25,46.33845094746451,P,4.487636089324951,4.5572103500366214,4.623307085037231,4.644179654121399,4.530075349807739,4.22694121837616,4.212626549005509
1984-09-26,46.326920670654296,P,4.487636089324951,4.539816856384277,4.598955774307251,4.632003998756408,4.539815998077392,4.228657331466675,4.213274828195572
1984-09-27,46.30941563607983,P,4.487636089324951,4.518944358825683,4.574604463577271,4.618089008331299,4.549556646347046,4.23106680393219,4.213664733171463
1984-09-28,46.29733723898537,P,4.505029678344727,4.505029582977295,4.553731632232666,4.606783032417297,4.559645166397095,4.234516882896424,4.213969348669052
1984-10-01,46.26081838670289,P,4.400666236877441,4.473720836639404,4.529380130767822,4.5902588844299315,4.567646417617798,4.236923327445984,4.213752146959305
1984-10-02,46.26688988905108,P,4.38327169418335,4.452847957611084,4.505029153823853,4.579822540283203,4.575299777984619,4.23932915687561,4.213964735269546
1984-10-03,46.21917899773266,P,4.244118690490723,4.4041444778442385,4.4719806671142575,4.5641679763793945,4.579474306106567,4.2393034553527835,4.213309317827225
1984-10-04,46.18165416577826,P,4.296299457550049,4.365877151489258,4.4424107551574705,4.54590413570404,4.582953081130982,4.240839562416077,4.212570282220841
1984-10-05,46.11232917510131,P,4.226722717285156,4.310215759277344,4.407622671127319,4.528510093688965,4.584692411422729,4.2415065717697145,4.211311122179032
1984-10-08,46.04920230430585,P,4.139756202697754,4.258033752441406,4.365877294540406,4.505028414726257,4.583996677398682,4.2409572458267215,4.209617129564285
1984-10-09,45.991873235517176,P,4.191938400268555,4.219767093658447,4.336307525634766,4.479807305335998,4.582257328033447,4.2423164176940915,4.208356288671493
1984-10-10,45.97389205434332,B,4.139756202697754,4.198894596099853,4.301519536972046,4.450237655639649,4.578082761764526,4.244193785190582,4.206834536790848
1984-10-11,45.94133082145043,B,4.139756202697754,4.167585945129394,4.266731548309326,4.420668005943298,4.574256095886231,4.24693779706955,4.204107033014298
1984-10-12,45.97173916335638,B,4.313692569732666,4.1849799156188965,4.2475978374481205,4.400664734840393,4.567298421859741,4.251074521541596,4.201560195684433
1984-10-15,46.07884878249455,B,4.449806213378906,4.246989917755127,4.252511835098266,4.390945982933045,4.561323728561401,4.256572382450104,4.199263297319412
1984-10-16,46.14043894759963,B,4.362555980682373,4.2811134338378904,4.250440263748169,4.377734708786011,4.554995517730713,4.26015771150589,4.197391403913498
1984-10-17,46.244354849794625,B,4.41490650177002,4.336143493652344,4.2675190448760985,4.369749855995179,4.550758018493652,4.2649598836898805,4.195781263113022
1984-10-18,46.38645426086354,C,4.537057399749756,4.415603733062744,4.291594839096069,4.367002797126771,4.546876182556153,4.2716769075393675,4.194695757627487
1984-10-19,46.49144238721747,C,4.589409828186035,4.470747184753418,4.327863550186157,4.367743110656739,4.54334566116333,4.279610795974731,4.194044264554978
1984-10-22,46.55371995337308,C,4.641759395599365,4.50913782119751,4.3780638694763185,4.371970582008362,4.542253637313843,4.288068180084228,4.1939309322834015
1984-10-23,46.67161997799321,C,4.711560726165772,4.578938770294189,4.43002610206604,4.383166813850403,4.542209692001343,4.296530237197876,4.194339362382888
1984-10-24,46.752873156711445,C,4.711560726165772,4.638269615173341,4.487206554412841,4.394363045692444,4.5446009349823,4.304298951625824,4.194747792482376
1984-10-25,46.78506743053281,A,4.694111347198486,4.669680404663087,4.542642068862915,4.404686808586121,4.546643190383911,4.3115465188026425,4.1952417433261875
1984-10-26,46.796252637006624,A,4.676658153533936,4.6871300697326665,4.578938627243042,4.413268232345581,4.549727935791015,4.3198328924179075,4.196080318689346
