Date,GRADE,GPS,AME,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-08-29,,,1.0366638898849487,1.0231630563735963,1.0135196030139924,1.026055970788002,,,
1984-08-30,,,1.0221986770629885,1.0260560512542725,1.0140017688274383,1.0284668415784837,,,
1984-08-31,,,1.0221986770629885,1.0241273880004884,1.0149661362171174,1.0287079244852066,,,
1984-09-03,,,1.0221986770629885,1.0250917196273805,1.0159305036067963,1.0289490073919296,,,
1984-09-04,,,1.007733702659607,1.0221987247467044,1.0183413624763489,1.02605599462986,,,
1984-09-05,,,1.0029113292694092,1.0154482126235964,1.0193056344985962,1.0226807743310928,,,
1984-09-06,,,1.007733702659607,1.01255521774292,1.0193056344985962,1.018341252207756,,,
1984-09-07,,,1.0221986770629885,1.01255521774292,1.0183413028717043,1.015930399298668,,,
1984-09-10,,,1.0153976678848269,1.0111950159072876,1.0181433677673342,1.0141438573598862,,,
1984-09-11,,,1.0348304510116575,1.0166143655776978,1.0194065451622012,1.0152576297521592,,,
1984-09-12,,,1.0056806802749634,1.0171682357788085,1.0163082242012025,1.0149139136075973,,,
1984-09-13,,,1.0251139402389526,1.0206442832946778,1.016599750518799,1.0153007596731185,,,
1984-09-14,,,1.0299713611602783,1.0221988201141357,1.017377018928528,1.0161715775728226,,,
1984-09-17,,,1.0299713611602783,1.0251135587692262,1.0181542873382567,1.0170423954725265,,,
1984-09-18,,,1.0348304510116575,1.0251135587692262,1.0208639621734619,1.0196026623249055,,,
1984-09-19,,,1.0348304510116575,1.030943512916565,1.0240558743476866,1.0216807544231414,,,
1984-09-20,,,1.0396885871887207,1.0338584423065185,1.0272513628005981,1.023278498649597,,,
1984-09-21,,,1.0494060516357422,1.0377453804016112,1.0299721002578734,1.0241567015647888,,,
1984-09-24,,,1.044547438621521,1.04066059589386,1.0328870773315428,1.0255152225494384,,,
1984-09-25,,,1.0591223239898682,1.045518970489502,1.0353162646293639,1.0273614048957824,,,
1984-09-26,,,1.044547438621521,1.0474623680114745,1.0392029404640195,1.027755582332611,1.0056167829036713,,
1984-09-27,,,1.0494060516357422,1.049405860900879,1.0416321516036986,1.0291159510612489,1.0078967487812043,,
1984-09-28,,,1.0396885871887207,1.0474623680114745,1.0426038742065429,1.0299904465675354,1.0101752305030822,,
1984-10-01,,,1.0348304510116575,1.045518970489502,1.0430897831916808,1.0306220352649689,1.012838717699051,,
1984-10-02,,,1.0348304510116575,1.0406605958938597,1.043089783191681,1.0319768726825713,1.0155022048950195,,
1984-10-03,,,1.0105384588241575,1.0338587999343871,1.0406605839729308,1.0323582291603088,1.0176798522472381,,
1984-10-04,,,0.995963990688324,1.0231703877449034,1.0362881243228912,1.0317697435617448,1.0193731367588044,,
1984-10-05,,,1.0008220672607422,1.0153970837593076,1.0314297258853913,1.0307009130716325,1.0211635828018188,,
1984-10-08,,,0.9911052584648132,1.006652045249939,1.0260855078697204,1.0294862926006316,1.0228561198711394,,
1984-10-09,,,0.9765293598175048,0.9949918270111084,1.017826211452484,1.026571238040924,1.0238714170455934,,
1984-10-10,,,0.9668145179748536,0.9862470388412475,1.0100529193878174,1.0246279299259187,1.0235352051258086,,
1984-10-11,,,0.947380542755127,0.9765303492546081,0.9998503684997558,1.0207412600517274,1.0230031907558441,,
1984-10-12,,,0.9522382020950316,0.966813576221466,0.9911053299903869,1.016854602098465,1.0217004144191741,,
1984-10-15,,,0.9813883900642396,0.9648702025413514,0.9857611238956452,1.014425453543663,1.0209806418418885,,
1984-10-16,,,0.9522382020950316,0.9600119709968566,0.9775018990039825,1.0102958410978318,1.018713526725769,,
1984-10-17,,,0.947380542755127,0.9561251759529114,0.9711861073970794,1.0059233456850052,1.0162528228759766,,
1984-10-18,,,0.971671998500824,0.9609834671020507,0.9687569081783295,1.0025225162506104,1.0137957799434663,,
1984-10-19,,,0.9619553089141846,0.9629268884658814,0.9648702323436738,0.9981499791145325,1.0116265714168549,,
1984-10-22,,,0.9182297587394714,0.9502951622009277,0.9575826823711395,0.99183409512043,1.008968596458435,,
1984-10-23,,,0.9230883717536926,0.9444651961326599,0.9522385835647583,0.9850323975086213,1.0071792638301849,,
1984-10-24,,,0.9376635551452636,0.9425217986106873,0.9493234872817993,0.9796882033348083,1.0056814348697662,,
1984-10-25,,,0.947380542755127,0.9376635074615478,0.9493234872817993,0.9745869278907776,1.0042815053462981,,
1984-10-26,,,0.9230883717536926,0.9298901200294495,0.9464085042476654,0.9687569171190262,1.002492172718048,,
1984-10-29,,,0.8987966775894165,0.9260035037994385,0.9381493330001831,0.9619552284479141,1.0002170062065125,,
1984-10-30,,,0.9279462099075316,0.9269750714302063,0.9357201337814331,0.9566110163927078,0.9991034281253814,,
1984-10-31,,,0.9036544561386108,0.9201732516288758,0.9313475251197815,0.9512668162584305,0.997311145067215,,
1984-11-01,,,0.9085132479667664,0.9123997926712036,0.9250316500663758,0.9468942791223526,0.9953267359733582,,
1984-11-02,,,0.9182297587394714,0.9114280700683594,0.9206590950489044,0.9427646636962891,0.9930544912815094,,
1984-11-05,,,0.9279462099075316,0.9172579765319824,0.9216307401657104,0.939606711268425,0.9912658751010894,,
1984-11-06,,,0.9522382020950316,0.9221163749694824,0.9245457231998444,0.9383921533823013,0.9898666656017303,,
1984-11-07,,,0.9230883717536926,0.9260031580924988,0.9230882048606872,0.9362058460712432,0.9875951552391052,,
1984-11-08,,,0.9328047633171082,0.9308614611625672,0.9216306269168854,0.9354770570993424,0.9858072769641876,,
1984-11-09,,,0.9328047633171082,0.9337764620780945,0.9226022660732269,0.9345053851604461,0.98401939868927,,
1984-11-12,,,0.9279462099075316,0.9337764620780945,0.9255172193050385,0.9318332761526108,0.9821343493461608,,
1984-11-13,,,0.9279462099075316,0.9289180636405945,0.9255172193050385,0.9306186765432358,0.9805385994911194,,
1984-11-14,,,0.9279462099075316,0.9298896312713623,0.9279463946819305,0.929646959900856,0.9790392971038818,,
1984-11-15,,,0.9279462099075316,0.9289179205894469,0.9298896908760069,0.9274606704711914,0.9774435472488403,,
1984-11-16,,,0.9182297587394714,0.9260029196739195,0.9298896908760069,0.9252743929624557,0.97536416888237,,
1984-11-19,,,0.9182297587394714,0.9240596294403074,0.9289180457592009,0.9252743929624557,0.9734208106994628,,
1984-11-20,,,0.9182297587394714,0.9221163392066956,0.9255172014236448,0.9250314623117447,0.9710887968540192,,
1984-11-21,,,0.9036544561386108,0.9172579884529114,0.9235738098621367,0.923331007361412,0.9690482723712921,,
1984-11-22,,,0.9036544561386108,0.9123996376991272,0.920658779144287,0.9211447030305863,0.9666190826892853,,
1984-11-23,,,0.9328047633171082,0.9153146386146546,0.920658779144287,0.921630522608757,0.9646757507324218,,
1984-11-26,,,0.9376635551452636,0.919201397895813,0.9216305136680601,0.9235738664865494,0.9628295946121216,,
1984-11-27,,,0.942521035671234,0.9240596532821655,0.9230879962444304,0.9243026077747345,0.9609834063053131,,
1984-11-28,,,0.9376635551452636,0.9308614730834961,0.9240597307682037,0.9260030627250672,0.9590400683879853,,
1984-11-29,,,0.9376635551452636,0.9376632928848265,0.9250314652919769,0.927460578083992,0.9569995677471161,,
1984-11-30,,,0.942521035671234,0.9396065473556516,0.9274605929851532,0.9286751419305801,0.954861867427826,,
1984-12-03,,,0.9405619502067566,0.9401862263679502,0.9296938121318817,0.9293059289455414,0.9527821576595307,,
1984-12-04,,,0.9601575136184692,0.9437135219573974,0.9338865876197815,0.9297018945217133,0.9508028614521027,,
1984-12-05,,,0.9356635808944702,0.9433135271072388,0.9370875000953675,0.9303306549787521,0.9486251842975616,0.9771209836006165,
1984-12-06,,,0.925865650177002,0.9409539461135864,0.9393086194992065,0.9299836993217468,0.9461543762683868,0.9770255625247956,
1984-12-07,,,0.9307644367218018,0.9386026263237,0.9391045868396759,0.9298816829919815,0.9439758932590485,0.9770755618810654,
1984-12-10,,,0.9307644367218018,0.936643123626709,0.9384146749973297,0.930022594332695,0.9418945729732513,0.9773666453361511,
1984-12-11,,,0.95035982131958,0.9346835851669312,0.9391985535621643,0.9311432749032974,0.9402051603794098,0.9778536826372146,
1984-12-12,,,0.925865650177002,0.9327239990234375,0.9380187630653382,0.931039246916771,0.9385117042064667,0.9780957782268525,
1984-12-13,,,0.9307644367218018,0.9337037563323974,0.9373288512229919,0.9311801582574845,0.9372077131271362,0.9782904249429702,
1984-12-14,,,0.9405619502067566,0.9356632590293884,0.9371329426765442,0.9322967678308487,0.9360025107860566,0.9785830467939377,
1984-12-17,,,0.925865650177002,0.9346835017204285,0.9356633126735687,0.9326785624027252,0.9346977186203003,0.9787769192457199,
1984-12-18,,,0.9895495176315308,0.9425214409828186,0.9386025130748749,0.9362445503473282,0.9349581217765808,0.9794147694110871,
1984-12-19,,,0.9846513271331788,0.954278576374054,0.9435012876987457,0.9402943938970566,0.9353148579597473,0.979425031542778,
1984-12-20,,,0.979752004146576,0.9640760898590088,0.9488899230957031,0.9440992712974549,0.9359622871875763,0.9794827389717102,
1984-12-21,,,0.95035982131958,0.9660356640815735,0.950849461555481,0.9449770241975785,0.9359247195720672,0.9788125669956207,
1984-12-24,,,0.9650557041168212,0.9738736748695374,0.9542785882949829,0.9463466316461563,0.9355980658531189,0.9782893538475037,
1984-12-25,,,0.9650557041168212,0.9689749121665955,0.955748176574707,0.9474733650684357,0.9358544158935547,0.9772839713096618,
1984-12-26,,,0.9748544096946716,0.9670155286788941,0.960647052526474,0.9493329077959061,0.9364038932323456,0.9763283580541611,
1984-12-27,,,0.9748544096946716,0.9660360097885132,0.965056049823761,0.9511924505233764,0.9364675414562226,0.9751316606998444,
1984-12-28,,,0.955258846282959,0.9670158147811889,0.9665257394313812,0.9518293410539627,0.936333612203598,0.9739800918102265,
1984-12-31,,,0.9601575136184692,0.9660361766815185,0.969954925775528,0.9528091192245484,0.937172167301178,0.9730703818798065,
1985-01-01,,,0.9601575136184692,0.9650565385818481,0.9670157253742218,0.9528091192245484,0.9379135501384736,0.9725464069843293,
1985-01-02,,,0.9405619502067566,0.9581980466842651,0.9626067876815796,0.9530540376901626,0.9379715180397034,0.9718264764547349,
1985-01-03,,,0.95035982131958,0.9532991290092468,0.95966756939888,0.9542787462472914,0.9380311036109924,0.9711563044786453,
1985-01-04,,,0.95035982131958,0.952319324016571,0.95966756939888,0.9552585154771803,0.9385765326023102,0.9705343526601792,
1985-01-07,,,0.955258846282959,0.951339590549469,0.9586878836154937,0.9564832359552382,0.939705775976181,0.9699613910913467,
1985-01-08,,,0.9601575136184692,0.951339590549469,0.9581980645656586,0.9569731205701826,0.9403500020503998,0.9697267150878907,
1985-01-09,,,0.9650557041168212,0.9562383413314819,0.9572181940078736,0.9589326232671735,0.941578027009964,0.9694445860385895,
1985-01-10,,,1.0189422369003296,0.9699548244476318,0.9616269767284393,0.9633415132761,0.9437866067886352,0.9695566713809967,
1985-01-11,,,1.023841381072998,0.9846511363983155,0.9684852302074433,0.967505484819412,0.9458988392353058,0.9694766652584076,
1985-01-14,,,1.0630316734313965,1.0062057018280028,0.9787726461887359,0.9743637859821318,0.9486005485057831,0.9699332118034363,
1985-01-15,,,1.0434366464614868,1.0228615283966065,0.9871005594730378,0.9770581424236295,0.9504245173931122,0.9701455914974213,
1985-01-16,,,1.0679302215576172,1.0434364318847655,0.9998373866081238,0.9812220871448515,0.9533213543891906,0.9704582548141479,
1985-01-17,,,1.087525486946106,1.057153081893921,1.0135539531707765,0.986610761284828,0.9564157688617706,0.9711115229129791,
1985-01-18,,,1.0679302215576172,1.0659708499908447,1.02531099319458,0.9924892812967299,0.9591182780265808,0.9715688383579254,
1985-01-21,,,1.0630316734313965,1.0659708499908447,1.0360882759094239,0.9973880797624586,0.9618199872970581,0.9719771683216095,
1985-01-22,,,1.082626461982727,1.0738088130950927,1.0483351707458497,1.003266617655754,0.964913592338562,0.9727260959148407,
1985-01-23,,,1.087525486946106,1.0777278661727905,1.0605821490287781,1.008900171518326,0.9681051778793335,0.9735722374916077,
1985-01-24,,,1.1218156814575195,1.0845859050750732,1.0708694934844971,1.0162482351064681,0.9719825673103333,0.9747130572795868,
1985-01-25,,,1.141411542892456,1.099282169342041,1.082626509666443,1.0255558699369431,0.9764462029933929,0.9759051859378814,
1985-01-28,,,1.131614327430725,1.1129987001419068,1.0894847750663756,1.0341287106275558,0.980713894367218,0.9770673525333404,
1985-01-29,,,1.1218156814575195,1.1208365440368653,1.097322678565979,1.0422116190195083,0.984785612821579,0.9779372048377991,
1985-01-30,,,1.1267156600952148,1.128674578666687,1.1032012224197387,1.0515193045139313,0.989246836900711,0.9791475546360016,
1985-01-31,,,1.1169174909591677,1.1276949405670167,1.106140422821045,1.0598471879959106,0.9935120975971222,0.9800655901432037,
1985-02-01,,,1.0973231792449951,1.1188772678375245,1.1090797185897827,1.0671953558921814,0.9968024659156799,0.9807391083240509,
1985-02-04,,,1.102221131324768,1.112998628616333,1.1129986643791199,1.0745434701442718,1.00009361743927,0.9814616060256958,
1985-02-05,,,1.102221131324768,1.1090797185897827,1.1149581313133239,1.0816466510295868,1.0032876193523408,0.9821355128288269,
1985-02-06,,,1.0973231792449951,1.1032012224197387,1.1159379005432128,1.0882600247859955,1.0064808118343354,0.9827604401111603,
1985-02-07,,,1.131614327430725,1.1061405897140504,1.1169177651405335,1.0938936293125152,1.0103598272800445,0.9836796975135803,
1985-02-08,,,1.1365123987197876,1.1139784336090088,1.1164278507232666,1.0995271801948547,1.0142396545410157,0.9845507609844207,
1985-02-11,,,1.1169174909591677,1.1169177055358888,1.1149581670761108,1.1022214710712432,1.0177667653560638,0.9852744615077973,
1985-02-12,,,1.0973231792449951,1.1159381151199341,1.1125089168548583,1.1049157977104187,1.0205100786685943,0.9856564700603485,
1985-02-13,,,1.1120189428329468,1.1188772678375245,1.1110392451286315,1.1071202337741852,1.0240371859073638,0.9863311851024628,
1985-02-14,,,1.0973231792449951,1.1120190382003785,1.1090798139572144,1.1076101183891296,1.0274663364887238,0.9868103563785553,
1985-02-15,,,1.0973231792449951,1.1041811943054198,1.1090798139572144,1.1090797662734986,1.0307975113391876,0.9873867022991181,
1985-02-18,,,1.0973231792449951,1.1002623319625855,1.108590018749237,1.1107943415641786,1.0341286861896515,0.9880116295814514,
1985-02-19,,,1.0973231792449951,1.1002623319625855,1.1081002235412598,1.111529177427292,1.0370679533481597,0.9886365568637848,
1985-02-20,,,1.087525486946106,1.0953636407852172,1.1071204543113708,1.111529177427292,1.040301150083542,0.9894064271450043,
1985-02-21,,,1.087525486946106,1.0934041023254395,1.102711570262909,1.109814667701721,1.043436371088028,0.9903220421075821,
1985-02-22,,,1.087525486946106,1.0914445638656616,1.0978128790855408,1.1071203649044037,1.046375641822815,0.9911890763044358,
1985-02-25,,,1.087525486946106,1.0894850254058839,1.0948736786842346,1.1049159228801728,1.049608838558197,0.9921532785892486,
1985-02-26,,,1.0973231792449951,1.0894850254058839,1.0948736786842346,1.1036912977695466,1.0517643117904663,0.9933612167835235,
1985-02-27,,,1.1071206331253052,1.0934040546417236,1.0943838477134704,1.102711546421051,1.054213697910309,0.9947642779350281,
1985-02-28,,,1.1169174909591677,1.099282455444336,1.0963432788848877,1.1027115464210513,1.0569570076465606,0.9964596474170685,
1985-03-01,,,1.0973231792449951,1.1012419939041138,1.0963432788848877,1.1027115464210513,1.0598962748050689,0.9979104971885682,
1985-03-04,,,1.092423677444458,1.102221632003784,1.095853328704834,1.1022216737270356,1.0624436342716217,0.9990208500623703,
1985-03-05,,,1.1169174909591677,1.1061404943466187,1.0978127598762513,1.1029564917087558,1.0654808700084686,1.0006676429510117,
1985-03-06,,,1.0973231792449951,1.1041810035705566,1.0987925291061402,1.1029564917087558,1.067930245399475,1.0021670693159104,
1985-03-07,,,1.1071206331253052,1.102221632003784,1.10075204372406,1.1017318069934847,1.0705755698680877,1.003521555662155,
1985-03-08,,,1.087525486946106,1.1002620935440064,1.10075204372406,1.0992824614048007,1.0732209026813506,1.0047772574424743,
1985-03-11,,,1.070748209953308,1.0959270000457764,1.0990743160247802,1.0969739973545074,1.0754327166080475,1.0063024419546127,
1985-03-12,,,1.051011323928833,1.0827457666397096,1.094443130493164,1.0946584045886993,1.0772497928142548,1.0075816714763641,
1985-03-13,,,1.0066026449203491,1.0646016597747803,1.0843913316726685,1.0893875896930694,1.0785706067085266,1.008271062374115,
1985-03-14,,,1.036207914352417,1.0504191160202025,1.0763203740119933,1.0863318264484405,1.0802875685691833,1.009159336090088,
1985-03-15,,,1.051011323928833,1.043116283416748,1.0716891884803772,1.0840162336826324,1.0823005986213685,1.0104385656118393,
1985-03-18,,,1.031274437904358,1.035221529006958,1.0655742645263673,1.0807137966156006,1.0838209104537964,1.0117633432149886,
1985-03-19,,,1.060879468917847,1.037195158004761,1.059970462322235,1.0788916110992433,1.085835349559784,1.0130926758050918,
1985-03-20,,,1.051011323928833,1.0460768938064575,1.055339276790619,1.0770659029483796,1.0875544619560242,1.0145662444829942,
1985-03-21,,,1.070748209953308,1.0529849529266357,1.0517020344734191,1.0762270390987396,1.0885905814170838,1.0161885941028594,
1985-03-22,,,1.051011323928833,1.0529849529266357,1.048050618171692,1.074401330947876,1.0891339802742004,1.017516409754753,
1985-03-25,,,1.0559455156326294,1.05791916847229,1.046570348739624,1.0728223323822021,1.0889922571182251,1.018796402812004,
1985-03-26,,,1.036207914352417,1.052984857559204,1.0450900077819825,1.0697665691375733,1.0888476824760438,1.019636099934578,
1985-03-27,,,1.0460772514343262,1.0519980430603026,1.04903746843338,1.0667144000530242,1.088410623073578,1.0208659887313842,
1985-03-28,,,1.036207914352417,1.0450899839401244,1.04903746843338,1.0626789212226868,1.0873842716217041,1.0219000202417374,
1985-03-29,,,1.0460772514343262,1.044103169441223,1.0485440611839294,1.0601166248321534,1.0869472122192383,1.0230327451229095,
1985-04-01,,,1.0460772514343262,1.0421295166015625,1.0500243425369262,1.0577993035316466,1.0866081237792968,1.0242140555381776,
1985-04-02,,,1.0559455156326294,1.046077036857605,1.0495309472084045,1.0547507047653197,1.0860745048522948,1.0254940485954285,
1985-04-03,,,1.0559455156326294,1.0480506896972657,1.0500243663787843,1.0526818215847016,1.0854429054260253,1.0267740416526794,
1985-04-04,,,1.051011323928833,1.0510113716125489,1.0480506777763368,1.0498763561248778,1.0840268182754516,1.0280046927928925,
1985-04-05,,,1.051011323928833,1.0519981861114502,1.0480506777763368,1.0480506479740144,1.0822188138961792,1.029332508444786,
1985-04-08,,,1.0460772514343262,1.0519981861114502,1.0470638513565063,1.0468171000480653,1.0805080723762512,1.0306109833717345,
1985-04-09,,,1.060879468917847,1.0529849767684936,1.0495310068130492,1.047310507297516,1.0792893481254577,1.0320374804735184,
1985-04-10,,,1.060879468917847,1.053971767425537,1.0510112285614015,1.0500243484973908,1.0779726243019103,1.0336097306013108,
1985-04-11,,,1.0559455156326294,1.0549586057662963,1.0529849886894227,1.0510112285614013,1.0767531847953797,1.035132641196251,
1985-04-12,,,1.0460772514343262,1.053971791267395,1.0529849886894227,1.050764524936676,1.0757282662391663,1.036265366077423,
1985-04-15,,,1.036207914352417,1.051997923851013,1.0519980549812318,1.051011198759079,1.0744080018997193,1.0372508096694946,
1985-04-16,,,1.036207914352417,1.0470636129379272,1.0500242948532106,1.0497776210308074,1.0730877375602723,1.0381876784563064,
1985-04-17,,,1.070748209953308,1.0490373611450194,1.0515045642852785,1.0507644653320312,1.0725562381744385,1.0395185250043868,
1985-04-18,,,1.060879468917847,1.050024151802063,1.0524913787841799,1.050271028280258,1.071141541004181,1.0407506841421128,
1985-04-19,,,1.041142463684082,1.0490371942520142,1.0515044927597048,1.0497775852680207,1.0692341423034668,1.0417368984222413,
1985-04-22,,,1.041142463684082,1.0500241041183471,1.0510110139846804,1.0490374326705934,1.0677186417579652,1.0427427035570145,
1985-04-23,,,1.0460772514343262,1.051997971534729,1.0495307922363282,1.0495308995246888,1.0666937232017517,1.0436019009351731,
1985-04-24,,,1.0214052200317385,1.0421293735504151,1.0455833673477173,1.0482972979545593,1.0648814487457274,1.0444593173265457,1.010790150463581
1985-04-25,,,1.0016679763793943,1.0302870750427247,1.0401556134223937,1.0465703010559082,1.0629683446884155,1.0452173405885696,1.0111214515566826
1985-04-26,,,0.991799294948578,1.0204184412956239,1.034727817773819,1.0438564032316209,1.060857867002487,1.0458276891708373,1.0114516255259514
1985-04-29,,,0.9868653416633606,1.0095630168914795,1.0297935605049133,1.0408958077430726,1.0586487102508544,1.046388698220253,1.011877671778202
1985-04-30,,,0.9967331886291504,0.9996942043304443,1.0258460879325866,1.0379351913928985,1.0566369104385376,1.0468524318933488,1.0123530572652817
1985-05-01,51.20532490948551,P,0.9967331886291504,0.9947597980499268,1.018444585800171,1.0349745750427246,1.0548210644721985,1.04756110727787,1.0128284427523613
1985-05-02,51.21069782919119,P,0.9967331886291504,0.9937728404998779,1.0120299577713012,1.0322606682777404,1.0530052185058594,1.0482207947969437,1.013255609869957
1985-05-03,51.215622438026884,P,0.9868653416633606,0.9927860498428345,1.0066022455692292,1.0290533691644668,1.0509920156002044,1.0486838287115097,1.0136334377527236
1985-05-06,51.21852121672713,P,0.976995885372162,0.9908121585845947,1.000187587738037,1.0255993008613586,1.0487814235687256,1.0491951310634613,1.0139860251545907
1985-05-07,51.214701070957766,P,0.9819312691688538,0.9878517746925354,0.9937729895114898,1.021651890873909,1.0464735853672027,1.0491189485788346,1.0142668589949608
1985-05-08,51.20643742513715,P,0.976995885372162,0.9839043140411377,0.9893320560455322,1.0174577116966248,1.04387109041214,1.0490423941612244,1.0142337128520011
1985-05-09,51.197262378993194,P,0.976995885372162,0.97995685338974,0.9868648469448089,1.0135102301836014,1.0410726583003997,1.0490148329734803,1.0142487859725953
1985-05-10,51.20508516700462,P,1.0066026449203491,0.9839043140411377,0.9883451819419861,1.0115364998579026,1.039258247613907,1.049577261209488,1.0141949141025544
1985-05-13,51.21290442674147,P,0.9967331886291504,0.9878517746925354,0.989331966638565,1.0095627635717392,1.0373444378376007,1.0498940360546112,1.0140916949510574
1985-05-14,51.21882601722007,B,0.991799294948578,0.9898253798484804,0.9888385772705078,1.0073423326015472,1.034842073917389,1.0501614719629289,1.0137227216362954
1985-05-15,51.23434692696798,C,1.0115364789962769,0.9967334985733032,0.9903189063072204,1.0043817460536957,1.0331263399124146,1.0505282926559447,1.013428325355053
1985-05-16,51.25697788535269,C,1.036207914352417,1.0085759043693543,0.9942663788795472,1.0031481683254242,1.0317080855369567,1.0511418277025222,1.0131367442011834
1985-05-17,51.26946714178923,C,1.0460772514343262,1.0164708256721497,1.0001875698566436,1.0033949077129365,1.0308791208267212,1.052050011754036,1.0130150517821312
1985-05-20,51.281645339090666,C,1.031274437904358,1.0233790755271912,1.0056154251098632,1.0029015064239502,1.0300896453857422,1.0527611809968949,1.0129157814383507
1985-05-21,51.30708383391565,C,1.041142463684082,1.033247709274292,1.0115365445613862,1.002654767036438,1.0298922681808471,1.053571030497551,1.0130587187409401
1985-05-22,51.3201021823952,C,1.0214052200317385,1.0352214574813843,1.0159774780273438,1.002654767036438,1.030188319683075,1.0543794631958008,1.0131029698252678
1985-05-23,51.319813923940664,C,1.0214052200317385,1.0322609186172484,1.0204184114933015,1.003641629219055,1.0298922657966614,1.0550899171829224,1.0131231108307839
1985-05-24,51.310550390298864,A,1.0214052200317385,1.0273265123367312,1.0218986690044403,1.005121925473213,1.0293001437187195,1.0558003711700439,1.0131673619151116
1985-05-27,51.30761419228141,A,1.0214052200317385,1.0253526687622072,1.024365872144699,1.0068489193916321,1.0291027593612672,1.0564618349075316,1.0132116129994393
1985-05-28,51.294095516937965,A,1.016471028327942,1.020418381690979,1.0268330454826355,1.0078358113765717,1.028214590549469,1.0570249700546264,1.0133758425712585
1985-05-29,51.286689442407045,A,1.016471028327942,1.01943154335022,1.027326500415802,1.0088227033615111,1.0275237846374512,1.0575391232967377,1.0134918546676637
1985-05-30,51.27919894687269,A,1.0214052200317385,1.0194315433502197,1.0258462309837344,1.0100563049316407,1.0265369248390197,1.0575637531280517,1.0135602122545242
1985-05-31,51.27702661355372,A,1.0263391733169556,1.0204183340072632,1.0238724231719973,1.0120299965143205,1.0260434818267823,1.0575887310504912,1.0135326981544495
1985-06-03,51.2693605044299,P,1.0214052200317385,1.0204183340072632,1.0228855013847353,1.0142504632472993,1.0253526759147644,1.0571724665164948,1.0135528391599655
1985-06-04,51.27102539017644,A,1.031274437904358,1.0233790159225464,1.0218986988067629,1.0167176216840743,1.0252540063858033,1.0570508444309235,1.0135982179641723
1985-06-05,51.27367840212977,C,1.036207914352417,1.0273263931274415,1.0233789682388308,1.0196782231330872,1.025056619644165,1.0567336213588714,1.0135959380865096
1985-06-06,51.28012202804018,C,1.036207914352417,1.030286931991577,1.0248592376708987,1.0226388245820999,1.025056619644165,1.0562204456329345,1.013665984272957
1985-06-07,51.26487122405239,C,0.991799294948578,1.0233789563179019,1.0218986451625827,1.0218986570835114,1.02397106051445,1.0554591363668442,1.0135139873623848
1985-06-10,51.24992082790855,B,0.9848359823226928,1.0160651087760926,1.018241721391678,1.0213037967681884,1.0227462351322174,1.0546771794557572,1.0133271738886833
1985-06-11,51.22625230639351,B,0.9798620343208312,1.0057826280593871,1.0145808219909669,1.020706933736801,1.0212245655059815,1.0536495351791382,1.0131878155469893
1985-06-12,51.19297346551306,B,0.964939832687378,0.9915290117263794,1.0094277024269105,1.0183771014213563,1.0194044518470764,1.0524236786365508,1.0129979580640793
