Date,GRADE,GPS,INTC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1999-04-15,59.40683916445499,A,16.576717376708984,17.167095565795897,17.6892183303833,17.2513108253479,17.369386901855467,17.5696577167511,14.992416982650758
1999-04-16,57.436953750847664,P,16.2398681640625,16.70436668395996,17.598800659179688,17.21939868927002,17.332333030700685,17.576109724044798,15.017131323814391
1999-04-19,56.3500298646505,P,15.743446350097656,16.378150177001952,17.3647762298584,17.19014549255371,17.272763137817382,17.580964660644533,15.037504334449768
1999-04-20,55.71833941397498,P,16.044845581054688,16.154765319824218,17.119227790832518,17.179951095581053,17.238191337585448,17.57837797164917,15.060579595565796
1999-04-21,56.306245540316674,P,16.576717376708984,16.23631896972656,16.902932739257814,17.16310806274414,17.204328575134276,17.58314796447754,15.083790965080262
1999-04-22,57.107476409403375,P,17.445446014404297,16.410064697265625,16.78858013153076,17.19900941848755,17.17525287628174,17.602364645004272,15.111345977783204
1999-04-23,58.25166659337097,P,17.5163631439209,16.665363693237303,16.684865188598632,17.247321319580077,17.16674301147461,17.612632455825807,15.140052404403686
1999-04-26,60.44394161349576,A,18.278711318969727,17.17241668701172,16.775283432006837,17.299178695678712,17.173480110168455,17.626802263259886,15.1735444688797
1999-04-27,61.908083488542964,A,17.6581974029541,17.4950870513916,16.82492618560791,17.320010375976562,17.168161468505858,17.633172121047973,15.20402244567871
1999-04-28,62.85590437497088,A,17.35679817199707,17.651103210449218,16.94371109008789,17.34483108520508,17.16177890777588,17.63776843070984,15.232462215423585
1999-04-29,62.85534374438898,A,17.250423431396484,17.612098693847656,17.01108169555664,17.35015001296997,17.14334053039551,17.647769174575807,15.260237340927125
1999-04-30,62.77169696658132,A,17.35679817199707,17.58018569946289,17.1227746963501,17.360787677764893,17.127206916809083,17.656264066696167,15.288190221786499
1999-05-03,62.09377354145598,A,17.906404495239258,17.505724334716795,17.339070510864257,17.351923370361327,17.108591499328615,17.67716630935669,15.316766328811646
1999-05-04,61.57944962564338,P,17.49863052368164,17.473810958862305,17.484449005126955,17.301838397979736,17.077742805480955,17.68778839111328,15.343613419532776
1999-05-05,61.67945389314898,P,18.16344451904297,17.635140228271485,17.64312171936035,17.273027229309083,17.071182441711425,17.707628288269042,15.374492831230164
1999-05-06,61.11395543707596,P,16.939529418945312,17.57296142578125,17.592530059814454,17.190555095672607,17.047590103149414,17.71133026123047,15.397127828598023
1999-05-07,60.786035509975626,P,17.29429054260254,17.560459899902344,17.570322799682618,17.127593994140625,17.053254165649413,17.714149513244628,15.423794298171996
1999-05-10,60.10627259900013,P,17.205615997314453,17.420302200317384,17.46301326751709,17.119148349761964,17.065300369262694,17.712271976470948,15.449751753807067
1999-05-11,60.49390678181808,P,17.684528350830078,17.45748176574707,17.46564636230469,17.145286273956298,17.107490425109862,17.720322685241698,15.48014006137848
1999-05-12,60.27141754844334,P,17.73773956298828,17.372340774536134,17.503740501403808,17.22372579574585,17.136916046142577,17.72048795700073,15.509223260879516
1999-05-13,60.794824303727815,P,17.04595947265625,17.39362678527832,17.483294105529787,17.247187900543214,17.15622917175293,17.713735427856445,15.532810525894165
1999-05-14,60.48190533447937,P,16.46062469482422,17.226893615722656,17.3936767578125,17.2582257270813,17.160289726257325,17.70112955093384,15.553692502975464
1999-05-17,60.58440088586321,P,16.868589401245117,17.15948829650879,17.289895248413085,17.31448287963867,17.158326416015626,17.696679191589354,15.576658601760863
1999-05-18,59.86998473440625,P,16.7266902923584,16.96792068481445,17.21270122528076,17.348575115203857,17.165758056640627,17.692316150665285,15.60037657737732
1999-05-19,59.20724855402588,P,16.939529418945312,16.80827865600586,17.090309715270998,17.366715717315675,17.173014297485352,17.69273977279663,15.624405932426452
1999-05-20,58.66254318613687,P,16.371938705444336,16.673474502563476,17.033550643920897,17.313040351867677,17.16537296295166,17.688373413085937,15.645863008499145
1999-05-21,58.52089110309277,B,16.176816940307617,16.616712951660155,16.921803283691407,17.246063041687012,17.153474655151367,17.682055835723876,15.665680227279664
1999-05-24,57.70490253711396,B,15.875274658203123,16.418050003051757,16.788769149780272,17.12589120864868,17.136609115600585,17.669533061981202,15.6815984582901
1999-05-25,56.268743673677676,B,15.006125450134276,16.073937034606935,16.520928859710693,16.99328761100769,17.095268993377687,17.644863233566284,15.691842412948608
1999-05-26,54.55116362442641,B,14.669107437133787,15.619852638244627,16.214065647125242,16.858903074264525,17.04683389663696,17.607962636947633,15.701729807853699
1999-05-27,53.56990012848411,B,15.077073097229004,15.36087951660156,16.017177009582518,16.750235557556152,17.00283489227295,17.575496006011964,15.716181163787843
1999-05-28,53.05668119164187,B,15.343144416809082,15.194145011901853,15.905428981781004,16.649552869796754,16.972135562896728,17.54506985664368,15.732715692520141
1999-05-31,52.853686972805555,B,15.343144416809082,15.087718963623047,15.7528844833374,16.521389865875243,16.952428245544432,17.500378189086913,15.749471640586853
1999-06-01,52.95587084734842,B,14.385309219360352,14.963555717468262,15.518746376037594,16.36572380065918,16.915159759521483,17.452044715881346,15.761582322120667
1999-06-02,53.51079012182533,B,14.740057945251465,14.977745819091798,15.29879922866821,16.194554471969603,16.871689357757568,17.402385511398315,15.77647421836853
1999-06-03,53.45040359176389,B,14.3320894241333,14.828749084472657,15.094814300537106,16.064182472229003,16.82378276824951,17.356089420318604,15.791628980636597
1999-06-04,53.543893314178526,B,15.094810485839844,14.779082298278809,14.986613655090329,15.954208469390869,16.794676475524902,17.315116806030275,15.81254584312439
1999-06-07,53.85702151072084,B,15.165763854980469,14.743606185913086,14.915662574768064,15.85221586227417,16.75316047668457,17.27485372543335,15.83793580532074
1999-06-08,54.40963931185265,B,14.669107437133787,14.800365829467774,14.881960773468018,15.701444816589355,16.701711349487304,17.2239532661438,15.857432708740234
1999-06-09,55.16721830283763,B,15.077073097229004,14.867768859863281,14.922757339477538,15.568411493301392,16.66604513168335,17.17872742652893,15.879766521453858
1999-06-10,56.543686413175216,B,15.715632438659668,15.144477462768554,14.986613273620605,15.501895141601562,16.63747688293457,17.146621189117432,15.903964648246765
1999-06-11,57.09549311979304,C,15.449564933776855,15.215428352355957,14.997255325317383,15.451342153549195,16.603587284088135,17.118411207199095,15.925769629478454
1999-06-14,57.362129219300556,C,15.4318265914917,15.268640899658203,15.006123542785645,15.379504013061524,16.550550003051757,17.087542819976807,15.947485918998717
1999-06-15,58.20108703805379,C,15.804325103759766,15.4956844329834,15.148025131225586,15.333385753631593,16.496629905700683,17.051450233459473,15.968474073410034
1999-06-16,59.39624469626011,C,16.939529418945312,15.86817569732666,15.367972278594971,15.333385753631593,16.460627136230467,17.032646293640138,15.995603246688843
1999-06-17,59.65103860739807,C,16.46062469482422,16.01717414855957,15.580825805664062,15.337820053100586,16.418060188293456,17.002762222290038,16.021887831687927
