Date,GRADE,GPS,WTW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2001-06-12,,,27.05682945251465,,,,,,
2001-06-13,,,26.975317001342773,,,,,,
2001-06-14,,,26.40484619140625,,,,,,
2001-06-15,,,26.812318801879883,,,,,,
2001-06-18,,,27.773975372314453,27.004657363891603,,,,,
2001-06-19,,,28.279253005981445,27.24914207458496,,,,,
2001-06-20,,,29.012718200683597,27.656622314453124,,,,,
2001-06-21,,,29.012718200683597,28.178196716308594,,,,,
2001-06-22,,,28.49113655090332,28.51396026611328,,,,,
2001-06-25,,,28.768230438232425,28.712811279296876,27.858734321594238,,,,
2001-06-26,,,27.70879173278809,28.5987190246582,27.92393054962158,,,,
2001-06-27,,,28.197755813598636,28.435726547241217,28.046174430847167,,,,
2001-06-28,,,28.523754119873047,28.337933731079108,28.258065223693848,,,,
2001-06-29,,,28.93122673034668,28.425951766967778,28.46995601654053,,,,
2001-07-02,,,28.523754119873047,28.377056503295897,28.544933891296388,,,,
2001-07-03,,,28.36075782775879,28.50744972229004,28.55308437347412,,,,
2001-07-04,,,28.36075782775879,28.54005012512207,28.48788833618164,,,,
2001-07-05,,,28.96383285522461,28.628065872192384,28.482999801635742,,,,
2001-07-06,,,28.898632049560547,28.621546936035156,28.523749351501465,,,,
2001-07-09,,,27.871782302856445,28.491152572631837,28.43410453796387,28.14641942977905,,,
2001-07-10,,,27.54579734802246,28.32816047668457,28.417805099487303,28.170867824554442,,,
2001-07-11,,,28.11627578735352,28.279264068603517,28.409657096862794,28.22791576385498,,,
2001-07-12,,,27.496889114379883,27.98587532043457,28.306970596313477,28.282517910003662,,,
2001-07-13,,,28.11627578735352,27.829404067993163,28.22547550201416,28.347715759277342,,,
2001-07-16,,,28.279253005981445,27.910898208618164,28.201025390625,28.372979640960693,,,
2001-07-17,,,28.279253005981445,28.05758934020996,28.192874908447266,28.372979640960693,,,
2001-07-18,,,27.953275680541992,28.024989318847656,28.152126693725585,28.320007514953613,,,
2001-07-19,,,27.70879173278809,28.067369842529295,28.026622581481934,28.254811191558836,,,
2001-07-20,,,27.627296447753903,27.969573974609375,27.89948902130127,28.211619186401368,,,
2001-07-23,,,27.627296447753903,27.839182662963868,27.875040435791014,28.15457248687744,,,
2001-07-24,,,26.730823516845703,27.52949676513672,27.79354305267334,28.105674076080323,,,
2001-07-25,,,26.486347198486328,27.236111068725585,27.630550193786622,28.020103645324706,,,
2001-07-26,,,26.82863044738769,27.060078811645507,27.563724327087403,27.935347461700438,,,
2001-07-27,,,28.034778594970703,27.141575241088866,27.55557460784912,27.89052505493164,,,
2001-07-30,,,27.70879173278809,27.157874298095702,27.498528480529785,27.849776935577392,,,
2001-07-31,,,28.11627578735352,27.434964752197267,27.482230758666994,27.83755283355713,,,
2001-08-01,,,28.148860931396484,27.767467498779297,27.50178928375244,27.826957988739014,,,
2001-08-02,,,27.30130195617676,27.862001800537108,27.46104030609131,27.743831443786622,,,
2001-08-03,,,28.768230438232425,28.00869216918946,27.57513370513916,27.737311363220215,,,
2001-08-06,,,29.338716506958008,28.334677124023443,27.74627571105957,27.810658073425294,,,
2001-08-07,,,28.523754119873047,28.416172790527344,27.925568771362304,27.85955591201782,,,
2001-08-08,,,28.60524177551269,28.507448959350587,28.13745822906494,27.884004211425783,,,
2001-08-09,,,28.37706184387207,28.72260093688965,28.292301368713378,27.92801284790039,,,
2001-08-10,,,28.849733352661133,28.73890151977539,28.37379684448242,27.964685726165772,,,
2001-08-13,,,29.192026138305664,28.70956344604492,28.52212028503418,28.01032438278198,,,
2001-08-14,,,29.58320617675781,28.921453857421874,28.66881332397461,28.075522041320802,,,
2001-08-15,,,29.74620246887207,29.14964599609375,28.828547477722168,28.165168380737306,,,
2001-08-16,,,30.006975173950195,29.475628662109376,29.09911479949951,28.28007755279541,,,
2001-08-17,,,30.31667137145996,29.76901626586914,29.253958892822265,28.414546298980714,,,
2001-08-20,,,31.783620834350582,30.287335205078126,29.498449325561523,28.622362518310545,28.282520866394044,,
2001-08-21,,,31.050128936767575,30.58071975708008,29.751086807250978,28.83832778930664,28.3623868560791,,
2001-08-22,,,32.51707458496094,31.134894180297852,30.1422700881958,29.13986415863037,28.473222007751463,,
2001-08-23,,,32.10960388183594,31.555419921875,30.515524291992186,29.403912830352784,28.58731716156006,,
2001-08-24,,,31.29463005065918,31.751011657714844,30.76001396179199,29.566905403137206,28.676963386535643,,
2001-08-27,,,30.96864128112793,31.588015747070312,30.93767547607422,29.729897880554198,28.740856704711913,,
2001-08-28,,,30.96864128112793,31.571718215942383,31.07621898651123,29.87251615524292,28.794644470214845,,
2001-08-29,,,30.96864128112793,31.26203155517578,31.198462867736815,30.01350517272949,28.83376293182373,,
2001-08-30,,,30.59376716613769,30.958864212036133,31.257142066955566,30.17812843322754,28.865383911132813,,
2001-08-31,,,30.658958435058597,30.831729888916016,31.29137077331543,30.27266483306885,28.90874034881592,,
2001-09-03,,,30.658958435058597,30.76979331970215,31.17890453338623,30.338676929473877,28.946554908752443,,
2001-09-04,,,30.398162841796875,30.655697631835938,31.11370792388916,30.43239736557007,29.000342330932618,,
2001-09-05,,,29.90920066833496,30.443809509277344,30.852920532226562,30.49759531021118,29.034571228027342,,
2001-09-06,,,29.273513793945312,30.179758834838868,30.5693115234375,30.542417907714842,29.04956642150879,,
2001-09-07,,,28.94752311706543,29.837471771240235,30.334600830078124,30.547307395935057,29.049892349243166,,
2001-09-10,,,28.68673515319824,29.443027114868165,30.106410217285156,30.52204284667969,29.053151969909667,,
2001-09-11,,,28.68673515319824,29.100741577148437,29.878219604492188,30.47721929550171,29.059671516418458,,
2001-09-12,,,28.68673515319824,28.856248474121095,29.65002899169922,30.42424592971802,29.066191062927246,,
2001-09-13,,,28.68673515319824,28.73889274597168,29.459325790405273,30.35823392868042,29.060649108886718,,
2001-09-14,,,28.68673515319824,28.68673515319824,29.262103462219237,30.276737117767333,29.05641117095947,,
2001-09-17,,,31.37613677978516,29.224615478515624,29.333821296691895,30.256362915039062,29.126498260498046,,
2001-09-18,,,31.946590423583984,29.876586532592775,29.488664054870604,30.30118598937988,29.214514122009277,,
2001-09-19,,,33.00605773925781,30.740451049804687,29.79834976196289,30.325635147094726,29.312309761047363,,
2001-09-20,,,34.880470275878906,31.97919807434082,30.35904541015625,30.464178466796874,29.459981384277345,,
2001-09-21,,,33.90251541137695,33.02235412597656,30.854544639587402,30.594572734832763,29.575706176757812,,
2001-09-24,,,34.2285041809082,33.59282760620117,31.4087215423584,30.757565879821776,29.694691200256347,,
2001-09-25,,,34.310001373291016,34.06550979614258,31.971048164367676,30.92463388442993,29.81530616760254,,
2001-09-26,,,36.24961471557617,34.71422119140625,32.72733612060547,31.188682556152344,29.981232948303223,,
2001-09-27,,,39.03680038452149,35.54548721313476,33.762342643737796,31.610834217071535,30.20779312133789,,
2001-09-28,,,38.12403106689453,36.38979034423828,34.70607223510742,31.98408784866333,30.417727813720703,,
2001-10-01,,,37.61875915527344,37.067841339111325,35.33033447265625,32.33207788467407,30.617557067871093,,
2001-10-02,,,36.99937438964844,37.605715942382815,35.8356128692627,32.66213846206665,30.82292808532715,,
2001-10-03,,,37.83063125610352,37.92191925048828,36.31807022094726,33.05820999145508,31.04981376647949,,
2001-10-04,,,37.63505172729492,37.64156951904297,36.59352836608887,33.47628688812256,31.265942192077638,,
2001-10-05,,,38.22181701660156,37.661126708984376,37.02545852661133,33.94000158309937,31.469682960510255,,
2001-10-08,,,37.68394088745117,37.674163055419925,37.371002197265625,34.38986186981201,31.669185943603516,,
2001-10-09,,,37.48836517333984,37.7719612121582,37.68883857727051,34.829943370819095,31.856627731323243,,
2001-10-10,,,38.40111541748047,37.8860580444336,37.903988647460935,35.3156623840332,32.06167282104492,,
2001-10-11,,,38.287017822265625,38.01645126342773,37.82901039123535,35.79567651748657,32.281387138366696,,
2001-10-12,,,38.14033126831055,38.00015411376953,37.830640411376955,36.26835632324219,32.46882915496826,,
2001-10-15,,,37.16237258911133,37.89584045410156,37.78500175476074,36.557668113708495,32.62530227661133,,
2001-10-16,,,36.591888427734375,37.71654510498047,37.744253158569336,36.78993301391601,32.786664962768555,,
2001-10-17,,,36.65709686279297,37.367741394042966,37.62689971923828,36.97248497009277,32.94770206451416,,
2001-10-18,,,37.7491455078125,37.26016693115234,37.63830909729004,37.115918731689455,33.135143737792966,,
2001-10-19,,,37.97732925415039,37.22756652832031,37.613860321044925,37.31965942382813,33.31769565582275,,
2001-10-22,,,40.4222297668457,37.879537963867186,37.887689208984376,37.629345703125,33.54229972839355,,
2001-10-23,,,40.34073257446289,38.62930679321289,38.17292594909668,37.93088226318359,33.75745025634765,,
2001-10-24,,,38.80859375,39.0596061706543,38.213673782348636,38.058831214904785,33.938698081970216,,
2001-10-25,,,39.50947189331055,39.4116714477539,38.33591918945312,38.08246479034424,34.12874801635742,,
2001-10-26,,,40.78082275390625,39.97237014770508,38.599968338012694,38.215304374694824,34.33803104400635,,
2001-10-29,,,40.74821472167969,40.037567138671875,38.958552551269534,38.37177715301514,34.51732292175293,31.399921894073486,
2001-10-30,,,37.87954711914063,39.54533004760742,39.087318420410156,38.415785789489746,34.65391128540039,31.508149070739748,
2001-10-31,,,37.961036682128906,39.3758186340332,39.21771240234375,38.422306060791016,34.76279052734375,31.618006267547607,
2001-11-01,,,37.97732925415039,39.06939010620117,39.240530776977536,38.43941993713379,34.88014503479004,31.73373109817505,
2001-11-02,,,39.11827850341797,38.736881256103516,39.3546257019043,38.48424301147461,35.03661800384521,31.85679069519043,
2001-11-05,,,39.93325424194336,38.57388916015625,39.305728149414065,38.59670867919922,35.215910263061524,31.97838348388672,
2001-11-06,,,40.56891250610352,39.11176223754883,39.328546142578126,38.7507360458374,35.40791568756104,32.10128007888794,
2001-11-07,,,40.7645149230957,39.67245788574219,39.52413825988769,38.868906021118164,35.60383316040039,32.21879804611206,
2001-11-08,,,40.14514923095703,40.106021881103516,39.58770599365234,38.961812591552736,35.79486080169678,32.3301223564148,
2001-11-09,,,37.48836517333984,39.78003921508789,39.258460235595706,38.929214286804196,35.9314489364624,32.42009464263916,
2001-11-12,,,37.73283767700195,39.33995590209961,38.95692253112793,38.95773754119873,36.07292652130127,32.50974071502686,
2001-11-13,,,38.30330276489258,38.88683395385742,38.999298095703125,39.04330825805664,36.23102931976318,32.6156858253479,
2001-11-14,,,37.58615112304688,38.25116119384766,38.96180953979492,39.08976097106934,36.38456832885742,32.709569778442386,
2001-11-15,,,37.48836517333984,37.71980438232422,38.912913131713864,39.0767219543457,36.54886535644531,32.79921588897705,
2001-11-16,,,36.91788864135742,37.605709075927734,38.692874145507815,39.023749923706056,36.70827266693115,32.87908250808716,
2001-11-19,,,36.184417724609375,37.296025085449216,38.31799049377442,38.81185932159424,36.85822631835938,32.955689144134524,
2001-11-20,,,36.184417724609375,36.87224807739258,37.879541015625,38.604043579101564,37.0081799697876,33.033925743103026,
2001-11-21,,,36.42891311645508,36.64080047607422,37.445980834960935,38.485059547424314,37.16302352905274,33.11460729598999,
2001-11-22,,,36.42891311645508,36.42891006469726,37.074357223510745,38.33103160858154,37.31786708831787,33.189258098602295,
2001-11-23,,,37.87954711914063,36.62124176025391,37.11347541809082,38.18596782684326,37.50172332763672,33.279067249298095,
2001-11-26,,,38.14033126831055,37.01242446899414,37.15422477722168,38.05557365417481,37.63700721740722,33.381752738952635,
2001-11-27,,,38.62930679321289,37.50140228271484,37.18682518005371,38.09306163787842,37.77066154479981,33.49258783340454,
2001-11-28,,,38.00992202758789,37.817604064941406,37.22920227050781,38.09550590515137,37.87073883056641,33.591524295806884,
2001-11-29,,,38.89009094238281,38.30983963012695,37.36937484741211,38.14114398956299,37.950931243896484,33.705456314086916,
2001-11-30,,,38.596717834472656,38.45327377319336,37.537257766723634,38.11506595611572,38.0448152923584,33.810260734558106,
2001-12-03,,,38.38482284545898,38.50217208862305,37.75729827880859,38.037644386291504,38.127941665649416,33.91131643295288,
2001-12-04,,,38.69450378417969,38.515211486816405,38.008306884765624,37.94392395019531,38.21563171386719,34.01546894073486,
2001-12-05,,,38.41741561889648,38.59671020507812,38.207157135009766,37.82656898498535,38.258987731933594,34.12011034011841,
2001-12-06,,,38.79230499267578,38.577153015136716,38.44349632263184,37.75892677307129,38.25409782409668,34.23094547271729,
2001-12-07,,,38.22181701660156,38.50217285156249,38.47772331237793,37.795599365234374,38.25605354309082,34.33689067840576,
2001-12-10,,,37.65135192871094,38.35547866821289,38.42882537841797,37.79152507781983,38.25670539855957,34.43713123321533,
2001-12-11,,,38.05882263183594,38.22834243774414,38.37177696228027,37.77930107116699,38.27789436340332,34.550411224365234,
2001-12-12,,,37.97732925415039,38.14032516479492,38.36851768493652,37.79885997772217,38.28082832336426,34.665321044921875,
2001-12-13,,,38.12403106689453,38.00667037963867,38.2919116973877,37.830643272399904,38.29060791015625,34.77827505111694,
2001-12-14,,,37.89584732055664,37.94147644042969,38.221824645996094,37.87954120635986,38.28408851623535,34.876885738372806,
2001-12-17,,,37.65135192871094,37.94147644042969,38.14847755432129,37.95288791656494,38.28343673706055,34.97631134033203,
2001-12-18,,,37.56983947753906,37.84367980957031,38.036011123657225,38.022159004211424,38.28506622314453,35.070846977233884,
2001-12-19,,,38.27072143554688,37.90235824584961,38.021341705322264,38.11424942016602,38.28245834350586,35.172065582275394,
2001-12-20,,,38.3685188293457,37.951255798339844,37.97896308898926,38.211229705810545,38.28408836364746,35.28273775100708,
2001-12-21,,,37.56983947753906,37.88605422973633,37.913765335083006,38.195744323730466,38.27267852783203,35.370753841400145,
2001-12-24,,,37.63505172729492,37.88279418945312,37.91213531494141,38.17048034667969,38.282132110595704,35.45371719360352,
2001-12-25,,,37.63505172729492,37.895836639404294,37.869758224487306,38.12076759338379,38.302995376586914,35.54483016967774,
2001-12-26,,,37.48836517333984,37.73936538696289,37.82086181640625,38.094689750671385,38.31962074279785,35.633661403656006,
2001-12-27,,,37.73283767700195,37.61222915649414,37.78174247741699,38.036827087402344,38.31929458618164,35.72721916198731,
2001-12-28,,,38.14033126831055,37.72632751464844,37.80619087219238,38.01400775909424,38.32255462646484,35.8201251411438,
2001-12-31,,,38.38482284545898,37.87628173828125,37.879537963867186,38.01400775909424,38.28180648803711,35.91205310821533,
2002-01-01,,,38.38482284545898,38.02623596191406,37.961036300659174,37.9985237121582,38.24268829345703,36.000069274902344,
2002-01-02,,,38.30330276489258,38.18922348022461,37.96429443359374,37.99281806945801,38.23258247375488,36.08564027786255,
2002-01-03,,,38.79230499267578,38.401116943359376,38.00667304992675,37.99281806945801,38.21823913574219,36.17349357604981,
2002-01-04,,,38.71079635620117,38.5152099609375,38.120768737792964,38.017267036437985,38.176838607788085,36.257434825897214,
2002-01-07,,,37.73283767700195,38.384812927246095,38.13054733276367,38.02134132385254,38.11653106689453,36.31692699432373,
2002-01-08,,,35.36945724487305,37.78173980712891,37.90398788452148,37.88687305450439,38.06632926940918,36.36012027740478,
2002-01-09,,,36.2822151184082,37.37752227783203,37.78337287902831,37.802117347717285,38.03275283813477,36.39777168273926,
2002-01-10,,,37.56983947753906,37.13302917480469,37.76707305908202,37.77440776824951,38.024603042602536,36.45237403869629,
2002-01-11,,,38.62930679321289,37.11673126220703,37.81597061157226,37.81108074188232,38.01482360839844,36.525720806121825,
2002-01-14,,,38.98788070678711,37.367739868164065,37.87627639770508,37.87790718078613,37.99591613769531,36.60591320037842,
2002-01-15,,,39.41168594360352,38.176185607910156,37.97896270751953,37.96999950408936,37.97277160644531,36.690343647003175,
2002-01-16,,,39.36276626586914,38.79229583740234,38.08490905761719,38.024601745605466,37.94473663330078,36.77428489685059,
2002-01-17,,,39.13457489013672,39.10524291992188,38.119136047363284,38.06290454864502,37.92452514648438,36.85969297409058,
2002-01-18,,,39.11827850341797,39.20303726196289,38.15988426208496,38.140326499938965,37.95712341308594,36.94428617477417,
2002-01-21,,,39.11827850341797,39.22911682128906,38.29842834472656,38.214487838745114,37.984832229614256,37.02887937545776,
2002-01-22,,,39.26497268676758,39.199774169921874,38.68797988891602,38.29598388671875,38.004065628051755,37.11754747390747,
2002-01-23,,,39.36276626586914,39.199774169921874,38.99603500366211,38.38970394134522,38.0395979309082,37.212083129882814,
2002-01-24,,,39.4931755065918,39.27149429321289,39.18836860656738,38.47772083282471,38.07969413757324,37.31427974700928,
2002-01-25,,,40.4222297668457,39.532284545898435,39.36766090393066,38.59181575775146,38.14978096008301,37.42902681350708,
2002-01-28,,,40.291839599609375,39.76699676513672,39.49805679321289,38.68716659545898,38.23192939758301,37.545077857971194,
2002-01-29,,,40.1125373840332,39.936509704589845,39.56814193725586,38.773552322387694,38.310491790771486,37.65933588027954,
2002-01-30,,,41.79136276245117,40.42222900390625,39.81100158691406,38.94795532226563,38.41774078369141,37.79038215637207,
2002-01-31,,,43.64949798583984,41.25349349975586,40.26249389648437,39.19081497192383,38.5621524810791,37.94000978469849,
2002-02-01,,,44.70893859863281,42.110835266113284,40.82155990600586,39.49072208404541,38.698740310668946,38.10023181915283,
2002-02-04,,,44.59484100341797,42.971435546875,41.36921615600586,39.83382225036621,38.8278305053711,38.232418861389164,
2002-02-05,,,45.605411529541016,44.070010375976565,42.0032600402832,40.34561996459961,38.967352600097655,38.36900707244873,
2002-02-06,,,44.95341491699219,44.70242080688477,42.562324905395506,40.77917995452881,39.10622245788574,38.48848064422607,
2002-02-07,,,44.08958053588867,44.79043731689453,43.021965408325194,41.10516700744629,39.21021224975586,38.58057174682617,
2002-02-08,,,44.96970748901367,44.8425910949707,43.47671318054199,41.42218704223633,39.33767204284668,38.69124366760254,
2002-02-11,,,44.90453720092773,44.90453033447265,43.93798294067383,41.71801986694336,39.46806632995605,38.79800399780274,
2002-02-12,,,45.23050308227539,44.82954864501953,44.44977951049805,42.00896072387695,39.59878631591797,38.90720901489258,
2002-02-13,,,45.47500228881836,44.93386611938477,44.81814346313477,42.31457252502442,39.73993804931641,38.999462890625,
2002-02-14,,,46.28996276855469,45.37394256591797,45.08218994140625,42.672341918945314,39.88989120483399,39.07199451446533,
2002-02-15,,,45.05123519897461,45.39024810791015,45.11641960144043,42.96898975372314,40.02647956848145,39.14126655578613,
2002-02-18,,,45.05123519897461,45.41958770751953,45.1620590209961,43.26563758850098,40.17447723388672,39.21559131622315,
2002-02-19,,,44.17107772827149,45.20770263671875,45.01862564086914,43.51094284057617,40.29672233581543,39.287308349609376,
2002-02-20,,,44.0080680847168,44.91431579589844,44.9240909576416,43.743207931518555,40.41733711242676,39.349082717895506,
2002-02-21,,,44.203651428222656,44.49705352783203,44.935498046875,43.9787317276001,40.53892951965332,39.41476871490479,
2002-02-22,,,43.35610580444336,44.15802764892578,44.77413787841797,44.12542552947998,40.64813468933105,39.4661116027832,
2002-02-25,,,43.91028594970703,43.92983779907227,44.6747127532959,44.30634784698486,40.77331336975098,39.52837505340576,
2002-02-26,,,43.27460479736328,43.750543212890626,44.479122924804685,44.464451217651366,40.88740867614746,39.586237449646,
2002-02-27,,,43.50280380249024,43.64949035644531,44.28190307617187,44.55002326965332,40.992050323486325,39.637254333496095,
2002-02-28,,,43.99176406860352,43.607112884521484,44.05208320617676,44.5671365737915,41.10451522827148,39.694301795959475,
2002-03-01,,,43.84508514404297,43.704908752441405,43.9314682006836,44.52394390106201,41.230020141601564,39.7513493347168,
2002-03-04,,,43.76359176635742,43.67556991577148,43.80270385742188,44.482381439208986,41.35259094238281,39.81736152648926,
2002-03-05,,,43.682106018066406,43.75707015991211,43.753806686401376,44.386216163635254,41.47353202819824,39.88826370239258,
2002-03-06,,,42.85082244873047,43.62667388916016,43.63808212280274,44.28108654022217,41.58078117370606,39.950200958251955,
2002-03-07,,,41.82395935058594,43.19311294555664,43.40011291503907,44.16780548095703,41.662603607177736,39.990949096679685,
2002-03-08,,,41.82395935058594,42.78888778686523,43.24689826965333,44.010518074035645,41.736276168823245,40.029415397644044,
2002-03-11,,,41.15569686889648,42.26730880737305,42.971439361572266,43.82307605743408,41.79169364929199,40.03675006866455,
2002-03-12,,,42.23145294189453,41.97717819213867,42.86712417602539,43.67312355041504,41.868626251220704,40.05565727233887,
2002-03-13,,,41.80766677856445,41.76854705810547,42.697610473632814,43.48975677490235,41.93871353149414,40.08564800262451,
2002-03-14,,,41.970664978027344,41.79788818359375,42.495500564575195,43.27379188537598,42.002280731201175,40.11025993347168,
2002-03-15,,,41.15569686889648,41.66423568725586,42.22656173706054,43.07901496887207,42.051178741455075,40.11400867462158,
2002-03-18,,,40.58522415161133,41.550141143798825,41.90872497558593,42.85571441650391,42.108226470947265,40.1123787689209,35.756150331497196
2002-03-19,,,40.96012496948242,41.295875549316406,41.636526870727536,42.695166778564456,42.22003982543945,40.14318454742432,35.82566680908203
2002-03-20,,,40.68302154541016,41.070946502685544,41.419746780395506,42.52891445159912,42.30805595397949,40.17040439605713,35.89420533180237
2002-03-21,,,41.80766677856445,41.03834686279297,41.41811752319336,42.40911521911621,42.3928125,40.20870777130127,35.97121943473816
2002-03-22,,,41.53057861328125,41.11332321166992,41.38877944946289,42.31783885955811,42.45083793640137,40.2328307723999,36.04481073379517
2002-03-25,49.97881545745333,P,40.911224365234375,41.178523254394534,41.36433219909668,42.16788578033447,42.489304809570314,40.242610473632816,36.11049697875976
2002-03-26,49.786592051301966,P,40.43854522705078,41.0742073059082,41.185041427612305,42.026082801818845,42.509841995239256,40.24130680084229,36.17129343986511
2002-03-27,49.57971463892526,P,40.25924682617188,40.98945236206055,41.030199432373045,41.86390495300293,42.52777160644531,40.236254119873045,36.227526082992554
2002-03-28,49.02239642297318,P,40.25924682617188,40.67976837158203,40.8590576171875,41.67727909088135,42.550265045166014,40.23739509582519,36.28375872612
2002-03-29,48.690083931634724,P,40.25924682617188,40.42550201416016,40.76941261291505,41.49798717498779,42.573084411621096,40.26510391235352,36.34259927749634
2002-04-01,48.560801906205135,P,40.17774963378906,40.2788070678711,40.72866516113282,41.318695068359375,42.59427383422852,40.289553031921386,36.39964687347412
2002-04-02,48.92620113353024,P,41.237186431884766,40.4385353088379,40.75637130737305,41.19644908905029,42.63371810913086,40.31889186859131,36.4672888469696
2002-04-03,49.31445342298242,P,40.911224365234375,40.56893081665039,40.77919158935547,41.09946918487549,42.66468727111816,40.352142601013185,36.530856189727785
2002-04-04,50.09758858665908,P,42.32923889160156,40.98292922973633,40.83134880065918,41.12473316192627,42.72140853881836,40.400551338195804,36.59988361358643
2002-04-05,50.87953852138437,A,43.03011703491211,41.537103271484376,40.981302642822264,41.18504104614258,42.77356628417969,40.46167362213135,36.670378065109254
