Date,GRADE,GPS,IDXX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-11-23,58.91487587892511,P,5.609375,5.7625,5.8890625,6.040039038658142,6.117578115463257,6.187851557731628,6.21373046875
2000-11-24,58.89129218222963,P,5.71875,5.684375,5.8359375,6.014257788658142,6.102578115463257,6.190039057731628,6.21748046875
2000-11-27,58.91683040866954,P,5.78125,5.69375,5.7734375,5.997851538658142,6.086640615463256,6.194257807731629,6.22154296875
2000-11-28,58.91275863942057,P,5.484375,5.640625,5.7421875,5.972070288658142,6.067578115463257,6.1953515577316285,6.22349609375
2000-11-29,58.90751181230342,P,5.265625,5.571875,5.6640625,5.9376952886581424,6.044765615463257,6.194570307731628,6.22107421875
2000-11-30,58.926816846566375,P,5.6875,5.5875,5.675,5.91640625,6.030390615463257,6.198476557731628,6.21912109375
2000-12-01,58.937081966413984,B,5.78125,5.6,5.6421875,5.9,6.0172656154632564,6.203789057731629,6.21279296875
2000-12-04,58.9226960890432,B,5.5625,5.55625,5.625,5.865625,6.006015615463257,6.206445307731628,6.20490234375
2000-12-05,58.90888378241354,B,5.4375,5.546875,5.59375,5.8140625,5.989453115463257,6.2041015577316285,6.19513671875
2000-12-06,58.91461209430753,B,5.296875,5.553125,5.5625,5.759375,5.969765615463257,6.201757807731628,6.18521484375
2000-12-07,58.88632703346909,B,5.53125,5.521875,5.5546875,5.721875,5.942890615463257,6.201132807731629,6.17701171875
2000-12-08,58.8568234702199,B,5.390625,5.44375,5.521875,5.67890625,5.916953115463257,6.202539057731628,6.16771484375
2000-12-11,58.82492855404894,B,5.15625,5.3625,5.459375,5.61640625,5.897890615463257,6.195039057731629,6.15802734375
2000-12-12,58.82175793859224,B,5.15625,5.30625,5.4265625,5.584375,5.880078115463257,6.189726557731628,6.14919921875
2000-12-13,58.83974055434249,B,5.390625,5.325,5.4390625,5.5515625,5.869453115463257,6.183476557731629,6.14115234375
2000-12-14,58.863357384193925,B,5.625,5.34375,5.4328125,5.55390625,5.860078115463256,6.180976557731628,6.13365234375
2000-12-15,58.865337723952344,B,5.21875,5.309375,5.3765625,5.509375,5.8472656154632565,6.174414057731628,6.12482421875
