Date,GRADE,GPS,STZ,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1992-06-16,,,1.7446801662445068,1.7575357675552368,1.7584539532661438,1.7483531475067138,1.69564537525177,,
1992-06-17,,,1.707949995994568,1.7465167045593262,1.75478093624115,1.7451392531394958,1.7013385462760926,,
1992-06-18,,,1.616124391555786,1.7152960062026978,1.7400888442993163,1.7373340785503388,1.7040933084487915,,
1992-06-19,,,1.634489893913269,1.6895849227905273,1.7272333025932312,1.7304471790790559,1.7070317196846008,,
1992-06-22,,,1.616124391555786,1.6638737678527833,1.71070476770401,1.7226420044898987,1.7066644096374513,,
1992-06-23,,,1.5977596044540403,1.63448965549469,1.6960127115249635,1.714836871623993,1.7051952123641967,,
1992-06-24,,,1.5426645278930664,1.6014325618743896,1.673974633216858,1.704736089706421,1.702991406917572,,
1992-06-25,,,1.5242995023727417,1.5830675840377806,1.6491817951202392,1.69739009141922,1.701338551044464,,
1992-06-26,,,1.5242995023727417,1.5610295057296752,1.6253072142601013,1.6882075667381287,1.6996856951713561,,
1992-06-29,,,1.616124391555786,1.5610295057296752,1.6124516367912292,1.6836162865161897,1.701522192955017,,
1992-06-30,,,1.616124391555786,1.5647024631500244,1.599596059322357,1.6790250062942504,1.7024404358863832,,
1992-07-01,,,1.579394817352295,1.5720485210418702,1.5867405414581297,1.67076073884964,1.7024404358863832,,
1992-07-02,,,1.5702122449874878,1.5812310695648193,1.5821493268012998,1.6611190855503082,1.7020731520652772,,
1992-07-03,,,1.5702122449874878,1.5904136180877686,1.5757215619087217,1.6514774322509767,1.7009712553024292,,
1992-07-06,,,1.5242995023727417,1.5720486402511598,1.5665390729904174,1.6386219203472137,1.6993183994293213,,
1992-07-07,,,1.5059341192245483,1.550010585784912,1.5573565244674683,1.6266846179962158,1.6972982358932496,,
1992-07-08,,,1.5242995023727417,1.5389915227890014,1.5555200219154357,1.6147473275661468,1.6954617381095887,,
1992-07-09,,,1.515116572380066,1.5279723882675171,1.5546017289161682,1.6018917620182038,1.6923396801948547,,
1992-07-10,,,1.5059341192245483,1.5151167631149292,1.5527651906013489,1.5890362024307252,1.6881157088279723,,
1992-07-13,,,1.5059341192245483,1.5114436864852905,1.541746163368225,1.577098900079727,1.68389173746109,,
1992-07-14,,,1.4967520236968994,1.5096072673797607,1.5298089265823365,1.5647024929523468,1.679484124183655,,
1992-07-15,,,1.4967520236968994,1.5040977716445922,1.5215446472167968,1.5541425943374634,1.6737909698486328,,
1992-07-16,,,1.5059341192245483,1.5022612810134888,1.5151168346405028,1.5486330807209014,1.6682814574241638,,
1992-07-17,,,1.4875693321228027,1.4985883235931396,1.5068525433540345,1.5412870526313782,1.6624046492576598,,
1992-07-20,,,1.5242995023727417,1.5022614002227783,1.5068525433540345,1.536695808172226,1.6576297330856322,,
1992-07-21,,,1.611533522605896,1.5252177000045777,1.5174124836921692,1.5373845040798186,1.6544158458709717,,
1992-07-22,,,1.5839858055114746,1.5426644563674927,1.5233811140060425,1.539450567960739,1.6512019586563111,,
1992-07-23,,,1.5977596044540403,1.561029553413391,1.53164541721344,1.543123573064804,1.647528955936432,,
1992-07-24,,,1.5702122449874878,1.5775581359863282,1.538073229789734,1.5454192101955413,1.6434886431694031,,
1992-07-27,,,1.5702122449874878,1.5867406845092773,1.544501042366028,1.5431236028671265,1.6394483304023744,,
1992-07-28,,,1.5702122449874878,1.5784764289855957,1.5518470644950866,1.5408279955387116,1.6355916690826415,,
1992-07-29,,,1.5977596044540403,1.5812311887741088,1.5619478225708008,1.541746234893799,1.6321023035049438,,
1992-07-30,,,1.5702122449874878,1.5757217168807984,1.5683756351470948,1.541746234893799,1.628061990737915,,
1992-07-31,,,1.5977596044540403,1.5812311887741088,1.5793946623802184,1.5431236028671265,1.6245726251602173,,
1992-08-03,,,1.5977596044540403,1.5867406606674195,1.5867406725883484,1.5467966079711915,1.6210832595825195,1.614747315645218,
1992-08-04,,,1.5977596044540403,1.59225013256073,1.5853632807731628,1.551387882232666,1.6179612064361573,1.617134770154953,
1992-08-05,,,1.6528548002243042,1.6032691717147827,1.5922501802444458,1.5578156471252442,1.6161246991157532,1.619522224664688,
1992-08-06,,,1.6253070831298828,1.6142881393432618,1.59500492811203,1.563325172662735,1.6152064514160156,1.6213587260246276,
1992-08-07,,,1.611533522605896,1.6170429229736327,1.599137055873871,1.5686051428318024,1.6132781219482422,1.6228738462924956,
1992-08-10,,,1.5977596044540403,1.6170429229736327,1.6018917918205262,1.573196417093277,1.6110743141174317,1.6241593968868255,
1992-08-11,,,1.515116572380066,1.6005143165588378,1.5963822245597838,1.5741146445274352,1.6072176456451417,1.6242512214183806,
1992-08-12,,,1.515116572380066,1.5729666709899903,1.5881179213523864,1.5750328719615936,1.6026263737678528,1.6242512214183806,
1992-08-13,,,1.515116572380066,1.550928568840027,1.5826083540916442,1.5754919946193695,1.5976677989959718,1.624343045949936,
1992-08-14,,,1.5426645278930664,1.537154769897461,1.5770988464355469,1.5782467544078826,1.5932601833343505,1.6248021709918976,
1992-08-17,,,1.4875693321228027,1.5151167154312133,1.566079819202423,1.5764102458953857,1.5873833751678468,1.6248021709918976,
1992-08-18,,,1.515116572380066,1.5151167154312133,1.5578155159950255,1.5715893983840943,1.5827921032905579,1.6250776433944703,
1992-08-19,,,1.515116572380066,1.5151167154312133,1.5440416932106018,1.568145936727524,1.5778335285186769,1.625353115797043,
1992-08-20,,,1.515116572380066,1.5151167154312133,1.5330226421356201,1.5640137851238252,1.5726913022994995,1.6257204186916352,
1992-08-21,,,1.4875693321228027,1.5040976762771607,1.5206262230873109,1.5598816394805908,1.5671817827224732,1.6259040665626525,
1992-08-24,,,1.4875693321228027,1.5040976762771607,1.509607195854187,1.5557494938373566,1.562039566040039,1.62608771443367,
1992-08-25,,,1.515116572380066,1.5040976762771607,1.509607195854187,1.5529947102069854,1.5574482941627503,1.62654683470726,
1992-08-26,,,1.4600214958190918,1.4930786609649658,1.5040976881980896,1.5461078047752381,1.5524897241592408,1.6269141352176666,
1992-08-27,,,1.4600214958190918,1.482059645652771,1.4985881805419923,1.5405982673168181,1.5493676662445068,1.6267304873466493,
1992-08-28,,,1.4875693321228027,1.482059645652771,1.4930786609649658,1.5350887537002564,1.5464292550086975,1.6267304873466493,
1992-08-31,,,1.4875693321228027,1.482059645652771,1.4930786609649658,1.5295792400836945,1.5438581538200378,1.6252612817287444,
1992-09-01,,,1.4600214958190918,1.471040630340576,1.4875691533088684,1.522692334651947,1.541103391647339,1.623149302005768,
1992-09-02,,,1.432474136352539,1.4655311584472657,1.4793049097061157,1.5116733014583588,1.5388995838165282,1.6209454953670501,
1992-09-03,,,1.432474136352539,1.460021686553955,1.471040666103363,1.5020316541194916,1.5370630764961242,1.6192008137702942,
1992-09-04,,,1.432474136352539,1.4490026473999023,1.4655311465263368,1.4930786848068238,1.5352265691757203,1.6174561321735381,
1992-09-07,,,1.432474136352539,1.4379836082458497,1.4600216269493103,1.4848144114017487,1.5315535640716553,1.6165378785133362,
1992-09-08,,,1.432474136352539,1.432474136352539,1.4517573833465576,1.4806822896003724,1.5278805589675903,1.6151604974269866,
1992-09-09,,,1.432474136352539,1.432474136352539,1.4490026473999023,1.476550167798996,1.5249421453475953,1.6136912906169891,
1992-09-10,,,1.515116572380066,1.4490026235580444,1.4545121550559998,1.476550167798996,1.5238402318954467,1.612956691980362,
1992-09-11,,,1.4737954139709473,1.457266879081726,1.4531347632408143,1.47310671210289,1.521911895275116,1.6114415752887725,
1992-09-14,,,1.515116572380066,1.4737953662872314,1.4558894872665404,1.4744840741157532,1.5217282366752625,1.6105233180522918,
1992-09-15,,,1.515116572380066,1.4903238534927368,1.461398994922638,1.4744840741157532,1.5219118857383729,1.6096050608158112,
1992-09-16,,,1.4600214958190918,1.4958333253860474,1.4641537308692931,1.4717293202877044,1.5206263256072998,1.6080440318584441,
1992-09-17,,,1.4600214958190918,1.4848143100738525,1.4669084668159484,1.4689745664596559,1.5195244240760803,1.6059320521354676,
1992-09-18,,,1.4187005758285522,1.4737953424453736,1.4655311107635498,1.4655311286449433,1.5177797532081605,1.6029477310180664,
1992-09-21,,,1.432474136352539,1.4572668552398682,1.4655311107635498,1.4627763688564301,1.5163105535507202,1.600101145505905,
1992-09-22,,,1.3773789405822754,1.42971932888031,1.4600215911865235,1.4558894872665404,1.5139230918884277,1.5967036080360413,
1992-09-23,,,1.432474136352539,1.4242098569869994,1.4600215911865235,1.454512119293213,1.5126375341415406,1.5932142519950867,
1992-09-24,,,1.432474136352539,1.418700385093689,1.4517573475837708,1.4531347513198853,1.5111683344841003,1.5897248959541321,
1992-09-25,,,1.432474136352539,1.4214550971984863,1.44762521982193,1.450379991531372,1.510066430568695,1.5862355399131776,
1992-09-28,,,1.4049264192581177,1.415945553779602,1.4366062045097352,1.4462478458881378,1.5076789689064025,1.5826543509960174,
1992-09-29,,,1.3773789405822754,1.415945553779602,1.422832441329956,1.442115718126297,1.5029958772659302,1.5787058615684508,
1992-09-30,,,1.3498315811157229,1.3994170427322388,1.411813449859619,1.4379835903644562,1.498312792778015,1.5747573757171631,
1992-10-01,,,1.3636051416397097,1.3856432437896729,1.4021718144416808,1.4345401406288147,1.4936297035217285,1.5705793297290802,
1992-10-02,,,1.3498315811157229,1.3691147327423097,1.3952849149703979,1.4304080128669738,1.4892220902442932,1.5663553667068482,
1992-10-05,,,1.2396405935287476,1.3360575675964357,1.3760015606880187,1.4207663357257843,1.4826106572151183,1.5610294938087463,
1992-10-06,,,1.2671884298324585,1.3140194654464723,1.364982509613037,1.4125020503997803,1.4765501809120178,1.5560709249973297,
1992-10-07,,,1.3222841024398804,1.3085099697113038,1.3539635062217712,1.4069925487041473,1.4710406708717345,1.5515714871883393,
1992-10-08,,,1.3773789405822754,1.311264729499817,1.348453986644745,1.4001056671142578,1.4671840047836304,1.5476229977607727,
1992-10-09,,,1.4049264192581177,1.3222836971282959,1.3456992149353026,1.3966622173786163,1.4633273410797119,1.5439499831199646,
1992-10-12,,,1.432474136352539,1.3608504056930542,1.348453986644745,1.39253009557724,1.460021631717682,1.5405524456501007,
1992-10-13,,,1.432474136352539,1.3939075469970703,1.3539635062217712,1.3883979737758636,1.4567159223556518,1.5373385643959045,
1992-10-14,,,1.4049264192581177,1.4104360103607179,1.3594729900360107,1.385643219947815,1.451757354736328,1.5339410269260407,
1992-10-15,,,1.3498315811157229,1.4049265384674072,1.358095633983612,1.3801337242126466,1.446247844696045,1.5307271480560303,
1992-10-16,,,1.3498315811157229,1.3939075708389281,1.358095633983612,1.376690274477005,1.4410138058662414,1.5271459639072418,
1992-10-19,,,1.4600214958190918,1.3994170427322388,1.3801337242126466,1.3780676424503326,1.4382590436935425,1.524666678905487,
1992-10-20,,,1.432474136352539,1.3994170427322388,1.3966622948646545,1.3808224022388458,1.436606194972992,1.5219119203090667,
1992-10-21,,,1.432474136352539,1.404926586151123,1.4076812982559204,1.3808224022388458,1.4349533462524413,1.518789860010147,
1992-10-22,,,1.4600214958190918,1.426964569091797,1.415945553779602,1.3821997702121736,1.4338514447212218,1.5157596218585967,
1992-10-23,,,1.432474136352539,1.4434930801391601,1.4187003254890442,1.3821997702121736,1.4316476368904114,1.512453910112381,
1992-10-26,,,1.4875693321228027,1.4490026473999023,1.4242098450660705,1.3863319158554077,1.4316476368904114,1.509515506029129,
1992-10-27,,,1.4875693321228027,1.460021686553955,1.429719364643097,1.391841435432434,1.4310966920852661,1.506944397687912,
1992-10-28,,,1.5702122449874878,1.487569308280945,1.446247947216034,1.4028604686260224,1.4321986055374145,1.5050160670280457,
1992-10-29,,,1.5702122449874878,1.509607458114624,1.4682860136032105,1.4131908237934112,1.433300518989563,1.5029959106445312,
1992-10-30,,,1.5702122449874878,1.5371550798416138,1.490324079990387,1.4242098569869994,1.4349533772468568,1.501067579984665,
1992-11-02,,,1.5839858055114746,1.5564383745193482,1.5027205109596253,1.441427117586136,1.4368817067146302,1.4994606363773346,
1992-11-03,,,1.5702122449874878,1.572966957092285,1.5164943218231202,1.4565783083438872,1.4379836201667786,1.4977159571647645,
1992-11-04,,,1.5702122449874878,1.572966957092285,1.530268132686615,1.4689747154712678,1.4401874351501465,1.4963385796546935,
1992-11-05,,,1.6253070831298828,1.5839859247207642,1.546796691417694,1.4813711225986481,1.4434931468963623,1.4964304065704346,
1992-11-06,,,1.6390812397003174,1.59775972366333,1.5674574017524718,1.4930788636207581,1.4465233850479127,1.496476320028305,
1992-11-09,,,1.5977596044540403,1.6005144834518432,1.5784764289855957,1.5013431370258332,1.4487271904945374,1.4962926721572876,
1992-11-10,,,1.5977596044540403,1.6060239553451539,1.5894954562187196,1.5096074104309083,1.4514819526672362,1.4962926721572876,
1992-11-11,,,1.5426645278930664,1.6005144119262695,1.5867406845092773,1.5164943158626556,1.4536857604980469,1.4962926721572876,
1992-11-12,,,1.5977596044540403,1.595004916191101,1.5894954204559326,1.5288907170295716,1.456991469860077,1.4970272731781007,
1992-11-13,,,1.5977596044540403,1.5867405891418456,1.592250156402588,1.5412871181964873,1.460297179222107,1.4977618741989136,
1992-11-16,,,1.5702122449874878,1.581231117248535,1.5908728003501893,1.5467966556549073,1.463051941394806,1.4973027527332305,
1992-11-17,,,1.5702122449874878,1.5757216453552245,1.5908728003501893,1.5536835610866546,1.4658067035675049,1.4968436312675477,
1992-11-18,,,1.5564380884170532,1.5784763574600218,1.5894953846931457,1.5598817586898803,1.468285982608795,1.4966140639781953,
1992-11-19,,,1.680402159690857,1.5950048685073852,1.5950048923492433,1.5709007918834685,1.471591694355011,1.4977159631252288,
1992-11-20,,,1.7217236757278442,1.619797682762146,1.603269135951996,1.5853632688522339,1.476550259590149,1.4992310774326325,
1992-11-23,,,1.707949995994568,1.647345232963562,1.6142881751060485,1.596382302045822,1.480406928062439,1.5010675823688506,
1992-11-24,,,1.7354974746704102,1.6804022789001465,1.6280619621276855,1.6087787091732024,1.4848145461082458,1.5033632159233092,
1992-11-25,,,1.707949995994568,1.7107046604156495,1.6445905089378356,1.6156655967235565,1.4897731161117553,1.5051997208595276,
1992-11-26,,,1.707949995994568,1.7162142276763916,1.6556095480918884,1.6225524842739105,1.4947316861152649,1.5071280550956727,
1992-11-27,,,1.7354974746704102,1.7189689874649048,1.6693833351135254,1.6308167457580567,1.5010676240921021,1.5094236886501313,
1992-11-30,,,1.7354974746704102,1.7244784832000732,1.6859118580818175,1.6383923292160034,1.5071280908584594,1.51171932220459,
1992-12-01,,,1.707949995994568,1.7189689874649052,1.6996856331825256,1.6452792167663575,1.5137395119667054,1.5138313019275664,
1992-12-02,,,1.707949995994568,1.7189689874649048,1.7148368239402771,1.6521661043167115,1.519249029159546,1.5159432816505432,
1992-12-03,,,1.680402159690857,1.7134594202041626,1.7148368239402771,1.65492085814476,1.5242075896263123,1.5176879620552064,
1992-12-04,,,1.680402159690857,1.702440357208252,1.7107046723365784,1.656986904144287,1.5291661500930787,1.5196162903308867,
1992-12-07,,,1.680402159690857,1.6914212942123412,1.7079498887062072,1.661119031906128,1.5346756649017335,1.521177316904068,
1992-12-08,,,1.680402159690857,1.685911726951599,1.702440357208252,1.6652511596679687,1.540736129283905,1.5218660032749176,
1992-12-09,,,1.6528548002243042,1.6748926877975463,1.6969308376312255,1.6707606732845306,1.5467965936660766,1.522554693222046,
1992-12-10,,,1.6253070831298828,1.6638736724853516,1.688666546344757,1.6721380472183227,1.5520306324958801,1.5228301680088043,
1992-12-11,,,1.6528548002243042,1.658364200592041,1.6804022789001465,1.6748928070068358,1.5580910968780517,1.5236565935611726,
1992-12-14,,,1.6528548002243042,1.6528547286987305,1.672138011455536,1.6790249347686768,1.5663553810119628,1.5244830191135406,
1992-12-15,,,1.6528548002243042,1.6473452568054199,1.6666284918785095,1.6831570625305177,1.5740687084197997,1.5253094446659088,
1992-12-16,,,1.6528548002243042,1.6473452568054199,1.6611189723014832,1.6879778981208802,1.5806801223754883,1.5258603966236115,
1992-12-17,,,1.6528548002243042,1.6528548002243042,1.6583642363548279,1.6866005301475524,1.5861896395683288,1.5266868221759795,
1992-12-18,,,1.611533522605896,1.6445905447006226,1.6514773726463319,1.681091022491455,1.5903217816352844,1.5268245613574982,
1992-12-21,,,1.6390812397003174,1.641835832595825,1.647345280647278,1.6776475846767425,1.59445392370224,1.5272377777099608,1.5709925466775894
1992-12-22,,,1.6390812397003174,1.6390811204910278,1.643213188648224,1.672826772928238,1.5985860657691955,1.5276509940624237,1.5723928821086883
1992-12-23,,,1.707949995994568,1.6501001596450806,1.6487227082252502,1.672826772928238,1.6046465373039245,1.5282019460201264,1.5738620853424072
1992-12-24,,,1.763045310974121,1.672138261795044,1.662496531009674,1.6755815386772155,1.6129108119010924,1.5295793282985688,1.5754690271615983
1992-12-25,,,1.763045310974121,1.702440619468689,1.6735155820846557,1.676958930492401,1.6211750864982606,1.5310944461822509,1.5769841462373733
1992-12-28,57.218357219330905,A,1.7354974746704102,1.7217238664627075,1.6817798495292664,1.676958930492401,1.6266846060752869,1.5324718248844147,1.5783156108856202
1992-12-29,57.25476027474085,A,1.818139672279358,1.7575355529785157,1.6983083367347718,1.6824684143066406,1.6343979167938232,1.5355020558834076,1.5798766386508942
1992-12-30,57.27392834608873,A,1.818139672279358,1.7795734882354737,1.7148368239402771,1.6879778981208802,1.6421112275123597,1.5385322868824005,1.5813917541503906
1992-12-31,57.28761502180009,A,1.873235106468201,1.8016114473342895,1.7368748545646668,1.6976195454597474,1.6503754997253417,1.5421134722232819,1.583228259086609
1993-01-01,57.302825622743434,A,1.873235106468201,1.8236494064331055,1.7630450129508972,1.7072611927986145,1.659190719127655,1.5454191780090332,1.5851106745004655
1993-01-04,57.32821670870931,A,1.873235106468201,1.8511969327926636,1.7864603996276855,1.7169028401374817,1.666904034614563,1.5492758357524872,1.5870390033721924
1993-01-05,57.32421140009239,A,1.845687747001648,1.8567065477371216,1.8071210503578186,1.7251671195030212,1.67406640291214,1.552581547498703,1.5888295954465865
1993-01-06,57.32250243067458,A,1.8594616651535036,1.8649709463119506,1.8222722172737122,1.7354974627494812,1.6798513913154602,1.5560249984264374,1.59068905711174
1993-01-07,57.306020137070256,A,1.845687747001648,1.8594614744186402,1.830536460876465,1.7465164959430695,1.6853609013557433,1.5593307101726532,1.592525564432144
1993-01-08,57.287834165020705,A,1.845687747001648,1.8539520025253295,1.8388007044792176,1.7561581432819366,1.6908704113960267,1.5629118943214417,1.594407980442047
1993-01-11,57.27253851957815,A,1.8594616651535036,1.85119731426239,1.8511971235275269,1.7664884865283965,1.6963799285888672,1.5666308176517487,1.5963592660427093
1993-01-12,57.260239618738105,A,1.831913471221924,1.8484424591064457,1.8525745034217838,1.7754414200782775,1.701613953113556,1.5697987866401673,1.5981728106737136
1993-01-13,57.25918439786116,A,1.873235106468201,1.8511971473693847,1.858084046840668,1.7864604353904725,1.7076744103431702,1.5739309227466582,1.6004225289821625
1993-01-14,57.26083545103029,A,1.873235106468201,1.8567066192626953,1.858084046840668,1.7974794507026672,1.7126329708099366,1.5780630588531495,1.6023967730998994
1993-01-15,57.25682196939484,A,1.845687747001648,1.8567066192626953,1.8553293108940128,1.8091871619224549,1.7167651009559632,1.581644243001938,1.6041873651742935
1993-01-18,57.25670875354073,A,1.9007830619812007,1.864970898628235,1.8580841064453129,1.822272253036499,1.7228255701065063,1.5857763803005218,1.605518831014633
1993-01-19,57.266539816867265,A,1.9007830619812007,1.8787448167800904,1.8635936379432678,1.8353573441505433,1.7288860392570495,1.5901839959621429,1.6066666489839554
1993-01-20,57.26468907952909,A,1.9007830619812007,1.8842544078826904,1.8677257776260376,1.8449989974498748,1.7360484099388123,1.5948670852184295,1.60790629029274
1993-01-21,57.28682308511577,A,2.0109732151031494,1.9118020296096798,1.8842543244361878,1.8573953926563262,1.7443126821517945,1.6006520760059357,1.609926444888115
1993-01-22,57.31593020769091,A,2.0109732151031494,1.9448591232299801,1.900782871246338,1.8697917878627777,1.7525769543647767,1.6064370667934418,1.61194659948349
1993-01-25,57.342899737305395,A,2.0385212898254395,1.972406768798828,1.9186888337135315,1.8849429786205292,1.7619431352615356,1.6124975383281708,1.6145177084207534
1993-01-26,57.37058944400551,A,2.066068172454834,2.005463790893555,1.9421043038368222,1.897339403629303,1.7718602538108825,1.6188334786891938,1.6169969880580901
1993-01-27,57.38546436559125,A,1.9971998929977417,2.0247471570968627,1.9545007824897762,1.9062924146652223,1.7806754899024964,1.6244807362556457,1.6190860134363174
1993-01-28,57.36466089011822,A,1.9834256172180176,2.0192376375198364,1.965519833564758,1.911801940202713,1.7867359590530396,1.6291638267040254,1.6210602593421937
1993-01-29,57.337280164766675,A,1.9558777809143064,2.0082185506820673,1.9765388369560237,1.9159340739250184,1.7914190411567688,1.633984650373459,1.6227131128311156
1993-02-01,57.300836424693955,A,1.9558777809143064,1.9916898488998414,1.9820483088493344,1.9200662076473236,1.7963775968551636,1.6383922624588012,1.6244577902555466
1993-02-02,57.259714948974334,A,1.9558777809143064,1.9696517705917358,1.9875577807426452,1.9255757093429566,1.8007852029800415,1.6427998745441437,1.6262024676799773
1993-02-03,57.254734140181256,A,2.0385212898254395,1.9779160499572754,2.001331603527069,1.9345286905765533,1.807396628856659,1.6485848724842072,1.6283144521713258
1993-02-04,57.261189541283876,A,2.0385212898254395,1.9889351844787597,2.004086410999298,1.9441703677177429,1.8140080547332764,1.6543698704242706,1.630150961279869
1993-02-05,57.27356824202758,A,2.0385212898254395,2.005463886260986,2.006841218471527,1.9538120448589325,1.820068531036377,1.6605680775642395,1.631757904291153
1993-02-08,57.288060754651106,A,2.0385212898254395,2.021992588043213,2.006841218471527,1.9627650260925293,1.8261290073394776,1.6666285490989685,1.633364847302437
1993-02-09,57.30321576251765,A,2.024747133255005,2.0357664585113526,2.002709114551544,1.9724067091941833,1.8324649500846864,1.6731022310256958,1.6349029195308686
