Date,GRADE,GPS,OTIS,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2020-07-28,,,56.784271240234375,55.44096908569336,55.23372802734375,54.31008777618408,53.1452938079834,,
2020-07-29,,,60.57114410400391,56.53746719360352,55.808352661132815,54.71138362884521,53.358564376831055,,
2020-07-30,,,59.71390914916992,57.35324401855469,56.285949325561525,55.035905075073245,53.572588500976565,,
2020-07-31,,,59.10161972045898,58.22177734375,56.68065147399902,55.32981204986572,53.78039581298828,,
2020-08-03,,,59.54435729980469,59.143060302734376,57.11868515014648,55.628899574279785,53.997057876586915,,
2020-08-04,,,58.97915267944336,59.58203659057617,57.51150283813477,55.901610946655275,54.21786476135254,,
2020-08-05,,,59.43131637573242,59.354071044921874,57.94576911926269,56.19222068786621,54.41964286804199,49.718563346862794,
2020-08-06,,,59.79869842529297,59.371028900146484,58.36213645935059,56.53935070037842,54.655521850585934,49.891894569396975,
2020-08-07,,,60.674766540527344,59.68565826416015,58.95371780395508,56.88930702209473,54.87708221435547,50.07633270263672,
2020-08-10,,,61.42836380004883,60.062459564208986,59.60275993347168,57.281181716918944,55.08677307128906,50.31523002624512,
2020-08-11,,,60.6370849609375,60.394046020507815,59.98804130554199,57.61088466644287,55.279319534301756,50.5462145614624,
2020-08-12,,,61.136348724365234,60.735052490234374,60.044561767578124,57.926457214355466,55.45698234558105,50.77271324157715,
2020-08-13,,,60.28854370117188,60.833021545410155,60.10202522277832,58.19398727416992,55.619007720947266,50.95328914642334,
2020-08-14,,,60.35448455810547,60.76896514892578,60.22731170654297,58.453981590271,55.72262855529785,51.13231895446777,
2020-08-17,,,60.250858306884766,60.53346405029297,60.29796180725098,58.70832347869873,55.77349700927734,51.26559471130371,
2020-08-18,,,59.77043914794922,60.36013488769531,60.37709045410156,58.94429664611816,55.82624938964844,51.39406627655029,
2020-08-19,,,59.27116775512695,59.987098693847656,60.36107559204102,59.153422355651855,55.89953765869141,51.5485143661499,
2020-08-20,,,59.5074348449707,59.83087692260742,60.33194923400879,59.347042846679685,56.02992691040039,51.730663795471195,
2020-08-21,,,60.131141662597656,59.78620834350586,60.27758674621582,59.61565227508545,56.17674644470215,51.887893218994144,
2020-08-24,,,60.29179382324219,59.794395446777344,60.16392974853515,59.88334484100342,56.29606971740723,52.05968002319336,
2020-08-25,,,60.75484085083008,59.991275787353516,60.17570533752441,60.0818733215332,56.421262664794924,52.25167575836181,
2020-08-26,,,60.65089416503906,60.26722106933594,60.127159881591794,60.08586082458496,56.56528923034668,52.44441509246826,
2020-08-27,,,59.75312423706055,60.316358947753905,60.073617935180664,60.087821578979494,56.67723030090332,52.580784225463866,
2020-08-28,,,60.09333419799805,60.308797454833986,60.04750289916992,60.137407302856445,56.80520721435547,52.720555458068844,
2020-08-31,,,59.44127655029297,60.13869400024414,59.966544723510744,60.13225326538086,56.91901260375977,52.883273963928225,
2020-09-01,,,60.52804565429688,60.0933349609375,60.042305374145506,60.20969791412354,57.05945190429688,53.05789245605469,
2020-09-02,,,61.747100830078125,60.31257629394531,60.28989868164062,60.32548713684082,57.248011093139645,53.25727710723877,
2020-09-03,,,58.44901657104492,60.051754760742185,60.18405685424805,60.258003044128415,57.35817390441895,53.4136392211914,
2020-09-04,,,58.10881805419922,59.65485153198242,59.981824493408205,60.129705619812015,57.46925720214844,53.56162540435791,
2020-09-07,,,58.10881805419922,59.38835983276367,59.763526916503906,59.96372833251953,57.565645141601564,53.71674396514893,
2020-09-08,,,57.29609680175781,58.74197006225586,59.41765251159668,59.796678924560545,57.64031494140625,53.85894912719726,
2020-09-09,,,58.6663703918457,58.125823974609375,59.219200134277344,59.67318000793457,57.76273780822754,54.00406471252441,
2020-09-10,,,56.60623550415039,57.757267761230466,58.904511260986325,59.489064598083495,57.83039291381836,54.124637298583984,
2020-09-11,,,56.833045959472656,57.502113342285156,58.578482437133786,59.31299266815186,57.90258422851562,54.24391185760498,
2020-09-14,,,56.691287994384766,57.218607330322264,58.30348358154297,59.13501415252686,57.96515785217285,54.35829662322998,
2020-09-15,,,56.9842414855957,57.156236267089845,57.94910316467285,58.99570426940918,58.03434417724609,54.46022006988525,
2020-09-16,,,56.50228500366211,56.723419189453125,57.42462158203125,58.857260131835936,58.09200744628906,54.54521766662597,
2020-09-17,,,57.68355941772461,56.93888397216797,57.34807586669922,58.76606636047363,58.18855667114258,54.6442802810669,
2020-09-18,,,57.532352447509766,57.07874526977539,57.290429306030276,58.63612689971924,58.26569091796875,54.75309238433838,
2020-09-21,,,56.14318084716797,56.96912384033203,57.09386558532715,58.42869625091553,58.31673713684082,54.84970211029053,
2020-09-22,,,57.63629913330078,57.099535369873045,57.127885818481445,58.272769165039065,58.388602600097656,54.97475692749023,
2020-09-23,,,57.088191986083984,57.21671676635742,56.97006797790527,58.09463405609131,58.43386848449707,55.0922660446167,
2020-09-24,,,58.6663703918457,57.41327896118164,57.1760814666748,58.040296363830564,58.50843704223633,55.19271057128906,
2020-09-25,,,58.16551208496094,57.539910888671876,57.30932807922363,57.94390525817871,58.56865531921387,55.2774479675293,
2020-09-28,,,59.07271957397461,58.1258186340332,57.54747123718262,57.92547740936279,58.64682929992676,55.38195598602295,
2020-09-29,,,58.97822189331055,58.394203186035156,57.746869277954104,57.84798622131348,58.72537422180176,55.505133056640624,
2020-09-30,,,58.98767852783203,58.77410049438477,57.995408630371095,57.71001510620117,58.80335472106933,55.64257549285889,
2020-10-01,,,58.9404296875,58.828912353515626,58.12109565734863,57.734585762023926,58.86946281433106,55.781516227722165,
2020-10-02,,,59.68697738647461,59.13320541381836,58.336558151245114,57.813493728637695,58.9680233001709,55.91957012176513,
2020-10-05,,,60.9911003112793,59.5168815612793,58.82135009765625,57.9576078414917,59.08908645629883,56.04025894165039,
2020-10-06,,,60.32014083862305,59.785265350341795,59.08973426818848,58.10881004333496,59.1598038482666,56.152548828125,
2020-10-07,,,61.47306442260742,60.282342529296876,59.52822151184082,58.24914474487305,59.17784225463867,56.268203315734866,
2020-10-08,,,61.15175628662109,60.72460784912109,59.77676010131836,58.47642078399658,59.206599197387696,56.38959384918213,
2020-10-09,,,61.75655746459961,61.13852386474609,60.135864639282225,58.72259635925293,59.25969795227051,56.520046882629394,
2020-10-12,,,62.07786178588867,61.35587615966797,60.43637886047363,58.99192504882812,59.310368041992184,56.65371295928955,
2020-10-13,,,61.54866027832031,61.60158004760742,60.69342269897461,59.22014598846435,59.36175819396973,56.78981147766113,
2020-10-14,,,62.00226593017578,61.707420349121094,60.99488143920898,59.49514503479004,59.41317718505859,56.916410026550295,
2020-10-15,,,61.61479949951172,61.80002899169922,61.26231842041015,59.69170703887939,59.44949920654297,57.052510528564454,
2020-10-16,,,61.45415115356445,61.73954772949219,61.43903579711914,59.88779697418213,59.46508689880371,57.171084556579586,
2020-10-19,,,60.82099151611328,61.48817367553711,61.42202491760254,60.121687507629396,59.452939453125,57.26985626220703,
2020-10-20,,,60.84933853149414,61.34830932617187,61.47494468688965,60.28233947753906,59.45718452453613,57.36825202941895,
2020-10-21,,,60.2161865234375,60.991093444824216,61.349256896972655,60.43873920440674,59.43878128051758,57.447881813049314,
2020-10-22,,,59.76258087158203,60.62064971923828,61.21033935546875,60.49354972839355,59.42826202392578,57.523634872436524,
2020-10-23,,,59.96103286743164,60.322026062011716,61.03078689575195,60.58332576751709,59.420392990112305,57.571510772705075,
2020-10-26,,,59.73423004150391,60.10467376708984,60.796423721313474,60.616401290893556,59.41006042480469,57.59177871704102,
2020-10-27,,,58.56241607666016,59.64728927612305,60.49779930114746,60.595611000061034,59.385899963378904,57.60607467651367,
2020-10-28,,,55.74628829956055,58.753309631347655,59.87220153808594,60.433541488647464,59.31540237426758,57.60747001647949,
2020-10-29,,,57.447303771972656,58.29025421142578,59.45545196533203,60.35888519287109,59.27419975280762,57.652063331604005,
2020-10-30,,,57.91036224365234,57.88012008666992,59.10107307434082,60.27005443572998,59.22978416442871,57.70326530456543,
2020-11-02,,,58.72307205200195,57.67788848876953,58.89128112792969,60.156653022766115,59.198409729003906,57.74723972320557,
2020-11-03,,,59.26172256469727,57.81774978637695,58.73251953125,60.103732109069824,59.16854736328125,57.794905014038086,
2020-11-04,,,58.874271392822266,58.443346405029295,58.598328018188475,59.973792457580565,59.133014907836916,57.849152069091794,
2020-11-05,,,59.18613052368164,58.79111175537109,58.54068298339844,59.875511169433594,59.12167503356934,57.899452667236325,
2020-11-06,,,60.08388519287109,59.225816345214845,58.552968215942386,59.791877555847165,59.121486053466796,57.96334663391113,
2020-11-09,,,60.00828552246094,59.48285903930664,58.580373764038086,59.68839874267578,59.132826232910155,58.02591941833496,
2020-11-10,,,62.1251106262207,60.05553665161133,58.93664321899414,59.7172212600708,59.164767532348634,58.112109718322756,
2020-11-11,,,62.48421859741211,60.7775260925293,59.610436248779294,59.74131889343262,59.17950988769531,58.21376049041748,
2020-11-12,,,62.3613510131836,61.41257019042969,60.10184097290039,59.77864646911621,59.257756576538085,58.30796524047852,
2020-11-13,,,61.964447021484375,61.788682556152345,60.507249450683595,59.80416126251221,59.33486915588379,58.40206317901611,
2020-11-16,,,63.68438720703125,62.523902893066406,61.003380966186526,59.94733104705811,59.44638053894043,58.506012840271,
2020-11-17,,,63.50482177734375,62.799845123291014,61.42769088745117,60.080105209350585,59.57055503845215,58.6054349899292,
2020-11-18,,,62.96616744995117,62.89623489379883,61.83688049316406,60.21760425567627,59.65655097961426,58.7096443939209,
2020-11-19,,,62.71025848388672,62.966016387939455,62.18929328918457,60.3649881362915,59.778631439208986,58.80451217651367,
2020-11-20,,,62.86191177368164,63.14550933837891,62.467095947265626,60.510032081604,59.89920875549316,58.90089649200439,
2020-11-23,,,63.743431091308594,63.157318115234375,62.84061050415039,60.71049213409424,60.04025161743164,59.00270473480224,
2020-11-24,,,63.88559341430664,63.233472442626955,63.016658782958984,60.97665100097656,60.17827865600586,59.10631141662598,
2020-11-25,,,63.866641998291016,63.41356735229492,63.154901123046876,61.38266868591309,60.325565795898434,59.20878662109375,
2020-11-26,,,63.866641998291016,63.64484405517578,63.305430221557614,61.703635597229,60.44922744750976,59.318892059326174,
2020-11-27,,,63.82871627807617,63.83820495605469,63.4918571472168,61.9995532989502,60.57515472412109,59.42042282104492,
2020-11-30,,,63.4495735168457,63.77943344116211,63.468375778198244,62.23587837219238,60.72128257751465,59.519009857177736,
2020-12-01,,,63.34532928466797,63.671380615234376,63.452426528930665,62.44005870819092,60.83546318054199,59.612032890319824,
2020-12-02,,,62.2647590637207,63.35100402832031,63.38228569030762,62.60958309173584,60.938994522094724,59.6864315032959,
2020-12-03,,,62.0751838684082,62.99271240234375,63.31877822875977,62.754035758972165,61.007170791625974,59.75780391693115,
2020-12-04,,,61.76239776611328,62.57944869995117,63.20882682800293,62.83796138763428,61.079108505249025,59.82388191223144,
2020-12-07,,,61.46855163574219,62.18324432373047,62.98133888244629,62.91097469329834,61.12702514648438,59.88692722320557,
2020-12-08,,,62.66287612915039,62.04675369262695,62.85906715393067,62.937862968444826,61.20071823120117,59.96304622650146,
2020-12-09,,,62.0751838684082,62.00883865356445,62.679921340942386,62.91741123199463,61.262468338012695,60.03291152954102,
2020-12-10,,,60.662872314453125,61.726376342773435,62.359544372558595,62.83248729705811,61.29691719055176,60.083190002441405,
2020-12-11,,,60.40695571899414,61.45528793334961,62.01736831665039,62.75461273193359,61.31131675720215,60.139670028686524,
2020-12-14,,,59.506492614746094,61.06287612915039,61.62306022644043,62.54571800231933,61.28162460327148,60.185355529785156,
2020-12-15,,,61.35481643676758,60.80126419067383,61.42400894165039,62.43821773529053,61.30231811523438,60.23106098175049,
2020-12-16,,,61.83822250366211,60.75387191772461,61.38135528564453,62.38182048797607,61.30962127685547,60.24373176574707,
2020-12-17,,,62.35954284667969,61.09320602416992,61.40979118347168,62.364284706115725,61.33377700805664,60.270188102722166,
2020-12-18,,,62.18893814086914,61.44960250854492,61.45244522094727,62.3306360244751,61.34242462158203,60.30106128692627,
2020-12-21,,,62.70077133178711,62.08845825195313,61.575667190551755,62.278503036499025,61.3548828125,60.33262542724609,
2020-12-22,,,61.99937057495117,62.217369079589844,61.50931663513184,62.18419189453125,61.36389701843262,60.36282760620117,
2020-12-23,,,62.20787811279297,62.291300201416014,61.522586059570315,62.10125370025635,61.36800926208496,60.39059322357178,55.05457828521728
2020-12-24,,,62.35954284667969,62.291300201416014,61.69225311279297,62.02589874267578,61.38290412902832,60.41620166778564,55.154048118591305
2020-12-25,,,62.35954284667969,62.32542114257812,61.887511825561525,61.952440071105954,61.40101196289063,60.43304943084717,55.25469106674194
2020-12-28,,,62.55860900878906,62.29698867797852,62.19272346496582,61.907891845703126,61.43576431274414,60.44435188293457,55.37979095458984
2020-12-29,,,62.2647590637207,62.350066375732425,62.283717727661134,61.85386333465576,61.464072723388675,60.4606286239624,55.5034215927124
2020-12-30,55.11628682907722,A,63.24104690551758,62.55670013427734,62.42400016784668,61.90267772674561,61.52456993103027,60.48167560577392,55.62719442367554
2020-12-31,56.71089954105715,A,64.02776336669922,62.89034423828125,62.59082221984863,62.00030670166016,61.609873580932614,60.5190678024292,55.73617847442627
2021-01-01,58.28582674205375,A,64.02776336669922,63.22398834228515,62.77470474243164,62.11357498168945,61.69120819091797,60.55580059051513,55.844059772491455
2021-01-04,57.254146794741956,A,62.169960021972656,63.14625854492188,62.7216236114502,62.14864540100098,61.739922790527345,60.574991607666014,55.920293159484864
2021-01-05,56.381114085905814,A,61.70552062988281,63.034410858154295,62.69223861694336,62.1007776260376,61.8027848815918,60.594342422485354,55.99420434951782
2021-01-06,56.563633574013245,A,63.42113494873047,63.070428466796876,62.81356430053711,62.16807518005371,61.95628181457519,60.635842094421385,56.09217823028565
2021-01-07,56.94210390207622,A,64.24577331542969,63.11403045654297,63.00218734741211,62.347220230102536,62.092251205444335,60.68322547912598,56.206944637298584
2021-01-08,56.208617791435664,A,63.34532928466797,62.977543640136716,63.100765991210935,62.49413890838623,62.20095054626465,60.71536735534668,56.30163028717041
2021-01-11,57.64530656073952,A,62.89981842041016,63.12351531982422,63.13488693237305,62.663805198669436,62.28448547363281,60.741447601318356,56.40056381225586
2021-01-12,58.23483584809882,A,61.82874298095703,63.14815979003906,63.09128532409668,62.68750152587891,62.33582588195801,60.75218662261963,56.50193119049072
2021-01-13,55.24583368036081,A,60.63444519042969,62.59082183837891,62.83062515258789,62.627312660217285,62.37102935791015,60.752022132873535,56.5982186126709
2021-01-14,51.69226819744555,P,61.55386734008789,62.05244064331055,62.583235549926755,62.587028884887694,62.418384094238284,60.77002956390381,56.67540689468384
2021-01-15,49.82843994562581,P,62.11310577392578,61.80599594116211,62.39176979064941,62.58323726654053,62.458968505859374,60.790227279663085,56.755391368865965
2021-01-18,48.4698665302782,P,62.11310577392578,61.64865341186523,62.386084365844724,62.55385398864746,62.50106491088867,60.81694557189942,56.85010976791382
2021-01-19,48.14554647504633,P,61.96145248413086,61.6751953125,62.411677551269534,62.551958084106445,62.49779174804687,60.83127964019776,56.94458604812622
2021-01-20,49.23713721700104,P,61.79083251953125,61.906472778320314,62.24864730834961,62.53110580444336,62.483924026489255,60.83171695709228,57.04449703216553
2021-01-21,48.677321863127275,P,60.20790863037109,61.637281036376955,61.84486083984375,62.42352409362793,62.440855178833004,60.849305877685545,57.13147254943848
2021-01-22,48.71083374982833,P,61.49699401855469,61.514058685302736,61.66002731323242,62.38039665222168,62.431506118774415,60.8831876373291,57.222406520843506
2021-01-25,47.42839359285946,P,60.87141036987305,61.26571960449219,61.45718650817871,62.29603672027588,62.37524658203125,60.91081356048584,57.313778762817385
2021-01-26,45.91158928116857,P,60.19842147827149,60.91311340332031,61.29415435791016,62.19271984100342,62.309118576049805,60.93983680725098,57.399392967224124
2021-01-27,43.60399756354275,P,58.99464797973633,60.35387649536133,61.13017463684082,61.98039989471435,62.22968818664551,60.943119583129885,57.47359214782715
2021-01-28,44.491764698823964,P,60.501747131347656,60.41264419555664,61.0249626159668,61.80409908294678,62.185517959594726,60.982074699401856,57.55335599899292
2021-01-29,44.351352870127535,P,61.27897644042969,60.36904067993164,60.941549682617186,61.6666597366333,62.153859252929685,61.02653400421143,57.635222930908206
2021-02-01,45.098882983890114,P,61.184207916259766,60.431600189208986,60.848659896850585,61.61737213134766,62.10267478942871,61.07146320343018,57.71487991333008
2021-02-02,46.28431750277175,P,61.26951217651367,60.64581832885742,60.77946586608887,61.5955717086792,62.05035316467285,61.11431591033936,57.787267990112305
2021-02-03,48.09382001290385,P,60.71026992797852,60.98894271850586,60.671409606933594,61.4600284576416,61.987225723266604,61.15639575958252,57.85080671310425
2021-02-04,47.341068064047924,P,59.98990631103516,60.88657455444336,60.64960937500001,61.24723510742187,61.90969100952148,61.179459228515626,57.91186975479126
2021-02-05,46.721493717251015,P,60.596527099609375,60.750084686279294,60.55956268310548,61.109794998168944,61.84504722595215,61.210100975036625,57.9815966796875
2021-02-08,46.09016596395876,P,60.40695571899414,60.594634246826175,60.51311721801759,60.985151863098146,61.78419486999512,61.25273872375488,58.051220417022705
2021-02-09,46.020061655850704,P,61.00410842895508,60.54155349731445,60.59368591308595,60.94392013549805,61.73737045288086,61.28641681671142,58.13058687210083
2021-02-10,47.89809276420729,P,61.90456771850586,60.78041305541992,60.884677886962905,61.007426261901855,61.730166625976565,61.33458057403564,58.213423309326174
2021-02-11,48.71801578134213,P,60.30728530883789,60.84388885498047,60.865231704711924,60.94509716033936,61.694808654785156,61.350989723205565,58.271850147247314
2021-02-12,49.26365702945461,A,60.78266143798828,60.88111572265625,60.815600204467785,60.87857494354248,61.675213928222654,61.37716121673584,58.32730459213257
2021-02-15,49.67388554723715,A,60.78266143798828,60.95625686645508,60.77544555664063,60.812052726745605,61.66149612426758,61.39426063537598,58.388108310699465
2021-02-16,48.557454897197964,A,60.07909393310547,60.771253967285155,60.656403732299815,60.71793479919434,61.60982048034668,61.405269355773925,58.45520120620728
2021-02-17,45.578620081630554,P,59.60371017456055,60.311082458496095,60.54574775695801,60.6085786819458,61.56039100646973,61.41142967224121,58.52700258255005
2021-02-18,45.87225576182096,P,59.95549774169922,60.24072494506836,60.542306900024414,60.595958137512206,61.54624351501465,61.4215803527832,58.60154829025269
2021-02-19,45.58578226767889,P,59.93648147583008,60.07148895263672,60.47630233764649,60.51793251037598,61.53683403015137,61.42407539367676,58.671822757720946
2021-02-22,45.27595335622228,P,60.11711883544922,59.93838043212891,60.447318649291994,60.480217933654785,61.54904655456543,61.41533557891846,58.727797260284426
2021-02-23,45.72963088679196,P,60.11711883544922,59.94598541259766,60.358619689941406,60.47615280151367,61.52429260253906,61.41330535888672,58.78292709350586
2021-02-24,47.38125586129299,B,61.18199157714844,60.26164169311524,60.28636207580566,60.58551998138428,61.511167984008786,61.41039463043213,58.839298973083494
2021-02-25,47.86459840198794,C,61.28657150268555,60.5278564453125,60.38429069519043,60.62476119995117,61.48970855712891,61.411742782592775,58.90066831588745
2021-02-26,48.04785790530743,C,60.57349395751953,60.65525894165039,60.36337394714356,60.589487075805664,61.457399673461914,61.399912147521974,58.95997951507568
2021-03-01,49.05852284981862,C,61.73342514038086,60.978520202636716,60.45845031738281,60.616947937011716,61.43805274963379,61.396467781066896,59.02509037017822
2021-03-02,50.7800620017569,C,62.18981552124024,61.39305953979492,60.66952247619629,60.66296310424805,61.44186164855957,61.402879333496095,59.09634540557861
