Date,GRADE,GPS,BKR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-06-26,,,7.418574810028076,7.530717658996582,7.513466548919678,7.5242492914199826,7.1246257019042964,,
1987-06-29,,,7.720495700836182,7.556596755981445,7.535032033920288,7.5328754663467405,7.157396583557129,,
1987-06-30,,,7.84989070892334,7.60835485458374,7.56522388458252,7.552284550666809,7.193611965179444,,
1987-07-01,,,8.324334144592285,7.772253513336182,7.64717321395874,7.593259215354919,7.2418860340118405,,
1987-07-02,,,8.49686050415039,7.9620311737060545,7.759314155578613,7.6385472297668455,7.292754030227661,,
1987-07-03,,,8.49686050415039,8.177688312530517,7.85420298576355,7.685991644859314,7.347048501968384,,
1987-07-06,,,8.712510108947754,8.376091194152831,7.966343975067138,7.737748813629151,7.408225765228272,,
1987-07-07,,,9.057565689086914,8.617626190185547,8.112990522384644,7.8110720872879025,7.47119740486145,,
1987-07-08,,,8.885041236877441,8.729767608642579,8.25101056098938,7.875769138336182,7.5298559188842775,,
1987-07-09,,,9.230095863342283,8.876414680480957,8.419222927093506,7.962031888961792,7.590239753723145,,
1987-07-10,,,9.057565689086914,8.988555717468262,8.58312201499939,8.048294281959533,7.647172985076904,,
1987-07-13,,,8.971306800842285,9.040315055847168,8.708203125,8.121617579460144,7.698930654525757,,
1987-07-14,,,9.01442813873291,9.031687545776368,8.824656867980957,8.194940376281739,7.74551230430603,,
1987-07-15,,,9.100698471069336,9.074818992614746,8.902293300628662,8.2747332572937,7.784330549240113,,
1987-07-16,,,9.273219108581545,9.083443641662598,8.979929161071777,8.369621658325196,7.816247596740722,,
1987-07-17,,,9.402610778808594,9.152452659606933,9.070504188537598,8.462353587150574,7.8533403682708744,,
1987-07-20,,,9.316349983215332,9.221461296081543,9.130888175964355,8.548616075515747,7.884394865036011,,
1987-07-21,,,9.01442813873291,9.221461296081543,9.126574420928955,8.6197824716568,7.909410924911499,,
1987-07-22,,,8.755646705627441,9.152450942993164,9.113634967803955,8.682322764396668,7.933564414978028,,
1987-07-23,,,8.367465019226074,8.97130012512207,9.027371883392334,8.72329740524292,7.9508168983459475,,
1987-07-24,,,8.41059684753418,8.772897338867187,8.962674999237061,8.772898507118224,7.971519813537598,,
1987-07-27,,,8.885041236877441,8.686635589599609,8.954048442840577,8.831125783920289,8.004299583435058,,
1987-07-28,,,9.09819221496582,8.70338840484619,8.962424850463867,8.893540859222412,8.04306770324707,,
1987-07-29,,,9.271504402160645,8.806559944152832,8.979505443572998,8.94089937210083,8.089615211486816,,
1987-07-30,,,9.228171348571776,8.978701210021972,8.975000667572022,8.9774649143219,8.133570690155029,,
1987-07-31,,,9.09819221496582,9.116220283508301,8.944558811187743,9.00753149986267,8.17233880996704,,
1987-08-03,,,9.271504402160645,9.193512916564941,8.940074253082276,9.035481214523315,8.214573173522949,,
1987-08-04,,,9.228171348571776,9.21950874328613,8.961448574066162,9.044011497497559,8.249039783477784,,
1987-08-05,,,8.924899101257324,9.150187683105468,8.978373813629151,9.046004390716552,8.278303585052491,,
1987-08-06,,,9.01154899597168,9.106863212585449,9.042782211303711,9.035077047348022,8.310163068771363,,
1987-08-07,,,9.054872512817385,9.098199272155762,9.107209777832031,9.034942388534546,8.340301074981689,,
1987-08-10,,,9.141520500183104,9.072202491760255,9.132857704162598,9.043453073501587,8.372172040939331,,
1987-08-11,,,9.184849739074709,9.06353816986084,9.141523456573486,9.051974153518676,8.406634855270386,,
1987-08-12,,,8.968225479125977,9.072203445434571,9.11119556427002,9.045350503921508,8.435902547836303,,
1987-08-13,,,8.968225479125977,9.063538742065429,9.085200977325439,9.03010082244873,8.463445053100585,,
1987-08-14,,,8.881575584411621,9.028879356384277,9.06353931427002,9.004049062728882,8.490117120742799,,
1987-08-17,,,8.664953231811523,8.933565902709962,9.002884197235108,8.971479225158692,8.509868850708008,,
1987-08-18,,,8.318354606628418,8.760266876220703,8.911902523040771,8.936675548553467,8.524413938522338,,
1987-08-19,,,8.318354606628418,8.630292701721192,8.851248073577882,8.914810943603516,8.53895902633667,,
1987-08-20,,,8.405000686645508,8.517647743225098,8.790593242645263,8.916687726974487,8.55696222305298,,
1987-08-21,,,8.448326110839844,8.430997848510742,8.72993860244751,8.91857419013977,8.579282388687133,7.712657504081726,
1987-08-24,,,8.145050048828125,8.327017211914063,8.630291557312011,8.881574630737305,8.592086572647094,7.730290307998657,
1987-08-25,,,8.015079498291016,8.266362190246582,8.513314533233643,8.827418994903564,8.601428718566895,7.74876494884491,
1987-08-26,,,8.101726531982422,8.223036575317384,8.426664638519288,8.768930101394654,8.613366432189942,7.765536241531372,
1987-08-27,,,8.534976959228516,8.249031829833985,8.383339786529541,8.734270381927491,8.636556949615478,7.7896381902694705,
1987-08-28,,,8.405000686645508,8.240366744995118,8.33568229675293,8.699610805511474,8.653697519302368,7.8115837240219115,
1987-08-31,,,8.751594543457031,8.361675643920899,8.34434642791748,8.673615312576294,8.676907405853271,7.8387084531784055,
1987-09-01,,,8.534976959228516,8.4656551361084,8.36600866317749,8.63895559310913,8.695784940719605,7.868806672096253,
1987-09-02,,,8.534976959228516,8.552305221557617,8.3876708984375,8.61945948600769,8.716387662887573,7.89419352054596,
1987-09-03,,,8.448326110839844,8.534975051879883,8.392003440856934,8.591298341751099,8.734394741058349,7.9170006275177,
1987-09-04,,,8.318354606628418,8.517645835876465,8.379006290435791,8.55447244644165,8.752390336990356,7.938508019447327,
1987-09-07,,,8.318354606628418,8.430997848510742,8.39633674621582,8.513314151763916,8.764347515106202,7.960872049331665,
1987-09-08,,,8.448326110839844,8.413667678833008,8.439661407470703,8.476487970352172,8.776316223144532,7.984964094161987,
1987-09-09,,,8.318354606628418,8.370343208312988,8.461324214935303,8.443994426727295,8.776196632385254,8.009041333198548,
1987-09-10,,,8.49164867401123,8.379007720947266,8.456991386413574,8.420165586471558,8.77609239578247,8.034423213005066,
1987-09-11,,,8.838250160217285,8.48298683166504,8.500316333770751,8.417999315261842,8.782920188903809,8.064984345436097,
1987-09-14,,,8.708272933959961,8.560970497131347,8.495984172821045,8.420165300369263,8.782835445404054,8.095530605316162,
1987-09-15,,,8.708272933959961,8.612959861755371,8.51331377029419,8.43966121673584,8.775849590301513,8.123523497581482,
1987-09-16,,,8.534976959228516,8.65628433227539,8.51331377029419,8.450492334365844,8.768848304748536,8.149352111816405,
1987-09-17,,,8.534976959228516,8.664949989318847,8.521978855133057,8.456991147994994,8.75494592666626,8.172592840194703,
1987-09-18,,,8.621628761291504,8.621625709533692,8.552306270599365,8.465656280517578,8.746227188110351,8.196700086593628,
1987-09-21,,,8.534976959228516,8.586966514587402,8.573968505859375,8.485152626037598,8.737500591278076,8.218215622901916,
1987-09-22,,,8.794925689697266,8.604297065734864,8.608628463745116,8.52414493560791,8.733110542297362,8.239311423301697,
1987-09-23,,,8.664953231811523,8.630292320251465,8.643288326263427,8.552306270599365,8.724395637512208,8.25436309337616,
1987-09-24,,,8.534976959228516,8.630292320251465,8.647621154785156,8.552306270599365,8.709630794525147,8.262939195632935,
1987-09-25,,,8.621628761291504,8.630292320251465,8.625959014892578,8.563137674331665,8.694011154174804,8.27367576122284,
1987-09-28,,,8.794925689697266,8.682282066345214,8.63462429046631,8.565304231643676,8.683582668304444,8.283988766670227,
1987-09-29,,,8.664953231811523,8.656287574768067,8.630292320251465,8.571803045272826,8.676593170166015,8.293002047538756,
1987-09-30,,,8.534976959228516,8.630292320251465,8.630292320251465,8.571803045272826,8.672179775238037,8.302872095108032,
1987-10-01,,,8.664953231811523,8.656287574768067,8.643289947509766,8.58263440132141,8.678129539489746,8.314473218917847,
1987-10-02,,,8.924899101257324,8.716941642761231,8.673616981506347,8.612961626052856,8.68841558456421,8.329967699050904,
1987-10-05,,,9.01154899597168,8.760266304016113,8.721274185180665,8.647621345520019,8.690945739746093,8.347622661590576,
1987-10-06,,,8.578303337097168,8.742936325073241,8.699611949920655,8.654120206832886,8.68054796218872,8.361807832717895,
1987-10-07,,,8.405000686645508,8.71694107055664,8.673616695404053,8.65845251083374,8.663217887878417,8.376416549682617,
1987-10-08,,,8.145050048828125,8.61296043395996,8.634624004364014,8.641122579574585,8.641555461883545,8.387563076019287,
1987-10-09,,,8.101726531982422,8.448325920104981,8.582633781433106,8.604296398162841,8.621626148223877,8.39698247909546,
1987-10-12,,,7.971755504608154,8.240367221832276,8.500316762924195,8.567470526695251,8.595631170272828,8.405102171897887,
1987-10-13,,,7.841777324676514,8.093062019348144,8.417999172210694,8.52414574623108,8.567903289794922,8.408471536636352,
1987-10-14,,,7.7118096351623535,7.954423809051514,8.335682439804078,8.48298738002777,8.543641500473022,8.410972542762757,
1987-10-15,,,7.885104179382324,7.902434635162353,8.257697534561157,8.450493741035462,8.521112604141235,8.415637836456298,
1987-10-16,,,7.235230922698975,7.729135513305664,8.088730716705323,8.381173849105835,8.484719772338867,8.412510423660278,
1987-10-19,,,4.5924248695373535,7.053269386291504,7.64681830406189,8.184046244621277,8.393737859725952,8.38295495033264,
1987-10-20,,,4.5924248695373535,6.403398895263672,7.248230457305908,7.973921203613282,8.301889362335205,8.354262108802795,
1987-10-21,,,5.892167091369629,6.039470386505127,6.99694709777832,7.835281896591186,8.240368194580078,8.33813537120819,
1987-10-22,,,5.718868732452393,5.606223297119141,6.754328966140747,7.69447648525238,8.175381059646606,8.319413056373596,
1987-10-23,,,5.3722686767578125,5.233630847930908,6.481383180618286,7.532008481025696,8.10519492149353,8.297656021118165,
1987-10-26,,,4.419125080108643,5.198970890045166,6.126120138168335,7.313218450546264,8.020278358459473,8.26507360458374,
1987-10-27,,,4.939023971557617,5.268290710449219,5.835844802856445,7.126921987533569,7.952691745758057,8.238552842140198,
1987-10-28,,,4.679070472717285,5.02567138671875,5.532570886611938,6.934126663208008,7.879906063079834,8.209432544708251,
1987-10-29,,,5.328947067260742,4.94768705368042,5.27695517539978,6.767326354980469,7.818384990692139,8.187673606872558,
1987-10-30,,,5.848841667175293,5.043001651763916,5.138316249847412,6.613523483276367,7.766395301818847,8.17283884525299,
1987-11-02,,,5.935492992401123,5.3462752342224125,5.272623062133789,6.4597206830978395,7.722204160690308,8.1571453666687,
1987-11-03,,,5.762192726135254,5.51090898513794,5.389599847793579,6.318915152549744,7.677146425247193,8.139287571907044,
1987-11-04,,,5.198970317840576,5.6148889541625975,5.3202801704406735,6.158613634109497,7.619091300964356,8.11622886657715,
1987-11-05,,,5.328947067260742,5.6148889541625975,5.281288003921508,6.017808485031128,7.554970703125,8.09576382637024,
1987-11-06,,,5.285617828369141,5.502244186401367,5.272622919082641,5.8770030498504635,7.492583045959472,8.07314028263092,
1987-11-09,,,5.068995475769043,5.328944683074951,5.337609958648682,5.731865048408508,7.4189310646057125,8.047919235229493,
1987-11-10,,,4.679070472717285,5.112320232391357,5.311614608764648,5.573729705810547,7.341812934875488,8.018798937797547,
1987-11-11,,,4.809047698974609,5.034335708618164,5.324612331390381,5.42859160900116,7.2672943496704105,7.9918410062789915,
1987-11-12,,,4.982346534729004,4.965015602111817,5.289952278137207,5.283453726768494,7.197974758148193,7.966184749603271,
1987-11-13,,,4.939023971557617,4.895696830749512,5.19897050857544,5.168643379211426,7.130388145446777,7.941389241218567,
1987-11-16,,,5.025671005249023,4.887031936645508,5.10798830986023,5.190305685997009,7.064534473419189,7.914440994262695,
1987-11-17,,,4.939023971557617,4.939022636413574,5.025671434402466,5.2076356410980225,6.994348430633545,7.8853323268890385,
1987-11-18,,,4.8523712158203125,4.947687339782715,4.99101152420044,5.155645847320557,6.925028762817383,7.850612697601318,
1987-11-19,,,4.50577449798584,4.852372932434082,4.908694267272949,5.094991135597229,6.845311279296875,7.810701837539673,
1987-11-20,,,4.332476615905762,4.731063461303711,4.813380146026612,5.0430015325546265,6.755195808410645,7.769057998657226,
1987-11-23,,,4.54909610748291,4.635748481750488,4.761390209197998,5.0495000839233395,6.672012271881104,7.727423858642578,
1987-11-24,,,4.50577449798584,4.5490985870361325,4.744060611724853,5.027837610244751,6.587962303161621,7.681905946731567,
1987-11-25,,,4.50577449798584,4.479779243469238,4.713733291625976,5.019172811508179,6.507378253936768,7.638113279342651,
1987-11-26,,,4.50577449798584,4.479779243469238,4.6660760879516605,4.978014183044434,6.426794204711914,7.590870065689087,
1987-11-27,,,4.375797271728516,4.488443374633789,4.60975341796875,4.904361963272095,6.341877574920654,7.5440523815155025,
1987-11-30,,,4.029199123382568,4.384463977813721,4.510106229782105,4.809047269821167,6.251762018203736,7.494631304740905,
1987-12-01,,,4.072525024414063,4.297814083099365,4.423456335067749,4.724563884735107,6.157314004898072,7.4452122735977175,
1987-12-02,,,4.289151668548584,4.254489517211914,4.367134380340576,4.6790729522705075,6.069797973632813,7.3970968055725095,
1987-12-03,,,4.202500343322754,4.193834686279297,4.336806964874268,4.622750616073608,5.983148441314698,7.346389617919922,
1987-12-04,,,4.245824337005615,4.167840099334716,4.328141736984253,4.570760941505432,5.895632352828979,7.294821753501892,
1987-12-07,,,4.289151668548584,4.21983060836792,4.302147293090821,4.531768751144409,5.805516872406006,7.244549770355224,
1987-12-08,,,4.50577449798584,4.306480503082275,4.302147293090821,4.523103952407837,5.7223332977294925,7.199463233947754,
1987-12-09,,,4.635752201080322,4.375800609588623,4.315145063400268,4.514439177513123,5.644348802566529,7.1582642889022825,
1987-12-10,,,4.50577449798584,4.43645544052124,4.315145063400268,4.490610575675964,5.561165227890014,7.11964738368988,
1987-12-11,,,4.635752201080322,4.514441013336182,4.341140556335449,4.475446987152099,5.475382289886475,7.081898937225342,
1987-12-14,,,4.54909610748291,4.566429901123047,4.393130254745484,4.451618242263794,5.386133232116699,7.0385394859313966,
1987-12-15,,,4.332476615905762,4.531770324707031,4.419125413894653,4.421290874481201,5.301216697692871,6.990882329940796,
1987-12-16,,,4.462449550628662,4.4971097946167,4.436455202102661,4.401794791221619,5.222365674972534,6.942791781425476,
1987-12-17,,,4.419125080108643,4.47977991104126,4.45811767578125,4.397462320327759,5.1478471755981445,6.894701318740845,
1987-12-18,,,4.54909610748291,4.462448692321777,4.488444852828979,4.408293294906616,5.076794567108155,6.849210357666015,
1987-12-21,,,4.50577449798584,4.453784370422364,4.510107135772705,4.406127214431763,5.007474946975708,6.801553058624267,
1987-12-22,,,4.722396373748779,4.531768321990967,4.531769323348999,4.416958308219909,4.945087327957153,6.756495308876038,
1987-12-23,,,5.112323760986328,4.6617431640625,4.5794264793396,4.447285771369934,4.893097610473633,6.718369555473328,
1987-12-24,,,5.068995475769043,4.79171724319458,4.63574857711792,4.475446820259094,4.836775436401367,6.6789440202713015,
1987-12-25,,,5.068995475769043,4.895697116851807,4.679072904586792,4.51010673046112,4.793450727462768,6.639085249900818,
1987-12-28,,,4.982346534729004,4.99101152420044,4.722397947311402,4.557764101028442,4.801249160766601,6.597493510246277,
1987-12-29,,,4.679070472717285,4.9823463439941404,4.757057332992554,4.5880913734436035,4.802982072830201,6.552435717582703,
1987-12-30,,,4.679070472717285,4.895695686340332,4.778719425201416,4.607587313652038,4.778720140457153,6.509544167518616,
1987-12-31,,,4.722396373748779,4.82637586593628,4.8090465545654295,4.63358211517334,4.758790693283081,6.467085876464844,
1988-01-01,,,4.722396373748779,4.757056045532226,4.826376581192017,4.657410717010498,4.745793247222901,6.425494084358215,
1988-01-04,,,4.939023971557617,4.74839153289795,4.869701528549195,4.68990433216095,4.75619122505188,6.388234791755676,
1988-01-05,,,5.025671005249023,4.817711639404297,4.900028991699219,4.715899157524109,4.757924165725708,6.355307955741882,
1988-01-06,,,5.285617828369141,4.939021110534668,4.9173583984375,4.7483924388885494,4.770055112838745,6.324980587959289,
1988-01-07,,,5.588894844055176,5.112320804595948,4.969348335266114,4.802548456192016,4.775254068374633,6.296819529533386,
1988-01-08,,,5.025671005249023,5.172975730895996,4.965015888214111,4.822044396400452,4.758790655136108,6.262592978477478,6.987625241279602
1988-01-11,,,4.982346534729004,5.181640243530273,4.965015888214111,4.8437069177627565,4.739727725982666,6.230965943336487,6.980628125667572
1988-01-12,,,4.809047698974609,5.138315582275391,4.978013610839843,4.867535471916199,4.720664825439453,6.198905625343323,6.973835287094116
1988-01-13,,,4.982346534729004,5.077661323547363,5.008341217041016,4.893530321121216,4.716332349777222,6.167711825370788,6.9666240334510805
1988-01-14,,,4.8523712158203125,4.93035659790039,5.021338701248169,4.9151926279068,4.706800832748413,6.130885767936706,6.960261979103088
1988-01-15,61.97740249780727,C,4.939023971557617,4.91302719116211,5.043001461029053,4.934689021110534,4.699868955612183,6.096226000785828,6.95390486240387
1988-01-18,62.005260169135376,C,4.939023971557617,4.904362678527832,5.043001461029053,4.956351494789123,4.697269525527954,6.058100295066834,6.94840437412262
1988-01-19,62.086811884999655,C,4.8523712158203125,4.913027381896972,5.025671482086182,4.9628502368927006,4.700735540390014,6.021274237632752,6.945040454864502
1988-01-20,61.864931675133185,B,4.809047698974609,4.878367614746094,4.9780144691467285,4.947686433792114,4.700735540390014,5.9840149450302125,6.939104232788086
1988-01-21,61.776827827900924,B,4.765720844268799,4.861037540435791,4.895697069168091,4.932522702217102,4.6964030265808105,5.947188892364502,6.932094759941101
1988-01-22,61.64913240114357,B,4.8523712158203125,4.84370698928833,4.87836709022522,4.921691489219666,4.694669971466064,5.912529058456421,6.925518538951874
1988-01-25,61.72342215362528,B,5.068995475769043,4.869701290130616,4.887031984329224,4.926023936271667,4.695536460876465,5.880035467147827,6.920453758239746
1988-01-26,61.94171963986915,B,5.155643939971924,4.930355834960937,4.921691608428955,4.9498526096344,4.699868860244751,5.847108645439148,6.916036369800568
1988-01-27,62.35241712311713,C,5.112323760986328,4.991011047363282,4.934689331054687,4.971515274047851,4.705067911148071,5.815048336982727,6.912044835090637
1988-01-28,62.97802407060872,C,5.242295742034912,5.086326026916504,4.973681783676147,4.997510242462158,4.7197983360290525,5.782554807662964,6.908489010334015
1988-01-29,63.584419293551576,C,5.45891809463501,5.207635402679443,5.025671195983887,5.03433632850647,4.742327165603638,5.748761487007141,6.9068729162216185
1988-02-01,63.70896018307985,C,5.193564414978027,5.23254919052124,5.051125240325928,5.04706335067749,4.75521653175354,5.713614401817321,6.904572503566742
1988-02-02,63.60562415089757,C,5.149924755096436,5.231405353546142,5.08088059425354,5.0532760381698605,4.768099536895752,5.678030920028687,6.900777208805084
1988-02-03,63.69263394374874,C,5.368141174316406,5.282568836212159,5.13678994178772,5.057402205467224,4.785346870422363,5.646362562179565,6.897857336997986
1988-02-04,63.68778725782241,C,5.542715549468994,5.342652797698975,5.214489412307739,5.055093240737915,4.806085691452027,5.61643994808197,6.8945163941383365
1988-02-05,63.596822327062846,C,5.586357116699219,5.368140602111817,5.28788800239563,5.083127546310425,4.83029688835144,5.586087231636047,6.891393659114837
1988-02-08,63.86195162790971,C,5.586357116699219,5.446699142456055,5.3396241664886475,5.113328075408935,4.861440048217774,5.556601033210755,6.887408328056336
1988-02-09,64.20317194249482,C,5.630001068115234,5.542714405059814,5.387059879302979,5.154375743865967,4.892589569091797,5.524951786994934,6.882131605148316
1988-02-10,64.37068691757898,C,5.760931491851807,5.621272468566895,5.451920652389527,5.193304991722107,4.922025165557861,5.495911569595337,6.875137331485749
1988-02-11,64.48986443787423,C,5.8482184410095215,5.682373046875,5.512512922286987,5.243097352981567,4.954939527511597,5.469043984413147,6.86599159002304
1988-02-12,64.3938946335041,C,5.717287540435791,5.708559131622314,5.538349866867065,5.282010531425476,4.9843687915802,5.44000057220459,6.856838166713715
1988-02-15,64.24853335507653,C,5.717287540435791,5.734745216369629,5.590722179412841,5.320923709869385,5.012931509017944,5.409224190711975,6.846606478691101
1988-02-16,64.125661319625,C,5.760931491851807,5.760931301116943,5.651822853088379,5.3663517236709595,5.038034648895263,5.380183973312378,6.836593010425568
1988-02-17,63.961664497909815,C,5.760931491851807,5.760931301116943,5.691101884841919,5.413945913314819,5.060538234710694,5.352443518638611,6.827657806873321
1988-02-18,63.71832700255158,C,5.717287540435791,5.734745121002197,5.7085590839385985,5.461524248123169,5.084768495559692,5.322966861724853,6.81872004032135
1988-02-19,63.66284198862507,C,5.760931491851807,5.743473911285401,5.726016521453857,5.506952261924743,5.107272081375122,5.291327185630799,6.8106474423408505
1988-02-22,63.64403954951228,C,5.8482184410095215,5.769660091400146,5.752202653884888,5.545913410186768,5.133254528045654,5.259693880081176,6.803658270835877
1988-02-23,63.622425831981815,C,5.8482184410095215,5.7871174812316895,5.774024391174317,5.580542135238647,5.16356936454773,5.2323930311203,6.797100431919098
1988-02-24,63.65066502397138,C,5.8482184410095215,5.804574871063233,5.7827530860900875,5.617336869239807,5.1912847423553465,5.206825208663941,6.791620879173279
1988-02-25,63.64539448297879,C,5.717287540435791,5.804574871063233,5.769659996032715,5.641086459159851,5.21724799156189,5.182547583580017,6.785055329799652
1988-02-26,63.61470283164141,C,5.760931491851807,5.804574871063233,5.774024391174317,5.656187129020691,5.241484699249267,5.159139633178711,6.778061056137085
1988-02-29,63.63309340661041,C,5.8482184410095215,5.804574871063233,5.7871174812316895,5.6889198303222654,5.268333578109742,5.137904262542724,6.771503217220307
1988-03-01,63.517561862919855,C,5.760931491851807,5.7871174812316895,5.7871174812316895,5.7194701671600345,5.289104280471801,5.117095804214477,6.762783670425415
1988-03-02,63.175915206336555,B,5.542715549468994,5.726016902923584,5.765295886993409,5.728198885917664,5.297712116241455,5.095404863357544,6.75318870306015
1988-03-03,62.95033451852322,B,5.542715549468994,5.691102504730225,5.747838687896729,5.728198885917664,5.307186517715454,5.071980977058411,6.743809406757355
1988-03-04,62.743621113861686,B,5.542715549468994,5.647459316253662,5.726017093658447,5.726016807556152,5.316660919189453,5.055055823326111,6.733783123493194
1988-03-07,62.647398026467755,B,5.586357116699219,5.595087051391602,5.699830961227417,5.726016807556152,5.328741130828857,5.064995145797729,6.723975048065186
1988-03-08,62.77424290178862,B,5.673642635345459,5.577629280090332,5.68237338066101,5.728198885917664,5.348632574081421,5.075807323455811,6.715034716129303
1988-03-09,63.1292881448659,B,5.760931491851807,5.621272468566895,5.67364468574524,5.728198885917664,5.370269794464111,5.074494967460632,6.706315169334411
1988-03-10,63.66094525587061,A,5.97914457321167,5.70855827331543,5.699830389022827,5.734745192527771,5.3954047584533695,5.077097725868225,6.69825539112091
1988-03-11,64.319195879545,A,6.11007833480835,5.822030830383301,5.734745073318481,5.754384732246399,5.423158397674561,5.084475822448731,6.691065921783447
1988-03-14,64.85564634653828,A,6.197367668151856,5.944232940673829,5.769659996032715,5.778388738632202,5.448325271606445,5.1022582483291625,6.6836659264564515
1988-03-15,65.11519928205013,A,6.066432476043701,6.022790908813477,5.800210094451904,5.793663787841797,5.469140501022339,5.113532333374024,6.67604258775711
