Date,GRADE,GPS,CNP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-10-16,74.61541958437827,A,16.34209442138672,16.321960830688475,16.19109001159668,16.182700634002686,15.81815788269043,15.84120496749878,15.322046642303468
2013-10-17,74.81483936343217,A,16.563566207885742,16.36759796142578,16.245451545715333,16.19847240447998,15.824737510681153,15.85247899055481,15.340235695838928
2013-10-18,74.79971144237759,A,16.509883880615234,16.386390686035156,16.276995849609374,16.22129135131836,15.83223949432373,15.863349256515503,15.357339911460876
2013-10-21,74.72178099537106,A,16.509883880615234,16.41189498901367,16.325989151000975,16.233036518096924,15.841604423522949,15.874086456298828,15.374966659545898
2013-10-22,75.34768350151442,A,16.58370018005371,16.501825714111327,16.383706474304198,16.255854892730714,15.853510265350343,15.886160612106323,15.392374653816223
2013-10-23,75.78253948803462,A,16.563566207885742,16.54612007141113,16.434040451049803,16.278673362731933,15.868677845001221,15.899763355255127,15.41013916015625
2013-10-24,75.67250681950134,A,16.523300170898438,16.538066864013672,16.452832412719726,16.296458435058593,15.886529941558837,15.910967388153075,15.42773500919342
2013-10-25,75.92009506233134,A,16.691082000732422,16.57430648803711,16.480348587036133,16.32800121307373,15.909214172363281,15.922252435684204,15.445810532569885
2013-10-28,76.13538405212608,A,16.670948028564453,16.606519317626955,16.50920715332031,16.35719528198242,15.934851398468018,15.933735284805298,15.46378538608551
2013-10-29,76.03200813382739,A,16.644105911254883,16.61860046386719,16.560213088989258,16.377664947509764,15.954851188659667,15.946346950531005,15.48107084274292
2013-10-30,75.63640506452883,A,16.42934226989746,16.591755676269532,16.568937873840333,16.380013942718506,15.97471664428711,15.95714370727539,15.497380471229553
2013-10-31,75.5559091828279,A,16.509883880615234,16.58907241821289,16.563569641113283,16.404510593414308,15.996058769226075,15.965086402893066,15.513831562995911
2013-11-01,74.92493586958803,A,16.382362365722656,16.527328491210938,16.550817489624023,16.4139066696167,16.012702922821045,15.971155061721802,15.529351105690003
2013-11-04,74.41353628334456,A,16.409212112426758,16.4749813079834,16.540750312805176,16.433369731903078,16.032300109863282,15.978623361587525,15.545266160964966
2013-11-05,73.74029359709546,P,16.281694412231445,16.40249900817871,16.51054973602295,16.447128105163575,16.04867576599121,15.983951482772827,15.55962923526764
2013-11-06,74.28227873226247,P,16.811885833740234,16.479007720947266,16.535381698608397,16.4847110748291,16.0735076713562,15.998440599441528,15.576708583831786
2013-11-07,74.44899200466422,P,16.597124099731445,16.49645576477051,16.542764091491698,16.497798252105714,16.096057720184326,16.014774208068847,15.59294270515442
2013-11-08,74.97490482603297,A,16.65752601623535,16.55148849487305,16.539408493041993,16.50987854003906,16.121426506042482,16.02991536140442,15.609086956977844
2013-11-11,75.55796578089168,A,16.778329849243164,16.625312042236327,16.550146675109865,16.529676914215088,16.149211368560792,16.047196073532106,15.625933208465575
2013-11-12,76.35690744881032,A,16.711223602294922,16.711217880249023,16.556858444213866,16.558535766601562,16.177935962677,16.060811643600463,15.64198669910431
2013-11-13,76.29762721955444,A,16.905447006225586,16.729930114746093,16.60446891784668,16.586703395843507,16.208263168334963,16.074839134216308,15.658652095794677
2013-11-14,76.50544527791858,A,16.878374099731445,16.786180114746095,16.641317939758302,16.602443790435792,16.2403307723999,16.08733171463013,15.674888191223145
2013-11-15,76.80373043888187,A,16.96635627746582,16.847946166992188,16.699717330932618,16.62526741027832,16.27348686218262,16.10070411682129,15.691433596611024
2013-11-18,76.69467461741839,A,16.85807991027832,16.86389617919922,16.744604110717773,16.642677211761473,16.30165864944458,16.1144575881958,15.70740496635437
2013-11-19,76.38875366233087,A,16.70241928100586,16.862135314941405,16.786676597595214,16.64861316680908,16.325509185791017,16.125456762313842,15.722173490524291
2013-11-20,75.6088080282939,A,16.50615692138672,16.782277297973632,16.756103706359863,16.64574270248413,16.348790283203126,16.135092115402223,15.73616847038269
2013-11-21,75.11625290170981,A,16.60767364501953,16.72813720703125,16.75715866088867,16.649961376190184,16.373967361450195,16.14574263572693,15.751825394630432
2013-11-22,74.8196924897683,A,16.905447006225586,16.715955352783205,16.781950759887696,16.660679626464844,16.40483148574829,16.159503955841064,15.769037170410156
2013-11-25,74.61402670474207,A,16.831003189086914,16.71054000854492,16.78721809387207,16.668682384490968,16.434475154876708,16.170258665084837,15.785876727104187
2013-11-26,73.36404417091723,P,15.957983016967772,16.561652755737306,16.711894035339355,16.63437623977661,16.438336448669432,16.171085538864137,15.798021359443664
2013-11-27,72.37052962710094,P,15.870002746582031,16.434421920776366,16.608349609375,16.60640926361084,16.429431533813478,16.169834938049316,15.809099416732789
2013-11-28,71.05482411801226,P,15.870002746582031,16.28688774108887,16.507512474060057,16.57441520690918,16.42186897277832,16.166787929534912,15.820276408195495
2013-11-29,69.27358413256839,P,15.856465339660645,16.077091407775878,16.39652338027954,16.54812035560608,16.41792818069458,16.16300673484802,15.83062716960907
2013-12-02,67.35303505243076,B,15.653438568115234,15.841578483581543,16.276059246063234,16.510331678390504,16.405497341156007,16.15559838294983,15.841216077804566
2013-12-03,67.07034965480024,B,15.59930419921875,15.769842720031738,16.165747737884523,16.476212167739867,16.39493677139282,16.14851368904114,15.850940642356873
2013-12-04,66.95884355468684,B,15.62637424468994,15.72111701965332,16.077769470214843,16.416936588287353,16.385320320129395,16.142032356262206,15.859052529335022
2013-12-05,66.96380796358498,B,15.694048881530762,15.685926246643067,15.986406993865966,16.37178282737732,16.375849323272703,16.134364767074587,15.866843185424806
2013-12-06,67.19250068247348,B,15.809100151062012,15.67645320892334,15.87677230834961,16.329361534118654,16.37082679748535,16.12851303100586,15.874879269599914
2013-12-09,67.6852317619256,B,15.761726379394531,15.698110771179199,15.76984462738037,16.27853136062622,16.36431999206543,16.12258674621582,15.88228268623352
2013-12-10,67.96907288497434,B,15.727886199951172,15.723827171325684,15.74683494567871,16.229364490509035,16.354183464050294,16.114991359710693,15.888824310302734
