Date,GRADE,GPS,TSN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1996-11-15,65.00647186997124,A,13.696520805358888,13.763599014282226,13.428176403045654,13.282825660705566,12.518056354522706,11.977227354049683,11.342794623374939
1996-11-18,64.92097642041625,A,13.976036071777344,13.7747802734375,13.49526071548462,13.33313946723938,12.581787071228028,11.993587808609009,11.356976571083068
1996-11-19,65.32424376910042,A,14.646883964538574,13.953673553466796,13.629429817199707,13.430971431732178,12.662289047241211,12.019448623657226,11.374234256744385
1996-11-20,65.82036663071956,A,14.70279312133789,14.166110038757324,13.780371284484863,13.52600827217102,12.74279109954834,12.046426877975463,11.391492981910705
1996-11-21,66.01097249758891,A,14.423267364501951,14.28910026550293,13.925722026824952,13.598683643341065,12.813230285644531,12.070609874725342,11.406936378479005
1996-11-22,66.27871231979098,A,14.479172706604004,14.445630645751953,14.10461483001709,13.651792430877686,12.87304765701294,12.099260520935058,11.421684546470642
1996-11-25,66.67413186391092,A,15.038217544555664,14.658066940307616,14.216423606872558,13.73564887046814,12.934542407989502,12.133501615524292,11.439227938652039
1996-11-26,66.50056882885595,A,14.883781433105469,14.705446434020995,14.329559993743896,13.811783504486083,13.001892986297607,12.16396484375,11.456556134223938
1996-11-27,66.38027047078242,A,14.939738273620604,14.752835464477538,14.459472751617431,13.887920570373534,13.070362701416016,12.196662788391114,11.4800124502182
1996-11-28,66.4359591954014,A,14.939738273620604,14.85612964630127,14.5726149559021,13.975238561630249,13.128769645690918,12.229919090270997,11.502076292037964
1996-11-29,66.31000197224024,A,14.659961700439451,14.892287445068359,14.668959045410157,14.048567724227905,13.18046293258667,12.257027463912964,11.523019738197327
1996-12-02,66.06937087935518,A,14.771879196166992,14.839019775390625,14.74854335784912,14.12190203666687,13.242221202850342,12.287488431930543,11.54396580696106
1996-12-03,65.59211322890192,A,14.212334632873535,14.704730415344239,14.705088424682618,14.167259120941162,13.286080074310302,12.312353954315185,11.562114152908325
1996-12-04,64.91580303246064,A,13.988513946533203,14.514485549926757,14.633660507202148,14.207015895843506,13.329934902191162,12.332189416885376,11.58186490535736
1996-12-05,64.21395838464163,A,13.848631858825684,14.296264266967773,14.576196956634522,14.250959491729736,13.367637939453125,12.351184492111207,11.60091624736786
1996-12-06,63.771853034786524,P,13.932558059692385,14.15078353881836,14.521535491943359,14.313075160980224,13.404783153533936,12.371018829345703,11.62038722038269
