Date,GRADE,GPS,TEL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2007-09-10,,,23.376190185546875,24.154924392700195,24.411919784545898,24.35629234313965,25.50975383758545,,
2007-09-11,,,23.26352310180664,23.891588592529295,24.265465545654298,24.37706365585327,25.416530799865722,,
2007-09-12,,,22.925561904907227,23.591641998291017,24.068318176269532,24.36298189163208,25.316548538208007,,
2007-09-13,,,23.15790367126465,23.262119674682616,23.922568702697752,24.357700920104982,25.22417018890381,,
2007-09-14,,,23.277606964111328,23.200157165527344,23.795125579833986,24.28588237762451,25.12897533416748,,
2007-09-17,,,23.33394241333008,23.191707611083984,23.67331600189209,24.22216157913208,25.02814796447754,,
2007-09-18,,,23.650787353515625,23.26916046142578,23.58037452697754,24.184140586853026,24.951964416503905,,
2007-09-19,,,23.284652709960938,23.340978622436523,23.46631031036377,24.1211238861084,24.86761302947998,,
2007-09-20,,,23.55924797058105,23.421247482299805,23.34168357849121,24.054234504699707,24.789457588195802,,
2007-09-21,,,23.55220413208008,23.476166915893554,23.33816204071045,23.9549560546875,24.7046838760376,,
2007-09-24,,,23.50996780395508,23.511371994018557,23.35153980255127,23.881729793548583,24.621459121704103,,
2007-09-25,,,23.77752113342285,23.53671875,23.40293960571289,23.834202575683594,24.549781455993653,,
2007-09-26,,,24.319684982299805,23.743725204467772,23.542351913452148,23.80533504486084,24.50190269470215,,
2007-09-27,,,24.77031135559082,23.98593788146973,23.703592681884764,23.81308069229126,24.460783309936524,,
2007-09-28,,,25.046003341674805,24.28469772338867,23.880432319641113,23.837778949737547,24.426163520812988,,
2007-10-01,,,25.646879196166992,24.712080001831055,24.111725997924804,23.89252099990845,24.391168670654295,,
2007-10-02,,,25.413599014282227,25.03929557800293,24.288007164001463,23.934190845489503,24.35869041442871,,
2007-10-03,,,25.20858764648437,25.217076110839844,24.48040065765381,23.97335548400879,24.321125831604004,,
2007-10-04,,,25.37825584411621,25.338665008544922,24.662301445007323,24.00199251174927,24.299769515991212,,
2007-10-05,,,25.48430061340332,25.426324462890626,24.855511093139647,24.09683656692505,24.28912384033203,,
2007-10-08,,,26.24068260192871,25.545085144042968,25.128582572937013,24.24006118774414,24.306280059814455,,
2007-10-09,,,25.96498680114746,25.655362701416017,25.347329139709473,24.37513437271118,24.321161155700683,,
2007-10-10,,,26.04275894165039,25.82219696044922,25.51963653564453,24.53099422454834,24.346046981811522,,
2007-10-11,,,25.908435821533203,25.928232955932618,25.633448982238768,24.668520832061766,24.367542114257812,,
2007-10-12,,,26.155858993530277,26.06254463195801,25.744434547424316,24.812433433532714,24.396520614624023,,
2007-10-15,,,26.13465690612793,26.041339492797853,25.79321231842041,24.952469158172608,24.42422992706299,,
2007-10-16,,,26.148792266845703,26.0781005859375,25.866731643676758,25.07736940383911,24.456446762084962,,
2007-10-17,,,26.085174560546875,26.0865837097168,25.95439033508301,25.217395496368407,24.488940048217774,,
2007-10-18,,,26.07103538513184,26.119103622436523,26.02366828918457,25.342984867095947,24.53537364959717,,
2007-10-19,,,25.618602752685547,26.011652374267577,26.037098503112794,25.44630479812622,24.585713996887208,,
2007-10-22,,,25.222736358642575,25.82926826477051,25.93530387878418,25.531943225860594,24.625602188110353,,
2007-10-23,,,24.826868057250977,25.564883422851562,25.821492004394532,25.584410572052,24.66517761230469,,
2007-10-24,,,24.430992126464844,25.234046936035156,25.660315322875977,25.589975929260255,24.689653511047364,,
2007-10-25,,,24.063386917114254,24.832517242431642,25.47581043243408,25.554629707336424,24.705650787353516,,
2007-10-26,,,23.823047637939453,24.47340621948242,25.242529296875,25.49348192214966,24.68783218383789,,
2007-10-29,,,24.303747177124023,24.28960838317871,25.05943832397461,25.42632532119751,24.681739959716797,,
2007-10-30,,,24.74202537536621,24.27263984680176,24.91876163482666,25.39274663925171,24.68835632324219,,
2007-10-31,,,25.21565818786621,24.42957305908203,24.831809997558594,25.3931001663208,24.701769752502443,25.432605819702147,
2007-11-01,,,24.862201690673828,24.589336013793947,24.710926628112794,25.367297458648682,24.70107307434082,25.4076841545105,
2007-11-02,,,25.00358772277832,24.82544403076172,24.64942512512207,25.343261814117433,24.6903893661499,25.384528503417968,
2007-11-05,,,23.865461349487305,24.737786865234376,24.513697624206543,25.224500751495363,24.66820873260498,25.36160930633545,
2007-11-06,,,23.872520446777344,24.5638858795166,24.41826286315918,25.119877433776857,24.651097831726073,25.341929149627685,
2007-11-07,,,23.32113265991211,24.18498077392578,24.307276916503906,24.98379611968994,24.61957977294922,25.322015838623045,
2007-11-08,,,23.427175521850582,23.89797554016113,24.24365577697754,24.85973310470581,24.595815315246583,25.297882232666016,
2007-11-09,,,23.02422332763672,23.502102661132813,24.163773345947266,24.703151321411134,24.565259017944335,25.253876819610596,
2007-11-12,,,22.16886138916016,23.162782669067383,23.95028476715088,24.504861545562743,24.517595481872558,25.199205436706542,
2007-11-13,,,22.86870384216309,22.962019348144533,23.762952613830567,24.340857124328615,24.483365516662598,25.14977216720581,
2007-11-14,,,22.97474479675293,22.892741775512697,23.53886127471924,24.185335636138916,24.454354515075682,25.099639110565185,
2007-11-15,,,23.398889541625977,22.887084579467775,23.392530059814455,24.051728343963624,24.42622200012207,25.054803638458253,
2007-11-16,,,24.75617218017578,23.233474349975587,23.3677885055542,24.008606815338133,24.44959705352783,25.027343139648437,
2007-11-19,,,24.77737045288086,23.755176162719728,23.458979415893555,23.986338520050047,24.47762065887451,24.993687248229982,
2007-11-20,,,24.88341522216797,24.158118438720702,23.560068893432618,23.9891658782959,24.51001850128174,24.96327465057373,
2007-11-21,,,24.749103546142575,24.512990188598632,23.702865982055663,24.005071449279786,24.546489334106447,24.931518936157225,
2007-11-22,,,24.749103546142575,24.78303298950195,23.835058784484865,24.039357280731203,24.578313331604004,24.901241760253907,
2007-11-23,,,25.046003341674805,24.840999221801756,24.037236785888673,24.100505065917968,24.613681259155275,24.87132829666138,
2007-11-26,,,24.4875431060791,24.783033752441405,24.269104957580566,24.10969486236572,24.636753273010253,24.832450618743895,
2007-11-27,,,24.374435424804688,24.681237792968748,24.419678115844725,24.091315364837648,24.651226234436034,24.80159532546997,
2007-11-28,,,25.22980499267578,24.77737808227539,24.645184135437013,24.092022705078126,24.690129280090332,24.778871154785158,
2007-11-29,,,25.87310218811035,25.002177810668947,24.89260540008545,24.142567729949953,24.736406364440917,24.76293197631836,
2007-11-30,,,26.431550979614254,25.279287338256836,25.060143280029298,24.213965892791748,24.793993301391602,24.7493385887146,
2007-12-03,,,26.339658737182617,25.64971046447754,25.216372108459474,24.337675762176513,24.85058712005615,24.736023120880127,
2007-12-04,,,26.014467239379883,25.977716827392577,25.329477310180664,24.44477310180664,24.89532604217529,24.722553749084472,
2007-12-05,,,26.014467239379883,26.1346492767334,25.456013679504395,24.57943983078003,24.929221687316893,24.71556219100952,
2007-12-06,,,26.601221084594727,26.280273056030275,25.64122543334961,24.738142108917238,24.965839881896972,24.71331159591675,
2007-12-07,,,26.45276641845703,26.28451614379883,25.78190174102783,24.909569263458252,24.993975143432618,24.710069332122803,
2007-12-10,,,26.42448616027832,26.301481628417967,25.975596046447755,25.12235050201416,25.009527282714842,24.70034797668457,
2007-12-11,,,25.809473037719727,26.260482788085938,26.119099807739257,25.269388961791993,25.017444763183594,24.688067588806152,
2007-12-12,,,26.254817962646484,26.308552932739257,26.22160110473633,25.43339262008667,25.038369369506835,24.67974760055542,
2007-12-13,,,26.12757682800293,26.2138240814209,26.247048568725585,25.569826984405516,25.05335578918457,24.67656265258789,
2007-12-14,,,25.830690383911133,26.08940887451172,26.186962509155272,25.623552894592287,25.06028358459473,24.67470371246338,
2007-12-17,,,25.8236141204834,25.969234466552734,26.13535804748535,25.67586507797241,25.05194221496582,24.679111137390137,
2007-12-18,,,26.021547317504883,26.011649322509765,26.136066055297853,25.73277168273926,25.05307342529297,24.687117290496825,
2007-12-19,,,26.014467239379883,25.963579177856445,26.136066055297853,25.796039867401124,25.052507591247558,24.69927728652954,
2007-12-20,,,25.85895538330078,25.909854888916016,26.061839485168456,25.851532459259033,25.05151798248291,24.70953004837036,
2007-12-21,,,26.353790283203125,26.014474868774414,26.051941871643066,25.91692180633545,25.05547660827637,24.725998611450194,
2007-12-24,,,26.82036399841309,26.213824844360353,26.091529655456544,26.033562850952148,25.069190750122072,24.74671033859253,
2007-12-25,,,26.82036399841309,26.373588180541994,26.192618751525877,26.15585927963257,25.08262218475342,24.76953447341919,
2007-12-26,,,26.84157371520996,26.539009475708006,26.251294326782226,26.236447715759276,25.09775016784668,24.793345108032227,
2007-12-27,,,26.473976135253903,26.662013626098634,26.285934257507325,26.266491413116455,25.105808982849123,24.820591316223144,
2007-12-28,,,26.72139549255371,26.73553466796875,26.375004768371582,26.280983638763427,25.127864837646484,24.856789417266846,
2007-12-31,,,26.247758865356445,26.621013641357422,26.417419242858887,26.27638864517212,25.148365287780763,24.886983737945556,
2008-01-01,,,26.247758865356445,26.506492614746094,26.440040397644044,26.288053226470947,25.17678310394287,24.920980358123778,
2008-01-02,,,25.99327850341797,26.336833572387697,26.43792152404785,26.286993789672852,25.208028831481933,24.948841171264647,
2008-01-03,,,25.929649353027344,26.227968215942383,26.44499092102051,26.253415203094484,25.245354080200194,24.975502433776857,
2008-01-04,,,25.10963249206543,25.905615615844727,26.320575141906737,26.1862585067749,25.271085777282714,24.979458980560302,
2008-01-07,,,24.218917846679688,25.499847412109375,26.0604305267334,26.07598009109497,25.269389190673827,24.975564575195314,
2008-01-08,,,23.27164459228516,24.90462455749512,25.705558586120606,25.949088668823244,25.23998157501221,24.9641689491272,
2008-01-09,,,23.58976173400879,24.423921203613283,25.38037738800049,25.815835857391356,25.207463645935057,24.95461669921875,
2008-01-10,,,24.008594512939453,24.039710235595702,25.133839225769044,25.709886741638183,25.190391502380372,24.945732288360595,
2008-01-11,,,23.724634170532227,23.762710571289062,24.834163093566893,25.604583930969238,25.16481243133545,24.927600898742675,
2008-01-14,,,24.36354255676269,23.791635513305664,24.64574146270752,25.5315803527832,25.174774055480956,24.92149139404297,
2008-01-15,,,23.547163009643555,23.846739196777342,24.37568187713623,25.407861137390135,25.168266906738282,24.90968236923218,
2008-01-16,,,23.930509567260746,23.914888763427733,24.169404983520508,25.30366325378418,25.180454444885253,24.900017108917236,
2008-01-17,,,23.22060775756836,23.757291412353517,23.898500823974608,25.17174587249756,25.17632308959961,24.886069202423094,
2008-01-18,,,22.90115547180176,23.592595672607423,23.677653121948243,24.99911413192749,25.17386173248291,24.869560375213624,
2008-01-21,,,22.90115547180176,23.30011825561524,23.545876884460448,24.803153705596923,25.18850761413574,24.85305154800415,
2008-01-22,,,22.53201675415039,23.097089004516604,23.471914100646973,24.58873634338379,25.181773872375487,24.832569694519044,
2008-01-23,,,22.297760009765625,22.77053909301758,23.342713928222658,24.361545658111574,25.168234176635742,24.811294345855714,
2008-01-24,,,23.149627685546875,22.75634307861328,23.256817245483397,24.19532823562622,25.163248939514162,24.794735469818114,
2008-01-25,,,23.589763641357425,22.894064712524415,23.243330192565917,24.038746643066407,25.13992076873779,24.794758911132813,
2008-01-28,,,23.68204116821289,23.05024185180664,23.17518005371094,23.91046075820923,25.118014183044433,24.797817420959472,
2008-01-29,,,23.291608810424805,23.202160263061522,23.149624633789063,23.762653255462645,25.08617805480957,24.798098278045654,
2008-01-30,,,23.71754646301269,23.486117553710937,23.128328323364258,23.648866653442383,25.065546913146974,24.80601812362671,
2008-01-31,,,23.95180320739746,23.646552658081056,23.201447868347167,23.549974346160887,25.04960090637207,24.813957118988036,
2008-02-01,,,24.058290481567383,23.740258026123048,23.31716136932373,23.497407245635987,25.029846649169922,24.8217639541626,
2008-02-04,,,24.02279090881348,23.808407974243163,23.429324913024903,23.487600898742677,25.02055160522461,24.82865243911743,
2008-02-05,,,23.149627685546875,23.78001174926758,23.49108600616455,23.48150005340576,24.996055450439453,24.823640842437744,
2008-02-06,,,24.66879653930664,23.970261764526366,23.72818965911865,23.535451793670653,24.98483528137207,24.8374822807312,
2008-02-07,,,24.931459426879883,24.16619300842285,23.906372833251954,23.581595039367677,24.966002426147462,24.85120439529419,
2008-02-08,,,24.562313079833984,24.26699752807617,24.00362777709961,23.623478984832765,24.928617668151855,24.86130548477173,
2008-02-11,,,24.931459426879883,24.448731231689454,24.12856960296631,23.651874828338624,24.9004536819458,24.875520401000976,
2008-02-12,,,24.988245010375977,24.816454696655274,24.298233222961425,23.723928928375244,24.879929237365722,24.887627639770507,
2008-02-13,,,25.449682235717773,24.9726318359375,24.471446800231934,23.799887561798094,24.86863353729248,24.89892761230469,
2008-02-14,,,24.988245010375977,24.983988952636718,24.575090980529787,23.888269424438477,24.836374015808104,24.90110694885254,
2008-02-15,,,24.90306854248047,25.052140045166016,24.659568786621094,23.98836507797241,24.805380058288574,24.899677600860596,
2008-02-18,,,24.90306854248047,25.046461868286134,24.747596549987794,24.08846073150635,24.77495170593262,24.892239494323732,
2008-02-19,,,24.974044799804688,25.043621826171876,24.930038261413575,24.21056213378906,24.758243141174315,24.887843952178955,
2008-02-20,,,24.846267700195312,24.922938919067384,24.94778537750244,24.33798751831055,24.730072135925294,24.884220752716065,
2008-02-21,,,24.24995994567871,24.77528190612793,24.879635429382326,24.393004131317138,24.69251979827881,24.87293779373169,
2008-02-22,,,24.512624740600582,24.697193145751953,24.874666595458983,24.439147186279296,24.6661584854126,24.86322103500366,
2008-02-25,,,24.61910057067871,24.640399551391603,24.843430709838866,24.48600015640259,24.642068214416504,24.847005214691162,
2008-02-26,,,24.61200714111328,24.56799201965332,24.8058069229126,24.55202007293701,24.613877410888673,24.83347541809082,
2008-02-27,,,24.448732376098636,24.488484954833986,24.705711936950685,24.588579368591308,24.582562713623048,24.8175351524353,
2008-02-28,,,23.77433967590332,24.393360900878907,24.584321403503417,24.5797061920166,24.540870399475097,24.796194190979005,
2008-02-29,,,23.35549545288086,24.16193504333496,24.42956409454346,24.544566440582276,24.480904502868654,24.76819055557251,
2008-03-03,,,23.3909912109375,23.91631317138672,24.27835636138916,24.512976455688477,24.412317047119142,24.740753898620607,
2008-03-04,,,23.36259651184082,23.666431045532228,24.117211532592773,24.523624897003174,24.343161697387696,24.712891941070556,
2008-03-05,,,23.20641326904297,23.417967224121092,23.95322608947754,24.45050573348999,24.270458488464357,24.684104328155517,
2008-03-06,,,23.05024719238281,23.27314872741699,23.83325481414795,24.356445121765137,24.201983909606934,24.65389644622803,
2008-03-07,,,23.0218505859375,23.20641975402832,23.68417739868164,24.279421997070312,24.127993011474608,24.627928924560546,
2008-03-10,,,22.31195068359375,22.99061164855957,23.453462409973145,24.148446559906006,24.049276847839355,24.598821067810057,
2008-03-11,,,22.84436798095703,22.886965942382812,23.276698493957518,24.04125270843506,23.981209030151366,24.578996067047118,
2008-03-12,,,22.879865646362305,22.82165641784668,23.119811820983887,23.912761878967284,23.918940773010252,24.563484802246094,
2008-03-13,,,22.77338218688965,22.766283416748045,23.01971607208252,23.80201873779297,23.8558154296875,24.55058475494385,
2008-03-14,,,22.52492332458496,22.66689796447754,22.93665885925293,23.683111476898194,23.80412124633789,24.537603511810303,
2008-03-17,,,22.13447570800781,22.63140296936035,22.81100730895996,23.54468183517456,23.762432403564453,24.51591079711914,
2008-03-18,,,22.81597328186035,22.625724029541015,22.756344985961913,23.436778259277343,23.753318977355956,24.49665027618408,
2008-03-19,,,22.723691940307617,22.594489288330077,22.708072853088378,23.33064947128296,23.735997581481932,24.471730613708495,24.95216821670532
2008-03-20,,,23.32710075378418,22.705233001708983,22.735758209228514,23.28450651168823,23.72236770629883,24.4563796043396,24.93203187942505
2008-03-21,,,23.32710075378418,22.865668487548827,22.766283226013183,23.225230312347414,23.714417037963866,24.43961473464966,24.912071619033814
2008-03-24,,,23.994394302368164,23.237652206420897,22.934527587890624,23.193994998931885,23.707034072875977,24.44090406417847,24.901256685256957
2008-03-25,,,23.85951805114746,23.44636116027832,23.036042594909667,23.156370544433592,23.713281173706054,24.440774040222166,24.891351594924927
2008-03-26,54.700428314550656,C,24.164766311645508,23.7345760345459,23.16453266143799,23.142172241210936,23.71796630859375,24.4492103767395,24.885613107681273
2008-03-27,55.00695155885731,C,23.76013946533203,23.82118377685547,23.263208389282227,23.14146223068237,23.728756942749023,24.452540016174318,24.875211124420165
2008-03-28,55.42487077390601,A,24.015697479248047,23.958903121948243,23.412285804748535,23.174472332000732,23.75104778289795,24.46245475769043,24.858165788650513
2008-03-31,55.53768497179761,A,24.36354255676269,24.03273277282715,23.635192489624025,23.22309989929199,23.780295524597168,24.484401569366455,24.8418035030365
2008-04-01,55.771830741923516,A,24.477127075195312,24.15625457763672,23.80130786895752,23.278826427459716,23.819197731018065,24.500485801696776,24.825128984451293
2008-04-02,55.971014453885886,A,24.846267700195312,24.29255485534668,24.013565444946288,23.360819149017335,23.87016788482666,24.5192010307312,24.809420070648194
2008-04-03,56.28362588146737,A,24.824974060058597,24.505521774291992,24.16335277557373,23.449555492401124,23.903674812316893,24.533461875915528,24.79413275718689
2008-04-04,56.6027170185915,A,25.44258689880371,24.790899658203124,24.374901390075685,23.570592308044432,23.94073127746582,24.540326023101805,24.78383458137512
2008-04-07,56.71092110139836,A,25.414186477661133,25.00102844238281,24.516880607604982,23.7257040977478,23.975374183654786,24.546694183349608,24.770190715789795
2008-04-08,56.599499935796956,A,24.86756896972656,25.079116821289062,24.61768569946289,23.826864147186278,24.00689338684082,24.546535720825194,24.754905185699464
2008-04-09,56.242809296261726,A,24.796586990356445,25.06918067932129,24.680867767333986,23.922700214385987,24.028474197387695,24.547010555267335,24.73926474571228
2008-04-10,55.96638107067352,A,24.760934829711918,25.056372833251952,24.780947303771974,24.0220778465271,24.044656829833983,24.547128868103027,24.724185314178467
2008-04-11,55.26646518100143,C,24.333288192749023,24.834513092041014,24.81270637512207,24.112496089935302,24.050156784057616,24.54000171661377,24.705665006637574
2008-04-14,54.75632422539571,C,24.539981842041016,24.65967216491699,24.8303503036499,24.232771396636963,24.06050060272217,24.540526103973388,24.68648836135864
2008-04-15,54.45943448213459,C,24.26201820373535,24.53856201171875,24.808839416503908,24.30507364273071,24.082748413085938,24.539401931762697,24.670498628616333
2008-04-16,54.39822273796253,C,24.889232635498047,24.55709114074707,24.81313591003418,24.413350677490236,24.087157135009765,24.53599620819092,24.657433681488037
2008-04-17,54.37153886257963,C,25.217103958129883,24.648324966430664,24.85234889984131,24.50785083770752,24.092870025634767,24.529436225891114,24.646184101104737
2008-04-18,55.03157428728834,C,26.27909278869629,25.037485885620118,24.935999488830568,24.655450439453126,24.127205619812013,24.527911643981934,24.638625116348265
2008-04-21,55.37835312912362,C,25.92984390258789,25.315458297729492,24.98756523132324,24.75222291946411,24.14717330932617,24.523813495635988,24.629918308258056
2008-04-22,55.60700691742297,C,25.30263900756836,25.523582458496094,25.031072235107423,24.824378967285156,24.15346118927002,24.51669521331787,24.61962448120117
2008-04-23,55.78423269542927,C,25.708894729614254,25.687514877319337,25.122303009033203,24.901585388183594,24.15864543914795,24.513639488220214,24.61460083961487
2008-04-24,56.201849907132775,C,26.507169723510746,25.945528030395508,25.296926498413086,25.03893690109253,24.189023933410645,24.512698974609375,24.61300528526306
2008-04-25,56.232383225499156,C,26.80653381347656,26.05101623535156,25.54425106048584,25.178478717803955,24.227093238830566,24.51623664855957,24.613152990341188
2008-04-28,56.34269137028425,C,26.50005531311035,26.165058517456053,25.740258407592773,25.28530435562134,24.259032974243166,24.516992340087892,24.608670158386232
2008-04-29,56.84977097872535,A,26.820789337158203,26.468688583374025,25.99613552093506,25.40248746871948,24.295967864990235,24.527105503082275,24.607586545944216
2008-04-30,57.08389094129848,A,26.663976669311523,26.659704971313477,26.173609924316406,25.493372917175293,24.33232204437256,24.531197090148925,24.605472345352172
2008-05-01,57.66890890909616,A,28.474369049072266,27.05314483642578,26.499336433410644,25.675842666625975,24.41681022644043,24.55466501235962,24.615613832473755
2008-05-02,58.04125492674396,A,28.374589920043945,27.36675605773926,26.70888614654541,25.82244281768799,24.494049530029297,24.580104007720948,24.627403860092162
2008-05-05,58.45669124926831,A,27.93267822265625,27.653280639648436,26.909169578552245,25.948367404937745,24.560321083068846,24.601194648742677,24.640152893066407
2008-05-06,58.48748494657198,A,27.50502586364746,27.79012794494629,27.129408264160155,26.08024024963379,24.61818145751953,24.6160294342041,24.651573362350465
2008-05-07,58.53860700780539,A,27.01322364807129,27.859977340698244,27.25984115600586,26.191072082519533,24.669471282958984,24.626016998291014,24.66264714241028
2008-05-08,57.7841784346592,A,27.25556182861328,27.616215896606445,27.334680366516114,26.315803432464598,24.739095726013183,24.63998306274414,24.674756555557252
2008-05-09,57.21287464731828,A,27.191415786743164,27.37958106994629,27.373168563842775,26.458709812164308,24.81581413269043,24.64835931777954,24.68717896461487
2008-05-12,56.82866705973217,A,27.31970596313477,27.256986618041992,27.455133628845214,26.597696018218993,24.894388427734373,24.653352737426758,24.700031538009643
2008-05-13,56.55388562069746,A,27.14864921569824,27.185711288452147,27.48791961669922,26.74202756881714,24.970109481811523,24.65663558959961,24.7130850315094
2008-05-14,56.40962523406038,A,26.899185180664062,27.162903594970704,27.511440467834472,26.84252519607544,25.043964920043944,24.657211704254152,24.72527840614319
2008-05-15,56.17130176855551,P,26.67110824584961,27.04601287841797,27.33111438751221,26.915225410461424,25.11638214111328,24.659183025360107,24.739887170791626
2008-05-16,56.39872898464981,P,27.91841697692871,27.191413116455077,27.285497093200682,26.997191619873046,25.214313468933106,24.671153240203857,24.76397132873535
2008-05-19,56.59639559333488,A,27.840023040771484,27.295476531982423,27.276231575012208,27.092700576782228,25.32487491607666,24.68707588195801,24.787029809951783
2008-05-20,56.7008159659228,A,27.3553409576416,27.336814880371094,27.26126308441162,27.19533567428589,25.41509437561035,24.69815170288086,24.80956603050232
2008-05-21,56.807962727665256,A,27.105884552001957,27.378154754638672,27.270529174804686,27.265185165405274,25.499614753723144,24.7092777633667,24.829059467315673
2008-05-22,57.06174716848694,A,26.934833526611328,27.430899810791015,27.238456344604494,27.286568355560302,25.582843780517578,24.71932960510254,24.8474160194397
2008-05-23,56.79396483881343,A,27.177165985107425,27.28264961242676,27.237031364440917,27.305099964141846,25.67588863372803,24.74000494003296,24.85973196029663
2008-05-26,56.54239431595326,P,27.177165985107425,27.150078201293944,27.222777366638184,27.3389554977417,25.77674243927002,24.769587421417235,24.872575998306274
2008-05-27,56.76184766230191,A,27.904170989990234,27.25984420776367,27.298329544067382,27.3931245803833,25.878506393432616,24.815912685394288,24.890040817260743
