Date,GRADE,GPS,TRV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-05-11,,,5.118347644805908,5.262096977233886,5.2882331848144535,5.360652613639831,5.323517322540283,5.200350532531738,
1984-05-14,,,5.031226634979248,5.1989343643188475,5.275165033340454,5.336149787902832,5.323081712722779,5.198608069419861,
1984-05-15,,,5.009444713592529,5.129237365722656,5.2522958278656,5.306201910972595,5.322210464477539,5.196647787094117,
1984-05-16,,,4.889656066894531,5.053006649017334,5.19675612449646,5.266997551918029,5.320903644561768,5.19283625125885,
1984-05-17,,,4.660965442657471,4.941928100585938,5.12597074508667,5.215814208984375,5.315240850448609,5.1868466901779176,
1984-05-18,,,4.595625877380371,4.83738374710083,5.049740362167358,5.161363887786865,5.3095780372619625,5.1800948524475094,
1984-05-21,,,4.595625877380371,4.750263595581055,4.974598979949951,5.1232486963272095,5.3036974334716795,5.173343014717102,
1984-05-22,,,4.628293037414551,4.674033260345459,4.901635313034058,5.095478916168213,5.29847017288208,5.167680149078369,
1984-05-23,,,4.682742118835449,4.632650470733642,4.842828559875488,5.066619944572449,5.295856523513794,5.162670683860779,
1984-05-24,,,4.573843479156494,4.615226078033447,4.778577089309692,5.036672186851502,5.2897580623626705,5.156136627197266,
1984-05-25,,,4.584737300872803,4.613048362731933,4.725216054916382,5.006724619865418,5.282570705413819,5.150147113800049,
1984-05-28,,,4.584737300872803,4.61087064743042,4.680567121505737,4.977866077423096,5.275383348464966,5.14448431968689,
1984-05-29,,,4.356042861938477,4.556420612335205,4.615226936340332,4.933761382102967,5.260572853088379,5.136534581184387,
1984-05-30,,,4.279808044433594,4.475833797454834,4.554242134094238,4.875499129295349,5.2424952411651615,5.128584771156311,
1984-05-31,,,4.312478542327881,4.4235608100891115,4.519393444061279,4.822682094573975,5.225506649017334,5.120743880271911,
1984-06-01,,,4.421382904052734,4.3908899307250975,4.5019691467285154,4.775854754447937,5.207429122924805,5.114209818840027,
1984-06-04,,,4.617403984069824,4.397423267364502,4.504146957397461,4.739372968673706,5.191965208053589,5.109527082443237,
1984-06-05,,,4.47583532333374,4.4213817596435545,4.48890118598938,4.695268249511718,5.171056251525879,5.103101959228516,
1984-06-06,,,4.519393444061279,4.469298839569092,4.472566318511963,4.657697439193726,5.144702157974243,5.096785726547242,
1984-06-07,,,4.552060127258301,4.517215156555176,4.470387983322143,4.624482536315918,5.119219322204589,5.090796160697937,
1984-06-08,,,4.584737300872803,4.549886035919189,4.470387983322143,4.597802019119262,5.096785831451416,5.085568952560425,
1984-06-11,,,4.552060127258301,4.536817264556885,4.467120265960693,4.573843693733215,5.073480958938599,5.080995106697083,
1984-06-12,,,4.497613906860352,4.541172981262207,4.481277370452881,4.548252153396606,5.049305000305176,5.076094555854797,
1984-06-13,,,4.486721038818359,4.534638500213623,4.501968669891357,4.528105401992798,5.02904935836792,5.071085076332093,
1984-06-14,,,4.345150470733643,4.493256568908691,4.505235862731934,4.512314653396606,5.008793773651123,5.066402335166931,
1984-06-15,,,4.334259510040283,4.4431610107421875,4.496523523330689,4.499246335029602,4.9835287284851075,5.0618284749984745,
1984-06-18,,,4.345150470733643,4.401779079437256,4.46929817199707,4.486722564697265,4.9591348838806155,5.057690238952636,
1984-06-19,,,4.356042861938477,4.373464870452881,4.457318925857544,4.473110055923462,4.9343055057525635,5.052463002204895,
1984-06-20,,,4.399601936340332,4.356041049957275,4.445339775085449,4.458953046798706,4.911000690460205,5.046800169944763,
1984-06-21,,,4.595625877380371,4.406136131286621,4.449696350097656,4.4600421667099,4.892269792556763,5.043424263000488,
1984-06-22,,,4.628293037414551,4.464942836761475,4.454051923751831,4.462219953536987,4.874192237854004,5.0405928421020505,
1984-06-25,,,4.65007209777832,4.52592716217041,4.463853120803833,4.465486693382263,4.856768016815185,5.038523688316345,
1984-06-26,,,4.606513977050781,4.576021385192871,4.474743127822876,4.478010249137879,4.836730251312256,5.035583353042602,
1984-06-27,,,4.530282497406006,4.602157497406006,4.479099273681641,4.490533971786499,4.8138610363006595,5.032098512649537,
1984-06-28,,,4.519393444061279,4.586911010742187,4.4965235710144045,4.500879716873169,4.790556259155274,5.028395886421204,
1984-06-29,,,4.552060127258301,4.571664428710937,4.518303632736206,4.507413578033447,4.767904815673828,5.024039797782898,
1984-07-02,,,4.432272434234619,4.528104496002197,4.527015829086304,4.498157000541687,4.749391670227051,5.017287940979004,
1984-07-03,,,4.377822399139404,4.4823661804199215,4.529193782806397,4.493256354331971,4.733274345397949,5.009229278564453,
1984-07-04,,,4.377822399139404,4.451874160766602,4.527015829086304,4.4861778020858765,4.715632362365723,5.001388421058655,
1984-07-05,,,4.225359916687012,4.393067455291748,4.489989233016968,4.469842791557312,4.6966835880279545,4.991369528770447,
1984-07-06,,,4.225359916687012,4.32772741317749,4.4496959209442135,4.451873922348023,4.677517013549805,4.9820040464401245,
1984-07-09,,,4.203580379486084,4.281989002227784,4.40504674911499,4.434449934959412,4.658350458145142,4.972420768737793,
1984-07-10,,,4.160021781921387,4.2384288787841795,4.360397529602051,4.417570328712463,4.636788158416748,4.96251081943512,
1984-07-11,,,4.040227890014648,4.170909976959228,4.311392068862915,4.395245671272278,4.608691654205322,4.95281865119934,
1984-07-12,,,3.855097532272339,4.096857500076294,4.244962477684021,4.3707430243492125,4.578417220115662,4.941166241168975,
1984-07-13,,,3.887766361236572,4.029338788986206,4.1785331010818485,4.348418366909027,4.549013953208924,4.929513833522797,
1984-07-16,,,3.887766361236572,3.966175985336304,4.124082493782043,4.325549161434173,4.519828486442566,4.917099106311798,
1984-07-17,,,3.53928279876709,3.842028188705444,4.040228533744812,4.284711158275604,4.483455548286438,4.901199543476105,
1984-07-18,,,3.4303829669952397,3.7200592041015623,3.9454845905303957,4.236250209808349,4.44664701461792,4.884102082252502,
1984-07-19,,,3.343261480331421,3.617691993713379,3.8572747468948365,4.1736319899559025,4.4091850805282595,4.866460115909576,
1984-07-20,,,3.354151487350464,3.5109690189361573,3.7701539039611816,4.109924912452698,4.373901157379151,4.8487092399597165,
1984-07-23,,,3.386822462081909,3.4107802391052244,3.688478112220764,4.0467624306678776,4.341013073921204,4.832047393321991,
1984-07-24,,,3.343261480331421,3.3715759754180907,3.6068020820617677,3.983599805831909,4.307689409255982,4.8149499368667605,
1984-07-25,,,3.386822462081909,3.362863874435425,3.541461539268494,3.9264268040657044,4.277632737159729,4.799268190860748,
1984-07-26,,,3.5066139698028564,3.395534372329712,3.5066131830215452,3.8757878303527833,4.254545707702636,4.7848932790756225,
1984-07-27,,,3.473941802978516,3.4194924354553224,3.4652307271957397,3.821881914138794,4.232112026214599,4.770845031738281,
1984-07-30,,,3.571954727172852,3.4565188884735107,3.4336495637893676,3.7788660287857057,4.211638603210449,4.7576680183410645,
1984-07-31,,,3.571954727172852,3.502257537841797,3.4369167566299437,3.7385726451873778,4.190511837005615,4.744491004943848,
1984-08-01,,,3.648185014724731,3.5545300483703612,3.458696961402893,3.7020907759666444,4.169820694923401,4.7328386092185974,
1984-08-02,,,3.8442063331604,3.62204852104187,3.508791446685791,3.6830330967903135,4.155227952003479,4.722493007183075,
1984-08-03,,,3.833317518234253,3.6939236640930178,3.55670804977417,3.6634309768676756,4.140199556350708,4.711385130882263,
1984-08-06,,,3.9313268661499023,3.7657980918884277,3.6111584901809692,3.6498183012008667,4.12713134765625,4.701257348060608,
1984-08-07,,,3.942216634750366,3.8398504734039305,3.6710540056228638,3.6389280438423155,4.118854823112488,4.689713838100434,
1984-08-08,,,3.974887609481812,3.9051909923553465,3.729860520362854,3.6356610298156737,4.112756414413452,4.677625827789306,
1984-08-09,,,4.116461277008057,3.9596419811248778,3.790845251083374,3.64872921705246,4.108836069107055,4.667171359062195,
1984-08-10,,,4.192687511444092,4.031515979766846,3.8627198219299315,3.663975274562836,4.104262161254883,4.655845642089844,
1984-08-13,,,4.149127960205078,4.0750761985778805,3.920437145233154,3.677043354511261,4.094896640777588,4.643430924415588,
1984-08-14,,,4.029337406158447,4.092500352859497,3.966175413131714,3.701546084880829,4.085966682434082,4.6285114669799805,
1984-08-15,,,4.094677925109863,4.116458415985107,4.010824704170227,3.7347608327865602,4.077472372055054,4.611087265014649,
1984-08-16,,,4.072898387908936,4.107745838165283,4.033693909645081,3.771242678165436,4.067889137268066,4.593554229736328,
1984-08-17,,,4.062007427215576,4.08160982131958,4.056562900543213,3.8066354751586915,4.057434539794922,4.577110185623169,
1984-08-20,,,4.127349853515625,4.07725419998169,4.076165199279785,3.843661844730377,4.0489403343200685,4.561210646629333,
1984-08-21,,,4.312478542327881,4.1338824272155765,4.113191390037537,3.8921226978302004,4.045237627029419,4.547271313667298,
1984-08-22,,,4.356042861938477,4.1861554145812985,4.151306915283203,3.9405837178230287,4.042624063491822,4.53583671092987,
1984-08-23,,,4.345150470733643,4.24060583114624,4.174175834655761,3.982510542869568,4.042624063491822,4.525708918571472,
1984-08-24,,,4.301591396331787,4.288522624969483,4.185066223144531,4.023893022537232,4.041970701217651,4.512749714851379,4.815821161270142
1984-08-27,,,4.279808044433594,4.319014263153076,4.198134231567383,4.059285688400268,4.04066385269165,4.499899368286133,4.813153078556061
1984-08-28,,,4.301591396331787,4.316836833953857,4.225359630584717,4.095767521858216,4.039574823379517,4.48694016456604,4.810321655273437
1984-08-29,,,4.345150470733643,4.314658355712891,4.250406885147095,4.130615794658661,4.038485794067383,4.474743242263794,4.807381324768066
1984-08-30,,,4.312478542327881,4.308123970031739,4.274364900588989,4.154029405117035,4.032822847366333,4.462546319961548,4.804277634620666
1984-08-31,49.20495034870603,C,4.345150470733643,4.31683578491211,4.302679204940796,4.179621052742005,4.027159996032715,4.4506761169433595,4.801337304115296
1984-09-03,49.18266822483519,C,4.345150470733643,4.329904270172119,4.324459266662598,4.200312232971191,4.021061563491822,4.438914790153503,4.798451437950134
1984-09-04,49.15075779518324,C,4.345150470733643,4.33861608505249,4.3277264595031735,4.220458924770355,4.0158342933654785,4.4262822723388675,4.795347764492035
1984-09-05,49.105492326959855,C,4.32336950302124,4.33425989151001,4.32445912361145,4.2378830194473265,4.011696033477783,4.412778534889221,4.791808478832245
1984-09-06,49.118181491851,C,4.47583532333374,4.3669312477111815,4.33752760887146,4.2558517217636105,4.010824871063233,4.400690565109253,4.788759267330169
1984-09-07,49.121539942164475,C,4.508505821228027,4.399602317810059,4.358219051361084,4.271642637252808,4.009953784942627,4.388929300308227,4.785655601024628
1984-09-10,49.14310187371358,C,4.486721038818359,4.427916431427002,4.37891035079956,4.2885222911834715,4.011042757034302,4.380217213630676,4.782279665470123
1984-09-11,49.20996958377487,C,4.562953948974609,4.471477127075195,4.405046606063843,4.31520311832428,4.014745388031006,4.374009866714477,4.778958189487457
1984-09-12,49.27522789959892,C,4.530282497406006,4.512859725952149,4.4235598087310795,4.336983346939087,4.017794589996338,4.3667134761810305,4.775364456176757
1984-09-13,49.307078267532525,C,4.530282497406006,4.523749160766601,4.445340204238891,4.35985255241394,4.023893041610718,4.360288314819336,4.772206327915192
1984-09-14,49.33860566477475,C,4.552060127258301,4.532460021972656,4.466031169891357,4.384355187416077,4.030427045822144,4.353972029685974,4.769211544990539
1984-09-17,49.35057725099393,C,4.519393444061279,4.53899450302124,4.483455467224121,4.403957366943359,4.036743307113648,4.347546882629395,4.766216773986816
1984-09-18,49.31381332439448,C,4.508505821228027,4.5281048774719235,4.499791002273559,4.413758730888366,4.04371298789978,4.340250573158264,4.763330914974213
1984-09-19,49.29157177503631,C,4.508505821228027,4.523749542236328,4.518304634094238,4.421381878852844,4.0530785465240475,4.330885100364685,4.7604450559616085
1984-09-20,49.26099531401875,C,4.47583532333374,4.512860107421875,4.518304634094238,4.427916121482849,4.065493302345276,4.321955261230468,4.757559196949005
1984-09-21,49.23673444438372,C,4.519393444061279,4.50632677078247,4.519393396377564,4.4388062238693236,4.07812584400177,4.313569898605347,4.754673326015473
1984-09-24,49.21538606707597,C,4.486721038818359,4.499792289733887,4.519393396377564,4.449151873588562,4.090104937553406,4.304966711997986,4.751406285762787
1984-09-25,49.22829237823117,C,4.519393444061279,4.501969814300537,4.51503734588623,4.460041975975036,4.10970715045929,4.296581349372864,4.748302607536316
1984-09-26,49.24610646808228,B,4.508505821228027,4.501969814300537,4.512859678268432,4.468209743499756,4.1312696075439455,4.288958311080933,4.745198941230774
1984-09-27,49.27882533358966,B,4.519393444061279,4.510681438446045,4.51177077293396,4.478555488586426,4.154792246818542,4.281988663673401,4.741605224609375
1984-09-28,49.294973742473864,B,4.497613906860352,4.506325531005859,4.506326150894165,4.486178660392762,4.17766149520874,4.275781326293945,4.7380659294128415
1984-10-01,49.295593092618695,B,4.399601936340332,4.4889017105102536,4.494347000122071,4.488901233673095,4.197917084693909,4.269465079307556,4.734036574363708
1984-10-02,49.23599315169552,B,4.236247539520264,4.43227252960205,4.467121171951294,4.483456087112427,4.215776805877685,4.261733107566833,4.729190447330475
1984-10-03,49.16638993997736,B,4.203580379486084,4.371287441253662,4.436628627777099,4.477466630935669,4.232111964225769,4.254872350692749,4.723854300975799
1984-10-04,49.06453737358493,B,4.127349853515625,4.292878723144531,4.401780080795288,4.460042357444763,4.244526681900024,4.249536194801331,4.718191442489624
1984-10-05,48.97735675244613,B,4.149127960205078,4.223181533813476,4.364753532409668,4.442073464393616,4.258030405044556,4.245071215629578,4.712583034038544
1984-10-08,48.920126465186684,B,4.160021781921387,4.175265502929688,4.332083606719971,4.425738501548767,4.269791746139527,4.240715174674988,4.707029094696045
1984-10-09,48.928707397913094,B,4.214470863342285,4.170910167694092,4.3015913486480715,4.408314347267151,4.282642068862915,4.236576952934265,4.702128551006317
1984-10-10,48.93804148554366,B,4.192687511444092,4.168731594085694,4.270009517669678,4.391434597969055,4.293532118797303,4.231676406860352,4.697173545360565
1984-10-11,48.968332039060414,B,4.181800365447998,4.179621696472168,4.236250209808349,4.374010491371155,4.300283999443054,4.227755975723267,4.691946301460266
1984-10-12,49.00335888104653,B,4.225359916687012,4.194868087768555,4.209024810791016,4.35767548084259,4.30812484741211,4.224162201881409,4.687154657840729
1984-10-15,49.03224470262643,B,4.225359916687012,4.20793571472168,4.191600608825683,4.342973804473877,4.314005508422851,4.220568428039551,4.682526373863221
1984-10-16,49.04512222264261,B,4.203580379486084,4.2057576179504395,4.188333892822266,4.327727532386779,4.319232783317566,4.219043803215027,4.6777891921997075
1984-10-17,49.055618463159334,B,4.149127960205078,4.197045707702637,4.182888650894165,4.309758639335632,4.322717590332031,4.217737002372742,4.673160886764526
1984-10-18,49.088668589413295,B,4.225359916687012,4.2057576179504395,4.192689657211304,4.2972348690032955,4.324895563125611,4.216865816116333,4.668804848194123
1984-10-19,49.10401566831755,B,4.247138023376465,4.21011323928833,4.202490663528442,4.283622097969055,4.3259845733642575,4.2151233673095705,4.664666593074799
1984-10-22,49.10898085860964,C,4.236247539520264,4.2122907638549805,4.21011323928833,4.27109842300415,4.327726964950561,4.211311802864075,4.660419442653656
1984-10-23,49.11591209417487,C,4.247138023376465,4.221002292633057,4.213379955291748,4.25748565196991,4.332082977294922,4.209024829864502,4.656063394546509
1984-10-24,49.14347457210031,C,4.290703296661377,4.249317359924317,4.223181533813476,4.2465955257415775,4.3360034847259525,4.206737928390503,4.651761827468872
1984-10-25,49.10695419497756,C,4.149127960205078,4.23407096862793,4.219914293289184,4.228082251548767,4.337528076171875,4.202708606719971,4.646752383708954
1984-10-26,49.03632818945966,B,4.007558822631836,4.186155128479004,4.198134183883667,4.2035794973373415,4.3364391040802,4.196936821937561,4.641252887248993
1984-10-29,48.91828520638202,B,3.778866291046143,4.09467887878418,4.15348482131958,4.172542715072632,4.329469432830811,4.18920488357544,4.635099995136261
