Date,GRADE,GPS,ITW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-05,,,0.8810405731201172,0.8723488330841065,0.8630643665790558,0.8694844663143158,,,
1984-01-06,,,0.8889419436454773,0.8774848818778992,0.8662249922752381,0.8688918143510819,,,
1984-01-09,,,0.8928924798965454,0.8834110379219056,0.869780671596527,0.8684966892004014,,,
1984-01-10,,,0.904745876789093,0.8881520986557007,0.8743241250514984,0.8692868858575821,,,
1984-01-11,,,0.9007949829101562,0.8936831712722778,0.8800528883934021,0.8700770884752274,,,
1984-01-12,,,0.904745876789093,0.898424232006073,0.8853865325450897,0.8714599013328552,,,
1984-01-13,,,0.91659814119339,0.9039554715156555,0.8907201766967774,0.8736328274011612,,,
1984-01-16,,,0.91659814119339,0.9086966037750244,0.896053820848465,0.8771885812282563,,,
1984-01-17,,,0.9284510016441344,0.9134376287460327,0.9007948637008667,0.8807443469762802,,,
1984-01-18,,,0.9324016571044922,0.9197589635849,0.9067210674285888,0.8841025590896606,,,
1984-01-19,,,0.9007949829101562,0.9189687848091126,0.9086965084075928,0.8858804374933242,,,
1984-01-20,,,0.8928924798965454,0.9142276525497437,0.9090915620326996,0.8876582771539688,,,
1984-01-23,,,0.884990930557251,0.9079062104225158,0.9083014070987702,0.8890410393476487,,,
1984-01-24,,,0.8770896196365356,0.8976339340209961,0.9055357813835144,0.8899299532175065,,,
1984-01-25,,,0.8691878318786621,0.8849911689758301,0.902375066280365,0.8912139773368836,,,
1984-01-26,,,0.8691878318786621,0.8786697387695312,0.8988192617893219,0.8921028971672058,,,
1984-01-27,,,0.8454830646514893,0.86918785572052,0.8917077541351318,0.8912139654159545,0.888033607006073,,
1984-01-30,,,0.833630383014679,0.8589157462120056,0.8834109783172608,0.8897323995828629,0.8866508257389069,,
1984-01-31,,,0.8296797871589661,0.8494337797164917,0.8735338568687439,0.8871643602848053,0.8851495039463043,,
1984-02-01,,,0.833630383014679,0.8423222899436951,0.8636567294597626,0.8851888984441757,0.883687688112259,,
1984-02-02,,,0.8375809192657471,0.8360009074211121,0.8573353230953217,0.8830159157514572,0.8823048830032348,,
1984-02-03,,,0.8415323495864868,0.8352107644081116,0.8521993100643158,0.8806454360485076,0.8810011065006256,,
1984-02-06,,,0.8296797871589661,0.834420645236969,0.8466681957244873,0.8774848014116288,0.879499784708023,,
1984-02-07,,,0.8119009137153625,0.8308648705482483,0.84014932513237,0.8728425532579422,0.8777219033241273,,
1984-02-08,,,0.7901710271835327,0.822172999382019,0.8322476446628571,0.867311355471611,0.8755094242095948,,
1984-02-09,,,0.7783186435699463,0.8103205442428589,0.8231607258319855,0.8609899938106537,0.8729018664360046,,
1984-02-10,,,0.7783186435699463,0.7976778030395508,0.8164442837238312,0.8540760189294815,0.8701362764835358,,
1984-02-13,,,0.7822688221931458,0.7881956100463867,0.8113081276416778,0.8473595529794693,0.8676077222824097,,
1984-02-14,,,0.7842444777488708,0.7826643228530884,0.8067645967006684,0.8401492267847062,0.8651976943016052,,
1984-02-15,,,0.7822688221931458,0.781083881855011,0.801628440618515,0.8326425850391388,0.8627481532096862,,
1984-02-16,,,0.7901710271835327,0.7834543585777283,0.7968874514102936,0.8271113872528076,0.860377643108368,,
1984-02-17,,,0.798072338104248,0.7874050974845886,0.7925414502620697,0.8223703801631927,0.8583231902122498,,
1984-02-20,,,0.798072338104248,0.790565800666809,0.7893807053565979,0.8180244505405426,0.8562687373161316,,
1984-02-21,,,0.7901710271835327,0.7917511105537415,0.7872077167034149,0.8136785209178925,0.8542933189868926,,
1984-02-22,,,0.7901710271835327,0.7933315515518189,0.7872077167034149,0.8097276806831359,0.8523969209194183,,
1984-02-23,,,0.7783186435699463,0.7909610748291016,0.7872077167034149,0.8051842212677002,0.8504215013980866,,
1984-02-24,,,0.7783186435699463,0.7870103359222412,0.7872077167034149,0.801826000213623,0.8485250818729401,,
1984-02-27,,,0.7941225171089172,0.786220371723175,0.788393086194992,0.799850606918335,0.8474978709220886,,
1984-02-28,,,0.7941225171089172,0.787010669708252,0.7893808901309967,0.7980727434158326,0.8462336075305938,,
1984-02-29,,,0.8000475168228149,0.7889859676361084,0.7911587595939636,0.7963936001062393,0.8449298095703125,,
1984-03-01,,,0.8000475168228149,0.7933317422866821,0.7921464085578919,0.7945169299840927,0.8436260116100311,,
1984-03-02,,,0.8039986491203308,0.7984677433967591,0.7927390396595001,0.7926402449607849,0.8425592708587647,,
1984-03-05,,,0.798072338104248,0.7992577075958252,0.7927390396595001,0.791059872508049,0.8413740038871765,,
1984-03-06,,,0.7941225171089172,0.7992577075958252,0.7931341886520386,0.7901709526777267,0.8400702273845673,,
1984-03-07,,,0.7881954908370972,0.7968873023986817,0.792936635017395,0.790072175860405,0.8389639902114868,,
1984-03-08,,,0.7881954908370972,0.7945168972015381,0.7939243197441102,0.7905660182237625,0.8376997113227844,,
1984-03-09,,,0.7822688221931458,0.7901709318161011,0.79431933760643,0.7907635271549225,0.8360798537731171,,
1984-03-12,,,0.7783186435699463,0.7862201929092407,0.7927389502525329,0.7905660182237625,0.8343809926509858,,
1984-03-13,,,0.7585641145706177,0.7791085124015809,0.789183109998703,0.7892820000648498,0.8319314634799957,,
1984-03-14,,,0.7644901871681213,0.7743674516677856,0.7856273770332336,0.7883930683135987,0.8297584748268128,,
1984-03-15,,,0.7684411406517029,0.7704165816307068,0.7824667394161224,0.7873065739870071,0.8275064861774445,,
1984-03-16,,,0.8000475168228149,0.7739723205566407,0.7820716261863708,0.7874053329229355,0.8257285976409912,,
1984-03-19,,,0.7862201929092407,0.7755526304244995,0.7808864116668701,0.7868127256631852,0.8235951519012451,,
1984-03-20,,,0.7901710271835327,0.7818740129470825,0.7804912626743317,0.7868127256631852,0.8213036549091339,,
1984-03-21,,,0.7862201929092407,0.7862200140953064,0.780293732881546,0.7866151839494705,0.8190121591091156,,
1984-03-22,,,0.7862201929092407,0.7897758245468139,0.7800962030887604,0.7870102614164353,0.8166416454315185,,
1984-03-23,,,0.7862201929092407,0.7870103597640992,0.7804913401603699,0.7874053388833999,0.8140340864658355,,
1984-03-26,,,0.7842444777488708,0.7866152167320252,0.7810839235782623,0.7869114369153977,0.8113870131969452,,
1984-03-27,,,0.7783186435699463,0.7842447400093079,0.7830593764781952,0.7861212432384491,0.8083843660354614,,
1984-03-28,,,0.7783186435699463,0.7826644301414489,0.7844422221183777,0.7850347995758057,0.8053027057647705,,
1984-03-29,,,0.7783186435699463,0.7810841202735901,0.7854299724102021,0.7839483559131623,0.8028531789779663,,
1984-03-30,,,0.7842444777488708,0.7806889772415161,0.7838496685028076,0.7829606473445893,0.8006802189350128,,
1984-04-02,,,0.7842444777488708,0.7806889772415161,0.7836520969867706,0.7822692543268204,0.7986652898788452,,
1984-04-03,,,0.7842444777488708,0.781874144077301,0.7830594420433045,0.781775352358818,0.7968083870410919,,
1984-04-04,,,0.7881954908370972,0.7838495135307312,0.7832569718360901,0.781775352358818,0.7951885402202606,,
1984-04-05,,,0.7921462655067444,0.7866150379180908,0.7838495790958404,0.7819728910923004,0.7936477088928222,,
1984-04-06,,,0.7881954908370972,0.7874052405357361,0.784047108888626,0.782269224524498,0.7925019574165344,0.8402677822113037,
1984-04-09,,,0.7901710271835327,0.7885905504226685,0.7846397638320923,0.7828618437051773,0.7916327702999115,0.8391417980194091,
1984-04-10,,,0.7901710271835327,0.7897758603096008,0.785825002193451,0.7844421893358231,0.7908425951004028,0.8379960495233536,
1984-04-11,,,0.7901710271835327,0.7901709675788879,0.7870102405548096,0.7857262313365936,0.7899734079837799,0.8368305480480194,
1984-04-12,,,0.7842444777488708,0.7885906100273132,0.787602823972702,0.786516398191452,0.7889066791534424,0.8356057810783386,
1984-04-13,,,0.7881954908370972,0.7885906100273132,0.7879979252815247,0.7859237968921662,0.7878399419784546,0.83442052423954,
1984-04-16,,,0.7901710271835327,0.7885906100273132,0.7885905802249908,0.7861213386058807,0.7870497667789459,0.8332747757434845,
1984-04-17,,,0.7862201929092407,0.7878004431724548,0.7887881517410278,0.7859237968921662,0.7865361523628235,0.8321290278434753,
1984-04-18,,,0.798072338104248,0.7893807053565979,0.789775836467743,0.7865164041519165,0.7866941785812378,0.8311018013954162,
1984-04-19,,,0.7941225171089172,0.7913563132286072,0.7899734616279602,0.7869115203619004,0.7870102560520172,0.8299560612440109,
1984-04-20,,,0.7941225171089172,0.7925417184829712,0.7905661642551423,0.7873066365718842,0.7873263335227967,0.8287313050031662,
1984-04-23,,,0.7921462655067444,0.7929367661476135,0.7907636880874633,0.7877017259597778,0.7875238823890686,0.8275658023357392,
1984-04-24,,,0.7921462655067444,0.7941219806671143,0.7909612119197845,0.7883931070566177,0.7876819181442261,0.8264398062229157,
1984-04-25,,,0.7862201929092407,0.7917515516281128,0.7905661284923553,0.7887881845235825,0.7877609455585479,0.8252545493841171,
1984-04-26,,,0.798072338104248,0.7925415158271789,0.7919489145278931,0.7897758692502975,0.7879189717769622,0.8241483074426651,
1984-04-27,,,0.798072338104248,0.7933314800262451,0.7929365992546081,0.7904672622680664,0.7879189717769622,0.823121080994606,
1984-04-30,,,0.7960972189903259,0.7941216707229615,0.7935292184352875,0.7910598993301392,0.7878794693946838,0.8220741033554078,
1984-05-01,,,0.798072338104248,0.7953068852424622,0.7947144329547882,0.791751292347908,0.7880374956130981,0.8211654072999954,
1984-05-02,,,0.7901710271835327,0.7960970520973205,0.7939243018627167,0.7918500691652298,0.7880374956130981,0.8202172082662582,
1984-05-03,,,0.7901710271835327,0.7945167899131775,0.7935291528701782,0.7917513072490692,0.7882745432853698,0.8193480223417282,
1984-05-04,,,0.7901710271835327,0.7929365277290344,0.7931340038776398,0.791850084066391,0.7885115909576416,0.8185183364152908,
1984-05-07,,,0.7842444777488708,0.7905659794807434,0.7923438251018524,0.7915537565946579,0.7883140301704407,0.8179059505462647,
1984-05-08,,,0.7941225171089172,0.7897760152816773,0.7925414502620697,0.7917513310909271,0.7883140301704407,0.8172738188505173,
1984-05-09,,,0.7822688221931458,0.7881955742835999,0.7921463131904602,0.7913562208414078,0.7879584562778473,0.8164441329240799,
1984-05-10,,,0.77436763048172,0.7850348949432373,0.7897758424282074,0.7908623784780502,0.7874448585510254,0.8155354350805283,
1984-05-11,,,0.77436763048172,0.7818742156028747,0.7874053716659546,0.7901709854602814,0.7868522381782532,0.8147057545185089,
1984-05-14,,,0.7565890550613403,0.7763431310653687,0.7834545552730561,0.7884918868541717,0.786022572517395,0.8136982882022857,
1984-05-15,,,0.7467113733291626,0.7668609023094177,0.7783184587955475,0.7865164458751679,0.7850743496417999,0.8125722885131836,
1984-05-16,,,0.7427607178688049,0.7589592814445496,0.7735774278640747,0.7837508648633957,0.7841656541824341,0.8115648221969605,
1984-05-17,,,0.7447359561920166,0.7530329465866089,0.769033920764923,0.7812815368175506,0.7832964634895325,0.8104980874061585,
1984-05-18,,,0.738810122013092,0.7459214448928833,0.763897830247879,0.7785159170627594,0.7824272894859314,0.8092535716295243,
1984-05-21,,,0.7230064272880554,0.7392049193382263,0.7577740252017975,0.775058925151825,0.7813210451602935,0.8078510189056396,
1984-05-22,,,0.7230064272880554,0.7344639301300049,0.7506624162197113,0.7716019332408905,0.7806098914146423,0.8062706774473191,
1984-05-23,,,0.7230064272880554,0.730513072013855,0.7447361767292022,0.7684412449598312,0.779780216217041,0.8047693455219269,
1984-05-24,,,0.7111538052558899,0.7237966418266296,0.7384147942066193,0.7640953183174133,0.7786344695091247,0.8030704778432846,
1984-05-25,,,0.7032520174980164,0.7166850209236145,0.731303232908249,0.7593543022871018,0.7766985595226288,0.80121357858181,
1984-05-28,,,0.7032520174980164,0.7127341389656067,0.7259695291519165,0.7547120422124862,0.7750391960144043,0.7993171739578248,
1984-05-29,,,0.7190554141998291,0.7119439363479614,0.7232039332389831,0.7507611960172653,0.7736168837547303,0.797460269331932,
1984-05-30,,,0.7111538052558899,0.7095734119415283,0.7200432419776917,0.7468103349208832,0.7721155560016633,0.7955638575553894,
1984-05-31,,,0.7506625652313232,0.717475163936615,0.7206359028816223,0.7448349118232727,0.7714044034481049,0.7940230244398117,
1984-06-01,,,0.7664660215377808,0.7301179647445679,0.7234014928340912,0.7436496615409851,0.7710093200206757,0.7925217032432557,
1984-06-04,,,0.7585641145706177,0.7411803841590882,0.7269572615623474,0.7423656433820724,0.7704957127571106,0.7909413629770279,
1984-06-05,,,0.7506625652313232,0.747501814365387,0.7297228753566742,0.7401926457881928,0.7699425911903381,0.7891634786128998,
1984-06-06,,,0.7506625652313232,0.7554035663604737,0.732488489151001,0.7386123329401016,0.7693894696235657,0.7873460876941681,
1984-06-07,,,0.7506625652313232,0.7554035663604737,0.7364393651485444,0.7374270796775818,0.7688363480567932,0.7858447635173798,
1984-06-08,,,0.7506625652313232,0.7522428750991821,0.741180419921875,0.736241826415062,0.7681647098064422,0.7844224643707275,
1984-06-11,,,0.7664660215377808,0.7538232564926147,0.7475018203258514,0.736735674738884,0.7678091406822205,0.7832372152805328,
1984-06-12,,,0.7664660215377808,0.7569839477539062,0.7522428810596467,0.7377234071493148,0.7674535715579986,0.7821309792995453,
1984-06-13,,,0.7585641145706177,0.7585642576217652,0.7569839119911194,0.7385135769844056,0.766860944032669,0.7810247421264649,
1984-06-14,,,0.7427607178688049,0.7569838881492614,0.7561937272548676,0.7384148150682449,0.7658732330799103,0.7797604709863662,
1984-06-15,,,0.7230064272880554,0.7514526605606079,0.751847767829895,0.7376246303319931,0.7645694518089294,0.7785357046127319,
1984-06-18,,,0.7111538052558899,0.7403902173042297,0.7471067368984222,0.7370319992303849,0.7629891073703766,0.777310938835144,
1984-06-19,,,0.7269570231437683,0.7324884176254273,0.7447361826896668,0.7372295290231705,0.7617248272895814,0.7762837111949921,
1984-06-20,,,0.7269570231437683,0.7261669993400574,0.7423656284809113,0.7374270588159562,0.760460547208786,0.7752169775962829,
1984-06-21,,,0.7269570231437683,0.72300626039505,0.7399950742721557,0.73821721971035,0.759314798116684,0.7741107386350632,
1984-06-22,,,0.7269570231437683,0.7237963795661926,0.7376245200634003,0.7394024699926376,0.7580900287628174,0.772964985370636,
1984-06-25,,,0.730908215045929,0.7277472615242004,0.7340687394142151,0.7407852798700333,0.7569047725200653,0.7719772696495056,
1984-06-26,,,0.7427607178688049,0.7309080004692078,0.7316982090473175,0.741970545053482,0.7560355830192566,0.77128586769104,
1984-06-27,,,0.730908215045929,0.7316982388496399,0.7289326190948486,0.742958265542984,0.7546923005580902,0.770693239569664,
1984-06-28,,,0.7506625652313232,0.7364393472671509,0.7297228038311004,0.742958265542984,0.7538231015205383,0.7704166787862777,
1984-06-29,,,0.7585641145706177,0.7427607655525208,0.7332785725593567,0.7425631701946258,0.7531119334697723,0.7702191334962845,
1984-07-02,,,0.7506625652313232,0.7467116355895996,0.7372294485569,0.7421680927276612,0.752282259464264,0.7699030709266662,
1984-07-03,,,0.7467113733291626,0.7475017666816711,0.7392048835754395,0.7419705331325531,0.7513735616207122,0.7695277398824691,
1984-07-04,,,0.7467113733291626,0.7506623983383178,0.7411803185939789,0.7417729735374451,0.7505833852291107,0.7691721653938294,
1984-07-05,,,0.738810122013092,0.7482919096946716,0.7423656284809113,0.7411803513765335,0.7493981409072876,0.768658556342125,
1984-07-06,,,0.738810122013092,0.7443411111831665,0.7435509383678436,0.740587729215622,0.7482128965854645,0.7680659341812134,
1984-07-09,,,0.7230064272880554,0.7388098835945129,0.7427607595920562,0.7384147495031357,0.746751080751419,0.7673152750730514,
1984-07-10,,,0.7032520174980164,0.7301180124282837,0.7388098895549774,0.7352540493011475,0.7448546743392944,0.7664460849761963,
1984-07-11,,,0.6953502297401428,0.7198457837104797,0.7352540910243988,0.7320933550596237,0.7429582583904266,0.7654978770017624,
1984-07-12,,,0.7072034478187561,0.7135244488716126,0.7309081792831421,0.7303154915571213,0.7412989068031312,0.7647867250442505,
1984-07-13,,,0.7111538052558899,0.7079931855201721,0.7261671483516693,0.729722860455513,0.7397185623645782,0.7641150766611099,
1984-07-16,,,0.7230064272880554,0.7079931855201721,0.7234015345573426,0.7303154915571213,0.7384938013553619,0.7634039157629013,
1984-07-17,,,0.7467113733291626,0.7166850566864014,0.7234015345573426,0.731303209066391,0.7375455784797669,0.7629298043251037,
1984-07-18,,,0.730908215045929,0.7237966537475586,0.7218212187290192,0.731500768661499,0.7365183663368225,0.7622384113073349,
1984-07-19,,,0.7427607178688049,0.7309081077575683,0.7222162783145905,0.7322909533977509,0.7358862280845642,0.7616655433177948,
1984-07-20,,,0.7427607178688049,0.7372294902801514,0.7226113379001617,0.7330811381340027,0.7352540898323059,0.7610531640052796,
1984-07-23,,,0.7427607178688049,0.7411803483963013,0.7245867669582366,0.7336737632751464,0.7349775230884552,0.7605000478029251,
1984-07-24,,,0.7427607178688049,0.7403902173042297,0.7285376369953156,0.7336737632751464,0.734898509979248,0.759986429810524,
1984-07-25,,,0.7427607178688049,0.7427607178688049,0.7332786858081818,0.7342663884162903,0.734898509979248,0.7595320820808411,
1984-07-26,,,0.7585641145706177,0.7459213972091675,0.738414752483368,0.734661465883255,0.7351750731468201,0.7592357683181763,
1984-07-27,,,0.7585641145706177,0.7490820765495301,0.7431557834148407,0.734661465883255,0.7355701529979706,0.758998721241951,
1984-07-30,,,0.7348588109016418,0.7475016951560974,0.7443410217761993,0.7338712781667709,0.7358072006702423,0.758564122915268,
1984-07-31,,,0.7269570231437683,0.7443409562110901,0.74236558675766,0.7328835606575013,0.7358862125873565,0.7582480520009994,
1984-08-01,,,0.7427607178688049,0.7443409562110901,0.7435508370399475,0.7326860278844833,0.7362812983989716,0.7580307573080063,
1984-08-02,,,0.7506625652313232,0.7427606463432312,0.7443410217761993,0.7332786500453949,0.7370714735984802,0.7578529715538025,
1984-08-03,,,0.798072338104248,0.7506622910499573,0.7498721837997436,0.7362417608499527,0.7389678800106049,0.7578332197666168,
1984-08-06,,,0.798072338104248,0.7633049964904786,0.7554033458232879,0.7399950563907624,0.7408642864227295,0.7579517412185669,
1984-08-07,,,0.8573356866836548,0.7893807291984558,0.766860842704773,0.7476992398500443,0.743629891872406,0.7586233878135681,
1984-08-08,,,0.8217775821685791,0.8051841020584106,0.7747625291347504,0.754020607471466,0.7458423674106598,0.7589789617061615,
1984-08-09,,,0.8454830646514893,0.8241482019424439,0.7834544241428375,0.7609345883131027,0.7477387773990631,0.759571590423584,
1984-08-10,,,0.8928924798965454,0.8431122303009033,0.7968872606754303,0.7700215220451355,0.7502673065662384,0.760638313293457,
1984-08-13,,,0.8928924798965454,0.8620762586593628,0.8126906275749206,0.77851582467556,0.7529538738727569,0.7617247933149338,
1984-08-14,,,0.8928924798965454,0.8691876173019409,0.8292841732501983,0.7858248800039291,0.7557984721660614,0.7628705316781997,
1984-08-15,,,0.8770896196365356,0.8802500247955323,0.8427170634269714,0.7931339502334595,0.7583270132541656,0.7638582414388657,
1984-08-16,,,0.8573356866836548,0.8826205492019653,0.8533843755722046,0.798862698674202,0.7604604756832123,0.7646484118700028,
1984-08-17,,,0.8691878318786621,0.8778796195983887,0.860495924949646,0.8051840543746949,0.7628309810161591,0.7654978454113006,
1984-08-20,,,0.8691878318786621,0.873138689994812,0.8676074743270874,0.8115054100751877,0.7648854172229766,0.7663472789525986,
1984-08-21,,,0.8770896196365356,0.8699781179428101,0.8695828676223755,0.8182218551635743,0.7670978891849518,0.7672757303714752,
1984-08-22,,,0.8928924798965454,0.873138689994812,0.8766943573951721,0.8257284432649612,0.7697844564914703,0.7683227002620697,
1984-08-23,,,0.884990930557251,0.8786697387695312,0.8806451439857483,0.8320497840642929,0.7726290607452393,0.7692511469125748,
1984-08-24,,,0.8889419436454773,0.8826205611228943,0.8802500903606415,0.8385686755180359,0.7759477710723877,0.7702586114406585,0.8052631968259811
1984-08-27,,,0.8770896196365356,0.884200918674469,0.8786698043346405,0.8456802159547806,0.7792664873600006,0.7711277973651885,0.8051347976922989
1984-08-28,,,0.8731396198272705,0.883410918712616,0.8766945183277131,0.8529893457889557,0.7821901392936706,0.771957483291626,0.8049767664074898
1984-08-29,,,0.884990930557251,0.8818306088447571,0.8774846494197845,0.860100856423378,0.7853508174419404,0.7729056823253632,0.8048681151866913
1984-08-30,,,0.8731396198272705,0.8794603466987609,0.8790650427341461,0.8662247091531754,0.7882744693756103,0.7737946337461472,0.8047002074122429
1984-08-31,52.5889263799323,A,0.884990930557251,0.8786701440811158,0.880645352602005,0.8705706387758255,0.79143514752388,0.7747625881433486,0.8045915561914444
1984-09-03,52.58861336203281,A,0.884990930557251,0.8802504062652587,0.8822256624698639,0.8749165683984756,0.7945168018341064,0.7757107871770859,0.8044927814602851
1984-09-04,52.58434895211419,A,0.8731396198272705,0.8802504062652587,0.8818306624889374,0.8757067650556565,0.7971243798732758,0.7765799814462662,0.8043545046448708
1984-09-05,52.57719259764892,A,0.8731396198272705,0.8778801441192627,0.8798553764820098,0.878274866938591,0.7999690079689026,0.7773306542634963,0.8042162278294563
1984-09-06,52.57498625923956,A,0.884990930557251,0.8802504062652587,0.8798553764820098,0.8802502602338791,0.8026555752754212,0.7782393383979798,0.8040976998209953
1984-09-07,52.57327566554295,A,0.9007949829101562,0.8834112167358399,0.8810406804084778,0.8806453853845596,0.805500192642212,0.7793060630559921,0.8040186840295792
1984-09-10,52.57429735624002,A,0.9086965322494508,0.8881523370742798,0.8842013716697693,0.8814355880022049,0.8086608719825744,0.7804715657234191,0.8040186840295792
1984-09-11,52.58323097184242,A,0.9086965322494508,0.8952637195587159,0.8877570629119873,0.8822257906198502,0.8119005751609802,0.7816370683908462,0.804038437306881
1984-09-12,52.590459732956226,A,0.9007949829101562,0.900794792175293,0.8893374681472779,0.8834110587835312,0.8149822473526,0.7827828162908554,0.8040186828374862
1984-09-13,52.59583439475626,A,0.904745876789093,0.9047457814216614,0.8924980938434601,0.8857815682888031,0.8183009624481201,0.7838495516777039,0.8039989295601845
1984-09-14,52.60720991594568,A,0.9363524913787842,0.9118572831153869,0.8976342499256134,0.8891398012638092,0.822251809835434,0.7852323532104493,0.8041767171025276
1984-09-17,52.61133280214451,A,0.9245002269744872,0.9150180220603943,0.9015851795673371,0.8919054210186005,0.8262816858291626,0.7865163832902908,0.8042952433228493
1984-09-18,52.61414063432475,A,0.920548677444458,0.9173884510993957,0.9063260853290558,0.8940783739089966,0.8306276190280915,0.7877411466836929,0.8044532769918442
1984-09-19,52.61884769166763,A,0.91659814119339,0.9205490827560425,0.9106719374656678,0.8952636569738388,0.8350525772571564,0.7890054178237915,0.8046113130450249
1984-09-20,52.61987528927824,A,0.912647306919098,0.9221293687820434,0.9134375751018524,0.8966464757919311,0.8391614544391632,0.7902301806211471,0.8047891014814377
1984-09-21,52.606290401087136,A,0.9007949829101562,0.9150178670883179,0.9134375751018524,0.8972391277551651,0.8429542779922485,0.7913364201784134,0.8049273782968521
1984-09-24,52.59899835229391,A,0.904745876789093,0.9110669970512391,0.9130425095558167,0.898621940612793,0.8465890669822693,0.7925414341688156,0.8052236923575401
1984-09-25,52.59147936773666,A,0.9086965322494508,0.9086965680122375,0.9130425095558167,0.9003997862339019,0.849828770160675,0.793687174320221,0.8054804965853691
1984-09-26,52.57849173352853,A,0.884990930557251,0.9023751258850098,0.9114621043205261,0.9003997862339019,0.8529104244709015,0.794714395403862,0.805579264163971
1984-09-27,52.57045334598911,P,0.8928924798965454,0.8984241604804992,0.9102767646312714,0.9013874292373657,0.8559130597114563,0.7958996438980103,0.8057175394892693
1984-09-28,52.566689454851144,P,0.884990930557251,0.8952633500099182,0.905140608549118,0.9013874292373657,0.8587576639652252,0.7970058768987656,0.8058558157086373
1984-10-01,52.55641072926293,P,0.8691878318786621,0.888151741027832,0.8996093690395355,0.9005972743034363,0.8612862062454224,0.7981318646669388,0.8059150764346122
1984-10-02,52.54779355043092,P,0.8731396198272705,0.881040358543396,0.8948684632778168,0.9005972743034363,0.8638937842845916,0.7993961471319199,0.8059842178225517
1984-10-03,52.551600185230235,P,0.884990930557251,0.881040358543396,0.8917077422142029,0.9011898398399353,0.8667383885383606,0.8008184492588043,0.8061916357278824
1984-10-04,52.54610658491156,P,0.8691878318786621,0.8762994289398194,0.8873617947101593,0.9003996849060059,0.8689508628845215,0.8020629680156708,0.8062805277109146
1984-10-05,52.54009526074774,P,0.8533840179443359,0.8699780464172363,0.8826206982135772,0.8980291366577149,0.8708472609519958,0.8032087069749833,0.8062311393022538
1984-10-08,52.53791967832813,P,0.8454830646514893,0.8652370929718017,0.8766944169998169,0.8948684632778168,0.8730597460269928,0.8044334733486176,0.8061422461271286
1984-10-09,52.52615199856635,P,0.8217775821685791,0.8549646854400634,0.8680025219917298,0.8905225157737732,0.874956157207489,0.8054211848974228,0.8058459311723709
1984-10-10,52.50804674083965,P,0.8217775821685791,0.8423220157623291,0.8616811871528626,0.8865716457366943,0.8765364944934845,0.806408896446228,0.8055891209840774
1984-10-11,52.49721082754592,P,0.8217775821685791,0.8328399658203125,0.8545696973800659,0.8824232310056687,0.8779587948322296,0.8075151342153549,0.8052928060293197
