Date,GRADE,GPS,TXN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-06,,,1.5065773725509644,1.4904821395874024,1.475574505329132,1.4574165225028992,,,
1984-01-09,,,1.4881079196929932,1.4954953908920288,1.4778172731399537,1.4607068359851838,,,
1984-01-10,,,1.4722765684127808,1.494703769683838,1.479268527030945,1.4628769695758819,,,
1984-01-11,,,1.4669995307922363,1.4888992071151734,1.4805878043174743,1.4653090834617615,,,
1984-01-12,,,1.4696390628814695,1.480720090866089,1.4812475442886353,1.4676759541034698,,,
1984-01-13,,,1.464361548423767,1.4722769260406494,1.4813795328140258,1.4692531764507293,,,
1984-01-16,,,1.481511473655701,1.470957636833191,1.48322651386261,1.4714906871318818,,,
1984-01-17,,,1.5039384365081787,1.4772900104522706,1.4859968900680542,1.47478386759758,,,
1984-01-18,,,1.4894267320632937,1.481775450706482,1.4853373289108278,1.4760368943214417,,,
1984-01-19,,,1.4630416631698608,1.4804559707641602,1.4805880308151245,1.476036411523819,,,
1984-01-20,,,1.464361548423767,1.4804559707641602,1.4763664484024048,1.4759704768657684,,,
1984-01-23,,,1.4366579055786133,1.4714852571487427,1.4712214469909668,1.4745193600654602,,,
1984-01-24,,,1.4432522058486938,1.4593480110168457,1.468319010734558,1.4737937688827514,,,
1984-01-25,,,1.4379757642745972,1.4490578174591064,1.465416634082794,1.4730022192001342,,,
1984-01-26,,,1.419506311416626,1.4403507471084596,1.46040335893631,1.4708254516124726,,,
1984-01-27,,,1.3878450393676758,1.4250474452972413,1.4527517080307009,1.4670656204223633,1.4458575963973999,,
1984-01-30,,,1.366736650466919,1.4110631942749023,1.4412742257118225,1.4622503697872162,1.4446411395072938,,
1984-01-31,,,1.366736650466919,1.3957600831985473,1.4275540471076966,1.4567754685878753,1.4439504861831665,,
1984-02-01,,,1.3403518199920654,1.376235294342041,1.4126465559005736,1.4489919424057007,1.4425218057632447,,
1984-02-02,,,1.3614599704742432,1.3646260261535645,1.402488386631012,1.4415382087230681,1.4415152883529663,,
1984-02-03,,,1.3403518199920654,1.3551273822784424,1.3900874137878418,1.4332269310951233,1.440139217376709,,
1984-02-06,,,1.2875828742980957,1.3392966270446778,1.37517991065979,1.4232006788253784,1.4374974274635315,,
1984-02-07,,,1.3258405923843384,1.3311174154281615,1.3634387493133544,1.4158788800239563,1.4351738500595093,,
1984-02-08,,,1.2981364727020264,1.3226743459701538,1.3494548201560974,1.4074357271194458,1.4329534721374513,,
1984-02-09,,,1.344309687614441,1.3192442893981933,1.341935157775879,1.4011692583560944,1.431393632888794,,
1984-02-10,,,1.3403518199920654,1.3192442893981933,1.337185835838318,1.3949687719345092,1.429596915245056,,
1984-02-13,,,1.345629334449768,1.3308535814285278,1.3350751042366027,1.3881746649742126,1.42785315990448,,
1984-02-14,,,1.3838871717453003,1.3424628973007202,1.3367901563644409,1.3821721017360686,1.4271900343894959,,
1984-02-15,,,1.356182336807251,1.3540720701217652,1.3383732080459594,1.3755098819732665,1.4261568641662599,,
1984-02-16,,,1.3614599704742432,1.3575021266937255,1.3383732080459594,1.3704307973384857,1.425202956199646,,
1984-02-17,,,1.3350759744644165,1.356446957588196,1.3378456234931946,1.363966518640518,1.423826506137848,,
1984-02-20,,,1.3350759744644165,1.3543362855911254,1.3425949335098266,1.3588874220848084,1.4220819926261903,,
1984-02-21,,,1.3297985792160034,1.343518567085266,1.3429907321929933,1.3532147407531738,1.420100486278534,,
1984-02-22,,,1.336394190788269,1.3395609378814697,1.3468165040016173,1.3481356620788574,1.4184612250328064,,
1984-02-23,,,1.352225661277771,1.3377140760421753,1.3476081013679504,1.3447716295719148,1.4170597052574159,,
1984-02-24,,,1.3654179573059082,1.3437824726104737,1.3501147150993347,1.3436502754688262,1.4157117223739624,,
1984-02-27,,,1.356182336807251,1.3480037450790405,1.351170015335083,1.343122559785843,1.4141001439094543,,
1984-02-28,,,1.3377139568328855,1.349586820602417,1.3465526938438415,1.3416714251041413,1.4120929265022277,,
1984-02-29,,,1.356182336807251,1.3535444498062135,1.3465526938438415,1.3424629509449004,1.4099292492866515,,
1984-03-01,,,1.3759716749191284,1.3582936525344849,1.34800386428833,1.3431885361671447,1.408187656402588,,
1984-03-02,,,1.3759716749191284,1.3604043960571288,1.3520934343338014,1.344969528913498,1.406393485069275,,
1984-03-05,,,1.366736650466919,1.3625152587890625,1.3552595019340514,1.3489272177219391,1.4044146132469177,,
1984-03-06,,,1.3548636436462402,1.3659451961517335,1.3577660083770753,1.3503783702850343,1.4023566055297851,,
1984-03-07,,,1.320563554763794,1.358821439743042,1.3561829447746276,1.3514997243881226,1.3996917414665222,,
1984-03-08,,,1.3179250955581665,1.3472121238708497,1.3527528882026671,1.3501804947853089,1.3967894101142884,,
1984-03-09,,,1.327160120010376,1.337449812889099,1.348927104473114,1.3495209097862244,1.3940717792510986,,
1984-03-12,,,1.3548636436462402,1.3350752115249633,1.348795235157013,1.349982625246048,1.3919082188606262,,
1984-03-13,,,1.364098072052002,1.3369220972061158,1.3514336466789245,1.348993170261383,1.3896654868125915,,
1984-03-14,,,1.3957611322402954,1.351961612701416,1.355391526222229,1.3509721100330352,1.3876602625846863,,
1984-03-15,,,1.3983983993530271,1.3680562734603883,1.3576341986656186,1.3528190314769746,1.385417537689209,,
1984-03-16,,,1.412909984588623,1.3852062463760375,1.3613280296325683,1.3567107319831848,1.383544189929962,,
1984-03-19,,,1.4089531898498535,1.3960241556167603,1.3655496835708618,1.3604045927524566,1.3819610953330994,,
1984-03-20,,,1.4208269119262695,1.4073699235916137,1.3721460103988647,1.36495600938797,1.3809321022033691,,
1984-03-21,,,1.4221454858779907,1.4126467943191527,1.3823042035102844,1.369243574142456,1.3800350213050843,,
1984-03-22,,,1.4142290353775024,1.4158129215240478,1.391934597492218,1.3723437428474425,1.378926820755005,,
1984-03-23,,,1.4709572792053225,1.4274223804473878,1.4063143134117126,1.3776207089424133,1.379058735370636,,
1984-03-26,,,1.4722765684127808,1.4400870561599732,1.4180556058883667,1.38342542052269,1.3788740372657775,,
1984-03-27,,,1.4563884735107422,1.4471993684768676,1.4272846460342408,1.3893591463565826,1.377923038005829,,
1984-03-28,,,1.4828685522079468,1.4593439817428588,1.435995388031006,1.3956934571266175,1.3777918744087219,,
1984-03-29,,,1.4696286916732788,1.4704239130020142,1.443118417263031,1.400376307964325,1.3779236149787903,,
1984-03-30,,,1.4616845846176147,1.4685693740844727,1.4479958772659303,1.4046619534492493,1.3778700757026672,,
1984-04-02,,,1.4484440088272097,1.4638028621673584,1.451944959163666,1.4087473213672639,1.3781057977676392,,
1984-04-03,,,1.429909348487854,1.4585070371627809,1.4528532028198244,1.4124996066093445,1.3778389406204223,,
1984-04-04,,,1.4206408262252808,1.4460614919662476,1.4527027368545533,1.4175034701824187,1.377492241859436,,
1984-04-05,,,1.3610613346099854,1.4243480205535888,1.4473859667778017,1.4196602821350097,1.3763233423233032,,
1984-04-06,,,1.371653437614441,1.406341791152954,1.4374555826187134,1.421884948015213,1.3759995102882385,1.4109285533428193,
1984-04-09,,,1.3743021488189695,1.391513419151306,1.4276581406593323,1.4228568732738496,1.3761508202552795,1.4103959798812866,
1984-04-10,,,1.372977375984192,1.3801270246505737,1.4193170309066772,1.423300838470459,1.376275634765625,1.4101130604743957,
1984-04-11,,,1.3557664155960083,1.3671521425247193,1.4066068172454833,1.4213011026382447,1.3765839266777038,1.4095528662204742,
1984-04-12,,,1.3928364515304563,1.3735071659088134,1.398927593231201,1.421023005247116,1.377211456298828,1.4093633723258971,
1984-04-13,,,1.4113730192184448,1.3814510822296142,1.3938964366912843,1.4209461569786073,1.3786318802833557,1.4093855488300324,
1984-04-16,,,1.4484440088272097,1.3962794542312622,1.3938964366912843,1.4229206979274749,1.381849102973938,1.4096732652187347,
1984-04-17,,,1.4563884735107422,1.4129616737365722,1.396544349193573,1.4246987760066987,1.384460060596466,1.4098169553279876,
1984-04-18,,,1.4444721937179563,1.4307028293609618,1.3989274859428404,1.425815111398697,1.3873867750167848,1.410170123577118,
1984-04-19,,,1.4630085229873655,1.4447372436523438,1.4091222047805785,1.42825408577919,1.3897607517242432,1.4105771923065185,
1984-04-20,,,1.4630085229873655,1.4550643444061278,1.4182577133178709,1.4278566479682921,1.392213885784149,1.4109054005146027,
1984-04-23,,,1.4696286916732788,1.4593012809753416,1.427790367603302,1.427724254131317,1.3946938729286193,1.4112735164165497,
1984-04-24,,,1.4590373039245603,1.4598310470581053,1.4363963603973389,1.427856695652008,1.3961968755722045,1.4116934549808502,
1984-04-25,,,1.481545090675354,1.4672456264495848,1.4489742279052735,1.4277905225753784,1.3987041306495667,1.4124304974079132,
1984-04-26,,,1.5014044046401978,1.4749248027801514,1.4598310232162475,1.4293793082237243,1.4015030193328857,1.4133529877662658,
1984-04-27,,,1.5067012310028076,1.4836633443832397,1.469363844394684,1.431630140542984,1.4049355244636537,1.4143810153007508,
1984-04-30,,,1.5623085498809814,1.5021993160247802,1.4807502985000611,1.4373233675956727,1.4094801759719848,1.4157810842990874,
1984-05-01,,,1.5702522993087769,1.5244423151016235,1.4921366810798644,1.4443405151367188,1.4142892503738402,1.4171948683261872,
1984-05-02,,,1.5636321306228638,1.5408597230911254,1.5040526747703553,1.451490080356598,1.4188340091705323,1.4186476171016693,
1984-05-03,,,1.5609837770462036,1.5527755975723267,1.513850200176239,1.4614862024784088,1.4230091714859008,1.4200344383716583,
1984-05-04,,,1.5225889682769775,1.5559531450271606,1.5198082447052002,1.4690329790115357,1.4261525917053222,1.4209321570396423,
1984-05-07,,,1.525235295295715,1.5485384941101075,1.525368905067444,1.476579636335373,1.4295336508750915,1.421816897392273,
1984-05-08,,,1.5358277559280396,1.54165358543396,1.5330479502677918,1.4847221553325654,1.4334959268569947,1.4227944266796113,
1984-05-09,,,1.525235295295715,1.5339742183685303,1.537416970729828,1.4931955993175507,1.4368769860267638,1.4234031176567077,
1984-05-10,,,1.529209017753601,1.5276192665100097,1.5401974320411682,1.5000142276287078,1.4399417328834534,1.4240646946430207,
1984-05-11,,,1.5146441459655762,1.5260303020477295,1.540991723537445,1.5051777839660645,1.4427151823043822,1.4245543336868287,
1984-05-14,,,1.5093485116958618,1.5228529453277588,1.5356957197189331,1.508223009109497,1.4455674195289612,1.4249910163879393,
1984-05-15,,,1.5093485116958618,1.5175570964813232,1.5296053409576416,1.510871011018753,1.4486571168899536,1.4255068612098694,
1984-05-16,,,1.511997103691101,1.5149094581604003,1.5244418382644653,1.5142472565174103,1.4524857878684998,1.4260887646675109,
1984-05-17,,,1.4802206754684448,1.5051117897033692,1.5163655281066895,1.5151078641414641,1.4557316994667053,1.4262605547904967,
1984-05-18,,,1.4590373039245603,1.4939904212951658,1.5100103616714478,1.514909303188324,1.458369243144989,1.4262205111980437,
1984-05-21,,,1.470952391624451,1.4863111972808838,1.5045820713043212,1.5149754881858826,1.4606910181045532,1.4262996184825898,
1984-05-22,,,1.4577127695083618,1.4759840488433837,1.4967705726623535,1.5149092614650725,1.4625633120536805,1.426114399433136,
1984-05-23,,,1.4563884735107422,1.464862322807312,1.4898858904838561,1.513651430606842,1.4637758588790895,1.4257180607318878,
1984-05-24,,,1.429909348487854,1.454800057411194,1.4799559235572814,1.510076677799225,1.4644060778617858,1.4249118077754974,
1984-05-25,,,1.3981324434280396,1.4426190853118896,1.4683047533035278,1.5046482384204865,1.4641105270385741,1.4238273584842682,
1984-05-28,,,1.3981324434280396,1.4280550956726075,1.4571831464767455,1.4964394330978394,1.4638941121101379,1.4229276037216188,
1984-05-29,,,1.371653437614441,1.4108432292938233,1.4434136390686034,1.4865094900131226,1.4629106426239014,1.4219213724136353,
1984-05-30,,,1.372977375984192,1.394161009788513,1.4295116662979126,1.476976752281189,1.4619272804260255,1.4209811508655548,
1984-05-31,,,1.3795976638793943,1.3840986728668212,1.4194493651390077,1.4679074466228486,1.4612346529960631,1.4200807368755342,
1984-06-01,,,1.3954851627349854,1.3835692167282105,1.41309415102005,1.4615522563457488,1.4597252106666565,1.4193919730186462,
1984-06-04,,,1.4047532081604004,1.3848933696746826,1.406474232673645,1.455528151988983,1.4583747434616088,1.4186243903636933,
1984-06-05,,,1.4126977920532229,1.393102240562439,1.401972734928131,1.4493716537952424,1.4575009298324586,1.4177119839191437,
1984-06-06,,,1.4140208959579468,1.4013109445571899,1.3977359771728515,1.4438109338283538,1.4561239767074585,1.4169579255580902,
1984-06-07,,,1.4034286737442017,1.4060771465301514,1.3950879096984863,1.4375219166278839,1.454799976348877,1.4163617956638337,
1984-06-08,,,1.3835687637329102,1.4036938667297363,1.3936315417289733,1.4309681475162506,1.453237659931183,1.415553867816925,
1984-06-11,,,1.358412742614746,1.3944257736206054,1.389659571647644,1.423421359062195,1.4514370346069336,1.4147714161872864,
1984-06-12,,,1.358412742614746,1.3835687637329102,1.3883355021476746,1.415874570608139,1.4500071024894714,1.413923021554947,
1984-06-13,,,1.3637096881866455,1.37350652217865,1.38740873336792,1.4084601998329163,1.4488684797286988,1.4131803607940674,
1984-06-14,,,1.3266377449035645,1.3581483364105225,1.382112741470337,1.4007810533046723,1.4481800079345704,1.4122516751289367,
1984-06-15,,,1.3147220611572266,1.3443789958953858,1.374036431312561,1.3935652911663055,1.447041380405426,1.4115204453468322,
1984-06-18,,,1.3345810174942017,1.339612650871277,1.3670192122459413,1.3867467224597931,1.4462469577789308,1.411198889017105,
1984-06-19,,,1.3292648792266846,1.3337830781936646,1.3586759209632873,1.3803243279457091,1.4453727078437806,1.4108241713047027,
1984-06-20,,,1.3678137063980105,1.3346038818359376,1.3540552020072938,1.3758955895900726,1.4456136536598205,1.4110987901687622,
1984-06-21,,,1.3744592666625977,1.3441681861877441,1.3511582612991333,1.37312308549881,1.4452461099624634,1.4112287831306458,
1984-06-22,,,1.3784477710723877,1.3569133281707764,1.350646162033081,1.3721388518810271,1.4445876049995423,1.411609742641449,
1984-06-25,,,1.3890811204910278,1.3678133487701416,1.3537129998207091,1.3716862857341767,1.4434003472328185,1.4126247251033783,
1984-06-26,,,1.3664835691452026,1.3752570867538452,1.3545200824737549,1.3714277923107148,1.4416022491455078,1.4130311548709868,
1984-06-27,,,1.3611680269241333,1.3739279508590698,1.3542659163475037,1.3708373248577117,1.4399361658096312,1.413661470413208,
1984-06-28,,,1.379777431488037,1.3749915838241578,1.3595798850059508,1.3708463132381439,1.4382715439796447,1.414016147851944,
1984-06-29,,,1.3691426515579224,1.3731305599212646,1.3650219440460205,1.3695291876792908,1.4363942265510559,1.4143040561676026,
1984-07-02,,,1.371801257133484,1.3696745872497558,1.3687439680099487,1.3678815901279449,1.43443767786026,1.4145657753944396,
1984-07-03,,,1.3611680269241333,1.368611478805542,1.3719342827796936,1.3653051018714906,1.4324802923202515,1.4143385839462281,
1984-07-04,,,1.3611680269241333,1.368611478805542,1.3712697148323059,1.3626624584197997,1.4300727510452271,1.4143884408473968,
1984-07-05,,,1.3478745222091677,1.362230896949768,1.3686112403869628,1.359884750843048,1.4270021533966064,1.4142525863647462,
1984-07-06,,,1.335911512374878,1.3555846691131592,1.3643576145172118,1.3575018882751464,1.4235863590240478,1.4142609417438508,
1984-07-09,,,1.3345807790756226,1.348140573501587,1.3589075803756714,1.3563102900981903,1.4190318036079406,1.4142559897899627,
1984-07-10,,,1.3159713745117188,1.339101243019104,1.353856360912323,1.354188221693039,1.4139461851119994,1.4141177177429198,
1984-07-11,,,1.3040086030960083,1.327669358253479,1.3481404185295105,1.351203167438507,1.4087537145614624,1.4137938618659973,
1984-07-12,,,1.2654600143432615,1.3111864566802978,1.336708676815033,1.348144280910492,1.4028432393074035,1.4129262053966523,
1984-07-13,,,1.2614721059799194,1.296298575401306,1.3259416222572327,1.3454817831516266,1.3976209020614625,1.4118867468833924,
1984-07-16,,,1.2548258304595947,1.2803475856781006,1.3142440795898438,1.3414940237998962,1.39221271276474,1.4108731818199158,
1984-07-17,,,1.2521674633026123,1.2675868034362794,1.3033440232276916,1.3376391530036926,1.3865395069122315,1.410017716884613,
1984-07-18,,,1.2681180238723757,1.2604086875915528,1.2940390229225158,1.3326543688774108,1.3813971614837646,1.4091370737552642,
1984-07-19,,,1.269447922706604,1.2612062692642212,1.2861963629722595,1.3274038016796113,1.3762019395828247,1.408071836233139,
1984-07-20,,,1.257485032081604,1.2604088544845582,1.278353714942932,1.321355664730072,1.3710587573051454,1.4068869698047637,
1984-07-23,,,1.2481801509857178,1.2590797185897826,1.2697136521339416,1.3143106162548066,1.3658353900909423,1.4057014048099519,
1984-07-24,,,1.2242528200149536,1.2534967899322509,1.2605417966842651,1.3071990787982941,1.3601334762573243,1.4043952965736388,
1984-07-25,,,1.2255818843841553,1.244989562034607,1.2526991248130799,1.300419771671295,1.3544051718711854,1.4034454798698426,
1984-07-26,,,1.2521674633026123,1.2415334701538085,1.251369869709015,1.2940392732620238,1.3498441076278687,1.402787903547287,
1984-07-27,,,1.2960331439971924,1.2492430925369262,1.254825973510742,1.2903837978839874,1.3465840244293212,1.4024766337871553,
1984-07-30,,,1.2548258304595947,1.2505722284317016,1.254825973510742,1.284535026550293,1.3422614932060242,1.4014762556552887,
1984-07-31,,,1.2588138580322266,1.2574844360351562,1.2554906129837036,1.2794173181056976,1.3382835149765016,1.400423413515091,
1984-08-01,,,1.306667685508728,1.2737015962600708,1.259345579147339,1.2766923010349274,1.3352890992164612,1.3995324790477752,
1984-08-02,,,1.3492037057876587,1.29310884475708,1.2673211574554444,1.276758760213852,1.3336749863624573,1.3990405321121215,
1984-08-03,,,1.446239352226257,1.323150086402893,1.2861965894699097,1.2822751522064209,1.3346371245384216,1.399373825788498,
1984-08-06,,,1.4409235715866089,1.3603696346282959,1.3054709315299988,1.2875922918319702,1.335492947101593,1.3996935296058655,
1984-08-07,,,1.4395934343338013,1.3965255498886109,1.3270049929618835,1.2937733948230743,1.3368517470359802,1.3998811948299408,
1984-08-08,,,1.4488986730575562,1.4249717473983765,1.3493366718292237,1.3010178983211518,1.3383701729774475,1.4001487267017365,
1984-08-09,,,1.4754843711853027,1.4502278804779052,1.3716683626174926,1.3115191161632538,1.3402879071235656,1.4007612800598144,
1984-08-10,,,1.4887768030166626,1.4587353706359862,1.3909427285194398,1.322884351015091,1.3421537399291992,1.4009394752979278,
1984-08-13,,,1.5073860883712769,1.47202787399292,1.4161987543106078,1.335512363910675,1.3442063975334166,1.4012905704975127,
1984-08-14,,,1.4821302890777588,1.4805352449417115,1.438530397415161,1.3470105051994323,1.3455950474739076,1.401547988653183,
1984-08-15,,,1.4967515468597412,1.4901058197021484,1.4575387835502625,1.3584421813488006,1.3472496604919433,1.401686818599701,
1984-08-16,,,1.506056308746338,1.4962202072143556,1.4732240438461304,1.3702726006507873,1.349302213191986,1.4020510947704314,
1984-08-17,,,1.4994101524353027,1.4983468770980835,1.478541123867035,1.3823688566684722,1.351619040966034,1.4024283504486084,
1984-08-20,,,1.5153619050979614,1.4999420404434205,1.4859849572181703,1.3957279443740844,1.3547580242156982,1.403097529411316,
1984-08-21,,,1.5499228239059448,1.5135005474090577,1.4970178961753846,1.412011444568634,1.3585882258415223,1.4042976641654967,
1984-08-22,,,1.536630630493164,1.5214763641357423,1.5057910919189452,1.4275638818740846,1.3620466446876527,1.4054575622081757,
1984-08-23,,,1.5525823831558228,1.5307815790176391,1.5135008931159972,1.442584627866745,1.3665655374526977,1.407372772693634,
1984-08-24,,,1.5472644567489624,1.5403524398803712,1.5193496584892272,1.4551461935043335,1.3712163853645325,1.4091288828849793,1.4100287181138993
1984-08-27,,,1.5220085382461548,1.5416817665100098,1.5208119034767151,1.4685053288936616,1.3749649357795715,1.410605946779251,1.4105009633302688
1984-08-28,,,1.5406179428100586,1.5398207902908325,1.5266606688499451,1.482595533132553,1.379191997051239,1.4122823524475097,1.4111977064609527
1984-08-29,,,1.5419467687606812,1.540884017944336,1.531180191040039,1.4943594872951507,1.3826746582984923,1.4141441559791565,1.4118485110998154
1984-08-30,,,1.539288878440857,1.5382253170013427,1.534503448009491,1.5038637459278106,1.3859712505340576,1.4156086802482606,1.4124860262870789
1984-08-31,45.6973408449421,A,1.5353015661239624,1.5358327388763429,1.538092589378357,1.5083168566226959,1.3891083264350892,1.4168479657173156,1.413116757273674
1984-09-03,45.684915588622154,A,1.5353015661239624,1.5384913444519044,1.540086555480957,1.5130357563495636,1.3920327353477477,1.4177165412902832,1.413694903254509
1984-09-04,45.65826374781168,A,1.5273256301879885,1.5358328819274902,1.5378268361091614,1.517422366142273,1.3952495765686035,1.4184259128570558,1.4141214340925217
1984-09-05,45.63620260954527,A,1.5246671438217163,1.5323769569396972,1.5366304874420167,1.521210789680481,1.398519558906555,1.4192278623580932,1.4146989929676055
1984-09-06,45.62067359610641,A,1.5326414108276367,1.5310474634170532,1.534636390209198,1.5240686416625977,1.4015768384933471,1.419924191236496,1.4152506917715073
1984-09-07,45.59715051837795,P,1.4940932989120483,1.5228058099746704,1.5293192744255066,1.524334466457367,1.4040758514404297,1.4202350389957428,1.4155702197551727
1984-09-10,45.578938252182525,P,1.5047268867492676,1.5166908740997314,1.5275911092758179,1.5242015063762664,1.4067343640327454,1.4205860209465027,1.4159297686815262
1984-09-11,45.544035003699385,P,1.4356063604354858,1.498347020149231,1.5170899510383606,1.5218753099441529,1.4082231307029724,1.420351711511612,1.416022583246231
1984-09-12,45.4783912913336,P,1.3638252019882202,1.4661786317825318,1.4992777943611144,1.5152289927005769,1.408276274204254,1.4191745126247406,1.415802505016327
1984-09-13,45.427462134794986,P,1.4010450839996338,1.4398593664169312,1.4854534149169922,1.5099784314632416,1.4093396854400635,1.418170919418335,1.4157619535923005
1984-09-14,45.41169893977556,P,1.43826425075531,1.4286935567855834,1.475749683380127,1.5069211363792419,1.411386740207672,1.41748654961586,1.4159337824583054
1984-09-17,45.38910128664316,P,1.446239352226257,1.4169960498809815,1.4668434619903565,1.5034650087356567,1.413619911670685,1.4163258576393127,1.4160534709692
1984-09-18,45.38647911972601,B,1.414337396621704,1.412742257118225,1.455544638633728,1.4966857373714446,1.4155872321128846,1.414766708612442,1.4159807884693145
1984-09-19,45.401406994728006,B,1.3558502197265625,1.4111472606658935,1.4386629462242126,1.4876467168331147,1.4166240644454957,1.412688889503479,1.4156682533025742
1984-09-20,45.409641714162234,B,1.3824348449707031,1.4074252128601075,1.4236422896385192,1.4791393399238586,1.4189635610580444,1.410903400182724,1.4154689192771912
1984-09-21,45.397877291210115,B,1.3824348449707031,1.396259331703186,1.4124764442443847,1.4708978593349458,1.42138281583786,1.4095018589496613,1.4152170079946518
1984-09-24,45.38676022045186,B,1.379777431488037,1.382966947555542,1.3999814987182617,1.4637863039970398,1.423881847858429,1.4080472803115844,1.4149320888519288
1984-09-25,45.387725410490596,B,1.3771183490753174,1.3755231380462647,1.3941326975822448,1.4556113243103028,1.426380865573883,1.4064601862430572,1.4146273064613342
1984-09-26,45.39270168163134,B,1.326606035232544,1.369674301147461,1.3904107809066772,1.4448442876338958,1.4275506258010864,1.4044738936424255,1.4139385056495666
1984-09-27,45.38479952374368,B,1.326606035232544,1.358508539199829,1.3829668760299683,1.4342101454734801,1.4286937880516053,1.4024478638172149,1.4132562792301178
1984-09-28,45.37462323372722,B,1.326606035232544,1.3473427772521973,1.3718010544776917,1.4237753689289092,1.430076208114624,1.4005674827098846,1.4125609081983566
1984-10-01,45.36471685931422,B,1.322618007659912,1.3359108924865724,1.359438920021057,1.4131411910057068,1.431564965248108,1.3987001776695251,1.4118455970287322
1984-10-02,45.35303544714849,B,1.3239539861679075,1.3252780199050904,1.3504005789756774,1.4029726088047028,1.433558988571167,1.3968462324142457,1.4111765468120574
1984-10-03,45.36043593624607,B,1.3239539861679075,1.3247476100921631,1.347210955619812,1.3929369509220124,1.435526430606842,1.3949658012390136,1.4105272829532622
1984-10-04,45.37237910607802,B,1.326622724533081,1.3247509479522706,1.3416297435760498,1.3826360166072846,1.4370155358314514,1.3934298217296601,1.4098451882600784
1984-10-05,45.38247513989656,B,1.3159451484680176,1.3226187705993653,1.3349807739257813,1.373728609085083,1.4374137759208678,1.3919989001750945,1.4091097056865691
1984-10-08,45.4013277496154,B,1.3306266069412231,1.3242204904556274,1.3300656914710998,1.3650235950946807,1.4389297914505006,1.3905956423282624,1.408447630405426
1984-10-09,45.421049752187336,B,1.3372994661331177,1.3268895864486694,1.3260838031768798,1.3601082503795623,1.4404995036125183,1.38939150929451,1.407752954363823
1984-10-10,45.45181922721394,B,1.3813427686691284,1.3383673429489136,1.3315574765205382,1.3609841287136077,1.4419930052757264,1.3886410522460937,1.4071795564889908
1984-10-11,45.46959782609508,B,1.3533152341842651,1.3437058448791503,1.3342283964157104,1.3585976362228394,1.4420752358436584,1.3878751111030578,1.4063934594392777
1984-10-12,45.48753607609058,C,1.355984449386597,1.3517137050628663,1.3371662378311158,1.3544836461544036,1.4402701377868652,1.3874536311626435,1.4056404948234558
