Date,GRADE,GPS,GM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2011-03-29,,,23.484607696533203,23.555594635009765,23.640170097351074,23.987530994415284,26.000561790466307,,
2011-03-30,,,23.82442283630371,23.61449432373047,23.62280216217041,23.937314605712892,25.912211341857912,,
2011-03-31,,,23.431753158569336,23.56012535095215,23.59184150695801,23.861801433563233,25.819329986572267,,
2011-04-01,,,24.47383117675781,23.702089691162108,23.634128379821778,23.86255645751953,25.746384048461913,,
2011-04-04,,,24.45873069763184,23.93466911315918,23.71794776916504,23.88860845565796,25.667095184326172,,
2011-04-05,,,24.82119369506836,24.20198631286621,23.87879047393799,23.894271755218504,25.583577423095704,,
2011-04-06,,,24.82119369506836,24.40134048461914,24.007917404174805,23.917680644989012,25.507761993408202,26.23812641143799,
2011-04-07,,,24.3983211517334,24.594654083251953,24.07738971710205,23.951283931732178,25.41170928955078,26.223929920196532,
2011-04-08,,,23.8017692565918,24.46024169921875,24.08116569519043,23.93580369949341,25.33498794555664,26.20323932647705,
2011-04-11,,,23.235410690307617,24.215577697753908,24.075123405456544,23.90484275817871,25.24860065460205,26.178244323730468,
2011-04-12,,,23.52237319946289,23.955813598632812,24.078899955749513,23.859535026550294,25.16855670928955,26.162386569976807,
2011-04-13,,,23.303380966186523,23.652251052856446,24.02679576873779,23.8247989654541,25.095762023925783,26.142602100372315,
2011-04-14,,,23.091943740844727,23.390975570678712,23.992814826965333,23.79232816696167,25.012999496459962,26.120703258514403,
2011-04-15,,,22.8351993560791,23.19766159057617,23.82895164489746,23.73154001235962,24.91709758758545,26.093820552825928,
2011-04-18,,,22.63131332397461,23.07684211730957,23.646209907531738,23.68207883834839,24.81545684814453,26.064898986816406,
2011-04-19,,,22.34436416625977,22.841240310668947,23.39852695465088,23.638658714294433,24.705207595825197,26.030087337493896,
2011-04-20,,,22.601104736328125,22.700785064697264,23.176518058776857,23.59221773147583,24.607342491149904,25.99346342086792,
2011-04-21,,,23.37134552001953,22.756665420532226,23.073820495605467,23.57560510635376,24.53288642883301,25.96529703140259,
2011-04-22,,,23.37134552001953,22.863894653320312,23.03077812194824,23.555971908569337,24.44982192993164,25.938112297058105,
2011-04-25,,,23.51481819152832,23.040595626831056,23.058718872070312,23.566921138763426,24.37204330444336,25.912890911102295,
2011-04-26,,,23.61298942565918,23.29432067871094,23.06778049468994,23.573340225219727,24.29894660949707,25.88714096069336,
2011-04-27,,,23.99810218811035,23.573720169067382,23.137252616882325,23.58202419281006,24.223886451721192,25.866978931427003,
2011-04-28,,,24.096269607543945,23.718704986572266,23.237685203552246,23.615250015258788,24.156528854370116,25.853159942626952,
2011-04-29,,,24.232192993164062,23.890874481201173,23.37738456726074,23.603168106079103,24.08977535247803,25.840171642303467,
2011-05-02,,,24.300159454345703,24.04794273376465,23.544269180297853,23.595239543914794,24.02438117980957,25.827938537597657,
2011-05-03,,,24.911815643310547,24.30770797729492,23.80101432800293,23.599770641326906,23.982396011352538,25.821142406463622,
2011-05-04,,,24.949567794799805,24.498001098632812,24.0358606338501,23.606189346313478,23.95898681640625,25.816838054656984,
2011-05-05,,,24.17933464050293,24.51461410522461,24.116659545898436,23.59524002075195,23.943884086608886,25.804831371307372,
2011-05-06,,,24.096269607543945,24.487429428100587,24.189151954650878,23.60996503829956,23.923646507263182,25.789049091339113,
2011-05-09,,,23.703598022460938,24.368117141723634,24.20802993774414,23.633374404907226,23.891326789855956,25.77115245819092,
2011-05-10,,,23.86973190307617,24.159700393676758,24.23370418548584,23.65074234008789,23.87108932495117,25.754237537384032,
2011-05-11,,,23.635639190673828,23.896914672851562,24.19745788574219,23.667355251312255,23.847227096557617,25.726901779174806,
2011-05-12,,,23.72625541687012,23.806298828125,24.160456466674805,23.699070835113524,23.82291187286377,25.701302852630615,
2011-05-13,,,23.46195602416992,23.679436111450194,24.083432769775392,23.730408668518066,23.802976379394533,25.673060932159423,
2011-05-16,,,23.484607696533203,23.63563804626465,24.00187759399414,23.773073387145995,23.79391471862793,25.646631259918212,
2011-05-17,,,23.484607696533203,23.558613204956053,23.859156799316406,23.83008556365967,23.769448318481444,25.614764556884765,
2011-05-18,,,23.8017692565918,23.591839218139647,23.744376945495606,23.89011878967285,23.758423385620116,25.580783653259278,
2011-05-19,,,23.764009475708008,23.599390029907227,23.702844429016114,23.909751987457277,23.759178466796875,25.540384006500243,
2011-05-20,,,23.545026779174805,23.616004180908202,23.6477201461792,23.91843605041504,23.747851524353027,25.497492561340334,
2011-05-23,,,23.378894805908203,23.594861602783205,23.615249824523925,23.911639881134032,23.73833683013916,25.45142948150635,
2011-05-24,,,23.280723571777344,23.55408477783203,23.556348991394042,23.89502658843994,23.71538074493408,25.39804162979126,
2011-05-25,,,23.61298942565918,23.516328811645508,23.554084014892577,23.87577095031738,23.70767848968506,25.346692752838134,
2011-05-26,,,23.167457580566406,23.397018432617188,23.498204231262207,23.829330348968504,23.696200447082518,25.28462091445923,
2011-05-27,,,23.62053680419922,23.41212043762207,23.514062309265135,23.798747539520264,23.6875919342041,25.226475734710693,
2011-05-30,,,23.62053680419922,23.460448837280275,23.52765522003174,23.76476640701294,23.6875919342041,25.17150213241577,
2011-05-31,,,24.020755767822266,23.60845527648926,23.581270027160645,23.720213413238525,23.70375171661377,25.119095859527587,
2011-06-01,,,22.82765769958496,23.451388931274415,23.48385887145996,23.614117908477784,23.689706382751464,25.055740432739256,
2011-06-02,,,22.35191345214844,23.28828010559082,23.342649269104005,23.52274684906006,23.662672691345215,24.990270442962647,
2011-06-03,,,21.989458084106445,22.962064361572267,23.18709239959717,23.417406272888183,23.627181663513184,24.921704521179198,
2011-06-06,,,21.56657600402832,22.551272201538087,23.00586051940918,23.310555171966552,23.59259651184082,24.848909778594972,
2011-06-07,,,21.73270606994629,22.09366226196289,22.851058769226075,23.20370388031006,23.557558479309083,24.779060134887697,
2011-06-08,,,21.793113708496094,21.886753463745116,22.669071197509766,23.111577606201173,23.51693229675293,24.71457181930542,
2011-06-09,,,22.2386417388916,21.86409912109375,22.576189613342287,23.037196922302247,23.493070068359376,24.65620002746582,
2011-06-10,,,21.78556251525879,21.82332000732422,22.392692184448244,22.95337724685669,23.439304695129394,24.592844371795653,
2011-06-13,,,21.589231491088867,21.82785110473633,22.189561653137208,22.858608436584472,23.381914710998537,24.524504947662354,
2011-06-14,,,21.981897354125977,21.877689361572266,21.985675811767578,22.78347291946411,23.325128784179686,24.454353103637697,
2011-06-15,,,21.861083984375,21.891283416748045,21.88901844024658,22.686438655853273,23.26592658996582,24.386844291687012,
2011-06-16,,,21.589231491088867,21.7614013671875,21.812750244140624,22.577699756622316,23.20974479675293,24.310727043151857,
2011-06-17,,,21.898834228515625,21.784055709838867,21.803687858581544,22.495390129089355,23.171686096191408,24.253337020874024,
2011-06-20,,,22.291505813598636,21.92451057434082,21.876180839538577,22.441020679473876,23.152807998657227,24.200704326629637,
2011-06-21,,,22.34436416625977,21.997003936767577,21.93734664916992,22.394202709197998,23.129247817993164,24.148902263641357,
2011-06-22,,,22.63131332397461,22.1510498046875,22.021166610717774,22.345118904113768,23.115806465148925,24.105784244537354,
2011-06-23,,,22.759689331054688,22.385141372680664,22.073271369934083,22.324730491638185,23.109161376953125,24.061080436706543,
2011-06-24,,,22.593551635742188,22.524084854125977,22.15407028198242,22.273381233215332,23.104328422546388,24.010713005065917,
2011-06-27,,,22.85029983520508,22.635843658447268,22.280177116394043,22.234869384765624,23.108708152770998,23.962082500457765,
2011-06-28,,,23.031532287597656,22.773277282714844,22.38514060974121,22.185408210754396,23.122451515197753,23.913829555511473,
2011-06-29,,,22.88050651550293,22.82311592102051,22.487082862854002,22.18805065155029,23.12803955078125,23.867691020965577,
2011-06-30,,,22.92581558227539,22.85634117126465,22.620741271972655,22.21674575805664,23.11912895202637,23.826007690429687,
2011-07-01,,,23.091943740844727,22.956019592285156,22.740052223205566,22.271870040893553,23.113540916442872,23.781681423187255,
2011-07-04,,,23.091943740844727,23.004348373413087,22.820096015930176,22.348138427734376,23.1050834274292,23.73856336593628,
2011-07-05,,,23.303380966186523,23.058718109130858,22.91599769592285,22.426672172546386,23.098891258239746,23.69891893386841,
2011-07-06,,,23.552570343017575,23.193130874633788,23.00812339782715,22.51464500427246,23.08998062133789,23.65693353652954,
2011-07-07,,,24.013198852539062,23.410607528686523,23.133474349975586,22.603372859954835,23.08831920623779,23.622424030303954,
2011-07-08,,,23.847078323364254,23.56163444519043,23.258827018737794,22.70644865036011,23.080616912841798,23.585196132659913,
2011-07-11,,,23.220314025878903,23.587308502197263,23.295828437805177,22.78800277709961,23.059020004272462,23.541700592041014,
2011-07-12,,,23.167457580566406,23.56012382507324,23.30942096710205,22.84728078842163,23.02413284301758,23.50326442718506,
2011-07-13,,,23.220314025878903,23.493672561645507,23.343401718139646,22.915242290496828,22.98954776763916,23.474267292022706,
2011-07-14,,,22.72948265075684,23.23692932128906,23.323768424987794,22.972254848480226,22.96055072784424,23.452217407226563,
2011-07-15,,,22.472734451293945,22.962060546875,23.261847496032715,23.00094985961914,22.92808002471924,23.42586326599121,
2011-07-18,,,21.974348068237305,22.71286735534668,23.150087928771974,22.985091972351075,22.893495025634767,23.39241090774536,
2011-07-19,,,22.148021697998047,22.508980178833006,23.034552001953124,22.97527484893799,22.859060821533202,23.36507507324219,
2011-07-20,,,22.08006477355957,22.28093032836914,22.887301445007324,22.947712421417236,22.82794933319092,23.337588214874266,
2011-07-21,,,22.623764038085938,22.25978660583496,22.74835796356201,22.9409161567688,22.805899505615233,23.314405689239504,
2011-07-22,,,22.72948265075684,22.31113624572754,22.63659839630127,22.947712707519532,22.791250038146973,23.297113208770753,
2011-07-25,,,22.276405334472656,22.37154769897461,22.542207527160645,22.91901798248291,22.767085990905763,23.280500354766847,
2011-07-26,,,21.966800689697266,22.335303497314452,22.42214183807373,22.865781402587892,22.73672985076904,23.253089084625245,
2011-07-27,,,21.249425888061523,22.169175720214845,22.225053024291995,22.78422737121582,22.685682983398436,23.222053184509278,
2011-07-28,,,21.219219207763672,21.88826675415039,22.074026679992677,22.698897552490234,22.634787178039552,23.196982822418214,
2011-07-29,,,20.902063369750977,21.52278289794922,21.91695957183838,22.589403533935545,22.581927909851075,23.16488971710205,
2011-08-01,,,21.19655990600586,21.30681381225586,21.839180755615235,22.494634342193603,22.53828121185303,23.138309020996093,
2011-08-02,,,20.426326751708984,20.998719024658204,21.667011260986328,22.350781631469726,22.48119327545166,23.09828701019287,
2011-08-03,,,20.51694107055664,20.852222061157228,21.510698890686037,22.19900016784668,22.41927230834961,23.063475399017335,
2011-08-04,,,19.625883102416992,20.53355484008789,21.21091079711914,21.979634380340578,22.34844081878662,23.02232063293457,
2011-08-05,,,19.86753463745117,20.32664909362793,20.924715995788574,21.78065719604492,22.27338077545166,22.98048635482788,
2011-08-08,,,18.553598403930664,19.79805679321289,20.552435302734374,21.54732141494751,22.17204200744629,22.929816970825197,
2011-08-09,,,19.286073684692383,19.57000617980957,20.284362602233887,21.35325222015381,22.077348365783692,22.89055004119873,
2011-08-10,,,18.062763214111328,19.079170608520506,19.965696334838867,21.09537467956543,21.982050476074217,22.83587842941284,
2011-08-11,,,19.489961624145508,19.051986312866212,19.79277057647705,20.933398628234862,21.92481143951416,22.793742065429687,
2011-08-12,,,19.44465446472168,18.967410278320312,19.647029685974122,20.78199462890625,21.873915367126465,22.750548515319824,
2011-08-15,,,19.950584411621094,19.246807479858397,19.522432136535645,20.68080644607544,21.84159553527832,22.71709602355957,
2011-08-16,,,19.50506401062012,19.290605545043945,19.430305862426756,20.548658561706542,21.797042694091797,22.67730058670044,
2011-08-17,,,18.83299446105957,19.444651794433593,19.26191120147705,20.386305046081542,21.737840309143067,22.627386302947997,
2011-08-18,,,17.82111930847168,19.11088333129883,19.08143482208252,20.14617280960083,21.64948986053467,22.571279964447022,
2011-08-19,,,16.733726501464844,18.56869773864746,18.768054008483887,19.84638500213623,21.54845314025879,22.49387891769409,
2011-08-22,,,16.3939151763916,17.857363891601562,18.55208568572998,19.55226049423218,21.444546813964845,22.41323076248169,
2011-08-23,,,16.65821647644043,17.287994384765625,18.289299964904785,19.286831283569335,21.338073196411134,22.33160099029541,
2011-08-24,,,16.892309188842773,16.899857330322266,18.17225456237793,19.0689754486084,21.238697700500488,22.252312145233155,24.245219278335572
2011-08-25,,,16.839447021484375,16.703522872924804,17.907203102111815,18.849986839294434,21.1437020111084,22.176723403930666,24.2003266620636
2011-08-26,,,17.269878387451172,16.81075325012207,17.689725494384767,18.668377590179443,21.051122894287108,22.111404495239256,24.157321910858155
2011-08-29,,,17.964601516723633,17.124890518188476,17.49112720489502,18.506779670715332,20.96458480834961,22.05869640350342,24.118470363616943
2011-08-30,,,17.8060245513916,17.35445213317871,17.321223258972168,18.375764560699462,20.873818016052248,22.001532917022704,24.081959743499755
2011-08-31,42.34492116178402,B,18.14582633972168,17.605155563354494,17.252506446838378,18.257208824157715,20.78410827636719,21.949957370758057,24.046279735565186
2011-09-01,43.41738785209888,B,17.39069366455078,17.715404891967772,17.20946388244629,18.145449352264404,20.67672836303711,21.892944869995116,24.00682406425476
2011-09-02,43.384236956002034,B,16.6657657623291,17.59458236694336,17.202667808532716,17.9853609085083,20.55817264556885,21.831250534057617,23.962535543441774
2011-09-05,42.88976257645052,B,16.6657657623291,17.334815216064452,17.229852867126464,17.890969276428223,20.434481964111328,21.77159505844116,23.918247022628783
2011-09-06,41.96980542453124,B,16.190032958984375,17.011616897583007,17.18303451538086,17.736167240142823,20.29765197753906,21.710051746368407,23.87006954193115
2011-09-07,41.567812239619705,B,17.2623291015625,16.83491744995117,17.220036506652832,17.69614553451538,20.185288429260254,21.656663990020753,23.825063705444336
2011-09-08,41.21192001795554,B,16.97536849975586,16.751852416992186,17.23362865447998,17.570415878295897,20.06627948760986,21.592704219818117,23.77900062561035
2011-09-09,41.05229917193903,B,16.431678771972656,16.7050350189209,17.14980869293213,17.419767093658447,19.93307418823242,21.523307552337645,23.730709924697877
2011-09-12,40.76368080248399,B,16.514739990234375,16.67482986450195,17.004822540283204,17.24797487258911,19.801530113220213,21.45330677032471,23.6830988407135
2011-09-13,41.145034147194394,B,16.612911224365234,16.759405517578124,16.885511207580567,17.103367233276366,19.66772071838379,21.38330598831177,23.635223474502563
2011-09-14,40.578439717351166,B,16.748828887939453,16.656705474853517,16.745811462402344,16.999158954620363,19.531645889282228,21.31081325531006,23.58889609336853
2011-09-15,40.80220852686116,B,17.14150619506836,16.689933013916015,16.720892715454102,16.965178298950196,19.394212036132814,21.241265621185303,23.54721278190613
2011-09-16,41.62831843930531,B,17.07353973388672,16.818305206298827,16.761670112609863,16.98216896057129,19.25874126434326,21.16967908859253,23.504925365448
2011-09-19,42.87453600896902,B,17.405794143676758,16.996516036987305,16.83567295074463,17.032762908935545,19.142450866699217,21.10073543548584,23.46433698654175
2011-09-20,43.53065907667755,C,16.9376220703125,17.06145820617676,16.91043186187744,17.04673318862915,19.017854156494142,21.02099349975586,23.42106795310974
2011-09-21,43.52490807828823,C,16.069215774536133,16.925535583496092,16.791120529174805,17.00557851791382,18.874832191467284,20.932189979553222,23.374514017105103
2011-09-22,42.44198049938283,B,15.283879280090332,16.55401020050049,16.621971607208252,16.927800130844116,18.725920124053957,20.843235425949096,23.324033398628234
2011-09-23,41.51046194041807,B,15.85777473449707,16.310857200622557,16.564581203460694,16.857194948196412,18.593620929718018,20.76085047721863,23.27494978427887
2011-09-26,40.21637822754275,B,15.91818904876709,16.013336181640625,16.504926109313963,16.754874324798585,18.472497749328614,20.68299638748169,23.227074422836303
2011-09-27,39.43200261947518,B,16.001256942749023,15.82606315612793,16.443760681152344,16.664635944366456,18.349562454223634,20.604311637878418,23.179274587631227
2011-09-28,39.196734576693935,B,15.412248611450195,15.694669723510742,16.310102653503417,16.527957057952882,18.216206130981444,20.52207773208618,23.124489755630492
2011-09-29,39.840645123256245,B,15.67654514312744,15.773202896118164,16.163606548309325,16.442249631881715,18.077261753082276,20.441580629348756,23.071441740989684
2011-09-30,39.65727005995921,B,15.238569259643556,15.64936180114746,15.98010950088501,16.370889806747435,17.92744348526001,20.359346761703492,23.016203846931457
2011-10-03,39.26486428109785,B,14.898757934570312,15.445475578308105,15.729405879974365,16.282539415359498,17.779890537261963,20.273488264083863,22.960059762001038
2011-10-04,39.74636844440557,B,16.1749324798584,15.48021068572998,15.653136920928954,16.2817843914032,17.664053173065184,20.200391511917115,22.90757803440094
2011-10-05,41.144652265442616,B,16.816795349121094,15.76112003326416,15.72789487838745,16.25950770378113,17.575400562286376,20.130541772842406,22.855662713050844
2011-10-06,42.28173626761804,B,16.877201080322266,16.001251220703125,15.887227058410645,16.25459933280945,17.48856019973755,20.06167368888855,22.801028847694397
2011-10-07,43.71822294953923,B,16.62046241760254,16.277629852294922,15.963495826721191,16.26403851509094,17.40292818069458,19.992428045272828,22.74496030330658
2011-10-10,45.785875169165564,C,17.081085205078125,16.714095306396484,16.079785442352296,16.29235577583313,17.320618686676024,19.929449949264527,22.690439715385438
2011-10-11,46.47364590001982,C,16.990474700927734,16.877203750610352,16.178707218170167,16.311233949661254,17.2519016456604,19.86654746055603,22.632294545173647
2011-10-12,46.90396018252493,C,17.67764663696289,17.04937400817871,16.405247020721436,16.357674837112427,17.195115756988525,19.807194032669067,22.576943392753602
2011-10-13,47.07291509990254,C,17.481311798095703,17.1701961517334,16.585723686218262,16.374665117263795,17.1522243309021,19.75033257484436,22.517476744651795
2011-10-14,47.92520874643194,C,18.243993759155277,17.494902420043946,16.886266136169432,16.433187818527223,17.119753513336182,19.69656714439392,22.461521439552307
2011-10-17,47.90917124974755,C,17.503965377807617,17.579478454589843,17.146786880493163,16.438096380233766,17.098760852813722,19.635401430130006,22.40345178127289
2011-10-18,48.23471612686267,C,17.77581024169922,17.73654556274414,17.306874656677245,16.4800057888031,17.068555583953856,19.572951974868776,22.34602391719818
2011-10-19,47.98203842878143,C,17.43600845336914,17.68821792602539,17.368795967102052,16.548345422744752,17.056020488739012,19.519035482406615,22.287387957572935
2011-10-20,47.86244691733669,C,17.33783721923828,17.659523010253906,17.414859580993653,16.651043319702147,17.01297800064087,19.468894720077515,22.22958258152008
2011-10-21,47.68318456449367,C,18.387470245361328,17.688218307495116,17.59156036376953,16.777528095245362,16.991834316253662,19.432874841690065,22.17728968143463
2011-10-24,48.43077611562114,C,18.863201141357425,17.96006546020508,17.76977195739746,16.924778699874878,16.970086650848387,19.405841093063355,22.127375435829162
2011-10-25,49.10287686516052,C,18.77259063720703,18.159421539306642,17.94798355102539,17.063345384597778,16.955437183380127,19.376239938735964,22.07765003681183
2011-10-26,50.189392908062416,C,18.870759963989254,18.446371841430665,18.067294883728028,17.236270952224732,16.95619249343872,19.347016401290894,22.030794110298157
2011-10-27,52.12168063669673,C,19.875080108642575,18.95382041931152,18.306671714782716,17.446197700500488,16.99727170944214,19.3233807849884,21.98979040622711
2011-10-28,53.36599511954015,C,19.973249435424805,19.270976257324218,18.479597282409667,17.68293170928955,17.062062168121336,19.305257654190065,21.949051012992857
2011-10-31,53.91324235886779,C,19.52016830444336,19.402369689941402,18.68121757507324,17.914002227783204,17.124587230682373,19.284567022323607,21.904535984992982
2011-11-01,52.936158513764134,C,17.617231369018555,19.171297836303708,18.665359687805175,17.98611717224121,17.143767528533935,19.240920362472533,21.847636733055115
