Date,GRADE,GPS,MET,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2000-08-04,,,10.334633827209473,10.525426292419434,10.506347560882569,10.488858270645142,10.402365245819091,,
2000-08-07,,,11.383996963500977,10.665341567993163,10.601744365692138,10.512707376480103,10.429076251983643,,
2000-08-08,,,11.860980033874512,10.887933731079102,10.719400310516358,10.57630500793457,10.464055004119873,,
2000-08-09,,,11.574788093566896,11.078726959228515,10.817976379394532,10.6351327419281,10.486950187683105,,
2000-08-10,,,11.701987266540527,11.371277236938477,10.948351764678957,10.71621994972229,10.517477188110352,,
2000-08-11,,,12.210766792297363,11.746503829956055,11.135965061187745,10.795717191696166,10.548004112243653,,
2000-08-14,,,11.701987266540527,11.810101890563965,11.237721729278565,10.86408486366272,10.572807292938233,,
2000-08-15,,,12.115368843078612,11.860979652404785,11.374456691741944,10.951531982421875,10.607150001525879,,
2000-08-16,,,11.956377983093262,11.93729763031006,11.508012294769287,11.029439210891724,10.635769062042236,,
2000-08-17,,,12.178969383239746,12.032694053649902,11.70198564529419,11.115296268463135,10.671383781433105,,
2000-08-18,,,12.178969383239746,12.02633457183838,11.886419200897217,11.196383380889893,10.701274757385255,,
2000-08-21,,,11.956377983093262,12.077212715148926,11.943657302856446,11.272700834274293,10.732437648773193,,
2000-08-22,,,12.210766792297363,12.096292304992676,11.97863597869873,11.349018144607545,10.764872436523438,9.95249086856842,
2000-08-23,,,12.687747955322266,12.242566299438476,12.089931964874268,11.453954172134399,10.815114650726319,10.000507130622864,
2000-08-24,,,12.337963104248049,12.274365043640136,12.15352954864502,11.550940656661988,10.858361167907715,10.044707579612732,
2000-08-25,,,12.019974708557127,12.242566108703613,12.134450340270996,11.63520770072937,10.894611968994141,10.087000088691711,
2000-08-28,,,11.956377983093262,12.242566108703613,12.159889411926269,11.698805570602417,10.930226783752442,10.128020615577698,
2000-08-29,,,12.210766792297363,12.242566108703613,12.169429206848145,11.771942949295044,10.983012886047364,10.173175029754638,
2000-08-30,,,12.624151229858398,12.22984676361084,12.236206531524658,11.872109413146973,11.047246589660645,10.217057456970215,
2000-08-31,,,12.369765281677246,12.236207199096679,12.255286121368409,11.978635883331298,11.099396839141846,10.25426215171814,
2000-09-01,,,12.655953407287598,12.363402938842773,12.302984523773194,12.094701862335205,11.155998916625977,10.300052576065063,
2000-09-04,,,12.655953407287598,12.50331802368164,12.372942066192627,12.158299684524536,11.213872928619384,10.344571027755737,
2000-09-05,,,12.337963104248049,12.528757286071777,12.385661697387695,12.182148838043213,11.258391342163087,10.385909576416015,
2000-09-06,,,12.465158462524414,12.49695873260498,12.36340274810791,12.226667356491088,11.307997589111329,10.429156007766723,
2000-09-07,,,12.528754234313965,12.528756523132325,12.382481861114503,12.26800570487976,11.341704425811768,10.475900297164918,
2000-09-08,,,12.751350402832031,12.54783592224121,12.455619430541992,12.295034885406494,11.383361015319824,10.524870548248291,
2000-09-11,,,12.624151229858398,12.54147548675537,12.522396755218505,12.341143083572387,11.418339672088623,10.57002495765686,
2000-09-12,,,12.528754234313965,12.579633712768555,12.554195499420166,12.361812353134155,11.451410388946533,10.613907346725464,
2000-09-13,,,12.9739408493042,12.681390190124512,12.589174461364745,12.412690496444702,11.495928821563721,10.66192364692688,
2000-09-14,,,12.719549179077148,12.719549179077148,12.624152851104736,12.439719486236573,11.527727680206299,10.708032035827637,
2000-09-15,,,12.496954917907717,12.668670082092286,12.608253002166748,12.455618762969971,11.55507465362549,10.748734579086303,
2000-09-18,,,12.337963104248049,12.611432456970217,12.576453971862794,12.47469801902771,11.583693618774413,10.780533447265626,
2000-09-19,,,12.560555458068848,12.617792701721193,12.598713207244874,12.492187452316283,11.623124179840088,10.815512208938598,
2000-09-20,,,12.337963104248049,12.490597152709963,12.585993671417237,12.474698209762574,11.661918773651124,10.849854993820191,
2000-09-21,,,12.242570877075195,12.395201492309571,12.55737533569336,12.46992859840393,11.705165328979492,10.883243856430054,
2000-09-22,,,12.592354774475098,12.414281463623047,12.541475772857666,12.49854760169983,11.744595985412598,10.919812593460083,
2000-09-25,,,12.496954917907717,12.44607982635498,12.528756141662598,12.525576448440551,11.787842407226563,10.953201379776,
2000-09-26,,,12.87854290008545,12.509677314758301,12.563735008239746,12.558965253829957,11.83808473587036,10.994857873916626,
2000-09-27,,,13.4191255569458,12.725909805297851,12.608253479003906,12.598713970184326,11.898502578735352,11.039694318771362,
2000-09-28,,,13.83250904083252,13.043897438049317,12.719549465179444,12.67185115814209,11.96591619491577,11.086438646316529,
2000-09-29,,,13.355525016784668,13.19653148651123,12.805406475067139,12.706829738616943,12.021882152557373,11.126187219619752,
2000-10-02,,,13.4191255569458,13.380965614318848,12.913522720336914,12.744988346099854,12.081664085388184,11.164027891159058,
2000-10-03,,,12.9739408493042,13.400045204162598,12.954861259460449,12.77678723335266,12.127454490661622,11.19678074836731,
2000-10-04,,,12.655953407287598,13.247410774230957,12.986660289764405,12.78632698059082,12.16879301071167,11.226353731155395,
2000-10-05,,,13.323729515075684,13.14565486907959,13.094776153564453,12.826075744628906,12.227302932739258,11.263319940567017,
2000-10-06,,,13.323729515075684,13.139295768737792,13.167913627624511,12.854694700241089,12.287084846496581,11.304022512435914,
2000-10-09,,,13.228336334228516,13.101137924194337,13.241051769256591,12.884903955459595,12.337963161468506,11.343453178405762,
2000-10-10,,,13.037537574768066,13.11385726928711,13.256951236724854,12.910343122482299,12.383753528594971,11.377795963287353,
2000-10-11,,,12.8467435836792,13.15201530456543,13.199713039398194,12.90398325920105,12.428271961212157,11.407686901092529,
2000-10-12,,,12.306163787841797,12.948502159118652,13.047078514099121,12.883313989639282,12.46961051940918,11.433126010894775,
2000-10-13,,,12.719549179077148,12.827666091918946,12.98348093032837,12.894443702697753,12.517308826446532,11.459837036132813,
2000-10-16,,,12.910338401794434,12.76406650543213,12.932602214813233,12.923062467575074,12.547835655212403,11.488455953598022,
2000-10-17,,,13.1011323928833,12.776785469055175,12.945321369171143,12.950091314315795,12.572638702392577,11.518346853256226,
2000-10-18,,,13.1011323928833,12.827663230895997,12.989839267730712,12.988249778747559,12.603165588378907,11.545057888031005,
2000-10-19,,,12.655953407287598,12.897621154785156,12.923061656951905,13.008918905258179,12.622244911193848,11.569861049652099,
2000-10-20,,,12.27436637878418,12.808584594726563,12.818125343322754,12.993019485473633,12.623516902923583,11.585760507583618,
2000-10-23,,,12.083573341369627,12.6432315826416,12.703649044036865,12.97235040664673,12.631148624420167,11.6019779586792,
2000-10-24,,,12.465158462524414,12.516036796569825,12.6464111328125,12.951681184768677,12.638144416809082,11.62264720916748,
2000-10-25,,,12.592354774475098,12.414281272888184,12.62097225189209,12.910342645645141,12.650863952636719,11.643316507339478,
2000-10-26,,,12.337963104248049,12.350683212280273,12.624152183532715,12.835615348815917,12.654043827056885,11.662713804244994,
2000-10-27,,,12.624151229858398,12.420640182495116,12.61461238861084,12.799046659469605,12.662947463989259,11.682111110687256,
2000-10-30,,,13.546319007873535,12.713189315795898,12.67821044921875,12.805406332015991,12.694746284484863,11.713591966629028,
2000-10-31,,,14.055099487304688,13.031177520751953,12.773607158660889,12.859464263916015,12.73163293838501,11.748252687454224,
2000-11-01,,,14.50029182434082,13.412764930725098,12.913523101806641,12.951681184768677,12.76788381576538,11.79149923324585,
2000-11-02,,,14.055099487304688,13.756192207336426,13.05343770980835,12.988249683380127,12.802226543426514,11.830293855667115,
2000-11-03,,,13.516985893249512,13.934759140014648,13.177699661254882,12.997912502288818,12.832166767120361,11.86338936805725,
2000-11-06,,,13.356833457946776,13.896862030029297,13.305025672912597,13.004337358474732,12.860175876617431,11.895201330184937,
2000-11-07,,,13.901354789733888,13.866113090515137,13.448645305633544,13.047528219223022,12.893987636566163,11.938500261306762,
2000-11-08,,,14.285726547241213,13.823200035095216,13.617982482910156,13.119477367401123,12.927219142913819,11.987232866287231,
2000-11-09,,,15.214613914489746,14.055102920532226,13.905647563934327,13.26489987373352,12.984116115570068,12.041756477355957,
2000-11-10,,,15.310704231262209,14.413846588134765,14.174302864074708,13.394457626342774,13.03721113204956,12.09660502433777,
2000-11-13,,,14.606034278869627,14.663686752319336,14.280274391174316,13.479242420196533,13.0762127494812,12.145042839050292,
2000-11-14,,,14.445878028869627,14.772591400146485,14.31935224533081,13.54647970199585,13.118371047973632,12.18838119506836,
2000-11-15,,,15.310704231262209,14.977586936950683,14.40039348602295,13.656958293914794,13.17528196334839,12.241639776229858,
2000-11-16,,,15.7271089553833,15.080085945129394,14.567594432830811,13.81051607131958,13.239249057769776,12.290476741790771,
2000-11-17,,,15.34273910522461,15.086492919921875,14.75016975402832,13.963934707641602,13.291076831817627,12.337218923568726,
2000-11-20,,,14.89430809020996,15.144147682189942,14.903917217254639,14.104471445083618,13.336479969024658,12.377409820556641,
2000-11-21,,,14.413848876953123,15.137741851806641,14.955166625976563,14.201905965805054,13.37418186187744,12.412796125411987,
2000-11-22,,,13.741196632385254,14.82384033203125,14.900713634490966,14.259348058700562,13.389526977539063,12.442727899551391,
2000-11-23,,,13.741196632385254,14.42665786743164,14.753371906280517,14.329509735107422,13.409959926605225,12.468843803405761,
2000-11-24,,,14.317755699157717,14.221661186218261,14.654077053070068,14.414189958572388,13.446375942230224,12.500725297927856,
2000-11-27,,,14.63805866241455,14.170411300659179,14.65727949142456,14.468776941299438,13.492377853393554,12.538035736083984,
2000-11-28,,,14.381815910339355,14.164004707336426,14.650873279571533,14.485112762451172,13.528803062438964,12.575963621139527,
2000-11-29,,,14.285726547241213,14.272910690307617,14.548375511169434,14.47438449859619,13.567758331298828,12.614838552474975,
2000-11-30,,,15.182581901550291,14.561187744140625,14.493922805786132,14.530758619308472,13.62655855178833,12.66586194038391,
2000-12-01,,,15.278678894042969,14.753372383117675,14.487516784667969,14.618843269348144,13.680285034179688,12.712440509796142,
2000-12-04,,,16.303659439086914,15.086492538452148,14.628451919555664,14.766184568405151,13.756419124603271,12.772130765914916,
2000-12-05,,,16.463817596435547,15.502892875671387,14.833448791503907,14.894307708740234,13.828124618530273,12.833104677200318,
2000-12-06,,,17.00833511352539,16.047414588928223,15.16016263961792,15.030438137054443,13.899908809661865,12.899205694198608,
2000-12-07,,,17.616924285888672,16.534283065795897,15.547735404968261,15.150553655624389,13.975597114562989,12.97075665473938,
2000-12-08,,,18.705968856811523,17.21974105834961,15.986556720733642,15.320316886901855,14.082605991363526,13.05224407196045,
2000-12-11,,,18.06535530090332,17.572080230712892,16.32928638458252,15.49328293800354,14.175530586242676,13.12859733581543,
2000-12-12,,,17.841135025024414,17.847543716430664,16.675218296051025,15.66304578781128,14.27287446975708,13.20016448020935,
2000-12-13,,,17.26458740234375,17.898794174194336,16.973104381561278,15.760739946365357,14.365047149658203,13.266920080184937,
2000-12-14,,,17.424741744995117,17.860357666015624,17.19732036590576,15.845621585845947,14.447067394256592,13.337185163497924,
2000-12-15,,,17.937232971191406,17.706610488891602,17.463175773620605,15.975346279144286,14.539337463378907,13.413211154937745,
2000-12-18,,,18.001291275024414,17.69379768371582,17.632938957214357,16.13069543838501,14.634796562194824,13.486379861831665,
2000-12-19,,,17.360671997070312,17.597705078125,17.722624397277833,16.27803659439087,14.72125925064087,13.55250638961792,
2000-12-20,,,17.13646125793457,17.572079849243163,17.73543701171875,16.447799825668334,14.807053604125976,13.617662782669067,
2000-12-21,,,16.848188400268555,17.45676918029785,17.65856342315674,16.6031494140625,14.897894096374511,13.683752307891845,
2000-12-22,,,17.3927059173584,17.34786376953125,17.527237129211425,16.756896924972533,14.991357231140137,13.754333028793335,
2000-12-25,,,17.3927059173584,17.226146697998047,17.459972190856934,16.894629287719727,15.081004581451417,13.81442011833191,
2000-12-26,,,17.360671997070312,17.226146697998047,17.411925888061525,17.043572092056273,15.166195373535157,13.869417037963867,
2000-12-27,,,17.5528621673584,17.309426879882814,17.440753364562987,17.206928873062132,15.255229969024658,13.929197778701782,
2000-12-28,,,18.001291275024414,17.540047454833985,17.498408317565918,17.34786434173584,15.362136726379395,13.992190818786622,
2000-12-29,,,17.937232971191406,17.648952865600585,17.498408317565918,17.48079204559326,15.47539405822754,14.049455480575562,
2001-01-01,,,17.937232971191406,17.757858276367188,17.492002487182617,17.562470722198487,15.592467250823974,14.11180793762207,
2001-01-02,,,17.424741744995117,17.770672225952147,17.498409461975097,17.610516929626463,15.691658916473388,14.164901666641235,
2001-01-03,,,17.8731689453125,17.83473358154297,17.572080230712892,17.65375862121582,15.797275199890137,14.224069576263428,
2001-01-04,,,16.720062255859375,17.57848777770996,17.559267616271974,17.608915519714355,15.884917182922363,14.269480504989623,
2001-01-05,,,16.175537109375,17.22614860534668,17.437550735473632,17.48239393234253,15.955944900512696,14.309446182250976,
2001-01-08,,,16.848188400268555,17.00833969116211,17.383098983764647,17.421535587310792,16.021982288360597,14.358364286422729,
2001-01-09,,,17.360671997070312,16.995525741577147,17.383098983764647,17.397512435913086,16.08809373855591,14.409863338470458,12.18117710351944
2001-01-10,,,17.072404861450195,16.835372924804688,17.33505325317383,17.38790330886841,16.139535999298097,14.453709907531739,12.227108519077301
2001-01-11,,,16.655994415283203,16.822559356689453,17.200523567199706,17.349465942382814,16.191553897857666,14.49689022064209,12.27079890012741
2001-01-12,,,15.887264251708984,16.76490478515625,16.995526695251463,17.24696750640869,16.238959465026856,14.53556311607361,12.31128160238266
2001-01-15,,,15.887264251708984,16.572719955444335,16.790529823303224,17.14126615524292,16.2895680809021,14.574871978759766,12.351446297168732
2001-01-16,61.260692729732085,P,15.855230331420898,16.27163162231445,16.6335786819458,17.06599407196045,16.32864559173584,14.611316614151,12.39224582195282
2001-01-17,60.603392700250346,P,15.983349800109863,16.053820610046387,16.444596767425537,17.008338499069215,16.362598056793214,14.644908599853515,12.430983028411866
2001-01-18,60.384687958587335,P,16.175537109375,15.957729148864747,16.390144252777098,16.974705934524536,16.38181652069092,14.682966318130493,12.468614234924317
2001-01-19,60.60465027534044,P,15.919293403625488,15.964134979248048,16.36451988220215,16.90103530883789,16.393988304138183,14.715599718093872,12.507826147079468
2001-01-22,61.59157301933058,P,16.81614875793457,16.149911880493164,16.36131591796875,16.8722074508667,16.438190593719483,14.757201671600342,12.55088634967804
2001-01-23,62.645233309506864,P,16.88020896911621,16.354907608032228,16.31326961517334,16.848184299468993,16.486877212524416,14.802624130249024,12.59426685333252
2001-01-24,63.887704351761805,P,17.26458740234375,16.611155128479005,16.332487869262696,16.833770561218262,16.525954875946045,14.850618419647217,12.63988721370697
2001-01-25,64.55695466833822,P,17.072404861450195,16.79052867889404,16.374128913879396,16.78732624053955,16.55286079406738,14.896054925918579,12.685977611541748
2001-01-26,65.23720650211953,A,16.848188400268555,16.976307678222657,16.470221328735352,16.73287401199341,16.582969779968263,14.937023305892945,12.730946927070617
2001-01-29,65.23351936306265,A,16.99936294555664,17.01295051574707,16.581431198120118,16.68598051071167,16.625070877075196,14.980775423049927,12.775400190353393
2001-01-30,65.43004098891652,A,17.16336441040039,17.069581604003908,16.712244606018068,16.672911643981934,16.68006118774414,15.027121524810791,12.820514435768127
2001-01-31,65.02422222662321,A,16.82000160217285,16.980664443969726,16.795909786224364,16.62025327682495,16.74163728713989,15.065582132339477,12.86375288963318
2001-02-01,65.23280802810804,A,17.16849136352539,16.999881744384766,16.895205211639404,16.642674732208253,16.810183181762696,15.11007155418396,12.909051795005798
2001-02-02,65.46198532777474,A,17.117238998413086,17.053691864013672,17.014999771118163,16.689759826660158,16.8661728477478,15.156274394989014,12.95250448703766
2001-02-05,65.57929674262222,A,17.29660987854004,17.11314125061035,17.06304588317871,16.71218090057373,16.919343872070314,15.205860862731933,12.993197154998779
2001-02-06,64.98164650112473,A,16.75337028503418,17.03114242553711,17.050362014770506,16.681815814971923,16.96677495956421,15.247789011001586,13.031650609970093
2001-02-07,65.20768286026514,A,17.20436668395996,17.10801544189453,17.04433994293213,16.688413906097413,17.025147762298584,15.296453046798707,13.073154020309449
2001-02-08,64.52292046033858,A,16.655994415283203,17.005516052246094,17.00269889831543,16.688413906097413,17.05461601257324,15.340587282180786,13.11191556930542
2001-02-09,63.84673825168443,P,16.63038444519043,16.908145141601562,16.98091850280762,16.725569915771484,17.08165012359619,15.38096757888794,13.150390086174012
2001-02-12,63.4444001901314,P,16.9686222076416,16.842547607421874,16.977844429016113,16.779637813568115,17.094949378967286,15.425684251785277,13.18944281578064
2001-02-13,63.3325318035144,P,16.56374740600586,16.80462303161621,16.91788272857666,16.815063667297363,17.09694797515869,15.462536296844483,13.228697085380555
2001-02-14,62.69387853777251,P,16.655994415283203,16.694948577880858,16.901482009887694,16.84869589805603,17.089901161193847,15.494904985427857,13.26729965209961
2001-02-15,62.115160276473,P,16.143510818481445,16.59245185852051,16.7989839553833,16.847094583511353,17.060432891845704,15.518015003204345,13.302226824760437
2001-02-16,61.684802344830565,P,16.476625442504883,16.561700057983398,16.73492259979248,16.874961185455323,17.015846023559572,15.549226007461549,13.33770661354065
2001-02-19,60.991441301969935,P,16.476625442504883,16.463300704956055,16.652924156188966,16.857985019683838,16.9840714263916,15.579801006317139,13.371914448738098
2001-02-20,60.45493607602921,P,16.092256546020508,16.369002532958984,16.5868127822876,16.818587398529054,16.949093856811523,15.610984163284302,13.403882455825805
2001-02-21,59.78608894960777,P,15.86164093017578,16.2101318359375,16.45254020690918,16.748440074920655,16.921034927368165,15.643041038513184,13.434697384834289
2001-02-22,59.41544510910031,P,15.456769943237305,16.07278366088867,16.33261775970459,16.66765832901001,16.88167549133301,15.664371442794799,13.463845691680909
2001-02-23,58.8186294169954,P,15.54901123046875,15.887260818481446,16.224480438232423,16.60269947052002,16.833911056518556,15.686624259948731,13.495323386192322
2001-02-26,58.58401874179765,P,15.89750862121582,15.771437454223634,16.117369079589842,16.54760675430298,16.791835403442384,15.713315982818603,13.528384580612183
2001-02-27,58.56252556742114,P,15.85138988494873,15.723264122009278,16.04613332748413,16.482008028030396,16.76164976119995,15.74145450592041,13.559625234603882
2001-02-28,58.84132835823542,P,15.810385704040527,15.713013076782227,15.961572456359864,16.43152723312378,16.73512825012207,15.771090927124023,13.589388914108277
2001-03-01,59.529251782094796,P,15.887264251708984,15.799111938476562,15.935947799682618,16.367465877532958,16.71590976715088,15.806901931762695,13.620013971328735
2001-03-02,60.36825718481462,P,16.312633514404297,15.951836395263673,15.919548606872558,16.327235603332518,16.694308319091796,15.842832775115967,13.65133490562439
2001-03-05,60.9452651501632,P,16.37413215637207,16.047161102294922,15.909299278259278,16.28111171722412,16.67393684387207,15.877470712661744,13.682963333129884
2001-03-06,61.34858136473645,P,16.199872970581055,16.116857719421386,15.920060920715333,16.253436851501466,16.650720863342286,15.908458118438721,13.713402485847473
2001-03-07,61.74587987286742,A,16.3280086517334,16.220382308959962,15.966697692871094,16.209618949890135,16.626223793029784,15.940726881027222,13.742892384529114
2001-03-08,62.103476441217275,A,16.486879348754883,16.34030532836914,16.069708633422852,16.20116319656372,16.595935554504393,15.979036140441895,13.774448595046998
2001-03-09,62.30185281499315,A,16.620128631591797,16.40180435180664,16.176820373535158,16.20065040588379,16.5695934677124,16.022493762969972,13.804127135276794
2001-03-12,61.88945727400151,A,15.810385704040527,16.28905506134033,16.16810808181763,16.142738580703735,16.527056522369385,16.05976188659668,13.83086992263794
2001-03-13,61.91957319800804,A,16.235754013061523,16.296231269836426,16.206544494628908,16.126338911056518,16.503276767730714,16.097467842102052,13.860057525634765
2001-03-14,60.67667163323159,P,14.734153747558594,15.977460289001465,16.098921298980713,16.030246877670287,16.440496463775634,16.118885831832884,13.88110116958618
2001-03-15,59.42127433771807,P,14.862276077270508,15.65253963470459,15.996422481536865,15.966185140609742,16.40334074020386,16.144128961563112,13.903421382904053
2001-03-16,57.81533002620517,P,14.55478572845459,15.239471054077148,15.820637702941895,15.870093154907227,16.37092571258545,16.163435306549072,13.922773208618164
2001-03-19,56.7283597022491,P,14.237035751342772,14.924801063537597,15.606928062438964,15.758113670349122,16.318702659606934,16.170342473983766,13.941967220306397
