Date,GRADE,GPS,WBD,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-09-28,,,7.363310813903809,7.449156761169434,7.550843000411987,7.626213479042053,7.571895723342895,,
2005-09-29,,,7.281552791595459,7.4031679153442385,7.512518978118896,7.60296356678009,7.563311138153076,,
2005-09-30,,,7.373530864715576,7.382728481292725,7.483392763137817,7.584568071365356,7.557588090896607,,
2005-10-03,,,7.424630165100098,7.37761869430542,7.456821584701538,7.5687275409698485,7.562493572235107,,
2005-10-04,,,7.164027214050293,7.321410369873047,7.404701089859008,7.538323903083802,7.562697973251343,,
2005-10-05,,,7.102707862854004,7.269289779663086,7.35922327041626,7.504598784446716,7.561675987243652,,
2005-10-06,,,7.056718826293945,7.224322986602783,7.313745450973511,7.471640133857727,7.557179307937622,,
2005-10-07,,,7.143587112426758,7.1783342361450195,7.280531358718872,7.445579838752747,7.554215593338013,,
2005-10-10,,,7.138476848602295,7.121103572845459,7.249361133575439,7.420030522346496,7.553500213623047,,
2005-10-11,,,7.179356098175049,7.12416934967041,7.222789859771728,7.3998465776443485,7.554215593338013,,
2005-10-12,,,7.164027214050293,7.136433219909668,7.202861499786377,7.376852250099182,7.5520694541931155,,
2005-10-13,,,7.281552791595459,7.181400012969971,7.202861499786377,7.357690238952637,7.552989206314087,,
2005-10-14,,,7.404190063476562,7.233520603179931,7.205927419662475,7.344660091400146,7.556974906921386,,
2005-10-17,,,7.271334171295166,7.260092067718506,7.190597820281982,7.32370970249176,7.5588144683837895,,
2005-10-18,,,7.24067497253418,7.272355842590332,7.1982625961303714,7.30148184299469,7.560858430862427,,
2005-10-19,,,7.15891695022583,7.271333789825439,7.203883504867553,7.281553387641907,7.559836473464966,,
2005-10-20,,,7.092488765716553,7.233520984649658,7.207460498809814,7.260602974891663,7.5525804710388185,,
2005-10-21,,,7.194685935974121,7.19162015914917,7.212570381164551,7.246550869941712,7.546346445083618,,
2005-10-24,,,7.276443958282471,7.192642116546631,7.226367092132568,7.2378641128540036,7.537148704528809,,
2005-10-25,,,7.174245834350586,7.179356288909912,7.225856065750122,7.224322962760925,7.525293817520142,,
2005-10-26,,,7.143587112426758,7.1762903213500975,7.223812055587769,7.213336777687073,7.513847723007202,,
2005-10-27,,,7.020949840545654,7.161982536315918,7.197751760482788,7.200306630134582,7.500766458511353,,
2005-10-28,,,7.250894069671631,7.17322416305542,7.182422161102295,7.194174790382386,7.49034234046936,,
2005-10-31,,,7.199796199798584,7.157894611358643,7.175268363952637,7.18293309211731,7.475932540893555,,
2005-11-01,,,7.266223907470703,7.176290225982666,7.177823257446289,7.18804292678833,7.461011734008789,,
2005-11-02,,,7.347981929779053,7.217169189453125,7.196729755401611,7.200306630134582,7.446193132400513,,
2005-11-03,,,7.256003856658935,7.264179992675781,7.21308126449585,7.210270881652832,7.430352554321289,,
2005-11-04,,,7.210014820098877,7.25600414276123,7.214614152908325,7.213592267036438,7.415329551696777,,
2005-11-07,,,7.230454921722412,7.2621358871459964,7.2100152492523195,7.218191170692444,7.402759294509888,,
2005-11-08,,,7.3326520919799805,7.275421524047852,7.225855875015259,7.225855970382691,7.392846155166626,,
2005-11-09,,,7.327541828155518,7.271333503723144,7.244251346588134,7.234031701087952,7.3846703720092775,,
2005-11-10,,,7.557486057281494,7.331629943847656,7.297904968261719,7.247828364372253,7.380889072418213,,
2005-11-11,,,7.797648906707764,7.449156761169434,7.352580451965332,7.267501306533814,7.382013235092163,,
2005-11-14,,,7.8231987953186035,7.567705535888672,7.414920711517334,7.295094537734985,7.38364839553833,,
2005-11-15,,,7.8231987953186035,7.6658148765563965,7.470618200302124,7.324220728874207,7.3846703720092775,,
2005-11-16,,,7.664793014526367,7.733265113830567,7.5022993087768555,7.349514532089233,7.38242202758789,,
2005-11-17,,,7.608584880828857,7.743484878540039,7.5375574111938475,7.375319337844848,7.380275888442993,,
2005-11-18,,,7.787429809570312,7.741441059112549,7.595298910140992,7.404956531524658,7.382728624343872,,
2005-11-21,,,7.9713850021362305,7.771078300476074,7.669391918182373,7.439703583717346,7.389167060852051,,
2005-11-22,,,8.048032760620117,7.816045093536377,7.740929985046387,7.483392930030822,7.398467016220093,,
2005-11-23,,,8.078692436218262,7.898824977874756,7.816045045852661,7.530148196220398,7.407562589645385,,
2005-11-24,,,8.078692436218262,7.992846488952637,7.868165683746338,7.583035326004028,7.415840578079224,7.525651507377624,
2005-11-25,,,8.09402084350586,8.054164695739747,7.897802877426147,7.625191664695739,7.424425134658813,7.52841082572937,
2005-11-28,,,8.048032760620117,8.069494247436523,7.9202862739562985,7.667603492736816,7.431578950881958,7.530454773902893,
2005-11-29,,,8.048032760620117,8.069494247436523,7.9427696704864506,7.706693935394287,7.438834962844848,7.528410830497742,
2005-11-30,,,7.976494789123535,8.049054718017578,7.973939847946167,7.738119578361511,7.447215137481689,7.526928963661194,
2005-12-01,,,7.991824150085449,8.031681060791016,8.012263774871826,7.774910593032837,7.45682168006897,7.525600390434265,
2005-12-02,,,7.9713850021362305,8.00715389251709,8.030659294128418,7.812979102134705,7.466734819412231,7.525089411735535,
2005-12-05,,,7.915175914764404,7.980582523345947,8.025038385391236,7.847215151786804,7.476034755706787,7.528104228973389,
2005-12-06,,,7.721002101898193,7.9151763916015625,7.992335319519043,7.866632652282715,7.481553421020508,7.528972911834717,
2005-12-07,,,7.812979221343994,7.882473278045654,7.965763998031616,7.890904521942138,7.490546789169311,7.531221256256104,
2005-12-08,,,7.915175914764404,7.867143630981445,7.9494123458862305,7.908789014816284,7.50321925163269,7.533265194892883,
2005-12-09,,,7.9100661277771,7.854879856109619,7.931016874313355,7.914409875869751,7.513949956893921,7.535769023895264,
2005-12-12,,,8.07358169555664,7.886561012268066,7.933571767807007,7.926929020881653,7.526928987503052,7.544711279869079,
2005-12-13,,,8.165559768676758,7.975472545623779,7.945324468612671,7.94404706954956,7.546959638595581,7.554828805923462,
2005-12-14,,,8.175779342651367,8.048032569885255,7.965252923965454,7.9695963859558105,7.568421068191529,7.5650485277175905,
2005-12-15,,,7.945835113525391,8.054164409637451,7.960654020309448,7.986458897590637,7.586203393936157,7.57169135093689,
2005-12-16,,,8.201329231262207,8.112417030334473,7.983648443222046,8.007153868675232,7.607358236312866,7.580786914825439,
2005-12-19,,,7.986713886260986,8.095043468475343,7.990802240371704,8.00792031288147,7.62432297706604,7.588911595344544,
2005-12-20,,,7.915175914764404,8.044966697692871,8.010219621658326,8.001277470588684,7.639039373397827,7.59662748336792,
2005-12-21,,,7.838528156280518,7.977516460418701,8.012774515151978,7.989269256591797,7.652529392242432,7.602299423217773,
2005-12-22,,,7.807868957519531,7.9499232292175295,8.00204381942749,7.97572808265686,7.663055715560913,7.6080224609375,
2005-12-23,,,7.879406929016113,7.885538768768311,7.998977899551392,7.964997386932373,7.672560052871704,7.614767479896545,
2005-12-26,,,7.879406929016113,7.864077377319336,7.979560422897339,7.956566095352173,7.684721508026123,7.621767988204956,
2005-12-27,,,7.8231987953186035,7.845681953430176,7.945324325561524,7.945324397087097,7.696371984481812,7.628615207672119,
2005-12-28,,,7.77209997177124,7.83239631652832,7.904956388473511,7.935104656219482,7.70863564491272,7.634236059188843,
2005-12-29,,,7.792540073394775,7.829330539703369,7.88962688446045,7.925140452384949,7.722636671066284,7.637608571052551,
2005-12-30,,,7.741440773010254,7.801737308502197,7.8436380386352536,7.91364324092865,7.733571767807007,7.639959106445312,
2006-01-02,,,7.741440773010254,7.774144077301026,7.81911072731018,7.904956483840943,7.742871704101563,7.640010204315185,
2006-01-03,,,7.71589183807373,7.752682685852051,7.799182319641112,7.904700970649719,7.7537046241760255,7.639499220848084,
2006-01-04,,,7.818089008331299,7.761880493164062,7.797138404846192,7.9049564599990845,7.767194662094116,7.6405211925506595,
2006-01-05,,,7.818089008331299,7.766990280151367,7.798160409927368,7.900102114677429,7.783137445449829,7.641951951980591,
2006-01-06,,,7.843637943267822,7.787429714202881,7.794583511352539,7.896780705451965,7.794992322921753,7.642667331695557,
2006-01-09,,,7.818089008331299,7.80275936126709,7.788451719284057,7.884006071090698,7.807358179092407,7.641645359992981,
2006-01-10,,,7.833417892456055,7.826264572143555,7.789473628997802,7.867398977279663,7.818702058792114,7.639856896400452,
2006-01-11,,,7.807868957519531,7.8242205619812015,7.793050527572632,7.849003458023072,7.827899799346924,7.637046465873718,
2006-01-12,,,7.797648906707764,7.820132541656494,7.793561410903931,7.84159414768219,7.838732700347901,7.634542627334595,
2006-01-13,,,7.777210235595703,7.806847000122071,7.797138357162476,7.820388197898865,7.850076608657837,7.632703080177307,
2006-01-16,,,7.777210235595703,7.798671245574951,7.80071530342102,7.8099130153656,7.8610117149353025,7.631885504722595,
2006-01-17,,,7.899847030639648,7.81195707321167,7.8191108226776125,7.809146571159363,7.872355613708496,7.6326008844375615,
2006-01-18,,,7.899847030639648,7.830352687835694,7.827286624908448,7.812212514877319,7.883801717758178,7.634236044883728,
2006-01-19,,,7.925395965576172,7.855902099609375,7.838017320632934,7.818088865280151,7.891159915924073,7.636024494171142,
2006-01-20,,,7.828309059143066,7.866121864318847,7.836484432220459,7.815533971786499,7.891773118972778,7.636893177032471,
2006-01-23,,,7.874297142028809,7.885539245605469,7.84210524559021,7.815278482437134,7.892795085906982,7.638221740722656,
2006-01-24,,,7.874297142028809,7.880429267883301,7.846193170547485,7.817833399772644,7.893817052841187,7.639243712425232,
2006-01-25,,,7.833417892456055,7.867143440246582,7.848748064041137,7.820899295806885,7.89718955039978,7.6398057889938356,
2006-01-26,,,7.869187831878662,7.85590181350708,7.8559019565582275,7.824731683731079,7.902401609420776,7.641338748931885,
2006-01-27,,,7.925395965576172,7.875319194793701,7.870720529556275,7.833929443359375,7.905160932540894,7.643944778442383,
2006-01-30,,,7.843637943267822,7.869187355041504,7.877363300323486,7.839039301872253,7.902605991363526,7.645886526107788,
2006-01-31,,,7.746551036834717,7.843638134002686,7.862033700942993,7.840572261810303,7.896576356887818,7.647521686553955,
2006-02-01,,,7.664793014526367,7.809913158416748,7.838528299331665,7.8329074621200565,7.888298368453979,7.647930479049682,
2006-02-02,,,7.450179100036621,7.72611141204834,7.79100661277771,7.814511966705322,7.875728101730346,7.645784339904785,
2006-02-03,,,7.445068836212158,7.630045986175537,7.7526825904846195,7.794583511352539,7.862749061584473,7.643587098121643,
2006-02-06,,,7.434848785400391,7.548288154602051,7.708737754821778,7.775421500205994,7.850485382080078,7.641032166481018,
2006-02-07,,,7.378641128540039,7.474706172943115,7.6591721534729,7.7526826620101925,7.837097549438477,7.637966256141663,
2006-02-08,,,7.639244079589844,7.4695963859558105,7.639754772186279,7.744251418113708,7.830352535247803,7.6387838363647464,
2006-02-09,,,7.562595844268799,7.492079734802246,7.609095573425293,7.73249876499176,7.82176796913147,7.63929482460022,
2006-02-10,,,7.409299850463867,7.484925937652588,7.557485961914063,7.714103245735169,7.810526266098022,7.638630542755127,
2006-02-13,,,7.3990797996521,7.47777214050293,7.51303014755249,7.695196723937988,7.800204343795777,7.6381195497512815,
2006-02-14,,,7.383750915527344,7.478794097900391,7.476750135421753,7.669391918182373,7.79345932006836,7.6375063705444335,
2006-02-15,,,7.3990797996521,7.430761241912842,7.450178813934326,7.644353556632995,7.785181331634521,7.637864060401917,
2006-02-16,,,7.491057872772217,7.416453647613525,7.454266691207886,7.6226366519927975,7.776698970794678,7.639959111213684,
2006-02-17,,,7.41441011428833,7.417475700378418,7.451200819015503,7.601941704750061,7.766785850524903,7.640367903709412,
2006-02-20,,,7.41441011428833,7.420541763305664,7.449156951904297,7.578947353363037,7.753602418899536,7.640265703201294,
2006-02-21,,,7.393970012664795,7.422585582733154,7.450689840316772,7.554930996894837,7.738170623779297,7.642565131187439,
2006-02-22,,,7.424630165100098,7.427695655822754,7.429228448867798,7.534491610527039,7.723147640228271,7.6457843542098995,
2006-02-23,,,7.419519901275635,7.413388061523437,7.414920854568481,7.512008213996888,7.712621335983276,7.6494123649597165,
2006-02-24,,,7.368421077728271,7.404190254211426,7.4108329772949215,7.484159469604492,7.695963172912598,7.651660704612732,
2006-02-27,,,7.583034992218018,7.437915229797364,7.429228496551514,7.471129322052002,7.687889595031738,7.656106286048889,
2006-02-28,,,7.460399150848389,7.451201057434082,7.436893320083618,7.456821727752685,7.678794059753418,7.6589167165756225,
2006-03-01,,,7.531937122344971,7.472662448883057,7.4501790523529055,7.450178933143616,7.6726622390747075,7.66259581565857,
2006-03-02,,,7.41441011428833,7.471640491485596,7.442514276504516,7.448390483856201,7.664793062210083,7.663924388885498,
2006-03-03,,,7.393970012664795,7.476750278472901,7.440470266342163,7.445835542678833,7.655084323883057,7.66382218837738,
2006-03-06,,,7.388861179351807,7.437915515899658,7.437915372848511,7.443536162376404,7.6452734088897705,7.664997458457947,
2006-03-07,,,7.342872142791748,7.41441011428833,7.432805585861206,7.441747713088989,7.635666875839234,7.666019430160523,
2006-03-08,,,7.271334171295166,7.362289524078369,7.417475986480713,7.423352217674255,7.625651559829712,7.667143602371215,
2006-03-09,,,7.276443958282471,7.334696292877197,7.403168392181397,7.409044623374939,7.6153296375274655,7.668983154296875,
2006-03-10,,,7.3326520919799805,7.3224327087402346,7.399591493606567,7.405212235450745,7.60715386390686,7.670362815856934,
2006-03-13,,,7.419519901275635,7.328564453125,7.383239984512329,7.406234240531921,7.600715446472168,7.671793575286865,
2006-03-14,,,7.542156219482422,7.368421268463135,7.391415691375732,7.414154505729675,7.597240734100342,7.675472679138184,
2006-03-15,,,7.639244079589844,7.44200325012207,7.4021463871002195,7.4261627197265625,7.593663835525513,7.680429248809815,
2006-03-16,,,7.506387233734131,7.487991905212402,7.4113440990448,7.426929187774658,7.587429800033569,7.685283622741699,
2006-03-17,,,7.455288887023926,7.512519264221192,7.417475986480713,7.428973126411438,7.579662818908691,7.6873275709152225,
2006-03-20,,,7.404190063476562,7.509453296661377,7.419008874893189,7.428462123870849,7.571384840011596,7.689371509552002,
2006-03-21,,,7.393970012664795,7.479816055297851,7.4241186618804935,7.428462123870849,7.5625958824157715,7.6906489706039425,
2006-03-22,,,7.342872142791748,7.420541667938233,7.4312724590301515,7.424374222755432,7.5532959461212155,7.69059787273407,
2006-03-23,,,7.49616813659668,7.418497848510742,7.453244876861572,7.4282066345214846,7.547266330718994,7.692999515533447,
2006-03-24,,,7.393970012664795,7.406234073638916,7.459376668930053,7.429484081268311,7.539601526260376,7.694839067459107,
2006-03-27,,,7.434848785400391,7.412365818023682,7.4609095573425295,7.422074770927429,7.53275429725647,7.696883006095886,
2006-03-28,,,7.434848785400391,7.420541572570801,7.450178813934326,7.42079725265503,7.523454332351685,7.697904973030091,
2006-03-29,,,7.608584880828857,7.4736841201782225,7.447112894058227,7.424629640579224,7.517629089355469,7.700715403556824,
2006-03-30,,,7.639244079589844,7.5022993087768555,7.460398578643799,7.435871338844299,7.5119060516357425,7.701532983779908,
2006-03-31,,,7.664793014526367,7.55646390914917,7.481348991394043,7.449412488937378,7.508635730743408,7.700204424858093,
2006-04-03,,,7.644353866577148,7.598364925384521,7.505365371704102,7.462187123298645,7.504036865234375,7.698415975570679,
2006-04-04,,,7.726110935211182,7.65661735534668,7.53857946395874,7.481349062919617,7.501073141098022,7.697445096969605,
2006-04-05,,,7.680122852325439,7.670924949645996,7.572304534912109,7.50178849697113,7.4980072402954105,7.697598395347595,
2006-04-06,,,7.680122852325439,7.679100704193115,7.590700006484985,7.521972441673279,7.494225940704346,7.698313775062561,
2006-04-07,,,7.6596832275390625,7.678078746795654,7.6172713279724125,7.538323998451233,7.488911685943603,7.6970363092422485,
2006-04-10,,,7.583034992218018,7.665814971923828,7.6320899486541744,7.546499752998352,7.483699626922608,7.693152809143067,
2006-04-11,,,7.526826858520508,7.6259581565856935,7.641287755966187,7.5457332849502565,7.479305143356323,7.6879407501220705,
2006-04-12,,,7.547266006469727,7.59938678741455,7.635155868530274,7.541134381294251,7.476954603195191,7.682626485824585,
2006-04-13,,,7.450179100036621,7.5533980369567875,7.616249370574951,7.538323974609375,7.476954603195191,7.676341352462768,7.600996429920197
2006-04-14,,,7.450179100036621,7.511497211456299,7.594787979125977,7.53806848526001,7.47705680847168,7.669902935028076,7.5991568803787235
2006-04-17,,,7.378641128540039,7.470618438720703,7.568216705322266,7.536791038513184,7.475932655334472,7.663209018707275,7.596831896305084
2006-04-18,,,7.445068836212158,7.454266834259033,7.540112495422363,7.539345979690552,7.477261209487915,7.657179379463196,7.5927951049804685
2006-04-19,,,7.460399150848389,7.436893463134766,7.518140125274658,7.545222330093384,7.473684310913086,7.652018423080444,7.589473693370819
2006-04-20,57.315428746273824,B,7.506387233734131,7.448135089874268,7.500766563415527,7.5457332849502565,7.472560138702392,7.647164053916931,7.586382222175598
2006-04-21,57.35810257455756,B,7.51660680770874,7.461420631408691,7.4864589214324955,7.551865124702454,7.47470627784729,7.642616271972656,7.583852841854095
2006-04-24,57.423292032853446,C,7.475728034973144,7.480838012695313,7.475728225708008,7.553909087181092,7.476239242553711,7.638221793174743,7.583163011074066
2006-04-25,57.47584629016858,C,7.455288887023926,7.482882022857666,7.46857442855835,7.554931092262268,7.477670001983642,7.635564661026001,7.582268786430359
2006-04-26,57.499617427348404,C,7.424630165100098,7.475728225708008,7.456310844421386,7.54573335647583,7.478181009292602,7.631681170463562,7.581451213359832
2006-04-27,57.54716175296045,B,7.588144779205322,7.492079734802246,7.4701074123382565,7.543178391456604,7.480122747421265,7.628410859107971,7.580838027000428
2006-04-28,57.58544898734553,C,7.613694190979004,7.511497211456299,7.4864589214324955,7.540623450279236,7.4841084289550786,7.6254471397399906,7.580608081817627
2006-05-01,57.64918450985684,C,7.669902801513672,7.550332164764404,7.515585088729859,7.541900897026062,7.489218282699585,7.621410350799561,7.58306081533432
2006-05-02,57.66178418618771,A,7.526826858520508,7.564639759063721,7.523760890960693,7.531936693191528,7.491875419616699,7.615023021697998,7.58492591381073
2006-05-03,57.65384982378299,A,7.378641128540039,7.555441951751709,7.515585088729859,7.516862607002258,7.490955638885498,7.607051639556885,7.586050083637238
2006-05-04,57.59604725785393,A,7.3990797996521,7.517628955841064,7.504854345321656,7.502810454368591,7.490546836853027,7.601584086418152,7.586637718677521
2006-05-05,57.50769398981379,P,7.363310813903809,7.467552280426025,7.4895247459411625,7.487991833686829,7.490444631576538,7.593203902244568,7.586995408535004
2006-05-08,57.38747807941789,B,7.368421077728271,7.407255935668945,7.478794050216675,7.4772611379623415,7.4861523532867436,7.587020974159241,7.587966284751892
2006-05-09,57.34316750830553,B,7.358201026916504,7.373530769348145,7.469085264205932,7.468829846382141,7.484108390808106,7.5814512252807615,7.589039354324341
2006-05-10,57.33238653015902,B,7.291772842407227,7.356157112121582,7.455799531936646,7.4560551881790165,7.479305105209351,7.575983672142029,7.589141547679901
2006-05-11,57.32836928656119,B,7.291772842407227,7.334695720672608,7.426162338256836,7.448134875297546,7.476852359771729,7.570822710990906,7.589422585964203
2006-05-12,57.30167476273314,B,7.153807163238525,7.292794990539551,7.380173635482788,7.433316278457641,7.4720491027832034,7.56356671333313,7.589167096614838
2006-05-15,57.31979197956795,B,7.312212944030762,7.2815533638000485,7.344404649734497,7.429994869232178,7.470516138076782,7.557894773483277,7.5898313808441165
2006-05-16,57.342361474300596,B,7.358201026916504,7.2815533638000485,7.327542066574097,7.425651478767395,7.470822715759278,7.553244795799255,7.590930001735687
2006-05-17,57.33834046102871,B,7.1844658851623535,7.260091972351074,7.308124542236328,7.411854815483093,7.469085350036621,7.547368454933166,7.5908022570610045
2006-05-18,57.28440834598863,B,7.061829090118408,7.2141032218933105,7.274399471282959,7.389626908302307,7.46479305267334,7.540061345100403,7.588834958076477
2006-05-19,57.28559857430549,B,7.061829090118408,7.195707607269287,7.244251298904419,7.36688802242279,7.459376592636108,7.5332652282714845,7.586612167358399
2006-05-22,57.18854915862003,B,6.985180854797363,7.130301189422608,7.2059272766113285,7.342360663414001,7.4506898117065425,7.525702629089356,7.5828564167022705
2006-05-23,57.06866058127239,B,7.020949840545654,7.0628509521484375,7.172202157974243,7.320643711090088,7.440265684127808,7.518753209114075,7.579126214981079
2006-05-24,57.018892195694015,B,7.072049140930176,7.040367603302002,7.150229787826538,7.303014659881592,7.428921785354614,7.511292810440064,7.575907001495361
2006-05-25,57.029629217891035,B,7.072049140930176,7.042411613464355,7.128257417678833,7.2772098779678345,7.4202350234985355,7.503832411766052,7.572892181873321
2006-05-26,57.0389430995063,B,7.087378978729248,7.047521591186523,7.121614599227906,7.2508941173553465,7.412876825332642,7.4962698221206665,7.569468576908111
2006-05-29,57.08731257123932,B,7.087378978729248,7.0679612159729,7.0991312026977536,7.221767926216126,7.406540603637695,7.488962721824646,7.5653040409088135
2006-05-30,57.12646118956804,B,7.0771589279174805,7.079203033447266,7.071026992797852,7.199284529685974,7.400204381942749,7.48140013217926,7.560628514289856
2006-05-31,57.1513267533871,B,7.087378978729248,7.08226900100708,7.061318302154541,7.184721422195435,7.395094518661499,7.474195232391358,7.555620849132538
2006-06-01,57.22335204514953,B,7.256003856658935,7.119059944152832,7.080735778808593,7.177567625045777,7.390291233062744,7.468778781890869,7.551660704612732
2006-06-02,57.32126716974881,B,7.347981929779053,7.171180534362793,7.109351062774659,7.176801180839538,7.389371471405029,7.464486498832702,7.548594789505005
2006-06-05,57.373166865632754,C,7.153807163238525,7.184466171264648,7.126213693618775,7.166070485115052,7.383750638961792,7.458252468109131,7.545068986415863
2006-06-06,57.426338441616565,C,7.153807163238525,7.199795818328857,7.1394994258880615,7.155850791931153,7.3781298065185545,7.45079206943512,7.54169647693634
2006-06-07,57.42869117649798,C,7.066938877105713,7.19570779800415,7.138988399505616,7.144609093666077,7.367296886444092,7.442462987899781,7.538349516391754
2006-06-08,57.35356731801857,C,7.056718826293945,7.155850791931153,7.1374553680419925,7.132856392860413,7.355646381378174,7.433776216506958,7.53490035533905
2006-06-09,57.235047352742214,B,7.036280155181885,7.093510437011719,7.132345485687256,7.12698004245758,7.343076124191284,7.425855927467346,7.5313745522499085
2006-06-12,57.181759008502446,B,7.0413899421691895,7.071026992797852,7.12774658203125,7.113438892364502,7.331016845703125,7.41752685546875,7.527874298095703
2006-06-13,57.14602127743694,B,7.102707862854004,7.060807132720948,7.130301475524902,7.100664234161377,7.318548784255982,7.409810962677002,7.524527337551117
2006-06-14,57.158599776974235,B,7.092488765716553,7.065917110443115,7.130812454223633,7.096065378189087,7.306796102523804,7.402401671409607,7.521103730201721
2006-06-15,57.30027732208101,B,7.445068836212158,7.143587112426758,7.149718952178955,7.115227365493775,7.302095022201538,7.398160481452942,7.5197496151924135
2006-06-16,57.39447281442779,C,7.286663055419922,7.193663692474365,7.143587064743042,7.12646906375885,7.294634618759155,7.391773152351379,7.517858965396881
2006-06-19,57.51568984259696,C,7.3326520919799805,7.251916122436524,7.161471557617188,7.143842625617981,7.289626960754394,7.386663293838501,7.516274909973145
