Date,GRADE,GPS,OKE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-06,,,0.4463283121585846,0.46287325620651243,0.4613341957330704,0.45613978803157806,,,
1984-01-09,,,0.4520997405052185,0.4594103813171387,0.46171894669532776,0.4556588351726532,,,
1984-01-10,,,0.4540233910083771,0.45710170865058897,0.46037225127220155,0.45508166700601577,,,
1984-01-11,,,0.4597949385643005,0.4555626273155212,0.45979506969451905,0.454985474050045,,,
1984-01-12,,,0.4694141149520874,0.45633209943771363,0.46191125810146333,0.4555626198649406,,,
1984-01-13,,,0.4713378846645355,0.46133401393890383,0.46210363507270813,0.4571016699075699,,,
1984-01-16,,,0.4924997687339782,0.4694140195846558,0.4644122004508972,0.4596026450395584,,,
1984-01-17,,,0.4905764460563659,0.4767246305942535,0.46691316962242124,0.4619112521409988,,,
1984-01-18,,,0.4771095216274261,0.48018754720687856,0.46787508726119986,0.46354651302099226,,,
1984-01-19,,,0.4713378846645355,0.4805723011493682,0.46845220029354084,0.46498939394950867,,,
1984-01-20,,,0.4771095216274261,0.4817266285419463,0.47153032124042504,0.46643225848674774,,,
1984-01-23,,,0.484804630279541,0.48018760085105894,0.47480081021785725,0.46825987845659256,,,
1984-01-24,,,0.484804630279541,0.47903323769569395,0.4778789341449737,0.46912559270858767,,,
1984-01-25,,,0.4771095216274261,0.47903323769569395,0.4796103924512862,0.46970273107290267,,,
1984-01-26,,,0.4732616245746612,0.4794179856777191,0.4799951434135436,0.4709532007575035,,,
1984-01-27,,,0.4771095216274261,0.47941798567771904,0.4805723071098327,0.47133797109127046,0.46421982169151305,,
1984-01-30,,,0.4771095216274261,0.47787896394729606,0.4790332823991775,0.4717227414250374,0.46472001731395723,,
1984-01-31,,,0.4790332913398742,0.4767246961593627,0.4778789669275284,0.4723960682749748,0.46502783000469206,,
1984-02-01,,,0.4790332913398742,0.4771094501018524,0.4780713438987732,0.47297321557998656,0.46537411987781524,,
1984-02-02,,,0.4790332913398742,0.47826378345489495,0.4788408845663071,0.47364654242992393,0.4657204097509384,,
1984-02-03,,,0.4771095216274261,0.47826378345489495,0.4788408845663071,0.475185602903366,0.4659512650966644,,
1984-02-06,,,0.4617187976837158,0.4751856386661529,0.4765323013067245,0.4756665557622909,0.46548954844474794,,
1984-02-07,,,0.4578711986541748,0.4709532201290131,0.4738389581441879,0.47585894614458074,0.4649508798122406,,
1984-02-08,,,0.4559474587440491,0.46633605360984803,0.4717227518558502,0.47566657215356817,0.46475849390029905,,
1984-02-09,,,0.4520997405052185,0.4609493434429169,0.46960656344890594,0.47480085343122475,0.46468153953552244,,
1984-02-10,,,0.4617187976837158,0.4578711986541748,0.46806749105453493,0.47431989908218375,0.46452763319015505,,
1984-02-13,,,0.4617187976837158,0.4578711986541748,0.46652841866016387,0.4727808505296706,0.46452763319015505,,
1984-02-14,,,0.4578711986541748,0.4578711986541748,0.46441220939159394,0.4711455881595611,0.46445068120956423,,
1984-02-15,,,0.4520997405052185,0.4571016550064087,0.46171885430812837,0.4698950991034507,0.4642583000659943,,
1984-02-16,,,0.4540233910083771,0.4574863851070404,0.4592178642749786,0.46902937442064274,0.4641043919324875,,
1984-02-17,,,0.4559474587440491,0.45633211731910706,0.45710165798664093,0.4679712712764739,0.46395048797130584,,
1984-02-20,,,0.4559474587440491,0.4551778495311737,0.45652452409267424,0.4665284126996993,0.4638350611925125,,
1984-02-21,,,0.4520997405052185,0.45402355790138244,0.45594737827777865,0.4648931682109832,0.4635657209157944,,
1984-02-22,,,0.4540233910083771,0.45440828800201416,0.4557549715042114,0.46373886168003076,0.4634118127822876,,
1984-02-23,,,0.4559474587440491,0.45479310154914854,0.4561397433280945,0.4628731533885001,0.4633733379840851,,
1984-02-24,,,0.4636426568031311,0.456332141160965,0.456332129240036,0.4621998101472854,0.4638350534439087,,
1984-02-27,,,0.4674903452396393,0.45864071846008303,0.45690928399562836,0.46171885132789603,0.46433525502681733,,
1984-02-28,,,0.4694141149520874,0.4621035933494568,0.4580635756254196,0.46123789250850666,0.4648354512453079,,
1984-02-29,,,0.4694141149520874,0.46518173813819885,0.4597950130701065,0.4607569336891174,0.4653356474637985,,
1984-03-01,,,0.4655667543411255,0.46710559725761414,0.46094934940338134,0.46008360683918,0.4657973772287369,,
1984-03-02,,,0.4636426568031311,0.46710559725761414,0.46171886920928956,0.4594102635979652,0.4661051857471466,,
1984-03-05,,,0.4520997405052185,0.46402747631073,0.4613340973854065,0.45892931073904036,0.46618213593959806,,
1984-03-06,,,0.4482522308826446,0.45979509949684144,0.4609493464231491,0.4584483623504639,0.4657973736524582,,
1984-03-07,,,0.4328613877296448,0.4524845540523529,0.45883314609527587,0.45729405879974366,0.46514326632022857,,
1984-03-08,,,0.4213186800479889,0.4436349391937256,0.45537026822566984,0.45575500577688216,0.4646045953035355,,
1984-03-09,,,0.4251661300659179,0.435939633846283,0.45152261555194856,0.4539273723959923,0.4637196356058121,,
1984-03-12,,,0.4155470430850982,0.4286290943622588,0.44632828533649443,0.4516187846660614,0.4626422941684723,,
1984-03-13,,,0.4155470430850982,0.42208805680274963,0.4409415781497955,0.4495025768876076,0.46164189994335175,,
1984-03-14,,,0.4155470430850982,0.41862518787384034,0.43555487096309664,0.4476749420166016,0.4606030339002609,,
1984-03-15,,,0.4193945229053497,0.4182403564453125,0.43093764781951904,0.4459434986114502,0.4596795892715454,,
1984-03-16,,,0.4155470430850982,0.41631653904914845,0.42612808644771566,0.44392347782850267,0.4590639638900757,,
1984-03-19,,,0.4116993546485901,0.41554700136184686,0.42208804786205284,0.4417110726237297,0.4582559561729431,,
1984-03-20,,,0.4097753465175628,0.41439266204833974,0.41824035942554466,0.4395948529243469,0.45737099528312686,,
1984-03-21,,,0.4174708724021911,0.4147774279117584,0.4167013078927993,0.43776722699403764,0.45652451395988464,,
1984-03-22,,,0.4213186800479889,0.4151622593402863,0.4167013078927993,0.4360357880592346,0.4555626052618027,,
1984-03-23,,,0.4251661300659179,0.4170860767364502,0.4167013078927993,0.434111961722374,0.4546391701698303,,
1984-03-26,,,0.4251661300659179,0.41977943181991567,0.41766321659088135,0.4319957509636879,0.4532924973964691,,
1984-03-27,,,0.423242449760437,0.42247285246849053,0.4184327572584152,0.42968716770410537,0.4519458174705505,,
1984-03-28,,,0.4251661300659179,0.42401190400123595,0.4193946659564972,0.4274747684597969,0.4509069496393204,,
1984-03-29,,,0.4290138483047485,0.4255509376525879,0.4203565984964371,0.42564712315797804,0.45006046891212464,,
1984-03-30,,,0.4444043040275574,0.42939857244491575,0.423242324590683,0.42468520551919936,0.4494063645601273,,
1984-04-02,,,0.4482522308826446,0.4340157926082611,0.42689761221408845,0.4244928300380707,0.44867531657218934,,
1984-04-03,,,0.4655667543411255,0.4424806535243988,0.4324767529964447,0.4253585562109947,0.448290559053421,,
1984-04-04,,,0.4540233910083771,0.44825210571289065,0.43613200485706327,0.4264166563749313,0.44782883644104005,,
1984-04-05,,,0.4501757025718689,0.4524844765663147,0.4390177071094513,0.42785950750112534,0.44736711800098417,,
1984-04-06,,,0.4386330842971802,0.45133023262023925,0.4403644025325775,0.42853285521268847,0.44659758925437926,0.45540870547294615,
1984-04-09,,,0.4367088973522186,0.44902156591415404,0.4415186792612076,0.42959094792604446,0.44578957676887504,0.4552547970414162,
1984-04-10,,,0.4367088973522186,0.4432499945163727,0.44286532402038575,0.43064904063940046,0.44494308888912193,0.45498545944690705,
1984-04-11,,,0.4386330842971802,0.4401719331741333,0.44421201944351196,0.4318033427000046,0.44413508474826807,0.4547546023130417,
1984-04-12,,,0.4424802660942077,0.4386328458786011,0.4455586612224579,0.43295762985944747,0.44340402424335473,0.4545622169971466,
1984-04-13,,,0.4444043040275574,0.4397870898246765,0.4455586612224579,0.43440049290657046,0.44274991989135737,0.45435059249401094,
1984-04-16,,,0.4424802660942077,0.44094136357307434,0.4449814647436142,0.4359395384788513,0.4423651492595672,0.4539273488521576,
1984-04-17,,,0.4424802660942077,0.44209563732147206,0.44267281591892244,0.43757478445768355,0.4420573306083678,0.45350410521030426,
1984-04-18,,,0.4463283121585846,0.44363468289375296,0.4419033080339432,0.4390176564455032,0.44186494767665857,0.45331172078847887,
1984-04-19,,,0.4520997405052185,0.4455585777759552,0.44209571182727814,0.4405567094683647,0.44186494767665857,0.45327324360609056,
1984-04-20,,,0.4520997405052185,0.4470976650714874,0.44344237744808196,0.44190338999032974,0.4416725665330886,0.45310009986162186,
1984-04-23,,,0.4597949385643005,0.450560599565506,0.44575098156929016,0.44363483041524887,0.4416340893507003,0.4530808612704277,
1984-04-24,,,0.4463283121585846,0.45133020877838137,0.44671292304992677,0.44478912353515626,0.4414032316207885,0.4529269564151764,
1984-04-25,,,0.4463283121585846,0.45133020877838137,0.4474824458360672,0.4458472326397896,0.44128780305385584,0.4527730515599251,
1984-04-26,,,0.4501757025718689,0.45094540119171145,0.4482519894838333,0.4469053253531456,0.44121084928512566,0.4526576206088066,
1984-04-27,,,0.4540233910083771,0.4513301312923431,0.44921389818191526,0.4473862797021866,0.4411723679304122,0.4525614279508591,
1984-04-30,,,0.4597949385643005,0.4513301312923431,0.45094536542892455,0.44796341508626936,0.44124931752681723,0.4525421893596649,
1984-05-01,,,0.4559474587440491,0.453253960609436,0.4522920846939087,0.44748245030641554,0.44132627189159385,0.45244599640369415,
1984-05-02,,,0.4597949385643005,0.4559472858905792,0.4536387473344803,0.44777102768421173,0.44144170284271234,0.4524267578125,
1984-05-03,,,0.4559474587440491,0.4571016371250153,0.45402351915836336,0.44805961549282075,0.44144170284271234,0.45240752041339877,
1984-05-04,,,0.4597949385643005,0.45825594663619984,0.4547930389642715,0.44911770820617675,0.4413647484779357,0.45259990096092223,
1984-05-07,,,0.4578711986541748,0.4578711986541748,0.4546006649732589,0.4501758232712746,0.4411723655462264,0.4527538102865219,
1984-05-08,,,0.4597949385643005,0.4586406946182251,0.4559473276138305,0.45133012533187866,0.4409799820184707,0.45290771663188933,
1984-05-09,,,0.4617187976837158,0.4590254664421082,0.4574863761663436,0.45248441100120546,0.4408260756731033,0.45308086156845095,
1984-05-10,,,0.4636426568031311,0.46056450605392457,0.45883307158946984,0.4535425305366516,0.4407875937223434,0.4532924854755402,
1984-05-11,,,0.4597949385643005,0.46056450605392457,0.4594102263450622,0.45431206226348875,0.44071063935756677,0.45340791255235674,
1984-05-14,,,0.4597949385643005,0.4609492540359497,0.4594102263450622,0.4551777958869934,0.4408645433187484,0.4535233396291733,
1984-05-15,,,0.4617187976837158,0.46133402585983274,0.45998736023902886,0.45613972246646883,0.44113387465476983,0.453465624153614,
1984-05-16,,,0.4597949385643005,0.4609492540359496,0.4599873602390289,0.45681305378675463,0.44167254567146297,0.4534079059958458,
1984-05-17,,,0.4636426568031311,0.4609492540359496,0.46075688004493714,0.4573901996016502,0.4425190252065658,0.45356181025505066,
1984-05-18,,,0.4597949385643005,0.4609492540359497,0.46075688004493714,0.45777495950460434,0.4432116013765334,0.4534656184911728,
1984-05-21,,,0.4597949385643005,0.4609492540359497,0.4609492540359497,0.45777495950460434,0.44409655928611746,0.4533694267272949,
1984-05-22,,,0.4597949385643005,0.46056448221206664,0.4609492540359497,0.45844829082489014,0.4449815171957015,0.4533117085695267,
1984-05-23,,,0.4617187976837158,0.4609492540359497,0.4609492540359497,0.4592178151011467,0.4459049522876739,0.4532539930939674,
1984-05-24,,,0.4617187976837158,0.46056448221206664,0.4607568681240082,0.45979496985673907,0.4467514377832412,0.45321551352739337,
1984-05-25,,,0.4597949385643005,0.4605644822120666,0.4607568681240082,0.46008354723453515,0.44763639569282526,0.4533501797914505,
1984-05-28,,,0.4597949385643005,0.46056448221206664,0.4607568681240082,0.46008354723453515,0.4485983073711395,0.4534271317720413,
1984-05-29,,,0.4578711986541748,0.4601797342300415,0.46037210822105407,0.46017973423004144,0.44956022441387167,0.4534656098484993,
1984-05-30,,,0.4674903452396393,0.4613340437412262,0.46114164888858794,0.4605645045638084,0.45056061387062063,0.45354256391525266,
1984-05-31,,,0.4617187976837158,0.4613340437412262,0.4609492629766464,0.4608530715107917,0.4513686162233352,0.45346561074256897,
1984-06-01,,,0.4617187976837158,0.46171881556510924,0.46114164888858794,0.46094926446676243,0.45209966957569114,0.45336941987276075,
1984-06-04,,,0.4617187976837158,0.4621035873889923,0.4613340348005295,0.4611416444182395,0.4528307229280471,0.45306161016225815,
1984-06-05,,,0.4540233910083771,0.46133402585983274,0.46075688004493714,0.4608530670404433,0.4534463417530059,0.45269607961177827,
1984-06-06,,,0.4559474587440491,0.4590254485607147,0.46017974615097046,0.46056450009346,0.45406196832656853,0.4524844589829445,
1984-06-07,,,0.4617187976837158,0.4590254485607147,0.46017974615097046,0.4604683071374892,0.4547160673141479,0.4523882681131363,
1984-06-08,,,0.4655667543411255,0.45979503989219667,0.46075692772865295,0.46075689792633046,0.45513931632041926,0.45227284044027327,
1984-06-11,,,0.4617187976837158,0.45979503989219667,0.4609493136405945,0.46085309088230125,0.45540864765644073,0.452041982114315,
1984-06-12,,,0.4617187976837158,0.4613341212272644,0.4613340735435486,0.46085309088230125,0.45533168852329253,0.4518111237883568,
1984-06-13,,,0.4559474587440491,0.4613341212272644,0.4601797848939896,0.4606607168912887,0.455370169878006,0.451599503159523,
1984-06-14,,,0.4559474587440491,0.46017985343933104,0.4596026510000229,0.46027595698833457,0.4554856050014496,0.4514263615012169,
1984-06-15,,,0.4540233910083771,0.4578711807727814,0.458833110332489,0.45998737961053837,0.4557934111356735,0.4511955001950264,
1984-06-18,,,0.4444043040275574,0.4544082820415497,0.45710166096687316,0.45921784788370124,0.4559473192691803,0.4508684480190277,
1984-06-19,,,0.4463283121585846,0.45133018493652344,0.4563321530818939,0.45854451656341555,0.45613970756530764,0.45054139822721484,
1984-06-20,,,0.4444043040275574,0.4490215539932251,0.4551778376102448,0.4576787918806076,0.4562551319599152,0.45019510835409166,
1984-06-21,,,0.4309375584125519,0.44401957392692565,0.45209971368312835,0.45613972991704943,0.456024277806282,0.44971415102481843,
1984-06-22,,,0.4347849786281585,0.440171891450882,0.44902153611183165,0.45488923192024233,0.45583189129829405,0.44929090559482576,
1984-06-25,,,0.4386330842971802,0.43901764750480654,0.4467129647731781,0.4538311392068863,0.4557549476623535,0.44906004846096037,
1984-06-26,,,0.4386330842971802,0.43747860193252563,0.44440439343452454,0.45286923348903657,0.45567800402641295,0.4488676673173904,
1984-06-27,,,0.4386330842971802,0.4363243579864502,0.44267295598983764,0.4514263704419136,0.4555240994691849,0.4486945235729218,
1984-06-28,,,0.4386330842971802,0.4378634631633759,0.44094151854515073,0.45027208477258684,0.4552547663450241,0.4485598570108414,
1984-06-29,,,0.4367088973522186,0.43824824690818787,0.4392100691795349,0.449021589756012,0.4549469494819641,0.44830975800752637,
1984-07-02,,,0.4405568838119507,0.438633006811142,0.43882532715797423,0.4479634940624237,0.4545621883869171,0.4480981388688087,
1984-07-03,,,0.4386330842971802,0.438633006811142,0.4380558043718338,0.44719397872686384,0.454408283829689,0.4479057577252388,
1984-07-04,,,0.4386330842971802,0.438633006811142,0.43747868239879606,0.4463282600045204,0.45425437927246093,0.44777109116315844,
1984-07-05,,,0.4367088973522186,0.43824816942214967,0.43805581629276275,0.44507776498794555,0.4539850431680679,0.4475979462265968,
1984-07-06,,,0.4405568838119507,0.4390177667140961,0.438633006811142,0.4438272714614868,0.4537157130241394,0.4474440404772759,
1984-07-09,,,0.4424802660942077,0.4394024431705475,0.43901772499084474,0.4428653448820114,0.45336941957473753,0.4473093685507774,
1984-07-10,,,0.4386330842971802,0.4394024431705475,0.43901772499084474,0.4417110592126846,0.4530231320858002,0.4471747019886971,
1984-07-11,,,0.4386330842971802,0.4394024431705475,0.43901772499084474,0.4408453404903412,0.4525998950004578,0.4470207989215851,
1984-07-12,,,0.4347849786281585,0.43901765942573545,0.4386329144239426,0.43978721648454666,0.45217664539813995,0.4468091741204262,
1984-07-13,,,0.4424802660942077,0.4394023358821869,0.4392100512981415,0.4392100602388382,0.4518303519487381,0.44659755021333697,
1984-07-16,,,0.4386330842971802,0.4386328995227814,0.4390176713466644,0.4389214992523193,0.4514455896615982,0.44630897760391236,
1984-07-17,,,0.4444043040275574,0.43978714346885683,0.43959479331970214,0.438825298845768,0.4511377769708633,0.44605887949466705,
1984-07-18,,,0.4463283121585846,0.4413261890411377,0.4403643161058426,0.4389214992523193,0.45082996726036073,0.445828021466732,
1984-07-19,,,0.4463283121585846,0.4436348557472229,0.4413262575864792,0.43969103693962097,0.4504836803674698,0.4456356370449066,
1984-07-20,,,0.4482522308826446,0.44478924870491027,0.44209579229354856,0.4403643995523453,0.45025282621383667,0.44548173278570175,
1984-07-23,,,0.4540233910083771,0.44786731004714964,0.4432501047849655,0.4411339148879051,0.4501373952627182,0.44550096929073335,
1984-07-24,,,0.4540233910083771,0.4497911274433136,0.4447891354560852,0.44190343022346495,0.44998348712921143,0.4455586808919907,
1984-07-25,,,0.4424802660942077,0.44902151823043823,0.445173853635788,0.44209578931331633,0.4496371936798096,0.4456548696756363,
1984-07-26,,,0.4424802660942077,0.44825190901756284,0.4459433823823929,0.4422881484031677,0.4492139458656311,0.4458664855360985,
1984-07-27,,,0.4424802660942077,0.44709751605987547,0.4459433823823929,0.44257671684026717,0.4488676524162292,0.4460396268963814,
1984-07-30,,,0.4424802660942077,0.44478889107704156,0.44632810056209565,0.44267288595438004,0.4485213589668274,0.44630895912647245,
1984-07-31,,,0.4424802660942077,0.4424802660942077,0.4461356967687607,0.4428652450442314,0.44817506551742553,0.4465782913565636,
1984-08-01,,,0.4405568838119507,0.44209558963775625,0.44555855393409727,0.44296143501996993,0.44775182723999024,0.4468283897638321,
1984-08-02,,,0.4347849786281585,0.4405565321445465,0.44440422058105467,0.44286523908376696,0.4472131508588791,0.4469822943210602,
1984-08-03,,,0.4309375584125519,0.43824799060821534,0.44267275333404543,0.442384272813797,0.4466360032558441,0.4471361994743347,
1984-08-06,,,0.4290138483047485,0.4355547070503235,0.44017179906368253,0.441710951924324,0.4460203814506531,0.4473093444108963,
1984-08-07,,,0.4290138483047485,0.43286142349243156,0.43767084479331964,0.44122999012470243,0.44544323444366457,0.4475017294287681,
1984-08-08,,,0.4193945229053497,0.42862895131111134,0.4353622704744338,0.44026806205511093,0.44448131799697876,0.4475209659337997,
1984-08-09,,,0.4251661300659179,0.42670518159866333,0.43363085687160485,0.4397871196269989,0.4437502646446228,0.44755944043397894,
1984-08-10,,,0.4309375584125519,0.42670518159866333,0.43247658610343925,0.43920998424291613,0.44313463985919954,0.4476171547174453,
1984-08-13,,,0.4290138483047485,0.42670518159866333,0.4311299443244934,0.43872902244329454,0.4424805408716202,0.4476556318998336,
1984-08-14,,,0.4347849786281585,0.42785940766334524,0.4303604155778885,0.4382480561733246,0.4420957726240158,0.44777105718851085,
1984-08-15,,,0.4347849786281585,0.430937498807907,0.4297832250595093,0.4376708894968033,0.441672523021698,0.4478672456741332,
1984-08-16,,,0.4386330842971802,0.4336308896541595,0.4301680356264114,0.4372861281037331,0.4412108087539673,0.4479634380340575,
1984-08-17,,,0.4405568838119507,0.4355547547340393,0.4311299681663513,0.43690136075019836,0.4407106113433838,0.4479249638319015,
1984-08-20,,,0.4386330842971802,0.43747860193252563,0.4320918917655945,0.4361318454146385,0.44024889707565307,0.44782877236604685,
1984-08-21,,,0.4386330842971802,0.43824822306632993,0.43305381536483767,0.43536233007907865,0.43978718280792234,0.4475594356656074,
1984-08-22,,,0.4386330842971802,0.4390178442001343,0.43497767150402067,0.4351699709892273,0.439440895318985,0.4474055325984954,
1984-08-23,,,0.4386330842971802,0.4390178442001343,0.43632436692714693,0.4349776118993759,0.4390946078300476,0.4472901064157485,
1984-08-24,,,0.4367088973522186,0.43824824690818787,0.43690150082111356,0.43468904346227644,0.4387483179569244,0.4472708645462989,0.4513397850096226
1984-08-27,,,0.4367088973522186,0.43786340951919556,0.4376710057258606,0.434400475025177,0.4385944098234177,0.4472708645462989,0.4512628307938576
1984-08-28,,,0.4386330842971802,0.43786340951919556,0.43805581629276275,0.4342081159353256,0.43844050526618955,0.4472901064157485,0.45113778293132784
1984-08-29,,,0.4444043040275574,0.439017653465271,0.4390177488327026,0.43440048694610595,0.43844050526618955,0.4473478186130523,0.451051210463047
1984-08-30,,,0.4386330842971802,0.439017653465271,0.4390177488327026,0.43459289222955705,0.43859441578388214,0.447309346795082,0.45093578189611433
1984-08-31,72.4476382211694,A,0.4463283121585846,0.4409415364265442,0.43959489166736604,0.4353624299168587,0.43882528245449065,0.4473285868763923,0.45083958968520166
1984-09-03,72.4503962404662,A,0.4463283121585846,0.44286541938781737,0.4403644144535065,0.4362281531095505,0.43897918701171873,0.4473670673370361,0.45064720809459685
1984-09-04,72.44909180701578,A,0.4367088973522186,0.44248058199882506,0.44017199575901034,0.436612905561924,0.43894070327281953,0.44730935364961616,0.45040672942996024
1984-09-05,72.44410490699258,C,0.4328613877296448,0.44017199873924256,0.43959482610225675,0.4372862488031387,0.4388252693414688,0.44717468440532676,0.45024320259690287
1984-09-06,72.44147641484747,C,0.4328613877296448,0.43901765942573545,0.4390176564455032,0.43767101168632505,0.4387098354101181,0.446982300877571,0.4501277722418308
1984-09-07,72.43149177069039,B,0.4270896017551422,0.435169917345047,0.4380557268857956,0.4374786138534546,0.43851744949817656,0.44673219949007026,0.4499161496758461
1984-09-10,72.41882129032992,B,0.4193945229053497,0.42978315949440005,0.4363242894411087,0.43699764758348464,0.43809420228004453,0.4463281953334808,0.4497045283019543
1984-09-11,72.41209215949932,B,0.4193945229053497,0.42632028460502625,0.4344004333019257,0.4362281247973442,0.43770943105220794,0.4460588574409484,0.44949290692806243
1984-09-12,72.4045914815677,B,0.4155470430850982,0.42285741567611695,0.43151470720767976,0.4352662280201912,0.4372477102279663,0.44575104475021354,0.44926204815506937
1984-09-13,72.39842772068253,B,0.4193945229053497,0.42016404271125785,0.4295908510684967,0.43430429995059966,0.43690142273902893,0.4454432329535484,0.4490504267811775
1984-09-14,72.39919510348541,B,0.4270896017551422,0.42016404271125785,0.42766698002815245,0.43363093584775925,0.43663207709789276,0.445173895061016,0.4488676615059376
1984-09-17,72.40413979968167,B,0.4270896017551422,0.42170305848121636,0.4257431089878082,0.43305376172065735,0.43632426381111145,0.44484684169292443,0.4486945155262947
1984-09-18,72.40946162943169,B,0.4290138483047485,0.4236269235610962,0.42497360408306123,0.43257279992103576,0.43613187909126283,0.44457750558853143,0.44851175099611285
1984-09-19,72.41806804069788,B,0.4309375584125519,0.42670502662658694,0.4247812211513519,0.43218802362680436,0.43597796857357024,0.44428893178701395,0.448357844799757
1984-09-20,72.42510913386421,B,0.4309375584125519,0.42901363372802737,0.42458883821964266,0.4318032473325729,0.43590102016925814,0.444038832783699,0.4482231765985489
1984-09-21,72.42938860212631,B,0.4309375584125519,0.4297832250595093,0.4249736338853836,0.4315146803855896,0.435670166015625,0.44375025898218146,0.44817507997155187
1984-09-24,72.43641503646552,C,0.4367088973522186,0.43170708417892456,0.4267050713300705,0.4315146803855896,0.4356316822767258,0.44353863596916193,0.44814622312784197
1984-09-25,72.43896064094571,C,0.4328613877296448,0.4324765920639038,0.4280517578125,0.4312260955572128,0.4354008239507675,0.44326930046081536,0.4480885085463524
1984-09-26,72.44110341311992,C,0.4367088973522186,0.43363085985183714,0.43016794323921204,0.43084132522344587,0.4352084356546402,0.4430192014575004,0.4480500315129757
1984-09-27,72.44474868619484,C,0.4405568838119507,0.43555472493171693,0.4322841793298721,0.43093751519918444,0.43509300708770754,0.4427883437275886,0.4480404146015644
1984-09-28,72.44461141466398,C,0.4347849786281585,0.43632420897483815,0.43305371701717377,0.430360348522663,0.4348236620426178,0.4425382441282272,0.447973078340292
1984-10-01,72.43838863715528,C,0.4309375584125519,0.4351699411869049,0.4334385126829147,0.4295908108353614,0.4343619453907013,0.4422496703267097,0.4478865049779415
1984-10-02,72.43368973539647,C,0.4290138483047485,0.4344004333019257,0.4334385126829147,0.42920605838298787,0.43386175453662873,0.44192262083292,0.44769412249326707
1984-10-03,72.4292017735181,B,0.4309375584125519,0.4332461655139923,0.4334385126829147,0.42910986691713326,0.4336309003829956,0.4416340470314025,0.4475209765136242
1984-10-04,72.4240660708643,B,0.4328613877296448,0.43170706629753114,0.43363089561462403,0.42910986691713326,0.43343852281570433,0.44132623434066764,0.4474440222978592
1984-10-05,72.42209388245551,B,0.4309375584125519,0.4309375822544098,0.43363089561462403,0.4293022647500037,0.4332076686620712,0.44103766053915017,0.4472516395151615
1984-10-08,72.42327706260873,B,0.4309375584125519,0.4309375822544098,0.43305376172065735,0.4298794165253638,0.4329768145084381,0.4407490867376327,0.44705925673246383
1984-10-09,72.42542730067353,B,0.4290138483047485,0.4309375822544098,0.43266900777816775,0.4303603827953338,0.4327074861526489,0.44044127583503717,0.4468764922022819
