Date,GRADE,GPS,IQV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-03-11,62.93242149658397,P,139.41000366210938,139.07400207519532,140.29400329589845,140.00900421142578,130.47100128173827,124.65790069580078,121.2479002380371
2019-03-12,62.37279668238682,P,139.85000610351562,138.74600219726562,140.18000335693358,140.4185043334961,130.9446014404297,124.8316007232666,121.4377502822876
2019-03-13,63.135495075419406,P,141.5500030517578,139.21800231933594,140.17100372314454,140.90500411987304,131.48940155029297,125.09470077514648,121.62705028533935
2019-03-14,63.85613594845946,P,140.97999572753906,139.84400024414063,140.25900268554688,140.8975036621094,132.10980148315429,125.30530075073243,121.81610027313232
2019-03-15,64.71566910599685,A,141.52999877929688,140.66400146484375,140.077001953125,140.88150329589843,132.63900146484374,125.51870071411133,122.0007502746582
2019-03-18,65.29505257658937,A,143.0800018310547,141.39800109863282,140.23600158691406,140.9430030822754,133.1566015625,125.74140075683594,122.19530029296875
2019-03-19,65.95349850364214,A,144.4499969482422,142.31799926757813,140.53200073242186,141.09100265502929,133.65300155639648,125.98760070800782,122.39280029296874
2019-03-20,65.61551345466101,A,143.25,142.65799865722656,140.93800048828126,141.194002532959,134.0748014831543,126.19080070495606,122.59225028991699
2019-03-21,65.7513726921636,A,144.25999450683594,143.31399841308593,141.5789993286133,141.30600204467774,134.492801361084,126.41100067138672,122.79775024414063
2019-03-22,65.53702225133149,A,141.64999389648438,143.33799743652344,142.0009994506836,141.2655014038086,134.8696012878418,126.61040061950683,122.98960021972657
2019-03-25,64.94024322542994,A,141.58999633789062,143.0399963378906,142.21899871826173,141.2565010070801,135.27160125732422,126.8096006011963,123.17315021514892
2019-03-26,64.40384600514523,A,143.66000366210938,142.88199768066406,142.5999984741211,141.39000091552734,135.68720138549804,127.02250061035156,123.36170024871826
2019-03-27,63.555451170285124,A,141.14999389648438,142.46199645996094,142.55999755859375,141.36550064086913,136.01540130615234,127.16780052185058,123.53940021514893
2019-03-28,62.6371987507261,A,141.83999633789062,141.97799682617188,142.6459976196289,141.4525001525879,136.37040130615233,127.32930046081543,123.72495018005371
2019-03-29,62.69254842783463,A,143.85000610351562,142.41799926757812,142.87799835205078,141.47750015258788,136.70360137939454,127.52610054016114,123.92500022888184
2019-04-01,63.12455539246951,A,144.30999755859375,142.96199951171874,143.0009979248047,141.61849975585938,137.04600128173828,127.75800048828125,124.14250022888183
2019-04-02,63.18606973883479,A,144.3000030517578,143.08999938964843,142.98599853515626,141.75899963378907,137.43480133056642,128.00440048217774,124.36050025939942
2019-04-03,64.26956630959914,A,144.39999389648438,143.73999938964843,143.1009979248047,142.01949920654297,137.80020126342774,128.2743003845215,124.58900024414062
2019-04-04,64.64000090090138,A,142.22999572753906,143.81799926757813,142.897998046875,142.23849868774414,138.14260116577148,128.5053003692627,124.8042002105713
2019-04-05,64.95030112810565,A,144.25999450683594,143.89999694824218,143.15899810791015,142.5799987792969,138.50820098876954,128.75400032043456,125.02640018463134
2019-04-08,65.05829322195609,A,144.0399932861328,143.84599609375,143.40399780273438,142.81149826049804,138.89520080566408,129.04000022888184,125.25010013580322
2019-04-09,65.18056619914752,A,144.2899932861328,143.843994140625,143.4669967651367,143.03349761962892,139.28320068359375,129.32440017700196,125.46850009918212
2019-04-10,65.03120686454493,A,144.80999755859375,143.92599487304688,143.83299713134767,143.1964973449707,139.62820068359375,129.61040016174317,125.68950008392333
2019-04-11,65.15761188580636,A,143.17999267578125,144.11599426269532,143.9669967651367,143.3064971923828,139.91160064697266,129.88010009765625,125.90340003967285
2019-04-12,64.46663838914708,A,142.52000427246094,143.76799621582032,143.83399658203126,143.35599746704102,140.17080078125,130.12800010681153,126.1074500656128
