Date,GRADE,GPS,RTX,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2010-05-20,59.265288487618115,P,29.71333694458008,31.226960754394533,31.73314800262451,32.49992170333862,32.66738285064697,31.66113414764404,29.999313373565673
2010-05-21,58.25325687441196,B,29.71780776977539,30.767147064208984,31.616122436523437,32.28554544448853,32.6255676651001,31.65163164138794,30.02306198120117
2010-05-24,57.39934451441395,B,29.579158782958984,30.32880744934082,31.326034545898438,32.065793895721434,32.57822261810303,31.63093391418457,30.048474016189576
2010-05-25,56.645549600196624,B,29.592573165893555,29.92446060180664,31.033286476135252,31.892960929870604,32.52616523742676,31.615097942352296,30.072469234466553
2010-05-26,56.34432658403867,B,29.588096618652344,29.63819465637207,30.720184898376466,31.712343788146974,32.47588584899902,31.60085195541382,30.097375869750977
2010-05-27,56.933957514245435,B,30.46478080749512,29.78848342895508,30.507722091674804,31.545321941375732,32.44038303375244,31.59404722213745,30.123897628784178
2010-05-28,57.25223469430738,B,30.13825798034668,29.872573471069337,30.31986026763916,31.385765075683594,32.39176849365234,31.583358821868895,30.145601119995117
2010-05-31,57.74677110347243,B,30.13825798034668,29.984393310546874,30.156600379943846,31.19663610458374,32.34875705718994,31.565910205841064,30.166008358001708
2010-06-01,57.96697842844026,B,29.54337310791016,29.974553298950195,29.949506950378417,31.024900341033934,32.289578895568845,31.54436845779419,30.1825403881073
2010-06-02,58.43368691551745,B,30.174043655395508,30.091742706298827,29.864968681335448,30.89737148284912,32.24345901489258,31.525510482788086,30.20209394454956
2010-06-03,58.535268994029025,B,30.34847640991211,30.068481826782225,29.928482627868654,30.830815315246582,32.19878234863281,31.507292137145996,30.221992397308348
2010-06-04,58.33529842179315,B,29.13633346557617,29.868096923828126,29.870335197448732,30.743228816986083,32.12675003051758,31.48057544708252,30.23664297103882
2010-06-07,57.706999426381714,B,28.277538299560547,29.495952987670897,29.740173149108887,30.53310384750366,32.03416160583496,31.445270805358888,30.247614755630494
2010-06-08,57.53458503054916,B,28.720365524291992,29.331351470947265,29.65295238494873,30.343119430541993,31.949273796081542,31.413068866729738,30.261459770202638
2010-06-09,56.83569429349194,B,28.367002487182617,28.969943237304687,29.530842971801757,30.12551393508911,31.861943664550783,31.38113317489624,30.273999433517456
2010-06-10,56.328391750717515,B,29.29288673400879,28.758825302124023,29.413653564453124,29.960687828063964,31.7885062789917,31.36420036315918,30.289410848617553
2010-06-11,56.6066515332752,B,29.62388038635254,28.856334686279297,29.36221580505371,29.841038036346436,31.72168876647949,31.355216484069825,30.304565782546998
2010-06-14,57.59138391287331,B,29.92356300354004,29.185539627075194,29.340746307373045,29.748673343658446,31.654461479187013,31.351394653320312,30.32121912956238
2010-06-15,58.655773840409545,B,30.683956146240234,29.578257751464843,29.454804611206054,29.702155780792236,31.604042854309082,31.355706996917725,30.34198203086853
2010-06-16,59.97608126949822,B,30.679466247558597,30.04075050354004,29.505346870422365,29.685157775878906,31.559582328796388,31.363774299621582,30.360833044052125
2010-06-17,60.92188087946073,A,30.66604995727539,30.31538314819336,29.537104225158693,29.732793426513673,31.51743251800537,31.372767639160156,30.3780571269989
2010-06-18,61.66422655435476,A,30.943374633789062,30.579281997680663,29.717808341979982,29.794071769714357,31.478250160217286,31.384048290252686,30.39657995223999
2010-06-21,62.24819862938896,A,31.02835464477539,30.800240325927735,29.992889976501466,29.866531562805175,31.442812843322756,31.395869636535643,30.416472339630126
