Date,GRADE,GPS,DOC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-05-23,,,0.3781042098999023,,,,,,
1985-05-24,,,0.3781042098999023,,,,,,
1985-05-27,,,0.3781042098999023,,,,,,
1985-05-28,,,0.3847762942314148,,,,,,
1985-05-29,,,0.389224499464035,0.3816626846790313,,,,,
1985-05-30,,,0.389224499464035,0.38388674259185784,,,,,
1985-05-31,,,0.3870004117488861,0.38566598296165466,,,,,
1985-06-03,,,0.4025693833827972,0.39055901765823364,,,,,
1985-06-04,,,0.4025693833827972,0.3941176354885101,,,,,
1985-06-05,,,0.4025693833827972,0.39678661227226253,0.3892246484756469,,,,
1985-06-06,,,0.4092418253421783,0.40079007744789114,0.3923384100198745,,,,
1985-06-07,,,0.4114659130573272,0.4056831777095794,0.39567458033561703,,,,
1985-06-10,,,0.4092418253421783,0.4070176661014556,0.39878834187984463,,,,
1985-06-11,,,0.4114659130573272,0.40879697203636167,0.4014573037624358,,,,
1985-06-12,,,0.4092418253421783,0.41013146042823784,0.40345903635025016,,,,
1985-06-13,,,0.407017707824707,0.40968663692474355,0.40523835718631745,,,,
1985-06-14,,,0.3958968222141266,0.4065728187561034,0.4061279982328415,,,,
1985-06-17,,,0.3870004117488861,0.4021245360374451,0.4045711010694504,,,,
1985-06-18,,,0.3914486467838287,0.39812108278274533,0.40345902740955353,,,,
1985-06-19,,,0.4047935903072357,0.3972314357757568,0.40368144810199735,0.3964530482888221,,,
1985-06-20,,,0.4003454446792602,0.3958969831466675,0.4027918100357056,0.39756511002779005,,,
1985-06-21,,,0.407017707824707,0.3981211602687836,0.40234698951244346,0.39901078492403025,,,
1985-06-24,,,0.4025693833827972,0.4012349545955658,0.40167974531650535,0.40023404359817494,,,
1985-06-25,,,0.4003454446792602,0.4030143141746521,0.40056769847869866,0.40101250112056724,,,
1985-06-26,,,0.4025693833827972,0.4025694727897644,0.3999004542827606,0.40167974531650535,,,
1985-06-27,,,0.4003454446792602,0.4025694727897643,0.3992332279682159,0.4022357925772666,,,
1985-06-28,,,0.3958968222141266,0.4003452956676482,0.3992332279682159,0.4026806131005286,,,
1985-07-01,,,0.4025693833827972,0.4003452956676482,0.40079012513160706,0.4026806131005286,,,
1985-07-02,,,0.4025693833827972,0.4007900834083557,0.4019021987915039,0.4026806131005286,,,
1985-07-03,,,0.4025693833827972,0.4007900834083557,0.4016797780990601,0.4026806131005286,,,
1985-07-04,,,0.4025693833827972,0.40123487114906303,0.4019021719694137,0.40234699100255966,,,
1985-07-05,,,0.4047935903072357,0.40301422476768484,0.40167976021766655,0.40201337486505506,,,
1985-07-08,,,0.407017707824707,0.40390388965606683,0.4021245926618575,0.4019021689891815,,,
1985-07-09,,,0.4092418253421783,0.4052383780479431,0.40301423072814935,0.40179096460342406,,,
1985-07-10,,,0.4025693833827972,0.4052383780479431,0.40301423072814935,0.401457342505455,,,
1985-07-11,,,0.4047935903072357,0.4056832194328308,0.40345904529094695,0.40134613662958146,,,
1985-07-12,,,0.4047935903072357,0.4056832194328308,0.40434872210025785,0.4017909750342369,,,
1985-07-15,,,0.4092418253421783,0.406128042936325,0.40501596629619596,0.4029030457139015,,,
1985-07-16,,,0.407017707824707,0.4056832194328308,0.405460798740387,0.40368149876594545,,,
1985-07-17,,,0.407017707824707,0.40657288432121275,0.40590563118457795,0.403792704641819,,,
1985-07-18,,,0.407017707824707,0.40701770782470703,0.4063504636287689,0.40412631779909136,,,
1985-07-19,,,0.4047935903072357,0.40701770782470703,0.4063504636287689,0.40401511192321776,,,
1985-07-22,,,0.4047935903072357,0.4061280608177185,0.4061280518770218,0.4041263222694397,,,
1985-07-23,,,0.407017707824707,0.4061280608177184,0.4059056401252746,0.40445993542671194,,,
1985-07-24,,,0.4092418253421783,0.40657288432121275,0.4065728843212127,0.404793557524681,,,
1985-07-25,,,0.4047935903072357,0.4061280608177185,0.4065728843212127,0.40501596480607976,,,
1985-07-26,,,0.4025693833827972,0.4056832194328308,0.4063504636287688,0.40534959286451333,,,
1985-07-29,,,0.4003454446792602,0.4047935903072357,0.4054608255624771,0.40523839592933647,,,
1985-07-30,,,0.4003454446792602,0.4034591376781463,0.40479359924793246,0.4051271989941596,,,
1985-07-31,,,0.398121178150177,0.401235008239746,0.40390394628047943,0.4049047887325286,0.4008790904283523,,
1985-08-01,,,0.4025693833827972,0.4007901668548583,0.40345911383628846,0.40490478873252866,0.40136839389801016,,
1985-08-02,,,0.4025693833827972,0.4007901668548584,0.4032366931438446,0.40479357838630675,0.4018576973676681,,
1985-08-05,,,0.4003454446792602,0.4007901668548584,0.40279187858104704,0.40445996522903443,0.40230252206325523,,
1985-08-06,,,0.4003454446792602,0.4007901668548583,0.4021246522665023,0.4040151461958885,0.4026139050722122,,
1985-08-07,,,0.3936724960803985,0.3999004304409026,0.4005677193403243,0.4035703018307686,0.40270286500453945,,
1985-08-08,,,0.3914486467838287,0.3976762831211089,0.39923322498798364,0.40290305465459825,0.4027473479509353,,
1985-08-09,,,0.3870004117488861,0.39456248879432676,0.39767632782459256,0.40201339572668077,0.4027473479509353,,
1985-08-12,,,0.389224499464035,0.3923382997512817,0.39656423330307006,0.4010125294327736,0.4024804502725601,,
1985-08-13,,,0.3870004117488861,0.3896692931652069,0.39522973001003264,0.4000116646289825,0.40216907083988185,,
1985-08-14,,,0.3870004117488861,0.3883348762989044,0.39411765336990356,0.39901079982519144,0.4018576914072036,,
1985-08-15,,,0.3914486467838287,0.3883348762989044,0.39300557971000666,0.39823234677314756,0.4015018278360366,,
1985-08-16,,,0.3870004117488861,0.3883348762989044,0.3914486825466156,0.3973426878452301,0.4010125178098678,,
1985-08-19,,,0.3870004117488861,0.3878900587558746,0.39011417925357816,0.3964530289173126,0.4005676895380019,,
1985-08-20,,,0.3758797943592071,0.38566593527793885,0.3876676142215728,0.3948961332440376,0.39985596716403954,,
1985-08-21,,,0.3781042098999023,0.38388669490814203,0.3861107856035232,0.3933392524719238,0.39923321485519403,,
1985-08-22,,,0.3825520277023315,0.3821073710918426,0.3852211236953735,0.3922271743416786,0.3987439012527465,,
1985-08-23,,,0.3825520277023315,0.3812176942825317,0.38477628529071806,0.3912263065576553,0.39847700536251063,,
1985-08-26,,,0.3803281486034393,0.3798832416534423,0.3838866502046585,0.39022544175386426,0.3983435600996017,,
1985-08-27,,,0.3825520277023315,0.38121768832206715,0.38344181180000303,0.3893357709050178,0.3981656277179717,,
1985-08-28,,,0.3803281486034393,0.3816624760627746,0.3827745854854584,0.3884461194276809,0.3976763188838958,,
1985-08-29,,,0.3803281486034393,0.38121770024299617,0.38166253566741937,0.38733405768871304,0.3972759729623794,,
1985-08-30,,,0.3803281486034393,0.3807729244232177,0.38099530935287473,0.38622199594974516,0.396742181777954,,
1985-09-02,,,0.3803281486034393,0.3807729244232177,0.38032808303833004,0.38522113114595413,0.39629735708236685,,
1985-09-03,,,0.3781042098999023,0.3798833608627319,0.3805505245923996,0.38410906940698625,0.3958525323867797,,
1985-09-04,,,0.3781042098999023,0.3794385731220245,0.3805505245923996,0.3833306550979614,0.39536322891712183,,
1985-09-05,,,0.3781042098999023,0.37899378538131706,0.38010574281215664,0.38266343325376506,0.3949184042215347,,
1985-09-06,,,0.3781042098999023,0.3785489976406097,0.3796609610319137,0.3822186231613159,0.3945625519752502,,
1985-09-09,,,0.3758797943592071,0.3776593267917633,0.37921612560749046,0.38155138790607446,0.3940287601947784,,
1985-09-10,,,0.3558624684810638,0.37321097850799556,0.37654716968536367,0.3799944907426834,0.3930946218967437,,
1985-09-11,,,0.3692071735858917,0.37143157124519344,0.37543507218360894,0.37910482883453367,0.3924273777008056,,
1985-09-12,,,0.3603107929229736,0.36787288784980776,0.3734333366155624,0.3775479361414909,0.39158220589160914,,
1985-09-13,,,0.3625347912311554,0.3647590041160583,0.371654000878334,0.37632465511560437,0.3907370299100875,,
1985-09-16,,,0.3647588789463043,0.3625348210334778,0.3700970739126205,0.3752125784754753,0.38989185333251947,,
1985-09-17,,,0.3603107929229736,0.3634244859218597,0.36831773221492764,0.3744341284036636,0.38891323268413536,,
1985-09-18,,,0.3714314103126526,0.3638693332672119,0.36765045225620263,0.3741004884243011,0.38829047322273247,,
1985-09-19,,,0.3669832646846771,0.3652038276195526,0.36653835773468013,0.37332205027341836,0.3875342667102813,,
1985-09-20,,,0.3625347912311554,0.3652038276195526,0.3649814158678054,0.37232118844985956,0.3866890907287597,,
1985-09-23,,,0.3692071735858917,0.3660934865474701,0.36431415379047394,0.37176513969898217,0.385888397693634,,
1985-09-24,,,0.3647588789463043,0.3669831037521362,0.365203794836998,0.37087548226118083,0.3850432211160659,,
1985-09-25,,,0.3647588789463043,0.3656485974788666,0.36475896537303926,0.37009701877832407,0.3841980445384979,,
1985-09-26,,,0.3603107929229736,0.3643141031265259,0.36475896537303926,0.3690961509943008,0.38326390624046325,,
1985-09-27,,,0.3603107929229736,0.36386930346488955,0.3645365655422211,0.3680952832102775,0.382374250292778,,
1985-09-30,,,0.3625347912311554,0.36253482699394224,0.36431415677070617,0.3672056153416633,0.38152907431125643,,
1985-10-01,,,0.3580865263938904,0.3612003564834595,0.36409173011779783,0.36620473116636276,0.3805504506826401,,
1985-10-02,,,0.340293288230896,0.3563072383403778,0.3609779179096222,0.36431418508291247,0.37917147994041445,,
1985-10-03,,,0.3647588789463043,0.35719685554504393,0.3607554793357849,0.36364691853523257,0.3783707857131958,,
1985-10-04,,,0.3603107929229736,0.35719685554504393,0.3605330795049667,0.3627572476863861,0.3775256139039993,,
1985-10-07,,,0.3580865263938904,0.35630720257759096,0.3594210147857666,0.36186758428812027,0.37668043553829195,,
1985-10-08,,,0.3580865263938904,0.35630720257759096,0.35875377953052523,0.3619787871837616,0.37583525717258454,,
1985-10-09,,,0.3514141738414764,0.358531379699707,0.35741930902004243,0.36108913719654084,0.3749011170864105,0.38789010375738137,
1985-10-10,,,0.3558624684810638,0.3567520976066589,0.35697447657585146,0.36086672097444533,0.37396697878837587,0.387667686343193,
1985-10-11,,,0.3558624684810638,0.355862432718277,0.35652964413166044,0.3605331048369408,0.3730328404903412,0.3874452689290046,
1985-10-14,,,0.3536381423473358,0.35497275590896604,0.35563997924327845,0.35997706800699236,0.3720986944437027,0.3872006082534789,
1985-10-15,,,0.3625347912311554,0.35586240887641907,0.35608480572700496,0.36008826792240145,0.3713424813747406,0.3869781932234763,
1985-10-16,,,0.3647588789463043,0.35853134989738467,0.3585313647985458,0.359754641354084,0.3707642090320587,0.38673353701829905,
1985-10-17,,,0.3603107929229736,0.3594210147857666,0.3580865561962127,0.35942101776599883,0.3701414519548416,0.38644439995288843,
1985-10-18,,,0.3625347912311554,0.3607554793357849,0.3583089560270309,0.35942101776599883,0.369652139544487,0.3861997437477111,
1985-10-21,,,0.3625347912311554,0.3625348091125488,0.3587537825107574,0.359087398648262,0.3691183453798294,0.3857993978261947,
1985-10-22,,,0.3669832646846771,0.3634245038032532,0.3596434563398361,0.35919861793518065,0.36871800243854524,0.3854435366392135,
1985-10-23,,,0.3692071735858917,0.3643141627311707,0.3614227563142776,0.35942103266716,0.36836213767528536,0.38510991454124444,
1985-10-24,,,0.3669832646846771,0.36564865708351135,0.362534835934639,0.3597546562552452,0.3678728300333023,0.38468732893466945,
1985-10-25,,,0.3714314103126526,0.36742798089981077,0.36409173011779783,0.36031068712472913,0.36756145000457763,0.38428698390722266,
1985-10-28,,,0.3669832646846771,0.36831767559051515,0.365426242351532,0.36053311079740524,0.36716110706329347,0.38386439830064767,
1985-10-29,,,0.3647588789463043,0.3678727984428406,0.3656486511230469,0.36086672842502593,0.3669386887550354,0.38339732795953746,
1985-10-30,,,0.3647588789463043,0.3669831395149231,0.3656486511230469,0.3620900079607964,0.36667178213596346,0.3829524984955787,
1985-10-31,,,0.3647588789463043,0.3665382623672485,0.36609345972537993,0.3620900079607964,0.3663159191608429,0.38252991020679467,
1985-11-01,,,0.3625347912311554,0.3647589385509491,0.36609345972537993,0.36220120787620547,0.36591557443141937,0.38219628989696497,
1985-11-04,,,0.3736554980278015,0.36609338521957396,0.36720553040504456,0.362979656457901,0.3657821214199066,0.3820628407597541,
1985-11-05,,,0.3736554980278015,0.36787270903587344,0.367872753739357,0.36375810503959655,0.36560419082641604,0.3818849092721938,
1985-11-06,,,0.3736554980278015,0.36965203285217285,0.368317586183548,0.3648701712489128,0.36547073781490325,0.3815735283493995,
1985-11-07,,,0.3736554980278015,0.37143135666847227,0.3689848095178604,0.3657598227262497,0.3653372848033905,0.3813066288828849,
1985-11-08,,,0.3736554980278015,0.3736554980278015,0.3692072182893753,0.36664947420358657,0.36520383179187776,0.38097300678491586,
1985-11-11,,,0.3758797943592071,0.3741003572940826,0.37009687125682833,0.36776155680418016,0.3651148647069931,0.3807061108946799,
1985-11-12,,,0.3825520277023315,0.37587966322898864,0.371876186132431,0.36876241862773895,0.36520382106304167,0.3805281767249107,
1985-11-13,,,0.3803281486034393,0.3772141933441162,0.37343311309814453,0.36954088211059566,0.36524829983711243,0.3803057643771171,
1985-11-14,,,0.3781042098999023,0.3781039357185364,0.37476764619350433,0.3704305529594421,0.36524829983711243,0.38008335202932353,
1985-11-15,,,0.3803281486034393,0.3794384658336639,0.3765469819307327,0.37132022082805627,0.36529277861118314,0.37992766529321664,
1985-11-18,,,0.3803281486034393,0.3803281366825103,0.37721424698829653,0.3722098886966705,0.3653817456960678,0.37970525294542307,
1985-11-19,,,0.3803281486034393,0.3798833608627319,0.37788151204586024,0.3728771328926086,0.3658710592985153,0.3794828405976295,
1985-11-20,,,0.3870004117488861,0.38121781349182127,0.3792160034179687,0.3737667948007583,0.3662269240617752,0.3793271508812904,
1985-11-21,,,0.3825520277023315,0.38210737705230713,0.3801056563854217,0.37454523295164105,0.36667174875736236,0.3791269773244857,
1985-11-22,,,0.3870004117488861,0.3834418296813965,0.38144014775753016,0.3753236830234527,0.36716106116771696,0.3789490455389022,
1985-11-25,,,0.3825520277023315,0.38388660550117487,0.3821073710918426,0.37610212117433545,0.36751692414283754,0.3787043887376785,
1985-11-26,,,0.3825520277023315,0.38433138132095335,0.3821073710918426,0.3769917786121368,0.3679617488384247,0.37843749076127997,
1985-11-27,,,0.3781042098999023,0.3825521409511566,0.3818849772214889,0.3776590451598167,0.36809520483016966,0.37819283902645107,
1985-11-28,,,0.3781042098999023,0.3816625773906708,0.3818849772214889,0.3783263117074966,0.3683176237344742,0.3779259452223777,
1985-11-29,,,0.3781042098999023,0.37988333702087396,0.38166258335113523,0.37910478264093395,0.3686290121078491,0.37765905141830436,
1985-12-02,,,0.3825520277023315,0.37988333702087396,0.3818849712610245,0.37954960912466046,0.3688959091901779,0.3773921534419059,
1985-12-03,,,0.3758797943592071,0.3785488903522491,0.3814401358366012,0.37966082394123074,0.369118327498436,0.3770807743072509,
1985-12-04,,,0.3803281486034393,0.3789936780929565,0.38077290952205656,0.3799944564700126,0.36942971289157867,0.37681387871503824,
1985-12-05,,,0.3847762942314148,0.38032809495925896,0.38099533617496484,0.3805504962801933,0.3699190229177475,0.3765914645791053,
1985-12-06,,,0.3825520277023315,0.3812176585197448,0.3805504977703094,0.3809953227639198,0.37036384761333463,0.3763690489530563,
1985-12-09,,,0.3825520277023315,0.3812176585197448,0.3805504977703094,0.38132893443107596,0.3707641923427582,0.3761466333270072,
1985-12-10,,,0.3825520277023315,0.3825521051883697,0.3805504977703094,0.38132893443107596,0.371253502368927,0.37590197652578344,
1985-12-11,,,0.3714314103126526,0.3807727575302124,0.3798832178115844,0.3808840975165367,0.37187626481056213,0.37552387237548823,
1985-12-12,,,0.3692071735858917,0.3776589334011078,0.37899351418018334,0.38043924570083615,0.37196523070335386,0.3751680082082748,
1985-12-13,,,0.3647588789463043,0.3741003036499023,0.37765898108482354,0.3796607822179794,0.3720541924238205,0.37478990316390987,
1985-12-16,,,0.3558624684810638,0.3687623918056488,0.37499002516269686,0.3784374982118606,0.372009711265564,0.37434507340192785,
1985-12-17,,,0.3558624684810638,0.3634244799613952,0.37298829257488253,0.37721421420574186,0.3719652301073074,0.3739002436399459,
1985-12-18,,,0.3558624684810638,0.36031069159507745,0.37054172456264495,0.3756573170423507,0.3720541960000992,0.37347765654325477,
1985-12-19,,,0.3558624684810638,0.3576417505741119,0.3676503419876098,0.37432283908128733,0.3720541960000992,0.3730105873942374,
1985-12-20,,,0.3558624684810638,0.3558624684810638,0.364981386065483,0.37276594191789625,0.3720541960000992,0.37254351824522014,
1985-12-23,,,0.3536381423473358,0.35541760325431815,0.3620899975299835,0.37132024765014643,0.3720541960000992,0.37207644522190086,
1985-12-24,,,0.3558624684810638,0.3554176032543182,0.3594210416078567,0.36998576968908303,0.37192074954509735,0.3716316154599189,
1985-12-25,,,0.3558624684810638,0.3554176032543182,0.35786414742469785,0.36887368261814113,0.37174282133579256,0.3712535151839256,
1985-12-26,,,0.3580865263938904,0.3558624148368835,0.3567520827054977,0.36787279844284054,0.37169833600521085,0.37091989398002617,
1985-12-27,,,0.3669832646846771,0.3580865740776062,0.356974521279335,0.3673167511820793,0.3717873054742813,0.37071972250938406,
1985-12-30,,,0.3692071735858917,0.36120038032531737,0.3583089917898178,0.36664950847625727,0.371920753121376,0.37051954925060265,
1985-12-31,,,0.3714314103126526,0.36431416869163513,0.35986588597297664,0.36642708927392953,0.37200971603393557,0.3703638592362403,
1986-01-01,,,0.3714314103126526,0.3674279570579529,0.36142278015613555,0.3659822523593902,0.3720542007684708,0.370208169221878,
1986-01-02,,,0.3803281486034393,0.3718762814998627,0.36386934816837313,0.3657598450779914,0.3723210984468459,0.3700969642400741,
1986-01-03,,,0.3781042098999023,0.37410047054290774,0.36609352231025694,0.36553745418787,0.37245455443859093,0.37000800222158425,
1986-01-06,,,0.3847762942314148,0.37721429467201234,0.36920733749866486,0.3656486675143242,0.37281041502952567,0.3699857610464095,
1986-01-07,,,0.3870004117488861,0.380328094959259,0.37232113182544707,0.3658710867166519,0.37325524568557733,0.3700969672203063,
1986-01-08,,,0.3847762942314148,0.38299707174301145,0.3752125144004822,0.36653833091259,0.3736555939912795,0.37016368806362143,
1986-01-09,,,0.3758797943592071,0.382107400894165,0.37699184119701384,0.3668719619512558,0.3738780122995376,0.3700969657301902,
1986-01-10,,,0.3736554980278015,0.3812176585197449,0.3776590645313263,0.36731679290533065,0.37410042643547053,0.3700080004334449,
1986-01-13,,,0.3647588789463043,0.3772141754627228,0.37721423506736756,0.3677616134285927,0.3739224940538406,0.36985230773687355,
1986-01-14,,,0.3714314103126526,0.37410037517547606,0.37721423506736756,0.36854006052017213,0.3738780122995376,0.3697411015629768,
1986-01-15,,,0.3692071735858917,0.37098655104637146,0.37699181139469146,0.3692072957754135,0.3737890458106994,0.3696298918128013,
1986-01-16,,,0.3669832646846771,0.36920724511146547,0.37565732300281524,0.36976333558559416,0.3736556011438369,0.36949644297361367,
1986-01-17,,,0.3603107929229736,0.36653830409049987,0.3738779813051224,0.36998575180768967,0.3733887070417403,0.369296269416809,
1986-01-20,,,0.3669832646846771,0.3669831812381744,0.37209867835044863,0.37065300792455674,0.37321077644824974,0.3691628205776214,
1986-01-21,,,0.3692071735858917,0.36653833389282225,0.37031935453414916,0.3713202431797981,0.37294387936592094,0.3690738502144813,
1986-01-22,,,0.3669832646846771,0.3660935521125793,0.3685400515794754,0.37187628298997877,0.3726769816875457,0.36896264076232904,
1986-01-23,,,0.3714314103126526,0.3669831812381744,0.36809521317481997,0.3725435271859169,0.37254352569580074,0.36889591276645656,
1986-01-24,,,0.3847762942314148,0.3718762814998627,0.3692072927951813,0.37343317866325376,0.37263248860836024,0.36896263360977166,
1986-01-27,,,0.3958968222141266,0.37765899300575256,0.3723210871219635,0.3747676610946655,0.37294386208057395,0.36916280388832085,
1986-01-28,,,0.398121178150177,0.3834417939186096,0.37499006390571593,0.37610214948654175,0.37329972267150874,0.369585390985012,
1986-01-29,,,0.398121178150177,0.3896693766117096,0.3778814643621445,0.37743663787841797,0.37352213799953454,0.3698745310306548,
1986-01-30,,,0.4047935903072357,0.39634181261062623,0.38166249692440035,0.37865990996360777,0.37396696925163264,0.3703193590044975,
1986-01-31,,,0.398121178150177,0.3990107893943787,0.3854435354471207,0.3796607583761215,0.37418938457965845,0.37067522287368765,
1986-02-03,,,0.398121178150177,0.39945566058158877,0.38855732679367067,0.3803280025720596,0.37450076758861534,0.3710088458657264,
1986-02-04,,,0.398121178150177,0.39945566058158877,0.39144872725009916,0.3808840408921242,0.3748121505975723,0.37138694971799846,
1986-02-05,,,0.398121178150177,0.39945566058158877,0.39456251859664915,0.3815512850880623,0.3752124899625777,0.3716538473963737,
1986-02-06,,,0.4092418253421783,0.4003453075885773,0.3983435600996017,0.38321938663721083,0.3758352422714233,0.3720764330029487,
1986-02-07,,,0.4047935903072357,0.401679790019989,0.40034528970718386,0.38477629125118257,0.37636902987956994,0.3724990209937095,
1986-02-10,,,0.4047935903072357,0.40301427245140076,0.40123496651649476,0.3867780268192291,0.37681386113166804,0.3728548851609229,
1986-02-11,,,0.4047935903072357,0.4043487548828125,0.40190220773220064,0.38844613581895826,0.3773921370506286,0.3732552322745322,
1986-02-12,,,0.4047935903072357,0.40568323731422423,0.40256944894790647,0.3902254566550255,0.3778814458847045,0.37365557938814153,
1986-02-13,,,0.4114659130573272,0.406128054857254,0.40323668122291567,0.392449589073658,0.37841523826122275,0.37416713058948514,
1986-02-14,,,0.4203624725341797,0.4092418313026428,0.4054608106613159,0.3954521730542183,0.3791714471578597,0.3747676473855972,
1986-02-17,,,0.4203624725341797,0.4123556077480316,0.4076849400997162,0.3981211334466934,0.3799276560544967,0.37534592419862745,
1986-02-18,,,0.431483119726181,0.41769351363182067,0.41102113425731657,0.40123493075370786,0.38090627789497367,0.37607989013195037,
1986-02-19,,,0.4359313547611236,0.42392106652259826,0.41480215191841124,0.4046823352575302,0.3821962767839431,0.37703627079725266,
1986-02-20,,,0.4092418253421783,0.42347624897956837,0.41480215191841124,0.4065728560090065,0.38299696981906883,0.3774811002612114,
1986-02-21,,,0.4292590320110321,0.4252555608749389,0.4172486960887909,0.4087969928979874,0.3842869728803634,0.37817058265209197,
1986-02-24,,,0.431483119726181,0.42747969031333916,0.4199176490306854,0.4105763077735901,0.38579938590526575,0.3789045485854149,
1986-02-25,,,0.4337071478366852,0.4279244959354401,0.42280900478363037,0.4123556062579155,0.38735627949237816,0.37966075479984285,
1986-02-26,,,0.4337071478366852,0.42747965455055237,0.42570036053657534,0.4141349047422409,0.3889131730794906,0.3804836845397949,0.3841868941485882
1986-02-27,,,0.4292590320110321,0.4314830958843231,0.4274796724319458,0.4153581768274307,0.39038110435008994,0.3812176501750946,0.3844426682591438
1986-02-28,,,0.4359313547611236,0.43281756043434144,0.4290365606546402,0.41724868565797807,0.39198248207569114,0.3820183390378952,0.3847318039834499
1986-03-03,,,0.4337071478366852,0.43326236605644225,0.43037102818489076,0.41902798414230347,0.39358386218547814,0.3828190290927887,0.38500981867313383
1986-03-04,,,0.4270347952842712,0.43192789554595945,0.4299261957406998,0.4204736649990082,0.39500730872154227,0.38346402913331984,0.38522111117839813
1986-03-05,66.44259772036565,A,0.4270347952842712,0.4305934250354766,0.42903653979301454,0.4219193458557129,0.3964307552576065,0.3840867882966995,0.38541016265749933
1986-03-06,66.43322028099387,A,0.4292590320110321,0.4305934250354766,0.4310382604598999,0.4229202061891556,0.39785420536994937,0.38477627068758014,0.3856103353202343
1986-03-07,66.42294953079404,A,0.4359313547611236,0.4305934250354767,0.43170549273490905,0.42447709441185,0.3992331671714783,0.3855102363228798,0.3858549900352955
1986-03-10,66.423824568216,A,0.4448281228542328,0.4328176200389862,0.43303999304771423,0.4264788210391998,0.4007455861568451,0.3863331696391106,0.38606628373265267
1986-03-11,66.46258096197643,A,0.4626213014125824,0.43993492126464845,0.435931408405304,0.4293702065944672,0.4025693839788437,0.3872895500063896,0.38636654332280157
1986-03-12,66.49749871592168,A,0.4581731259822845,0.4461625874042511,0.4383780062198639,0.4320391833782196,0.40430421829223634,0.38817920953035356,0.386644562035799
1986-03-13,66.52013538423493,A,0.4581731259822845,0.4519454061985016,0.4412694156169891,0.43437454402446746,0.4058611178398132,0.38909110814332964,0.38688921853899955
1986-03-14,66.53895871878476,A,0.460396945476532,0.45683852434158323,0.44371597468852997,0.4363762676715851,0.4075069725513458,0.3899807634949684,0.3871338737010956
1986-03-17,66.5526645788195,A,0.4648452401161194,0.4608419477939606,0.4468297839164734,0.43860040605068207,0.4091083514690399,0.3909593832492828,0.3874118907749653
1986-03-18,66.53159224950082,A,0.460396945476532,0.4603970766067505,0.4501659989356995,0.4400460973381996,0.4105762821435928,0.3919157639145851,0.38765654593706134
1986-03-19,66.50656347845818,A,0.451500654220581,0.45906258225440977,0.45261258482933037,0.4408245623111724,0.41191076934337617,0.3927831816673279,0.3878678400814533
1986-03-20,66.49985792274151,A,0.4581731259822845,0.45906258225440977,0.4555039942264556,0.4432711273431777,0.4135566359758377,0.3937173241376877,0.3881236171722412
1986-03-21,66.50142279965225,A,0.4648452401161194,0.45995224118232725,0.4583953827619552,0.44505043774843206,0.41538043081760406,0.3947404286265373,0.38846835926175116
1986-03-24,66.49124722089681,A,0.460396945476532,0.45906258225440977,0.45995226502418507,0.4464961290359496,0.4172931921482086,0.39560784310102465,0.3888353419303894
1986-03-25,66.47898831300444,A,0.4537246823310852,0.45772812962532045,0.45906260311603536,0.44749700576066964,0.41893905758857725,0.3964085349440575,0.3891467221081257
1986-03-26,66.47878840994015,A,0.4537246823310852,0.45817293524742125,0.4586177587509154,0.44849788248538963,0.4206294077634811,0.3972092267870903,0.38939137756824493
1986-03-27,66.45784964497726,A,0.4492764770984649,0.4563936054706573,0.45772809386253355,0.44949875473976125,0.4222752720117569,0.3979654365777969,0.389636032730341
1986-03-28,66.42825811991332,P,0.4492764770984649,0.45327985286712646,0.45661604702472686,0.45016601085662833,0.4240545856952667,0.39872164636850355,0.38984732657670973
1986-03-31,66.4010844366133,P,0.4448281228542328,0.45016608834266664,0.45461433529853823,0.4507220596075057,0.42561148285865785,0.3994111296534538,0.3900586202740669
1986-04-01,66.38534186331052,P,0.440379649400711,0.4474970817565917,0.4526126056909561,0.4513893023133277,0.4270349323749542,0.39998940587043763,0.39025879129767416
1986-04-02,66.37020680171032,P,0.440379649400711,0.44482807517051687,0.4515005052089691,0.4520565450191497,0.4285028600692749,0.40058992087841033,0.3904478426277638
1986-04-03,66.36275239945105,P,0.4426038563251495,0.44349355101585386,0.4499435782432556,0.45272378623485554,0.42992630898952483,0.4012349173426628,0.39065913468599317
1986-04-04,66.34522659241377,P,0.4359313547611236,0.4408245265483856,0.44705218970775606,0.45272378623485554,0.430949410200119,0.40179094940423965,0.3908593073487282
1986-04-07,66.33400424597941,P,0.4381557106971741,0.4394900441169739,0.44482806622982024,0.4523901656270026,0.43179458796978,0.402369225025177,0.3910372389853001
1986-04-08,66.32454114131829,P,0.4381557106971741,0.43904525637626646,0.44327116906642916,0.45116688609123223,0.4325952786207199,0.40294750064611434,0.39121517062187194
1986-04-09,66.30924608456006,P,0.4359313547611236,0.4381555974483489,0.4414918363094329,0.4500547975301742,0.43335148215293884,0.4034368100762367,0.3913819804787636
