Date,GRADE,GPS,ODFL,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2023-10-13,72.38223436938272,A,201.52899169921875,209.16967163085937,205.2259552001953,203.29265441894532,205.1228140258789,191.86288711547851,178.1726929473877
2023-10-16,70.60410782994818,A,205.18069458007807,208.1995391845703,205.68515319824218,203.3568328857422,205.15700012207031,192.34687103271483,178.4390535736084
2023-10-17,68.48104659866344,A,207.52891540527344,207.40652160644532,206.54434356689453,203.62697830200196,205.24073455810546,192.84564971923828,178.71658500671387
2023-10-18,64.2875899951877,A,199.92703247070312,205.02845153808593,206.47966766357422,203.47722930908202,205.2485791015625,193.30385375976562,178.94004203796388
2023-10-19,59.76222232666811,P,197.23553466796875,202.28023376464844,206.1398727416992,203.38568878173828,205.15776000976564,193.69935119628906,179.1496202850342
2023-10-20,58.27293774427786,P,195.5340881347656,201.0812530517578,205.1254623413086,203.1958915710449,204.98489776611328,194.06780654907226,179.34548500061035
2023-10-23,54.712061806053924,P,192.8624725341797,198.61760864257812,203.40857391357423,202.6772430419922,204.70681030273437,194.43967819213867,179.5279916381836
2023-10-24,50.41478946971153,P,191.9868621826172,195.5091979980469,201.4578598022461,202.35112838745118,204.47433563232423,194.8309762573242,179.7080291748047
2023-10-25,46.6010814368139,P,184.57904052734372,192.43959960937497,198.73402557373043,201.63273239135742,204.11895477294922,195.1055989074707,179.84834999084472
2023-10-26,43.64113692412517,P,183.9720916748047,189.78691101074216,196.0335723876953,200.73075790405272,203.87997100830077,195.37027542114257,179.9978337097168
2023-10-27,41.36874566777494,P,183.3103790283203,187.34216918945313,194.21171112060546,199.71883316040038,203.63451293945312,195.68146911621093,180.12843963623047
2023-10-30,41.760321492786424,P,188.62374877929688,186.49442443847656,192.5560165405273,199.12058486938477,203.3996905517578,196.046044921875,180.27113395690918
2023-10-31,41.82429997464885,P,187.3899383544922,185.57503967285157,190.5421188354492,198.54323120117186,203.12140350341798,196.36865859985352,180.41251846313477
2023-11-01,45.88377907775044,P,194.3500213623047,187.52923583984375,189.98441772460936,198.2320426940918,202.9062698364258,196.71802764892578,180.58954635620117
2023-11-02,49.66576145559093,P,193.44456481933597,189.42373046875,189.6053207397461,197.87259674072266,202.71229400634766,197.02031814575196,180.7652946472168
2023-11-03,53.168636625424945,P,195.1907958984375,191.79981384277343,189.57099151611328,197.34822692871094,202.54986297607422,197.3545349121094,180.91372703552247
2023-11-06,55.218487200911305,P,196.03656005859372,193.28237609863282,189.88840026855468,196.64848709106445,202.3312808227539,197.69720932006837,181.09591514587402
2023-11-07,57.79553583131017,P,197.1907501220703,195.24253845214844,190.4087890625,195.93332443237304,202.02235626220704,198.07553268432616,181.25571075439453
2023-11-08,56.410800544439894,A,194.10125732421875,195.19278564453126,191.3610107421875,195.047518157959,201.62669006347656,198.39293914794922,181.31482521057129
2023-11-09,54.58145365530522,A,191.83763122558597,194.87139892578125,192.14756469726564,194.09056854248047,201.21497772216796,198.6665351867676,181.35322540283204
2023-11-10,53.70969489082598,A,195.3350830078125,194.90025634765624,193.35003509521485,193.78087310791017,200.78871643066407,198.99637924194337,181.41010437011718
2023-11-13,52.175349720311395,A,194.5291290283203,194.59877014160156,193.9405731201172,193.24829483032227,200.34633605957032,199.27884750366212,181.46652374267578
2023-11-14,52.08236169001188,A,201.4046173095703,195.44154357910156,195.342041015625,192.94207992553712,200.16116455078125,199.50715072631837,181.56691482543945
2023-11-15,53.203185899471215,A,200.3648376464844,196.69425964355472,195.943522644043,192.96397018432617,199.9510189819336,199.6702815246582,181.66161125183106
2023-11-16,54.45905033559104,A,197.90220642089844,197.90717468261718,196.38928680419923,192.99730377197267,199.6031643676758,199.7816471862793,181.77101753234862
2023-11-17,54.875430831449115,A,198.9519195556641,198.6305419921875,196.76539916992186,193.16819534301757,199.39072998046876,199.93333282470704,181.90054740905762
2023-11-20,56.42460794286185,A,200.13101196289065,199.75091857910155,197.17484436035159,193.53162231445313,199.15421630859376,200.1061540222168,182.01871780395507
2023-11-21,56.254603060473734,A,201.4294891357422,199.75589294433593,197.59871826171877,194.00375366210938,198.98536315917968,200.2919599914551,182.1366123199463
2023-11-22,56.907143689741275,A,200.8673095703125,199.85638732910155,198.27532348632815,194.81816711425782,198.86606140136718,200.4728399658203,182.25536506652833
2023-11-23,58.50852681150402,A,200.8673095703125,200.44940795898438,199.17829132080078,195.6629280090332,198.83392211914062,200.66202072143554,182.3872078704834
2023-11-24,59.46231067418694,A,201.15090942382807,200.8892059326172,199.75987396240234,196.5549545288086,198.78138580322266,200.83475173950194,182.5132543182373
2023-11-27,59.0276962305118,A,198.33004760742188,200.52901306152344,200.1399658203125,197.04026947021484,198.67004425048827,200.9553662109375,182.62519645690918
2023-11-28,57.02452713063729,A,192.72317504882807,198.7877502441406,199.27182159423825,197.30693130493165,198.48198760986327,201.00420501708984,182.73920127868652
2023-11-29,53.82038422186938,A,190.99685668945312,196.81365966796872,198.33502349853512,197.13927307128907,198.2434844970703,201.04646743774413,182.84628517150878
2023-11-30,50.956811120931626,P,193.55897521972656,195.35199279785155,197.90070037841795,197.1449935913086,198.13333709716798,201.10649765014648,182.9580728149414
2023-12-01,50.470329328371264,P,201.85736083984372,195.49328308105467,198.19124450683591,197.47832183837892,198.1838836669922,201.2473745727539,183.12558265686036
2023-12-04,50.69445006401093,P,200.9419403076172,196.01566162109373,198.27233734130857,197.72359085083008,198.13801361083983,201.35171005249023,183.2814498901367
