Date,GRADE,GPS,PAYC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2014-06-16,,,14.277908325195312,14.099928855895996,14.128603267669678,13.990174722671508,,,
2014-06-17,,,13.842846870422363,14.014894104003906,14.125636959075928,13.990174722671508,,,
2014-06-18,,,14.010939598083496,13.957545280456543,14.112782955169678,13.998579359054565,,,
2014-06-19,,,14.129592895507812,14.02082691192627,14.124648284912109,13.944691181182861,,,
2014-06-20,,,13.96150016784668,14.044557571411133,14.092018699645996,13.924421262741088,,,
2014-06-23,,,14.475663185119627,14.084108543395995,14.092018699645996,13.929859495162964,14.497416229248048,,
2014-06-24,,,14.534989356994627,14.22253704071045,14.118715572357178,13.962983465194702,14.484562149047852,,
2014-06-25,,,14.554765701293944,14.331302261352539,14.144423770904542,14.03565845489502,14.46676420211792,,
2014-06-26,,,14.554765701293944,14.416336822509763,14.218581867218017,14.096962547302246,14.43650770187378,,
2014-06-27,,,13.823071479797363,14.3886510848999,14.216604328155517,14.128108930587768,14.391617317199707,,
2014-06-30,,,14.426224708557127,14.3787633895874,14.231435966491699,14.180019617080688,14.361756324768066,,
2014-07-01,,,14.436111450195312,14.358987808227539,14.290762424468994,14.20819969177246,14.33446611404419,,
2014-07-02,,,14.090041160583496,14.266042900085449,14.298672580718994,14.205727767944335,14.29847469329834,,
2014-07-03,,,14.515213012695312,14.258132362365723,14.337234592437744,14.230941438674927,14.277314910888672,,
2014-07-04,,,14.515213012695312,14.396560668945312,14.392605876922607,14.242312288284301,14.26505407333374,,
2014-07-07,,,13.86262321472168,14.283840370178222,14.331301879882812,14.211660289764405,14.246267375946045,,
2014-07-08,,,13.279247283935549,14.052467536926269,14.205727672576904,14.16222162246704,14.209682750701905,,
2014-07-09,,,13.26935863494873,13.888331031799316,14.077186965942383,14.110805368423462,14.170329551696778,,
2014-07-10,,,13.150705337524414,13.615429496765136,13.93678092956543,14.077681398391723,14.123461647033691,,
2014-07-11,,,12.88373565673828,13.28913402557373,13.842847347259521,14.02972583770752,14.068683528900147,,
2014-07-14,,,13.140817642211914,13.144772911071778,13.714306640625,13.97287130355835,14.021420097351074,,
2014-07-15,,,12.824408531188965,13.053805160522462,13.553136348724365,13.92194938659668,13.975145435333252,,
2014-07-16,,,12.705756187438965,12.941084671020509,13.414707851409911,13.856690216064454,13.931639347076416,,
2014-07-17,,,12.2706937789917,12.765082359313965,13.190255928039551,13.763745260238647,13.876861171722412,,
2014-07-18,,,12.339908599853516,12.656316947937011,12.97272548675537,13.682665681838989,13.83671688079834,,
2014-07-21,,,12.636540412902832,12.555461502075195,12.850117206573486,13.590709543228149,13.810810947418213,,
2014-07-22,,,12.478337287902832,12.486247253417968,12.770026206970215,13.48787693977356,13.786091556549072,,
2014-07-23,,,12.695866584777832,12.484269332885741,12.712677001953125,13.394931983947753,13.761767654418945,,
2014-07-24,,,12.854071617126465,12.600944900512696,12.68301362991333,13.30989727973938,13.736257228851319,,
2014-07-25,,,12.854071617126465,12.703777503967284,12.680047225952148,13.261447286605835,13.720239048004151,,
2014-07-28,,,12.814519882202148,12.739373397827148,12.647417449951172,13.180862045288086,13.714701900482178,,
2014-07-29,,,12.735418319702148,12.790789604187012,12.63851842880249,13.095827388763428,13.692553329467774,,
2014-07-30,,,12.854071617126465,12.822430610656738,12.65334997177124,13.034028911590577,13.672777824401855,,
2014-07-31,,,12.636540412902832,12.778924369812012,12.689934635162354,12.940095281600952,13.621361503601074,,
2014-08-01,,,12.508000373840332,12.709710121154785,12.706743812561035,12.839734649658203,13.584183540344238,,
2014-08-04,,,12.547552108764648,12.656316566467286,12.697844982147217,12.773981094360352,13.54779661178589,,
2014-08-05,,,12.349796295166016,12.579192161560059,12.684990882873535,12.727508544921875,13.517342338562012,,
2014-08-06,,,13.674755096435549,12.743328857421876,12.782879734039307,12.747778367996215,13.52881212234497,,
2014-08-07,,,13.66486644744873,12.948994064331055,12.863959217071534,12.773486423492432,13.535535774230958,,
2014-08-08,,,13.427562713623049,13.132906532287597,12.921308326721192,12.80067777633667,13.540084152221679,,
2014-08-11,,,13.753857612609863,13.37416763305664,13.015242099761963,12.831329774856567,13.547401084899903,,
2014-08-12,,,13.734082221984863,13.65102481842041,13.115108489990234,12.876813459396363,13.544632530212402,,
2014-08-13,,,14.584428787231444,13.83295955657959,13.288144207000732,12.970747089385986,13.55353151321411,,
2014-08-14,,,15.088703155517578,14.117726898193359,13.533360481262207,13.11164755821228,13.575086784362792,,
2014-08-15,,,16.650968551635742,14.7624080657959,13.947657299041747,13.327200555801392,13.622350234985351,,
2014-08-18,,,16.26534652709961,15.264705848693847,14.319436740875243,13.50864086151123,13.658143901824952,,
2014-08-19,,,16.008264541625977,15.719542312622071,14.68528356552124,13.685137224197387,13.692948780059815,,
2014-08-20,,,15.592978477478027,15.921252250671387,14.877105903625488,13.829992818832398,13.718854675292969,,
2014-08-21,,,16.35433578491211,16.17437877655029,15.146052837371826,14.005006027221679,13.769677696228028,,
2014-08-22,,,17.254117965698242,16.295008659362793,15.528708362579346,14.225008344650268,13.837903118133545,,
2014-08-25,,,17.056364059448242,16.453212165832518,15.858959007263184,14.437100553512574,13.893472232818603,,
2014-08-26,,,17.847383499145508,16.821035957336427,16.270289134979247,14.69269881248474,13.973562965393066,,
2014-08-27,,,17.77817153930664,17.25807456970215,16.589663410186766,14.93890380859375,14.04890760421753,,
2014-08-28,,,17.679292678833008,17.523065948486327,16.84872236251831,15.191041421890258,14.119901599884033,,
2014-08-29,,,17.71884536743164,17.61601142883301,16.9555100440979,15.451583671569825,14.195048503875732,,
2014-09-01,,,17.71884536743164,17.748507690429687,17.100859928131104,15.710148334503174,14.259912147521973,14.37866418838501,
2014-09-02,,,17.877046585083008,17.754440307617188,17.287738132476807,15.986510848999023,14.32675329208374,14.405657720565795,
2014-09-03,,,17.155242919921875,17.629854583740233,17.443964576721193,16.16053524017334,14.378762836456298,14.422763519287109,
2014-09-04,,,16.463102340698242,17.386616516113282,17.454841232299806,16.300447034835816,14.416929569244385,14.426718635559082,
2014-09-05,,,16.245569229125977,17.091961288452147,17.35398635864258,16.441347360610962,14.465379524230958,14.428498420715332,
2014-09-08,,,16.206018447875977,16.789395904541017,17.26895179748535,16.56395540237427,14.500975399017333,14.4313658618927,
2014-09-09,,,15.929161071777344,16.39981880187988,17.077129554748534,16.67370934486389,14.530836391448975,14.432651252746583,
2014-09-10,,,16.176355361938477,16.204041290283204,16.91694793701172,16.753305673599243,14.572562675476075,14.435518684387207,
2014-09-11,,,16.512540817260742,16.213928985595704,16.800272750854493,16.824497556686403,14.612509231567383,14.444912071228027,
2014-09-12,,,17.540864944458008,16.47298812866211,16.782474708557128,16.868992376327515,14.673022270202637,14.469038171768188,
2014-09-15,,,16.967376708984375,16.625259780883788,16.707327842712402,16.90409388542175,14.735117340087891,14.490692358016968,
2014-09-16,,,17.689180374145508,16.97726364135742,16.688541221618653,16.98813967704773,14.82331600189209,14.516499376296997,
2014-09-17,,,17.530975341796875,17.248187637329103,16.72611446380615,17.08503952026367,14.908548336029053,14.539438943862915,
2014-09-18,,,17.847383499145508,17.515156173706053,16.86454257965088,17.159691905975343,15.002481899261475,14.562971773147583,
2014-09-19,,,18.776832580566406,17.762349700927736,17.117668914794923,17.23582763671875,15.120343837738037,14.594513683319091,
2014-09-22,,,18.07480239868164,17.98383483886719,17.30454730987549,17.28674955368042,15.219023532867432,14.620221815109254,
2014-09-23,,,18.09457778930664,18.064914321899415,17.521088981628417,17.299109268188477,15.324426918029785,14.649786176681518,
2014-09-24,,,18.213233947753903,18.20136604309082,17.724776840209962,17.32086238861084,15.434576473236085,14.68310791015625,
2014-09-25,,,16.799283981323242,17.991746139526366,17.75345115661621,17.276861953735352,15.525148277282716,14.701004724502564,
2014-09-26,,,17.026700973510742,17.641719818115234,17.702034759521485,17.242254734039307,15.618884124755859,14.7278005027771,
2014-09-29,,,16.72018051147461,17.370795440673827,17.677315139770506,17.192321491241454,15.700556926727295,14.755683937072753,
2014-09-30,,,16.374109268188477,17.026701736450196,17.545808029174804,17.11717462539673,15.778472366333007,14.78228196144104,
2014-10-01,,,15.91927433013916,16.567909812927248,17.384637928009035,17.05537619590759,15.842940521240234,14.80235408782959,
2014-10-02,,,16.117029190063477,16.43145885467529,17.21160249710083,17.038072538375854,15.908199672698975,14.822228450775146,
2014-10-03,,,16.38399887084961,16.302918434143066,16.97231912612915,17.044994020462035,15.978798217773438,14.849518632888794,
2014-10-06,,,15.968711853027344,16.152624702453615,16.76171007156372,17.033128690719604,16.04188205718994,14.87829197883606,
2014-10-07,,,15.583090782165527,15.994421005249023,16.510561370849608,17.015825176239012,16.098835506439208,14.895694417953491,
2014-10-08,,,15.503989219665527,15.911363983154297,16.23963689804077,16.982206869125367,16.15183385848999,14.912305841445923,
2014-10-09,,,14.712969779968262,15.630552101135255,16.031005477905275,16.89222831726074,16.193362445831298,14.907361974716187,
2014-10-10,,,14.712969779968262,15.296346282958984,15.799632358551026,16.750833559036256,16.23746183395386,14.910822687149048,
2014-10-13,,,14.811844825744627,15.064972877502441,15.608798789978028,16.64305696487427,16.28274768829346,14.915272150039673,
2014-10-14,,,14.871171951293944,14.922589111328126,15.458505058288575,16.50215654373169,16.333175201416015,14.925258769989014,
2014-10-15,,,16.077478408813477,15.037286949157714,15.474325466156007,16.42948169708252,16.381229667663575,14.955020895004273,
2014-10-16,,,16.571866989135742,15.40906639099121,15.519809246063232,16.36570587158203,16.439369678497314,14.987452726364136,
2014-10-17,,,16.245569229125977,15.715586280822754,15.505966281890869,16.23914270401001,16.495729808807372,15.017906980514526,
2014-10-20,,,16.15658187866211,15.98453369140625,15.524753284454345,16.143231678009034,16.543784294128418,15.04559268951416,
2014-10-21,,,16.48287582397461,16.306874465942382,15.614731788635254,16.06264657974243,16.598760166168212,15.071696348190308,
2014-10-22,,,16.295005798339844,16.350379943847656,15.693833446502685,15.96673517227173,16.632971706390382,15.093251609802246,
2014-10-23,,,16.344449996948242,16.304896545410156,15.856981468200683,15.943993473052979,16.658086643218994,15.116586713790893,
2014-10-24,,,16.32467269897461,16.32071723937988,16.01815176010132,15.908892059326172,16.651560726165773,15.136955480575562,
2014-10-27,,,16.38399887084961,16.366200637817382,16.175367164611817,15.892082977294923,16.653933773040773,15.156038837432861,
2014-10-28,,,16.72018051147461,16.413661575317384,16.36026802062988,15.909386539459229,16.668172092437743,15.18056043624878,
2014-10-29,,,16.581756591796875,16.47101173400879,16.410695838928223,15.942510652542115,16.68794765472412,15.203401165008545,
2014-10-30,,,17.234344482421875,16.648990631103516,16.476943588256837,15.998376417160035,16.705547828674316,15.237612762451171,
2014-10-31,,,17.550752639770508,16.894206619262697,16.60746192932129,16.05671410560608,16.71148052215576,15.274691820144653,
2014-11-03,,,17.481538772583008,17.113714599609374,16.73995761871338,16.132355451583862,16.719984016418458,15.30672812461853,
2014-11-04,,,17.530975341796875,17.275873565673827,16.844767570495605,16.22974967956543,16.713655853271483,15.343609409332275,
2014-11-05,,,20.91258811950684,18.14203987121582,17.306525802612306,16.500179624557497,16.776344184875487,15.412625894546508,
2014-11-06,,,21.34764671325684,18.964700317382814,17.806845474243165,16.831913471221924,16.849711265563965,15.484806432724,
2014-11-07,,,21.179553985595703,19.69046058654785,18.292333602905273,17.155242681503296,16.918925437927246,15.55698697090149,
2014-11-10,,,21.82225799560547,20.558604431152343,18.83615951538086,17.50576333999634,17.000993690490724,15.630452919006348,
2014-11-11,,,22.2474308013916,21.50189552307129,19.38888454437256,17.87457628250122,17.088401374816893,15.707577333450317,
2014-11-12,,,22.0991153717041,21.73920097351074,19.94062042236328,18.17565813064575,17.187278823852537,15.783020830154419,
2014-11-13,,,22.346309661865234,21.93893356323242,20.451816940307616,18.464380264282227,17.304942970275878,15.860936269760131,
2014-11-14,,,23.424074172973636,22.38783760070801,21.03914909362793,18.823305511474608,17.44851306915283,15.956946296691894,
2014-11-17,,,24.57105255126953,22.93759651184082,21.74810047149658,19.24402904510498,17.615813751220703,16.058394575119017,
2014-11-18,,,24.56116485595703,23.400343322753905,22.451119422912598,19.6479434967041,17.7884538269043,16.159645109176637,
2014-11-19,,,25.4016227722168,24.060844802856444,22.900022888183592,20.10327434539795,17.972959175109864,16.272760925292967,
2014-11-20,,,25.80702209472656,24.75298728942871,23.345960426330567,20.576402950286866,18.15884880065918,16.385679016113283,
2014-11-21,,,26.62770652770996,25.393713760375977,23.890775680541992,21.091554641723633,18.34058563232422,16.50680395126343,
2014-11-24,,,27.16164207458496,25.911831665039063,24.42471408843994,21.6304368019104,18.54447093963623,16.63979413986206,
2014-11-25,,,27.369287490844727,26.473456192016602,24.936899757385255,22.162892150878907,18.738073081970214,16.78069454193115,
2014-11-26,,,27.97243881225586,26.987619400024414,25.52423210144043,22.732426261901857,18.946902351379393,16.927725343704225,
2014-11-27,,,27.97243881225586,27.420702743530274,26.086845016479494,23.269330978393555,19.1494034576416,17.07594267845154,
2014-11-28,,,28.427276611328125,27.780616760253906,26.58716526031494,23.813157176971437,19.342412338256835,17.231378087997438,
2014-12-01,,,28.06142807006836,27.960573959350587,26.936202812194825,24.342151641845703,19.54214485168457,17.380584192276,
2014-12-02,,,27.290184020996094,27.94475326538086,27.20910472869873,24.830112075805665,19.72605697631836,17.525241947174074,
2014-12-03,,,26.61781883239746,27.67382926940918,27.3307243347168,25.115373611450195,19.89414867401123,17.664362573623656,
2014-12-04,,,26.963890075683597,27.472119522094726,27.4464111328125,25.396185779571532,20.097440795898436,17.811294536590577,
2014-12-05,,,27.02321434020996,27.191307067871094,27.4859619140625,25.688368797302246,20.297371063232422,17.958127593994142,
2014-12-08,,,26.12342834472656,26.803707122802734,27.38214054107666,25.9034273147583,20.48543601989746,18.09299647331238,
2014-12-09,,,27.082542419433597,26.762178802490233,27.353466033935547,26.1451828956604,20.699604682922363,18.239038524627684,
2014-12-10,,,26.291522979736328,26.696919631958007,27.185374450683593,26.35480327606201,20.907049655914307,18.374995088577272,
2014-12-11,,,25.352182388305664,26.374578094482423,26.923348808288573,26.505096912384033,21.09175271987915,18.49997619628906,
2014-12-12,,,24.1854305267334,25.80702133178711,26.499164199829103,26.54316473007202,21.247781352996824,18.61328978538513,
2014-12-15,,,23.96789932250977,25.37591552734375,26.089811325073242,26.513007068634032,21.407765102386474,18.724823579788207,
2014-12-16,,,26.291522979736328,25.217711639404296,25.989945220947266,26.599524974822998,21.62193374633789,18.86038462638855,
2014-12-17,,,27.00343894958496,25.360094833374024,26.028507232666016,26.679615783691407,21.851922740936278,19.001878299713134,
2014-12-18,,,27.270408630371094,25.74374008178711,26.059159088134766,26.75278511047363,22.103071517944336,19.148216981887817,
2014-12-19,,,26.904560089111328,26.287565994262696,26.047293663024902,26.7666277885437,22.346903324127197,19.292182579040528,
2014-12-22,,,28.11086654663086,27.116159439086914,26.246037483215332,26.814089012145995,22.61288375854492,19.44781572341919,
2014-12-23,,,27.062767028808597,27.27040824890137,26.24405994415283,26.79876298904419,22.856715660095215,19.594945430755615,
2014-12-24,,,26.19264411926269,27.108249282836915,26.234172058105468,26.70977325439453,23.0590189743042,19.720124320983885,
2014-12-25,,,26.19264411926269,26.892696380615234,26.318218231201172,26.620783519744872,23.251434516906738,19.845402097702028,
2014-12-26,,,26.380510330200195,26.78788642883301,26.537726211547852,26.518445205688476,23.454133338928223,19.9749315738678,
2014-12-29,,,25.94544792175293,26.354802703857423,26.73548107147217,26.412646198272704,23.649910659790038,20.09684747695923,
2014-12-30,,,25.777359008789062,26.097721099853516,26.684064674377442,26.337004947662354,23.83580032348633,20.217280244827272,
2014-12-31,,,26.03444099426269,26.066080474853514,26.587164878845215,26.307836055755615,24.030589027404787,20.331780366897583,
2015-01-01,,,26.03444099426269,26.034439849853516,26.463568115234374,26.26136360168457,24.224388847351076,20.441237745285033,
2015-01-02,,,25.76747131347656,25.91183204650879,26.3498592376709,26.1985764503479,24.413244819641115,20.532402772903442,
2015-01-05,,,24.897350311279297,25.702212524414062,26.02850761413574,26.137272548675536,24.583511848449707,20.61872281074524,
2015-01-06,,,24.2843074798584,25.403602218627928,25.750661659240723,25.99736080169678,24.734794387817384,20.701483240127562,
2015-01-07,,,25.055551528930664,25.20782432556152,25.63695240020752,25.935562229156496,24.90427028656006,20.79610897064209,
2015-01-08,,,26.12342834472656,25.2256217956543,25.630030822753906,25.97412452697754,25.08205196380615,20.893799896240235,
2015-01-09,,,25.1445426940918,25.101036071777344,25.506434059143064,26.02208013534546,25.233927764892577,20.97270414352417,
2015-01-12,,,24.4029598236084,25.002157974243165,25.352185249328613,26.04383316040039,25.372356185913088,21.04617010116577,
2015-01-13,,,23.344972610473636,24.81429100036621,25.10894660949707,25.896505641937257,25.488636131286622,21.101145992279054,
2015-01-14,,,22.9197998046875,24.387140655517577,24.79748249053955,25.692323684692383,25.528780364990233,21.152562274932862,
2015-01-15,,,23.344972610473636,23.831449508666996,24.528535652160645,25.49605188369751,25.56872688293457,21.20921907424927,
2015-01-16,,,23.226318359375,23.447804641723636,24.27442035675049,25.312139797210694,25.609662170410157,21.2642938041687,
2015-01-19,,,23.226318359375,23.212476348876955,24.107317161560058,25.0679123878479,25.637743377685545,21.319368534088134,17.849016361236572
2015-01-20,,,22.9791259765625,23.139307022094727,23.97679901123047,24.863730335235594,25.652377281188965,21.37038932800293,17.888023524284364
2015-01-21,,,24.976451873779297,23.550637435913085,23.968889045715333,24.802920722961424,25.70992401123047,21.448601417541504,17.935682468414306
2015-01-22,,,25.98500061035156,24.07864303588867,23.955046272277833,24.792538547515868,25.782697830200195,21.543820400238037,17.98526951789856
2015-01-23,,,26.736473083496094,24.78067398071289,24.114239311218263,24.810336685180665,25.848945808410644,21.64872943878174,18.038613929748536
2015-01-26,54.27199900438359,A,27.10231590270996,25.555873489379884,24.38417491912842,24.868180084228516,25.899571075439454,21.757692413330076,18.09452913761139
2015-01-27,54.702377782727865,A,27.80434799194336,26.520917892456055,24.83011245727539,24.96952953338623,25.96443473815918,21.87644428253174,18.15454776763916
2015-01-28,54.95205698262333,A,28.437164306640625,27.21306037902832,25.381848907470705,25.089665699005128,26.025145568847655,21.99905237197876,18.217285528182984
2015-01-29,55.00311992711443,A,27.092430114746094,27.434546279907227,25.75659465789795,25.142565155029295,26.050853729248047,22.104851264953613,18.27488166809082
2015-01-30,54.85867123277877,A,25.876235961914062,27.26249885559082,26.021586418151855,25.148003387451173,26.03582431793213,22.188204975128173,18.32862157344818
2015-02-02,54.67340341447302,A,25.79713630676269,27.001462936401367,26.278668212890626,25.192992687225342,26.008534202575685,22.276502571105958,18.38359746456146
2015-02-03,54.508201689513534,A,27.270408630371094,26.894675064086915,26.707796478271483,25.342297744750976,26.006556625366212,22.372314853668215,18.444407114982607
2015-02-04,54.234373581637556,A,26.77602195739746,26.56244659423828,26.8877534866333,25.428321266174315,25.982628288269044,22.46476531982422,18.502102131843568
2015-02-05,54.17467845386847,A,27.685693740844727,26.681099319458006,27.05782279968262,25.506434535980226,25.97689338684082,22.563148422241213,18.563060097694397
2015-02-06,54.26075388139722,A,27.735132217407227,27.05287857055664,27.157688713073732,25.635964012145998,25.963050498962403,22.65273141860962,18.623622550964356
2015-02-09,54.503072952732,A,29.425939559936523,27.778639221191405,27.390051078796386,25.8871129989624,25.990340728759765,22.76624279022217,18.69323230266571
2015-02-10,54.773092957743586,A,31.34416007995605,28.5933895111084,27.744032287597655,26.287072372436523,26.071420249938964,22.89873861312866,18.77426239490509
2015-02-11,55.14743745811097,A,31.096967697143555,29.457578659057617,28.01001262664795,26.695930767059327,26.161003227233888,23.02757595062256,18.855341930389404
2015-02-12,55.59103540352452,A,32.70867156982422,30.462174224853516,28.571636772155763,27.164115715026856,26.2758988571167,23.18666982650757,18.943837275505064
2015-02-13,55.98140312873999,A,32.00663757324219,31.316475296020506,29.184676933288575,27.603131675720213,26.375567321777343,23.336469192504882,19.03213484764099
2015-02-16,56.19224332438114,A,32.00663757324219,31.83261489868164,29.805627059936523,28.042147636413574,26.493231506347655,23.48933376312256,19.122508850097656
2015-02-17,56.28874177604737,A,33.183284759521484,32.200439834594725,30.396914672851562,28.552355575561524,26.615246353149413,23.65742551803589,19.219853739738465
2015-02-18,56.31035184110456,A,32.26372146606445,32.433790588378905,30.94568462371826,28.916719055175783,26.734690322875977,23.820869989395142,19.311612038612367
2015-02-19,56.19369573030968,A,33.01519012451172,32.495094299316406,31.47863426208496,29.26822853088379,26.887950477600096,23.989851598739623,19.406040024757385
2015-02-20,56.15747158569059,A,33.390926361083984,32.771952056884764,32.044213676452635,29.600951194763184,27.07206039428711,24.15992087364197,19.50471975326538
2015-02-23,56.04717554407561,A,32.54057693481445,32.87873992919922,32.35567741394043,29.872864246368408,27.243513946533202,24.325639524459838,19.60196575164795
2015-02-24,55.83692866845106,A,32.81743240356445,32.80556945800781,32.50300464630127,30.123518466949463,27.374032135009767,24.49798294067383,19.69683867931366
2015-02-25,55.69732338821574,A,32.57024002075195,32.86687316894531,32.65033187866211,30.33017225265503,27.485368156433104,24.668645448684693,19.790475645065307
2015-02-26,55.518208234332256,A,32.47136306762695,32.75810775756836,32.62660102844238,30.59911890029907,27.589387245178223,24.84622938156128,19.876795678138734
2015-02-27,55.24520333244965,A,31.52213859558105,32.38435020446777,32.57815113067627,30.881414031982423,27.681738815307618,25.014321069717408,19.962571878433227
2015-03-02,55.07741013122791,A,31.512252807617188,32.17868537902832,32.52871265411377,31.167169857025147,27.749766540527343,25.181325149536132,20.048298649787903
2015-03-03,54.953783250805316,P,31.56168937683105,31.92753677368164,32.366553115844724,31.381733894348145,27.839744987487794,25.348230323791505,20.13674454689026
2015-03-04,54.853423733699884,P,31.28483390808105,31.670455551147462,32.26866436004639,31.607174491882326,27.94158878326416,25.50030387878418,20.227662386894227
2015-03-05,54.821242727652475,P,31.986862182617188,31.573555374145506,32.165831565856934,31.822232913970947,28.05747314453125,25.654453830718992,20.320953278541566
2015-03-06,54.835306599777084,P,31.79899787902832,31.62892723083496,32.00663871765137,32.025426197052,28.16584289550781,25.80998811721802,20.413947548866272
2015-03-09,54.71305426858398,P,30.30594825744629,31.387666320800783,31.78317584991455,32.06942663192749,28.25305290222168,25.95148178100586,20.49853723526001
2015-03-10,54.60293937658833,P,30.53336524963379,31.182001495361327,31.554769134521486,32.02888689041138,28.348173027038573,26.09198667526245,20.58184151172638
2015-03-11,54.54165115786131,P,31.136518478393555,31.152338409423827,31.411396980285645,32.03086442947388,28.45021457672119,26.240401802062987,20.666826705932618
2015-03-12,54.44562402783472,P,31.512252807617188,31.05741653442383,31.315485954284668,31.971043491363524,28.55977081298828,26.392079830169678,20.754333271980286
2015-03-13,54.34464449201257,P,31.04752922058105,30.907122802734374,31.26802501678467,31.92308807373047,28.66537197113037,26.539308395385742,20.838131937980652
2015-03-16,54.45994796016447,P,31.591358184814453,31.164204788208007,31.275935554504393,31.90232410430908,28.799252128601076,26.69138198852539,20.923710412979126
2015-03-17,54.635888307194485,P,32.30326843261719,31.518185424804688,31.35009346008301,31.858323287963866,28.95963134765625,26.847212867736815,21.0138866519928
2015-03-18,54.87458435625404,A,33.83587646484375,32.05805702209473,31.605197715759278,31.93693103790283,29.135237846374512,27.019754066467286,21.111577615737914
2015-03-19,55.14765779700698,A,34.71588897705078,32.698784255981444,31.878100395202637,32.021965980529785,29.307087059020997,27.194569511413576,21.216091136932373
2015-03-20,55.332028112419295,A,33.390926361083984,33.16746368408203,32.0372932434082,32.021965980529785,29.47201473236084,27.35297124862671,21.31383153438568
2015-03-23,55.41513651550131,A,32.81743240356445,33.41267852783203,32.28844165802002,32.03580875396729,29.640304183959962,27.506330184936523,21.406529154777527
2015-03-24,55.319120192050406,A,31.26505851745605,33.2050365447998,32.36161098480225,31.958190059661867,29.79870590209961,27.643671016693116,21.493640213012696
2015-03-25,54.9387904849144,A,30.127967834472656,32.46345481872559,32.260755920410155,31.8360764503479,29.94286926269531,27.735824813842772,21.574225354194642
2015-03-26,54.60810456114334,P,31.472700119018555,31.814817047119142,32.25680065155029,31.78614330291748,30.10542381286621,27.83707534790039,21.660940890312194
2015-03-27,54.429423727281964,P,31.482589721679688,31.43314971923828,32.300306701660155,31.784165859222412,30.270549240112306,27.94010570526123,21.74854633808136
