Date,GRADE,GPS,MRNA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-02-26,,,23.700000762939453,20.897999954223632,20.639000129699706,18.89150004386902,16.879600048065186,,
2019-02-27,,,22.100000381469727,21.334000015258788,20.99600009918213,19.24000005722046,16.998000049591063,,
2019-02-28,,,22.600000381469727,21.986000061035156,21.29000015258789,19.54000005722046,17.14000005722046,,
2019-03-01,,,22.270000457763672,22.46400032043457,21.373000144958496,19.842500114440917,17.296000061035155,,
2019-03-04,,,21.1200008392334,22.358000564575196,21.341000175476076,20.085000133514406,17.4378000831604,,
2019-03-05,,,21.3700008392334,21.892000579833983,21.39500026702881,20.294500160217286,17.584600105285645,,
2019-03-06,,,20.649999618530277,21.602000427246093,21.468000221252442,20.42000017166138,17.727200088500975,,
2019-03-07,,,20.59000015258789,21.200000381469728,21.593000221252442,20.597000217437746,17.846000099182127,,
2019-03-08,,,20.93000030517578,20.932000350952148,21.698000335693358,20.744000244140626,17.98160011291504,,
2019-03-11,,,20.43000030517578,20.794000244140626,21.57600040435791,20.857000255584715,18.08480010986328,,
2019-03-12,,,19.26000022888184,20.372000122070315,21.132000350952147,20.88550024032593,18.164600105285643,,
2019-03-13,,,19.96999931335449,20.236000061035156,20.919000244140626,20.957500171661376,18.257400093078612,,
2019-03-14,,,20.81999969482422,20.28199996948242,20.741000175476074,21.015500164031984,18.363800086975097,,
2019-03-15,,,21.81999969482422,20.45999984741211,20.69600009918213,21.034500122070312,18.46100009918213,,
2019-03-18,,,22.18000030517578,20.809999847412108,20.802000045776367,21.07150011062622,18.57920009613037,,
2019-03-19,,,20.350000381469727,21.027999877929688,20.7,21.047500133514404,18.647200088500977,,
2019-03-20,,,20.0,21.03400001525879,20.635000038146973,21.051500129699708,18.720600090026856,,
2019-03-21,,,19.34000015258789,20.738000106811523,20.510000038146973,21.051500129699708,18.777800102233886,,
2019-03-22,,,19.0,20.17400016784668,20.317000007629396,21.007500171661377,18.817800102233885,,
2019-03-25,,,19.399999618530277,19.618000030517578,20.213999938964843,20.895000171661376,18.87100009918213,,
2019-03-26,,,19.899999618530277,19.527999877929688,20.277999877929688,20.705000114440917,18.937200088500976,,
2019-03-27,,,19.270000457763672,19.381999969482422,20.207999992370606,20.563500118255615,18.997400093078614,,
2019-03-28,,,19.65999984741211,19.445999908447266,20.092000007629395,20.416500091552734,19.064400100708006,,
2019-03-29,,,20.350000381469727,19.71599998474121,19.945000076293944,20.320500087738036,19.13760009765625,,
2019-04-01,,,20.59000015258789,19.954000091552736,19.786000061035157,20.29400005340576,19.215600090026854,,
2019-04-02,,,19.700000762939453,19.91400032043457,19.721000099182127,20.210500049591065,19.29840009689331,,
2019-04-03,,,21.32999992370605,20.326000213623047,19.854000091552734,20.244500064849852,19.429200096130373,,
2019-04-04,,,23.07999992370605,21.010000228881836,20.22800006866455,20.369000053405763,19.598000087738036,,
2019-04-05,,,25.959999084472656,22.131999969482422,20.923999977111816,20.620499992370604,19.81900007247925,,
2019-04-08,,,27.229999542236328,23.45999984741211,21.70699996948242,20.960499954223632,20.07460006713867,,
2019-04-09,,,26.81999969482422,24.883999633789063,22.398999977111817,21.33849992752075,20.318400058746338,,
2019-04-10,,,26.799999237060547,25.97799949645996,23.151999855041502,21.679999923706056,20.55180004119873,,
2019-04-11,,,25.729999542236328,26.507999420166016,23.758999824523926,21.92549991607666,20.73440002441406,,
2019-04-12,,,24.61000061035156,26.237999725341798,24.184999847412108,22.064999961853026,20.902200050354004,,
2019-04-15,,,25.84000015258789,25.95999984741211,24.70999984741211,22.247999954223634,21.09360004425049,,
2019-04-16,,,23.780000686645508,25.352000045776364,25.117999839782716,22.419499969482423,21.225600051879884,,
2019-04-17,,,23.5,24.69200019836426,25.33499984741211,22.59449996948242,21.332800064086914,,
2019-04-18,,,22.51000022888184,24.04800033569336,25.277999877929688,22.75299997329712,21.44200008392334,,
2019-04-19,,,22.51000022888184,23.628000259399418,24.932999992370604,22.92849998474121,21.532400093078614,,
2019-04-22,,,23.6299991607666,23.18600006103516,24.572999954223633,23.13999996185303,21.641600074768068,,
2019-04-23,,,24.700000762939453,23.370000076293948,24.361000061035156,23.380000019073485,21.761800079345704,,
2019-04-24,,,25.76000022888184,23.822000122070314,24.257000160217284,23.704500007629395,21.90640007019043,,
2019-04-25,,,25.739999771118164,24.46800003051758,24.25800018310547,24.008500003814696,22.02800006866455,19.223500051498412,
2019-04-26,,,26.26000022888184,25.21800003051758,24.4230001449585,24.303999996185304,22.124400062561037,19.300100049972535,
2019-04-29,,,25.13999938964844,25.520000076293947,24.353000068664553,24.53149995803833,22.19840003967285,19.363500051498413,
2019-04-30,,,26.030000686645508,25.786000061035157,24.578000068664554,24.84799995422363,22.302400054931642,19.44370005607605,
2019-05-01,,,26.399999618530277,25.913999938964842,24.86800003051758,25.101499938964842,22.432000045776366,19.520900049209594,
2019-05-02,,,28.34000015258789,26.43400001525879,25.451000022888188,25.364499950408934,22.612000045776366,19.616700048446656,
2019-05-03,,,27.200000762939453,26.62200012207031,25.920000076293945,25.426500034332275,22.758400077819825,19.705500059127807,
2019-05-06,,,27.100000381469727,27.01400032043457,26.267000198364258,25.420000076293945,22.867400093078615,19.806500062942504,
2019-05-07,,,24.549999237060547,26.71800003051758,26.252000045776366,25.306500053405763,22.884400062561035,19.88200005531311,
2019-05-08,,,23.540000915527344,26.14600028991699,26.030000114440917,25.143500137329102,22.913200073242187,19.955600061416625,
2019-05-09,,,23.26000022888184,25.13000030517578,25.782000160217287,25.020000171661376,22.92640007019043,20.033200063705443,
2019-05-10,,,24.920000076293945,24.67400016784668,25.648000144958495,25.035500144958498,22.979400062561034,20.137700061798096,
2019-05-13,,,24.43000030517578,24.14000015258789,25.577000236511232,24.96500015258789,23.045600051879884,20.241700067520142,
2019-05-14,,,23.59000015258789,23.948000335693358,25.33300018310547,24.95550012588501,23.09000003814697,20.33730007171631,
2019-05-15,,,23.1200008392334,23.86400032043457,25.00500030517578,24.93650016784668,23.139400062561034,20.433300075531005,
2019-05-16,,,23.459999084472656,23.904000091552735,24.517000198364258,24.98400011062622,23.19680004119873,20.52140007019043,
2019-05-17,,,23.07999992370605,23.536000061035157,24.10500011444092,25.012500095367432,23.239800033569335,20.61070007324219,
2019-05-20,,,22.600000381469727,23.170000076293945,23.655000114440917,24.961000156402587,23.283200035095216,20.684000072479247,
2019-05-21,,,22.700000762939453,22.99200019836426,23.47000026702881,24.86100015640259,23.352000045776368,20.758300075531007,
2019-05-22,,,22.0,22.768000030517577,23.316000175476074,24.673000144958497,23.392600059509277,20.825000076293946,
2019-05-23,,,21.3799991607666,22.352000045776368,23.12800006866455,24.455000114440917,23.403800048828124,20.88380006790161,
2019-05-24,,,21.82999992370605,22.102000045776368,22.819000053405762,24.23350009918213,23.404000053405763,20.932500076293945,
2019-05-27,,,21.82999992370605,21.94799995422363,22.55900001525879,24.06800012588501,23.397000045776366,20.98810007095337,
2019-05-28,,,21.540000915527344,21.71599998474121,22.354000091552734,23.8435001373291,23.42080005645752,21.034000072479248,
2019-05-29,,,21.700000762939453,21.656000137329098,22.21200008392334,23.60850019454956,23.45480007171631,21.08770008087158,
2019-05-30,,,21.489999771118164,21.67800025939941,22.01500015258789,23.266000175476073,23.497800064086913,21.1378000831604,
2019-05-31,,,20.780000686645508,21.468000411987305,21.785000228881835,22.945000171661377,23.533400077819824,21.175600090026855,
2019-06-03,,,19.850000381469727,21.07200050354004,21.510000228881836,22.582500171661376,23.542400093078612,21.206700096130373,
2019-06-04,,,19.46999931335449,20.658000183105468,21.18700008392334,22.328500175476073,23.5338000869751,21.235500087738036,
2019-06-05,,,17.700000762939453,19.858000183105467,20.757000160217284,22.03650016784668,23.502400093078613,21.24990009307861,
2019-06-06,,,17.940000534057617,19.14800033569336,20.413000297546386,21.77050018310547,23.468000106811523,21.266200103759765,
2019-06-07,,,17.520000457763672,18.496000289916992,19.98200035095215,21.400500202178954,23.411400108337403,21.274500102996825,
2019-06-10,,,15.670000076293944,17.660000228881835,19.366000366210933,20.962500190734865,23.313000106811522,21.264300098419188,
2019-06-11,,,16.0,16.966000366210938,18.812000274658203,20.58300018310547,23.239000091552736,21.26870009422302,
2019-06-12,,,16.299999237060547,16.686000061035156,18.272000122070313,20.242000102996826,23.138400077819824,21.2838000869751,
2019-06-13,,,16.15999984741211,16.329999923706055,17.739000129699708,19.8770001411438,23.000000076293944,21.29900008201599,
2019-06-14,,,15.399999618530272,15.905999755859375,17.20100002288818,19.49300012588501,22.788800086975098,21.30390007972717,
2019-06-17,,,15.770000457763672,15.92599983215332,16.793000030517575,19.151500129699706,22.559600105285643,21.317100086212157,
2019-06-18,,,15.739999771118164,15.873999786376952,16.420000076293945,18.80350008010864,22.338000106811524,21.32820008277893,
2019-06-19,,,15.5,15.713999938964843,16.2,18.478500080108642,22.112000122070313,21.331900081634522,
2019-06-20,,,15.18000030517578,15.518000030517578,15.923999977111816,18.1685001373291,21.901000137329103,21.31770008087158,
2019-06-21,,,14.699999809265137,15.378000068664551,15.641999912261962,17.812000131607057,21.702800121307373,21.302500085830687,
2019-06-24,,,14.039999961853027,15.031999969482422,15.478999900817872,17.422500133514404,21.466800117492674,21.28020008087158,
2019-06-25,,,13.770000457763672,14.638000106811523,15.255999946594239,17.03400011062622,21.26660011291504,21.24610008239746,
2019-06-26,,,13.699999809265137,14.27800006866455,14.996000003814697,16.634000062942505,21.07060010910034,21.20170008659363,
2019-06-27,,,14.34000015258789,14.110000038146973,14.814000034332276,16.276500082015993,20.907200107574464,21.1746000957489,
2019-06-28,,,14.640000343322754,14.098000144958496,14.738000106811523,15.969500064849854,20.74980010986328,21.141100101470947,
2019-07-01,,,14.729999542236328,14.236000061035156,14.634000015258788,15.713500022888184,20.571800117492675,21.10670009613037,
2019-07-02,,,14.399999618530272,14.361999893188477,14.5,15.460000038146973,20.36580009460449,21.063800086975096,
2019-07-03,,,15.3100004196167,14.684000015258789,14.48100004196167,15.340500020980835,20.15680009841919,21.03160008430481,
2019-07-04,,,15.3100004196167,14.878000068664551,14.494000053405761,15.20900001525879,19.94820011138916,20.988100090026855,
2019-07-05,,,14.960000038146973,14.942000007629394,14.520000076293945,15.080999994277954,19.722200107574462,20.923300085067748,
2019-07-08,,,14.289999961853027,14.854000091552734,14.545000076293945,15.011999988555909,19.505200119018554,20.851800079345704,
2019-07-09,,,14.850000381469728,14.944000244140625,14.65300006866455,14.954500007629395,19.28160011291504,20.79200008392334,
2019-07-10,,,14.479999542236328,14.77800006866455,14.73100004196167,14.863500022888184,19.04320011138916,20.737600078582762,
2019-07-11,,,14.4399995803833,14.603999900817872,14.740999984741212,14.777500009536743,18.76520009994507,20.68860007286072,
2019-07-12,,,14.199999809265137,14.451999855041503,14.69699993133545,14.717500019073487,18.50520008087158,20.6318000793457,
2019-07-15,,,14.31999969482422,14.457999801635742,14.655999946594239,14.644999980926514,18.249600067138672,20.558500080108644,
2019-07-16,,,14.140000343322754,14.315999794006348,14.630000019073487,14.565000009536742,18.041400089263917,20.462900075912476,
2019-07-17,,,14.029999732971191,14.22599983215332,14.501999950408935,14.491499996185302,17.851200065612794,20.38220006942749,
2019-07-18,,,14.260000228881836,14.189999961853028,14.396999931335449,14.445499992370605,17.671200065612794,20.29880006790161,
2019-07-19,,,14.109999656677246,14.17199993133545,14.311999893188476,14.41599998474121,17.45500005722046,20.217200059890747,
2019-07-22,,,14.050000190734863,14.118000030517578,14.28799991607666,14.416499996185303,17.247400054931642,20.146500053405763,
2019-07-23,,,13.600000381469728,14.010000038146973,14.16299991607666,14.407999992370605,17.04760005950928,20.068800048828123,
2019-07-24,,,14.470000267028809,14.098000144958496,14.161999988555909,14.446500015258788,16.874600048065187,20.00700005531311,
2019-07-25,,,13.510000228881836,13.948000144958495,14.069000053405762,14.405000019073487,16.67560007095337,19.93620005607605,
2019-07-26,,,14.119999885559082,13.950000190734864,14.061000061035156,14.378999996185303,16.49640007019043,19.868100051879882,
2019-07-29,,,13.6899995803833,13.878000068664551,13.998000049591065,14.326999998092651,16.318200054168702,19.80070004463196,
2019-07-30,,,13.399999618530272,13.83799991607666,13.923999977111816,14.276999998092652,16.13220003128052,19.74210003852844,
2019-07-31,,,13.100000381469728,13.563999938964844,13.83100004196167,14.166499996185303,15.954200038909912,19.673400049209594,
2019-08-01,,,13.010000228881836,13.463999938964843,13.70600004196167,14.05149998664856,15.786800060272217,19.595300054550172,
2019-08-02,,,12.729999542236328,13.185999870300293,13.568000030517577,13.939999961853028,15.604800052642823,19.50440005302429,
2019-08-05,,,12.260000228881836,12.9,13.389000034332275,13.838499975204467,15.413400058746339,19.405200052261353,
2019-08-06,,,12.289999961853027,12.67800006866455,13.257999992370605,13.710499954223632,15.228400039672852,19.324600048065186,
2019-08-07,,,12.850000381469728,12.628000068664551,13.096000003814698,13.628999996185303,15.051400032043457,19.253100051879883,
2019-08-08,,,13.1899995803833,12.663999938964844,13.063999938964844,13.566499996185303,14.88540002822876,19.191600046157838,
2019-08-09,,,13.329999923706056,12.784000015258789,12.984999942779542,13.523000001907349,14.736400012969971,19.134900045394897,
2019-08-12,,,13.020000457763672,12.936000061035156,12.918000030517579,13.458000040054321,14.59980001449585,19.07110005378723,
2019-08-13,,,13.300000190734863,13.138000106811523,12.908000087738037,13.416000032424927,14.476400032043458,19.005100059509278,
2019-08-14,,,12.739999771118164,13.115999984741212,12.872000026702882,13.351500034332275,14.377200012207032,18.939800052642823,
2019-08-15,,,12.670000076293944,13.01200008392334,12.838000011444091,13.27200002670288,14.271800003051759,18.86990005493164,
2019-08-16,,,13.15999984741211,12.978000068664551,12.88100004196167,13.224500036239624,14.184599990844726,18.798000049591064,
2019-08-19,,,13.399999618530272,13.053999900817871,12.994999980926513,13.192000007629394,14.139199981689453,18.726100044250487,
2019-08-20,,,14.149999618530272,13.223999786376954,13.180999946594238,13.219499969482422,14.102199974060058,18.670600032806398,
2019-08-21,,,14.289999961853027,13.533999824523926,13.324999904632568,13.210499954223632,14.061999988555907,18.600200033187868,
2019-08-22,,,14.15999984741211,13.831999778747559,13.42199993133545,13.242999935150147,14.021999988555908,18.511000032424928,
2019-08-23,,,13.880000114440918,13.97599983215332,13.476999950408935,13.230999946594238,13.991599998474122,18.390200042724608,
2019-08-26,,,14.970000267028809,14.289999961853027,13.67199993133545,13.294999980926514,13.975599994659424,18.267600049972533,
2019-08-27,,,14.510000228881836,14.36200008392334,13.792999935150146,13.350500011444092,13.951000003814697,18.14450005531311,
2019-08-28,,,14.81999969482422,14.468000030517578,14.000999927520752,13.436499977111817,13.937399997711182,18.024700059890748,
2019-08-29,,,15.18000030517578,14.672000122070312,14.251999950408935,13.544999980926514,13.937399997711182,17.91920006752014,
2019-08-30,,,15.729999542236328,15.042000007629394,14.508999919891357,13.694999980926514,13.957999992370606,17.83040005683899,
2019-09-02,,,15.729999542236328,15.193999862670898,14.741999912261964,13.868499946594238,13.991799983978272,17.729300050735475,
2019-09-03,,,14.880000114440918,15.267999839782714,14.814999961853028,13.997999954223634,14.013999977111816,17.64030004501343,
2019-09-04,,,15.420000076293944,15.38799991607666,14.92799997329712,14.126499938964844,14.048399982452393,17.559500045776367,
2019-09-05,,,15.529999732971191,15.457999801635742,15.064999961853028,14.243499946594238,14.072199974060059,17.48970004081726,
2019-09-06,,,15.880000114440918,15.48799991607666,15.264999961853027,14.370999956130982,14.096999969482422,17.423400039672853,
2019-09-09,,,16.030000686645508,15.548000144958497,15.371000003814697,14.521499967575073,14.122999992370605,17.34740005493164,
2019-09-10,,,17.09000015258789,15.990000152587891,15.628999996185303,14.710999965667725,14.176800003051758,17.271300048828124,
2019-09-11,,,15.920000076293944,16.09000015258789,15.739000034332275,14.869999980926513,14.188999996185302,17.172900047302246,
2019-09-12,,,16.399999618530273,16.264000129699706,15.860999965667725,15.05649995803833,14.210799980163575,17.079500045776367,18.15150004863739
2019-09-13,,,16.709999084472656,16.429999923706056,15.958999919891358,15.233999919891357,14.245799961090087,16.984000034332276,18.142050042152405
2019-09-16,,,17.049999237060547,16.633999633789063,16.09099988937378,15.416499900817872,14.300999946594239,16.903100032806396,18.133300042152406
2019-09-17,,,17.65999984741211,16.747999572753905,16.368999862670897,15.591999912261963,14.357199935913085,16.819400024414062,18.131550040245056
2019-09-18,,,17.780000686645508,17.11999969482422,16.604999923706053,15.766499948501586,14.42319995880127,16.733200035095216,18.127050042152405
2019-09-19,47.59735162167407,C,17.899999618530273,17.41999969482422,16.84199991226196,15.953499937057495,14.492399959564208,16.62880002975464,18.122750039100648
2019-09-20,47.65735398210049,C,18.06999969482422,17.69199981689453,17.060999870300293,16.16299991607666,14.569799957275391,16.537500019073487,18.121500039100646
2019-09-23,47.66338118292429,C,17.829999923706055,17.84799995422363,17.24099979400635,16.30599989891052,14.639999961853027,16.44480001449585,18.125650038719176
2019-09-24,47.64569681742312,C,17.81999969482422,17.879999923706055,17.313999748229982,16.47149987220764,14.713599948883056,16.377500019073487,18.129750037193297
2019-09-25,47.594200395924815,A,17.18000030517578,17.75999984741211,17.439999771118163,16.58949990272522,14.776599960327149,16.31390001296997,18.1347500371933
2019-09-26,47.49496044960612,A,16.34000015258789,17.447999954223633,17.433999824523926,16.647499895095827,14.81819995880127,16.24470001220703,18.13895003795624
2019-09-27,47.33936401019016,A,15.899999618530272,17.01399993896484,17.352999877929687,16.655999898910522,14.85399995803833,16.154500007629395,18.146100034713744
2019-09-30,47.2177835948502,P,15.920000076293944,16.631999969482422,17.239999961853027,16.665499925613403,14.891399955749511,16.069400005340576,18.15555003643036
2019-10-01,47.043007202064054,P,14.8100004196167,16.030000114440917,16.955000019073488,16.661999940872192,14.915599956512452,15.981600008010865,18.159450039863586
2019-10-02,46.89145298593951,P,14.859999656677246,15.565999984741211,16.66299991607666,16.63399991989136,14.92339994430542,15.898999996185303,18.166150035858156
2019-10-03,46.82597693947533,P,15.06999969482422,15.311999893188476,16.379999923706055,16.61099991798401,14.954599933624268,15.815100002288819,18.168250036239623
2019-10-04,46.833107928688015,P,15.510000228881836,15.23400001525879,16.123999977111815,16.592499923706054,14.982399940490723,15.739400005340576,18.17505003929138
2019-10-07,46.833787473969664,P,15.470000267028809,15.144000053405762,15.888000011444092,16.56449990272522,15.017999954223633,15.668100004196168,18.176050038337706
2019-10-08,46.896174061842906,P,15.3100004196167,15.244000053405761,15.63700008392334,16.47549991607666,15.05619997024536,15.594200000762939,18.17625003814697
2019-10-09,46.910303630687515,P,14.199999809265137,15.11200008392334,15.339000034332276,16.38949990272522,15.07819995880127,15.51619999885559,18.17060003757477
2019-10-10,46.903761344760376,B,14.15999984741211,14.930000114440919,15.121000003814697,16.27749991416931,15.101199951171875,15.444000005722046,18.163900036811828
2019-10-11,46.84919343558803,B,14.05500030517578,14.639000129699706,14.936500072479248,16.14474997520447,15.127699966430663,15.366250009536744,18.149375042915345
2019-10-14,46.7912261073217,B,13.93000030517578,14.331000137329102,14.737500095367432,15.98875002861023,15.161099967956543,15.287250013351441,18.137675042152406
2019-10-15,46.7669432175511,B,14.329999923706056,14.135000038146973,14.689500045776366,15.822250032424927,15.201899967193604,15.215150003433228,18.124575037956237
2019-10-16,46.789962848885615,B,14.149999618530272,14.125,14.61850004196167,15.640749979019166,15.227899951934814,15.139649991989137,18.113675036430358
2019-10-17,46.826729986344354,B,14.539999961853027,14.201000022888184,14.565500068664551,15.472749996185303,15.25489995956421,15.070149993896484,18.103975038528443
2019-10-18,46.89325010854526,B,14.8100004196167,14.352000045776368,14.495500087738037,15.309750032424926,15.284499969482422,15.010449991226196,18.093025040626525
2019-10-21,47.01987916019658,B,15.5,14.66599998474121,14.498500061035156,15.193250036239624,15.334099960327148,14.9669499874115,18.086825041770936
2019-10-22,47.13246818856737,B,15.920000076293944,14.98400001525879,14.559500026702882,15.09825005531311,15.38649995803833,14.931449995040893,18.083475041389466
2019-10-23,47.34127895822337,C,16.899999618530273,15.534000015258789,14.829500007629395,15.084250020980836,15.469699954986572,14.923449983596802,18.086675038337706
2019-10-24,47.513525185225085,C,16.59000015258789,15.944000053405762,15.072500038146973,15.096750020980835,15.548099956512452,14.909949979782105,18.088075041770935
2019-10-25,47.69840863153147,C,17.010000228881836,16.38400001525879,15.368000030517578,15.152250051498413,15.625099964141846,14.904849977493287,18.089675040245055
2019-10-28,47.82588183459594,A,17.030000686645508,16.690000152587892,15.67800006866455,15.207750082015991,15.697699985504151,14.918449983596801,18.091375041007996
2019-10-29,47.924887254900085,A,16.989999771118164,16.904000091552735,15.944000053405762,15.316750049591064,15.754499988555908,14.928349981307983,18.0985250377655
2019-10-30,47.9163098625453,A,17.139999389648438,16.952000045776366,16.243000030517578,15.430750036239624,15.811499977111817,14.936749982833863,18.11027503490448
2019-10-31,47.90267760996826,A,16.75,16.98400001525879,16.464000034332276,15.514750051498414,15.863299980163575,14.942649984359742,18.120825033187867
2019-11-01,47.788026178161324,A,15.65999984741211,16.713999938964843,16.548999977111816,15.522250032424926,15.898899974822998,14.945249986648559,18.124575033187867
2019-11-04,47.726021444878086,A,16.799999237060547,16.66799964904785,16.67899990081787,15.588749980926513,15.935499954223634,14.955549974441528,18.136325030326844
2019-11-05,47.67540379740134,A,16.889999389648438,16.647999572753907,16.77599983215332,15.667749929428101,15.983099937438965,14.967049970626832,18.14762502670288
2019-11-06,47.57488762653432,A,16.1299991607666,16.445999526977538,16.69899978637695,15.764249897003173,16.009299926757812,14.973349962234497,18.152625021934508
2019-11-07,47.585534705978624,A,17.5,16.59599952697754,16.789999771118165,15.931249904632569,16.0556999206543,14.996549959182738,18.15712502002716
2019-11-08,47.68869635735421,A,17.489999771118164,16.96199951171875,16.837999725341795,16.102999877929687,16.090899925231934,15.02444995880127,18.16347502231598
2019-11-11,47.71818189160704,A,17.399999618530273,17.081999588012696,16.874999618530275,16.276499843597414,16.124299926757814,15.058049955368041,18.16912501811981
2019-11-12,47.77764766283625,A,17.989999771118164,17.301999664306642,16.974999618530273,16.459499835968018,16.186499919891357,15.100249948501586,18.173175015449523
2019-11-13,47.91409596036343,A,18.25,17.72599983215332,17.08599967956543,16.664499855041505,16.243099918365477,15.145749950408936,18.173725018501283
2019-11-14,47.94549591966873,A,18.34000015258789,17.8939998626709,17.24499969482422,16.854499864578248,16.29929992675781,15.185749950408935,18.180175023078917
2019-11-15,48.0292285961873,A,19.3700008392334,18.270000076293947,17.61599979400635,17.08249988555908,16.369099941253662,15.233049955368042,18.187075028419496
2019-11-18,48.11558521249882,A,19.450000762939453,18.68000030517578,17.880999946594237,17.279999923706054,16.437499942779542,15.280249967575074,18.19347503185272
2019-11-19,48.13707129413819,A,19.36000061035156,18.95400047302246,18.128000068664548,17.451999950408936,16.482899951934815,15.329849977493286,18.19682503223419
2019-11-20,48.1881351152709,A,20.18000030517578,19.340000534057616,18.533000183105468,17.61599998474121,16.56809995651245,15.378549976348877,18.205075030326842
2019-11-21,48.23008413348598,A,20.200000762939453,19.71200065612793,18.803000259399415,17.79650001525879,16.644099979400636,15.427449979782104,18.20777503490448
