Date,GRADE,GPS,MLM,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1994-02-17,,,16.421525955200195,,,,,,
1994-02-18,,,16.421525955200195,,,,,,
1994-02-21,,,16.421525955200195,,,,,,
1994-02-22,,,16.254810333251953,,,,,,
1994-02-23,,,15.504592895507812,16.20479621887207,,,,,
1994-02-24,,,15.337881088256836,15.988067245483398,,,,,
1994-02-25,,,15.838018417358398,15.871365737915038,,,,,
1994-02-28,,,15.921384811401367,15.771337509155273,,,,,
1994-03-01,,,15.504592895507812,15.621294021606445,,,,,
1994-03-02,,,15.171154022216797,15.554606246948243,15.879701232910156,,,,
1994-03-03,,,15.2545166015625,15.537933349609375,15.763000297546387,,,,
1994-03-04,,,15.421222686767578,15.45457420349121,15.662969970703125,,,,
1994-03-07,,,15.337881088256836,15.337873458862305,15.554605484008789,,,,
1994-03-08,,,15.337881088256836,15.30453109741211,15.462912559509277,,,,
1994-03-09,,,15.2545166015625,15.32120361328125,15.437904930114746,,,,
1994-03-10,,,14.837730407714844,15.237846374511719,15.387889862060547,,,,
1994-03-11,,,14.921083450317385,15.137818527221679,15.296196365356446,,,,
1994-03-14,,,14.837730407714844,15.037788391113281,15.187830924987793,,,,
1994-03-15,,,15.171154022216797,15.004442977905274,15.154487037658692,,,,
1994-03-16,,,15.171154022216797,14.987770462036133,15.154487037658692,15.517094135284424,,,
1994-03-17,,,15.087798118591309,15.037784004211426,15.137815189361572,15.45040774345398,,,
1994-03-18,,,15.2545166015625,15.10447063446045,15.121144580841065,15.392057275772094,,,
1994-03-21,,,15.421222686767578,15.221169090270996,15.12947874069214,15.342042112350464,,,
1994-03-22,,,15.67131519317627,15.32120132446289,15.162822151184082,15.312867355346679,,,
1994-03-23,,,16.17145347595215,15.521261215209961,15.254515838623046,15.346210384368897,,,
1994-03-24,,,16.004741668701172,15.704649925231934,15.371216964721679,15.379553413391113,,,
1994-03-25,,,16.004741668701172,15.854694938659668,15.479582786560059,15.387889575958251,,,
1994-03-28,,,16.004741668701172,15.971398735046387,15.596283912658691,15.392057418823242,,,
1994-03-29,,,15.004446983337402,15.838025093078613,15.579613208770752,15.367050123214721,,,
1994-03-30,,,14.754368782043455,15.554608154296876,15.537934684753418,15.346210861206055,,,
1994-03-31,,,14.671011924743652,15.287862205505371,15.496256065368652,15.317035627365112,,,
1994-04-01,,,14.671011924743652,15.021116256713867,15.437905597686768,15.279525089263917,,,
1994-04-04,,,14.337583541870115,14.687684631347656,15.329541683197021,15.22951021194458,,,
1994-04-05,,,15.171154022216797,14.721026039123535,15.279525566101075,15.221173858642578,,,
1994-04-06,,,15.2545166015625,14.821055603027343,15.18783187866211,15.221173858642578,,,
1994-04-07,,,15.2545166015625,14.937756538391113,15.112809371948241,15.24201316833496,,,
1994-04-08,,,15.004446983337402,15.004443550109864,15.012779903411865,15.246181344985962,,,
1994-04-11,,,15.087798118591309,15.154486465454102,14.921085548400878,15.258684730529785,,,
1994-04-12,,,14.754368782043455,15.071129417419433,14.896077728271484,15.237845468521119,,,
1994-04-13,,,14.504292488098145,14.921084594726562,14.871070098876952,15.204502391815186,,,
1994-04-14,,,14.254217147827148,14.721024703979491,14.829390621185302,15.162823343276978,,,
1994-04-15,,,14.254217147827148,14.570978736877441,14.787711143493652,15.11280837059021,,,
1994-04-18,,,13.67071533203125,14.28756217956543,14.721024322509766,15.025283002853394,,,
1994-04-19,,,13.420641899108888,14.020816802978516,14.545973110198975,14.912749338150025,,,
1994-04-20,,,13.170564651489258,13.754071235656738,14.33757791519165,14.76270489692688,,,
1994-04-21,,,13.170564651489258,13.53734073638916,14.129182720184327,14.620996046066285,,,
1994-04-22,,,13.170564651489258,13.320610237121581,13.945794486999512,14.47928719520569,,,
1994-04-25,,,13.087212562561035,13.20390968322754,13.745735931396485,14.333410739898682,,,
1994-04-26,,,13.837430953979492,13.28726749420166,13.654042148590088,14.275059938430786,,,
1994-04-27,,,13.837430953979492,13.420640754699708,13.587355995178223,14.229213047027589,15.006109809875488,,
1994-04-28,,,13.920783996582031,13.570684623718261,13.554012680053711,14.191701650619507,14.956094970703125,,
1994-04-29,,,15.337881088256836,14.004147911071778,13.66237907409668,14.225045108795166,14.934422073364258,,
1994-05-02,,,15.838018417358398,14.55430908203125,13.879109382629395,14.30006685256958,14.922751922607421,,
1994-05-03,,,15.587945938110352,14.904412078857423,14.095839786529542,14.320906448364259,14.90941463470459,,
1994-05-04,,,15.67131519317627,15.271188926696777,14.345914840698242,14.341746377944947,14.912749080657958,,
1994-05-05,,,15.587945938110352,15.604621315002442,14.587652969360352,14.358417844772339,14.917750377655029,,
1994-05-06,,,15.004446983337402,15.537934494018554,14.771041202545167,14.358417844772339,14.90107894897461,,
1994-05-09,,,14.671011924743652,15.304533195495605,14.929421138763427,14.337578535079956,14.876071491241454,,
1994-05-10,,,14.587651252746582,15.10447425842285,15.004443168640137,14.329242658615112,14.857732658386231,,
1994-05-11,,,14.254217147827148,14.821054649353027,15.046121788024902,14.316738891601563,14.839393920898438,,
1994-05-12,,,14.170862197875977,14.537637901306152,15.071129608154298,14.312571144104004,14.817720832824707,,
1994-05-13,,,13.920783996582031,14.320905303955078,14.929419898986817,14.295899486541748,14.787712059020997,,
1994-05-16,,,13.420641899108888,14.070831298828125,14.687682247161865,14.28339581489563,14.749367275238036,,
1994-05-17,,,13.253931045532228,13.804087257385254,14.454280757904053,14.275060272216797,14.707688274383544,,
1994-05-18,,,13.170564651489258,13.587356758117675,14.20420570373535,14.275060272216797,14.66600923538208,,
1994-05-19,,,12.670415878295898,13.28726749420166,13.912452697753906,14.25005283355713,14.622662944793701,,
1994-05-20,,,13.253931045532228,13.153896903991702,13.737401103973388,14.254221153259277,14.589319896697997,,
1994-05-23,,,13.420641899108888,13.153896903991699,13.612364101409913,14.27089262008667,14.560978126525878,,
1994-05-24,,,13.337282180786133,13.17056713104248,13.487327194213867,14.245885181427003,14.524300689697265,,
1994-05-25,,,13.337282180786133,13.203910636901856,13.395633697509766,14.220877742767334,14.487623252868651,,
1994-05-26,,,13.503998756408691,13.370627212524415,13.328947353363038,14.200038480758668,14.455947265625,,
1994-05-27,,,13.170564651489258,13.35395393371582,13.25392541885376,14.091672658920288,14.414268226623536,,
1994-05-30,,,13.170564651489258,13.303938484191894,13.228917694091797,13.95829997062683,14.369255065917969,,
1994-05-31,,,12.920493125915527,13.220580673217773,13.195573902130127,13.82492733001709,14.314238624572754,,
1994-06-01,,,12.920493125915527,13.137222862243652,13.170566749572753,13.687386226654052,14.249219417572021,,
1994-06-02,,,13.337282180786133,13.10387954711914,13.237253379821777,13.574853038787841,14.195870227813721,,
1994-06-03,,,13.920783996582031,13.253923416137695,13.303938674926759,13.520669889450073,14.154191074371338,,
1994-06-06,,,13.837430953979492,13.387296676635742,13.345617580413819,13.478990840911866,14.110844860076904,,
1994-06-07,,,14.004152297973633,13.604028511047364,13.412304592132568,13.449815893173218,14.09083896636963,,
1994-06-08,,,14.004152297973633,13.820760345458984,13.478991603851318,13.437312650680543,14.075834636688233,,
1994-06-09,,,13.920783996582031,13.937460708618165,13.520670127868652,13.424808740615845,14.060830078125,,
1994-06-10,,,14.004152297973633,13.954134368896485,13.60402889251709,13.428977155685425,14.0474928855896,,
1994-06-13,,,14.004152297973633,13.987478637695313,13.687387657165527,13.458152675628662,14.04082426071167,,
1994-06-14,,,13.67071533203125,13.920791244506836,13.762409877777099,13.478991889953614,14.010815486907958,,
1994-06-15,,,14.420934677124023,14.004147720336913,13.91245403289795,13.541510391235352,13.99414384841919,,
1994-06-16,,,14.504292488098145,14.120849418640137,14.029155063629151,13.633204221725464,13.979139366149901,,
1994-06-17,,,14.837730407714844,14.28756504058838,14.120849704742431,13.712394189834594,13.975805034637451,,
1994-06-20,,,14.671011924743652,14.420936965942383,14.204207801818848,13.774912691116333,13.967469310760498,,
1994-06-21,,,14.504292488098145,14.587652397155761,14.2542218208313,13.833263206481934,13.962467784881591,,
1994-06-22,,,15.004446983337402,14.704354858398437,14.354251289367676,13.916621446609497,13.972470874786376,,
1994-06-23,,,14.587651252746582,14.721026611328124,14.42093801498413,13.970804071426391,13.979139556884766,,
1994-06-24,,,14.504292488098145,14.654339027404784,14.470952033996582,14.037490463256836,13.984141063690185,,
1994-06-27,,,14.504292488098145,14.620995140075683,14.520966053009033,14.10417685508728,14.000812606811524,,
1994-06-28,,,14.337583541870115,14.587653350830077,14.58765287399292,14.175031375885009,14.019151439666748,,
1994-06-29,,,14.170862197875977,14.420936393737794,14.562645626068115,14.237549829483033,14.039157390594482,,
1994-06-30,,,14.671011924743652,14.437608528137208,14.579317569732666,14.304236316680909,14.06916633605957,,
1994-07-01,,,14.337583541870115,14.404266738891602,14.529302883148194,14.325076293945312,14.092506713867188,,
1994-07-04,,,14.337583541870115,14.370924949645996,14.49596004486084,14.350083923339843,14.11751413345337,,
1994-07-05,,,14.587651252746582,14.420938491821289,14.504295921325683,14.379258871078491,14.13251853942871,,
1994-07-06,,,14.504292488098145,14.487624549865723,14.454280471801757,14.404265880584717,14.145855770111083,14.575982789993287,
1994-07-07,,,14.504292488098145,14.454280662536622,14.445944595336915,14.433441305160523,14.157525939941406,14.556810455322266,
1994-07-08,,,14.587651252746582,14.504294204711915,14.454280471801757,14.46261625289917,14.142521343231202,14.53847170829773,
1994-07-11,,,14.587651252746582,14.554307746887208,14.462616348266602,14.491791200637817,14.117513999938964,14.520132961273193,
1994-07-12,,,14.671011924743652,14.570979881286622,14.495959186553955,14.541806030273438,14.09917531967163,14.50429497718811,
1994-07-13,,,14.504292488098145,14.570979881286622,14.529302215576172,14.545973920822144,14.075834865570068,14.494291973114013,
1994-07-14,,,14.671011924743652,14.604323768615723,14.529302215576172,14.55430989265442,14.057496185302734,14.487623281478882,
1994-07-15,,,14.754368782043455,14.637667274475097,14.570980739593505,14.55014181137085,14.052494621276855,14.476786785125732,
1994-07-18,,,14.420934677124023,14.604323959350586,14.579315853118896,14.537637948989868,14.047493076324463,14.46178228378296,
1994-07-19,,,14.504292488098145,14.570980072021484,14.570979976654053,14.537637948989868,14.045825901031494,14.451779279708862,
1994-07-20,,,14.671011924743652,14.604323959350586,14.587651920318603,14.520966196060181,14.054161796569824,14.44677785873413,
1994-07-21,,,14.337583541870115,14.537638282775879,14.5709810256958,14.508462810516358,14.057496223449707,14.437608528137208,
1994-07-22,,,14.254217147827148,14.437607955932616,14.537637615203858,14.495959043502808,14.06416488647461,14.425938472747802,
1994-07-25,,,14.420934677124023,14.437607955932616,14.520965957641602,14.491791152954102,14.084170742034912,14.416769008636475,
1994-07-26,,,14.671011924743652,14.47095184326172,14.520965957641602,14.508462572097779,14.11251235961914,14.410100317001342,
1994-07-27,,,14.337583541870115,14.404266166687012,14.504295063018798,14.516798639297486,14.135852737426758,14.400930986404418,
1994-07-28,,,14.587651252746582,14.454279708862305,14.495958995819091,14.512630605697632,14.174197444915771,14.398430194854736,
1994-07-29,,,14.671011924743652,14.537638664245605,14.487623310089111,14.529302024841309,14.2025390625,14.395929479599,
1994-08-01,,,14.671011924743652,14.587654113769531,14.512631034851074,14.545973443984986,14.227546463012695,14.394262294769288,
1994-08-02,,,14.671011924743652,14.587654113769531,14.529302978515625,14.55014147758484,14.254221057891845,14.389260873794555,
1994-08-03,,,14.587651252746582,14.637667655944824,14.520966911315918,14.554309415817261,14.279228439331055,14.383425846099854,
1994-08-04,,,14.587651252746582,14.637667655944824,14.545973682403565,14.558477354049682,14.300901489257813,14.378424377441407,
1994-08-05,,,14.587651252746582,14.62099552154541,14.579317092895508,14.558477354049682,14.329243221282958,14.371755723953248,
1994-08-08,,,14.420934677124023,14.570980072021484,14.579317092895508,14.550141525268554,14.354250621795654,14.361752843856811,
1994-08-09,,,14.170862197875977,14.47095012664795,14.52930212020874,14.52513403892517,14.379258003234863,14.34674831390381,
1994-08-10,,,14.254217147827148,14.404263305664063,14.520965480804444,14.512630271911622,14.405932483673096,14.327575950622558,
1994-08-11,,,14.004152297973633,14.287563514709472,14.462615585327148,14.47928729057312,14.419269886016846,14.307570056915283,
1994-08-12,,,14.004152297973633,14.170863723754882,14.395929622650147,14.441776466369628,14.420937252044677,14.287564163208009,
1994-08-15,,,13.837430953979492,14.054162979125977,14.31257152557373,14.412601280212403,14.420937252044677,14.265891056060791,
1994-08-16,,,13.170564651489258,13.854103469848633,14.16252679824829,14.345914888381959,14.40426549911499,14.24755223274231,
1994-08-17,,,13.337282180786133,13.670716476440429,14.037489891052246,14.279228401184081,14.39092809677124,14.233381366729736,
1994-08-18,,,13.087212562561035,13.48732852935791,13.887446022033691,14.216709852218628,14.37425666809082,14.21754337310791,
1994-08-19,,,13.253931045532228,13.337284278869628,13.754074001312256,14.166695547103881,14.359252243041992,14.203372564315796,
1994-08-22,,,13.170564651489258,13.203911018371581,13.629036998748779,14.104177045822144,14.342580490112304,14.191702375411987,
1994-08-23,,,13.420641899108888,13.253926467895507,13.554014968872071,14.041658544540406,14.337579021453857,14.174197254180909,
1994-08-24,,,13.587355613708496,13.30394115447998,13.487328815460206,14.004147148132324,14.320907440185547,14.157525644302368,
1994-08-25,,,13.420641899108888,13.37062702178955,13.428977775573731,13.945796680450439,14.29923442840576,14.139186897277831,
1994-08-26,,,12.991504669189451,13.318141746520997,13.327713012695312,13.86182131767273,14.262309913635255,14.119057474136353,
1994-08-29,,,13.410584449768066,13.366145706176757,13.28502836227417,13.79879994392395,14.237101364135743,14.10228533744812,
1994-08-30,,,13.326766967773438,13.347370719909668,13.300648593902588,13.73158769607544,14.213550853729249,14.08800931930542,
1994-08-31,,,13.075309753417969,13.244961547851563,13.274451351165771,13.65597062110901,14.174968109130859,14.073719491958618,
1994-09-01,,,13.242949485778809,13.209423065185547,13.29002504348755,13.58873553276062,14.148074073791504,14.063606815338135,
1994-09-02,,,13.326766967773438,13.276475524902343,13.29730863571167,13.525691318511964,14.12452356338501,14.054332313537598,
1994-09-05,,,13.326766967773438,13.259712028503419,13.312928867340087,13.470982933044434,14.100973052978516,14.05089282989502,
1994-09-06,,,13.578221321105955,13.310002899169922,13.328686809539795,13.441350889205932,14.085785808563232,14.05246862411499,
1994-09-07,,,13.410584449768066,13.377057838439942,13.311009693145753,13.39916925430298,14.070580253601074,14.054868822097779,
1994-09-08,,,13.410584449768066,13.410584831237793,13.31000394821167,13.3694908618927,14.045371704101562,14.057269020080566,
1994-09-09,,,13.326766967773438,13.410584831237793,13.343530178070068,13.33562159538269,14.02515537261963,14.058831043243408,
1994-09-12,,,13.242949485778809,13.393821334838867,13.326766681671142,13.305897521972657,14.003262691497802,14.060388412475586,
1994-09-13,,,13.075309753417969,13.29323902130127,13.301620960235596,13.301134777069091,13.97301586151123,14.05276720046997,
1994-09-14,,,13.075309753417969,13.22618408203125,13.301620960235596,13.288036155700684,13.944436206817628,14.045145988464355,
1994-09-15,,,13.326766967773438,13.209420585632325,13.310002708435059,13.300013875961303,13.920885696411133,14.039205818176269,
1994-09-16,,,13.326766967773438,13.209420585632325,13.310002708435059,13.303655672073365,13.89566801071167,14.019094676971436,
1994-09-19,,,13.326766967773438,13.22618408203125,13.310002708435059,13.311465787887574,13.870450325012207,13.993982162475586,
1994-09-20,,,13.075309753417969,13.22618408203125,13.25971155166626,13.294199180603027,13.838536281585693,13.968855800628662,
1994-09-21,,,13.075309753417969,13.22618408203125,13.22618408203125,13.268596887588501,13.80995662689209,13.942895746231079,
1994-09-22,,,12.74005889892578,13.108842468261718,13.159131526947021,13.234567737579345,13.771337566375733,13.914416875839233,
1994-09-23,,,12.74005889892578,12.991500854492188,13.100460720062255,13.221995449066162,13.731051368713379,13.891772994995117,
1994-09-26,,,12.991504669189451,12.924448394775391,13.075316238403321,13.201041460037231,13.702462768554687,13.874977922439575,
1994-09-27,,,12.74005889892578,12.857398223876952,13.0417911529541,13.171706056594848,13.66717809677124,13.856501998901367,
1994-09-28,,,12.991504669189451,12.84063720703125,13.03341064453125,13.167515802383424,13.633587951660155,13.84387487411499,
1994-09-29,,,13.075309753417969,12.907687377929687,13.008264923095703,13.159133815765381,13.608342475891114,13.83291934967041,
1994-09-30,,,13.410584449768066,13.041792488098144,13.016646671295167,13.163324689865112,13.591469821929932,13.82781735420227,
1994-10-03,,,13.494400024414062,13.142371559143067,13.033409976959229,13.171706342697144,13.572939128875733,13.828554935455323,
1994-10-04,,,13.494400024414062,13.293239784240722,13.075319004058837,13.167515277862549,13.549406890869141,13.830959625244141,
1994-10-05,,,13.578221321105955,13.410583114624023,13.125610160827634,13.175897121429443,13.534219646453858,13.835036191940308,
1994-10-06,,,13.913474082946776,13.578215980529786,13.242951679229733,13.20104160308838,13.520736103057862,13.847466773986817,
1994-10-07,,,13.913474082946776,13.678793907165527,13.360293197631837,13.230376958847046,13.505585346221924,13.854062204360963,
1994-10-10,,,14.24874496459961,13.829662895202636,13.486017227172852,13.280666732788086,13.497140007019043,13.862343235015869,
1994-10-11,,,14.667831420898438,14.064349174499512,13.678794479370117,13.36029281616211,13.49707639694214,13.875648727416992,
1994-10-12,,,14.667831420898438,14.282271194458009,13.846427154541015,13.439918899536133,13.498680000305177,13.888954219818116,
1994-10-13,,,14.751636505126951,14.449903678894042,14.014059829711915,13.511162376403808,13.501959705352784,13.901430597305298,
1994-10-14,,,15.003091812133787,14.667827224731445,14.173310565948487,13.594978618621827,13.510268516540528,13.919755868911743,
1994-10-17,,,14.751636505126951,14.768405532836914,14.299034214019775,13.666222095489502,13.516882553100587,13.93556658744812,
1994-10-18,,,14.500187873840332,14.734876823425292,14.399612998962402,13.73746600151062,13.523469066619873,13.951363534927369,
1994-10-19,,,14.500187873840332,14.701348114013673,14.49180965423584,13.808709907531739,13.528388481140137,13.967160482406616,
1994-10-20,,,13.913474082946776,14.533715629577637,14.49180965423584,13.867380666732789,13.5265749168396,13.972922401428223,
1994-10-21,,,13.82966136932373,14.299029541015624,14.483428382873536,13.921860790252685,13.523085098266602,13.97201117515564,
1994-10-24,,,13.913474082946776,14.13139705657959,14.449901294708251,13.967959260940551,13.524605960845948,13.972771606445313,
1994-10-25,,,13.578221321105955,13.947003746032712,14.340940284729001,14.009867382049558,13.532759094238282,13.968512296676636,
1994-10-26,,,13.578221321105955,13.762610435485836,14.231979274749753,14.039203214645383,13.537577877044678,13.964252986907958,
1994-10-27,,,13.662033081054688,13.712322235107422,14.123018932342527,14.068539381027218,13.54907428741455,13.961665477752685,
1994-10-28,,,13.913474082946776,13.729084777832032,14.014057159423828,14.093683862686154,13.562265148162842,13.960758695602417,
1994-10-31,,,13.82966136932373,13.712322235107422,13.921859645843506,14.110446929931637,13.575447082519531,13.959013786315918,
1994-11-01,,,13.410584449768066,13.678794860839844,13.812899303436279,14.106256151199338,13.575245933532715,13.956412477493286,
1994-11-02,,,13.410584449768066,13.645267486572266,13.703938961029053,14.097874307632443,13.571710510253906,13.946308975219727,
1994-11-03,,,13.242949485778809,13.56145076751709,13.636886501312256,14.064348077774046,13.568156661987304,13.933695545196533,
1994-11-04,,,13.326766967773438,13.444109344482422,13.586597061157226,14.035012722015377,13.574861907958985,13.91858591079712,
1994-11-07,,,13.242949485778809,13.326766967773438,13.51954460144043,13.984722948074339,13.571509208679199,13.904305286407471,
1994-11-08,,,13.410584449768066,13.326766967773438,13.50278091430664,13.921860599517819,13.573185558319091,13.89336820602417,
1994-11-09,,,13.242949485778809,13.293239974975586,13.469253730773925,13.850616502761838,13.576538352966308,13.875753231048584,
1994-11-10,,,13.242949485778809,13.293239974975586,13.427345371246338,13.77518215179443,13.576538352966308,13.862306213378906,
1994-11-11,,,12.90768814086914,13.209424209594726,13.326766777038575,13.670411968231198,13.568156776428223,13.846340169906616,
1994-11-14,,,12.90768814086914,13.142371940612794,13.234569454193116,13.578214550018307,13.559775199890137,13.830374126434327,
1994-11-15,,,12.90768814086914,13.041792678833009,13.184279823303223,13.498589563369748,13.5463645362854,13.816075172424316,
1994-11-16,,,12.90768814086914,12.974740409851075,13.13399019241333,13.41896457672119,13.536306610107422,13.803443431854248,
1994-11-17,,,12.74005889892578,12.874162292480468,13.083701133728027,13.360293817520141,13.522896099090577,13.78413390159607,
1994-11-18,,,12.90768814086914,12.874162292480468,13.041793251037598,13.314195156097412,13.51451452255249,13.769834947586059,
1994-11-21,,,12.90768814086914,12.874162292480468,13.00826711654663,13.26390585899353,13.507809295654297,13.75553599357605,
1994-11-22,,,12.823870658874512,12.857398796081544,12.949595737457276,13.226188325881958,13.502780513763428,13.73789818763733,
1994-11-23,,,12.74005889892578,12.823872947692871,12.899306678771973,13.18428020477295,13.496075496673583,13.720255851745605,14.148119320869446
1994-11-24,,,12.74005889892578,12.823872947692871,12.84901762008667,13.138181495666505,13.48434133529663,13.702613515853882,14.129711985588074
1994-11-25,,,12.898545265197754,12.822044372558594,12.848103332519532,13.087435054779053,13.475776901245117,13.685722455978393,14.112097082138062
1994-11-28,,,12.729934692382812,12.786493682861328,12.830327987670898,13.032448720932006,13.463840255737304,13.667145290374755,14.093639125823975
1994-11-29,,,12.56132698059082,12.73398494720459,12.795691871643065,12.989985847473145,13.453560600280762,13.646048440933228,14.075171709060669
1994-11-30,46.599679779590566,B,12.13980484008789,12.613934135437011,12.71890354156494,12.926446866989135,13.43485050201416,13.622403564453125,14.05834776878357
1994-12-01,46.587483296888536,B,12.308426856994627,12.52760772705078,12.675740337371826,12.879720735549927,13.426217861175537,13.598777713775634,14.043200497627259
1994-12-02,46.5532018135222,B,12.392720222473145,12.426442718505859,12.624243545532227,12.833018398284912,13.419271087646484,13.575161228179931,14.025974006652833
1994-12-05,46.56318928753111,B,12.56132698059082,12.392721176147461,12.589607429504394,12.798937273025512,13.410667533874511,13.556565151214599,14.00917371749878
1994-12-06,46.56991723758008,B,12.392720222473145,12.358999824523925,12.546492385864259,12.748044061660767,13.40372076034546,13.53544942855835,13.993614354133605
1994-12-07,46.63144315800986,B,12.392720222473145,12.409582901000977,12.511758518218993,12.705532598495484,13.391745071411133,13.512666511535645,13.979722185134888
1994-12-08,46.64712264027685,B,12.308426856994627,12.409582901000977,12.46859531402588,12.658806467056275,13.376407413482665,13.49237494468689,13.964991736412049
1994-12-09,46.67393961181562,B,12.392720222473145,12.409582901000977,12.418012809753417,12.633058071136475,13.356050128936767,13.47375997543335,13.949849224090576
1994-12-12,46.6698799578474,B,12.392720222473145,12.375861549377442,12.38429136276245,12.607309675216674,13.33401653289795,13.453477830886841,13.935123419761657
1994-12-13,46.68065656762197,B,12.392720222473145,12.375861549377442,12.367430686950684,12.581561279296874,13.311982936859131,13.430694913864135,13.920397615432739
1994-12-14,46.68582804312018,B,12.392720222473145,12.375861549377442,12.392722225189209,12.555812883377076,13.288272914886475,13.411246280670166,13.906088633537292
1994-12-15,46.636389753064805,B,11.802590370178224,12.27469425201416,12.342138576507569,12.508939456939697,13.246055240631103,13.383395671844482,13.89091293334961
1994-12-16,46.59298229099243,B,11.971203804016112,12.190390968322754,12.299986934661865,12.462115240097045,13.20720983505249,13.356397590637208,13.876163535118103
1994-12-19,46.53630847047438,B,11.886896133422852,12.089226150512696,12.232543849945069,12.411075639724732,13.159972858428954,13.328556432724,13.861409363746644
1994-12-20,46.46806403621057,B,11.886896133422852,11.988061332702637,12.18196144104004,12.364226913452148,13.104354152679443,13.300715274810791,13.844988074302673
1994-12-21,46.35020077101518,B,11.549676895141602,11.819452667236328,12.097657108306885,12.30470781326294,13.041991062164307,13.27033553123474,13.826880688667297
1994-12-22,46.31538234713346,B,11.465377807617188,11.752010154724122,12.013352203369141,12.24097375869751,12.976265888214112,13.239112796783447,13.808768587112427
1994-12-23,46.28367922752103,B,11.718289375305176,11.701427268981934,11.945909118652343,12.181960964202881,12.910569839477539,13.210419178009033,13.79108745098114
1994-12-26,46.27980440288153,B,11.718289375305176,11.667705917358399,11.878466033935547,12.131378698349,12.849902896881103,13.183392724990846,13.772572784423827
1994-12-27,46.31606597134539,B,11.971203804016112,11.68456745147705,11.836314392089843,12.101872539520262,12.79932321548462,13.161396141052245,13.754072227478026
1994-12-28,46.40320802616398,B,11.971203804016112,11.768872833251953,11.79416275024414,12.093442487716674,12.748743534088135,13.138566007614136,13.733070979118347
1994-12-29,46.48388845637162,B,11.802590370178224,11.83631534576416,11.79416275024414,12.068150663375853,12.706525859832764,13.116550388336181,13.712060222625732
1994-12-30,46.557701896069005,B,11.971203804016112,11.886898231506347,11.79416275024414,12.047074842453002,12.669356708526612,13.096220903396606,13.691892533302306
1995-01-02,46.62085915486262,B,11.971203804016112,11.937481117248534,11.802593517303468,12.017568683624265,12.630511302947998,13.077558631896972,13.671724843978883
1995-01-03,46.663936691312465,B,11.971203804016112,11.937481117248534,11.811024284362793,11.996492862701414,12.598370952606201,13.065565023422241,13.656558628082275
1995-01-04,46.6429426475828,C,11.465377807617188,11.83631591796875,11.80259437561035,11.950125741958617,12.556114082336427,13.046845979690552,13.640113673210145
1995-01-05,46.607219750381795,B,11.29676628112793,11.73515110015869,11.785733222961426,11.899542713165284,12.508808746337891,13.028941516876221,13.623242444992066
1995-01-06,46.604845690203625,B,11.802590370178224,11.701428413391113,11.79416332244873,11.870036220550537,12.466591072082519,13.014428110122681,13.608900337219238
1995-01-09,46.63777021135451,B,12.055506706237791,11.718288993835449,11.827885055541993,11.85317554473877,12.431107978820801,13.003277530670166,13.597489953041077
1995-01-10,46.68243853330221,B,12.392720222473145,11.802592277526855,11.870036697387695,11.85317554473877,12.410750694274903,12.992998313903808,13.58359778404236
1995-01-11,46.78324148718422,C,12.308426856994627,11.971202087402343,11.903759002685545,11.848960876464844,12.388707542419434,12.98020902633667,13.568867335319519
1995-01-12,46.96548144567371,C,12.729934692382812,12.25783576965332,11.996493434906004,11.895328092575072,12.378447246551513,12.97330195426941,13.55624442577362
1995-01-13,47.07892723659302,C,12.645637512207031,12.426445198059081,12.063936805725096,11.92904977798462,12.364824657440186,12.969843282699586,13.544450378417968
1995-01-16,47.1650763665021,C,12.814248085021973,12.578193473815919,12.148241233825683,11.975417375564575,12.356250629425048,12.963879919052124,13.533082628250122
1995-01-17,47.241865112438774,C,13.067156791687012,12.713080787658692,12.257836532592773,12.034430408477784,12.349382076263428,12.96128381729126,13.52464656829834
1995-01-18,47.33154732965335,C,12.9828519821167,12.847965812683105,12.409583950042725,12.106089162826539,12.344180126190185,12.960359239578247,13.517039365768433
1995-01-19,47.30843457894267,C,12.729934692382812,12.847965812683105,12.552900791168213,12.16931700706482,12.333919830322266,12.955229091644288,13.50941795349121
1995-01-20,47.2958435023829,C,12.645637512207031,12.847965812683105,12.637205505371092,12.215684413909912,12.328678817749024,12.948417797088624,13.50137505531311
1995-01-23,47.31815916534233,C,13.067156791687012,12.898547554016114,12.738370513916015,12.283127784729004,12.33186819076538,12.945821695327759,13.498357262611389
