Date,GRADE,GPS,VLTO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2024-02-07,,,80.93790435791016,77.42354278564453,77.26697387695313,76.85011749267578,77.90972595214843,,
2024-02-08,,,82.33406066894531,78.57438354492187,77.85136947631835,77.17323036193848,78.0173014831543,,
2024-02-09,,,81.90523529052734,79.62948760986328,78.36396179199218,77.49085845947266,78.13104385375976,,
2024-02-12,,,83.27149200439453,81.17125701904297,78.92242813110352,77.87679939270019,78.28665588378907,,
2024-02-13,,,81.96508026123047,82.08275451660157,79.3073715209961,78.25775375366212,78.42072189331054,,
2024-02-14,,,83.9895248413086,82.69307861328124,80.0583106994629,78.67361259460449,78.58969818115234,,
2024-02-15,,,86.35302734375,83.49687194824219,81.03562774658204,79.20116424560547,78.82985321044922,,
2024-02-16,,,85.85440063476562,84.28670501708984,81.95809631347656,79.62699508666992,79.0440966796875,,
2024-02-19,,,85.85440063476562,84.80328674316407,82.98727188110351,79.94611892700195,79.2306462097168,,
2024-02-20,,,85.5352783203125,85.51732635498047,83.80004043579102,80.2891773223877,79.39826141357422,75.9636491394043,
2024-02-21,,,85.12641143798828,85.74470367431641,84.21889114379883,80.74293251037598,79.55192123413086,76.03988136291504,
2024-02-22,,,85.70481872558594,85.6150619506836,84.55596694946288,81.20366821289062,79.68547058105469,76.15526992797851,
2024-02-23,,,86.47270965576172,85.73872375488281,85.01271438598633,81.68833808898925,79.84394134521484,76.2431719970703,
2024-02-26,,,86.07379913330078,85.78260345458985,85.29294509887696,82.10768661499023,79.95478576660156,76.36065635681152,
2024-02-27,,,87.54975891113281,86.18549957275391,85.85141296386719,82.57939224243164,80.04334762573242,76.48901527404786,
2024-02-28,,,87.33036041259766,86.62628936767578,86.1854965209961,83.1219036102295,80.18330780029297,76.62045997619629,
2024-02-29,,,86.18350219726562,86.72202606201172,86.16854400634766,83.60208587646484,80.29076721191406,76.74282684326172,
2024-03-01,,,86.5225830078125,86.73200073242188,86.23536224365235,84.09672927856445,80.39464813232422,76.89229377746582,
2024-03-04,,,87.49988555908203,87.01721801757813,86.39991073608398,84.69359130859375,80.51807510375977,77.02802383422852,
2024-03-05,,,88.2578125,87.15882873535156,86.67216415405274,85.23610229492188,80.64689804077149,77.1686434173584,
2024-03-06,,,88.62680053710938,87.41811676025391,87.02220306396484,85.62054710388183,80.76138381958008,77.3331755065918,
2024-03-07,,,89.07557678222656,87.9965316772461,87.35927886962891,85.9576229095459,80.88664031982422,77.52371292114258,
2024-03-08,,,89.01573944091797,88.49516296386719,87.61358184814453,86.31314811706542,81.02625717163086,77.71723815917969,
2024-03-11,,,88.51710510253906,88.6986068725586,87.85791244506837,86.57542877197265,81.15590133666993,77.88615219116211,
2024-03-12,,,88.18800354003906,88.68464508056641,87.92173690795899,86.88657493591309,81.30369567871094,78.0506795501709,
2024-03-13,,,88.85617065429688,88.7305191040039,88.0743179321289,87.1299072265625,81.52409072875976,78.23404197692871,
2024-03-14,,,87.98855590820312,88.51311492919922,88.25482330322265,87.21168365478516,81.75585479736328,78.41659805297851,
2024-03-15,,,86.2632827758789,87.9626235961914,88.2288932800293,87.23212776184081,81.9473291015625,78.60192481994629,
2024-03-18,,,86.79183197021484,87.61756896972656,88.15808792114258,87.27899932861328,82.13720794677734,78.78885108947753,
2024-03-19,,,87.20072174072266,87.42011260986328,88.05237884521485,87.36227149963379,82.35062240600585,78.97349082946778,
2024-03-20,,,87.87886047363281,87.22465057373047,87.97758483886719,87.49989395141601,82.58378280639648,79.1797550201416,
2024-03-21,,,89.65397644042969,87.55773468017578,88.0354248046875,87.69735183715821,82.85942626953126,79.37617599487305,
2024-03-22,,,89.2151870727539,88.14811553955079,88.0553695678711,87.83447570800782,83.13267654418945,79.56302894592285,
2024-03-25,,,89.15534973144531,88.62081909179688,88.11919403076172,87.98855323791504,83.40473007202148,79.77458656311035,
2024-03-26,,,89.01573944091797,88.98382263183593,88.20196762084962,88.0618522644043,83.698125,79.9667172241211,
2024-03-27,,,89.58474731445312,89.325,88.27482528686524,88.17457160949706,83.97637298583984,80.16722755432129,
2024-03-28,,,88.5066146850586,89.09552764892578,88.32663116455078,88.29072723388671,84.23046539306641,80.35865020751953,
2024-03-29,,,88.5066146850586,88.95381317138671,88.55096435546875,88.38992881774902,84.45384201049805,80.54090782165527,
2024-04-01,,,87.38855743408203,88.60045471191407,88.61063690185547,88.38436241149903,84.6121746826172,80.68777755737305,
2024-04-02,,,86.43021392822266,88.083349609375,88.53358612060546,88.29298248291016,84.76729675292968,80.81858871459961,
2024-04-03,,,87.09905242919922,87.58621063232422,88.4556053161621,88.21659507751465,84.98825164794921,80.95329887390136,
2024-04-04,,,86.54002380371094,87.1928924560547,88.14421005249024,88.08981742858887,85.18925003051758,81.11260322570801,
2024-04-05,,,86.93932342529297,86.87943420410156,87.91662368774413,87.98599662780762,85.39245025634766,81.2748048400879,
2024-04-08,,,87.51832580566406,86.90538787841797,87.75292129516602,87.93605766296386,85.58908020019531,81.44508766174316,
2024-04-09,,,89.0456771850586,87.42848052978516,87.75591506958008,87.97894134521485,85.80768081665039,81.61520309448242,
2024-04-10,,,88.04740905761719,87.61815185546875,87.60218124389648,87.93850326538086,86.03902633666992,81.76905990600586,
2024-04-11,,,87.25877380371094,87.76190185546875,87.47739715576172,87.90201416015626,86.25260467529297,81.91503036499023,
2024-04-12,,,87.2188491821289,87.81780700683593,87.34862060546875,87.94979248046874,86.46438735961914,82.04994232177734,
2024-04-15,,,89.70453643798828,88.25504913330079,87.58021850585938,88.09542770385742,86.74722518920899,82.21479179382324,
2024-04-16,,,90.73275756835938,88.59246520996093,88.01047286987304,88.27202949523925,87.01372848510742,82.39171661376953,
2024-04-17,,,90.39334869384766,89.06165313720703,88.33990249633788,88.39775390625,87.20283737182618,82.5562816619873,
2024-04-18,,,88.64636993408203,89.33917236328125,88.550537109375,88.34737358093261,87.32908355712891,82.6731925201416,
2024-04-19,,,88.73622131347656,89.64264678955078,88.73022689819337,88.32342529296875,87.46570327758789,82.79837356567383,
2024-04-22,,,91.07217407226562,89.91617431640626,89.08561172485352,88.41926651000976,87.62171691894531,82.95418640136718,
2024-04-23,,,93.557861328125,90.48119506835937,89.53683013916016,88.64637260437011,87.85357254028321,83.13714721679688,
2024-04-24,,,92.24014282226562,90.85055389404297,89.956103515625,88.77914237976074,88.01858489990235,83.30414154052734,
2024-04-25,,,93.62773895263672,91.84682769775391,90.59300003051757,89.03519859313965,88.16407913208008,83.49696617126465,
2024-04-26,,,93.95716857910156,92.89101715087891,91.26683197021484,89.3077262878418,88.3261344909668,83.68511558532715,
2024-04-29,,,94.725830078125,93.62174835205079,91.76896133422852,89.67458992004394,88.50356307983398,83.8671046447754,
2024-04-30,,,93.51792907714844,93.61376190185547,92.04747848510742,90.02897567749024,88.6632160949707,84.03073875427246,
2024-05-01,,,94.21671295166016,94.00907592773437,92.42981491088867,90.38485870361328,88.84502212524414,84.1984716796875,
2024-05-02,,,93.68762969970705,94.02105407714843,92.93394088745117,90.74223899841309,89.00467834472656,84.34507446289062,
2024-05-03,,,95.72410583496094,94.37444152832032,93.6327293395996,91.18147811889648,89.18970626831054,84.5168238067627,
2024-05-06,,,96.82220458984376,94.79371643066406,94.20773239135742,91.64667205810547,89.40467437744141,84.67973007202148,
2024-05-07,,,97.10171508789062,95.5104736328125,94.56211776733399,92.04947395324707,89.59571350097656,84.81953056335449,
2024-05-08,,,96.56265258789062,95.97966156005859,94.99436874389649,92.47523612976075,89.78035934448242,84.9818335723877,
2024-05-09,,,95.7740249633789,96.39694061279297,95.2089973449707,92.90099868774413,89.97216979980469,85.13146850585937,
2024-05-10,,,96.3330535888672,96.51873016357423,95.44658584594727,93.35670890808106,90.16837921142579,85.281513671875,
2024-05-13,,,95.70413970947266,96.2951171875,95.54441680908204,93.65668907165528,90.33246429443359,85.42526969909667,
2024-05-14,,,96.77229309082033,96.22923278808594,95.86985321044922,93.95866584777832,90.50275390625,85.57482597351074,
2024-05-15,,,98.72889709472656,96.66248168945313,96.32107162475586,94.37544326782226,90.70479583740234,85.73308982849122,
2024-05-16,,,98.27967071533205,97.16361083984376,96.78027572631837,94.85710830688477,90.88887771606446,85.88775901794433,
2024-05-17,,,98.42941284179688,97.58288269042968,97.05080642700196,95.34176788330078,91.07715118408203,86.05170417785645,
2024-05-20,,,98.44938659667967,98.13193206787109,97.21352462768554,95.71062850952148,91.27579681396485,86.21584907531738,
2024-05-21,,,99.3578109741211,98.64903564453125,97.43913421630859,96.0006259918213,91.49919296264649,86.4014443206787,
2024-05-22,,,100.58568572998048,99.02039337158203,97.8414375305176,96.41790313720703,91.73378326416015,86.62893699645996,
2024-05-23,,,99.68724060058594,99.30190734863281,98.23275909423829,96.72087821960449,91.96775695800781,86.86180587768554,
2024-05-24,,,102.0132064819336,100.01866607666015,98.80077438354493,97.1236801147461,92.28275543212891,87.1150422668457,
2024-05-27,,,102.0132064819336,100.73143005371094,99.43168106079102,97.48804893493653,92.58718292236328,87.36219543457031,
2024-05-28,,,100.49583435058594,100.9590347290039,99.80403518676758,97.83694419860839,92.85308517456055,87.6018537902832,
2024-05-29,,,98.36952209472656,100.51580200195312,99.76809768676758,98.04458465576172,93.06289840698243,87.82334060668946,
2024-05-30,,,99.05833435058594,100.39002075195313,99.84596405029296,98.31311988830566,93.25098556518554,88.05520591735839,
2024-05-31,,,98.4094467163086,99.66926879882813,99.84396743774414,98.44738693237305,93.43487075805665,88.28377365112304,
2024-06-03,,,98.74885559082033,99.01639862060547,99.8739143371582,98.54371948242188,93.62674087524414,88.51573547363282,
2024-06-04,,,100.2662353515625,98.97047882080078,99.96475677490234,98.70194549560547,93.85175079345703,88.77493789672852,
2024-06-05,,,100.6256103515625,99.42169647216797,99.96874923706055,98.90509338378907,94.07256805419922,89.02447052001953,
2024-06-06,,,99.13818359375,99.43766632080079,99.91384353637696,99.07330131530762,94.28519943237305,89.25783241271972,
2024-06-07,,,99.04834747314452,99.56544647216796,99.61735763549805,99.20906600952148,94.49603408813476,89.4749380493164,
2024-06-10,,,99.67725372314452,99.75112609863281,99.38376235961914,99.40772171020508,94.74180801391601,89.6769913482666,
2024-06-11,,,100.01667022705078,99.70121307373047,99.33584594726562,99.5699405670166,95.01353713989258,89.89041694641114,
2024-06-12,,,100.9550323486328,99.76709747314453,99.59439697265624,99.68124732971191,95.29065673828126,90.13945419311523,
2024-06-13,,,100.8352508544922,100.10651092529297,99.77208862304687,99.80902633666992,95.57656127929687,90.38290565490723,
2024-06-14,,,100.57569885253906,100.41198120117187,99.98871383666992,99.91634063720703,95.8492887878418,90.62086952209472,
2024-06-17,,,100.39601135253906,100.55573272705078,100.1534294128418,100.013671875,96.1068424987793,90.8479613494873,
2024-06-18,,,101.04488372802734,100.7613754272461,100.23129425048828,100.09802551269532,96.34682662963867,91.07725372314454,
2024-06-19,,,101.04488372802734,100.779345703125,100.27322158813476,100.12098541259766,96.60677612304687,91.3229012298584,
2024-06-20,,,100.10650634765624,100.63359680175782,100.37005386352538,100.14194869995117,96.86373077392578,91.55816772460938,
2024-06-21,,,98.6989517211914,100.25824737548828,100.33511428833006,99.97623596191406,97.09333282470703,91.77886009216309,
2024-06-24,,,99.57742309570312,100.09452972412109,100.32513122558593,99.85444679260254,97.29079055786133,92.01900787353516,
2024-06-25,,,98.77880859375,99.64131469726563,100.20134506225585,99.76859550476074,97.45171157836914,92.23272003173828,
2024-06-26,,,98.20980072021484,99.07429809570313,99.92682189941407,99.76060943603515,97.60804061889648,92.40543899536132,
2024-06-27,,,97.44113159179688,98.54122314453124,99.58740997314453,99.6797492980957,97.78393585205077,92.55650970458984,
2024-06-28,,,95.39278411865234,97.87998962402344,99.06911849975586,99.52891616821289,97.9170671081543,92.6913851928711,
2024-07-01,,,95.372802734375,97.03906555175782,98.56679763793946,99.36011352539063,98.00307968139649,92.8123983001709,
2024-07-02,,,94.27368927001952,96.13804168701172,97.88967819213867,99.06048622131348,98.01739624023438,92.9354843902588,
2024-07-03,,,95.25289916992188,95.54666137695312,97.31047973632812,98.79185066223144,98.0776513671875,93.04811813354492,
2024-07-04,,,95.25289916992188,95.10901489257813,96.82511901855469,98.59758644104004,98.1101545715332,93.13711685180664,
2024-07-05,,,95.5226821899414,95.13499450683594,96.50749206542969,98.42130317687989,98.14146484375,93.2337996673584,
2024-07-08,,,95.82244110107422,95.22492218017578,96.13199386596679,98.22856254577637,98.16339706420898,93.33348007202149,
2024-07-09,,,95.62259674072266,95.49470367431641,95.81637268066406,98.00885887145996,98.20549041748046,93.43435325622559,84.69900119781494
2024-07-10,,,95.73250579833984,95.590625,95.56864318847656,97.74773254394532,98.23580627441406,93.5404141998291,84.79014778137207
2024-07-11,,,97.02146911621094,95.94433898925782,95.52667694091797,97.55704345703126,98.30248306274414,93.65358070373536,84.90442531585694
2024-07-12,,,98.6801300048828,96.57582855224608,95.85541152954102,97.46226501464844,98.36160354614258,93.77565490722657,85.00941345214844
2024-07-15,,,97.93073272705078,96.9974868774414,96.1112045288086,97.33900108337403,98.38377410888671,93.89422424316406,85.1274402999878
2024-07-16,40.89683594952238,A,99.11976623535156,97.6969207763672,96.5958122253418,97.24274520874023,98.42413513183594,94.00992431640626,85.24946979522706
2024-07-17,43.58345066238147,A,97.96070861816406,98.14256134033204,96.86659317016601,97.08853645324707,98.45209625244141,94.11622779846192,85.3683438873291
2024-07-18,44.971259559167216,A,98.55022430419922,98.44831237792968,97.19632568359376,97.01072235107422,98.50762023925782,94.23989501953125,85.49136093139649
2024-07-19,45.29179869678952,A,98.38036346435548,98.38835906982422,97.48209381103516,96.99479293823242,98.54856643676757,94.35847282409668,85.62538330078125
2024-07-22,46.53195409021858,A,99.44950103759766,98.69211273193359,97.8447998046875,96.98839683532715,98.62347366333007,94.47796897888183,85.75299640655517
2024-07-23,47.26962177464055,A,100.35877227783205,98.9399139404297,98.31841735839843,97.06739501953125,98.69520324707031,94.59897857666016,85.88381099700928
2024-07-24,48.36442323154716,A,99.21968841552734,99.19170989990235,98.6671356201172,97.11788940429688,98.70501907348633,94.70490745544434,86.01904148101806
2024-07-25,49.12209513455637,A,99.5294418334961,99.38755340576174,98.91793289184571,97.22230491638183,98.73001449584962,94.80944610595704,86.1665795135498
2024-07-26,55.69075299610662,A,104.78518676757812,100.66851806640625,99.52843856811523,97.69192504882812,98.85712997436524,94.96714057922364,86.34218936920166
2024-07-29,61.49771798721617,A,105.01499938964844,101.7816177368164,100.236865234375,98.1740348815918,98.9884422302246,95.13211952209473,86.50913585662842
2024-07-30,68.51872042045585,A,106.9734115600586,103.10454559326172,101.0222297668457,98.80902099609375,99.14075424194336,95.31997360229492,86.68532657623291
2024-07-31,76.08550187354702,A,106.47381591796876,104.55537109375,101.87354049682617,99.3700668334961,99.25851684570313,95.49615005493165,86.86509601593018
2024-08-01,83.53955143666114,A,106.61370086669922,105.97222290039062,102.67988815307618,99.93810691833497,99.39704605102538,95.6824015045166,87.04949977874756
2024-08-02,82.3432230872844,A,104.75520324707033,105.96622619628906,103.31737213134765,100.39973297119141,99.45188598632812,95.86732070922852,87.2346227645874
2024-08-05,77.82278664548154,A,101.90750885009766,105.3447280883789,103.56317291259765,100.70398635864258,99.4497720336914,96.01847747802735,87.40366428375245
2024-08-06,73.30469050022971,A,104.0357894897461,104.7572036743164,103.93087463378906,101.12464599609375,99.52057113647462,96.18682815551757,87.58015949249267
2024-08-07,70.00828489651263,A,104.1457061767578,104.29158172607421,104.42347640991211,101.54530601501465,99.63609481811524,96.34949661254883,87.76462581634522
2024-08-08,68.3156322710579,A,107.15326690673828,104.39949493408203,105.18585891723633,102.05189590454101,99.79799346923828,96.52448951721192,87.95033275604249
2024-08-09,67.57994567692265,A,106.01419067382812,104.65129241943359,105.30875930786132,102.41859893798828,99.95008834838868,96.69247955322265,88.12775424957276
2024-08-12,71.89188784358954,A,106.40386962890624,105.55056457519531,105.44764633178711,102.84225578308106,100.1031886291504,96.86496475219727,88.3197756576538
2024-08-13,74.575661168347,A,108.00257873535156,106.3439224243164,105.55056304931641,103.28639640808106,100.25791549682617,97.0548331451416,88.51077518463134
2024-08-14,76.96727121746392,A,108.4222412109375,107.19922943115235,105.74540557861329,103.80947303771973,100.41384811401367,97.24320808410644,88.70521781921387
2024-08-15,77.47895187743856,A,108.88186645507812,107.54494934082031,105.97222213745117,104.32605514526367,100.60872177124024,97.44696060180664,88.90280540466308
2024-08-16,80.10475500543556,A,108.63207244873048,108.06852569580079,106.35990905761719,104.83864059448243,100.80039627075195,97.64821517944335,89.09456150054932
2024-08-19,81.9224513766858,A,109.49137878417967,108.68602752685547,107.1182960510254,105.34073448181152,100.99667877197265,97.86924339294434,89.2785104751587
2024-08-20,82.5052888384593,A,109.3115234375,108.94781646728515,107.64586944580078,105.78837203979492,101.18257583618164,98.09805648803712,89.45832260131836
2024-08-21,82.70198120177987,A,109.7311782836914,109.20960388183593,108.20441665649415,106.31394653320312,101.35809875488282,98.32437774658203,89.6388383102417
2024-08-22,83.84383405507653,A,110.74036407470705,109.58130340576172,108.56312637329101,106.87449264526367,101.55620101928712,98.566381149292,89.8394921875
2024-08-23,85.11762272438487,A,111.68959045410156,110.19280700683593,109.13066635131835,107.21971282958984,101.77847885131835,98.81388381958008,90.04434432983399
2024-08-26,84.5116651606818,A,110.94020080566406,110.48257141113281,109.58429946899415,107.51597290039062,101.98936264038086,99.04810256958008,90.24659511566162
2024-08-27,83.93245192082058,A,111.0601043701172,110.83228759765625,109.8900520324707,107.72030754089356,102.18966705322265,99.26824684143067,90.44172496795655
2024-08-28,83.19576923265487,A,111.1700210571289,111.12005615234375,110.16483001708984,107.95511779785156,102.39216979980469,99.49947296142578,90.63426643371582
2024-08-29,81.91607147092334,A,111.71956634521484,111.3158966064453,110.44860000610352,108.21041107177734,102.62443099975586,99.74408088684082,90.82955562591553
2024-08-30,81.16007416901073,A,112.33907318115234,111.44579315185547,110.81930007934571,108.58960456848145,102.89723342895508,99.99528312683105,91.0226127243042
2024-09-02,81.60663058869724,A,112.33907318115234,111.72556762695312,111.10406951904297,109.11118278503417,103.15246643066406,100.22162849426269,91.21821014404297
2024-09-03,80.45000030853163,A,110.17082977294922,111.54771270751954,111.19000015258788,109.41793479919434,103.38030685424805,100.4160092163086,91.40386291503906
2024-09-04,79.7041237874867,A,110.76034545898438,111.46577758789063,111.29291687011718,109.74866676330566,103.63131774902344,100.61967918395996,91.58798042297363
2024-09-05,76.37368333517934,A,109.76115417480467,111.0740951538086,111.19499588012695,109.87906112670899,103.87771820068359,100.83082702636719,91.7520097732544
2024-09-06,71.33534238234255,A,108.63207244873048,110.33269500732422,110.88924407958984,110.0099552154541,104.14250396728515,101.02978553771973,91.91407955169677
2024-09-09,66.87332883230316,P,109.40144348144533,109.74516906738282,110.73536834716796,110.15983390808105,104.42307678222656,101.21307823181152,92.08363231658936
2024-09-10,65.34872396356958,P,109.63126373291016,109.637255859375,110.59248428344726,110.24126815795898,104.73022827148438,101.37381225585938,92.25547973632813
2024-09-11,62.29592971486549,P,108.86187744140624,109.25756225585937,110.361669921875,110.26324996948242,105.00240783691406,101.54002960205078,92.42208557128906
2024-09-12,61.733697493313336,P,109.21160125732422,109.14765167236328,110.11087341308594,110.27973670959473,105.28158187866211,101.69586822509766,92.59641719818116
2024-09-13,62.75345779420011,P,109.93101501464844,109.40744018554688,109.87006759643555,110.34468383789063,105.56974853515625,101.85560668945313,92.77036113739014
2024-09-16,62.30288744445403,P,109.87106323242188,109.5013641357422,109.6232666015625,110.36366806030273,105.8507209777832,102.0070590209961,92.93708183288574
