Date,GRADE,GPS,LH,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1990-05-08,,,22.04364013671875,21.79871063232422,21.627260208129883,21.639505767822264,,,
1990-05-09,,,22.04364013671875,21.896682739257812,21.725232124328613,21.663998794555663,,,
1990-05-10,,,22.04364013671875,21.994654846191406,21.77421817779541,21.688491821289062,,,
1990-05-11,,,21.55377960205078,21.945668029785157,21.823204040527344,21.688491821289062,,,
1990-05-14,,,22.53349494934082,22.04363899230957,21.89668216705322,21.61501293182373,,,
1990-05-15,,,23.51321220397949,22.337553405761717,22.06813201904297,21.712984561920166,,,
1990-05-16,,,22.53349494934082,22.43552436828613,22.166103553771972,21.76197032928467,,,
1990-05-17,,,21.55377960205078,22.33755226135254,22.166103553771972,21.76197032928467,,,
1990-05-18,,,24.49292755126953,22.92538185119629,22.435524940490723,21.933420658111572,,,
1990-05-21,,,24.49292755126953,23.31726837158203,22.6804536819458,22.104870986938476,,,
1990-05-22,,,23.51321220397949,23.31726837158203,22.827410888671874,22.22733554840088,,,
1990-05-23,,,23.51321220397949,23.513211822509763,22.97436809539795,22.34980010986328,,,
1990-05-24,,,22.53349494934082,23.70915489196777,23.023353576660156,22.398785877227784,,,
1990-05-25,,,23.02335357666016,23.4152400970459,23.170310974121094,22.49675750732422,,,
1990-05-28,,,23.02335357666016,23.121325302124024,23.219296836853026,22.557989501953124,,,
1990-05-29,,,24.49292755126953,23.31726837158203,23.31726837158203,22.6927001953125,,,
1990-05-30,,,24.49292755126953,23.513211441040042,23.5132116317749,22.839657592773438,,,
1990-05-31,,,25.4726505279541,24.1010425567627,23.905098724365235,23.035601139068604,,,
1990-06-01,,,25.4726505279541,24.590901947021486,24.00307102203369,23.21929798126221,,,
1990-06-04,,,26.94223022460937,25.37467727661133,24.248001289367675,23.46422748565674,,,
1990-06-05,,,26.94223022460937,25.8645378112793,24.590903091430665,23.70915699005127,,,
1990-06-06,,,27.43208312988281,26.452368927001952,24.982790184020995,23.978579139709474,22.93518081665039,,
1990-06-07,,,28.41179847717285,27.040198516845702,25.5706205368042,24.296987056732178,23.052746887207032,,
1990-06-08,,,26.94223022460937,27.334114456176753,25.96250820159912,24.566409587860107,23.091935691833495,,
1990-06-11,,,27.187152862548828,27.383098983764643,26.37888813018799,24.799092483520507,23.194805946350098,,
1990-06-12,,,26.94223022460937,27.383098983764647,26.623818397521973,24.970543384552002,23.29277774810791,,
1990-06-13,,,29.391521453857425,27.77498664855957,27.113677787780762,25.313444709777833,23.380952377319336,,
1990-06-14,,,27.921947479248047,27.67701644897461,27.358607482910156,25.631853103637695,23.454431381225586,,
1990-06-15,,,27.921947479248047,27.872959899902344,27.603537178039552,25.80330410003662,23.527910385131836,,
1990-06-18,,,27.921947479248047,28.019918823242186,27.701508903503417,25.974755096435548,23.596490783691408,,
1990-06-19,,,28.90165328979492,28.411803436279296,27.897451210021973,26.24417715072632,23.71895534515381,,
1990-06-20,,,27.921947479248047,28.11788864135742,27.946437644958497,26.464613914489746,23.846318702697754,,
1990-06-21,,,27.921947479248047,28.11788864135742,27.897452545166015,26.73403654098511,23.9736820602417,,
1990-06-22,,,28.90165328979492,28.313829803466795,28.09339485168457,27.027951526641846,24.12063953399658,,
1990-06-25,,,29.391521453857425,28.60774459838867,28.31383171081543,27.34635992050171,24.22840850830078,,
1990-06-26,,,29.391521453857425,28.70571823120117,28.558760833740234,27.591289615631105,24.385163345336913,,
1990-06-27,,,28.90165328979492,28.901659393310545,28.509774017333985,27.811725902557374,24.532120819091798,,
1990-06-28,,,28.90165328979492,29.097600555419923,28.60774459838867,27.983176040649415,24.67907829284668,,
1990-06-29,,,26.94223022460937,28.705715942382813,28.509772872924806,28.05665502548218,24.79664447784424,,
1990-07-02,,,27.43208312988281,28.31382827758789,28.460786437988283,28.08114767074585,24.924007720947266,,
1990-07-03,,,27.921947479248047,28.01991348266601,28.362815856933594,28.130133533477782,25.061168251037596,,
1990-07-04,,,27.921947479248047,27.823972320556635,28.362815856933594,28.154626750946044,25.19832878112793,,
1990-07-05,,,28.41179847717285,27.726001358032228,28.411800956726076,28.154626750946044,25.33548915863037,,
1990-07-06,,,28.41179847717285,28.01991500854492,28.36281547546387,28.22810516357422,25.4824467086792,,
1990-07-09,,,25.96250534057617,27.725999450683595,28.01991386413574,28.166872787475587,25.56572254180908,,
1990-07-10,,,27.921947479248047,27.725999450683595,27.872956466674804,28.21585865020752,25.688187217712404,,
1990-07-11,,,28.65673065185547,27.87295608520508,27.84846420288086,28.179119110107422,25.830246238708497,,
1990-07-12,,,30.371232986450195,28.264842987060547,27.995422172546387,28.30158338546753,26.006595306396484,,
1990-07-13,,,28.41179847717285,28.264842987060547,28.142378997802734,28.326075935363768,26.1388570022583,,
1990-07-16,,,27.921947479248047,28.656731414794923,28.191365432739257,28.326075935363768,26.256423149108887,,
1990-07-17,,,29.391521453857425,28.950646209716798,28.338322830200195,28.350569343566896,26.40338077545166,,
1990-07-18,,,31.350950241088867,29.489490127563478,28.681223106384277,28.522019481658937,26.589526977539062,,
1990-07-19,,,31.84081077575684,29.783405685424803,29.024124336242675,28.717962646484374,26.785470390319823,,
1990-07-20,,,32.33066940307617,30.567179870605468,29.41601142883301,28.88941345214844,27.001008186340332,,
1990-07-23,,,31.350950241088867,31.252980422973632,29.954855918884277,28.98738489151001,27.177357292175294,,
1990-07-24,,,30.616159439086918,31.49790802001953,30.224277114868165,29.048616790771483,27.31941623687744,,
1990-07-25,,,28.41179847717285,30.91007766723633,30.199783897399904,29.02412405014038,27.436982307434082,,
1990-07-26,,,30.371232986450195,30.616162109375,30.199783897399904,29.097603034973144,27.61333137512207,,
1990-07-27,,,28.41179847717285,29.832387924194336,30.199783897399904,29.171081447601317,27.691708793640135,,
1990-07-30,,,27.921947479248047,29.146587371826172,30.199783897399904,29.19557466506958,27.760289192199707,,
1990-07-31,,,25.96250534057617,28.215856552124023,29.856882286071777,29.097602558135986,27.80927505493164,,
1990-08-01,,,25.71757698059082,27.677012252807618,29.293544960021972,28.987384033203124,27.85336235046387,,
1990-08-02,,,25.4726505279541,26.6972957611084,28.6567289352417,28.840426635742187,27.912145462036133,,
1990-08-03,,,24.982789993286133,26.011494064331053,27.921940994262695,28.66897621154785,27.95133419036865,,
1990-08-06,,,24.49292755126953,25.325690078735352,27.23613872528076,28.59549732208252,27.98072566986084,,
1990-08-07,,,24.49292755126953,25.031774520874023,26.623815536499023,28.424046325683594,27.98072566986084,,
1990-08-08,,,24.49292755126953,24.786844635009764,26.231928443908693,28.2158561706543,27.98072566986084,,
1990-08-09,,,25.22771453857422,24.73785743713379,25.717576599121095,27.9586802482605,27.97582695007324,,
1990-08-10,,,25.96250534057617,24.933800506591798,25.472647285461427,27.836215591430665,27.985624046325682,,
1990-08-13,,,26.452362060546875,25.325687408447266,25.325688743591307,27.762736320495605,27.975826683044435,,
1990-08-14,,,28.41179847717285,26.10946159362793,25.570618057250975,27.713750171661378,28.005218048095703,,
1990-08-15,,,28.41179847717285,26.893235778808595,25.84004020690918,27.566792583465578,28.024812355041504,25.479996585845946,
1990-08-16,,,28.1668758392334,27.48106803894043,26.10946273803711,27.383095836639406,28.019913902282713,25.536330394744873,
1990-08-17,,,26.452362060546875,27.57903938293457,26.256419944763184,27.08918046951294,28.010116539001466,25.551026115417482,
1990-08-20,,,26.207429885864254,27.530052947998048,26.427870178222655,26.832004451751708,27.990522079467773,25.592664012908937,
1990-08-21,,,25.96250534057617,27.04019432067871,26.57482795715332,26.59932174682617,27.97092758178711,25.63185266494751,
1990-08-22,,,26.207429885864254,26.59932060241699,26.74627819061279,26.489103317260742,27.907245750427247,25.64409906387329,
1990-08-23,,,24.00307273864746,25.766559982299803,26.623814010620116,26.170695304870605,27.828868255615234,25.64164981842041,
1990-08-24,,,24.247997283935547,25.325687026977537,26.452363204956054,25.96250524520874,27.755389251708984,25.64164981842041,
1990-08-27,,,25.4726505279541,25.178731155395507,26.354392051696777,25.840040397644042,27.706403312683104,25.651447048187254,
1990-08-28,,,25.96250534057617,25.178731155395507,26.10946273803711,25.840040397644042,27.64762035369873,25.683287849426268,
1990-08-29,,,26.207429885864254,25.178731155395507,25.88902587890625,25.864533042907716,27.613330001831056,25.729824352264405,
1990-08-30,,,26.452362060546875,25.66858901977539,25.717574501037596,25.913518619537353,27.58393829345703,25.778810176849365,
1990-08-31,,,26.452362060546875,26.109461975097656,25.717574501037596,25.986997222900392,27.53495246887207,25.827796001434326,
1990-09-03,,,26.452362060546875,26.305404281616212,25.742067718505858,26.084968948364256,27.47616928100586,25.85228889465332,
1990-09-04,,,26.452362060546875,26.40337562561035,25.79105339050293,26.182940673828124,27.417386093139648,25.90127471923828,
1990-09-05,,,26.452362060546875,26.452362060546875,25.815546607971193,26.280912399291992,27.368400268554687,25.95026054382324,
1990-09-06,,,26.452362060546875,26.452362060546875,26.060475540161132,26.342144775390626,27.319414443969727,25.999246368408205,
1990-09-07,,,26.94223022460937,26.550335693359376,26.329898834228516,26.391131019592287,27.319414443969727,26.058029460906983,
1990-09-10,,,27.921947479248047,26.84425277709961,26.57482852935791,26.464610290527343,27.32921173095703,26.12660972595215,
1990-09-11,,,27.921947479248047,27.138169860839845,26.7707727432251,26.440117740631102,27.32921173095703,26.195189990997314,
1990-09-12,,,28.1668758392334,27.481072616577148,26.966717338562013,26.42787160873413,27.334110298156737,26.266219539642336,
1990-09-13,,,27.6770076751709,27.726001739501953,27.089181900024414,26.403378200531005,27.3194144821167,26.327451820373536,
1990-09-14,,,27.921947479248047,27.92194519042969,27.23614044189453,26.476857471466065,27.309617462158204,26.3960320854187,
1990-09-17,,,28.1668758392334,27.97093086242676,27.407591819763184,26.57482976913452,27.35370487213135,26.459713706970216,
1990-09-18,,,28.41179847717285,28.06890106201172,27.603535461425782,26.697294425964355,27.363501892089843,26.525844554901123,
1990-09-19,,,29.14658546447754,28.264842987060547,27.87295780181885,26.84425220489502,27.373298988342285,26.60177261352539,
1990-09-20,,,28.65673065185547,28.46078758239746,28.093394660949706,27.07693510055542,27.33900894165039,26.672802124023438,
1990-09-21,,,28.41179847717285,28.558757781982422,28.240351486206055,27.285125160217284,27.33900894165039,26.738932971954345,
1990-09-24,,,28.1668758392334,28.558757781982422,28.26484432220459,27.41983642578125,27.343907508850098,26.800165328979492,
1990-09-25,,,28.41179847717285,28.558757781982422,28.31382942199707,27.542301082611083,27.324313049316405,26.863846912384034,
1990-09-26,,,28.65673065185547,28.460786819458008,28.362814903259277,27.664766120910645,27.27042865753174,26.929977817535402,
1990-09-27,,,25.71757698059082,27.87295608520508,28.16687183380127,27.62802686691284,27.14796398162842,26.966717185974122,
1990-09-28,,,24.73785972595215,27.138168334960938,27.84846305847168,27.542301750183107,26.996107788085936,26.998557987213136,
1990-10-01,,,27.187152862548828,26.942223739624023,27.750490760803224,27.579041290283204,26.912831840515135,27.045094566345213,
1990-10-02,,,27.187152862548828,26.697294616699217,27.62802619934082,27.6157808303833,26.844251708984373,27.08183397293091,
1990-10-03,,,26.94223022460937,26.35439453125,27.407590675354005,27.640274238586425,26.814860343933105,27.125921325683592,
1990-10-04,,,26.94223022460937,26.59932518005371,27.236140632629393,27.66476764678955,26.74628028869629,27.179805831909178,
1990-10-05,,,26.452362060546875,26.942225646972656,27.0401969909668,27.640274238586425,26.707091560363768,27.19940017700195,
1990-10-08,,,26.452362060546875,26.795267486572264,26.868745613098145,27.56679496765137,26.677699851989747,27.218994522094725,
1990-10-09,,,25.71757698059082,26.501352310180664,26.59932346343994,27.456576442718507,26.67280128479004,27.24103816986084,
1990-10-10,,,25.71757698059082,26.256421661376955,26.305408096313478,27.334111499786378,26.67280128479004,27.263081817626954,
1990-10-11,,,25.22771453857422,25.913518524169923,26.256421852111817,27.211646842956544,26.667902565002443,27.290024013519286,
1990-10-12,,,24.247997283935547,25.472645568847657,26.207435607910156,27.027949333190918,26.65320671081543,27.30227045059204,
1990-10-15,,,25.96250534057617,25.374674224853514,26.08497085571289,26.917730808258057,26.682598266601563,27.331661968231202,
1990-10-16,,,25.22771453857422,25.276701736450196,25.88902702331543,26.758526611328126,26.697294006347658,27.339009838104246,
1990-10-17,,,26.207429885864254,25.37467231750488,25.815546989440918,26.61156883239746,26.73158405303955,27.356154861450197,
1990-10-18,,,26.69729232788086,25.66858787536621,25.791053199768065,26.51359691619873,26.760975608825685,27.36840127944946,
1990-10-19,,,27.43208312988281,26.305405044555663,25.88902530670166,26.46461114883423,26.790367164611816,27.38799560546875,
1990-10-22,,,27.6770076751709,26.64830551147461,26.011489868164062,26.440117740631102,26.814860076904296,27.395343379974364,
1990-10-23,,,27.43208312988281,27.089179229736324,26.18294048309326,26.391131973266603,26.795265769958498,27.4002419090271,
1990-10-24,,,27.43208312988281,27.33410987854004,26.35439109802246,26.32989959716797,26.775671463012696,27.4002419090271,
1990-10-25,,,27.921947479248047,27.579040908813475,26.623814392089844,26.44011812210083,26.77077289581299,27.395343399047853,
1990-10-26,,,26.94223022460937,27.48107032775879,26.893237686157228,26.550336647033692,26.780570259094237,27.395343399047853,
1990-10-29,,,26.94223022460937,27.334114837646485,26.991210174560546,26.53809051513672,26.79526626586914,27.392894172668456,
1990-10-30,,,26.452362060546875,27.138170623779295,27.113674926757813,26.501350975036623,26.805063400268555,27.387995491027834,
1990-10-31,,,28.1668758392334,27.285129165649415,27.309619522094728,26.562583255767823,26.844252319335936,27.375749034881594,
1990-11-01,,,27.6770076751709,27.236141204833984,27.40759105682373,26.5993221282959,26.917731018066405,27.37329963684082,
1990-11-02,,,28.41179847717285,27.53005485534668,27.505562591552735,26.697293949127197,27.001007041931153,27.37819814682007,
1990-11-05,,,28.41179847717285,27.823968505859376,27.57904167175293,26.795265769958498,27.059790000915527,27.383096656799317,
1990-11-06,,,27.43208312988281,28.019912719726562,27.57904167175293,26.880991077423097,27.08918155670166,27.368400955200194,
1990-11-07,,,26.94223022460937,27.774983596801757,27.530056381225585,26.942223739624023,27.103877563476562,27.35860378265381,
1990-11-08,,,27.43208312988281,27.72599868774414,27.48106994628906,27.052442169189455,27.123471984863283,27.353705139160155,
1990-11-09,,,27.43208312988281,27.530055618286134,27.530055236816406,27.211646461486815,27.14306640625,27.339009437561035,
1990-11-12,,,26.69729232788086,27.187154388427736,27.505561447143556,27.24838581085205,27.14796501159668,27.31206714630127,
1990-11-13,,,26.69729232788086,27.040196228027344,27.53005447387695,27.321864700317384,27.15286361694336,27.285124855041502,
1990-11-14,,,27.921947479248047,27.236139678955077,27.50556163787842,27.40759057998657,27.18225532531738,27.275327796936036,
1990-11-15,,,28.1668758392334,27.383098220825197,27.554548454284667,27.4810697555542,27.216545600891113,27.26798002243042,
1990-11-16,,,29.636445999145508,27.823970794677734,27.677013206481934,27.591287899017335,27.270429916381836,27.29492218017578,
1990-11-19,,,30.12630653381348,28.509773635864256,27.848464012145996,27.713752841949464,27.314517097473143,27.32186441421509,
1990-11-20,,,29.636445999145508,29.09760437011719,28.068900299072265,27.823970985412597,27.348807067871093,27.339009399414063,
1990-11-21,,,28.1668758392334,29.14659004211426,28.19136486053467,27.860710620880127,27.348807067871093,27.341458683013915,
1990-11-22,,,28.1668758392334,29.14659004211426,28.264844131469726,27.872957038879395,27.358604431152344,27.33900945663452,
1990-11-23,,,27.921947479248047,28.803690338134764,28.31383056640625,27.921942901611327,27.358604431152344,27.334110946655272,
1990-11-26,,,26.69729232788086,28.117887496948242,28.31383056640625,27.9096960067749,27.329212760925294,27.34145881652832,
1990-11-27,,,27.921947479248047,27.77498779296875,28.43629608154297,27.98317527770996,27.319415740966797,27.34145881652832,
1990-11-28,,,28.1668758392334,27.77498779296875,28.460788917541503,27.98317527770996,27.299821548461914,27.3365602684021,
1990-11-29,,,28.1668758392334,27.77498779296875,28.460788917541503,28.007668685913085,27.290024452209472,27.314516696929932,
1990-11-30,,,27.6770076751709,27.72599983215332,28.264845085144042,27.97092914581299,27.275328636169434,27.307168788909912,
1990-12-03,,,29.391521453857425,28.264845657348634,28.191366577148436,28.019915294647216,27.299821548461914,27.321864528656008,
1990-12-04,,,29.636445999145508,28.607745361328124,28.191366577148436,28.130133438110352,27.324314498901366,27.324313774108887,
1990-12-05,,,29.881378173828125,28.95064582824707,28.36281681060791,28.27709083557129,27.34880744934082,27.309618053436278,
1990-12-06,,,29.636445999145508,29.244559860229494,28.509773826599123,28.387308979034422,27.427184829711916,27.287574405670167,
1990-12-07,,,29.636445999145508,29.636447525024415,28.681223678588868,28.49752712249756,27.52515655517578,27.26063217163086,
1990-12-10,,,29.636445999145508,29.68543243408203,28.97513904571533,28.64448480606079,27.574142417907716,27.243487129211427,
1990-12-11,,,30.12630653381348,29.783404541015624,29.195574951171874,28.81593551635742,27.63292549133301,27.238588600158693,
1990-12-12,,,30.371232986450195,29.88137550354004,29.416010665893555,28.93839979171753,27.701505546569823,27.258182945251466,
1990-12-13,,,30.616159439086918,30.07731819152832,29.660939025878907,29.060863971710205,27.774984130859377,27.26063220977783,
1990-12-14,,,29.636445999145508,30.07731819152832,29.856882858276368,29.060863971710205,27.838665809631348,27.272878684997558,
1990-12-17,,,28.90165328979492,29.930359649658204,29.807896041870116,28.999631309509276,27.887651634216308,27.282675743103027,
1990-12-18,,,26.94223022460937,29.293544387817384,29.538474464416502,28.86492052078247,27.91214469909668,27.29247299194336,
1990-12-19,,,24.982789993286133,28.21585578918457,29.048615646362304,28.70571622848511,27.897448959350587,27.285125122070312,
1990-12-20,,,22.28856086730957,26.5503360748291,28.313827133178712,28.411800479888917,27.838665885925295,27.25328422546387,
1990-12-21,,,18.85955619812012,24.394958114624025,27.236138153076173,27.95868091583252,27.730897064208985,27.192051887512207,
1990-12-24,,,19.83927154541016,22.58248176574707,26.256420707702638,27.615779876708984,27.608432388305665,27.145515327453612,
1990-12-25,,,19.83927154541016,21.161890029907227,25.227717208862305,27.21164608001709,27.500663528442384,27.09897876739502,
1990-12-26,,,22.04364013671875,20.57406005859375,24.39495792388916,26.90548429489136,27.417387733459474,27.074485893249513,
1990-12-27,,,21.063920974731445,20.329132080078125,23.439734077453615,26.55033655166626,27.304720306396483,27.032847957611082,
1990-12-28,,,20.57406044006348,20.6720329284668,22.53349552154541,26.195189189910888,27.167559852600096,26.978963508605958,
1990-12-31,,,21.67765235900879,21.039709091186523,21.811095428466796,25.809495735168458,27.047572746276856,26.931216411590576,
1991-01-01,,,21.67765235900879,21.40738525390625,21.284637641906738,25.411556053161625,26.932484130859375,26.863874950408935,
1991-01-02,,,20.938640594482425,21.186385345458987,20.880222702026366,24.96441917419434,26.802615280151368,26.789143371582032,26.13456997871399
1991-01-03,,,20.445968627929688,21.062794876098636,20.69596347808838,24.504895305633546,26.653095703125,26.711934299468993,26.124132347106933
1991-01-04,,,18.96794891357422,20.74157257080078,20.706802749633788,23.971470451354982,26.493610076904297,26.63709016799927,26.094058141708373
1991-01-07,,,17.982601165771484,20.00256233215332,20.52113571166992,23.388778209686283,26.31441749572754,26.55484188079834,26.073752946853638
1991-01-08,,,18.22893524169922,19.312818908691405,20.360102081298827,22.793909645080568,26.149948959350585,26.47750617980957,26.05467942237854
1991-01-09,51.192481325926146,B,18.22893524169922,18.770877838134766,19.978631591796876,22.18679475784302,25.951190147399902,26.39772123336792,26.020910148620604
1991-01-10,51.03043170944011,B,18.96794891357422,18.475273895263673,19.769034385681152,21.604384231567384,25.77700897216797,26.347369995117187,25.994509906768798
1991-01-11,51.23872231103701,B,19.70695304870605,18.62307472229004,19.68232364654541,21.10790958404541,25.602912063598634,26.30195955276489,25.97180468559265
1991-01-14,51.58445598821529,B,19.21427726745605,18.86940994262695,19.435986137390138,20.62354078292847,25.418961639404298,26.23937582015991,25.945411434173582
1991-01-15,52.12270601026902,B,19.953289031982425,19.214280700683595,19.2635498046875,20.27409372329712,25.26938575744629,26.179283657073974,25.931285753250123
1991-01-16,53.46207741393483,B,22.416654586791992,20.05182456970215,19.411351203918457,20.145786952972415,25.17887424468994,26.14137590408325,25.935600128173828
1991-01-17,54.53875716353779,B,22.416654586791992,20.741565704345703,19.608419799804686,20.152191638946537,25.078565673828123,26.101018829345705,25.939914503097533
1991-01-18,55.4802516011805,C,22.416654586791992,21.283506011962892,19.953290367126463,20.33004655838013,24.97825710296631,26.060661754608155,25.94422887802124
1991-01-21,56.384972699815215,C,21.67765235900879,21.776181030273438,20.322795486450197,20.42196559906006,24.87786430358887,26.012914657592773,25.932601776123047
1991-01-22,56.679263922153005,C,19.953289031982425,21.77618103027344,20.495230865478515,20.427666473388673,24.7429842376709,25.94792392730713,25.924599323272705
1991-01-23,56.602017049793226,C,22.416654586791992,21.776181030273438,20.91400279998779,20.446317195892334,24.632878379821776,25.90756685256958,25.92891369819641
1991-01-24,57.08919585262792,C,25.37270164489746,22.367390441894532,21.554478073120116,20.661756229400634,24.57699489593506,25.896770248413088,25.948008308410646
1991-01-25,57.33877153882458,C,25.126371383666992,22.909333801269533,22.096419906616212,20.88937177658081,24.486793403625487,25.878611660003664,25.96832056045532
1991-01-28,57.257419064198956,C,22.909337997436523,23.15567092895508,22.46592597961426,20.950956058502197,24.342454032897948,25.828485565185545,25.977547645568848
1991-01-29,57.570805996242164,C,22.66299819946289,23.697612762451172,22.736896896362303,21.0002233505249,24.202985076904298,25.775896072387695,25.985543031692504
1991-01-30,57.59635332128386,C,23.402009963989254,23.894683837890625,22.83543243408203,21.123391819000243,24.107687759399415,25.728247413635255,25.997233476638794
1991-01-31,56.91698118465035,C,23.648345947265625,23.549812698364256,22.958601570129396,21.28351068496704,24.017317161560058,25.6879607963562,26.007706308364867
1991-02-01,56.5744595021834,C,24.387357711791992,23.402009963989258,23.155671882629395,21.55448112487793,23.946625366210938,25.65261489868164,26.024323492050172
1991-02-04,57.36665448983891,C,26.604387283325195,24.141019821166992,23.648345375061034,21.985570430755615,23.944767265319825,25.63699001312256,26.048351860046388
1991-02-05,58.25852283308755,C,27.09706687927246,25.027833557128908,24.36272315979004,22.428977012634277,23.928269653320314,25.623842697143555,26.07484362602234
1991-02-06,59.11536636270883,C,27.58973693847656,25.86537895202637,24.880031394958497,22.897017097473146,23.916726875305176,25.608274211883543,26.10502341270447
1991-02-07,60.083106545735006,C,28.328754425048828,26.801460647583006,25.17563667297363,23.365057373046874,23.919964447021485,25.60499444961548,26.138898286819458
1991-02-08,61.04244033216292,A,29.56043243408203,27.836075592041016,25.619042778015135,23.857731342315674,23.95763294219971,25.61648078918457,26.17770688056946
1991-02-11,61.67320801547255,A,31.531129837036133,28.821424102783205,26.4812219619751,24.47357397079468,24.000425109863283,25.650123329162597,26.225144329071046
1991-02-12,62.11441595724231,A,31.531129837036133,29.708236694335938,27.368035125732423,25.052466011047365,24.038318786621094,25.68131664276123,26.272581777572633
1991-02-13,62.36647742783623,A,31.038461685180664,30.397981643676758,28.131680297851563,25.4835563659668,24.061460456848145,25.70513395309448,26.317555885314942
1991-02-14,62.54260747900148,A,30.54578399658203,30.8413875579834,28.821424102783205,25.8900128364563,24.079647216796875,25.753416023254395,26.360066604614257
1991-02-15,62.337935227670336,A,30.05310821533203,30.939922714233397,29.38799915313721,26.2718355178833,24.087980461120605,25.806568508148192,26.402563247680664
1991-02-18,61.53317492428791,A,30.05310821533203,30.64431838989258,29.73287124633789,26.690608310699464,24.096313705444334,25.835228061676027,26.44016131401062
1991-02-19,60.63242199990125,A,29.31410026550293,30.200912475585938,29.954574584960938,27.158648872375487,24.080069580078124,25.856497535705568,26.469165754318237
1991-02-20,59.576687398456784,A,27.58973693847656,29.511167526245117,29.954574584960938,27.417302989959715,24.024439659118652,25.862972602844238,26.494446964263915
1991-02-21,58.4020842881907,A,27.09706687927246,28.821424102783205,29.8314058303833,27.503521251678468,23.954057807922364,25.86452096939087,26.522163400650026
1991-02-22,57.82376187679518,A,29.31410026550293,28.67362251281738,29.80677261352539,27.712907695770262,23.94761089324951,25.89313835144043,26.54626926422119
1991-02-25,57.575810534624026,P,29.56043243408203,28.575087356567384,29.60970287322998,28.04546241760254,23.960786476135254,25.924219055175783,26.571606788635254
1991-02-26,57.476158307291904,P,28.82142448425293,28.476552200317382,29.33873233795166,28.35338373184204,23.998370361328124,25.955257530212403,26.59814785003662
1991-02-27,57.78522657021663,P,28.08241844177246,28.575088500976562,29.04312801361084,28.5874041557312,24.060362930297853,25.97890594482422,26.620993881225587
1991-02-28,58.890740909468434,A,30.29944610595703,29.215564346313478,29.01849422454834,28.919959163665773,24.2205806350708,26.029623260498045,26.659823637008667
1991-03-01,59.45309234162369,A,29.806774139404297,29.31409912109375,28.993860816955568,29.190929985046388,24.439524993896484,26.085211029052733,26.69374073982239
1991-03-04,59.63761560181675,A,29.067758560180664,29.215564346313478,28.89532585144043,29.31409854888916,24.624094734191896,26.11626356124878,26.72396276473999
1991-03-05,59.976029651543946,A,29.56043243408203,29.363365936279298,28.91995906829834,29.43726682662964,24.818517951965333,26.159590740203857,26.749300289154053
1991-03-06,60.3656000204931,A,29.806774139404297,29.708237075805663,29.141662788391113,29.548118686676027,24.973780632019043,26.195584182739257,26.775869522094727
1991-03-07,59.95710160152739,A,29.56043243408203,29.560434341430664,29.38799934387207,29.609702587127686,25.143710861206056,26.224215583801268,26.796308431625366
1991-03-08,59.14932404287907,A,27.58973693847656,29.11702690124512,29.215563011169433,29.511167812347413,25.284024391174317,26.225792121887206,26.806893863677978
1991-03-11,58.40470354014295,P,26.850725173950195,28.673620223999023,28.94459228515625,29.277147579193116,25.387485847473144,26.217529296875,26.80643633842468
1991-03-12,57.11063835549319,P,24.88003158569336,27.73754005432129,28.550452995300294,28.944592666625976,25.451533432006837,26.192008781433106,26.796125345230102
