Date,GRADE,GPS,CMCSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-11-13,55.45520136779309,A,5.48009729385376,5.542386722564697,5.511241674423218,5.633969044685363,5.3709392070770265,5.276683707237243,4.718512511253357
1998-11-16,55.41298764324075,A,5.583913803100586,5.561667251586914,5.487511873245239,5.627295017242432,5.389923038482666,5.284498238563538,4.727261725664139
1998-11-17,55.39915382669155,A,5.69514799118042,5.594295978546143,5.493444347381592,5.627295017242432,5.403567695617676,5.29431444644928,4.735974979400635
1998-11-18,55.325135211461564,A,5.821211814880371,5.619508743286133,5.531263589859009,5.626924276351929,5.421809968948364,5.3027232646942135,4.745096504688263
1998-11-19,55.59520022023697,A,5.887951374053955,5.693664455413819,5.600969696044922,5.6228456735610965,5.445391397476197,5.311947703361511,4.754403703212738
1998-11-20,55.94945575255817,A,5.806380748748779,5.758921146392822,5.650653934478759,5.628407311439514,5.466451597213745,5.320356435775757,4.763710135221482
1998-11-23,56.13955642496271,A,5.724810600280762,5.787100505828858,5.674383878707886,5.636935234069824,5.483655748367309,5.3280235862731935,4.772608716487884
1998-11-24,55.94460628393879,A,5.598743915557861,5.7678196907043455,5.6810578346252445,5.6358229398727415,5.49121958732605,5.3350970697402955,4.781173031330109
1998-11-25,55.76622335401576,A,5.784136295318604,5.760404586791992,5.6899566650390625,5.633227586746216,5.505457487106323,5.343209252357483,4.790886362791062
1998-11-26,55.389109454000014,A,5.784136295318604,5.739641571044922,5.7166530132293705,5.631373810768127,5.5214751434326175,5.350802640914917,4.800414649248123
1998-11-27,55.04105074541108,A,5.776717662811279,5.733708953857422,5.746315050125122,5.62877836227417,5.533191690444946,5.355579686164856,4.809979850053788
1998-11-30,54.67130190163317,P,5.6432390213012695,5.717394638061524,5.75224757194519,5.619879722595215,5.537492723464966,5.358354940414428,4.819247746467591
1998-12-01,54.89172756823567,A,5.883257865905762,5.774297428131105,5.771058559417725,5.632251453399658,5.547187376022339,5.361158814430237,4.829012582302093
1998-12-02,55.07059493375123,A,6.024219989776611,5.822314167022705,5.791359376907349,5.661311483383178,5.557921552658081,5.364408836364746,4.839297187328339
1998-12-03,55.219507296551434,A,5.994542598724365,5.864395427703857,5.802018499374389,5.701494097709656,5.568952016830444,5.368473773002624,4.848656229972839
1998-12-04,55.85848540150436,A,6.335817337036133,5.976215362548828,5.854962158203125,5.752808046340943,5.587697858810425,5.377063121795654,4.859721646308899
1998-12-07,56.47397253134807,A,6.142922401428223,6.076152038574219,5.896773338317871,5.785578608512878,5.600657749176025,5.3830565214157104,4.8697300624847415
1998-12-08,56.74280949888077,A,6.187438488006592,6.136988162994385,5.955642795562744,5.818350315093994,5.612431640625,5.39008798122406,4.879596216678619
1998-12-09,56.85506160431376,A,6.2171125411987305,6.175566673278809,5.998940420150757,5.844448542594909,5.626133804321289,5.3985278606414795,4.889203398227692
1998-12-10,57.09543613619213,A,6.239368915557861,6.224531936645508,6.044463682174682,5.880558347702026,5.644137144088745,5.408746671676636,4.898995926380158
1998-12-11,56.871096021403595,A,6.358072757720947,6.22898302078247,6.102599191665649,5.924457120895386,5.660955142974854,5.419707841873169,4.9093819737434385
1998-12-14,57.06754222591599,A,6.432260513305664,6.286850643157959,6.181501340866089,5.966874456405639,5.678070392608642,5.4329672527313235,4.920027866363525
1998-12-15,57.4179396515932,A,6.602897644042969,6.369942474365234,6.25346531867981,6.012261939048767,5.700971355438233,5.447933034896851,4.931193668842315
1998-12-16,57.54420622124675,A,6.410003662109375,6.408520698547363,6.292043685913086,6.041701531410217,5.723870515823364,5.458820614814758,4.941617186069489
1998-12-17,57.68068905022699,A,6.484199047088623,6.457486724853515,6.341009330749512,6.071513915061951,5.7580421447753904,5.468152680397034,4.952633864879608
1998-12-18,57.73183346459823,A,6.513872146606445,6.488646602630615,6.358814811706543,6.106888484954834,5.789099426269531,5.479634265899659,4.963613748550415
1998-12-21,57.882207658651076,A,6.721604824066162,6.546515464782715,6.416683053970337,6.156728196144104,5.822531633377075,5.493860182762146,4.975632295608521
1998-12-22,57.960626027030635,A,6.780954360961914,6.582126808166504,6.476034641265869,6.2158387184143065,5.8584856510162355,5.5101618528366085,4.988058686256409
1998-12-23,58.425612678462464,A,6.810632705688477,6.662252616882324,6.535386657714843,6.267163538932801,5.893253479003906,5.5287613201141355,5.000670490264892
1998-12-24,58.7191714614921,A,6.869984149932861,6.739409637451172,6.598448181152344,6.321455931663513,5.925352249145508,5.5454345178604125,5.013245775699615
1998-12-25,59.03219124891635,A,6.869984149932861,6.810632038116455,6.649639320373535,6.376119256019592,5.953298330307007,5.5619594812393185,5.02589512348175
1998-12-28,58.875332717013215,A,6.825470924377441,6.831405258178711,6.688960361480713,6.435230851173401,5.975459861755371,5.5776687383651735,5.038395977020263
1998-12-29,58.56015349765764,A,6.825470924377441,6.840308570861817,6.71121768951416,6.4823415040969845,5.998066320419311,5.593896803855896,5.050822758674622
1998-12-30,58.05986973231308,A,6.780954360961914,6.834372901916504,6.748312759399414,6.52017822265625,6.017112874984742,5.606566987037659,5.063063986301422
1998-12-31,57.58317991618171,A,6.818048477172852,6.823985767364502,6.781697702407837,6.5613535165786745,6.034083375930786,5.619608111381531,5.075823972225189
1999-01-01,57.20245638531759,A,6.818048477172852,6.8135986328125,6.812115335464478,6.58546507358551,6.056541385650635,5.63539137840271,5.088991308212281
1999-01-04,57.08759328521543,A,6.869984149932861,6.822501277923584,6.826953268051147,6.621818161010742,6.082856025695801,5.650730528831482,5.103121924400329
1999-01-05,57.0683947314084,A,6.892239093780518,6.8358549118042,6.838081741333008,6.657058191299439,6.108281011581421,5.666588697433472,5.117030539512634
1999-01-06,57.60140057572167,A,7.270611763000488,6.933786392211914,6.884079647064209,6.709733152389527,6.136972379684448,5.6865270233154295,5.133016164302826
1999-01-07,57.95125517007646,A,7.1519060134887695,7.000557899475098,6.9122718334197994,6.755360007286072,6.163586263656616,5.704388947486877,5.148408260345459
1999-01-08,58.10867077428808,A,7.040621280670166,7.045072460174561,6.9293355464935305,6.789487433433533,6.187826156616211,5.7209156894683835,5.162762522697449
1999-01-11,58.51023699335332,A,7.315121173858643,7.134099864959717,6.97830057144165,6.833630466461182,6.217704343795776,5.741002678871155,5.178452248573303
1999-01-12,58.70511574950877,A,7.159322738647461,7.187516593933106,7.011685752868653,6.861451721191406,6.248174333572388,5.758197660446167,5.1935851812362674
1999-01-13,58.417379108275945,A,7.18157958984375,7.169710159301758,7.051748275756836,6.900030517578125,6.282945537567139,5.775763430595398,5.208940498828888
1999-01-14,58.536526353739475,A,7.270611763000488,7.193451309204102,7.0970046043396,6.939351153373718,6.324539966583252,5.796813445091248,5.224926123619079
1999-01-15,58.92632704551034,A,7.315121173858643,7.248351287841797,7.1467118740081785,6.979413604736328,6.364651622772217,5.820013122558594,5.241134295463562
