Date,GRADE,GPS,UDR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1983-11-21,,,0.6025002598762512,,,,,,
1983-11-22,,,0.6025002598762512,,,,,,
1983-11-23,,,0.6183550953865051,,,,,,
1983-11-24,,,0.6183550953865051,,,,,,
1983-11-25,,,0.6500656604766846,0.6183552742004395,,,,,
1983-11-28,,,0.6500656604766846,0.6278683543205261,,,,,
1983-11-29,,,0.6500656604766846,0.6373814344406128,,,,,
1983-11-30,,,0.6500656604766846,0.6437235474586487,,,,,
1983-12-01,,,0.6500656604766846,0.6500656604766846,,,,,
1983-12-02,,,0.6342109441757202,0.6468947172164917,0.6326249957084655,,,,
1983-12-05,,,0.6342109441757202,0.6437237739562989,0.6357960641384125,,,,
1983-12-06,,,0.6500656604766846,0.6437237739562989,0.6405526041984558,,,,
1983-12-07,,,0.6500656604766846,0.6437237739562989,0.6437236607074738,,,,
1983-12-08,,,0.6500656604766846,0.6437237739562989,0.6468947172164917,,,,
1983-12-09,,,0.6500656604766846,0.6468947172164917,0.6468947172164917,,,,
1983-12-12,,,0.6500656604766846,0.6500656604766846,0.6468947172164917,,,,
1983-12-13,,,0.6342109441757202,0.6468947172164917,0.6453092455863952,,,,
1983-12-14,,,0.6342109441757202,0.6437237739562989,0.6437237739562989,,,,
1983-12-15,,,0.6342109441757202,0.6405528306961059,0.6421383023262024,,,,
1983-12-16,,,0.6342109441757202,0.6373818874359131,0.6421383023262024,0.637381649017334,,,
1983-12-19,,,0.6342109441757202,0.6342109441757202,0.6421383023262024,0.6389671832323074,,,
1983-12-20,,,0.6342109441757202,0.6342109441757202,0.6405528306961059,0.6405527174472809,,,
1983-12-21,,,0.6500656604766846,0.6373818874359131,0.6405528306961059,0.6421382457017899,,,
1983-12-22,,,0.6500656604766846,0.6405528306961059,0.6405528306961059,0.6437237739562989,,,
1983-12-23,,,0.6500656604766846,0.6437237739562989,0.6405528306961059,0.6437237739562989,,,
1983-12-26,,,0.6500656604766846,0.6468947172164917,0.6405528306961059,0.6437237739562989,,,
1983-12-27,,,0.6342109441757202,0.6468947172164917,0.6405528306961059,0.6429310381412506,,,
1983-12-28,,,0.6342109441757202,0.6437237739562989,0.6405528306961059,0.6421383023262024,,,
1983-12-29,,,0.6342109441757202,0.6405528306961059,0.6405528306961059,0.6413455665111542,,,
1983-12-30,,,0.6342109441757202,0.6373818874359131,0.6405528306961059,0.6413455665111542,,,
1984-01-02,,,0.6342109441757202,0.6342109441757202,0.6405528306961059,0.6413455665111542,,,
1984-01-03,,,0.6500656604766846,0.6373818874359131,0.6421383023262024,0.6413455665111542,,,
1984-01-04,,,0.6500656604766846,0.6405528306961059,0.6421383023262024,0.6413455665111542,,,
1984-01-05,,,0.6500656604766846,0.6437237739562989,0.6421383023262024,0.6413455665111542,,,
1984-01-06,,,0.6500656604766846,0.6468947172164917,0.6421383023262024,0.6413455665111542,,,
1984-01-09,,,0.6500656604766846,0.6500656604766846,0.6421383023262024,0.6413455665111542,,,
1984-01-10,,,0.6500656604766846,0.6500656604766846,0.6437237739562989,0.6421383023262024,,,
1984-01-11,,,0.6500656604766846,0.6500656604766846,0.6453092455863952,0.6429310381412506,,,
1984-01-12,,,0.6500656604766846,0.6500656604766846,0.6468947172164917,0.6437237739562989,,,
1984-01-13,,,0.6500656604766846,0.6500656604766846,0.6484801888465881,0.644516509771347,,,
1984-01-16,,,0.6500656604766846,0.6500656604766846,0.6500656604766846,0.6453092455863952,,,
1984-01-17,,,0.6500656604766846,0.6500656604766846,0.6500656604766846,0.6461019814014435,,,
1984-01-18,,,0.6500656604766846,0.6500656604766846,0.6500656604766846,0.6461019814014435,,,
1984-01-19,,,0.6500656604766846,0.6500656604766846,0.6500656604766846,0.6461019814014435,,,
1984-01-20,,,0.6659212112426758,0.6532367706298828,0.6516512155532836,0.646894758939743,,,
1984-01-23,,,0.6659212112426758,0.6564078807830811,0.6532367706298828,0.6476875364780426,,,
1984-01-24,,,0.6659212112426758,0.6595789909362793,0.6548223257064819,0.6492730498313903,,,
1984-01-25,,,0.6659212112426758,0.6627501010894775,0.6564078807830811,0.6508585631847381,,,
1984-01-26,,,0.6659212112426758,0.6659212112426758,0.6579934358596802,0.6524440765380859,,,
1984-01-27,,,0.6659212112426758,0.6659212112426758,0.6595789909362793,0.6540295898914337,0.6446750617027283,,
1984-01-30,,,0.6659212112426758,0.6659212112426758,0.6611645460128784,0.6556151032447814,0.6459434807300568,,
1984-01-31,,,0.6659212112426758,0.6659212112426758,0.6627501010894775,0.6564078807830811,0.6472118997573852,,
1984-02-01,,,0.6817770004272461,0.6690923690795898,0.6659212350845337,0.6579934477806091,0.6484803378582,,
1984-02-02,,,0.6817770004272461,0.6722635269165039,0.6690923690795898,0.6595790147781372,0.6497487759590149,,
1984-02-03,,,0.6817770004272461,0.675434684753418,0.6706779479980469,0.6611645817756653,0.6503830027580261,,
1984-02-06,,,0.6817770004272461,0.6786058425903321,0.6722635269165039,0.6627501487731934,0.6510172295570373,,
1984-02-07,,,0.6817770004272461,0.6817770004272461,0.6738491058349609,0.6643357157707215,0.6516514563560486,,
1984-02-08,,,0.6817770004272461,0.6817770004272461,0.675434684753418,0.6659212827682495,0.6522856831550599,,
1984-02-09,,,0.6659212112426758,0.6786058425903321,0.675434684753418,0.6667140603065491,0.6526027941703796,,
1984-02-10,,,0.6659212112426758,0.675434684753418,0.675434684753418,0.6675068378448487,0.6532369995117188,,
1984-02-13,,,0.6659212112426758,0.6722635269165039,0.675434684753418,0.6682996153831482,0.6538712048530578,,
1984-02-14,,,0.6659212112426758,0.6690923690795898,0.675434684753418,0.6690923929214477,0.6541883158683777,,
1984-02-15,,,0.6659212112426758,0.6659212112426758,0.6738491058349609,0.6698851704597473,0.6545054268836975,,
1984-02-16,,,0.6659212112426758,0.6659212112426758,0.6722635269165039,0.6706779479980469,0.6548225378990173,,
1984-02-17,,,0.6659212112426758,0.6659212112426758,0.6706779479980469,0.6706779479980469,0.6551396489143372,,
1984-02-20,,,0.6659212112426758,0.6659212112426758,0.6690923690795898,0.6706779479980469,0.655456759929657,,
1984-02-21,,,0.6659212112426758,0.6659212112426758,0.6675067901611328,0.6706779479980469,0.6560909652709961,,
1984-02-22,,,0.6659212112426758,0.6659212112426758,0.6659212112426758,0.6706779479980469,0.6567251706123352,,
1984-02-23,,,0.6659212112426758,0.6659212112426758,0.6659212112426758,0.6706779479980469,0.6573593759536743,,
1984-02-24,,,0.6659212112426758,0.6659212112426758,0.6659212112426758,0.6706779479980469,0.6579935812950134,,
1984-02-27,,,0.6659212112426758,0.6659212112426758,0.6659212112426758,0.6706779479980469,0.6586277866363526,,
1984-02-28,,,0.6659212112426758,0.6659212112426758,0.6659212112426758,0.6706779479980469,0.6592619919776916,,
1984-02-29,,,0.6659212112426758,0.6659212112426758,0.6659212112426758,0.6698851585388184,0.6595791029930115,,
1984-03-01,,,0.6817770004272461,0.6690923690795898,0.6675067901611328,0.6698851585388184,0.6602133297920227,,
1984-03-02,,,0.6659212112426758,0.6690923690795898,0.6675067901611328,0.6690923690795898,0.6605304408073426,,
1984-03-05,,,0.6659212112426758,0.6690923690795898,0.6675067901611328,0.6682995796203614,0.6608475518226623,,
1984-03-06,,,0.6659212112426758,0.6690923690795898,0.6675067901611328,0.6675067901611328,0.6614817571640015,,
1984-03-07,,,0.6659212112426758,0.6690923690795898,0.6675067901611328,0.6667140007019043,0.6621159625053405,,
1984-03-08,,,0.6659212112426758,0.6659212112426758,0.6675067901611328,0.6667140007019043,0.6627501678466797,,
1984-03-09,,,0.6500656604766846,0.6627501010894775,0.6659212350845337,0.6659212231636047,0.663067262172699,,
1984-03-12,,,0.6500656604766846,0.6595789909362793,0.6643356800079345,0.6651284456253052,0.6633843564987183,,
1984-03-13,,,0.6342109441757202,0.6532369375228881,0.661164653301239,0.6635429322719574,0.663067262172699,,
1984-03-14,,,0.6342109441757202,0.646894884109497,0.6579936265945434,0.6619574189186096,0.6627501678466797,,
1984-03-15,,,0.6342109441757202,0.6405528306961059,0.6532370209693908,0.6603719055652618,0.6624330735206604,,
1984-03-16,,,0.5866448879241943,0.6278686761856079,0.6453093886375427,0.6564080893993378,0.6611646580696106,,
1984-03-19,,,0.6025002598762512,0.6183555960655213,0.6389672935009003,0.6532370418310165,0.660213350057602,,
1984-03-20,,,0.6025002598762512,0.6120134592056274,0.6326251983642578,0.6500659942626953,0.6592620420455932,,
1984-03-21,,,0.6025002598762512,0.6056713223457336,0.6262831032276154,0.6468949466943741,0.6583107340335846,,
1984-03-22,,,0.610427737236023,0.6009146809577942,0.6207337558269501,0.6441202729940414,0.6575179755687713,,
1984-03-23,,,0.610427737236023,0.6056712508201599,0.6167699635028839,0.6413455992937088,0.6567252171039581,,
1984-03-26,,,0.6183550953865051,0.6088422179222107,0.613598906993866,0.6389672935009003,0.6560910058021545,,
1984-03-27,,,0.6183550953865051,0.6120131850242615,0.6120133221149444,0.6365889877080917,0.655456794500351,,
1984-03-28,,,0.6183550953865051,0.6151841521263123,0.610427737236023,0.6342106819152832,0.6548225831985474,,
1984-03-29,,,0.6183550953865051,0.6167696237564086,0.6088421523571015,0.6310395866632461,0.6541883718967437,,
1984-03-30,,,0.6183550953865051,0.6183550953865051,0.6120131731033325,0.6286612808704376,0.6532370495796204,,
1984-04-02,,,0.6342109441757202,0.6215262651443482,0.6151842415332794,0.6270757675170898,0.6526028442382813,,
1984-04-03,,,0.6342109441757202,0.6246974349021912,0.6183553099632263,0.625490254163742,0.6519686388969421,,
1984-04-04,,,0.6342109441757202,0.6278686046600341,0.6215263783931733,0.6239047408103943,0.651334433555603,,
1984-04-05,,,0.6342109441757202,0.6310397744178772,0.623904699087143,0.6223192274570465,0.6507002282142639,,
1984-04-06,,,0.6342109441757202,0.6342109441757202,0.6262830197811127,0.6215264916419982,0.6500660228729248,0.6473705422878265,
1984-04-09,,,0.6183550953865051,0.6310397744178772,0.6262830197811127,0.6199409633874893,0.6491147005558013,0.6475290906429291,
1984-04-10,,,0.6183550953865051,0.6278686046600341,0.6262830197811127,0.6191481709480285,0.648163378238678,0.6476876389980316,
1984-04-11,,,0.6183550953865051,0.6246974349021912,0.6262830197811127,0.6183553785085678,0.6468949401378632,0.6476876389980316,
