Date,GRADE,GPS,FICO,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1987-09-25,,,1.2422163486480713,1.2487544775009156,1.297789704799652,1.2977896571159362,,,
1987-09-28,,,1.2749069929122925,1.2487544775009156,1.2945207595825194,1.2977896571159362,,,
1987-09-29,,,1.3075964450836182,1.261830496788025,1.2945207595825194,1.2994241297245026,1.2376403617858889,,
1987-09-30,,,1.3075964450836182,1.2749065160751343,1.2879826784133912,1.3010586023330688,1.2396017456054689,,
1987-10-01,,,1.3075964450836182,1.2879825353622436,1.2814445972442627,1.3010586023330688,1.2415631294250489,,
1987-10-02,,,1.3075964450836182,1.301058554649353,1.2749065160751343,1.3010586023330688,1.243524513244629,,
1987-10-05,,,1.3075964450836182,1.3075964450836182,1.278175461292267,1.3010586023330688,1.245485897064209,,
1987-10-06,,,1.3075964450836182,1.3075964450836182,1.2847134709358214,1.3010586023330688,1.2474472808837893,,
1987-10-07,,,1.3075964450836182,1.3075964450836182,1.2912514805793762,1.3010586023330688,1.2500624608993531,,
1987-10-08,,,1.3075964450836182,1.3075964450836182,1.297789490222931,1.3010586023330688,1.2526776409149172,,
1987-10-09,,,1.3075964450836182,1.3075964450836182,1.3043274998664856,1.3010586023330688,1.255292820930481,,
1987-10-12,,,1.340287685394287,1.314134693145752,1.310865569114685,1.3026931643486024,1.2592156291007996,,
1987-10-13,,,1.3075964450836182,1.314134693145752,1.310865569114685,1.3026931643486024,1.2631384158134462,,
1987-10-14,,,1.3075964450836182,1.314134693145752,1.310865569114685,1.299424123764038,1.2670612025260928,,
1987-10-15,,,1.2422163486480713,1.3010586738586425,1.3043275594711303,1.2928860783576965,1.2696763873100283,,
1987-10-16,,,1.2422163486480713,1.2879826545715332,1.2977895498275758,1.286348032951355,1.2722915720939638,,
1987-10-19,,,1.144147276878357,1.2487545728683471,1.2814446330070495,1.2798100471496583,1.2716377687454226,,
1987-10-20,,,1.144147276878357,1.216064739227295,1.2650997161865234,1.2749065935611725,1.2703301692008973,,
1987-10-21,,,1.046077013015747,1.1637608528137207,1.2389477729797362,1.2650996267795562,1.266407382488251,,
1987-10-22,,,1.046077013015747,1.124532985687256,1.2127958297729493,1.2552926599979402,1.2631383776664735,,
1987-10-23,,,0.9480078220367432,1.0656912803649903,1.1768369674682617,1.2405822336673737,1.2579079890251161,,
1987-10-26,,,0.8172481060028076,1.0003114461898803,1.1245330095291137,1.2176992893218994,1.25006240606308,,
1987-10-27,,,0.7191784381866455,0.9153176784515381,1.0656912088394166,1.1882783889770507,1.2402554297447206,,
1987-10-28,,,0.523038923740387,0.8107100605964661,0.9872354567050934,1.1490505129098891,1.2265256631374362,,
1987-10-29,,,0.490349143743515,0.6995644867420197,0.9120487362146378,1.108188147842884,1.212142100930214,,
1987-10-30,,,0.7845582962036133,0.6668745815753937,0.8662829309701919,1.082036240398884,1.2036427217721941,,
1987-11-02,,,0.7191784381866455,0.6472606480121612,0.8237860471010208,1.0526153400540352,1.1938357454538346,,
1987-11-03,,,0.7191784381866455,0.6472606480121612,0.7812891632318497,1.0231944397091866,1.1840287691354754,,
1987-11-04,,,0.7191784381866455,0.6864885509014129,0.7485993057489395,0.9937735393643379,1.1742217928171157,,
1987-11-05,,,0.7191784381866455,0.7322544097900391,0.7159094482660293,0.9643526390194893,1.1644148164987564,,
1987-11-06,,,0.7191784381866455,0.7191784381866455,0.6930265098810195,0.9349317386746406,1.1539540582895278,,
1987-11-09,,,0.7191784381866455,0.7191784381866455,0.6832195430994034,0.9038762763142586,1.142839487195015,,
1987-11-10,,,0.7191784381866455,0.7191784381866455,0.6832195430994034,0.8744553759694099,1.131724916100502,,
1987-11-11,,,0.6864886283874512,0.7126404762268066,0.6995645135641098,0.8433999851346016,1.1199565488100052,,
1987-11-12,,,0.7518685460090637,0.7191784977912903,0.7257164537906646,0.8188825950026513,1.108841990828514,,
1987-11-13,,,0.7518685460090637,0.725716519355774,0.7224474787712097,0.7943652048707008,1.097727432847023,,
1987-11-16,,,0.7191784381866455,0.725716519355774,0.7224474787712097,0.7731167629361153,1.0859590727090835,,
1987-11-17,,,0.7191784381866455,0.725716519355774,0.7224474787712097,0.7518683210015297,1.074190712571144,,
1987-11-18,,,0.6537987589836121,0.7191785454750061,0.7159095108509064,0.7322544082999229,1.061114758849144,,
1987-11-19,,,0.6537987589836121,0.6995645880699157,0.709371542930603,0.7126404955983162,1.0480388051271439,,
1987-11-20,,,0.523038923740387,0.6537986636161804,0.6897575914859772,0.6913920506834984,1.0323476547002792,,
1987-11-23,,,0.523038923740387,0.6145707607269287,0.6701436400413513,0.6766815915703773,1.0166565042734146,,
1987-11-24,,,0.523038923740387,0.575342857837677,0.6505296885967254,0.6668746158480644,1.00096535384655,,
1987-11-25,,,0.523038923740387,0.5491908907890319,0.634184718132019,0.6668746158480644,0.9839665871858597,,
1987-11-26,,,0.523038923740387,0.523038923740387,0.6113017559051513,0.668509104847908,0.9669678205251694,,
1987-11-27,,,0.55572909116745,0.5295769572257996,0.59168781042099,0.6570676445960999,0.9506228572130203,,
1987-11-30,,,0.55572909116745,0.5361149907112122,0.5753428757190704,0.6488951772451401,0.9362392991781234,,
1987-12-01,,,0.55572909116745,0.5426530241966248,0.5589979410171508,0.6407227098941803,0.9225095540285111,,
1987-12-02,,,0.55572909116745,0.5491910576820374,0.5491909742355346,0.6325502425432206,0.9087798088788986,,
1987-12-03,,,0.55572909116745,0.55572909116745,0.5393840074539185,0.6243777751922608,0.8950500637292862,,
1987-12-04,,,0.55572909116745,0.55572909116745,0.5426530241966248,0.616205307841301,0.8813203185796737,,
1987-12-07,,,0.55572909116745,0.55572909116745,0.545922040939331,0.6080328404903412,0.8669367605447769,,
1987-12-08,,,0.55572909116745,0.55572909116745,0.5491910576820374,0.5998603731393815,0.8518994134664536,1.044769887626171,
1987-12-09,,,0.55572909116745,0.55572909116745,0.5524600744247437,0.5933223962783813,0.8368620663881302,1.0382319059967995,
1987-12-10,,,0.55572909116745,0.55572909116745,0.55572909116745,0.5835154235363007,0.8218247193098068,1.031693924367428,
1987-12-11,,,0.55572909116745,0.55572909116745,0.55572909116745,0.57370845079422,0.8067873722314834,1.025155942738056,
1987-12-14,,,0.55572909116745,0.55572909116745,0.55572909116745,0.5655359834432602,0.7917500251531601,1.0186179611086845,
1987-12-15,,,0.5884190797805786,0.5622670888900757,0.5589980900287628,0.5589980155229568,0.7773664778470993,1.0124068793654442,
1987-12-16,,,0.5884190797805786,0.5688050866127015,0.5622670888900757,0.5557290315628052,0.7629829305410385,1.0065226957201958,
1987-12-17,,,0.6211085915565491,0.5818809866905212,0.5688050389289856,0.554094523191452,0.7492531734704971,1.000965407192707,
1987-12-18,,,0.6211085915565491,0.594956886768341,0.5753429889678955,0.5589980065822602,0.7355234163999558,0.9954081186652184,
1987-12-21,,,0.6211085915565491,0.6080327868461609,0.5818809390068054,0.5639014899730682,0.721139834523201,0.9901777318120003,
1987-12-22,,,0.6211085915565491,0.6145706892013549,0.5884188890457154,0.5688049733638764,0.7074100774526596,0.9852742466330529,
1987-12-23,,,0.6211085915565491,0.6211085915565491,0.5949568390846253,0.5737084567546844,0.6936803203821182,0.9803707614541054,
1987-12-24,,,0.6211085915565491,0.6211085915565491,0.6014947891235352,0.5786119401454926,0.6812581652402878,0.975467276275158,
1987-12-25,,,0.6211085915565491,0.6211085915565491,0.608032739162445,0.5818809151649476,0.6688360100984574,0.9705637910962105,
1987-12-28,,,0.6211085915565491,0.6211085915565491,0.6145706892013549,0.5851498901844024,0.6583752363920212,0.9650065025687218,
1987-12-29,,,0.6211085915565491,0.6211085915565491,0.617839640378952,0.5884188652038574,0.6479144626855851,0.9591223159432412,
1987-12-30,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.5916878402233123,0.6394150942564011,0.9529112383723259,
1987-12-31,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.5949568152427673,0.6309157258272171,0.9470270517468452,
1988-01-01,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.5982257902622223,0.6243777412176132,0.9411428651213646,
1988-01-04,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6014947652816772,0.6204549509286881,0.935258678495884,
1988-01-05,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6047637403011322,0.6184935539960861,0.9293744918704033,
1988-01-06,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6080327153205871,0.6204549473524094,0.9234903052449226,
1988-01-07,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6113016903400421,0.62307013630867,0.917606118619442,
1988-01-08,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6145706653594971,0.6198011422157288,0.9117219319939613,
1988-01-11,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.617839640378952,0.6178397452831268,0.9058377453684807,
1988-01-12,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6194741159677506,0.6158783483505249,0.899953558743,
1988-01-13,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.613916951417923,0.8940693721175194,
1988-01-14,,,0.6537987589836121,0.6276466250419617,0.6243776082992554,0.6227430999279022,0.6126093578338623,0.8885120871663094,
1988-01-15,,,0.6864886283874512,0.6407226324081421,0.6309156119823456,0.6260121017694473,0.6119555616378785,0.8829548099637031,
1988-01-18,,,0.6864886283874512,0.6537986397743225,0.6374536156654358,0.6292811036109924,0.6113017654418945,0.8770706263184548,
1988-01-19,,,0.7191784381866455,0.6734126091003418,0.6472606003284455,0.6341845959424972,0.6113017654418945,0.8715133407711982,
1988-01-20,,,0.7191784381866455,0.6930265784263611,0.6570675849914551,0.6390880882740021,0.6119555616378785,0.8659560552239418,
1988-01-21,,,0.7191784381866455,0.7061025142669678,0.6668745696544647,0.6439915806055069,0.6113017594814301,0.8600718751549721,
1988-01-22,,,0.7191784381866455,0.7126404762268066,0.6766815543174743,0.6488950729370118,0.6106479573249817,0.8541876950860023,
1988-01-25,,,0.7191784381866455,0.7191784381866455,0.686488538980484,0.6537985652685165,0.6106479573249817,0.8483035150170326,
1988-01-26,,,0.7191784381866455,0.7191784381866455,0.6962955236434937,0.6587020576000213,0.6106479573249817,0.8424193349480629,
1988-01-27,,,0.7191784381866455,0.7191784381866455,0.7061025083065033,0.6636055499315262,0.6119555509090424,0.8365351548790931,
1988-01-28,,,0.6537987589836121,0.7061025023460388,0.7061025083065033,0.6652400583028794,0.6119555509090424,0.8299971780180931,
1988-01-29,,,0.6537987589836121,0.6930265665054322,0.7028335213661194,0.6668745666742325,0.6145707476139068,0.823459201157093,
1988-02-01,,,0.6211085915565491,0.6734125971794128,0.6962955176830292,0.6668745666742325,0.6165321409702301,0.8165943226218224,
1988-02-02,,,0.6211085915565491,0.6537986278533936,0.6864885330200196,0.6668745666742325,0.6184935343265533,0.8097294440865517,
1988-02-03,,,0.6211085915565491,0.6341846585273743,0.6766815483570099,0.6668745666742325,0.6204549276828766,0.8022107574343681,
1988-02-04,,,0.6211085915565491,0.6276466250419617,0.6668745636940002,0.6668745666742325,0.6224163210391999,0.7946920707821846,
1988-02-05,,,0.6211085915565491,0.6211085915565491,0.6570675790309906,0.6668745666742325,0.6237239110469818,0.787173384130001,
1988-02-08,,,0.6211085915565491,0.6211085915565491,0.647260594367981,0.6668745666742325,0.6250315010547638,0.7806354001164436,
1988-02-09,,,0.6211085915565491,0.6211085915565491,0.6374536097049713,0.6668745666742325,0.6263390910625458,0.7744243225455284,
1988-02-10,,,0.6211085915565491,0.6211085915565491,0.6276466250419617,0.6668745666742325,0.6276466810703277,0.7682132449746132,
1988-02-11,,,0.6211085915565491,0.6211085915565491,0.6243776082992554,0.6652400583028794,0.6289542710781098,0.762002167403698,
1988-02-12,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6619710564613343,0.6302618610858918,0.7557910898327828,
1988-02-15,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6587020546197891,0.6315694510936737,0.7492531058192253,
1988-02-16,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6537985622882843,0.6328770411014557,0.7423882272839546,
1988-02-17,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6488950699567795,0.6341846311092376,0.735523348748684,
1988-02-18,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6439915776252747,0.6354922211170196,0.7286584702134132,
1988-02-19,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6390880852937698,0.6367998111248017,0.7217935916781425,
1988-02-22,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.634184592962265,0.6381074011325836,0.7149287131428719,
1988-02-23,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6292811006307601,0.638761191368103,0.7080638346076011,
1988-02-24,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6243776082992554,0.6394149816036224,0.7011989560723305,
1988-02-25,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6227430999279022,0.6394149816036224,0.6943340775370598,
1988-02-26,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6394149816036224,0.687469199001789,
1988-02-29,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6394149816036224,0.6802774080634117,
1988-03-01,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6394149816036224,0.673412529528141,
1988-03-02,,,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6211085915565491,0.6394149816036224,0.6665476509928703,
1988-03-03,,,0.7518685460090637,0.647260582447052,0.6341845870018006,0.6276465892791748,0.6420301806926727,0.6616441729664803,
1988-03-04,,,0.7518685460090637,0.6734125733375549,0.647260582447052,0.6341845870018006,0.644645379781723,0.6567406949400901,
1988-03-07,,,0.7518685460090637,0.6995645642280579,0.6603365778923035,0.6407225847244262,0.6472605788707733,0.6528179076313972,
1988-03-08,,,0.6211085915565491,0.6995645642280579,0.6603365778923035,0.6407225847244262,0.6472605788707733,0.6475875207781792,
1988-03-09,,,0.7355228662490845,0.722447419166565,0.671778005361557,0.646443298459053,0.649548864364624,0.6444819793105125,
1988-03-10,,,0.7355228662490845,0.7191782832145691,0.6832194328308105,0.6521640121936798,0.6518371498584747,0.6413764378428459,
1988-03-11,,,0.7191784381866455,0.7126402616500854,0.6930264174938202,0.6570675045251846,0.6537985467910766,0.639088144004345,
1988-03-14,,,0.7191784381866455,0.7061022400856019,0.7028334021568299,0.6619709968566895,0.6557599437236786,0.6381074473261833,
1988-03-15,,,0.7191784381866455,0.7257162094116211,0.7126403868198394,0.6668744891881943,0.6577213406562805,0.6381074473261833,
1988-03-16,,,0.7845582962036133,0.7355232954025268,0.7289853572845459,0.6750469744205475,0.6609903347492218,0.6407226410508156,
1988-03-17,,,0.7845582962036133,0.7453303813934327,0.7322543323040008,0.6832194596529007,0.6642593288421631,0.6436647325754166,
1988-03-18,,,0.7191784381866455,0.7453303813934327,0.728985321521759,0.6881229519844055,0.666220725774765,0.6430109339952469,
1988-03-21,,,0.7191784381866455,0.7453303813934327,0.7257163107395173,0.6930264443159103,0.668182122707367,0.6430109339952469,
1988-03-22,,,0.6864886283874512,0.7387924194335938,0.7322543144226075,0.6962954461574554,0.6694897234439849,0.642684035897255,
1988-03-23,,,0.8172481060028076,0.7453303813934327,0.7404268383979797,0.7061024218797683,0.6734125137329101,0.6436647325754166,
1988-03-24,,,0.8172481060028076,0.7518683433532715,0.748599362373352,0.7159093976020813,0.676681500673294,0.6446454292535782,
1988-03-25,,,0.7845582962036133,0.764944314956665,0.7551373481750489,0.7240818828344345,0.6786428940296173,0.6452992278337478,
1988-03-28,,,0.7845582962036133,0.7780202865600586,0.7616753339767456,0.7322543680667877,0.6806042873859406,0.6459530264139175,
1988-03-29,,,0.7845582962036133,0.797634220123291,0.7682133197784424,0.7404268532991409,0.6819118845462799,0.6466068249940872,
1988-03-30,,,0.8172481060028076,0.797634220123291,0.7714823007583618,0.7502338290214539,0.6838732779026031,0.6479144197702408,
1988-03-31,,,0.8172481060028076,0.797634220123291,0.7747512817382812,0.753502807021141,0.6858346712589264,0.6485682153701782,
1988-04-01,,,0.8172481060028076,0.8041721820831299,0.7845582485198974,0.7567717850208282,0.6877960646152497,0.6492220109701157,
1988-04-04,,,0.6864886283874512,0.7845582485198974,0.7812892675399781,0.7535027891397477,0.6871422684192657,0.6488951128721238,
1988-04-05,,,0.6864886283874512,0.764944314956665,0.7812892675399781,0.7567717909812928,0.6864884722232819,0.6485682147741317,
1988-04-06,,,0.6864886283874512,0.7387924194335938,0.7682133197784424,0.7543200790882111,0.685834676027298,0.6488951134681702,
1988-04-07,,,0.6864886283874512,0.7126405239105225,0.7551373720169068,0.7518683671951294,0.6864884734153748,0.6492220121622085,
1988-04-08,,,0.8172481060028076,0.7126405239105225,0.7584063529968261,0.7567718505859375,0.6897574603557587,0.6521641039848327,
1988-04-11,,,0.8172481060028076,0.7387924194335938,0.7616753339767456,0.7616753339767456,0.6936802506446839,0.655106195807457,
1988-04-12,,,0.8172481060028076,0.764944314956665,0.764944314956665,0.7665788173675537,0.697603040933609,0.6580482876300812,
1988-04-13,,,0.8172481060028076,0.7910962104797363,0.764944314956665,0.7682133078575134,0.7015258312225342,0.6609903794527053,
1988-04-14,,,0.8172481060028076,0.8172481060028076,0.764944314956665,0.7698477983474732,0.7054486215114594,0.6639324712753296,
1988-04-15,,,0.7518685460090637,0.8041721940040588,0.7584063589572907,0.771482303738594,0.7080638206005097,0.6658938658237458,
1988-04-18,,,0.6864886283874512,0.7780202984809875,0.7584063589572907,0.7698478132486344,0.7093714213371277,0.6672014611959457,
1988-04-19,,,0.7518685460090637,0.7649443864822387,0.7649443507194519,0.7731168091297149,0.711986620426178,0.6691628557443619,
1988-04-20,,,0.6537987589836121,0.7322545170783996,0.761675363779068,0.7649443417787551,0.7126404237747193,0.6701435524225235,
1988-04-21,,,0.6537987589836121,0.6995646476745605,0.7584063768386841,0.7567718744277954,0.7132942271232605,0.6711242491006851,
1988-04-22,,,0.6537987589836121,0.6799506902694702,0.7420614421367645,0.7502338975667954,0.7139480304718018,0.6721049457788467,
1988-04-25,,,0.6537987589836121,0.6734127163887024,0.725716507434845,0.7436959207057953,0.714601833820343,0.6730856424570084,
1988-04-26,,,0.7518685460090637,0.6734127163887024,0.7191785514354706,0.7420614331960678,0.7172170329093933,0.6750470370054245,0.8599084623157978
1988-04-27,,,0.7518685460090637,0.6930266737937927,0.7126405954360961,0.7387924551963806,0.7198322319984436,0.6770084315538406,0.8576201687753201
1988-04-28,,,0.6537987589836121,0.6930266737937927,0.6962956607341766,0.7306199878454208,0.7204860353469849,0.6779891282320023,0.854841526299715
1988-04-29,,,0.7518685460090637,0.7126406311988831,0.6962956607341766,0.7273510098457336,0.7231012344360351,0.6799505227804183,0.8525532327592373
1988-05-02,,,0.6537987589836121,0.7126406311988831,0.6930266737937927,0.7257165163755417,0.7237550377845764,0.68093121945858,0.8497745902836322
1988-05-03,29.47740775879691,P,0.7518685460090637,0.7126406311988831,0.6930266737937927,0.7289855122566223,0.7263702368736267,0.6825657141208649,0.8474862967431546
1988-05-04,29.47440816608008,P,0.6537987589836121,0.6930266737937927,0.6930266737937927,0.7273510187864304,0.7270240402221679,0.6832195109128952,0.8448711033165455
1988-05-05,29.47678191271503,P,0.6537987589836121,0.6930266737937927,0.6930266737937927,0.7257165253162384,0.7276778435707092,0.6835464125871659,0.8422559098899365
1988-05-06,29.472058268259122,P,0.6537987589836121,0.6734127163887024,0.6930266737937927,0.7175440579652786,0.7283316469192505,0.6838733142614365,0.8396407164633274
1988-05-09,29.471321406836847,P,0.6537987589836121,0.6734127163887024,0.6930266737937927,0.7093715906143189,0.7289854502677917,0.6842002159357071,0.8371889738738537
1988-05-10,29.466333476583543,P,0.6537987589836121,0.6537987589836121,0.6832196950912476,0.7011991232633591,0.729639253616333,0.6845271176099778,0.8349006821215152
1988-05-11,29.465833668419197,P,0.6537987589836121,0.6537987589836121,0.6734127163887024,0.6930266559123993,0.7302930569648742,0.6848540192842484,0.8326123903691769
1988-05-12,29.46431811291411,P,0.6537987589836121,0.6537987589836121,0.6734127163887024,0.6848541885614395,0.7283316612243652,0.685180920958519,0.8303240986168384
1988-05-13,29.46473061971787,B,0.6537987589836121,0.6537987589836121,0.6636057376861573,0.6799506992101669,0.7263702654838562,0.6855078226327896,0.8280358068645001
1988-05-16,29.464920384151483,B,0.6537987589836121,0.6537987589836121,0.6636057376861573,0.678316205739975,0.7244088697433472,0.6858347243070603,0.825420613437891
1988-05-17,29.466437886994015,B,0.6537987589836121,0.6537987589836121,0.6537987589836121,0.6734127163887024,0.7250626730918884,0.6861616259813309,0.822641970962286
1988-05-18,29.46756336844028,B,0.6537987589836121,0.6537987589836121,0.6537987589836121,0.6734127163887024,0.723428190946579,0.6864885276556015,0.8196998830139637
1988-05-19,29.472774184445637,B,0.7518685460090637,0.6734127163887024,0.6636057376861573,0.678316205739975,0.7237551045417786,0.6877961272001266,0.8174115894734859
1988-05-20,29.475692101602004,C,0.6864886283874512,0.6799506902694702,0.6668747246265412,0.6799506992101669,0.7231013083457947,0.6884499275684357,0.8147963963449001
1988-05-23,29.48019047914585,C,0.7518685460090637,0.6995646476745605,0.6766817033290863,0.6848541885614395,0.7237551105022431,0.6897575271129608,0.8125081028044224
1988-05-24,29.48472654294881,C,0.7518685460090637,0.7191786050796509,0.6864886820316315,0.6848541885614395,0.7244089126586915,0.691065126657486,0.8102198092639447
1988-05-25,29.4879770627701,A,0.7518685460090637,0.7387925624847412,0.6962956607341766,0.6848541885614395,0.7237551176548004,0.6923727262020111,0.8079315157234669
1988-05-26,29.486388729871297,C,0.7518685460090637,0.7387925624847412,0.7061026394367218,0.6897576779127121,0.7231013226509094,0.6936803257465363,0.8056432221829891
1988-05-27,29.48449920656168,C,0.6701433062553406,0.7355234980583191,0.7077370941638946,0.6856714159250259,0.7221206200122833,0.6941706728935242,0.8029463024437428
1988-05-30,29.47970316846389,C,0.6701433062553406,0.7191784501075744,0.7093715488910675,0.6864886432886124,0.7211399173736572,0.6946610200405121,0.8002493827044964
1988-05-31,29.475085600530974,B,0.6701433062553406,0.7028334021568299,0.7110060036182404,0.6824023813009262,0.720813010931015,0.6951513671875,0.7975524629652501
1988-06-01,29.472255464974193,B,0.7028330564498901,0.6930263042449951,0.7159094333648681,0.6848540961742401,0.7185247099399567,0.6959686118364334,0.7950189919769763
1988-06-02,29.468972968165044,B,0.7028330564498901,0.6832192063331604,0.7110058844089509,0.6873058110475541,0.7162364089488983,0.6964589548110962,0.7924855209887027
1988-06-03,29.47034267600232,C,0.7028330564498901,0.6897571563720704,0.7126403272151947,0.6897575259208679,0.7146019041538239,0.6966223990917206,0.7897886045277118
1988-06-06,29.47322119492904,C,0.7518685460090637,0.7061022043228149,0.7126403272151947,0.6946610152721405,0.7139481091499329,0.6972761982679367,0.7871734122931957
1988-06-07,29.47516753771204,C,0.7191784381866455,0.715909230709076,0.7093713164329529,0.6979299992322922,0.7126405119895936,0.6972761982679367,0.7843947695195674
1988-06-08,29.475064714077856,C,0.7191784381866455,0.719178307056427,0.7061023056507111,0.7011989831924439,0.7106791186332703,0.6972761982679367,0.7816161267459393
1988-06-09,29.477268844197113,C,0.7518685460090637,0.7289854049682617,0.7061023056507111,0.7061024725437164,0.7093715274333954,0.6976030993461609,0.7788374872505665
1988-06-10,29.478563885127524,C,0.7518685460090637,0.7387925028800965,0.7142748296260834,0.711005961894989,0.7080639362335205,0.697930000424385,0.7760588477551937
1988-06-13,29.478529871996788,C,0.7518685460090637,0.7387925028800965,0.7224473536014557,0.7159094512462616,0.7093715345859528,0.6982569015026092,0.7732802082598209
