Date,GRADE,GPS,PFE,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2005-05-23,45.609452345930805,A,12.49240016937256,12.39683895111084,12.229172897338866,12.021520376205444,11.680719413757323,11.347820644378663,11.897909770011902
2005-05-24,45.905980147831706,A,12.527151107788086,12.45243797302246,12.288681411743164,12.067451429367065,11.704441032409669,11.359839744567871,11.89376678943634
2005-05-25,45.97652672846986,A,12.453303337097168,12.472418212890625,12.33298625946045,12.109474515914917,11.728756275177002,11.371891088485718,11.888254375457764
2005-05-26,46.04453341461616,A,12.55320930480957,12.488055610656739,12.388150596618653,12.161453580856323,11.755414810180664,11.384855871200562,11.884028873443604
2005-05-27,45.815224678453376,A,12.314309120178224,12.468074607849122,12.409434986114501,12.191134691238403,11.778848247528076,11.395388793945312,11.878055562973023
2005-05-30,45.47571890354508,A,12.314309120178224,12.432456398010254,12.414647674560548,12.215639019012452,11.803316993713379,11.405322275161744,11.872273769378662
2005-05-31,44.820808271937274,A,12.11884307861328,12.350794792175293,12.401616382598878,12.228428983688355,11.82637845993042,11.414542779922485,11.865770039558411
2005-06-01,44.362401890454926,A,12.236124038696287,12.307358932495116,12.389888572692872,12.239965009689332,11.846436405181885,11.425449914932251,11.859044060707092
2005-06-02,43.75063366985313,P,12.24915599822998,12.246548271179199,12.367301940917969,12.251721334457397,11.865633430480957,11.439484634399413,11.851531991958618
2005-06-03,43.46114075291705,P,12.144905090332031,12.212667465209961,12.340371036529541,12.26344175338745,11.88274543762207,11.452819366455078,11.842775139808655
2005-06-06,43.24109764998446,P,12.166629791259766,12.18313159942627,12.307793998718262,12.268483448028565,11.89977430343628,11.466371345520022,11.834892997741699
2005-06-07,43.30397611320819,P,12.144905090332031,12.18834400177002,12.269569396972656,12.27912540435791,11.921458988189697,11.479492015838625,11.826093554496765
2005-06-08,43.11541308826315,P,12.010254859924316,12.143170166015626,12.225264549255371,12.27912540435791,11.934842681884765,11.493064537048342,11.81730185031891
2005-06-09,42.857925538436625,P,11.958126068115234,12.084964179992676,12.165756225585938,12.276953411102294,11.947356300354004,11.505687561035158,11.80750466823578
2005-06-10,42.801207794084384,P,12.023283004760742,12.060639762878418,12.136653614044189,12.273044300079345,11.962208404541016,11.521102991104128,11.798352499008178
2005-06-13,42.851489373644675,P,12.114506721496582,12.050215148925782,12.116673374176024,12.265660524368286,11.980783081054687,11.53837272644043,11.789656448364259
2005-06-14,43.06933622881915,P,12.331679344177246,12.087569999694825,12.137957000732422,12.269786691665649,11.995332355499267,11.556401147842408,11.781641941070557
2005-06-15,43.48841941874772,P,12.349056243896484,12.155330276489257,12.14925022125244,12.269569396972656,12.010574226379395,11.574603338241577,11.773650465011597
2005-06-16,44.09091294683875,A,12.422900199890137,12.248285102844239,12.166624641418457,12.266963291168214,12.026947917938232,11.593158617019654,11.766730461120606
2005-06-17,44.66812946917272,A,12.501086235046388,12.343845748901368,12.202242755889893,12.271306896209717,12.04747356414795,11.613908739089966,11.761435689926147
2005-06-20,45.10424614693529,A,12.49240016937256,12.419424438476563,12.234819793701174,12.271306896209717,12.069033451080323,11.635385513305664,11.755522904396058
2005-06-21,45.144148605158875,A,12.427239418029783,12.438536453247071,12.263053226470948,12.266311311721802,12.085666465759278,11.657495212554931,11.749305567741395
2005-06-22,45.29228972551201,A,12.505430221557615,12.469811248779298,12.312570762634277,12.268917655944824,12.100412349700928,11.679487667083741,11.74405378818512
2005-06-23,45.38893606536936,A,12.55320930480957,12.495873069763183,12.37207908630371,12.268917655944824,12.114647064208985,11.702643013000488,11.739189887046814
2005-06-24,45.11168184547882,A,12.38815975189209,12.473287773132324,12.408566761016846,12.272610187530518,12.123337650299073,11.722777690887451,11.733628401756286
2005-06-27,44.64333550267801,P,12.197028160095217,12.414213371276855,12.41681890487671,12.266746139526367,12.129154624938964,11.738089408874512,11.728664751052856
2005-06-28,44.22418676690389,A,12.11884307861328,12.352534103393555,12.395535278320313,12.266746139526367,12.134960746765136,11.749879016876221,11.723523001670838
2005-06-29,43.67562475436881,P,12.092781066894531,12.270004272460938,12.369907760620118,12.25957899093628,12.145939903259277,11.762745294570923,11.719719285964965
2005-06-30,42.916404006149584,P,11.979844093322754,12.155331230163574,12.325602149963379,12.246113395690918,12.150432682037353,11.774482202529907,11.715925450325011
2005-07-01,42.18613182109403,P,11.771357536315918,12.03197078704834,12.252629280090332,12.227436017990112,12.151014633178711,11.783702821731568,11.711663765907288
2005-07-04,41.75742937318583,P,11.771357536315918,11.94683666229248,12.180525016784667,12.20767240524292,12.153235912322998,11.791499910354615,11.707487211227416
2005-07-05,41.4608672082179,P,11.749632835388184,11.87299461364746,12.112764358520508,12.187908792495728,12.156057968139649,11.80020133972168,11.70222309589386
2005-07-06,41.06316988665748,P,11.628007888793944,11.780039978027343,12.02502212524414,12.16879644393921,12.156361293792724,11.808851270675659,11.696138072013856
2005-07-07,40.86805808032049,P,11.619322776794434,11.70793571472168,11.931633472442627,12.151856279373169,12.158475189208984,11.8169398021698,11.689115829467774
2005-07-08,41.019070697544,P,11.788724899291992,11.711409187316894,11.871689987182616,12.140128374099731,12.159835948944092,11.819216289520263,11.682153205871582
2005-07-11,41.11393126626465,P,11.780038833618164,11.713145446777343,11.829991054534911,12.12340497970581,12.158952274322509,11.821405916213989,11.67444489479065
2005-07-12,41.14270946527477,P,11.75831699371338,11.714882278442383,11.793938446044923,12.094736862182618,12.156857738494873,11.824284238815308,11.666649293899535
2005-07-13,41.40994245040668,B,11.8278169631958,11.754844093322754,11.76744203567505,12.068674898147583,12.153306007385254,11.829065399169922,11.659435243606568
2005-07-14,41.90076694692311,B,11.98853588104248,11.828686714172363,11.76831121444702,12.0469566822052,12.15279613494873,11.835065517425537,11.655557203292847
2005-07-15,42.18971379010463,B,11.975502967834473,11.866042327880859,11.788725757598877,12.020677518844604,12.154096260070801,11.838950920104981,11.652018303871154
2005-07-18,42.31726999753525,B,11.836503982543944,11.877335357666016,11.79524040222168,11.987882709503173,12.149510421752929,11.843905258178712,11.646699113845825
2005-07-19,42.59293521063754,C,11.892974853515623,11.904266929626463,11.809574604034424,11.961169481277466,12.14872859954834,11.84804388999939,11.642619910240173
2005-07-20,42.577349937743094,C,11.75397491455078,11.88949851989746,11.822171306610107,11.923596715927124,12.14360300064087,11.85079252243042,11.638505415916443
2005-07-21,42.04260496118767,B,11.549826622009276,11.80175666809082,11.815221691131592,11.873427581787109,12.134568214416504,11.851585941314696,11.634370365142821
2005-07-22,41.48772641237104,B,11.510729789733888,11.708802032470702,11.787422180175781,11.829556083679199,12.122753505706788,11.850866765975953,11.63127410888672
2005-07-25,41.093072687715456,B,11.475980758666992,11.636697387695312,11.757016372680663,11.793503713607787,12.10702947616577,11.848376512527466,11.626940069198609
2005-07-26,40.52776993362785,B,11.397798538208008,11.537662124633789,11.720964527130127,11.757451486587524,12.090002326965331,11.846916265487671,11.622215118408203
2005-07-27,40.40582026467417,B,11.597599983215332,11.5063871383667,11.69794282913208,11.732692432403564,12.074886283874513,11.847540311813354,11.61997880935669
2005-07-28,40.62570860498524,B,11.628007888793944,11.522023391723632,11.661890029907227,11.715100622177124,12.05794599533081,11.848425292968749,11.617596645355224
2005-07-29,40.881702927722294,B,11.510729789733888,11.522023391723632,11.615412712097168,11.702069234848022,12.039876308441162,11.849819917678833,11.616117730140687
2005-08-01,41.241613829166745,B,11.571539878845217,11.541135215759278,11.588916301727295,11.692078351974487,12.021459102630615,11.85108925819397,11.614857711791991
2005-08-02,41.81784111284285,B,11.70185375213623,11.601946258544922,11.569804191589355,11.68968939781189,12.004953155517578,11.854697093963622,11.613078846931458
