Date,GRADE,GPS,ABT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-02-09,,,0.4671229720115661,0.4745337009429932,0.4713576912879944,0.47572466284036635,0.4775721138715744,,
1984-02-10,,,0.4710934162139892,0.47215182781219484,0.4720193475484848,0.47565849870443344,0.47783194839954374,,
1984-02-13,,,0.4710934162139892,0.4697699546813964,0.4729457437992096,0.47512919306755064,0.4780391281843185,,
1984-02-14,,,0.4803562462329864,0.4708285808563232,0.4747984230518341,0.4750630289316177,0.47827358245849605,,
1984-02-15,,,0.4843262732028961,0.47479846477508536,0.4763864129781723,0.474599888920784,0.4784558081626891,,
1984-02-16,,,0.4816795289516449,0.4777097761631012,0.4761217385530472,0.4740044116973877,0.47863775074481957,,
1984-02-17,,,0.476386547088623,0.478768402338028,0.4754601150751114,0.4733427748084068,0.4787928110361099,,
1984-02-20,,,0.476386547088623,0.4798270285129547,0.4747984915971756,0.4732766091823578,0.47900053918361657,,
1984-02-21,,,0.4605067074298858,0.4758571207523345,0.4733428508043289,0.472614960372448,0.47870637357234946,,
1984-02-22,,,0.4472738206386566,0.4684466302394866,0.47162254750728605,0.47142398059368135,0.4782791793346404,,
1984-02-23,,,0.4393342435359955,0.45997757315635673,0.468843674659729,0.4701006829738617,0.47793015539646144,,
1984-02-24,,,0.4499203264713287,0.45468432903289796,0.46672636568546294,0.46937285661697387,0.47752957046031946,,
1984-02-27,,,0.4605067074298858,0.4515083611011505,0.4656676948070526,0.4693067193031311,0.47710376679897304,,
1984-02-28,,,0.4472738206386566,0.44886178374290464,0.46235945224761965,0.46857893764972686,0.476386974453926,,
1984-02-29,,,0.4472738206386566,0.44886178374290464,0.4586542069911957,0.46752030998468397,0.475670182108879,,
1984-03-01,,,0.4446271061897278,0.4499203562736511,0.45494896471500396,0.4655353516340256,0.47495311021804804,,
1984-03-02,,,0.4274242222309112,0.4454211354255676,0.4500527322292328,0.46275642365217207,0.47391831099987025,,
1984-03-05,,,0.4247775971889496,0.43827531337738035,0.44489183723926545,0.45984516441822054,0.4728305792808532,,
1984-03-06,,,0.4261010885238647,0.434040766954422,0.44145127534866335,0.45739706307649614,0.4718219739198684,,
1984-03-07,,,0.4313941895961761,0.4308648407459259,0.43986331224441527,0.4557429298758507,0.4709982097148895,,
1984-03-08,,,0.4327170550823211,0.4284828305244446,0.43920159339904785,0.4540226340293884,0.47009558677673335,,
1984-03-09,,,0.4274242222309112,0.4284828305244446,0.4369519829750061,0.4518391743302345,0.4691134440898895,,
1984-03-12,,,0.4393342435359955,0.43139415979385376,0.43483473658561705,0.45025121569633486,0.4683695018291473,,
1984-03-13,,,0.440657377243042,0.4343054175376892,0.4341730922460556,0.4482662722468376,0.4674940532445907,,
1984-03-14,,,0.4446271061897278,0.4369520008563995,0.4339084208011627,0.4462813138961792,0.466382068991661,,
1984-03-15,,,0.4419808089733124,0.43880475163459776,0.43364379107952117,0.44429637789726256,0.4651118397712707,,
1984-03-16,,,0.4393342435359955,0.4411867558956146,0.4348347932100296,0.4424437627196312,0.4638150078058242,,
1984-03-19,,,0.4340409636497497,0.4401280999183655,0.4357611298561096,0.44032648354768755,0.4624917191267013,,
1984-03-20,,,0.4380109012126922,0.4395988047122955,0.4369521111249924,0.43920169323682784,0.46135369002819054,,
1984-03-21,,,0.440657377243042,0.4388048589229584,0.43787842988967896,0.43887087106704714,0.46042738854885096,,
1984-03-22,,,0.4313941895961761,0.4366875350475311,0.43774614334106443,0.43847386837005614,0.4594481474161147,,
1984-03-23,,,0.4247775971889496,0.4337762057781219,0.4374814808368683,0.4372167319059372,0.45849536538124075,,
1984-03-26,,,0.4115449488162994,0.4292770028114319,0.43470255136489866,0.4347686439752579,0.45709267377853385,,
1984-03-27,,,0.4181612432003021,0.42530707120895384,0.4324529379606247,0.43331301510334014,0.455822308063507,,
1984-03-28,,,0.4247775971889496,0.4221311151981354,0.4304679870605469,0.4321882039308548,0.45444607853889457,,
1984-03-29,,,0.4261010885238647,0.4210724949836731,0.428880015015602,0.43126190304756157,0.45309631884098045,,
1984-03-30,,,0.4353641867637634,0.4231898128986359,0.4284830093383788,0.43165890127420414,0.4520112168788909,,
1984-04-02,,,0.436687558889389,0.4282183349132538,0.42874766886234283,0.43225439935922616,0.4511907708644866,,
1984-04-03,,,0.4380109012126922,0.43218826651573183,0.42874766886234283,0.4328498899936675,0.4504761952161788,,
1984-04-04,,,0.4340409636497497,0.4340409398078918,0.4280860275030136,0.43298222869634617,0.449735146164894,,
1984-04-05,,,0.4234543442726135,0.4335115909576416,0.42729204297065737,0.4325190931558608,0.4488882291316985,,
1984-04-06,,,0.4287472665309906,0.43218820691108706,0.4276890099048615,0.4325852453708648,0.44817363739013666,0.46301958709955215,
1984-04-09,,,0.4359464645385742,0.4320399880409241,0.4301291614770889,0.4324158564209937,0.4476559776067733,0.4624426081776619,
1984-04-10,,,0.4466122090816498,0.4337602496147156,0.4329742580652237,0.4327135980129241,0.4473516327142715,0.4621170884370804,
1984-04-11,,,0.4439456462860107,0.4357411861419678,0.4348910629749298,0.43267952501773826,0.4468616181612014,0.46179123133420946,
1984-04-12,,,0.4452792108058929,0.44010615944862364,0.4368088752031326,0.43284444510936726,0.44608067691326136,0.46147870987653733,
1984-04-13,,,0.4492785036563873,0.444212406873703,0.43820030689239503,0.4333416581153869,0.4454061913490295,0.46123250752687456,
1984-04-16,,,0.4572775661945343,0.448478627204895,0.44025930762290955,0.4345034882426261,0.44489168703556053,0.4610926246643066,
1984-04-17,,,0.4679427742958069,0.45274474024772643,0.443252494931221,0.43600008189678185,0.4447492802143096,0.4610199025273323,
1984-04-18,,,0.4666092693805694,0.4572774648666382,0.446509325504303,0.4372976765036582,0.4447919285297393,0.4609601712226868,
1984-04-19,,,0.463943213224411,0.4610102653503418,0.45055821239948274,0.43892512768506997,0.4447283333539962,0.46115022361278535,
1984-04-20,,,0.463943213224411,0.46394320726394656,0.4540778070688248,0.44088340848684304,0.4445853292942047,0.46120863884687424,
1984-04-23,,,0.4652760624885559,0.4655429065227509,0.4570107668638229,0.4435699641704559,0.44446898221969605,0.4612540552020073,
1984-04-24,,,0.4599437415599823,0.4639430999755859,0.4583439201116562,0.44565908908843993,0.444060732126236,0.461167157292366,
1984-04-25,,,0.4612770080566406,0.46287664771080017,0.4600770562887192,0.44748405963182447,0.4435997468233108,0.46102777749300006,
1984-04-26,,,0.4706090688705444,0.4642098188400269,0.46261004209518425,0.44970945864915846,0.4433783376216888,0.46100804418325425,
1984-04-27,,,0.4692760109901428,0.4652763783931732,0.4646097928285598,0.45140504986047747,0.44323612689971925,0.4610144689679146,
1984-04-30,,,0.4719418883323669,0.4666095435619354,0.46607622504234303,0.45316776633262634,0.44314723372459414,0.46107388645410535,
1984-05-01,,,0.463943213224411,0.46740943789482114,0.4656762689352035,0.45446438193321226,0.4432159638404846,0.46096116870641707,
1984-05-02,,,0.4706090688705444,0.4692758500576019,0.46607624888420107,0.45629278719425204,0.44368266880512236,0.46098092406988145,
1984-05-03,,,0.4666092693805694,0.46847589015960694,0.4663428544998169,0.4584505334496498,0.44422816932201387,0.4610791623592377,
1984-05-04,,,0.4559443891048431,0.4658095657825469,0.4655429720878601,0.4598103895783424,0.44434865057468415,0.4609391105175018,
1984-05-07,,,0.463943213224411,0.46420983076095573,0.4654096871614456,0.46121022701263426,0.4444173806905746,0.46076057374477386,
1984-05-08,,,0.4666092693805694,0.4647430419921874,0.46607623994350433,0.46221008002758024,0.4448040896654129,0.4605955320596695,
1984-05-09,,,0.4626103341579437,0.46314329504966734,0.46620957255363465,0.4631433144211769,0.44511081993579865,0.46039050102233886,
1984-05-10,,,0.4586107432842254,0.46154358983039856,0.4650097399950027,0.4638098910450935,0.4453904926776886,0.46017180144786834,
1984-05-11,,,0.4586107432842254,0.462076860666275,0.463943213224411,0.46427650302648543,0.4460142230987549,0.4599662670493126,
1984-05-14,,,0.4599437415599823,0.46127696633338927,0.46274339854717256,0.4644098117947578,0.4467175459861755,0.4597740626335144,
1984-05-15,,,0.4586107432842254,0.4596772611141204,0.462210151553154,0.4639432102441788,0.4473677390813828,0.45959485650062554,
1984-05-16,,,0.4559443891048431,0.45834407210350026,0.46074368357658385,0.46340996623039243,0.4478587430715561,0.45942847639322276,
1984-05-17,,,0.4586107432842254,0.45834407210350037,0.45994383096694946,0.4631433427333832,0.44837661683559416,0.4592361018061637,
1984-05-18,,,0.4492785036563873,0.45647762417793275,0.4592772424221039,0.462410107254982,0.4488137024641037,0.45896357327699655,
1984-05-21,,,0.4452792108058929,0.45354471802711477,0.4574108421802521,0.46141026467084884,0.4489326018095017,0.4586510518193244,
1984-05-22,,,0.4426126480102539,0.45034509897232045,0.4550111800432205,0.4605437099933624,0.44897170722484586,0.45823288023471825,
1984-05-23,,,0.441279798746109,0.44741218090057366,0.45287812650203707,0.45954384952783583,0.4489047610759735,0.4576434150338172,
1984-05-24,,,0.4279476702213287,0.44127956628799436,0.44981181919574736,0.45741077959537507,0.44862409830093386,0.4568679690361022,
1984-05-25,,,0.4279476702213287,0.4370133996009827,0.4467455118894577,0.45534436255693433,0.4483963668346405,0.4561056873202323,
1984-05-28,,,0.4279476702213287,0.43354709148406984,0.44354590475559236,0.45314465165138246,0.4482745009660721,0.45538311004638665,
1984-05-29,,,0.4199487566947937,0.42901431322097777,0.4396797060966492,0.45094492882490156,0.44791325807571414,0.4546334740519523,
1984-05-30,,,0.4186154007911682,0.42448143362998964,0.4359468072652817,0.4483452454209328,0.44747241854667663,0.45394990354776377,
1984-05-31,,,0.4212818741798401,0.4231482744216919,0.43221392035484313,0.4460788756608963,0.4472701722383499,0.4533591598272323,
1984-06-01,,,0.4346135854721069,0.4244814574718475,0.430747428536415,0.4450123354792595,0.4474668920040131,0.45298112869262686,
1984-06-04,,,0.4466122090816498,0.42821436524391177,0.4308807283639908,0.44414578527212145,0.4481682372093201,0.45263045549392694,
1984-06-05,,,0.453277975320816,0.4348802089691162,0.431947261095047,0.44347922056913375,0.44887057185173035,0.45234643995761864,
1984-06-06,,,0.4599437415599823,0.443145877122879,0.43381365537643435,0.4433458909392357,0.449573894739151,0.45200998663902275,
1984-06-07,,,0.4692760109901428,0.4527447044849396,0.4379464894533157,0.44387915432453157,0.4504373931884766,0.4517668560147285,
1984-06-08,,,0.4652760624885559,0.4588771998882294,0.44167932868003845,0.44421242028474806,0.4510356307029724,0.45152342379093163,
1984-06-11,,,0.4626103341579437,0.46207682490348817,0.44514559507369994,0.44434574991464615,0.45155408620834353,0.451372428536415,
1984-06-12,,,0.4599437415599823,0.4634099781513214,0.4491450935602188,0.444412399828434,0.4519927430152893,0.451234469115734,
1984-06-13,,,0.4572775661945343,0.4628767430782318,0.4530113101005554,0.44447905868291854,0.452457475066185,0.45109631061553945,
1984-06-14,,,0.4586107432842254,0.46074368953704836,0.45674419701099395,0.44447905868291854,0.45316060304641725,0.45102441608905786,
1984-06-15,,,0.45461106300354,0.45861068964004514,0.45874394476413727,0.4447456866502762,0.4536778789758682,0.4509257581830024,
1984-06-18,,,0.4666092693805694,0.45941047668457025,0.46074365079402924,0.44581218957901003,0.45429113507270813,0.4509735563397407,
1984-06-19,,,0.4706090688705444,0.46154354214668264,0.4624767601490021,0.44721201062202454,0.454771072268486,0.4510613524913787,
1984-06-20,,,0.4772750437259674,0.4655430376529693,0.46420989036560056,0.44901177287101746,0.45543766021728516,0.4511496391892432,
1984-06-21,,,0.4786084294319153,0.46954257488250734,0.4651431322097778,0.4515448108315468,0.4561042445898056,0.4510924607515334,
1984-06-22,,,0.4772750437259674,0.4740753710269928,0.466343030333519,0.4540111795067787,0.4566641753911972,0.4510351833701133,
1984-06-25,,,0.4759421050548553,0.47594193816185,0.46767620742321014,0.45641090124845507,0.4570374661684036,0.450964576601982,
1984-06-26,,,0.4759421050548553,0.4770085453987122,0.46927604377269744,0.45921056866645815,0.4571974527835846,0.4509733664989471,
1984-06-27,,,0.4692760109901428,0.4754087388515472,0.4704758882522583,0.46174359917640684,0.4572507876157761,0.45102135807275767,
1984-06-28,,,0.4746089875698089,0.4746088504791259,0.47207571268081655,0.4644099548459052,0.45746410310268404,0.45109621822834006,
1984-06-29,,,0.4652760624885559,0.4722090542316436,0.47314221262931816,0.4659430786967277,0.4574907600879669,0.45103804469108577,
1984-07-02,,,0.4599437415599823,0.4690093815326691,0.4724756598472594,0.4666096553206443,0.45738411366939546,0.4509265479445457,
1984-07-03,,,0.4612770080566406,0.4660763621330261,0.47154245376586906,0.46700960695743554,0.45741077899932864,0.4507357555627822,
1984-07-04,,,0.4612770080566406,0.46447656154632566,0.4699426501989364,0.46707627028226845,0.45741077899932864,0.45050526291131965,
1984-07-05,,,0.4599437415599823,0.46154351234436036,0.46807618141174306,0.4666096568107604,0.45719747245311737,0.450287905037403,
1984-07-06,,,0.4572775661945343,0.45994381308555604,0.46607643365859974,0.4662097319960593,0.4569575035572052,0.4500968152284621,
1984-07-09,,,0.4658702313899994,0.46112911105155946,0.46506924629211416,0.4663727268576621,0.45683607041835783,0.4499916520714759,
1984-07-10,,,0.4685547649860382,0.46258466243743895,0.46433051228523253,0.46680327802896493,0.45692830145359037,0.45007213264703744,
1984-07-11,,,0.4631847441196441,0.46296620965003965,0.46372138559818266,0.4670986369252204,0.4567798149585724,0.4502312418818473,
1984-07-12,,,0.4524443745613098,0.4614663362503052,0.46150492429733275,0.4667903184890746,0.4564965170621872,0.45036234319210044,
1984-07-13,,,0.4497594833374023,0.4599627196788788,0.4599532663822174,0.4665477395057677,0.4563728189468384,0.4503607347607612,
1984-07-16,,,0.4511018395423889,0.4570090413093567,0.45906907618045806,0.4657723680138587,0.4561159914731979,0.45026668608188625,
1984-07-17,,,0.4497594833374023,0.45324998497962954,0.4579173237085342,0.4647298887372016,0.4557789957523346,0.45029154270887367,
1984-07-18,,,0.4363333582878113,0.4478797078132629,0.4554229587316513,0.4626828044652938,0.45525345623493196,0.4501821380853652,
1984-07-19,,,0.4309630393981933,0.44358344078063955,0.4525248885154724,0.4603005349636077,0.4547005021572113,0.45004549741744987,
1984-07-20,,,0.4296206831932068,0.4395556807518005,0.44975920021533966,0.45791781693696965,0.4541207009553909,0.4500674620270728,
1984-07-23,,,0.4376760721206665,0.43687052726745607,0.44693978428840636,0.4560045152902602,0.4536753475666046,0.45019644677639,
1984-07-24,,,0.4417040646076202,0.43525944352149964,0.44425471425056456,0.45429261326789855,0.45333721399307253,0.45035247653722754,
1984-07-25,,,0.4524443745613098,0.43848164677619933,0.44318067729473115,0.45345103144645693,0.45326721370220185,0.4505629783868789,
1984-07-26,,,0.4672125279903412,0.44573154449462893,0.44465749263763427,0.4530812084674835,0.4534392493963242,0.4509079331159591,
1984-07-27,,,0.4658702313899994,0.45298145413398744,0.446268567442894,0.4531109169125557,0.4537710839509964,0.45129239320755,
1984-07-30,,,0.4672125279903412,0.45888874530792234,0.44787963628768923,0.4534743562340736,0.45420975029468535,0.45157117605209346,
1984-07-31,,,0.4672125279903412,0.46399043798446654,0.4496249407529831,0.45377113223075866,0.45470174789428713,0.45183672755956644,
1984-08-01,,,0.4739252626895904,0.4682866156101227,0.453384131193161,0.45440354496240615,0.45535465717315676,0.45212970912456507,
1984-08-02,,,0.4913788437843323,0.4731198787689209,0.4594257116317749,0.45597530007362364,0.4566232806444168,0.45262368947267523,
1984-08-03,,,0.4954064786434173,0.47902712821960447,0.466004291176796,0.4578817456960678,0.4579724568128586,0.45318441182374947,
1984-08-06,,,0.5048043727874756,0.4865454971790314,0.47271712124347687,0.45982845276594164,0.4595095908641815,0.4538920459151267,
1984-08-07,,,0.5074896216392517,0.4946009159088135,0.47929567694664,0.4617751955986023,0.4612604081630707,0.4545868331193923,
1984-08-08,,,0.4927212595939636,0.4983601152896881,0.4833233654499054,0.46325202137231825,0.4627425253391266,0.4551074719429015,
1984-08-09,,,0.5061466693878174,0.5013136804103852,0.48721677958965304,0.4659371361136436,0.46443982124328614,0.455854996740818,
1984-08-10,,,0.5048043727874756,0.5031932592391968,0.4911101937294006,0.4686893805861473,0.4658436369895935,0.4566552644968032,
1984-08-13,,,0.5007765889167786,0.5023877024650574,0.4944665998220444,0.4711731180548668,0.4669269245862961,0.457547580897808,
1984-08-14,,,0.4994341135025024,0.5007766008377075,0.49768875837326043,0.4736568495631218,0.4678500473499298,0.45836030960083,
1984-08-15,,,0.4900364279747009,0.500239634513855,0.49929987490177147,0.47634200304746627,0.4684519010782242,0.45901289790868754,
1984-08-16,,,0.4913788437843323,0.49728606939315795,0.49929987490177147,0.4793627932667732,0.46889395773410797,0.4596656754612922,
1984-08-17,,,0.4913788437843323,0.4946009635925293,0.498897111415863,0.4824507012963295,0.4694160133600235,0.46022582203149787,
1984-08-20,,,0.5007765889167786,0.4946009635925293,0.4984943330287933,0.4856057271361351,0.4701793384552002,0.4608667123317718,
1984-08-21,,,0.510174572467804,0.4967490553855896,0.49876282811164857,0.4890292525291443,0.47118395507335664,0.4615883490443229,
1984-08-22,,,0.4980917572975158,0.4983601212501526,0.4992998778820038,0.4913116216659546,0.47200023889541626,0.4622288569808006,
1984-08-23,,,0.5007765889167786,0.5002396702766418,0.4987628698348999,0.4929898247122765,0.4728435558080673,0.4630020794272422,
1984-08-24,,,0.5048043727874756,0.5029247760772705,0.4987628698348999,0.49493653178215025,0.473847422003746,0.4637626504898071,0.46339111879467965
1984-08-27,,,0.4980917572975158,0.502387809753418,0.49849438667297363,0.496480493247509,0.474477071762085,0.4643841034173965,0.46341335579752924
1984-08-28,,,0.5115174055099487,0.5026563763618469,0.4997027158737183,0.49869573712348936,0.47529523849487304,0.46503315538167944,0.46357512190937994
1984-08-29,,,0.5155453681945801,0.5061470985412597,0.5022536098957062,0.5007767423987388,0.4760606449842453,0.46574915260076516,0.4637701919674873
1984-08-30,,,0.5048043727874756,0.5069526553153991,0.5035961627960205,0.501448018848896,0.4765845638513565,0.466344404220581,0.4639115570485592
1984-08-31,48.55618307698729,A,0.5074896216392517,0.5074897050857544,0.5052072405815125,0.5020521759986878,0.4771888554096222,0.46692651540040964,0.4640795114636421
1984-09-03,48.5580041440833,A,0.5074896216392517,0.5093692779541016,0.5058785438537597,0.5021864384412765,0.4778198057413101,0.4674286359548568,0.46426063030958176
1984-09-04,48.54580299139124,A,0.5007765889167786,0.5072211146354675,0.5049387454986572,0.5018507868051529,0.4783164954185486,0.46775697410106654,0.46438843831419946
1984-09-05,48.52767612483719,A,0.4940637946128845,0.5029247999191284,0.5045359492301941,0.5019179135560989,0.4788122510910034,0.46803151935338966,0.4644958452880383
1984-09-06,48.522271575897385,A,0.4994341135025024,0.5018507480621338,0.5044017016887665,0.5015822857618332,0.4793087536096573,0.46838642835617056,0.464768325984478
1984-09-07,48.50966363063847,P,0.4886935353279114,0.49809153079986573,0.5027906179428101,0.500776743888855,0.4797771030664444,0.46863393157720556,0.46492128521203996
1984-09-10,48.502342255050884,P,0.4940637946128845,0.49540636539459226,0.5023878216743469,0.5004411041736603,0.48045950412750243,0.46892180889844887,0.46508793205022814
1984-09-11,48.50733792355489,P,0.502119243144989,0.49567489624023436,0.501448005437851,0.5005753606557846,0.4812763488292694,0.46934356391429893,0.4652553606033325
1984-09-12,48.51153678512151,P,0.4967489838600158,0.49621193408966063,0.49956836700439455,0.5009109884500503,0.4819857883453369,0.4696982836723327,0.46536303058266637
1984-09-13,48.514895583075734,P,0.5034616589546204,0.49701744318008423,0.499434095621109,0.5015151292085648,0.4828561466932297,0.47002680957317344,0.4655174268782139
1984-09-14,48.52555906956039,A,0.5007765889167786,0.49943405389785767,0.49876279234886167,0.5019850164651871,0.48372612714767455,0.4703418153524398,0.4656781421601772
1984-09-17,48.535489015522025,A,0.5115174055099487,0.5029247760772705,0.4991655707359314,0.5025220572948456,0.48463907063007355,0.4707375705242156,0.46590572848916056
1984-09-18,48.52940145645997,A,0.4927212595939636,0.5010451793670654,0.4983600378036499,0.5016493916511535,0.48512240052223204,0.47102535098791115,0.46599325984716417
1984-09-19,48.522292549879886,P,0.4819808602333069,0.4980915546417236,0.49715174436569215,0.5008438467979431,0.48549832284450534,0.4711390689015388,0.46605999648571017
1984-09-20,48.509493462658156,P,0.479295939207077,0.493258410692215,0.4951379269361496,0.49976981431245804,0.48603535413742066,0.47126593559980384,0.4661725489795208
1984-09-21,48.491106426865166,P,0.4672125279903412,0.48654559850692747,0.49298982620239257,0.4978902220726013,0.4863844150304794,0.47137861698865885,0.46615886375308035
1984-09-24,48.464468842773464,P,0.4645273089408874,0.47714757919311523,0.49003617763519286,0.4962119996547699,0.48665292441844943,0.4713844579458236,0.46607251584529874
1984-09-25,48.44878881438825,P,0.4604998528957367,0.47070329785346987,0.48587423861026763,0.4936611220240593,0.48686773180961607,0.4713233637809753,0.4659594479203224
1984-09-26,48.43879010968063,P,0.4591572880744934,0.46613858342170716,0.4821150690317154,0.490841718018055,0.48732421040534973,0.47128883332014077,0.46583966717123987
1984-09-27,48.42756400468553,B,0.4511018395423889,0.46049976348876953,0.47687908709049226,0.48815659135580064,0.48772698640823364,0.4712137442827224,0.4656927728652954
1984-09-28,48.421569702439655,B,0.4470739662647247,0.45647205114364625,0.4715088248252869,0.4851358085870743,0.488076052069664,0.47109837651252745,0.46553232178092
1984-10-01,48.41345296957692,B,0.4376760721206665,0.4511018037796021,0.46412469148635865,0.48164513111114504,0.488076052069664,0.4708756998181343,0.4653248812258244
1984-10-02,48.40834585001093,B,0.4349908232688904,0.4459999978542328,0.4583516478538513,0.4783558428287506,0.4879417872428894,0.47063950061798093,0.4651171785593033
1984-10-03,48.39986856208579,B,0.4309630393981933,0.44036114811897276,0.45324986577034,0.47520080506801604,0.4875121605396271,0.47038968712091445,0.46490908175706863
1984-10-04,48.38998836495017,B,0.4229079186916351,0.434722363948822,0.4476110637187958,0.47137449532747266,0.48662606835365296,0.4700326588749886,0.4646343803405762
1984-10-05,48.379924908159666,B,0.4161952435970306,0.4285466194152831,0.44250933527946473,0.46774958074092865,0.4856325685977936,0.469701826274395,0.4643326997756958
1984-10-08,48.37683977031984,B,0.413510113954544,0.4237134277820586,0.43740761578083037,0.4637218967080116,0.48455852031707763,0.4693841353058815,0.46401759356260297
1984-10-09,48.37374373829427,B,0.4167576134204864,0.42006678581237783,0.43303339183330536,0.4594538152217865,0.4835494220256805,0.4691255849599838,0.46367923259735105
1984-10-10,48.36843310244358,B,0.4113451838493347,0.4161432147026062,0.42825218141078947,0.45518362522125244,0.4822978204488754,0.4688262388110161,0.4632348269224167
