Date,GRADE,GPS,PNW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1984-01-12,,,4.201777935028076,4.135567474365234,4.092276287078858,4.037526166439056,,,
1984-01-13,,,4.252708911895752,4.171219253540039,4.122834992408753,4.036252892017364,,,
1984-01-16,,,4.099916458129883,4.17631254196167,4.1381144523620605,4.032433092594147,,,
1984-01-17,,,4.0744500160217285,4.1610331535339355,4.143207216262818,4.029886567592621,,,
1984-01-18,,,4.048983097076416,4.135567283630371,4.133020830154419,4.020973551273346,,,
1984-01-19,,,4.125380516052246,4.120287799835205,4.127927637100219,4.028613138198852,,,
1984-01-20,,,4.099916458129883,4.089729309082031,4.130474281311035,4.0400725364685055,,,
1984-01-23,,,3.9980556964874263,4.06935715675354,4.122834849357605,4.046438896656037,,,
1984-01-24,,,4.048983097076416,4.064263772964478,4.112648463249206,4.056624805927276,,,
1984-01-25,,,4.0744500160217285,4.06935715675354,4.102462220191955,4.075723731517792,,,
1984-01-26,,,3.9471218585968018,4.033705425262451,4.076996612548828,4.084636449813843,,,
1984-01-27,,,3.9471218585968018,4.003146505355835,4.046437907218933,4.084636449813843,4.181404724121093,,
1984-01-30,,,3.9471218585968018,3.99295973777771,4.031158447265625,4.084636449813843,4.168672070503235,,
1984-01-31,,,3.9216597080230713,3.967495059967041,4.01587941646576,4.079543316364289,4.155430173873901,,
1984-02-01,,,3.9471218585968018,3.942029428482056,4.0056932926177975,4.069357061386109,4.142188191413879,,
1984-02-02,,,4.02352237701416,3.957309532165527,3.9955074787139893,4.061717557907104,4.130474219322204,,
1984-02-03,,,4.0744500160217285,3.982775163650513,3.9929608345031737,4.061717557907104,4.119778800010681,,
1984-02-06,,,4.048983097076416,4.003147411346435,3.9980535745620727,4.0604442119598385,4.110101962089539,,
1984-02-07,,,4.02352237701416,4.0235199451446535,3.995507502555847,4.054077982902527,4.100425200462341,,
1984-02-08,,,4.02352237701416,4.038800048828125,3.9904147386550903,4.046438479423523,4.091257767677307,,
1984-02-09,,,3.9471218585968018,4.0235199451446535,3.9904147386550903,4.03370567560196,4.086673955917359,,
1984-02-10,,,3.9471218585968018,3.998054313659668,3.9904147386550903,4.018426322937012,4.08209014415741,,
1984-02-13,,,3.8197970390319824,3.9522171020507812,3.9776822566986083,4.004420351982117,4.073431906700134,,
1984-02-14,,,3.7943310737609854,3.9063788414001466,3.9649493932724,3.9904144048690795,4.063755040168762,,
1984-02-15,,,3.768867492675781,3.855447864532471,3.947123956680298,3.9764086246490478,4.053568902015686,,
1984-02-16,,,3.870728492736816,3.8401691913604736,3.9318445682525636,3.963676023483276,4.044401421546936,,
1984-02-17,,,3.9216597080230713,3.8350767612457277,3.9165655374526978,3.954763185977936,4.034215354919434,,
1984-02-20,,,3.9216597080230713,3.8554492950439454,3.903833198547363,3.950943386554718,4.026066498756409,,
1984-02-21,,,3.8197970390319824,3.8605424880981447,3.8834606647491454,3.9394840836524962,4.016389651298523,,
1984-02-22,,,3.768867492675781,3.8605424880981447,3.857995176315307,3.924204957485199,4.006712822914124,,
1984-02-23,,,3.71793532371521,3.829983854293823,3.8350765228271477,3.9127456307411195,3.995508041381836,,
1984-02-24,,,3.768867492675781,3.799425411224365,3.8172510862350455,3.9038329124450684,3.9853219032287597,,
1984-02-27,,,3.8452649116516113,3.784146451950073,3.8197978734970084,3.898740065097809,3.9787009525299073,,
1984-02-28,,,3.768867492675781,3.773960542678833,3.817251515388488,3.891100454330444,3.971570692062378,,
1984-02-29,,,3.8452649116516113,3.789240026473999,3.824891257286071,3.886007606983185,3.963931121826172,,
1984-03-01,,,3.896193504333496,3.8248916625976563,3.8274377584457397,3.8796411633491514,3.9624032163619995,,
1984-03-02,,,3.9471218585968018,3.8605425357818604,3.8299839735031127,3.8732747554779055,3.963931083679199,,
1984-03-05,,,3.9471218585968018,3.8809139251708986,3.8325301885604857,3.8681816935539244,3.965458950996399,,
1984-03-06,,,3.9471218585968018,3.9165647983551026,3.8452626705169677,3.8643616676330566,3.967496089935303,,
1984-03-07,,,3.9471218585968018,3.9369361877441404,3.86308810710907,3.8605416417121887,3.97258909702301,,
1984-03-08,,,3.972588777542114,3.952215242385864,3.8885534524917604,3.8618149876594545,3.976663522720337,,
1984-03-09,,,3.9216597080230713,3.947122812271118,3.9038326740264893,3.860541880130768,3.9761542797088625,,
1984-03-12,,,3.768867492675781,3.911471939086914,3.896192932128906,3.857995402812958,3.972589192390442,,
1984-03-13,,,3.7943310737609854,3.880913782119751,3.898739290237427,3.857995402812958,3.9680053663253783,,
1984-03-14,,,3.8197970390319824,3.855448818206787,3.896192502975464,3.860541880130768,3.9613843679428102,,
1984-03-15,,,3.7943310737609854,3.8197972774505606,3.886006259918213,3.8567220091819756,3.953744740486145,,
1984-03-16,,,3.768867492675781,3.789238834381103,3.868180823326111,3.849082398414611,3.947633090019226,,
1984-03-19,,,3.74340295791626,3.7841459274291984,3.8478089332580567,3.8401695609092705,3.9410121488571166,,
1984-03-20,,,3.692471504211426,3.763774013519287,3.822343897819519,3.833803284168243,3.931844639778137,,
1984-03-21,,,3.71793532371521,3.7434016704559325,3.79942524433136,3.831256675720214,3.9226770973205567,,
1984-03-22,,,3.71793532371521,3.728122520446777,3.7739598989486693,3.831256675720214,3.9130002450942993,,
1984-03-23,,,3.71793532371521,3.717936086654663,3.7535874605178834,3.8287100672721857,3.9023047733306884,,
1984-03-26,,,3.71793532371521,3.712842559814453,3.7484942436218263,3.8223435878753653,3.894665150642395,,
1984-03-27,,,3.71793532371521,3.71793532371521,3.7408546686172484,3.8197969794273368,3.8875348567962646,,
1984-03-28,,,3.692471504211426,3.712842559814453,3.728122115135193,3.8121573090553276,3.880404624938965,,
1984-03-29,,,3.692471504211426,3.7077497959136965,3.717936158180237,3.801971209049224,3.8717464447021483,,
1984-03-30,,,3.667004823684693,3.6975636959075926,3.7077498912811278,3.7879653573036194,3.8630882120132446,,
1984-04-02,,,3.692471504211426,3.692470932006836,3.7026567459106445,3.7752328395843504,3.8569765281677246,,
1984-04-03,,,3.692471504211426,3.687378168106079,3.7026567459106445,3.762500321865082,3.849846296310425,,
1984-04-04,,,3.692471504211426,3.687378168106079,3.700110363960266,3.749767804145813,3.8422067260742185,,
1984-04-05,,,3.667004823684693,3.6822848320007324,3.6950173139572144,3.734488606452942,3.8366043853759764,,
1984-04-06,,,3.667004823684693,3.6822848320007324,3.6899242639541625,3.721755862236023,3.831002044677734,4.006203384399414,
1984-04-09,,,3.6160755157470703,3.6670056343078614,3.6797382831573486,3.7141162633895872,3.8243811178207396,3.9965265941619874,
1984-04-10,,,3.6160755157470703,3.6517264366149904,3.6695523023605348,3.705203485488892,3.8182694339752197,3.9868498039245606,
1984-04-11,,,3.5651445388793945,3.626261043548584,3.6568196058273315,3.6924708604812624,3.8106298875808715,3.9764090394973755,
1984-04-12,,,3.667004823684693,3.626261043548584,3.654272937774658,3.686104547977448,3.8034995365142823,3.9669868779182433,
1984-04-13,,,3.692471504211426,3.6313543796539305,3.6568196058273315,3.6822847485542303,3.7958599662780763,3.9578193831443786,
1984-04-16,,,3.692471504211426,3.646633577346802,3.6568196058273315,3.6797381758689887,3.788729734420776,3.9494158482551573,
1984-04-17,,,3.667004823684693,3.6568194389343263,3.654272937774658,3.678464841842652,3.781599383354187,3.941012291908264,
1984-04-18,,,3.5906097888946533,3.6619124889373778,3.644086766242981,3.6720985651016242,3.772941131591797,3.932099449634552,
1984-04-19,,,3.5906097888946533,3.64663348197937,3.6364472627639772,3.6657322883605965,3.765810890197754,3.9262424230575563,
1984-04-20,,,3.5906097888946533,3.6262611389160155,3.6288077592849732,3.6593660116195688,3.7586806488037108,3.9203853964805604,
1984-04-23,,,3.5906097888946533,3.6058887958526613,3.6262611865997316,3.6529997348785406,3.7540969038009644,3.913764405250549,
1984-04-24,,,3.5906097888946533,3.5906097888946533,3.6237146139144896,3.646633458137513,3.7500224781036375,3.9068887591362,
1984-04-25,,,3.437817096710205,3.5600512504577635,3.6109818696975706,3.6339007377624517,3.743401470184326,3.898485186100006,
1984-04-26,,,3.463284492492676,3.534586191177368,3.590609836578369,3.622441387176514,3.7352525901794436,3.88982700586319,
1984-04-27,,,3.437817096710205,3.5040276527404783,3.565144395828247,3.6109820008277893,3.725575737953186,3.87989554643631,
1984-04-30,,,3.2850255966186523,3.4429108142852782,3.5243998050689695,3.5906097054481507,3.7128430557250978,3.8694547772407533,
1984-05-01,,,3.259560823440552,3.376701021194458,3.483655405044556,3.5689641714096068,3.7016383314132693,3.859013991355896,
1984-05-02,,,3.259560823440552,3.3410497665405274,3.4505505084991457,3.5473186373710632,3.6914521980285646,3.849082510471344,
1984-05-03,,,3.310490369796753,3.310490942001343,3.4225385665893553,3.5294929146766663,3.6833032989501953,3.8394056701660157,
1984-05-04,,,3.335956573486328,3.2901188373565673,3.397073245048523,3.512940502166748,3.6746450805664064,3.829983491897583,
1984-05-07,,,3.3868868350982666,3.3104910850524902,3.3767009496688845,3.501481068134308,3.6654775190353392,3.8220892357826233,
1984-05-08,,,3.437817096710205,3.3461423397064207,3.3614216804504395,3.4925681471824648,3.658856511116028,3.815213601589203,
1984-05-09,,,3.48874831199646,3.3919798374176025,3.366514801979065,3.488748335838318,3.651726179122925,3.807828650474548,
1984-05-10,,,3.539679765701294,3.4378177165985107,3.3741543292999268,3.482382082939148,3.6445959043502807,3.80349956035614,
1984-05-11,,,3.514214277267456,3.4734692573547363,3.381794047355652,3.4734692215919494,3.635937752723694,3.7999344182014467,
1984-05-14,,,3.437817096710205,3.483655309677124,3.397073197364807,3.4607365012168883,3.625751657485962,3.7956053042411804,
1984-05-15,,,3.437817096710205,3.483655309677124,3.4148988246917726,3.4492771148681642,3.61556556224823,3.7915308260917664,
1984-05-16,,,3.437817096710205,3.473469066619873,3.432724452018738,3.4416374802589416,3.605379467010498,3.788984282016754,
1984-05-17,,,3.361422061920166,3.4378175258636476,3.437817621231079,3.430178093910217,3.5931561326980592,3.784909827709198,
1984-05-18,,,3.310490369796753,3.397072744369507,3.4352710008621217,3.4161721229553224,3.5809327459335325,3.7785435128211975,
1984-05-21,,,3.310490369796753,3.3716073989868165,3.4276313543319703,3.402166152000427,3.571765203475952,3.772177197933197,
1984-05-22,,,3.310490369796753,3.346142053604126,3.414898681640625,3.3881601810455324,3.5620883893966675,3.765046877861023,
1984-05-23,,,3.361422061920166,3.330863046646118,3.4021660566329954,3.38434042930603,3.5529208898544313,3.757152628898621,
1984-05-24,,,3.361422061920166,3.330863046646118,3.384340286254883,3.379247307777405,3.5442627096176147,3.74900372505188,
1984-05-25,,,3.3868868350982666,3.3461423397064207,3.371607542037964,3.376700794696808,3.5366230964660645,3.7421280932426453,
1984-05-28,,,3.3868868350982666,3.3614216327667235,3.36651451587677,3.3817938566207886,3.5294927740097046,3.7352524614334106,
1984-05-29,,,3.335956573486328,3.366514873504639,3.3563284635543824,3.3856136441230773,3.5223624753952025,3.72710355758667,
1984-05-30,,,3.412353038787842,3.376701068878174,3.353782057762146,3.3932532548904417,3.5162508296966553,3.719463963508606,
1984-05-31,,,3.48874831199646,3.402166318893433,3.3665146827697754,3.402166152000427,3.5116670894622803,3.7123336672782896,
1984-06-01,,,3.5906097888946533,3.44291090965271,3.3945266246795653,3.4148988127708435,3.5091205787658692,3.705712676048279,
1984-06-04,,,3.667004823684693,3.498934507369995,3.4301780700683593,3.428904712200165,3.5081019687652586,3.7013835597038267,
1984-06-05,,,3.6160755157470703,3.5549582958221437,3.4607365846633913,3.437817633152008,3.506064772605896,3.6967998147010803,
1984-06-06,,,3.5906097888946533,3.590609645843506,3.4836553573608398,3.442910706996918,3.5040275382995607,3.6922160816192626,
1984-06-07,,,3.5651445388793945,3.6058888912200926,3.5040276050567627,3.4441839456558228,3.50148099899292,3.686613721847534,
1984-06-08,,,3.5651445388793945,3.600795841217041,3.5218533754348753,3.4467304587364196,3.499443793296814,3.6812660026550295,
1984-06-11,,,3.539679765701294,3.5753308296203614,3.537132668495178,3.451823592185974,3.4963879585266113,3.6766822433471678,
1984-06-12,,,3.539679765701294,3.560051679611206,3.557504987716675,3.4569167256355287,3.493332123756409,3.671589210033417,
1984-06-13,,,3.514214277267456,3.544772577285767,3.567691111564636,3.4607365846633913,3.489766979217529,3.665986852645874,
1984-06-14,,,3.463284492492676,3.524400568008423,3.565144729614258,3.4658297061920167,3.485692572593689,3.661148478984833,
1984-06-15,,,3.412353038787842,3.493842267990112,3.5473190546035767,3.4709228396415712,3.480599536895752,3.6558007907867434,
1984-06-18,,,3.437817096710205,3.4734697341918945,3.5244002819061278,3.4772891759872437,3.4770343685150147,3.650707743167877,
1984-06-19,,,3.463284492492676,3.458190679550171,3.5091211795806885,3.48492888212204,3.4739785480499266,3.646123991012573,
1984-06-20,,,3.514214277267456,3.458190679550171,3.501481628417969,3.4925684928894043,3.472959942817688,3.64179491519928,
1984-06-21,,,3.5906097888946533,3.4836557388305662,3.504028153419495,3.5040278792381288,3.4714320421218874,3.637465789318085,
1984-06-22,,,3.6160755157470703,3.524400234222412,3.5091212511062624,3.515487313270569,3.4699041223526,3.632882044315338,
1984-06-25,,,3.5651445388793945,3.54986572265625,3.5116677284240723,3.524400198459625,3.4673575830459593,3.6280436587333678,
1984-06-26,,,3.5906097888946533,3.5753307819366453,3.516760730743408,3.5371328592300415,3.465829682350159,3.6237145328521727,
1984-06-27,,,3.514214277267456,3.5753307819366453,3.516760730743408,3.542225921154022,3.4643017721176146,3.6186214518547057,
1984-06-28,,,3.514214277267456,3.560051679611206,3.521853709220886,3.543499219417572,3.4627738618850707,3.6142923760414125,
1984-06-29,,,3.514214277267456,3.539679431915283,3.532039833068848,3.5396794438362122,3.461245951652527,3.609963300228119,
1984-07-02,,,3.5651445388793945,3.539679431915283,3.544772577285767,3.5345864295959473,3.460736646652222,3.607416775226593,
1984-07-03,,,3.539679765701294,3.5294934272766114,3.5524121046066286,3.5307666420936585,3.4597180461883545,3.604870262145996,
1984-07-04,,,3.539679765701294,3.534586524963379,3.5549586534500124,3.5282201409339904,3.461755299568176,3.602578384876251,
1984-07-05,,,3.539679765701294,3.5396796226501466,3.549865651130676,3.5269469022750854,3.4632832050323485,3.599267897605896,
1984-07-06,,,3.5651445388793945,3.5498656749725344,3.5447725534439085,3.5269469022750854,3.4658297538757323,3.5957027459144593,
1984-07-09,,,3.48874831199646,3.5345864295959473,3.5371329307556154,3.524400329589844,3.4699042081832885,3.591373631954193,
1984-07-10,,,3.514214277267456,3.5294933319091797,3.5294933795928953,3.523127055168152,3.4749972772598268,3.588317804336548,
1984-07-11,,,3.514214277267456,3.524400234222412,3.5294933795928953,3.523127055168152,3.4800903463363646,3.5857712721824644,
1984-07-12,,,3.514214277267456,3.5193071365356445,3.5294933795928953,3.525673544406891,3.484164824485779,3.583734061717987,
1984-07-13,,,3.463284492492676,3.4989351272583007,3.5244004011154173,3.5282201170921326,3.4867113828659058,3.580678231716156,
1984-07-16,,,3.514214277267456,3.5040283203125,3.5193073749542236,3.532039976119995,3.4892579317092896,3.5773677253723144,
1984-07-17,,,3.539679765701294,3.5091214179992676,3.5193073749542236,3.535859739780426,3.491295185089111,3.5750758481025695,
1984-07-18,,,3.539679765701294,3.514214515686035,3.5193073749542236,3.537133014202118,3.492313814163208,3.5720199966430664,
1984-07-19,,,3.5651445388793945,3.524400568008423,3.5218538522720335,3.535859751701355,3.49282310962677,3.5687095069885255,
1984-07-20,,,3.5651445388793945,3.544772577285767,3.5218538522720335,3.533313202857971,3.4938417148590086,3.564889733791351,
1984-07-23,,,3.539679765701294,3.5498656749725344,3.526946997642517,3.532039964199066,3.4958789682388307,3.5608153128623963,
1984-07-24,,,3.514214277267456,3.544772577285767,3.526946997642517,3.5282201886177065,3.4974069118499758,3.5564862370491026,
1984-07-25,,,3.48874831199646,3.5345862865448,3.5244004011154173,3.5269468903541563,3.498425536155701,3.551902501583099,
1984-07-26,,,3.361422061920166,3.493841791152954,3.5091211795806885,3.519307279586792,3.498425536155701,3.54579083442688,
1984-07-27,,,3.3868868350982666,3.4581902503967283,3.5014814138412476,3.5129409074783324,3.499953465461731,3.5404431056976318,
1984-07-30,,,3.335956573486328,3.4174456119537355,3.483655643463135,3.5014815092086793,3.5004627895355225,3.5361139965057373,
1984-07-31,,,3.310490369796753,3.376700830459595,3.460736703872681,3.4900220394134522,3.5004627895355225,3.531275589466095,
1984-08-01,,,3.2850255966186523,3.3359562873840334,3.4352712869644164,3.4772893309593202,3.4989348602294923,3.525927875041962,
1984-08-02,,,3.412353038787842,3.3461424827575685,3.419992136955261,3.4709229946136473,3.499953479766846,3.5221080946922303,
1984-08-03,,,3.6160755157470703,3.391980218887329,3.4250852346420286,3.473469543457031,3.5045372533798216,3.520580174922943,
1984-08-06,,,3.641538858413696,3.4530966758728026,3.435271143913269,3.481109070777893,3.5096302938461306,3.5195615339279174,
1984-08-07,,,3.641538858413696,3.5193063735961916,3.4480036020278932,3.487475299835205,3.515741939544678,3.51905220746994,
1984-08-08,,,3.641538858413696,3.5906090259552004,3.463282656669617,3.493841528892517,3.520325655937195,3.518288242816925,
1984-08-09,,,3.667004823684693,3.64153938293457,3.4938409328460693,3.501481056213379,3.5238907861709596,3.5177789378166198,
1984-08-10,,,3.692471504211426,3.6568185806274416,3.5243993997573853,3.5129404067993164,3.525928020477295,3.517524299621582,
1984-08-13,,,3.641538858413696,3.6568185806274416,3.554957628250122,3.5193066358566285,3.525418701171875,3.5167603349685668,
1984-08-14,,,3.667004823684693,3.6619117736816404,3.590609073638916,3.5256728887557984,3.5264372873306273,3.5162510299682617,
1984-08-15,,,3.667004823684693,3.6670049667358398,3.62880699634552,3.5320391416549684,3.5279651880264282,3.5159963631629942,
1984-08-16,,,3.692471504211426,3.6720983028411864,3.6568188428878785,3.53840548992157,3.530511727333069,3.5159963631629942,
1984-08-17,,,3.667004823684693,3.6670049667358398,3.6619117736816404,3.5434985041618345,3.5325489330291746,3.5159963631629942,
1984-08-20,,,3.667004823684693,3.672098159790039,3.6644583702087403,3.5498647570610045,3.5350954341888428,3.5157416963577273,
1984-08-21,,,3.71793532371521,3.6822842597961425,3.6720980167388917,3.5600508093833922,3.538660545349121,3.515996334552765,
1984-08-22,,,3.768867492675781,3.70265679359436,3.6848308801651,3.5740567684173583,3.5437536096572875,3.5167602944374083,
1984-08-23,,,3.7943310737609854,3.7230287075042723,3.6975635051727296,3.5957022190093992,3.550374541282654,3.5180335569381715,
1984-08-24,,,3.7943310737609854,3.7484939575195306,3.7077494621276856,3.6160744309425352,3.5580141019821165,3.5193068194389343,3.7627551019191743
1984-08-27,,,3.74340295791626,3.7637735843658446,3.717935872077942,3.636446750164032,3.5641258192062377,3.520580093860626,3.7585533440113066
1984-08-28,,,3.74340295791626,3.7688671112060548,3.7255756855010986,3.6580923795700073,3.5697281885147096,3.521853368282318,3.7543515861034393
1984-08-29,,,3.71793532371521,3.7586806774139405,3.7306687355041506,3.679737865924835,3.5738026094436646,3.523381276130676,3.749895157814026
1984-08-30,,,3.71793532371521,3.743401527404785,3.7332151174545287,3.6950169801712036,3.5763491201400757,3.5238905811309813,3.7454387295246123
1984-08-31,62.75503500596954,A,3.768867492675781,3.738308811187744,3.743401384353638,3.7026565790176393,3.5794049596786497,3.524654541015625,3.7412369620800017
1984-09-03,62.71660105143633,A,3.768867492675781,3.7434017181396486,3.7535876512527464,3.7090230107307436,3.5834794187545778,3.5254185009002685,3.737417174577713
1984-09-04,62.669773184830554,A,3.74340295791626,3.7434017181396486,3.7561344146728515,3.7141162157058716,3.5865352821350096,3.526182482242584,3.733597387075424
1984-09-05,62.65725570796894,A,3.74340295791626,3.7484952449798583,3.7535879611968994,3.7192094206809996,3.5911190557479857,3.5277104139328004,3.7299049317836763
1984-09-06,62.69452308877444,A,3.74340295791626,3.7535887718200684,3.7484951496124266,3.7230293273925783,3.595702829360962,3.5292383456230163,3.727740384340286
1984-09-07,62.71396368080476,A,3.74340295791626,3.748495864868164,3.743402338027954,3.72557590007782,3.600286602973938,3.5307662773132322,3.7255758368968963
1984-09-10,62.732341900710246,A,3.768867492675781,3.748495864868164,3.7459487915039062,3.731942331790924,3.6043610620498656,3.5325488543510435,3.7231566298007963
1984-09-11,62.75552540033821,A,3.74340295791626,3.748495864868164,3.7459487915039062,3.7357622385025024,3.608435525894165,3.53407678604126,3.72048277258873
1984-09-12,62.76651456190603,P,3.71793532371521,3.743402338027954,3.7459487915039062,3.7383087635040284,3.6120006370544435,3.53687796831131,3.717681577205658
1984-09-13,62.83757511193318,A,3.870728492736816,3.7688674449920656,3.761228108406067,3.7472216129302978,3.6186216115951537,3.540952408313751,3.7153897070884705
1984-09-14,62.964022276184956,A,3.972588777542114,3.8147046089172365,3.7816002368927,3.7625008106231688,3.626770496368408,3.5463001251220705,3.71309783577919
1984-09-17,63.101389719139185,A,3.972588777542114,3.855448865890503,3.8019723653793336,3.77778000831604,3.6364473056793214,3.5531757569313047,3.711315267086029
1984-09-18,63.283133559078586,A,4.02352237701416,3.911472749710083,3.8299843072891235,3.7930593609809877,3.6466334676742553,3.560815372467041,3.7099146819114686
1984-09-19,63.49452114048188,A,4.0744500160217285,3.9827756881713867,3.8630890130996702,3.808338487148285,3.657838182449341,3.5689642643928527,3.7090233874320986
1984-09-20,63.62906501477661,A,4.125380516052246,4.033706092834473,3.901286768913269,3.8248909592628477,3.6700615072250367,3.577113165855408,3.708259418010712
1984-09-21,63.66354949990792,A,4.048983097076416,4.048984956741333,3.931844782829285,3.8376235604286193,3.6817754793167112,3.5842434310913087,3.707113461494446
1984-09-24,63.64532702521492,A,3.9980556964874263,4.054078340530395,3.9547636032104494,3.850356197357178,3.6914523077011108,3.5903551197052,3.706222177743912
1984-09-25,63.60267353308152,A,4.02352237701416,4.0540783405303955,3.9827755451202393,3.8643621683120726,3.701129159927368,3.5962121725082397,3.7057128870487213
1984-09-26,63.51529726138353,A,4.02352237701416,4.043892812728882,4.013334250450134,3.87964152097702,3.7108060121536255,3.601559913158417,3.7046942818164825
1984-09-27,63.43175492591218,A,4.048983097076416,4.028613328933716,4.031159710884094,3.8961939096450804,3.720482783317566,3.606652946472168,3.705076253414154
1984-09-28,63.463566485282485,A,4.1508469581604,4.048986101150513,4.048985528945923,3.9152928829193114,3.732196831703186,3.6130192732810973,3.706476845741272
1984-10-01,63.49637873126727,A,4.0744500160217285,4.064264965057373,4.059171652793884,3.930572009086609,3.742892236709595,3.6193856024742126,3.7074954533576965
1984-10-02,63.53432010655288,A,4.099916458129883,4.079543781280518,4.066811060905456,3.94839768409729,3.7546062803268434,3.6260065960884096,3.7087687110900878
1984-10-03,63.60851188505092,A,4.125380516052246,4.099915409088135,4.071904110908508,3.967496562004089,3.767338924407959,3.63288223028183,3.710933256149292
1984-10-04,63.73970648388348,A,4.227243423461914,4.135567474365234,4.0820904016494755,3.991688585281372,3.784655351638794,3.6415404438972474,3.7132251358032224
1984-10-05,63.835379348206025,A,4.3036394119262695,4.166125965118408,4.10755603313446,4.019700407981873,3.802990403175354,3.6514719343185424,3.71500772356987
1984-10-08,63.94707253450074,A,4.252708911895752,4.201777744293213,4.133021354675293,4.043892478942871,3.8213254499435423,3.6608941197395324,3.716535658836365
1984-10-09,64.03962638324062,A,4.252708911895752,4.232336235046387,4.155940008163452,4.069357776641846,3.8401698207855226,3.6703163051605223,3.7176815915107726
1984-10-10,64.0686231911316,A,4.201777935028076,4.247615718841553,4.173765563964844,4.093549907207489,3.858504867553711,3.6787198638916014,3.717936246395111
1984-10-11,64.00850985183354,A,4.227243423461914,4.247615718841553,4.191591596603393,4.111375653743744,3.8748026752471922,3.687378077507019,3.7181909012794496
1984-10-12,63.88015103145532,A,4.227243423461914,4.232336521148682,4.199231243133545,4.124108386039734,3.8870260334014892,3.6957816433906556,3.7189548683166502
1984-10-15,63.78904633447854,A,4.252708911895752,4.232336521148682,4.217057132720948,4.138114392757416,3.8992494344711304,3.7044398641586302,3.7198461627960206
1984-10-16,63.696786777078024,A,4.252708911895752,4.232336521148682,4.232336378097534,4.149573719501495,3.9114728355407715,3.7136073875427247,3.7203554725646972
1984-10-17,63.665151950982704,A,4.3036394119262695,4.252708816528321,4.250162267684937,4.161033189296722,3.924714846611023,3.722520251274109,3.7209921073913574
1984-10-18,63.63278844829043,A,4.3036394119262695,4.267988014221191,4.257801866531372,4.169946134090424,3.9374475383758547,3.730669162273407,3.7215014147758483
1984-10-19,63.62632472466829,A,4.3036394119262695,4.283267211914063,4.257801866531372,4.182678949832916,3.9496708965301512,3.7377994585037233,3.721756067276001
1984-10-22,63.62336495632055,A,4.329102516174316,4.298545932769775,4.265441226959228,4.199231290817261,3.963422169685364,3.7444204354286192,3.722901997566223
