Date,GRADE,GPS,NVR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-09-20,,,20.024553298950195,19.312143325805668,19.264006996154784,19.995673084259032,,,
1985-09-23,,,20.120826721191406,19.58170433044434,19.264006996154784,19.971605205535887,,,
1985-09-24,,,20.024553298950195,19.832010650634768,19.292888259887697,19.95235080718994,,,
1985-09-25,,,19.832008361816406,19.928282165527342,19.37953281402588,19.904214763641356,,,
1985-09-26,,,19.832008361816406,19.966790008544923,19.485431480407716,19.846451377868654,,,
1985-09-27,,,19.832008361816406,19.928281021118163,19.620212173461915,19.793501758575438,20.97379508972168,,
1985-09-30,,,19.63946914672852,19.832009506225585,19.70685691833496,19.730925178527833,20.898703079223633,,
1985-10-01,,,19.63946914672852,19.75499267578125,19.793501663208012,19.66353483200073,20.827461853027344,,
1985-10-02,,,19.446922302246094,19.677975463867188,19.803128814697267,19.596144485473634,20.761996994018556,,
1985-10-03,,,20.024553298950195,19.716484451293944,19.841637229919435,19.572076511383056,20.700382957458498,,
1985-10-04,,,20.21709632873535,19.793502044677734,19.860891532897952,19.562449264526368,20.644545211791993,,
1985-10-07,,,20.602184295654297,19.98604507446289,19.90902729034424,19.586517143249512,20.600260124206542,,
1985-10-08,,,20.698457717895508,20.19784278869629,19.976417732238772,19.63465299606323,20.56752769470215,,
1985-10-09,,,20.79472923278809,20.467404174804688,20.07268981933594,19.726111316680907,20.55019874572754,,
1985-10-10,,,20.79472923278809,20.621439361572268,20.168961906433108,19.82719669342041,20.530944366455078,,
1985-10-11,,,20.891000747680664,20.75622024536133,20.274861145019536,19.947536659240722,20.507839164733888,,
1985-10-14,,,20.79472923278809,20.79472923278809,20.39038715362549,20.048622035980223,20.480882987976074,,
1985-10-15,,,20.40964126586914,20.736965942382817,20.46740436553955,20.130453014373778,20.448150596618653,,
1985-10-16,,,21.372360229492188,20.852492141723634,20.65994815826416,20.231538486480712,20.4365979385376,,
1985-10-17,,,21.083545684814453,20.910255432128906,20.765847396850585,20.30374231338501,20.41734363555908,,
1985-10-18,,,20.698457717895508,20.871746826171876,20.813983535766603,20.337437534332274,20.39423839569092,,
1985-10-21,,,20.987276077270508,20.91025619506836,20.85249271392822,20.38076000213623,20.378834953308104,,
1985-10-22,,,20.987276077270508,21.025783157348634,20.881374549865722,20.428896141052245,20.36343151092529,,
1985-10-23,,,20.891000747680664,20.929511260986327,20.89100170135498,20.481845760345458,20.346102561950683,,
1985-10-24,,,20.50591278076172,20.813984680175782,20.862120056152342,20.515540981292723,20.321071853637694,,
1985-10-25,,,20.40964126586914,20.75622138977051,20.81398410797119,20.54442262649536,20.301817474365233,,
1985-10-28,,,20.40964126586914,20.640694427490235,20.775475311279298,20.582931232452392,20.292190284729003,,
1985-10-29,,,20.120826721191406,20.467404556274413,20.746593856811522,20.606999111175536,20.274861297607423,,
1985-10-30,,,19.832008361816406,20.25560607910156,20.592558670043946,20.626253414154053,20.253681449890138,,
1985-10-31,,,18.96556282043457,19.947536087036134,20.380760383605956,20.57330389022827,20.213247184753417,,
1985-11-01,,,18.869291305541992,19.639466094970704,20.197843742370605,20.505913639068602,20.172812995910643,,
1985-11-04,,,18.67675018310547,19.292887878417968,19.9667911529541,20.40964193344116,20.13430431365967,,
1985-11-05,,,17.328941345214844,18.734510803222655,19.600957679748536,20.24116611480713,20.072690315246582,,
1985-11-06,,,17.328941345214844,18.233897399902343,19.244751739501954,20.067876720428465,20.003374557495118,,
1985-11-07,,,17.521484375,17.94508171081543,18.946308898925782,19.904214477539064,19.934058723449706,,
1985-11-08,,,17.617753982543945,17.69477424621582,18.66712017059326,19.740552139282226,19.868593788146974,,
1985-11-11,,,18.002843856811523,17.55999298095703,18.4264404296875,19.6009578704834,19.81083065032959,,
1985-11-12,,,18.67675018310547,17.829554748535156,18.282032775878907,19.514313316345216,19.76462013244629,,
1985-11-13,,,18.96556282043457,18.156879043579103,18.19538822174072,19.393973445892335,19.72803680419922,,
1985-11-14,,,18.96556282043457,18.445694732666016,18.19538822174072,19.28807430267334,19.697229804992677,,
1985-11-15,,,18.96556282043457,18.71525650024414,18.20501537322998,19.201429557800292,19.668348236083986,,
1985-11-18,,,19.06183815002441,18.92705535888672,18.243524169921876,19.10515766143799,19.647168464660645,,
1985-11-19,,,19.446922302246094,19.081089782714844,18.455322265625,19.028139972686766,19.641392097473144,,
1985-11-20,,,19.832008361816406,19.254378890991212,18.705628967285158,18.975190353393554,19.65872100830078,,
1985-11-21,,,20.024553298950195,19.466176986694336,18.955935859680174,18.95112237930298,19.683751640319823,,
1985-11-22,,,20.21709632873535,19.716483688354494,19.215870094299316,18.94149513244629,19.718409538269043,,
1985-11-25,,,20.120826721191406,19.928281402587892,19.427668380737305,18.927054405212402,19.74536563873291,,
1985-11-26,,,19.832008361816406,20.005298614501953,19.543194198608397,18.912613487243654,19.766545372009276,,
1985-11-27,,,19.832008361816406,20.005298614501953,19.629838752746583,18.912613487243654,19.776172523498534,,
1985-11-28,,,19.832008361816406,19.966789627075194,19.716483306884765,18.955935764312745,19.780023307800292,,
1985-11-29,,,20.024553298950195,19.928281021118163,19.822382354736327,19.013698863983155,19.780023307800292,,
1985-12-02,,,19.832008361816406,19.870517349243165,19.89939937591553,19.071461772918703,19.774246940612795,,
1985-12-03,,,19.832008361816406,19.870517349243165,19.93790798187256,19.196615123748778,19.770396041870118,,
1985-12-04,,,20.120826721191406,19.928281021118163,19.96678981781006,19.33620939254761,19.77617240905762,,
1985-12-05,,,20.024553298950195,19.966790008544923,19.96678981781006,19.461362838745117,19.780023307800292,,
1985-12-06,,,20.120826721191406,19.986044692993165,19.957162857055664,19.58651647567749,19.785799674987793,20.379797382354738,
1985-12-09,,,19.92828369140625,20.005299758911132,19.937908554077147,19.682788467407228,19.791575965881346,20.34513952255249,
1985-12-10,,,19.832008361816406,20.005299758911132,19.937908554077147,19.740551376342772,19.795426750183104,20.311444301605224,
1985-12-11,,,19.92828369140625,19.9667911529541,19.947536087036134,19.788687419891357,19.80505397796631,20.28352548599243,
1985-12-12,,,19.92828369140625,19.947537231445313,19.957163619995118,19.83682346343994,19.80312858581543,20.25175577163696,
1985-12-13,,,20.313371658325195,19.98604621887207,19.98604545593262,19.904213905334473,19.805054092407225,20.22479965209961,
1985-12-16,,,20.698457717895508,20.140081024169923,20.072690391540526,19.986044883728027,19.80697956085205,20.203619842529296,
1985-12-17,,,20.602184295654297,20.2941162109375,20.149707984924316,20.043807983398438,19.805054092407225,20.186290893554688,
1985-12-18,,,20.50591278076172,20.409642028808594,20.188216590881346,20.077503204345703,19.7992777633667,20.17473825454712,
1985-12-19,,,20.313371658325195,20.486659622192384,20.217098426818847,20.09194412231445,19.78965061187744,20.16029748916626,
1985-12-20,,,20.698457717895508,20.563676834106445,20.274861526489257,20.116012191772462,19.78579975128174,20.146819458007812,
1985-12-23,,,20.50591278076172,20.525167846679686,20.332624435424805,20.135266494750976,19.78002342224121,20.130453205108644,
1985-12-24,,,20.40964126586914,20.486659240722656,20.390387725830077,20.164148139953614,19.78002342224121,20.11408700942993,
1985-12-25,,,20.40964126586914,20.467404937744142,20.438523483276366,20.19302978515625,19.76076904296875,20.098683490753174,
1985-12-26,,,20.120826721191406,20.428895950317383,20.457777786254884,20.207470703125,19.74151466369629,20.079429149627686,
1985-12-27,,,20.21709632873535,20.33262367248535,20.4481502532959,20.21709785461426,19.731887435913087,20.063062915802004,
1985-12-30,,,20.40964126586914,20.313369369506837,20.41926860809326,20.245979499816894,19.720334739685057,20.049584846496582,
1985-12-31,,,20.79472923278809,20.390386962890624,20.43852310180664,20.29411554336548,19.71648380279541,20.039957656860352,
1986-01-01,,,20.79472923278809,20.467404556274413,20.467404747009276,20.327810668945315,19.71455837249756,20.030330467224122,
1986-01-02,,,20.987276077270508,20.640694427490235,20.534795188903807,20.375946807861332,19.724185638427734,20.022628746032716,
1986-01-03,,,21.46863174438477,20.891001510620118,20.611812591552734,20.443337059020998,19.745365447998047,20.023591461181642,
1986-01-06,,,21.27608871459961,21.06429100036621,20.688830184936524,20.510727310180666,19.762694396972655,20.02744234085083,
1986-01-07,,,21.757448196411133,21.25683479309082,20.823610877990724,20.606999301910403,19.79542682647705,20.035144062042235,
1986-01-08,,,21.661176681518555,21.430124282836914,20.948764419555665,20.693643951416018,19.832010192871095,20.042845821380617,
1986-01-09,,,21.372360229492188,21.50714111328125,21.07391777038574,20.765847778320314,19.880146141052247,20.046696662902832,
1986-01-10,,,20.40964126586914,21.295343017578126,21.09317226409912,20.770661258697512,19.91095314025879,20.041883068084715,
1986-01-13,,,20.40964126586914,21.12205352783203,21.09317226409912,20.756220436096193,19.945610961914063,20.039957637786866,
1986-01-14,,,20.21709632873535,20.813983154296874,21.035408973693848,20.736966037750246,20.003374061584474,20.038032188415528,
1986-01-15,,,21.372360229492188,20.7562198638916,21.093172073364258,20.78028841018677,20.08424243927002,20.043808498382568,
1986-01-16,,,21.17981719970703,20.71771125793457,21.11242618560791,20.82361068725586,20.15740909576416,20.045733909606934,
1986-01-17,,,21.17981719970703,20.871746444702147,21.083544731140137,20.84767866134644,20.228650360107423,20.0486220741272,
1986-01-20,,,21.27608871459961,21.045035934448244,21.083544731140137,20.886187458038332,20.294115257263183,20.052472953796386,
1986-01-21,,,21.27608871459961,21.256834411621092,21.035408782958985,20.929509830474856,20.346102027893068,20.05536108016968,
1986-01-22,,,20.987276077270508,21.179817581176756,20.96801872253418,20.958391571044924,20.386536293029785,20.057286548614503,
1986-01-23,,,21.083545684814453,21.160563278198243,20.939137268066407,21.006527519226076,20.428895950317383,20.063062877655028,
1986-01-24,,,21.17981719970703,21.160563278198243,21.016154861450197,21.05466356277466,20.473181037902833,20.07076463699341,
1986-01-27,,,21.372360229492188,21.179817581176756,21.1124267578125,21.102799510955812,20.51939147949219,20.083279972076415,
1986-01-28,,,21.27608871459961,21.179817581176756,21.218325996398924,21.126867485046386,20.555974807739258,20.098683452606203,
1986-01-29,,,21.661176681518555,21.31459770202637,21.247207641601562,21.17018985748291,20.592558174133302,20.12563959121704,
1986-01-30,,,21.94999313354492,21.48788719177246,21.324225234985352,21.218325710296632,20.631066970825195,20.15740930557251,
1986-01-31,,,22.81643867492676,21.815211486816406,21.487887382507324,21.28571605682373,20.683053817749023,20.200731678009035,
1986-02-03,,,22.91271209716797,22.12328186035156,21.65154972076416,21.367547225952148,20.738891525268556,20.24212858200073,
1986-02-04,,,22.91271209716797,22.450606536865234,21.815212059020997,21.42531042098999,20.800505599975587,20.28352548599243,
1986-02-05,,,22.91271209716797,22.700913619995116,22.00775566101074,21.48788719177246,20.862119674682617,20.319146099090577,
1986-02-06,,,23.105255126953125,22.931966018676757,22.20992660522461,21.574531936645506,20.927584609985352,20.353803958892822,
1986-02-07,,,23.39406967163086,23.047492218017577,22.43135185241699,21.723753356933592,20.994974937438965,20.38749912261963,
1986-02-10,,,23.008983612060547,23.066746520996094,22.59501419067383,21.853720474243165,21.058514442443848,20.41638069152832,
1986-02-11,,,23.105255126953125,23.105255126953125,22.77793083190918,21.998128414154053,21.123979377746583,20.44718770980835,
1986-02-12,,,22.91271209716797,23.105255126953125,22.903084373474123,22.075146007537843,21.179817085266112,20.477994747161866,
1986-02-13,,,23.105255126953125,23.105255126953125,23.018610572814943,22.171417903900146,21.24143112182617,20.510727214813233,
1986-02-14,,,23.29779815673828,23.086000823974608,23.066746520996094,22.277316951751708,21.30497055053711,20.54538511276245,
1986-02-17,,,23.29779815673828,23.143763732910156,23.105255126953125,22.378402423858642,21.37236083984375,20.58196840286255,
1986-02-18,,,23.20153045654297,23.163018798828126,23.134136962890626,22.47467451095581,21.439751281738282,20.617589015960693,
1986-02-19,,,24.164247512817383,23.41332588195801,23.259290504455567,22.633523082733156,21.524470558166502,20.664762268066408,
1986-02-20,,,25.1269645690918,23.817667770385746,23.461461448669432,22.83569402694702,21.628444175720215,20.715786380767824,
1986-02-21,,,26.667316436767575,24.4915714263916,23.788786125183105,23.110068988800048,21.755523071289062,20.780288581848144,
1986-02-24,,,27.53376007080078,25.338763809204103,24.241263771057127,23.41813898086548,21.892229118347167,20.84960433959961,
1986-02-25,,,26.956130981445312,26.08968391418457,24.626351356506348,23.702141094207764,22.01930805206299,20.912181072235107,
1986-02-26,,,27.14867401123047,26.686569213867188,25.0499475479126,23.97651596069336,22.152163276672365,20.975720520019532,
1986-02-27,,,27.43749237060547,27.148674774169923,25.483171272277833,24.250890922546386,22.294645690917967,21.042148151397704,
1986-02-28,,,27.43749237060547,27.3027099609375,25.89714069366455,24.481943607330322,22.429426383972167,21.107613067626954,
1986-03-03,,,27.24494743347168,27.24494743347168,26.29185562133789,24.698555374145506,22.564207077026367,21.17211524963379,
1986-03-04,,,27.72630882263184,27.398983001708984,26.744333457946777,24.9392352104187,22.71054042816162,21.245281925201414,
1986-03-05,,,27.43749237060547,27.456746673583986,27.071657943725587,25.165474224090577,22.851097450256347,21.30593324661255,
1986-03-06,,,27.918851852416992,27.55301856994629,27.350846672058104,25.406154060363768,23.00705795288086,21.374286308288575,
1986-03-07,,,28.303936004638672,27.72630729675293,27.514508628845213,25.65164737701416,23.168794746398927,21.450341091156005,
1986-03-10,,,28.785295486450195,28.034376907348634,27.639662170410155,25.94046297073364,23.336307830810547,21.528321285247802,
1986-03-11,,,30.99955177307129,28.689025497436525,28.044004249572755,26.33517780303955,23.540404281616212,21.62844404220581,
1986-03-12,,,31.288368225097656,29.45920066833496,28.457973670959472,26.753960609436035,23.750277061462402,21.73241771697998,
1986-03-13,,,30.90327262878418,30.056084823608398,28.804551696777345,27.143861484527587,23.948596992492675,21.836391315460205,
1986-03-14,,,31.0958251953125,30.614462661743165,29.17038497924805,27.533762836456297,24.141140861511232,21.94325315475464,
1986-03-17,,,30.99955177307129,31.057313919067383,29.545845413208006,27.91885051727295,24.335610122680663,22.04915225982666,
1986-03-18,,,31.192094802856445,31.095822525024413,29.892424011230467,28.318378734588624,24.52430305480957,22.15986494064331,
1986-03-19,,,30.807008743286133,30.99955062866211,30.229375648498536,28.65051679611206,24.707219696044923,22.26961494445801,
1986-03-20,,,29.170387268066406,30.652973556518553,30.354529190063477,28.852687931060792,24.863180236816405,22.371663188934328,
1986-03-21,,,29.844287872314453,30.402666091918945,30.508564376831053,29.011536502838133,25.051873168945313,22.481413154602052,
1986-03-24,,,29.074113845825195,30.017578506469725,30.537446212768554,29.088554191589356,25.225162620544435,22.585386791229247,
1986-03-25,,,28.977842330932617,29.57472801208496,30.33527526855469,29.18963975906372,25.40037754058838,22.701875801086427,
1986-03-26,,,30.614463806152344,29.5362190246582,30.267884826660158,29.362929248809813,25.58521961212158,22.834731025695802,
1986-03-27,,,32.15481185913086,30.133103942871095,30.393038749694824,29.598795223236085,25.804719505310057,22.98106430053711,
1986-03-28,,,32.15481185913086,30.595208740234376,30.49893741607666,29.834661197662353,26.024219398498534,23.126434879302977,
1986-03-31,,,34.65788269042969,31.711962509155274,30.8647705078125,30.205307960510254,26.291855278015138,23.29298526763916,
1986-04-01,,,33.98398208618164,32.71319046020508,31.14395923614502,30.518191623687745,26.54601314544678,23.446057586669923,
1986-04-02,,,33.69516372680664,33.32933044433594,31.43277473449707,30.831075191497803,26.8001708984375,23.593353595733642,
1986-04-03,,,33.31007385253906,33.56038284301758,31.846743392944337,31.100636291503907,27.04470146179199,23.73679870605469,
1986-04-04,,,32.15481185913086,33.56038284301758,32.077795791625974,31.293180084228517,27.264201354980468,23.86869119644165,
1986-04-07,,,31.480905532836918,32.924987411499025,32.31847496032715,31.42796058654785,27.466372261047365,23.992881870269777,
1986-04-08,,,32.44363021850586,32.616917037963866,32.66505374908447,31.50016450881958,27.689723091125487,24.122848949432374,
1986-04-09,,,33.21380615234375,32.52064552307129,32.924987983703616,31.596436405181883,27.920775680541993,24.256666927337648,
1986-04-10,,,33.406349182128906,32.539900588989255,33.05014171600342,31.72159023284912,28.149902801513672,24.390484886169432,
1986-04-11,,,33.31007385253906,32.770952987670896,33.16566791534424,31.83230266571045,28.35977550506592,24.52141466140747,
1986-04-14,,,33.11752700805664,33.09827728271485,33.01163234710693,31.938201427459717,28.563871803283693,24.651381664276123,
1986-04-15,,,32.924983978271484,33.19454803466797,32.90573253631592,32.024845886230466,28.76411724090576,24.782311420440674,
1986-04-16,,,32.924983978271484,33.136783599853516,32.828714561462405,32.13074464797974,28.96436267852783,24.913241176605226,
1986-04-17,,,32.828712463378906,33.02125625610351,32.780578422546384,32.31366090774536,29.158831825256346,25.04320821762085,
1986-04-18,,,32.2510871887207,32.80945892333985,32.79020595550537,32.43400087356567,29.335972175598144,25.165473556518556,
1986-04-21,,,31.192094802856445,32.4243724822998,32.761324882507324,32.53989992141724,29.499634399414063,25.279074420928954,
1986-04-22,,,31.3846378326416,32.116303253173825,32.6554256439209,32.660239696502686,29.66522205352783,25.394600715637207,
1986-04-23,,,31.673452377319336,31.8659969329834,32.501390266418454,32.713189125061035,29.84043685913086,25.510126972198485,
1986-04-24,,,31.3846378326416,31.577182006835937,32.29921913146973,32.674680423736575,30.00602451324463,25.6237278175354,
1986-04-25,,,31.0958251953125,31.346129608154296,32.07779426574707,32.62173109054565,30.161985054016114,25.73347780227661,23.056637592315674
1986-04-28,,,30.036834716796875,31.115077590942384,31.769725036621093,32.39067869186401,30.296765785217286,25.834563312530516,23.089851417541503
1986-04-29,,,28.785295486450195,30.5952091217041,31.355756187438963,32.13074436187744,30.40844108581543,25.924096183776854,23.11777024269104
1986-04-30,,,29.074113845825195,30.075341415405273,30.970669174194335,31.89969186782837,30.506638412475585,26.015554485321044,23.149539985656737
1986-05-01,,,28.785295486450195,29.555472946166994,30.566327476501463,31.673452949523927,30.579805030822754,26.104124603271483,23.177940187454222
1986-05-02,50.383174718471246,P,28.689022064208984,29.074112319946288,30.210120964050294,31.50016345977783,30.62023914337158,26.187881107330323,23.206340379714966
1986-05-05,50.379326099964864,P,28.88157081604004,28.843059539794922,29.979068565368653,31.370196723937987,30.647195358276367,26.26971223831177,23.23666604042053
1986-05-06,50.383411170399086,P,28.689022064208984,28.82380485534668,29.70950698852539,31.182466316223145,30.68185317993164,26.350580615997316,23.268435754776
1986-05-07,50.38689301841285,P,28.977842330932617,28.804550552368163,29.43994598388672,30.97066812515259,30.718436546325684,26.435299911499023,23.305019083023073
1986-05-08,50.39356132865567,P,29.074113845825195,28.862314224243164,29.20889358520508,30.7540563583374,30.75116897583008,26.52290733337402,23.34160241127014
1986-05-09,50.40015255600401,P,29.074113845825195,28.939332580566408,29.006722450256348,30.54225835800171,30.783901405334472,26.60666389465332,23.376741676330568
1986-05-12,50.40657398966599,P,29.45919418334961,29.05485725402832,28.94895839691162,30.35934171676636,30.82818634033203,26.6961967086792,23.41332495689392
1986-05-13,50.41701455042827,P,29.844287872314453,29.285910415649415,29.054857635498045,30.205306911468504,30.870545921325682,26.790543174743654,23.452315092086792
1986-05-14,50.42708392289138,P,29.94055938720703,29.478453826904296,29.14150218963623,30.056085681915285,30.920607261657715,26.88585235595703,23.4922679233551
1986-05-15,50.43540057615437,A,29.844287872314453,29.632488632202147,29.247401428222656,29.90686445236206,30.959115982055664,26.98308696746826,23.531258058547973
1986-05-16,50.44339558956771,A,29.748016357421875,29.767269134521484,29.353300857543946,29.78171091079712,30.987997589111327,27.078396167755127,23.570729541778565
1986-05-19,50.44697456746385,A,29.748016357421875,29.825033569335936,29.439945411682128,29.70950698852539,31.007252006530763,27.171779918670655,23.61068238258362
1986-05-20,50.44419350601691,A,29.94055938720703,29.844287872314453,29.565099143981932,29.63730306625366,30.986072158813478,27.263238220214845,23.6515979385376
1986-05-21,50.44077314695438,A,30.036834716796875,29.86354293823242,29.67099838256836,29.55547218322754,30.96104148864746,27.355659275054933,23.692994871139526
1986-05-22,50.44772131142596,A,31.3846378326416,30.17161293029785,29.90205078125,29.55547218322754,30.97066879272461,27.459632892608642,23.741130819320677
1986-05-23,50.45437099217967,A,31.288368225097656,30.479683303833006,30.123476219177245,29.5650993347168,30.974519653320314,27.557830257415773,23.790710859298706
1986-05-26,50.46259395667831,A,31.288368225097656,30.787753677368165,30.30639362335205,29.627676010131836,30.98029598236084,27.657953052520753,23.84269769668579
1986-05-27,50.47398005746755,A,31.480905532836918,31.095822906494142,30.470055389404298,29.762456512451173,30.98607219696045,27.75518762588501,23.895165843963625
1986-05-28,50.48251812085726,A,30.99955177307129,31.288366317749023,30.575954627990722,29.858728408813477,30.98992305755615,27.848571376800535,23.945708599090576
1986-05-29,50.475970812152475,A,30.22937774658203,31.057314300537108,30.61446361541748,29.93093252182007,31.011102867126464,27.937141551971436,23.991919107437134
1986-05-30,50.46983333704745,A,30.133100509643555,30.82626075744629,30.65297203063965,30.003136444091798,31.016879119873046,28.03437614440918,24.038129606246947
1986-06-02,50.459824129345975,A,29.651742935180664,30.49893569946289,30.643344688415528,30.041645050048828,31.028431701660157,28.126797161102296,24.08337739944458
1986-06-03,50.439400469285395,A,28.303936004638672,29.86354179382324,30.47968235015869,30.02239074707031,31.014953575134278,28.20766555786133,24.122848873138427
1986-06-04,50.413398627663234,P,27.341217041015625,29.13187484741211,30.210120582580565,29.940559482574464,30.949488639831543,28.267354125976563,24.155581312179564
1986-06-05,50.390070160263626,P,27.24494743347168,28.534988784790038,29.796151542663573,29.84910116195679,30.85129135131836,28.32800542831421,24.186869668960572
1986-06-06,50.363896174158704,P,26.763591766357425,27.861087036132812,29.34367389678955,29.733575057983398,30.743466949462892,28.38384317398071,24.216232624053955
1986-06-09,50.328973516605004,P,25.415781021118164,27.013894653320314,28.756415176391602,29.531404399871825,30.55862491607666,28.425240097045897,24.23885652542114
1986-06-10,50.31065447759613,P,26.185955047607425,26.590298461914063,28.226920127868652,29.348487758636473,30.402664375305175,28.474338760375975,24.264849920272827
1986-06-11,50.30808545604703,P,26.763591766357425,26.474773406982422,27.803324127197264,29.189639377593995,30.264032936096193,28.532101917266846,24.294694232940675
1986-06-12,50.31259552195738,P,27.14867401123047,26.45551872253418,27.49525375366211,29.054858684539795,30.14080493927002,28.592753200531007,24.327908039093018
1986-06-13,50.32222639999454,P,27.14867401123047,26.53253517150879,27.1968111038208,28.924891567230226,30.04068218231201,28.65244176864624,24.361603202819825
1986-06-16,50.34817601973839,P,27.341217041015625,26.917622375488282,26.965758514404296,28.804551601409912,29.957888412475587,28.712130336761476,24.397705154418944
1986-06-17,50.36228882785912,P,26.763591766357425,27.03314971923828,26.81172409057617,28.64570322036743,29.84428764343262,28.767005367279054,24.43284440994263
1986-06-18,50.36461706832034,P,26.089683532714844,26.898368072509765,26.686570739746095,28.44834566116333,29.701805191040037,28.811290435791015,24.46846501350403
1986-06-19,50.36072152253212,P,26.185955047607425,26.705824279785155,26.580671501159667,28.188411521911622,29.55739730834961,28.85365005493164,24.505529680252074
1986-06-20,50.35688797665668,P,26.474767684936523,26.571043014526367,26.55178909301758,27.947731494903564,29.42069118499756,28.89023334503174,24.545482511520387
1986-06-23,50.34742091761353,P,26.185955047607425,26.339990615844727,26.628806495666502,27.692610836029054,29.282059745788573,28.922965774536134,24.58254717826843
1986-06-24,50.33900548530221,P,25.704599380493164,26.128192138671874,26.58067092895508,27.403795528411866,29.13765205383301,28.950884647369385,24.61720506668091
1986-06-25,50.32447206058395,P,23.971702575683597,25.704595947265624,26.301482009887696,27.052403068542482,28.95858642578125,28.96147455215454,24.640310325622558
1986-06-26,50.328040943457154,P,26.378501892089844,25.743105316162108,26.22446479797363,26.859859275817872,28.82958221435547,28.99420701980591,24.674005489349366
1986-06-27,50.326394936015156,P,25.9934139251709,25.646834564208984,26.108938789367677,26.65287494659424,28.70442874908447,29.020200462341307,24.70384979248047
1986-06-30,50.33269567261194,P,26.763591766357425,25.762361907958983,26.051176261901855,26.508467388153075,28.615858688354493,29.057746543884278,24.737063617706298
1986-07-01,50.342708911166035,P,26.378501892089844,25.89714241027832,26.0126672744751,26.412195682525635,28.515735969543456,29.090479011535646,24.768833360671998
1986-07-02,50.368302952584,P,26.282228469848636,26.359247589111327,26.031921768188475,26.359246253967285,28.407911491394042,29.12417417526245,24.80108446121216
1986-07-03,50.37671436738939,P,26.763591766357425,26.436265563964845,26.089685440063477,26.335178470611574,28.31549057006836,29.160757541656494,24.835742378234862
