Date,GRADE,GPS,DOW,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2019-06-19,,,36.8252182006836,38.19040985107422,38.72342872619629,37.748814010620116,39.582496337890625,,
2019-06-20,,,37.15171051025391,37.59057617187501,38.5617015838623,37.78374080657959,39.50396842956543,,
2019-06-21,,,36.71891403198242,37.16689529418945,38.3384708404541,37.778693199157715,39.36574562072754,,
2019-06-24,,,37.64524841308594,37.201822662353514,38.183576583862305,37.81996231079101,39.25383255004883,,
2019-06-25,,,37.728763580322266,37.21397094726562,38.00514450073242,37.88935489654541,39.1328133392334,,
2019-06-26,,,38.30582427978516,37.510092163085936,37.850251007080075,37.98198738098145,39.026029434204105,,
2019-06-27,,,38.65509414672852,37.81076889038086,37.70067253112793,38.074620246887214,38.93446296691894,,
2019-06-28,,,37.44023895263672,37.95503387451172,37.560964584350586,38.17142887115479,38.81859939575195,,
2019-07-01,,,38.08563232421875,38.04311065673828,37.6224666595459,38.254950332641606,38.71384757995605,,
2019-07-02,,,37.50857925415039,37.9990737915039,37.60652236938476,38.23482952117921,38.60129661560059,,
2019-07-03,,,37.4554328918457,37.82899551391601,37.66954383850098,38.19648628234864,38.51252876281738,,
2019-07-04,,,37.4554328918457,37.589063262939455,37.69991607666016,38.13080883026124,38.4334895324707,,
2019-07-05,,,37.44023895263672,37.589063262939455,37.77204856872559,38.05525970458985,38.35534400939942,,
2019-07-08,,,36.84040451049805,37.34001770019531,37.6915641784668,37.937570381164555,38.261459808349606,,
2019-07-09,,,36.34687423706055,37.10767669677735,37.553375244140625,37.779259872436526,38.13929504394531,,
2019-07-10,,,36.10390472412109,36.837371063232425,37.33318328857422,37.591717147827154,38.02125122070313,,
2019-07-11,,,36.27853393554688,36.60199127197266,37.095527267456056,37.398099899292,37.95803863525391,,
2019-07-12,,,37.74394989013672,36.662733459472655,37.125898361206055,37.34343147277833,37.915153656005856,,
2019-07-15,,,38.67028045654297,37.02870864868164,37.184363174438474,37.40341491699219,37.88840057373047,,
2019-07-16,,,39.725677490234375,37.70446929931641,37.406072998046874,37.50629768371583,37.890388870239256,,
2019-07-17,,,39.17899703979492,38.319487762451175,37.5784294128418,37.62398662567139,37.888478164672854,,
2019-07-18,,,39.29289245605469,38.922359466552734,37.76217536926269,37.731045722961426,37.88210990905762,,
2019-07-19,,,39.11825942993164,39.19722137451172,37.92997741699219,37.851012992858884,37.87015365600586,,
2019-07-22,,,38.6323127746582,39.18962783813477,38.109168243408206,37.9003662109375,37.88020942687988,,
2019-07-23,,,39.95346832275391,39.23518600463868,38.46982765197754,38.01160144805908,37.89378814697265,,
2019-07-24,,,40.08255386352539,39.415897369384766,38.86769256591797,38.10043792724609,37.90291397094727,,
2019-07-25,,,38.54879760742188,39.2670783996582,39.09471893310547,38.09512310028076,37.88091552734375,,
2019-07-26,,,37.288387298583984,38.90110397338867,39.04916267395019,38.087530517578124,37.86633804321289,,
2019-07-29,,,36.48354721069336,38.471350860595706,38.83048934936524,38.007426261901855,37.84644020080567,,
2019-07-30,,,36.74928665161133,37.83051452636719,38.53285026550293,37.969461631774905,37.82362487792969,,
2019-07-31,,,36.779666900634766,37.16993713378906,38.292917251586914,37.93567333221436,37.80770370483398,,
2019-08-01,,,35.5723991394043,36.57465744018555,37.920867919921875,37.841521644592284,37.790088195800784,,
2019-08-02,,,34.62330627441406,36.04164123535156,37.47137260437012,37.70067501068115,37.746156997680664,,
2019-08-05,,,33.993099212646484,35.54355163574219,37.00745124816895,37.55830974578858,37.689621658325194,,
2019-08-06,,,33.734947204589844,34.94068374633789,36.38559913635254,37.42771339416504,37.637502365112304,38.89074554443359,
2019-08-07,,,34.084205627441406,34.40159149169922,35.78576431274414,37.326728439331056,37.59012298583984,38.858898658752445,
2019-08-08,,,35.5268440246582,34.39248046875,35.48356895446777,37.28914394378662,37.56461112976074,38.84761486053467,
2019-08-09,,,35.412960052490234,34.550411224365234,35.2960262298584,37.172594451904295,37.56278900146484,38.83803592681885,
2019-08-12,,,34.69163513183594,34.690118408203126,35.116835021972655,36.97366218566894,37.52831764221192,38.8171276473999,
2019-08-13,,,35.5723991394043,35.05760879516602,34.99914627075195,36.76599826812744,37.48154571533203,38.807272300720214,
2019-08-14,,,33.46918869018555,34.93460540771484,34.66809844970703,36.48050785064697,37.3864835357666,38.76703006744385,
2019-08-15,,,32.937686920166016,34.41677398681641,34.4046272277832,36.16274757385254,37.26985763549805,38.71586013793945,
2019-08-16,,,33.795677185058594,34.09331741333008,34.32186431884766,35.89661846160889,37.16674674987793,38.66743286132812,
2019-08-19,,,34.62330627441406,34.0796516418457,34.38488502502442,35.69616813659668,37.075329055786135,38.61328723907471,
2019-08-20,,,32.770652770996094,33.51930236816406,34.28845558166504,35.337027359008786,36.940480422973636,38.520034866333006,
2019-08-21,,,32.86177062988281,33.39781875610352,34.16621208190918,34.97598819732666,36.80062065124512,38.42297897338867,
2019-08-22,,,31.92784309387207,33.19584999084473,33.806311988830565,34.64494047164917,36.63615993499756,38.295404834747316,
2019-08-23,,,30.910402297973636,32.618795013427736,33.35605621337891,34.32604122161865,36.47762161254883,38.176141052246095,
2019-08-26,,,30.99392890930176,31.892919540405273,32.98628559112549,34.05156030654907,36.34808795928955,38.05838605880737,
2019-08-27,,,31.25967025756836,31.590723037719727,32.555012702941895,33.77707948684692,36.21992092132568,37.94987413406372,
2019-08-28,,,32.284706115722656,31.475310134887696,32.436564445495605,33.55233144760132,36.129110679626464,37.85580350875855,
2019-08-29,,,32.70930862426758,31.631603240966797,32.41372661590576,33.409176921844484,36.040262641906736,37.772115535736084,
2019-08-30,,,32.910030364990234,32.031528854370116,32.325161933898926,33.32351312637329,35.964084968566894,37.664915294647216,
2019-09-02,,,32.910030364990234,32.41474914550781,32.15383434295654,33.26935968399048,35.86938060760498,37.561606578826904,
2019-09-03,,,32.26927185058594,32.616669464111325,32.103696250915526,33.19607591629028,35.76019077301025,37.44650205612183,
2019-09-04,,,32.840545654296875,32.72783737182617,32.10157375335693,33.133892917633055,35.65088520050049,37.338457317352294,
2019-09-05,,,33.47357177734375,32.880690002441405,32.256146621704104,33.03122930526733,35.547254753112796,37.24085886001587,
2019-09-06,,,33.38092803955078,32.97486953735351,32.50319919586182,32.92962770462036,35.466068534851075,37.14233396530151,
2019-09-09,,,34.31505584716797,33.25587463378906,32.83531188964844,32.910798740386966,35.39065700531006,37.05225229263306,
2019-09-10,,,35.7586669921875,33.95375366210938,33.28521156311035,32.92011213302612,35.3556587600708,36.97847768783569,
2019-09-11,,,36.19098663330078,34.62384185791016,33.67583961486817,33.056202030181886,35.330369834899905,36.92144929885864,
2019-09-12,,,36.26047134399414,35.18122177124023,34.03095588684082,33.222341251373294,35.30647060394287,36.869980068206786,
2019-09-13,,,37.21001052856445,35.94703826904297,34.460953903198245,33.393057918548585,35.30186603546142,36.82860502243042,
2019-09-16,,,37.8353385925293,36.65109481811523,34.95348472595215,33.55365953445435,35.32176471710205,36.79161226272583,
2019-09-17,,,37.05561447143555,36.910484313964844,35.43211898803711,33.76790761947632,35.33593952178955,36.73761728286743,
2019-09-18,,,36.677345275878906,37.007756042480466,35.815798950195315,33.95868635177612,35.347408332824706,36.68432977676392,
2019-09-19,,,36.77770614624024,37.111203002929685,36.14621238708496,34.20117950439453,35.35739177703857,36.65771520614624,
2019-09-20,,,37.21773910522461,37.11274871826172,36.529893493652345,34.51654634475708,35.34686756134033,36.631010608673094,
2019-09-23,,,36.98614883422852,36.94291076660157,36.7970027923584,34.81615734100342,35.313184928894046,36.600792751312255,
2019-09-24,,,35.97483444213867,36.726754760742196,36.81861953735351,35.05191555023193,35.23816806793213,36.56427846908569,
2019-09-25,,,36.80858612060547,36.753002929687504,36.88037948608398,35.278109550476074,35.19075984954834,36.539619007110595,
2019-09-26,,,36.46118927001953,36.68969955444336,36.900451278686525,35.46570358276367,35.134125785827635,36.50811784744263,
2019-09-27,,,36.33765411376953,36.51368255615235,36.81321563720703,35.637084770202634,35.0785136795044,36.474333667755126,
2019-09-30,,,36.78541946411133,36.47353668212891,36.70822372436523,35.83085422515869,35.041575813293456,36.46089262008667,
2019-10-01,,,35.488487243652344,36.37626724243164,36.55151100158692,35.99181499481201,34.95227619171143,36.423032169342044,
2019-10-02,,,34.685604095458984,35.95167083740235,36.35233688354492,36.08406791687012,34.8443371963501,36.37362558364868,
2019-10-03,,,34.97896194458008,35.655225372314455,36.172462463378906,36.15933742523193,34.772940483093265,36.326928005218505,
2019-10-04,,,35.00212478637695,35.388119506835935,35.95090103149414,36.24039726257324,34.72721523284912,36.296776638031005,
2019-10-07,,,34.870880126953125,35.005211639404294,35.7393741607666,36.2681884765625,34.694961891174316,36.27070104598999,
2019-10-08,,,33.85185623168945,34.67788543701172,35.52707633972168,36.1728479385376,34.63701328277588,36.230319080352785,
2019-10-09,,,33.975372314453125,34.53583908081055,35.24375495910645,36.06206722259522,34.58092739105225,36.19431554794311,
2019-10-10,,,34.67788314819336,34.475623321533206,35.06542434692383,35.982937812805176,34.563037071228024,36.17656263351441,
2019-10-11,,,36.38398361206055,34.75199508666992,35.07005729675293,35.94163646697998,34.59825061798096,36.17220380783081,
2019-10-14,,,36.14467239379883,35.006753540039064,35.00598258972168,35.857103157043454,34.641282081604004,36.1654518699646,
2019-10-15,,,36.438026428222656,35.5239875793457,35.10093650817871,35.82622375488281,34.69534366607666,36.16642301559448,
2019-10-16,,,36.37627029418945,36.00416717529297,35.270003128051755,35.81117000579834,34.74118495941162,36.165653972625734,
2019-10-17,,,36.9089469909668,36.45037994384766,35.46300163269043,35.81773204803467,34.768827018737795,36.166719074249265,
2019-10-18,,,37.02474212646485,36.578531646728514,35.66526336669922,35.80808219909668,34.80106266021728,36.18192583084107,
2019-10-21,,,36.37627029418945,36.62485122680664,35.81580238342285,35.777588272094725,34.83475536346435,36.181536502838135,
2019-10-22,,,36.14467239379883,36.56618041992188,36.04508399963379,35.78608016967773,34.84620082855225,36.16387327194214,
2019-10-23,,,36.46118927001953,36.58316421508789,36.29366569519043,35.76871032714844,34.906040840148925,36.14626218795777,
2019-10-24,,,38.19045639038086,36.8394660949707,36.64492301940918,35.855173683166505,35.011096229553225,36.14047693252564,
2019-10-25,,,38.97015380859375,37.22854843139648,36.9035400390625,35.98679866790771,35.11458576202393,36.140666255950926,
2019-10-28,,,39.533721923828125,37.86003875732422,37.24244499206543,36.124213790893556,35.212794075012205,36.14406156539917,
2019-10-29,,,39.74987411499024,38.5810791015625,37.573629760742186,36.33728313446045,35.3523785018921,36.14642946243286,
2019-10-30,,,39.39476013183594,39.16779327392578,37.875478744506836,36.572740936279295,35.48303829193116,36.14182947158813,
2019-10-31,,,38.97788238525391,39.32527847290039,38.08237228393555,36.77268695831299,35.624039077758795,36.13009950637817,
2019-11-01,,,40.382911682128906,39.60783004760742,38.418189239501956,37.04172630310059,35.8134892654419,36.14555543899536,
2019-11-04,,,41.81881332397461,40.06484832763672,38.96244354248047,37.38912296295166,36.02998695373535,36.18903745651245,
2019-11-05,,,41.84197235107422,40.48326797485352,39.532173538208006,37.7886287689209,36.24163299560547,36.230776958465576,
2019-11-06,,,41.90372085571289,40.985060119628905,40.07642669677735,38.18504619598389,36.434013290405275,36.28156198501587,
2019-11-07,,,43.07715606689453,41.80491485595703,40.56509666442871,38.60500984191894,36.64137023925782,36.34081644058227,
2019-11-08,,,43.22384643554688,42.37310180664063,40.99046592712402,38.94700298309326,36.84764656066895,36.40586576461792,
2019-11-11,,,43.08488082885742,42.62631530761719,41.34558181762695,39.29401340484619,37.05114356994629,36.460262088775636,
2019-11-12,,,42.58308029174805,42.77453689575195,41.628902435302734,39.601266098022464,37.257419738769535,36.50880525588989,
2019-11-13,,,41.425086975097656,42.678810119628906,41.83193511962891,39.85370693206787,37.42911056518555,36.53999788284302,
2019-11-14,,,41.64898300170898,42.393175506591795,42.09904518127441,40.09070873260498,37.592618789672855,36.569936771392825,
2019-11-15,,,42.35148239135742,42.218702697753905,42.295902252197266,40.35704574584961,37.77202987670899,36.61904920578003,
2019-11-18,,,41.93461608886719,41.98864974975586,42.30748252868652,40.634963035583496,37.924421081542974,36.65753904342651,
2019-11-19,,,41.2166633605957,41.71536636352539,42.24495162963867,40.88856258392334,38.033581008911135,36.69461988449097,
2019-11-20,,,40.66082382202149,41.562513732910155,42.120661926269534,41.09854431152344,38.12297775268555,36.72667379379273,
2019-11-21,,,41.59493637084961,41.55170440673828,41.97243995666504,41.268768310546875,38.22966705322266,36.76806882858276,
2019-11-22,,,41.84197235107422,41.44980239868164,41.834252548217776,41.4123592376709,38.32230628967286,36.81208616256714,
2019-11-25,,,42.61396026611328,41.58567123413086,41.78716049194336,41.56637115478516,38.41787872314453,36.86982172012329,
2019-11-26,,,42.74519729614258,41.891378021240236,41.80337219238281,41.71613731384277,38.531670379638676,36.93380495071411,
2019-11-27,,,42.44026947021485,42.247267150878905,41.90489044189453,41.868412780761716,38.646928863525396,36.99716859817505,
2019-11-28,,,42.44026947021485,42.416333770751955,41.98401908874512,42.04153213500977,38.76018013000489,37.05878595352173,
2019-11-29,,,41.728763580322266,42.39369201660156,41.92174720764161,42.108824729919434,38.85040061950684,37.09863409042359,
2019-12-02,,,41.5645637512207,42.18381271362305,41.884741973876956,42.09611225128174,38.94196891784669,37.12757692337036,
2019-12-03,,,40.51685333251953,41.73814392089844,41.81476097106934,42.029856300354005,39.0328092956543,37.13548868179321,
2019-12-04,,,40.87651443481445,41.42539291381836,41.83633003234864,41.97849597930908,39.11416786193848,37.152463855743406,
2019-12-05,,,40.65758895874024,41.06885681152344,41.742595291137704,41.857517623901366,39.19809585571289,37.166110820770264,
2019-12-06,,,41.61147689819336,41.04539947509765,41.719545745849615,41.77689914703369,39.303572311401375,37.19104299545288,
2019-12-09,,,41.65056610107422,41.06259994506836,41.623206329345706,41.70518341064453,39.40087524414063,37.22122552871704,
2019-12-10,,,41.54111862182617,41.267453002929685,41.50279846191407,41.65308532714844,39.52192787170411,37.237102031707764,
2019-12-11,,,41.51765823364258,41.39568176269531,41.41053733825684,41.657713890075684,39.658568954467775,37.25145307540893,
2019-12-12,,,42.57318878173828,41.77880172729492,41.42382926940918,41.70392417907715,39.81045349121094,37.2916969871521,
2019-12-13,,,41.65839767456055,41.78818588256836,41.416792678833005,41.6692699432373,39.94357894897461,37.33539709091187,
2019-12-16,,,42.35426712036133,41.92892608642578,41.49576301574707,41.690252494812015,40.093246688842775,37.39410429000854,
2019-12-17,,,42.73738098144531,42.16817855834961,41.71781578063965,41.766288375854494,40.27095718383789,37.45398523330689,
2019-12-18,,,42.41681289672852,42.3480094909668,41.87184562683105,41.854087829589844,40.439785995483405,37.51035669326782,
2019-12-19,,,42.62791442871094,42.35895462036133,42.068878173828125,41.90573673248291,40.59878662109375,37.58091184616089,
2019-12-20,,,42.69828796386719,42.566932678222656,42.177559280395506,41.94855251312256,40.725072708129886,37.66166166305542,
2019-12-23,,,42.94849395751953,42.685778045654295,42.30735206604004,41.96527919769287,40.861149139404304,37.75121561050415,
2019-12-24,,,42.92502975463867,42.72330780029297,42.44574317932129,41.974270820617676,40.99088920593262,37.843116436004635,38.36693099021912
2019-12-25,,,42.92502975463867,42.824951171875,42.5864803314209,41.998508834838866,41.1218643951416,37.93152467727661,38.395211668014525
2019-12-26,,,43.17523193359375,42.93441467285156,42.646684646606445,42.035256958007814,41.24719009399414,38.008008556365965,38.42781170845032
2019-12-27,,,42.870304107666016,42.96881790161133,42.767875289916994,42.092333984375,41.364101333618166,38.082581996917725,38.460308961868286
2019-12-30,,,42.4871826171875,42.876555633544925,42.78116683959961,42.13846492767334,41.486319580078124,38.16053747177124,38.488832559585575
2019-12-31,69.88454983517462,A,42.792110443115234,42.849971771240234,42.7866397857666,42.252227783203125,41.619268341064455,38.23273458480835,38.520003442764285
2020-01-01,69.74347625879861,A,42.792110443115234,42.823387908935544,42.82416954040527,42.34800758361816,41.74588676452637,38.32596380233765,38.54649693489075
2020-01-02,68.95819658228753,A,42.02587127685547,42.59351577758789,42.76396522521973,42.41642169952392,41.82259506225586,38.416845645904544,38.566352891921994
2020-01-03,67.09568275651579,P,40.985984802246094,42.216651916503906,42.59273490905762,42.38514709472656,41.8629116821289,38.488748722076416,38.57809079170227
2020-01-06,65.2576833339908,P,40.82178115844727,41.88357162475586,42.38006362915039,42.34370784759521,41.88867286682129,38.55073347091675,38.58201035499573
2020-01-07,63.09518013659025,P,40.80614471435547,41.4863784790039,42.16817512512207,42.30695915222168,41.909798278808594,38.63108839035034,38.575561628341674
2020-01-08,61.14840284938604,P,41.22835922241211,41.17362823486328,41.998508071899415,42.292494201660155,41.94647026062012,38.714754276275634,38.568866624832154
2020-01-09,59.65604937799062,P,40.80614471435547,40.929682922363284,41.76159934997558,42.204141998291014,41.983035507202146,38.80353729248047,38.54947106361389
2020-01-10,59.29627657314463,P,40.26665496826172,40.7858169555664,41.501234436035155,42.134554862976074,41.980710372924804,38.89709981918335,38.536620435714724
2020-01-13,59.648409287366206,P,40.93124771118164,40.80771026611328,41.34564094543457,42.06340389251709,41.96295906066894,38.99647300720215,38.527429533004764
2020-01-14,59.92187675532535,P,40.84524154663086,40.81552963256836,41.15095405578613,41.96879692077637,41.943024444580075,39.09232872009277,38.52110142707825
2020-01-15,59.77032271304862,B,40.86870193481445,40.74359817504883,40.95861320495605,41.891391372680665,41.92232406616211,39.17816867828369,38.51698609352112
2020-01-16,60.194991591728574,B,41.03289031982422,40.78894729614258,40.85931510925293,41.81164016723633,41.881438751220706,39.261404495239255,38.51676001548767
2020-01-17,61.13740591474393,B,41.7053108215332,41.07667846679688,40.93124771118164,41.761991310119626,41.85106803894043,39.34935729980469,38.507136297225955
2020-01-20,61.58713842914068,B,41.7053108215332,41.23149108886719,41.01960067749023,41.699832153320315,41.82347663879395,39.43731010437012,38.49945834159851
2020-01-21,61.822415190848034,B,41.12671661376953,41.28778610229492,41.05165786743164,41.60991649627685,41.794349365234375,39.525884552001955,38.48619330406189
2020-01-22,61.10820150899292,B,39.774070739746094,41.06885986328125,40.90622901916504,41.452368545532224,41.76132904052734,39.59521980285645,38.46683856010437
2020-01-23,59.75909893493421,B,39.289310455322266,40.72014389038086,40.75454559326172,41.258072471618654,41.71413558959961,39.65337718963623,38.44711802482605
2020-01-24,56.683793410764075,B,37.9132080078125,39.96172332763672,40.5192008972168,41.01021766662598,41.62537010192871,39.69869998931885,38.42051697731018
2020-01-27,52.80374931816135,B,36.88894271850586,38.99844970703125,40.11497039794922,40.730305671691895,41.524456634521485,39.72443885803223,38.38834557533264
2020-01-28,49.31939563920011,B,36.8733024597168,38.1477668762207,39.717776489257815,40.43436527252197,41.437589416503904,39.73558521270752,38.357031450271606
2020-01-29,48.80233330857448,B,38.83581161499024,37.96011505126953,39.51448745727539,40.23655033111573,41.40108917236328,39.762033462524414,38.34174138069153
2020-01-30,48.090367463251226,B,37.89756774902344,37.681766510009766,39.20095520019531,40.03013515472413,41.32714179992676,39.77840442657471,38.32419224739075
2020-01-31,47.274447049463895,B,36.02105712890625,37.30333633422852,38.63252983093262,39.78188877105713,41.2107234954834,39.76651489257812,38.29755995750427
2020-02-03,47.87090866057236,B,36.544921875,37.23453216552734,38.1164909362793,39.56804580688477,41.08934272766113,39.75361072540283,38.27261149406433
2020-02-04,49.31415098892838,B,37.56917572021485,37.37370681762695,37.76073684692383,39.40619735717773,40.98582229614258,39.75874633789063,38.24818181037903
2020-02-05,49.63499195494706,B,38.788909912109375,37.36432647705078,37.66222076416015,39.284224891662596,40.91279510498047,39.77986198425293,38.232095880508425
2020-02-06,50.840519997090276,B,38.46833801269531,37.47848052978516,37.58012351989746,39.16733455657959,40.83335647583008,39.79676830291748,38.22724175453186
2020-02-07,53.28734305571809,B,37.55353546142578,37.784976196289065,37.54415626525879,39.03167858123779,40.74985191345215,39.800126266479495,38.215568437576295
2020-02-10,55.335230919512746,B,37.67863464355469,38.01171875,37.62312545776367,38.86904792785644,40.67213333129883,39.80705112457275,38.2039219379425
2020-02-11,56.87186184185082,B,38.14777374267578,38.127438354492185,37.75057258605957,38.73417453765869,40.62475173950195,39.828780517578124,38.19652949333191
2020-02-12,57.286602544574684,C,38.609073638916016,38.091471099853514,37.72789878845215,38.62119312286377,40.579402923583984,39.846785392761234,38.19320219993591
2020-02-13,57.01562272622533,C,37.76464080810547,37.950731658935545,37.71460609436035,38.45778064727783,40.521543960571286,39.85981990814209,38.18396887779236
2020-02-14,57.293938898585225,C,38.02265930175781,38.04455642700195,37.91476631164551,38.27364807128906,40.44976760864258,39.87666996002197,38.17550181388855
2020-02-17,57.4244022429863,C,38.02265930175781,38.11336135864258,38.06254005432129,38.08951549530029,40.37720947265625,39.889042358398434,38.174967489242555
2020-02-18,56.48220531993483,B,37.32679748535156,37.94916610717773,38.03830223083496,37.899519538879396,40.292923049926756,39.90742546081543,38.165228815078734
2020-02-19,55.67189360423196,B,37.1860580444336,37.664562988281254,37.878017044067384,37.77011890411377,40.20629104614258,39.932430000305175,38.15302779197693
2020-02-20,56.170043512661586,B,38.12430953979492,37.73649673461914,37.843614196777345,37.711868858337404,40.11731346130371,39.96388347625732,38.145405740737914
2020-02-21,56.31958996186634,B,37.76464080810547,37.68489303588867,37.864724731445314,37.70444049835205,40.03943832397461,39.991508636474606,38.144142637252806
2020-02-24,55.357409998627155,B,36.15398406982422,37.31115798950195,37.712259674072264,37.66769256591797,39.915432662963866,40.00433967590332,38.13752036094665
2020-02-25,53.80738861147744,B,34.363487243652344,36.71849594116211,37.333831024169925,37.54220180511474,39.747954788208006,40.00945598602295,38.119887533187864
2020-02-26,51.66501937515346,B,33.6597900390625,36.01324234008789,36.83890266418457,37.28340072631836,39.57281433105469,40.006300163269046,38.100307855606076
2020-02-27,46.96045379055058,B,31.434350967407227,34.67525062561035,36.20587368011475,36.96023988723755,39.348943061828614,39.97386484146118,38.07521373748779
2020-02-28,42.662082798925276,B,32.117881774902344,33.545898818969725,35.6153959274292,36.765081119537356,39.137334938049314,39.9312038230896,38.05170381546021
2020-03-02,40.425005227743775,B,32.92063522338867,32.89922904968262,35.105193519592284,36.58386678695679,38.9367777633667,39.8989634513855,38.03220766067505
