Date,GRADE,GPS,TRMB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-02-17,54.65943319956301,B,2.0625,2.079166603088379,2.1177083015441895,2.1723958969116213,2.095677099227905,2.209088530540466,2.732408845424652
1997-02-18,54.67434390813577,B,2.104166984558105,2.079166603088379,2.109375,2.166145896911621,2.092760438919067,2.202630200386047,2.722721345424652
1997-02-19,54.71149058624752,B,2.1458330154418945,2.091666603088379,2.1052083015441894,2.1640625476837156,2.0915104389190673,2.197005200386047,2.713658845424652
1997-02-20,54.79881410911801,B,2.229166984558105,2.120833396911621,2.109375,2.1640625476837156,2.0906771183013912,2.1922135400772094,2.7043880152702333
1997-02-21,54.91103744677258,B,2.2708330154418945,2.1625,2.125,2.1682291984558106,2.0906771183013912,2.1884635400772092,2.694908845424652
1997-02-24,55.05041008987053,C,2.291666984558105,2.208333396911621,2.14375,2.169270896911621,2.0923437976837156,2.1845052099227904,2.685533845424652
1997-02-25,55.15423373060784,C,2.229166984558105,2.233333396911621,2.15625,2.1692708969116206,2.0952083778381345,2.180546879768371,2.6765755152702333
1997-02-26,55.179318804564225,C,2.166666984558105,2.237500190734863,2.1645833969116213,2.168229246139526,2.0985417175292964,2.1751302194595334,2.6669921851158143
1997-02-27,55.176109135372606,C,2.2083330154418945,2.233333396911621,2.177083396911621,2.1640625476837156,2.1039583778381346,2.1705468797683714,2.6574088501930238
1997-02-28,55.102778890041186,C,2.166666984558105,2.212500190734863,2.1875000953674313,2.1609375476837154,2.1064583778381345,2.1653385496139523,2.6479296851158143
1997-03-03,55.03243651372861,B,2.1875,2.1916667938232424,2.2000000953674315,2.1588541984558103,2.1102083778381346,2.1601302194595333,2.6385546851158144
1997-03-04,54.996315937443704,B,2.166666984558105,2.179166793823242,2.206250095367431,2.1578125476837156,2.1135417175292965,2.1565885591506957,2.6297005200386048
1997-03-05,54.995480214817185,B,2.1458330154418945,2.175,2.206250095367431,2.15572919845581,2.1164583778381343,2.1538802194595332,2.6204296851158144
1997-03-06,54.95311245171575,B,2.104166984558105,2.154166793823242,2.1937500953674314,2.1515625476837155,2.1189583778381347,2.1505468893051143,2.611575520038605
1997-03-07,54.955758080961544,B,2.125,2.1458333969116206,2.1791667938232417,2.1520833969116206,2.1222917175292966,2.1474218893051145,2.6020963549613954
1997-03-10,54.986083921637174,B,2.1875,2.1458333969116206,2.1687500953674315,2.1562500476837156,2.1277083778381343,2.145130219459533,2.5932421898841858
1997-03-11,55.01666836503001,B,2.1875,2.15,2.164583396911621,2.16041669845581,2.1331250381469724,2.1436718893051143,2.584179689884186
1997-03-12,55.039856754089925,B,2.1458330154418945,2.15,2.1625,2.16354169845581,2.137708358764648,2.1424218893051146,2.574492189884186
1997-03-13,55.08684214614063,B,2.125,2.154166603088379,2.1541666984558105,2.1656250476837156,2.1422916984558102,2.1409635591506957,2.564283854961395
1997-03-14,55.17489598545816,C,2.2083330154418945,2.170833206176758,2.1583333015441895,2.1729166984558104,2.14729169845581,2.1409635591506957,2.5552213549613954
1997-03-17,55.23318128446388,C,2.229166984558105,2.1791666030883787,2.1625,2.1812500476837156,2.1522916984558105,2.1432552289962765,2.5459505248069765
1997-03-18,55.272195042007894,A,2.229166984558105,2.1875,2.16875,2.1875000476837156,2.1564583778381343,2.1449218988418575,2.5372005248069764
1997-03-19,55.27343153773686,A,2.1875,2.1958333969116213,2.1729166984558104,2.1895833969116207,2.1564583778381343,2.143046898841858,2.528658859729767
1997-03-20,55.28684600447136,A,2.166666984558105,2.204166793823242,2.1791666984558105,2.186458396911621,2.1581250572204587,2.1410677385330197,2.5203255295753477
1997-03-21,55.264700262500206,C,2.1875,2.200000190734863,2.1854166984558105,2.182291746139526,2.1610417175292964,2.1394010686874387,2.5152213644981383
1997-03-24,55.21562782813953,C,2.166666984558105,2.187500190734863,2.183333396911621,2.1760417461395263,2.1631250572204586,2.1391927385330196,2.5097005343437195
1997-03-25,55.19186401096337,B,2.1875,2.1791667938232417,2.183333396911621,2.173958396911621,2.1656250572204585,2.1394010686874387,2.504492199420929
1997-03-26,55.21561964843496,B,2.1458330154418945,2.170833396911621,2.183333396911621,2.1729166984558104,2.168125057220459,2.1394010686874387,2.499179699420929
1997-03-27,55.25001228214078,B,2.1458330154418945,2.166666603088379,2.1854166984558105,2.1697916984558105,2.170625057220459,2.1400260686874386,2.4943880295753478
1997-03-28,55.256544761169884,P,2.1458330154418945,2.1583332061767577,2.1791666984558105,2.16875,2.1735417175292966,2.1408593988418576,2.489700529575348
1997-03-31,55.16945614170627,P,1.9583330154418943,2.1166664123535157,2.1520833015441894,2.1572916507720947,2.1718750381469722,2.1404427289962764,2.4835546946525575
1997-04-01,55.026109317430134,P,1.9375,2.0666664123535154,2.122916603088379,2.1458333015441893,2.1660416984558104,2.1400260591506957,2.476263029575348
1997-04-02,54.95826462343067,B,2.0208330154418945,2.0416664123535155,2.1062499046325684,2.1395833015441896,2.162708358764648,2.1403385591506954,2.470638029575348
1997-04-03,54.83997355636154,B,1.9583330154418943,2.0041664123535154,2.085416507720947,2.1322916030883787,2.157291679382324,2.1392968893051143,2.464388029575348
1997-04-04,54.747637644471375,B,2.0,1.9749998092651366,2.066666507720947,2.126041603088379,2.153541679382324,2.1382552194595332,2.4583463644981385
1997-04-07,54.83963196298578,B,2.0833330154418945,1.9999998092651368,2.0583331108093263,2.1208332538604737,2.1497916793823237,2.1378385496139525,2.453138029575348
1997-04-08,54.94595696023612,B,2.041666984558105,2.020833206176758,2.0437498092651363,2.113541603088379,2.146041679382324,2.1370052194595335,2.447617199420929
1997-04-09,54.95195332197807,B,2.0,2.016666603088379,2.029166507720947,2.106249952316284,2.1422916793823243,2.1359635496139524,2.4417838644981384
1997-04-10,55.05574707447739,B,2.0833330154418945,2.041666603088379,2.022916507720947,2.104166603088379,2.138125,2.1365885496139523,2.4363671946525574
1997-04-11,55.08241748776687,B,2.0,2.041666603088379,2.0083332061767574,2.0937499523162844,2.133541660308838,2.1359635496139524,2.4309505295753477
1997-04-14,55.02170490071696,B,1.9583330154418943,2.016666603088379,2.0083332061767574,2.080208253860474,2.1281249809265135,2.13450520992279,2.4257421946525572
1997-04-15,55.014470450801035,B,2.0,2.008333206176758,2.0145832061767575,2.0687499046325684,2.124374980926514,2.132838540077209,2.4207421946525574
1997-04-16,55.042920517684024,B,2.0208330154418945,2.0124998092651367,2.014583206176758,2.060416555404663,2.1210416412353514,2.130963540077209,2.415950524806976
1997-04-17,54.987104993523644,B,1.9791669845581052,1.9916666030883785,2.016666603088379,2.0510415554046633,2.1168749809265135,2.1286718797683712,2.411158859729767
1997-04-18,55.020338967213064,B,2.0208330154418945,1.9958332061767579,2.0187499046325685,2.0427082061767576,2.114999980926514,2.1259635400772092,2.406679689884186
1997-04-21,55.018229515255406,B,1.9583330154418943,1.9958332061767574,2.0062499046325684,2.0322915077209474,2.1120833015441893,2.1199218702316283,2.4023046898841858
1997-04-22,54.97527553510307,B,1.9583330154418943,1.9874998092651368,1.9979165077209473,2.020833158493042,2.1091666221618652,2.1138802003860473,2.3974088549613954
1997-04-23,54.89829473749595,B,1.8958330154418943,1.9624998092651367,1.9874998092651368,2.008333158493042,2.105416622161865,2.109088530540466,2.391367185115814
1997-04-24,54.8482247470068,B,1.90625,1.9479164123535155,1.9697915077209474,1.9963540077209472,2.1018749618530275,2.103984360694885,2.385481770038605
1997-04-25,54.77329355157581,B,1.8958330154418943,1.9229164123535156,1.9593748092651366,1.9838540077209472,2.098541622161865,2.099817690849304,2.379648435115814
1997-04-28,54.76124514174587,B,1.8541669845581052,1.9020832061767574,1.9489582061767579,1.9786457061767577,2.094374961853027,2.095026030540466,2.3740234351158143
1997-04-29,54.73420889125705,B,1.8125,1.8729166030883786,1.9302082061767578,1.9723957061767579,2.0885416221618653,2.090651030540466,2.368398435115814
1997-04-30,54.81243765747655,B,1.9375,1.88125,1.9218749046325683,1.968229055404663,2.0843749618530274,2.087942700386047,2.3646484351158144
1997-05-01,54.903429590269354,B,1.9791669845581052,1.895833396911621,1.9218749046325683,1.9692707538604737,2.0793749618530275,2.085026040077209,2.359960935115814
1997-05-02,54.98271917648705,B,2.0,1.9166667938232422,1.9197916030883788,1.9692707538604737,2.0739583015441894,2.08231770992279,2.354648435115814
1997-05-05,55.14486867085606,B,2.1458330154418945,1.975,1.9385416030883789,1.9723957538604737,2.0710416221618653,2.08169270992279,2.350273435115814
1997-05-06,55.274536163960484,C,2.0,2.0125,1.9427083015441895,1.9703124046325684,2.066458282470703,2.0808333301544186,2.3456901001930235
1997-05-07,55.31913012559503,C,2.0,2.025,1.953125,1.9703124046325684,2.063124942779541,2.0808333301544186,2.340585935115814
1997-05-08,55.3322437960931,C,2.0,2.029166603088379,1.9625,1.9661457538604736,2.0589582824707033,2.0814583301544185,2.335169270038605
1997-05-09,55.30103923368892,C,1.9166669845581052,2.0125,1.964583396911621,1.9619791030883789,2.053958282470703,2.0802083301544187,2.3289192700386048
1997-05-12,55.194004890518244,C,1.9791669845581052,1.9791667938232422,1.977083396911621,1.9630208015441895,2.049791622161865,2.0799999999999996,2.3226692700386047
1997-05-13,55.1664673528252,B,1.9791669845581052,1.9750001907348629,1.9937500953674316,1.9619791507720943,2.0460416221618654,2.079791669845581,2.3160026049613953
1997-05-14,55.14010546718913,B,2.0208330154418945,1.9791667938232422,2.002083396911621,1.9619791507720947,2.0435416221618654,2.0799999999999996,2.308398435115814
1997-05-15,55.17631125041782,C,2.0833330154418945,1.995833396911621,2.0125,1.9671874523162842,2.043124942779541,2.0810416603088377,2.301731765270233
1997-05-16,55.29461477970628,C,2.125,2.0375,2.025,1.9723958015441894,2.043124942779541,2.0827083301544187,2.295481765270233
