Date,GRADE,GPS,COP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1991-04-02,50.02861114386983,A,3.6299924850463863,3.598009157180786,3.6379867076873773,3.6147993922233583,3.504040961265564,3.3837438106536863,3.4058715391159056
1991-04-03,49.95823490572936,P,3.502062559127808,3.575622081756592,3.618797516822815,3.6052047967910767,3.50827543258667,3.3858610463142393,3.407099052667618
1991-04-04,49.88833426989779,P,3.4700794219970703,3.550036144256592,3.6028062105178833,3.5972091436386107,3.511870241165161,3.3879748153686524,3.408244196176529
1991-04-05,49.820800162106224,P,3.454087257385254,3.5212517738342286,3.5804185390472414,3.5892136096954346,3.514512481689453,3.389454114437103,3.4095419895648957
1991-04-08,49.80174765065914,P,3.5180540084838867,3.514855146408081,3.5612293004989626,3.5900131821632386,3.519699511528015,3.3914149022102356,3.4110045528411863
1991-04-09,49.73841522367561,P,3.4700794219970703,3.4828725337982176,3.5404408454895018,3.587614452838898,3.523927049636841,3.3928959441184996,3.4119946265220644
1991-04-10,49.752932373458975,P,3.4700794219970703,3.4764759063720705,3.526048994064331,3.5828171372413635,3.5287873363494873,3.3940605878829957,3.412984700202942
1991-04-11,49.82992078946098,P,3.6139979362487793,3.505259609222412,3.527647876739502,3.5844162344932555,3.5365259933471678,3.3966644167900086,3.414926983118057
1991-04-12,49.91089782220272,P,3.5980091094970703,3.5340439796447756,3.527647876739502,3.5844162344932555,3.542679395675659,3.399582934379578,3.4167117750644684
1991-04-15,49.94765801938394,P,3.582015991210937,3.5468363761901855,3.5308457612991333,3.585215747356415,3.5487560176849366,3.4018669438362124,3.4186492121219634
1991-04-16,50.022725489698566,P,3.6299924850463863,3.578818988800049,3.5308457612991333,3.5844162344932555,3.5551525163650513,3.4046307182312012,3.420671467781067
1991-04-17,50.09938752311903,A,3.6939544677734375,3.6235939979553224,3.5500349521636965,3.5844162344932555,3.559310178756714,3.4081922912597657,3.4223156905174257
1991-04-18,50.10959406552771,A,3.709946393966675,3.642783689498901,3.574021649360657,3.58841392993927,3.564747133255005,3.412072002887726,3.423574640750885
1991-04-19,50.116072452614624,A,3.709946393966675,3.6651711463928223,3.599607563018799,3.59001305103302,3.5689048099517824,3.4145279908180237,3.4246785271167757
1991-04-22,50.11092865180523,A,3.677963972091675,3.6843607425689697,3.6155985593795776,3.58841392993927,3.5711435747146605,3.417613296508789,3.425389893054962
1991-04-23,50.088340706753826,A,3.6619718074798575,3.690756607055664,3.6347877979278564,3.587614321708679,3.57178316116333,3.4206968641281126,3.426176372766495
1991-04-24,50.03318026298996,A,3.6299924850463863,3.677964210510253,3.650779104232788,3.5884140491485597,3.571463356018066,3.423302454948425,3.427268176078796
1991-04-25,49.95574669563052,A,3.5980091094970703,3.6555767536163324,3.649180221557617,3.5884140491485597,3.5711435794830324,3.426379156112671,3.4274246895313265
1991-04-26,49.904576866851734,P,3.6139979362487793,3.636387062072753,3.650779104232788,3.589213490486145,3.5724227952957155,3.4300903248786927,3.4278937613964082
1991-04-29,49.878168245725725,A,3.601725816726685,3.6211394309997558,3.652750086784363,3.591797924041748,3.5734565687179565,3.4339951395988466,3.4284565448760986
1991-04-30,49.82838757015198,P,3.537118911743164,3.596168851852417,3.6434627294540407,3.587154245376587,3.5744775199890135,3.4375702714920044,3.428308607339859
1991-05-01,49.80792952746234,P,3.553271770477295,3.5808247089385987,3.629394459724426,3.5897147059440613,3.5755017042160033,3.441781482696533,3.4283965122699738
1991-05-02,49.80574289518688,P,3.5209667682647705,3.5654162406921386,3.610496497154236,3.592259073257446,3.577478942871094,3.444404125213623,3.4286330378055574
1991-05-03,49.80278876930103,P,3.537118911743164,3.550040435791016,3.593213748931885,3.5964106559753417,3.581698145866394,3.4478210639953613,3.4290278506278993
1991-05-06,49.78657355879537,P,3.5209667682647705,3.5338886260986326,3.5775140285491944,3.596556293964386,3.5865537834167482,3.450918288230896,3.4289507162570954
1991-05-07,49.8057419293458,P,3.537118911743164,3.5338886260986326,3.565028738975525,3.5999082684516908,3.589493670463562,3.453227903842926,3.428563153743744
