Date,GRADE,GPS,CSGP,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1998-07-01,,,0.918749988079071,,,,,,
1998-07-02,,,0.975000023841858,,,,,,
1998-07-03,,,0.975000023841858,,,,,,
1998-07-06,,,1.006250023841858,,,,,,
1998-07-07,,,1.024999976158142,0.9800000071525574,,,,,
1998-07-08,,,1.0125000476837158,0.9987500190734864,,,,,
1998-07-09,,,1.0499999523162842,1.0137500047683716,,,,,
1998-07-10,,,0.975000023841858,1.0137500047683716,,,,,
1998-07-13,,,1.0,1.0125,,,,,
1998-07-14,,,0.975000023841858,1.0025000095367433,0.9912500083446503,,,,
1998-07-15,,,0.975000023841858,0.9950000047683718,0.996875011920929,,,,
1998-07-16,,,0.962499976158142,0.9775000095367433,0.9956250071525574,,,,
1998-07-17,,,0.975000023841858,0.9775000095367432,0.9956250071525574,,,,
1998-07-20,,,1.0125000476837158,0.9800000190734863,0.9962500095367431,,,,
1998-07-21,,,1.0,0.9850000143051147,0.9937500119209289,,,,
1998-07-22,,,1.0187499523162842,0.99375,0.9943750023841857,,,,
1998-07-23,,,1.0125000476837158,1.0037500143051148,0.990625011920929,,,,
1998-07-24,,,1.024999976158142,1.0137500047683716,0.9956250071525574,,,,
1998-07-27,,,0.975000023841858,1.00625,0.9931250095367432,,,,
1998-07-28,,,0.949999988079071,0.9962499976158142,0.9906250059604644,0.9909375071525574,,,
1998-07-29,,,0.975000023841858,0.987500011920929,0.9906250059604644,0.9937500089406968,,,
1998-07-30,,,1.087499976158142,1.0024999976158142,1.0031250059604644,0.9993750065565109,,,
1998-07-31,,,1.0750000476837158,1.0125000119209289,1.0131250083446504,1.0043750077486038,,,
1998-08-03,,,1.037500023841858,1.025000011920929,1.0156250059604646,1.005937507748604,,,
1998-08-04,,,0.987500011920929,1.0325000166893006,1.0143750071525575,1.0040625095367433,,,
1998-08-05,,,0.975000023841858,1.0325000166893008,1.0100000143051149,1.0021875083446503,,,
1998-08-06,,,0.949999988079071,1.0050000190734865,1.0037500083446504,0.9971875101327896,,,
1998-08-07,,,0.962499976158142,0.9825000047683716,0.9975000083446502,0.9965625077486038,,,
1998-08-10,,,0.962499976158142,0.9674999952316284,0.9962500035762787,0.994687506556511,,,
1998-08-11,,,0.8999999761581421,0.949999988079071,0.9912500023841858,0.9909375041723252,,,
1998-08-12,,,0.918749988079071,0.9387499809265136,0.9856249988079071,0.9881250023841858,,,
1998-08-13,,,0.8999999761581421,0.9287499785423279,0.9668749988079071,0.9850000023841858,,,
1998-08-14,,,0.8999999761581421,0.9162499785423279,0.9493749916553498,0.98125,,,
1998-08-17,,,0.8999999761581421,0.9037499785423279,0.9356249868869781,0.9756249964237214,,,
1998-08-18,,,0.862500011920929,0.8962499856948852,0.9231249868869782,0.9687499970197677,,,
1998-08-19,,,0.875,0.887499988079071,0.9131249845027922,0.9615624994039536,,,
1998-08-20,,,0.8374999761581421,0.8749999880790711,0.9018749833106993,0.9528124958276749,,,
1998-08-21,,,0.800000011920929,0.8549999952316284,0.8856249868869781,0.9415624976158142,,,
1998-08-24,,,0.8125,0.8375,0.8706249892711639,0.9334374964237213,,,
1998-08-25,,,0.8374999761581421,0.8324999928474426,0.864374989271164,0.9278124958276749,,,
1998-08-26,,,0.800000011920929,0.8174999952316284,0.8524999916553497,0.9190624952316284,,,
1998-08-27,,,0.7250000238418579,0.7950000047683716,0.8349999964237214,0.9009374976158142,,,
1998-08-28,,,0.699999988079071,0.7750000000000001,0.8149999976158142,0.882187494635582,,,
1998-08-31,,,0.6625000238418579,0.7450000047683717,0.7912500023841857,0.863437494635582,,,
1998-09-01,,,0.65625,0.7087500095367433,0.7706250011920929,0.8468749940395355,,,
1998-09-02,,,0.625,0.6737500071525575,0.7456250011920929,0.8293749928474426,,,
1998-09-03,,,0.612500011920929,0.6512500047683717,0.7231250047683716,0.8124999940395355,,,
1998-09-04,,,0.612500011920929,0.6337500095367432,0.7043750047683716,0.7949999958276748,,,
1998-09-07,,,0.612500011920929,0.6237500071525575,0.6843750059604645,0.7774999976158142,,,
1998-09-08,,,0.625,0.6175000071525575,0.6631250083446503,0.7637499988079071,0.9001250028610229,,
1998-09-09,,,0.625,0.6175000071525575,0.6456250071525573,0.7490624994039535,0.8942500030994416,,
1998-09-10,,,0.6000000238418579,0.6150000095367433,0.6331250071525574,0.7340625017881394,0.8867500030994415,,
1998-09-11,,,0.550000011920929,0.6025000095367432,0.6181250095367432,0.7165625035762787,0.878250002861023,,
1998-09-14,,,0.5625,0.5925000071525575,0.6081250071525574,0.6996875047683716,0.8693750023841857,,
1998-09-15,,,0.612500011920929,0.5900000095367433,0.6037500083446503,0.6871875047683715,0.8611250030994415,,
1998-09-16,,,0.6625000238418579,0.5975000143051148,0.6075000107288361,0.6765625059604645,0.8541250026226044,,
1998-09-17,,,0.6499999761581421,0.6075000047683716,0.6112500071525574,0.6671875059604645,0.8461250030994415,,
1998-09-18,,,0.7250000238418579,0.6425000071525575,0.6225000083446502,0.6634375065565109,0.8411250030994415,,
1998-09-21,,,0.7250000238418579,0.6750000119209291,0.6337500095367432,0.6590625077486039,0.8356250035762787,,
1998-09-22,,,0.7250000238418579,0.6975000143051149,0.643750011920929,0.6534375101327896,0.8306250035762787,,
1998-09-23,,,0.809374988079071,0.7268750071525575,0.6621875107288361,0.6539062589406968,0.827312502861023,,
1998-09-24,,,0.8125,0.759375011920929,0.6834375083446502,0.6582812577486038,0.8243125033378601,,
1998-09-25,,,0.75,0.7643750071525575,0.7034375071525574,0.6607812583446503,0.8198125028610229,,
1998-09-28,,,0.75,0.7693750023841859,0.7221875071525574,0.6651562571525573,0.8145625019073486,,
1998-09-29,,,0.800000011920929,0.784375,0.7409375071525574,0.6723437577486038,0.8105625021457672,,
1998-09-30,,,0.7749999761581421,0.7774999976158143,0.7521875023841857,0.679843756556511,0.8056875026226044,,
1998-10-01,,,0.7749999761581421,0.7699999928474427,0.7646875023841858,0.6879687547683716,0.800937501192093,,
1998-10-02,,,0.762499988079071,0.7724999904632569,0.7684374988079071,0.6954687535762787,0.7956875014305115,,
1998-10-05,,,0.7437499761581421,0.7712499856948853,0.7703124940395355,0.7020312517881393,0.7910625004768371,,
1998-10-06,,,0.737500011920929,0.7587499856948854,0.7715624928474426,0.7076562523841858,0.7868125009536743,,
1998-10-07,,,0.6875,0.7412499904632569,0.7593749940395356,0.7107812523841858,0.7810625004768371,,
1998-10-08,,,0.6000000238418579,0.70625,0.7381249964237213,0.7107812523841858,0.7713125014305114,,
1998-10-09,,,0.625,0.6787500023841859,0.7256249964237214,0.7145312517881394,0.7623125004768372,,
1998-10-12,,,0.625,0.6550000071525575,0.7131249964237213,0.7176562517881393,0.7540625,,
1998-10-13,,,0.625,0.6325000047683716,0.6956249952316285,0.7182812511920929,0.7468124997615814,,
1998-10-14,,,0.6000000238418579,0.6150000095367433,0.678125,0.7151562511920929,0.7393124997615814,,
1998-10-15,,,0.6000000238418579,0.6150000095367433,0.6606250047683716,0.7126562535762787,0.7323125004768372,,
1998-10-16,,,0.675000011920929,0.625000011920929,0.6518750071525574,0.7101562529802322,0.7265625011920929,,
1998-10-19,,,0.675000011920929,0.6350000143051149,0.6450000107288361,0.7076562523841858,0.7208125019073486,,
1998-10-20,,,0.7250000238418579,0.6550000190734864,0.643750011920929,0.7076562523841858,0.717312502861023,,
1998-10-21,,,0.7250000238418579,0.6800000190734864,0.6475000143051147,0.7034375041723251,0.7134375035762787,,
1998-10-22,,,0.6875,0.6975000143051149,0.6562500119209289,0.6971875041723251,0.7091875040531158,,
1998-10-23,,,0.762499988079071,0.7150000095367433,0.6700000107288361,0.6978125035762787,0.7064375042915344,,
1998-10-26,,,0.8062499761581421,0.7412500023841859,0.6881250083446503,0.7006250023841858,0.7045625042915344,,
1998-10-27,,,0.800000011920929,0.7562500000000001,0.7056250095367431,0.7006250023841858,0.7033125042915345,,
1998-10-28,,,0.824999988079071,0.7762499928474427,0.7281250059604645,0.7031250029802323,0.7023125040531158,,
1998-10-29,,,0.800000011920929,0.7987499952316285,0.7481250047683716,0.7043750047683716,0.7015625047683716,,
1998-10-30,,,0.8374999761581421,0.8137499928474426,0.7643750011920929,0.7081250041723252,0.7023125040531158,,
1998-11-02,,,0.8500000238418579,0.8225000023841857,0.7818750023841858,0.713437506556511,0.703062504529953,,
1998-11-03,,,0.8999999761581421,0.8424999952316284,0.7993749976158142,0.7215625047683716,0.704312504529953,,
1998-11-04,,,0.9375,0.8649999976158143,0.8206249952316285,0.7340625047683715,0.7070625042915344,,
1998-11-05,,,0.8999999761581421,0.8849999904632568,0.8418749928474426,0.7490625023841858,0.7105625033378601,,
1998-11-06,,,0.8999999761581421,0.8974999904632568,0.8556249916553498,0.7628125011920929,0.7145625030994416,,
1998-11-09,,,0.90625,0.9087499856948853,0.8656249940395355,0.7768750011920929,0.7194375026226044,,
1998-11-10,,,0.8812500238418579,0.9049999952316284,0.8737499952316284,0.7896875023841858,0.7239375030994415,,
1998-11-11,,,0.8812500238418579,0.89375,0.8793749988079071,0.8037500023841858,0.7290625035762787,,
1998-11-12,,,0.8999999761581421,0.89375,0.8893749952316284,0.81875,0.734812502861023,,
1998-11-13,,,0.875,0.8887500047683716,0.8931249976158142,0.8287499994039536,0.7400625026226044,,
1998-11-16,,,0.875,0.8825000047683715,0.8956249952316284,0.8387499988079071,0.7453125023841858,,
1998-11-17,,,0.84375,0.875,0.8899999976158142,0.8446874976158142,0.7496875023841858,0.8249062526226044,
1998-11-18,,,0.831250011920929,0.8649999976158143,0.8793749988079071,0.8499999970197678,0.7538125026226044,0.824031252861023,
1998-11-19,,,0.84375,0.8537500023841857,0.8737500011920929,0.8578124970197678,0.7586875021457672,0.8227187526226044,
1998-11-20,,,0.8374999761581421,0.8462499976158142,0.8675000011920929,0.8615624964237213,0.7644375014305115,0.8213437521457672,
1998-11-23,,,0.8374999761581421,0.8387499928474427,0.8606249988079071,0.8631249964237213,0.7699375009536743,0.8196562516689301,
1998-11-24,,,0.8374999761581421,0.837499988079071,0.8562499940395355,0.864999994635582,0.7744375002384186,0.81778125166893,
1998-11-25,,,0.8500000238418579,0.8412499904632569,0.8531249940395356,0.8662499964237214,0.7781875002384185,0.8161562514305115,
1998-11-26,,,0.8500000238418579,0.8424999952316284,0.8481249988079071,0.8687499970197677,0.7821875011920929,0.8141562521457673,
1998-11-27,,,0.8999999761581421,0.8549999952316284,0.8506249964237214,0.8718749970197678,0.7856875002384186,0.8134062516689301,
1998-11-30,,,0.8999999761581421,0.8674999952316285,0.8531249940395356,0.874374994635582,0.7891874992847443,0.8124062514305115,
1998-12-01,,,0.8500000238418579,0.8700000047683716,0.8537499964237213,0.8718749970197678,0.7916874992847442,0.8111562514305115,
1998-12-02,,,0.824999988079071,0.8649999976158143,0.8531249940395356,0.8662499964237214,0.7919999992847443,0.8096562510728836,
1998-12-03,,,0.862500011920929,0.8674999952316285,0.8549999952316284,0.8643749982118607,0.7929999995231628,0.8086562514305115,
1998-12-04,,,0.8999999761581421,0.8674999952316285,0.8612499952316284,0.8643749982118607,0.7959999990463257,0.8079062509536743,
1998-12-07,,,0.887499988079071,0.8649999976158143,0.8662499964237214,0.8634374976158142,0.7987499988079071,0.8066562503576279,
1998-12-08,,,0.8999999761581421,0.8749999880790711,0.8724999964237213,0.8643749952316284,0.8007499980926513,0.8056562501192093,
1998-12-09,,,0.8999999761581421,0.8899999856948853,0.8774999916553498,0.8653124928474426,0.8032499980926514,0.8044687503576279,
1998-12-10,,,0.875,0.8924999833106995,0.879999989271164,0.8640624940395355,0.8052499985694885,0.8030937498807907,
1998-12-11,,,0.875,0.887499988079071,0.8774999916553498,0.8640624940395355,0.8074999988079071,0.8015937501192093,
1998-12-14,,,0.875,0.8849999904632568,0.8749999940395355,0.8640624940395355,0.8101249992847442,0.8005937498807907,
1998-12-15,,,0.90625,0.8862499952316284,0.8806249916553497,0.8671874940395355,0.8134999990463256,0.80015625,
1998-12-16,,,1.0499999523162842,0.9162499904632568,0.903124988079071,0.8781249910593033,0.8207499980926514,0.8009062492847443,
1998-12-17,,,1.25,0.9912499904632568,0.9418749868869781,0.8984374910593033,0.8337499976158143,0.8025312495231628,
1998-12-18,,,1.399999976158142,1.0962499856948853,0.9918749868869782,0.9265624910593033,0.8492499971389771,0.8057812488079071,
1998-12-21,,,1.375,1.1962499856948852,1.040624988079071,0.9534374922513962,0.8642499971389771,0.8091562485694885,
1998-12-22,,,1.2999999523162842,1.274999976158142,1.0806249856948853,0.9765624910593033,0.8777499961853027,0.812281247973442,
1998-12-23,,,1.274999976158142,1.3199999809265137,1.1181249856948852,0.9978124886751175,0.8912499952316284,0.8152812474966049,
1998-12-24,,,1.2374999523162842,1.3174999713897706,1.1543749809265136,1.0171874850988387,0.903999993801117,0.818156247138977,
1998-12-25,,,1.2374999523162842,1.284999966621399,1.190624976158142,1.0340624839067458,0.9152499926090241,0.8209062469005585,
1998-12-28,,,1.25,1.259999966621399,1.228124976158142,1.0515624850988388,0.9267499923706055,0.823781247138977,
1998-12-29,,,1.212499976158142,1.2424999713897704,1.2587499737739563,1.069687482714653,0.9364999914169312,0.8269062471389771,
1998-12-30,,,1.1875,1.224999976158142,1.2724999785423279,1.0878124833106995,0.945749990940094,0.8295937472581864,
1998-12-31,,,1.2625000476837158,1.2299999952316285,1.2737499833106996,1.107812485098839,0.9572499918937684,0.8332187479734421,
1999-01-01,,,1.2625000476837158,1.2350000143051147,1.2599999904632568,1.1259374886751174,0.9672499930858612,0.8368437486886978,
1999-01-04,,,1.2625000476837158,1.2375000238418579,1.2487499952316283,1.1446874916553498,0.9763749945163727,0.8404687494039536,
1999-01-05,,,1.3624999523162842,1.2675000190734864,1.2549999952316284,1.1678124904632567,0.9876249933242798,0.8454687488079071,
1999-01-06,,,1.4500000476837158,1.3200000286102296,1.2725000023841857,1.1953124940395354,1.0001249945163726,0.8512187492847443,
1999-01-07,,,2.0374999046325684,1.475,1.3524999976158143,1.253437489271164,1.0248749923706055,0.8632187485694885,
1999-01-08,,,1.887500047683716,1.6,1.4175000071525574,1.3040624916553498,1.045874993801117,0.8740937489271164,
1999-01-11,,,1.950000047683716,1.7375,1.487500011920929,1.3578124940395355,1.0678749942779542,0.8854687494039536,
1999-01-12,,,1.875,1.8400000095367433,1.5537500143051148,1.4062499940395354,1.0873749947547913,0.8958437496423721,
1999-01-13,,,1.899999976158142,1.9299999952316285,1.625000011920929,1.4487499952316285,1.106624994277954,0.9068437492847443,
1999-01-14,,,2.025000095367432,1.9275000333786014,1.7012500166893005,1.4875,1.12912499666214,0.91984375,
1999-01-15,,,2.150000095367432,1.9800000429153446,1.7900000214576721,1.5250000059604647,1.1541249990463256,0.9343437510728836,
1999-01-18,,,2.150000095367432,2.0200000524520876,1.8787500262260437,1.5637500107288362,1.1790000009536743,0.9492187517881393,
1999-01-19,,,2.325000047683716,2.110000061988831,1.9750000357627868,1.6150000154972077,1.2078750014305115,0.9659062522649765,
1999-01-20,,,2.325000047683716,2.1950000762939457,2.062500035762787,1.6675000190734863,1.2367500019073487,0.9829062527418136,
1999-01-21,,,2.212500095367432,2.2325000762939453,2.0800000548362734,1.7162500262260436,1.2630000042915344,0.9989062535762787,
1999-01-22,,,2.299999952316284,2.262500047683716,2.12125004529953,1.7693750262260437,1.29150000333786,1.0157812529802321,
1999-01-25,,,2.400000095367432,2.312500047683716,2.166250050067902,1.8268750309944153,1.3220000052452088,1.0336562538146972,
1999-01-26,,,2.512500047683716,2.350000047683716,2.2300000548362737,1.891875034570694,1.355375006198883,1.0525312542915344,
1999-01-27,,,2.299999952316284,2.34500002861023,2.2700000524520876,1.9475000321865081,1.3847500050067902,1.0692812538146972,
1999-01-28,,,2.3499999046325684,2.372499990463257,2.3025000333786014,2.001875025033951,1.4148750030994415,1.0867812526226044,
1999-01-29,,,2.3499999046325684,2.382499980926514,2.322500014305115,2.0562500178813936,1.44512500166893,1.1047812515497208,
1999-02-01,,,2.3499999046325684,2.372499942779541,2.3424999952316283,2.1106250107288362,1.4753750002384185,1.1226562505960465,
1999-02-02,,,2.200000047683716,2.309999942779541,2.3299999952316286,2.152500015497208,1.50262500166893,1.1385312509536742,
1999-02-03,,,2.375,2.324999952316284,2.334999990463257,2.1987500131130218,1.533125001192093,1.1556562507152557,
1999-02-04,,,2.3125,2.3174999713897706,2.344999980926514,2.2125000178813936,1.5623750007152557,1.1722812509536744,
1999-02-05,,,2.262500047683716,2.3,2.3412499904632567,2.2312500178813934,1.5896250021457672,1.187656251192093,
1999-02-08,,,2.25,2.280000019073486,2.3262499809265136,2.246250015497208,1.6166250026226043,1.2029062509536743,
1999-02-09,,,2.299999952316284,2.3,2.3049999713897704,2.267500013113022,1.645625001192093,1.2186562502384186,
1999-02-10,,,2.200000047683716,2.265000009536743,2.2949999809265136,2.2825000166893004,1.6731250023841857,1.232562500834465,
1999-02-11,,,2.212500095367432,2.2450000286102294,2.28125,2.2918750166893007,1.700125004053116,1.2465625017881394,
1999-02-12,,,2.0625,2.2050000190734864,2.2525000095367433,2.287500011920929,1.723375004529953,1.2596875017881393,
1999-02-15,,,2.0625,2.1675000190734863,2.2237500190734862,2.2831250071525577,1.7468750047683717,1.2728125017881393,
1999-02-16,,,2.025000095367432,2.112500047683716,2.206250023841858,2.2681250095367433,1.7693750071525574,1.2850625026226044,
1999-02-17,,,2.0,2.0725000381469725,2.168750023841858,2.2518750071525577,1.7913750076293946,1.2973125028610228,
1999-02-18,,,1.950000047683716,2.0200000286102293,2.1325000286102296,2.238750004768372,1.812875008583069,1.3090625035762786,
1999-02-19,,,2.0374999046325684,2.015000009536743,2.1100000143051147,2.225625002384186,1.8361250066757202,1.3218125027418137,
1999-02-22,,,2.125,2.0275000095367433,2.0975000143051146,2.2118749976158143,1.8611250066757201,1.3356250029802323,
1999-02-23,,,2.125,2.047499990463257,2.0800000190734864,2.1924999952316284,1.8855000066757202,1.349500002861023,
1999-02-24,,,2.025000095367432,2.0525000095367436,2.062500023841858,2.1787500023841857,1.9050000095367432,1.3628750038146973,
1999-02-25,,,2.0,2.0625000000000004,2.0412500143051147,2.1612500071525576,1.920000009536743,1.3768750035762787,
1999-02-26,,,1.981250047683716,2.0512500286102298,2.0331250190734864,2.1428125143051147,1.9316250109672546,1.3904375040531158,
1999-03-01,,,1.975000023841858,2.0212500333786014,2.024375021457672,2.1240625202655794,1.9436250114440918,1.4039375042915345,
1999-03-02,,,2.028125047683716,2.0018750429153447,2.0246875166893004,2.1154687702655792,1.9581875133514404,1.4179687547683715,
1999-03-03,,,2.049999952316284,2.0068750143051153,2.0296875119209288,2.0992187678813936,1.9736875128746032,1.4324687540531158,
1999-03-04,,,2.0062499046325684,2.0081249952316287,2.035312497615814,2.083906263113022,1.9890625119209289,1.446531252861023,
1999-03-05,,,2.012500047683716,2.0143749952316288,2.032812511920929,2.0714062631130217,2.0045625138282777,1.4599062532186509,
1999-03-08,,,2.0,2.019374990463257,2.020312511920929,2.058906263113022,2.019562513828278,1.4731562530994415,
1999-03-09,,,2.0,2.0137499809265136,2.007812511920929,2.0439062654972076,2.0353125143051147,1.485906252861023,
1999-03-10,,,2.0,2.0037499904632567,2.005312502384186,2.033906263113022,2.0515625143051146,1.4986562526226044,
1999-03-11,,,2.0,2.0025000095367433,2.005312502384186,2.0232812583446504,2.0663125133514404,1.5117812526226044,
1999-03-12,,,2.0,2.0,2.0071874976158144,2.02015625834465,2.081062512397766,1.5241562527418138,
1999-03-15,,,2.012500047683716,2.0025000095367433,2.0109375,2.017656260728836,2.0960625123977663,1.5362187534570695,
1999-03-16,,,2.2249999046325684,2.047499990463257,2.0306249856948853,2.027656251192093,2.1133125114440916,1.5504687523841858,
1999-03-17,,,2.1875,2.084999990463257,2.0443749904632567,2.0370312511920927,2.1280625104904174,1.564093752503395,
1999-03-18,,,2.3125,2.147499990463257,2.075,2.055156248807907,2.133562512397766,1.5792187523841859,
1999-03-19,,,2.400000095367432,2.227500009536743,2.1137500047683715,2.0732812583446503,2.1438125133514405,1.5948437535762787,
1999-03-22,,,2.375,2.3,2.1512500047683716,2.0857812583446504,2.152312512397766,1.61009375333786,
1999-03-23,,,2.200000047683716,2.2950000286102297,2.171250009536743,2.089531260728836,2.1588125133514406,1.6230937540531158,
1999-03-24,,,2.181250095367432,2.293750047683716,2.1893750190734864,2.097343760728836,2.164437515735626,1.6355312550067902,
1999-03-25,,,2.375,2.306250047683716,2.2268750190734865,2.116093760728836,2.1714375138282778,1.6502812552452086,
1999-03-26,,,2.3499999046325684,2.296250009536743,2.2618750095367433,2.1345312535762786,2.1754375100135803,1.664781254529953,
1999-03-29,,,2.5,2.321250009536743,2.3106250047683714,2.1607812523841856,2.1824375081062315,1.680718754529953,
1999-03-30,,,2.650000095367432,2.4112500190734867,2.353125023841858,2.1918750047683715,2.188937509059906,1.6984062552452088,
1999-03-31,,,2.924999952316284,2.559999990463257,2.4268750190734867,2.2356250047683717,2.2009375071525574,1.718843754529953,
1999-04-01,,,3.0,2.684999990463257,2.4956250190734868,2.2853125095367433,2.2166875052452086,1.7398437547683716,
1999-04-02,,,3.0,2.8150000095367433,2.5556250095367434,2.3346875071525575,2.230687506198883,1.7610937547683716,
1999-04-05,,,3.125,2.9400000095367433,2.6306250095367436,2.3909375071525574,2.2451875042915344,1.7835937547683716,
1999-04-06,,,3.3125,3.0724999904632573,2.7418750047683718,2.456562507152557,2.26118750333786,1.8082812547683715,1.316593753695488
1999-04-07,,,3.5999999046325684,3.2074999809265137,2.883749985694885,2.536562502384186,2.2871875023841857,1.835968753695488,1.3300000032782555
