Date,GRADE,GPS,EXR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2004-09-22,,,5.934525012969971,5.916061782836914,5.922606897354126,5.932688117027283,,,
2004-09-23,,,5.842212677001953,5.912545490264892,5.918655490875244,5.93311026096344,,,
2004-09-24,,,5.934525012969971,5.90023717880249,5.919139099121094,5.936622095108032,,,
2004-09-27,,,5.736705303192139,5.87386121749878,5.89012565612793,5.9295889377594,,,
2004-09-28,,,5.67516565322876,5.824626731872558,5.863750267028808,5.912502765655518,,,
2004-09-29,,,5.661975383758545,5.770116806030273,5.843089294433594,5.898027014732361,,,
2004-09-30,,,5.604828834533691,5.722640037536621,5.817592763900757,5.877642107009888,,,
2004-10-01,,,5.71472692489624,5.678680419921875,5.789458799362182,5.865803933143615,,,
2004-10-04,,,5.688350677490234,5.669009494781494,5.771435356140136,5.8526469469070435,,,
2004-10-05,,,5.653181552886963,5.664612674713135,5.744619703292846,5.834461569786072,,,
2004-10-06,,,5.758687496185303,5.683955097198487,5.72703595161438,5.824821424484253,,,
2004-10-07,,,5.7235188484191895,5.707693099975586,5.7151665687561035,5.816911029815674,,,
2004-10-08,,,5.811439514160156,5.727035617828369,5.702858018875122,5.810998558998108,,,
2004-10-11,,,5.758687496185303,5.741102981567383,5.705056238174438,5.797590947151184,,,
2004-10-12,,,5.758687496185303,5.762204170227051,5.713408422470093,5.788579344749451,,,
2004-10-13,,,5.697142124176025,5.749895095825195,5.716925096511841,5.7800071954727175,,,
2004-10-14,,,5.741103649139404,5.753412055969238,5.7305525779724125,5.774072670936585,,,
2004-10-15,,,5.705935478210449,5.732311248779297,5.729673433303833,5.759566116333008,,,
2004-10-18,,,5.767477989196777,5.734069347381592,5.737586164474488,5.754510760307312,,,
2004-10-19,,,5.736705303192139,5.729672908782959,5.745938539505005,5.745279121398926,,,
2004-10-20,,,5.758687496185303,5.7419819831848145,5.745938539505005,5.736487245559692,,,
2004-10-21,,,5.881773948669434,5.7701160430908205,5.761764049530029,5.738465309143066,,,
2004-10-22,,,5.84660530090332,5.798250007629394,5.765280628204346,5.7340693235397335,5.784104499816895,,
2004-10-25,,,5.84660530090332,5.814075469970703,5.7740724086761475,5.739564323425293,5.79203498840332,,
2004-10-26,,,5.9565043449401855,5.858035278320313,5.793854093551635,5.753631258010865,5.802076244354248,,
2004-10-27,,,6.110361099243164,5.928369998931885,5.83517599105835,5.776050543785095,5.815194635391236,,
2004-10-28,,,6.11915397644043,5.975846004486084,5.872981023788452,5.801766800880432,5.82831446647644,,
2004-10-29,,,6.092775821685791,6.0250801086425785,5.911665058135986,5.82066924571991,5.840732364654541,,
2004-11-01,,,6.040027141571045,6.063764476776123,5.938919973373413,5.83825306892395,5.852095289230347,,
2004-11-02,,,6.092775821685791,6.091018772125244,5.974527025222779,5.860232782363892,5.860763502120972,,
2004-11-03,,,6.110361099243164,6.091018772125244,6.009694385528564,5.877816462516785,5.869609022140503,,
2004-11-04,,,6.154322147369385,6.0980524063110355,6.036949205398559,5.899356627464295,5.876020069122315,,
2004-11-05,,,6.176302909851074,6.114757823944092,6.069918966293335,5.91759979724884,5.8822603607177735,,
2004-11-08,,,6.176302909851074,6.142012977600098,6.102888727188111,5.938480567932129,5.888239049911499,,
2004-11-09,,,6.189489364624023,6.161355686187744,6.1261872291564945,5.960020661354065,5.891691055297851,,
2004-11-10,,,6.2114691734313965,6.18157730102539,6.136298036575317,5.985737013816833,5.896890630722046,,
2004-11-11,,,6.220260143280029,6.194764900207519,6.146408653259277,6.009694838523865,5.901045293807983,,
2004-11-12,,,6.198280811309815,6.199160480499268,6.156959152221679,6.034312105178833,5.905981101989746,,
2004-11-15,,,6.3081793785095215,6.225535774230957,6.183774375915528,6.06134717464447,5.913114881515503,,
2004-11-16,,,6.198280811309815,6.227294063568116,6.19432487487793,6.084425950050354,5.916742715835571,,
2004-11-17,,,6.2422404289245605,6.233448314666749,6.2075128078460695,6.108603596687317,5.922557716369629,,
2004-11-18,,,6.176302909851074,6.224656867980958,6.209710884094238,6.123330044746399,5.928449239730835,,
2004-11-19,,,6.176302909851074,6.220261287689209,6.209710884094238,6.139814925193787,5.933381519317627,,
2004-11-22,,,6.2334513664245605,6.205315685272216,6.215425729751587,6.159157228469849,5.9375137519836425,,
2004-11-23,,,6.215864658355713,6.208832454681397,6.218063259124756,6.172125244140625,5.943052654266357,,
2004-11-24,,,6.145530223846436,6.189490413665771,6.21146936416626,6.173883700370789,5.948591556549072,,
2004-11-25,,,6.145530223846436,6.183335876464843,6.2039963722229015,6.175202512741089,5.95430627822876,,
2004-11-26,,,6.110361099243164,6.170147514343261,6.195204401016236,6.1760817766189575,5.956592168807983,,
2004-11-29,,,6.154322147369385,6.154321670532227,6.179818677902222,6.181796526908874,5.962306909561157,,
2004-11-30,,,6.110361099243164,6.133220958709717,6.1710267066955575,6.182675790786743,5.9660873699188235,,
2004-12-01,,,6.154322147369385,6.134979343414306,6.16223487854004,6.1848738431930546,5.970483312606811,,
2004-12-02,,,6.2422404289245605,6.154321384429932,6.168828630447388,6.189269757270813,5.978483867645264,,
2004-12-03,,,6.3081793785095215,6.193885040283203,6.182016277313233,6.195863580703735,5.9859569549560545,,
2004-12-06,,,6.220260143280029,6.207072639465332,6.18069715499878,6.198061442375183,5.995628051757812,,
2004-12-07,,,6.154322147369385,6.215864849090576,6.174542903900147,6.196303081512451,6.005211181640625,,
2004-12-08,,,6.176302909851074,6.220261001586914,6.17762017250061,6.194544768333435,6.015497732162475,,
2004-12-09,,,6.14412784576416,6.200638484954834,6.177479934692383,6.190738153457642,6.026283712387085,,
2004-12-10,,,6.112849235534668,6.161572456359863,6.177728748321533,6.186466574668884,6.034246158599854,,
2004-12-13,,,6.117316722869873,6.140983772277832,6.174028205871582,6.176923441886902,6.042825479507446,,
2004-12-14,,,6.0368852615356445,6.117496395111084,6.16668062210083,6.168853664398194,6.05049955368042,,
2004-12-15,,,5.969857692718506,6.0762073516845705,6.148234176635742,6.155234527587891,6.054722957611084,,
2004-12-16,,,5.983265399932861,6.044034862518311,6.122336673736572,6.14558265209198,6.059917888641357,,
2004-12-17,,,5.938582420349121,6.009181499481201,6.085376977920532,6.1336966276168825,6.062460746765137,,
2004-12-20,,,5.934112071990967,5.97254056930542,6.056762170791626,6.118729662895203,6.06596923828125,,
2004-12-21,,,5.969857692718506,5.959135055541992,6.038315725326538,6.106429314613342,6.070192642211914,,
2004-12-22,,,6.059229850769043,5.9770094871521,6.026608419418335,6.102114295959472,6.077434396743774,,
2004-12-23,,,6.0547590255737305,5.991308212280273,6.017671537399292,6.097575736045838,6.083707504272461,,
2004-12-24,,,6.0547590255737305,6.014543533325195,6.011862516403198,6.0947956323623655,6.090683975219727,,
2004-12-27,,,6.001136302947998,6.027948379516602,6.00024447441101,6.087136340141297,6.095357141494751,,
2004-12-28,,,6.077101230621338,6.049397087097168,6.00426607131958,6.085473346710205,6.102165060043335,,
2004-12-29,,,5.965389728546143,6.030629062652588,6.003819274902344,6.076026725769043,6.106299104690552,,
2004-12-30,,,5.987730979919434,6.017223453521728,6.004265832901001,6.063301253318786,6.108418245315551,,
2004-12-31,,,5.956454277038574,5.997562503814697,6.006053018569946,6.04571499824524,6.110615224838257,5.947359862327576,
2005-01-03,,,5.938582420349121,5.9850517272949215,6.0065000534057615,6.031631112098694,6.112454767227173,5.952244877815247,
2005-01-04,,,5.996667861938477,5.96896505355835,6.009181070327759,6.023748397827148,6.113258037567139,5.957667140960694,
2005-01-05,,,5.808994293212891,5.937685966491699,5.984157514572144,6.005382966995239,6.107230701446533,5.961212668418884,
2005-01-06,,,6.01007604598999,5.94215497970581,5.979689216613769,5.998680377006531,6.105049142837524,5.966681804656982,
2005-01-07,,,6.148595809936523,5.9805832862854,5.9890728950500485,6.000467705726623,6.106165542602539,5.97344895362854,
2005-01-10,,,5.992199897766113,5.991306781768799,5.98817925453186,5.994211864471436,6.10520899772644,5.978652143478394,
2005-01-11,,,6.014543533325195,5.994881916046142,5.9819234848022464,5.993094778060913,6.103644351959229,5.9822039270401,
2005-01-12,,,6.03241777420044,6.039566612243652,5.988626289367676,5.99622278213501,6.102085485458374,5.985847253799438,
2005-01-13,,,5.831334590911865,6.003818321228027,5.972986650466919,5.98862624168396,6.095625734329223,5.985822901725769,
2005-01-14,,,6.19327974319458,6.012755107879639,5.99666919708252,6.0013611078262326,6.095965270996094,5.989112815856934,
2005-01-17,,,6.19327974319458,6.052971076965332,6.022138929367065,6.014319491386414,6.096304807662964,5.992271928787232,
2005-01-18,,,5.920706272125244,6.034203624725341,6.014542770385742,6.0118619203567505,6.090929145812988,5.99131010055542,
2005-01-19,,,5.943048477172852,6.016329765319824,6.027948188781738,6.006052851676941,6.085560731887817,5.991225681304932,
2005-01-20,,,5.876021385192871,6.025267124176025,6.014542722702027,5.997115969657898,6.078675956726074,5.989860625267029,
2005-01-21,,,5.889425754547119,5.964496326446533,5.988625717163086,5.988849306106568,6.07249885559082,5.989239978790283,
2005-01-24,,,5.911768913269043,5.908194160461425,5.980582618713379,5.984380936622619,6.064570646286011,5.988842763900757,
2005-01-25,,,5.858148574829102,5.895682621002197,5.96494312286377,5.973433303833008,6.057768001556396,5.987255358695984,
2005-01-26,,,5.786652565002441,5.864403438568115,5.940366601943969,5.964496445655823,6.048656244277954,5.985606980323792,
2005-01-27,,,5.808994293212891,5.850998020172119,5.938132572174072,5.955559611320496,6.04131007194519,5.984879655838013,
2005-01-28,,,5.782181739807129,5.8295492172241214,5.897022771835327,5.946845984458923,6.033427648544311,5.9834045839309695,
2005-01-31,,,5.795590877532959,5.806313610076904,5.857253885269165,5.939696407318115,6.02467043876648,5.981092095375061,
2005-02-01,,,5.831334590911865,5.800950813293457,5.848316717147827,5.931429743766785,6.016979837417603,5.98001624584198,
2005-02-02,,,5.791120529174805,5.8018444061279295,5.8331239223480225,5.930536055564881,6.00989164352417,5.979241600036621,
2005-02-03,,,5.808994293212891,5.8018444061279295,5.826421213150025,5.920481967926025,6.003160924911499,5.97873360157013,
2005-02-04,,,5.89836311340332,5.825080680847168,5.827314949035644,5.907970333099366,5.998920965194702,5.977756567001343,
2005-02-07,,,5.929641246795654,5.851890754699707,5.829102182388306,5.904842400550843,5.994427347183228,5.978367128372192,
2005-02-08,,,5.965389728546143,5.878701782226562,5.83982629776001,5.90238471031189,5.991527919769287,5.978807644844055,
2005-02-09,,,5.938582420349121,5.908194160461425,5.855019283294678,5.897692942619324,5.987213125228882,5.978848218917847,
2005-02-10,,,6.04135274887085,5.954665851593018,5.878255128860474,5.908193850517273,5.983195371627808,5.980839619636535,
2005-02-11,,,6.184342861175537,6.011861801147461,5.918471240997315,5.9077470064163204,5.980718641281128,5.983337798118591,
2005-02-14,,,6.161999702453613,6.058333492279052,5.95511212348938,5.9061830043792725,5.979553432464599,5.987590742111206,
2005-02-15,,,6.099445343017578,6.0851446151733395,5.981923198699951,5.915119957923889,5.978455896377564,5.991833539009094,
2005-02-16,,,6.269247531890869,6.151277637481689,6.029735898971557,5.93142991065979,5.980314788818359,5.997906260490417,
2005-02-17,,,6.269247531890869,6.196856594085693,6.075761222839356,5.95109121799469,5.982817182540893,6.0045504474639895,
2005-02-18,,,6.246904373168945,6.209368896484375,6.110615348815918,5.968965148925781,5.985498285293579,6.009872221946717,
2005-02-21,,,6.246904373168945,6.226349830627441,6.142341661453247,5.985721921920776,5.9880900382995605,6.015457758903503,
2005-02-22,,,6.126254081726074,6.231711578369141,6.158428096771241,5.999127197265625,5.989877414703369,6.020188484191895,
2005-02-23,,,6.166469573974609,6.211155986785888,6.181216812133789,6.018118047714234,5.993809652328491,6.024266304969788,
2005-02-24,,,6.166469573974609,6.190600395202637,6.193728494644165,6.03599181175232,5.997473735809326,6.028695812225342,
2005-02-25,,,6.255840301513672,6.192387580871582,6.200878238677978,6.0596747398376465,6.0038188934326175,6.033139820098877,
2005-02-28,,,6.211154460906982,6.18523759841919,6.205793714523315,6.080452919006348,6.009359741210938,6.037664489746094,
2005-03-01,,,6.255840301513672,6.211154842376709,6.221433210372925,6.101678204536438,6.0150793933868405,6.042636017799378,
2005-03-02,,,6.273714542388916,6.23260383605957,6.22187991142273,6.125807905197144,6.019369087219238,6.048401741981507,
2005-03-03,,,6.211154460906982,6.241540813446045,6.216070604324341,6.145915913581848,6.022496995925903,6.053102250099182,
2005-03-04,,,6.2915873527526855,6.248690223693847,6.220538902282715,6.165577125549317,6.027233562469482,6.0589587688446045,
2005-03-07,,,6.2781829833984375,6.262095928192139,6.223666763305664,6.183004212379456,6.032774496078491,6.064065818786621,
2005-03-08,,,6.300524711608887,6.271032810211182,6.2410938262939455,6.199760961532593,6.037242965698242,6.069704012870789,
2005-03-09,,,6.2781829833984375,6.271926498413086,6.252265167236328,6.216740989685059,6.043498830795288,6.07489896774292,
2005-03-10,,,6.246904373168945,6.279076480865479,6.260308647155762,6.227018570899963,6.048682298660278,6.078550271987915,
2005-03-11,,,6.245993137359619,6.269957637786865,6.259323930740356,6.230101084709167,6.054473075866699,6.082544150352478,
2005-03-14,,,6.2232818603515625,6.25897741317749,6.2605366706848145,6.233165192604065,6.060167064666748,6.08631091594696,
2005-03-15,,,6.136972904205322,6.2262670516967775,6.248649930953979,6.235041570663452,6.062973165512085,6.088115601539612,
2005-03-16,,,6.077919960021973,6.186214447021484,6.229070472717285,6.225475192070007,6.068351678848266,6.0877911901474,
2005-03-17,,,6.1324334144592285,6.163320255279541,6.22119836807251,6.218634486198425,6.0707988262176515,6.087923984527588,
2005-03-18,,,6.182398319244385,6.1506012916564945,6.21027946472168,6.215409183502198,6.0714748764038085,6.088820209503174,
2005-03-21,,,6.105175018310547,6.126979923248291,6.1929786682128904,6.2083227157592775,6.073734378814697,6.089471688270569,
2005-03-22,,,6.032495021820068,6.10608434677124,6.166175699234008,6.203634762763977,6.074093408584595,6.088868880271912,
2005-03-23,,,5.932560920715332,6.077012538909912,6.131613492965698,6.191939330101013,6.0720962715148925,6.0870908784866335,
2005-03-24,,,5.89167594909668,6.028861045837402,6.096090650558471,6.178199648857117,6.073303098678589,6.084464416503907,
2005-03-25,,,5.89167594909668,5.970716571807861,6.060658931732178,6.159991431236267,6.067271022796631,6.081618146896362,
2005-03-28,,,5.800825119018555,5.909846591949463,6.018413257598877,6.139474964141845,6.0594219303131105,6.077863368988037,
2005-03-29,,,5.814454078674316,5.866238403320312,5.986161375045777,6.117405652999878,6.0572968864440915,6.07411301612854,
2005-03-30,,,6.068835735321045,5.893493366241455,5.985252952575683,6.1071617126464846,6.0598126316070555,6.072686681747436,
2005-03-31,,,6.1324334144592285,5.941644859313965,5.985252952575683,6.103225660324097,6.064940872192383,6.071808414459229,
2005-04-01,,,5.900762557983398,5.943462181091308,5.957089376449585,6.083684420585632,6.065167608261109,6.068833231925964,
2005-04-04,,,5.900762557983398,5.9634496688842775,5.93664813041687,6.064813399314881,6.064947481155396,6.064759063720703,
2005-04-05,,,5.977986812591553,5.996156215667725,5.931197309494019,6.048686504364014,6.067344245910644,6.06255612373352,
2005-04-06,,,5.99161434173584,5.980711936950684,5.937102651596069,6.034358072280884,6.071443481445312,6.060049862861633,
2005-04-07,,,6.041580677032471,5.962541389465332,5.952093124389648,6.02409188747406,6.076095209121704,6.058702640533447,
2005-04-08,,,5.932560920715332,5.968901062011719,5.956181621551513,6.0084202766418455,6.079102792739868,6.05626522064209,
2005-04-11,,,5.909844398498535,5.970717430114746,5.967083549499511,5.992748403549195,6.08138786315918,6.053029150962829,
2005-04-12,,,5.950728416442871,5.96526575088501,5.980710983276367,5.983436179161072,6.0837757396698,6.050377788543702,
2005-04-13,,,6.046123504638672,5.9761675834655765,5.97843976020813,5.981846356391907,6.088875799179077,6.0493837213516235,
2005-04-14,,,6.032495021820068,5.974350452423096,5.968445920944214,5.976849436759949,6.09334581375122,6.04825336933136,
2005-04-15,,,5.941644668579102,5.97616720199585,5.972534132003784,5.964811754226685,6.094211444854737,6.046566205024719,
2005-04-18,,,5.964356422424316,5.987069606781006,5.978893518447876,5.957770824432373,6.094905748367309,6.044666547775268,
2005-04-19,,,5.973440647125244,5.99161205291748,5.978438901901245,5.9548181056976315,6.095066766738892,6.043297343254089,
2005-04-20,,,5.959814548492432,5.974350261688232,5.975258922576904,5.9561807870864865,6.095491409301758,6.04135226726532,
2005-04-21,,,5.950728416442871,5.957996940612793,5.966173696517944,5.959133410453797,6.093678922653198,6.0384371471405025,
2005-04-22,,,5.823537826538086,5.93437557220459,5.95527138710022,5.955726504325867,6.086462821960449,6.033590731620788,
2005-04-25,,,5.982526779174805,5.938009643554688,5.962539625167847,5.9648115873336796,6.082873363494873,6.031213397979736,
2005-04-26,,,5.878049850463867,5.918931484222412,5.955271768569946,5.967991375923157,6.078445453643798,6.028450675010681,
2005-04-27,,,5.923474311828613,5.911663436889649,5.94300684928894,5.9607233047485355,6.071529989242554,6.025922389030456,
2005-04-28,,,5.86896562576294,5.895310878753663,5.926653909683227,5.94754991531372,6.063524351119995,6.023170766830444,
2005-04-29,,,5.905303478240967,5.911664009094238,5.923019790649414,5.947776961326599,6.056692333221435,6.0210953092575075,
2005-05-02,,,5.905303478240967,5.89621934890747,5.917114496231079,5.9480040073394775,6.049860315322876,6.018975176811218,
2005-05-03,,,5.909844398498535,5.902578258514405,5.910754871368408,5.944596886634827,6.045532121658325,6.017704768180847,
2005-05-04,,,5.859879493713379,5.889859294891357,5.900761365890503,5.938010144233703,6.039400320053101,6.016604986190796,
2005-05-05,,,5.8553385734558105,5.8871338844299315,5.891222381591797,5.92869803905487,6.0331777000427245,6.015325717926025,
2005-05-06,,,5.828078269958496,5.8716888427734375,5.891676425933838,5.923473906517029,6.024622459411621,6.014220676422119,
2005-05-09,,,5.882589817047119,5.867146110534668,5.881682729721069,5.922111177444458,6.018051166534423,6.013705453872681,
2005-05-10,,,5.859879493713379,5.857153129577637,5.87986569404602,5.917568731307983,6.010131950378418,6.012605671882629,
2005-05-11,,,5.818994522094727,5.848976135253906,5.869417715072632,5.906212282180786,6.001037549972534,6.010203318595886,
2005-05-12,,,5.7326860427856445,5.824445629119873,5.855789756774902,5.891221833229065,5.991468181610108,6.006982588768006,
2005-05-13,,,5.837166786193848,5.826263332366944,5.848976087570191,5.885997939109802,5.98237977027893,6.004806666374207,
2005-05-16,,,5.846249103546143,5.818995189666748,5.843070650100708,5.880092573165894,5.973741092681885,6.003257794380188,
2005-05-17,,,5.86896562576294,5.82081241607666,5.838982772827149,5.8748688220977785,5.965109910964966,6.001176438331604,
2005-05-18,,,5.932560920715332,5.843525695800781,5.846250915527344,5.8735061407089235,5.958197469711304,6.0008481502532955,
2005-05-19,,,5.973440647125244,5.891676616668701,5.858061122894287,5.874641752243042,5.95272819519043,6.000705246925354,
2005-05-20,,,6.000698566436768,5.924382972717285,5.875323152542114,5.883499789237976,5.947822303771972,6.001147689819336,5.974253776073456
2005-05-23,,,6.146058082580566,5.98434476852417,5.901669979095459,5.891676354408264,5.9462778282165525,6.003222446441651,5.977733662128449
2005-05-24,,,6.200573921203613,6.050666427612304,5.935739421844483,5.907802557945251,5.947549848556519,6.005261507034302,5.981464323997497
2005-05-25,,,6.186943054199219,6.101542854309082,5.972534275054931,5.920975995063782,5.949730310440064,6.009040994644165,5.985126831531525
2005-05-26,,,6.291420936584473,6.165138912200928,6.028407764434815,5.942098760604859,5.9529100608825685,6.01185444355011,5.989268124103546
2005-05-27,51.03097947609317,A,6.441322326660156,6.253263664245606,6.088823318481445,5.9688997030258175,5.958088541030884,6.014781708717346,5.994115331172943
2005-05-30,51.09517358277393,A,6.441322326660156,6.312316513061523,6.148330640792847,5.995700645446777,5.964811487197876,6.019272933006286,5.99896253824234
2005-05-31,51.158245905573125,A,6.541258335113525,6.380453395843506,6.2155599117279055,6.027271342277527,5.974986753463745,6.02454008102417,6.003372004032135
2005-06-01,51.184209513085115,A,6.400443077087402,6.423153400421143,6.2623481273651125,6.054299521446228,5.984344396591187,6.02822033405304,6.007033793926239
2005-06-02,51.17369442854764,A,6.395899772644043,6.4440491676330565,6.304594039916992,6.08132758140564,5.994428873062134,6.033865985870361,6.009844443798065
2005-06-03,51.11873147588526,A,6.42769718170166,6.441324138641358,6.347293901443481,6.111308526992798,6.005149297714233,6.0362101602554326,6.012661488056183
2005-06-06,51.091506069565355,A,6.527631759643555,6.458586025238037,6.3854512691497805,6.143560624122619,6.019685430526733,6.039553680419922,6.015912804603577
2005-06-07,51.0477234902529,A,6.5639729499816895,6.46312894821167,6.4217911720275875,6.178765296936035,6.034675807952881,6.045986347198486,6.018648223876953
2005-06-08,51.045183001067215,A,6.541258335113525,6.4912919998168945,6.4572227001190186,6.214878487586975,6.04412425994873,6.051968445777893,6.021597063541412
2005-06-09,51.027872020906614,A,6.4685821533203125,6.505828475952148,6.474938821792603,6.251673293113709,6.0508472347259525,6.057894053459168,6.023877339363098
2005-06-10,51.02242091010718,A,6.477666854858398,6.515822410583496,6.478573274612427,6.283698296546936,6.062385320663452,6.06377646446228,6.0265082216262815
2005-06-13,51.03134754745048,A,6.633697509765625,6.53703556060791,6.497810792922974,6.32307071685791,6.0770440196990965,6.0709957504272465,6.029919257164002
2005-06-14,51.02937649353249,A,6.652162551879883,6.554673480987549,6.508901214599609,6.362230563163758,6.090527534484863,6.078935890197754,6.033095624446869
2005-06-15,51.01526477954631,A,6.578301906585693,6.562082195281983,6.526687097549439,6.394517612457276,6.102261285781861,6.086852383613587,6.036229681968689
2005-06-16,51.0149939644028,A,6.522904396057129,6.572946643829345,6.539387559890747,6.4219907999038695,6.111887760162354,6.093991484642029,6.039435570240021
2005-06-17,51.01572404409449,A,6.509055137634277,6.579224300384522,6.547523355484008,6.447408628463745,6.123417644500733,6.1012602186203,6.042332401275635
2005-06-20,50.91158199509695,A,6.370564937591553,6.526597785949707,6.531816673278809,6.458633971214295,6.132632055282593,6.107009959220886,6.044051027297973
2005-06-21,50.85426534696489,A,6.527522563934326,6.501669788360596,6.528171634674072,6.47498140335083,6.144167938232422,6.113971838951111,6.046994042396546
2005-06-22,50.827948293409584,A,6.569068908691406,6.499823188781738,6.53095269203186,6.4940876960754395,6.154626846313477,6.1217513227462765,6.050496461391449
2005-06-23,50.79422530854571,P,6.4859724044799805,6.492436790466309,6.532691717147827,6.5038152694702145,6.163696393966675,6.128521103858947,6.053627352714539
2005-06-24,50.8118678582913,A,6.67524528503418,6.525674819946289,6.552449560165405,6.515511417388916,6.178368406295776,6.136289925575256,6.057023246288299
2005-06-27,50.908716576205194,A,6.689093112945557,6.58938045501709,6.557989120483398,6.527899956703186,6.192863140106201,6.143884444236756,6.061125786304474
2005-06-28,50.96874822977173,A,6.776802062988281,6.639236354827881,6.570453071594239,6.539677143096924,6.208930368423462,6.151998567581177,6.065403106212616
2005-06-29,51.008672658534245,A,6.753722667694092,6.676167106628418,6.587995147705078,6.557341122627259,6.224808530807495,6.1601499700546265,6.069499094486236
2005-06-30,51.03801758204216,A,6.615232467651367,6.702019119262696,6.597227954864502,6.5683077573776245,6.238098611831665,6.165888767242432,6.073364193439484
2005-07-01,51.031793294470596,A,6.726024150848389,6.712174892425537,6.618924856185913,6.583224105834961,6.256148338317871,6.17130558013916,6.077321689128876
2005-07-04,51.01968346254541,A,6.726024150848389,6.7195611000061035,6.654470777511596,6.593143725395203,6.271018285751342,6.1769458246231075,6.082268283367157
2005-07-05,51.03661856094769,A,6.878364086151123,6.7398735046386715,6.689554929733276,6.608863282203674,6.291024570465088,6.1847350120544435,6.088284275531769
2005-07-06,50.99970859054974,A,6.716792583465576,6.732487487792969,6.7043272972106935,6.6176399946212765,6.306890935897827,6.18921046257019,6.093558361530304
2005-07-07,51.057521932211614,A,6.855280876159668,6.7804971694946286,6.741258144378662,6.636974930763245,6.326617240905762,6.195070796012878,6.099810621738434
2005-07-08,51.11171306588117,A,6.970691204071045,6.82943058013916,6.770802736282349,6.661626148223877,6.347924995422363,6.202308664321899,6.106090443134308
2005-07-11,51.25401968677937,A,7.30768346786499,6.94576244354248,6.832661771774292,6.695325446128845,6.375972595214844,6.21291645526886,6.114187107086182
2005-07-12,51.359062745514215,A,7.344616889953613,7.039013004302978,6.889443254470825,6.729948163032532,6.4046680450439455,6.225100083351135,6.122644283771515
2005-07-13,51.54215793951775,A,7.367696762084961,7.169193840026855,6.950840663909912,6.7694179058074955,6.434824390411377,6.237112355232239,6.1306893301010135
2005-07-14,51.61797655241981,A,7.229205131530762,7.243978691101074,7.012237930297852,6.804732942581177,6.462301721572876,6.2477397108078,6.138217761516571
2005-07-15,51.671596508254915,A,7.252283573150635,7.3002971649169925,7.064863872528076,6.841894364356994,6.490785827636719,6.25770414352417,6.145421981811523
2005-07-18,51.61997740504989,A,7.293838500976562,7.297528171539307,7.121645307540893,6.888058042526245,6.519010801315307,6.268530983924865,6.15309773683548
2005-07-19,51.59417844579999,A,7.432327747344971,7.315070343017578,7.177041673660279,6.9332983016967775,6.55045976638794,6.2802958583831785,6.161465938091278
2005-07-20,51.61351981597462,A,7.644676685333252,7.370466327667236,7.2698300838470455,6.98707869052887,6.58697340965271,6.294005479812622,6.171203610897064
2005-07-21,51.61409595674408,A,7.395395278930664,7.403704357147217,7.323841524124146,7.0325498342514035,6.62022759437561,6.305847887992859,6.1794750690460205
2005-07-22,51.61738906899935,A,7.432327747344971,7.439713191986084,7.370005178451538,7.070403957366944,6.652130813598633,6.317255291938782,6.188107030391693
2005-07-25,51.58854028985217,A,7.367696762084961,7.454484844207764,7.3760065078735355,7.104334139823914,6.682559766769409,6.328150429725647,6.196108124256134
2005-07-26,51.545166757010804,A,7.455409049987793,7.4591011047363285,7.387085723876953,7.138264489173889,6.714288635253906,6.339699273109436,6.204701642990113
