Date,GRADE,GPS,WAB,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-10-20,,,5.9034953117370605,6.312198829650879,6.499521207809448,6.493844604492187,6.960447969436646,,
1995-10-23,,,5.73320198059082,6.107847023010254,6.408698177337646,6.448433089256286,6.929795217514038,,
1995-10-24,,,5.67643928527832,5.91484842300415,6.312198877334595,6.400183439254761,6.89800721168518,,
1995-10-25,,,5.789965152740479,5.846730899810791,6.22705216407776,6.368962931632995,6.8650838661193845,,
1995-10-26,,,5.61967134475708,5.744554615020752,6.119199562072754,6.323551440238953,6.827619390487671,,
1995-10-27,,,5.449378967285156,5.653731346130371,5.982965087890625,6.269625329971314,6.786749067306519,,
1995-10-30,,,4.6546783447265625,5.43802661895752,5.772936820983887,6.178802418708801,6.727714052200318,,
1995-10-31,,,3.973506212234497,5.097440004348755,5.5061442136764525,6.070950090885162,6.6539203596115115,,
1995-11-01,,,4.087032794952393,4.756853532791138,5.3017922163009645,5.977288568019867,6.580126547813416,,
1995-11-02,,,4.25732946395874,4.48438515663147,5.114469885826111,5.8552451729774475,6.50633288860321,6.963853752613067,
1995-11-03,,,4.6546783447265625,4.325445032119751,4.989588189125061,5.744554698467255,6.4438919878005985,6.942283298969269,
1995-11-06,,,4.427621364593506,4.2800336360931395,4.85903012752533,5.633864152431488,6.379180598258972,6.921280500888824,
1995-11-07,,,4.427621364593506,4.370856666564942,4.734148335456848,5.523173606395721,6.319010376930237,6.90027770280838,
1995-11-08,,,4.484385013580322,4.4503271102905275,4.603590321540833,5.415321242809296,6.259975428581238,6.880977799892426,
1995-11-09,,,4.314094066619873,4.4616800308227536,4.473032593727112,5.296116077899933,6.198669943809509,6.857704417705536,
1995-11-10,,,4.143802642822266,4.359504890441895,4.342474961280823,5.162720024585724,6.135093922615051,6.83272812128067,
1995-11-13,,,4.034693717956543,4.280919361114502,4.280476498603821,5.026706659793854,6.069335722923279,6.8089313054084775,
1995-11-14,,,4.091517925262451,4.213698673248291,4.292277669906616,4.899210941791535,6.005849289894104,6.786270372867584,
1995-11-15,,,4.091517925262451,4.135125255584716,4.292726182937622,4.797259199619293,5.945768685340881,6.76360944032669,
1995-11-16,,,4.148342609405518,4.101974964141846,4.2818274974823,4.698148691654206,5.887959866523743,6.741516754627228,
1995-11-17,,,4.034693717956543,4.080153179168701,4.219829034805298,4.604708611965179,5.824472155570984,6.717152326107025,
1995-11-20,,,4.148342609405518,4.102882957458496,4.191901159286499,4.525465643405914,5.7643927431106565,6.694491999149323,
1995-11-21,,,4.20517110824585,4.125613594055176,4.169656133651733,4.451902234554291,5.70317937374115,6.672399957180023,
1995-11-22,,,4.148342609405518,4.136978530883789,4.136051893234253,4.369821107387542,5.644235262870788,6.649739630222321,
1995-11-23,,,4.148342609405518,4.136978530883789,4.119476747512818,4.296254670619964,5.585291152000427,6.627079303264618,
1995-11-24,,,4.148342609405518,4.159708309173584,4.119930744171143,4.231202852725983,5.527482333183289,6.599877851009369,
1995-11-27,,,4.091517925262451,4.1483433723449705,4.125613164901734,4.203044831752777,5.4730782175064085,6.570405194759369,
1995-11-28,,,4.148342609405518,4.136977672576904,4.13129563331604,4.2117866516113285,5.4198105955123905,6.534689066410064,
1995-11-29,,,4.20517110824585,4.1483433723449705,4.1426609516143795,4.217693567276001,5.3722206449508665,6.495000121593475,
1995-11-30,,,4.20517110824585,4.159709072113037,4.148343801498413,4.215085649490357,5.322360119819641,6.455878746509552,
1995-12-01,,,4.261998653411865,4.182440280914307,4.171074295043946,4.195451664924621,5.273636145591736,6.417325646877289,
1995-12-04,,,4.261998653411865,4.21653642654419,4.18243989944458,4.18717052936554,5.2260474729537965,6.374231417179107,
1995-12-05,,,4.034693717956543,4.1938066482543945,4.165392160415649,4.167524147033691,5.17391270160675,6.332269995212555,
1995-12-06,,,3.921037197113037,4.136979866027832,4.142661619186401,4.1393567562103275,5.124045939445495,6.290874965190888,
1995-12-07,,,4.091517925262451,4.114249229431152,4.1369791507720945,4.128227949142456,5.0753182744979854,6.252887699604035,
1995-12-08,,,4.034693717956543,4.068788242340088,4.125614261627197,4.12277250289917,5.025454125404358,6.214332191944123,
1995-12-11,,,3.9778661727905273,4.01196174621582,4.1142490863800045,4.1199311256408695,4.975588717460632,6.176343619823456,
1995-12-12,,,4.034693717956543,4.01196174621582,4.102884197235108,4.1170899152755736,4.933671536445618,6.1372204327583315,
1995-12-13,,,3.9778661727905273,4.0233275413513185,4.080153703689575,4.111407327651977,4.894023594856262,6.094123041629791,
1995-12-14,,,3.9778661727905273,4.000597190856934,4.057423210144043,4.102883505821228,4.83961697101593,6.04932275056839,
1995-12-15,,,3.9778661727905273,3.9892316818237306,4.0290099620819095,4.100042128562928,4.781804537773132,6.004522459506989,
1995-12-18,,,4.091517925262451,4.011962032318115,4.011961889266968,4.097200894355774,4.730806250572204,5.96142637014389,
1995-12-19,,,4.375650405883789,4.080153369903565,4.046057558059692,4.105724859237671,4.6854906129837035,5.92287451505661,
1995-12-20,,,4.318823337554932,4.148344802856445,4.085836172103882,4.114248895645142,4.639038434028626,5.885457346439361,
1995-12-21,,,4.261998653411865,4.205171298980713,4.102884244918823,4.119931697845459,4.59031445980072,5.84860720872879,
1995-12-22,,,4.261998653411865,4.26199779510498,4.125614738464355,4.125614500045776,4.5393199586868285,5.812892391681671,
1995-12-25,,,4.261998653411865,4.296093940734863,4.154027986526489,4.134138536453247,4.489460711479187,5.776609933376312,
1995-12-26,,,4.261998653411865,4.2733635902404785,4.176758480072022,4.139821338653564,4.441872038841248,5.741462686061859,
1995-12-27,,,4.659785270690918,4.341555976867676,4.24495038986206,4.162552046775818,4.41245668888092,5.713699214458465,
1995-12-28,,,4.773435592651367,4.443843364715576,4.324507331848144,4.190965270996093,4.385314345359802,5.687639887332916,
1995-12-29,,,4.830264091491699,4.557496452331543,4.409747123718262,4.219378542900086,4.363849720954895,5.66214884519577,
1996-01-01,,,4.830264091491699,4.67114953994751,4.483621740341187,4.247791814804077,4.345790963172913,5.637793090343475,
1996-01-02,,,4.716613292694092,4.762072467803955,4.517718029022217,4.281887793540955,4.326594443321228,5.612300827503204,
1996-01-03,,,4.546131134033203,4.7393416404724125,4.540448808670044,4.313142490386963,4.301717762947082,5.583400814533234,
1996-01-04,,,4.546131134033203,4.6938807487487795,4.568862056732177,4.335873150825501,4.280246958732605,5.553933174610138,
1996-01-05,,,4.546131134033203,4.63705415725708,4.597275304794311,4.361445021629334,4.262182002067566,5.524465534687042,
1996-01-08,,,4.489305019378662,4.568862342834473,4.620005941390991,4.38701696395874,4.258874535560608,5.493294293880463,
1996-01-09,,,4.375650405883789,4.500669765472412,4.631371116638183,4.404064798355103,4.266917419433594,5.460418889522552,
1996-01-10,,,4.261998653411865,4.443843269348145,4.591592454910279,4.418271422386169,4.270416736602783,5.4252716422080995,
1996-01-11,,,4.318823337554932,4.39838171005249,4.546131229400634,4.435319280624389,4.271646614074707,5.388989751338959,
1996-01-12,,,4.261998653411865,4.341555213928222,4.489304685592652,4.449525904655457,4.263793020248413,5.353842504024506,
1996-01-15,,,4.318823337554932,4.307458877563477,4.438160610198975,4.46089117527008,4.261617059707642,5.320398828983307,
1996-01-16,,,4.20517110824585,4.273363018035889,4.38701639175415,4.452367210388184,4.2571680545806885,5.288089215755463,
1996-01-17,,,4.20517110824585,4.261997509002685,4.352920389175415,4.4466845989227295,4.251583776473999,5.255779602527618,
1996-01-18,,,4.148342609405518,4.227901363372803,4.313141536712647,4.4410017967224125,4.248268747329712,5.223469345569611,
1996-01-19,,,4.148342609405518,4.205170154571533,4.273362684249878,4.4353189945220945,4.248359546661377,5.191726734638214,
1996-01-22,,,4.20517110824585,4.182439708709717,4.244949293136597,4.432477617263794,4.251769094467163,5.160552408695221,
1996-01-23,,,4.261998653411865,4.19380521774292,4.2335841178894045,4.432477617263794,4.255178709030151,5.130513999462128,
1996-01-24,,,4.20517110824585,4.19380521774292,4.227901363372803,4.409746909141541,4.257451772689819,5.101610229015351,
1996-01-25,,,4.148342609405518,4.19380521774292,4.2108532905578615,4.378492259979248,4.257451772689819,5.072705819606781,
1996-01-26,,,4.148342609405518,4.19380521774292,4.199487686157227,4.344396185874939,4.2597247505187985,5.042098453044892,
1996-01-29,,,4.20517110824585,4.19380521774292,4.1881224632263185,4.313141536712647,4.260861320495605,5.012627031803131,
1996-01-30,,,4.318823337554932,4.205170154571533,4.199487686157227,4.293252038955688,4.263134365081787,4.983156869411468,
1996-01-31,,,4.20517110824585,4.205170154571533,4.199487686157227,4.276204037666321,4.264270935058594,4.954253098964691,
1996-02-01,,,4.20517110824585,4.216535854339599,4.20517053604126,4.259156036376953,4.265407505035401,4.925349328517914,
1996-02-02,,,4.20517110824585,4.227901554107666,4.210853385925293,4.242108035087585,4.266544075012207,4.897013204097748,
1996-02-05,,,4.148342609405518,4.216535854339599,4.20517053604126,4.225059914588928,4.267680568695068,4.870379393100738,
1996-02-06,,,4.20517110824585,4.193805408477783,4.199487781524658,4.216535949707032,4.268817138671875,4.844313867092133,
1996-02-07,,,4.432480812072754,4.239267349243164,4.222218751907349,4.225060057640076,4.2733633327484135,4.82279198884964,
1996-02-08,,,4.489305019378662,4.296094131469727,4.256314992904663,4.233584141731262,4.2790460109710695,4.800703065395355,
1996-02-09,,,4.432480812072754,4.341556072235107,4.2847288131713865,4.242108249664307,4.282455654144287,4.778045899868012,
1996-02-12,,,4.602959632873535,4.432479476928711,4.3245076656341555,4.256315064430237,4.289274873733521,4.757661173343658,
1996-02-13,,,4.773435592651367,4.546132373809814,4.369968891143799,4.284728288650513,4.304049711227417,4.738981206417083,
1996-02-14,,,4.830264091491699,4.6256890296936035,4.432478189468384,4.315982937812805,4.32223424911499,4.723140094280243,
1996-02-15,,,4.773435592651367,4.6825151443481445,4.489304637908935,4.347237586975098,4.335872602462769,4.705595438480377,
1996-02-16,,,5.057572841644287,4.807533550262451,4.57454481124878,4.392699098587036,4.356330184936524,4.690892155170441,
1996-02-19,,,5.057572841644287,4.898456192016601,4.665467834472656,4.435319185256958,4.377924318313599,4.6767565178871155,
1996-02-20,,,5.114398956298828,4.966648864746094,4.756390619277954,4.477939200401306,4.399518423080444,4.666594979763031,
1996-02-21,,,5.114398956298828,5.02347583770752,4.824582433700561,4.523400592803955,4.42224907875061,4.6581363368034365,
1996-02-22,,,5.341707229614258,5.137130165100098,4.909822654724121,4.583068823814392,4.449525899887085,4.644571435451508,
1996-02-23,,,5.398533344268799,5.205322265625,5.006427907943726,4.645578360557556,4.4779392433166505,4.629871890544892,
1996-02-26,,,5.228054523468018,5.239418601989746,5.0689373970031735,4.696722531318665,4.500669975280761,4.615738112926483,
1996-02-27,,,5.228054523468018,5.262149715423584,5.1143992900848385,4.742184090614319,4.517718057632447,4.601604335308075,
1996-02-28,,,5.171225070953369,5.273514938354492,5.148495388031006,4.7904867887496945,4.534766092300415,4.586902263164521,
1996-02-29,,,5.228054523468018,5.250784397125244,5.193957281112671,4.841630959510804,4.554087209701538,4.572200834751129,
1996-03-01,,,5.228054523468018,5.216688632965088,5.211005449295044,4.892775130271912,4.573408327102661,4.556364142894745,
1996-03-04,,,5.284877300262451,5.228053188323974,5.23373589515686,4.949601864814758,4.593865900039673,4.54166330575943,
1996-03-05,,,5.289429664611816,5.240328216552735,5.2512389659881595,5.003814792633056,4.614414520263672,4.528143279552459,
1996-03-06,,,5.061924934387207,5.218468189239502,5.245991563796997,5.035286998748779,4.6224573135375975,4.517457001209259,
1996-03-07,,,5.005050659179688,5.173867416381836,5.21232590675354,5.061074280738831,4.627089614868164,4.506201980113983,
1996-03-08,,,4.720674991607666,5.072391510009766,5.144540071487427,5.075483989715576,4.6248978328704835,4.494373776912689,
1996-03-11,,,4.834423542022705,4.982300758361816,5.105176973342895,5.087057185173035,4.624981021881103,4.485385992527008,
1996-03-12,,,4.834423542022705,4.891299533843994,5.065813875198364,5.090106582641601,4.627337226867676,4.476965835094452,
1996-03-13,,,4.9481730461120605,4.868549156188965,5.043508672714234,5.0960020303726195,4.635378065109253,4.468547914028168,
1996-03-14,,,4.891298770904541,4.845798778533935,5.009833097457886,5.101895189285278,4.64228141784668,4.461264188289642,
1996-03-15,,,4.777544498443604,4.857172679901124,4.964782094955444,5.087893772125244,4.6469096851348874,4.454545843601227,
1996-03-18,,,5.005050659179688,4.891298103332519,4.936799430847168,5.085267663002014,4.657224597930909,4.458049566745758,
1996-03-19,,,4.834423542022705,4.891298103332519,4.891298818588257,5.071268892288208,4.666400060653687,4.46665874004364,
1996-03-20,,,4.834423542022705,4.868548202514648,4.8685486793518065,5.057270121574402,4.677848558425904,4.4741326475143435,
1996-03-21,,,4.834423542022705,4.857173156738281,4.851485967636108,5.031905937194824,4.688160562515259,4.479903588294983,5.721878670454025
1996-03-22,,,4.9481730461120605,4.891298866271972,4.874235773086548,5.0093879222869875,4.701884050369262,4.482838535308838,5.7125609171390535
1996-03-25,,,4.891298770904541,4.868548488616943,4.879923295974732,4.9925501346588135,4.713333559036255,4.487475309371948,5.704377905130387
1996-03-26,,,4.9481730461120605,4.891298389434814,4.891298246383667,4.978556060791016,4.728193597793579,4.492680826187134,5.696479264497757
1996-03-27,,,5.005050659179688,4.925423812866211,4.89698600769043,4.970247340202333,4.744191188812255,4.497887482643128,5.689432641267777
1996-03-28,48.77821358287027,A,4.9481730461120605,4.948173713684082,4.902673435211182,4.956253266334534,4.760187797546386,4.504228272438049,5.680966345071792
1996-03-29,48.77236152039262,A,4.891298770904541,4.936798858642578,4.914048862457276,4.93941547870636,4.775046920776367,4.5117032337188725,5.672215677499771
1996-04-01,48.789917325913244,A,4.891298770904541,4.936798858642578,4.902673673629761,4.919736552238465,4.788769474029541,4.520269284248352,5.664600294828415
1996-04-02,48.78903168931489,A,4.9481730461120605,4.936798858642578,4.9140486240386965,4.9026737213134775,4.802492961883545,4.5288358354568485,5.657553104162216
1996-04-03,48.781926444802565,P,4.9481730461120605,4.925423336029053,4.925423574447632,4.89698612689972,4.817353000640869,4.537402386665344,5.650505913496017
1996-04-04,48.781028563690164,P,4.891298770904541,4.914048480987549,4.931111097335815,4.891298532485963,4.83221212387085,4.5448319482803345,5.643174351453781
1996-04-05,48.810683145025166,P,4.891298770904541,4.914048480987549,4.925423669815063,4.899829721450806,4.84707124710083,4.553397998809815,5.63527516245842
1996-04-08,48.84293962466747,P,4.891298770904541,4.914048480987549,4.925423669815063,4.902673482894898,4.860793800354004,4.560827560424805,5.627659779787064
1996-04-09,48.850226997906596,A,4.9481730461120605,4.914048480987549,4.925423669815063,4.908360958099366,4.873380794525146,4.568257579803467,5.620328768491745
1996-04-10,48.82221062212516,P,4.891298770904541,4.902673625946045,4.914048480987549,4.90551724433899,4.887103347778321,4.575687141418457,5.612713385820388
1996-04-11,48.884704195438296,A,5.061924934387207,4.936798858642578,4.925423669815063,4.9140485525131234,4.904238424301147,4.584822964668274,5.605951133966446
1996-04-12,49.01743185139822,A,5.289429664611816,5.016425037384034,4.965236759185791,4.939642810821534,4.925923595428467,4.596233835220337,5.598055843114853
1996-04-15,49.12160550322613,A,5.2325544357299805,5.0846761703491214,4.999362325668335,4.951017999649048,4.947607831954956,4.607644200325012,5.5890246975421904
1996-04-16,49.23859846070693,A,5.346305847167969,5.164302730560303,5.039175605773925,4.976612114906311,4.970430526733399,4.619623832702636,5.577156449556351
1996-04-17,49.31797043320617,A,5.2325544357299805,5.232553863525391,5.067613744735718,4.996518659591675,4.986431999206543,4.629897665977478,5.562448893785477
1996-04-18,49.34625646468903,A,5.346305847167969,5.289430046081543,5.11311445236206,5.022112774848938,5.003572015762329,4.641309013366699,5.548593879938125
1996-04-19,49.36674621856557,A,5.63068151473999,5.357680416107177,5.1870527267456055,5.056238198280335,5.027536029815674,4.65499584197998,5.536160744428635
1996-04-22,49.495778055680034,A,5.858187198638916,5.482806968688965,5.283741569519043,5.104582619667053,5.052640581130982,4.670957727432251,5.522594572305679
1996-04-23,49.62105294089482,A,5.9150590896606445,5.5965576171875,5.3804301738739015,5.152926921844482,5.075473051071167,4.689761381149292,5.511015688180923
1996-04-24,49.76698752640994,A,5.74443244934082,5.698933219909668,5.465743541717529,5.189896011352539,5.09375641822815,4.70799533367157,5.499435149431228
1996-04-25,49.925583210411055,A,5.9150590896606445,5.812683868408203,5.551056957244873,5.238240313529968,5.116588888168335,4.726230745315552,5.489559222459793
1996-04-26,50.05532163380553,A,6.199438571929932,5.926435279846191,5.642057847976685,5.303647303581238,5.139426202774048,4.747878193855286,5.481105192899704
1996-04-29,50.07566527376766,A,6.1425628662109375,5.983310413360596,5.73305869102478,5.366210508346557,5.161126003265381,4.76952516078949,5.472934390306473
1996-04-30,50.16159203473023,A,6.426938533782959,6.085686302185058,5.841121959686279,5.440148782730103,5.187376794815063,4.793447608947754,5.465334020853042
1996-05-01,50.246988217255954,A,6.256310939788818,6.188062000274658,5.943497610092163,5.50555567741394,5.210215034484864,4.816232056617737,5.455177549123764
1996-05-02,50.099349837535385,A,5.858187198638916,6.176687622070313,5.9946857452392575,5.553900098800659,5.220544633865356,4.835035266876221,5.442179008722305
1996-05-03,49.887297966337904,A,5.971937656402588,6.131187438964844,6.028811359405518,5.607932043075562,5.232012720108032,4.854975981712341,5.429749220609665
1996-05-06,49.70220090365215,A,5.971937656402588,6.097062397003174,6.040186405181885,5.661963987350464,5.246890382766724,4.8737801790237425,5.417603274583817
1996-05-07,49.415678716707475,A,6.028810977935791,6.017436885833741,6.051561594009399,5.71599588394165,5.262905511856079,4.890311784744263,5.406593149900436
1996-05-08,49.19910954344499,A,5.971937656402588,5.960562229156494,6.0743121147155765,5.770027828216553,5.278919763565064,4.90684292793274,5.3961501371860505
1996-05-09,49.15393000241047,A,5.858187198638916,5.960562229156494,6.0686249256134035,5.8098409414291385,5.291522417068482,4.92280481338501,5.3857060110569
1996-05-10,49.07790631890389,A,5.858187198638916,5.93781213760376,6.034499788284302,5.838278818130493,5.304125070571899,4.938766698837281,5.375829545259475
1996-05-13,49.016742089336766,P,5.862738609313965,5.915972328186035,6.006517362594605,5.869788026809692,5.31568229675293,4.954774098396301,5.365692015886307
1996-05-14,48.92279453092036,P,5.805819034576416,5.87137393951416,5.94440541267395,5.892763686180115,5.326010084152221,4.970212302207947,5.355837494134903
1996-05-15,48.83687984384323,P,5.805819034576416,5.838150215148926,5.89935622215271,5.921426916122437,5.340887966156006,4.981672639846802,5.347685927152634
1996-05-16,48.79300070734113,P,5.748897552490234,5.8162922859191895,5.888427257537842,5.94155650138855,5.355764904022217,4.9914272594451905,5.339533573389053
1996-05-17,48.80319774303999,P,5.805819034576416,5.805818653106689,5.871815395355225,5.950313377380371,5.377467784881592,5.001182808876037,5.331665827035904
1996-05-20,48.727691086253294,P,5.635058879852295,5.760282707214356,5.838127517700196,5.93915696144104,5.393480491638184,5.009230756759644,5.3235119235515596
1996-05-21,48.73296101913332,P,5.6919779777526855,5.737514495849609,5.804444217681885,5.928002905845642,5.410631580352783,5.018984403610229,5.315642615556717
1996-05-22,48.82185500423492,P,5.976578712463379,5.771666431427002,5.804908323287964,5.93961021900177,5.43119969367981,5.033288879394531,5.308344846963882
1996-05-23,48.87584866738752,P,5.919655799865723,5.8058180809021,5.8110551834106445,5.939840054512024,5.4517668342590335,5.0470241260528566,5.300478650331497
1996-05-24,48.92808301841372,P,5.976578712463379,5.8399700164794925,5.822894334793091,5.9286970615386965,5.475747518539428,5.061328601837158,5.2928970682621
1996-05-27,49.07021501952411,P,5.976578712463379,5.908273983001709,5.834278345108032,5.920397853851318,5.495178079605102,5.076201338768005,5.284747816324234
