Date,GRADE,GPS,TGT,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1997-05-16,63.887180635731454,A,7.158544063568115,7.1998621940612795,7.174747276306152,6.809250402450561,6.60357816696167,6.215462789535523,5.783798356056213
1997-05-19,63.836371844125914,A,7.139554977416992,7.185734844207763,7.163899087905884,6.855868124961853,6.621846857070923,6.226737170219422,5.793907570838928
1997-05-20,63.83934290359279,A,7.443361759185791,7.232368850708008,7.2061408996582035,6.911999034881592,6.641649808883667,6.241991987228394,5.805815978050232
1997-05-21,63.837190352590234,A,7.329435348510742,7.256217575073242,7.225635051727295,6.9652721881866455,6.656903295516968,6.256107540130615,5.816501033306122
1997-05-22,63.83774451604024,A,7.310446739196777,7.276268577575683,7.239445352554322,7.013811039924621,6.673669404983521,6.2715409564971925,5.826904356479645
1997-05-23,63.848232177438454,A,7.291459560394287,7.302851676940918,7.251356935501098,7.069916558265686,6.687406387329101,6.287349905967712,5.836623582839966
1997-05-26,63.87108077795268,A,7.291459560394287,7.333232593536377,7.259483718872071,7.121290922164917,6.698872404098511,6.305043544769287,5.846061360836029
1997-05-27,63.82038609636493,A,7.272470951080322,7.299054431915283,7.265711641311645,7.1631999015808105,6.7133650207519535,6.320285696983337,5.856060907840729
1997-05-28,63.795849086514174,A,7.291459560394287,7.291459274291992,7.2738384246826175,7.187133884429931,6.726345024108887,6.338356256484985,5.865967760086059
1997-05-29,63.782513799282185,A,7.329435348510742,7.2952569961547855,7.285762786865234,7.215805387496948,6.7434909057617185,6.3554872703552245,5.875876865386963
1997-05-30,63.76549748230004,A,7.310446739196777,7.299054431915283,7.300953054428101,7.237850165367126,6.760635557174683,6.3718630313873295,5.886066291332245
1997-06-02,63.78975944283568,A,7.576282501220703,7.356019020080566,7.344625806808471,7.254262447357178,6.782718381881714,6.392781820297241,5.897678713798523
1997-06-03,63.83137988131853,A,7.595273494720459,7.420579528808593,7.359816980361939,7.282978940010071,6.803667049407959,6.413702049255371,5.9093860912322995
1997-06-04,63.88812211463045,A,7.709200859069824,7.504127788543701,7.397793531417847,7.311714291572571,6.822730960845948,6.435950021743775,5.9216631054878235
1997-06-05,63.974134620406936,A,7.918069839477539,7.621854686737061,7.458555841445923,7.349000597000122,6.850514030456543,6.459532804489136,5.935453548431396
1997-06-06,64.07668861916845,A,8.013008117675781,7.7623669624328615,7.530710697174072,7.391033816337585,6.880195865631103,6.48218032836914,5.9496248650550845
1997-06-09,64.12966367195425,A,7.975034713745117,7.842117404937744,7.599068212509155,7.429275965690612,6.913281688690185,6.505578889846801,5.963606314659119
1997-06-10,64.19058697321987,A,8.013008117675781,7.925664329528809,7.673121929168701,7.469416785240173,6.946748456954956,6.528980264663696,5.977965273857117
1997-06-11,64.22808840734454,A,7.994020938873291,7.982628345489502,7.743378067016602,7.50860824584961,6.9802140045166015,6.552380247116089,5.991947827339172
1997-06-12,64.23656564694274,A,8.088967323303223,8.01680784225464,7.819331264495849,7.552547025680542,7.014064493179322,6.577483553886413,6.007437121868134
1997-06-13,64.23364080280687,A,8.126938819885254,8.039593982696534,7.900980472564697,7.600966763496399,7.045646467208862,6.603720436096191,6.0227409982681275
1997-06-16,64.2183160892126,A,8.032002449035645,8.05098752975464,7.946552467346192,7.645589137077332,7.074572820663452,6.629950289726257,6.037194929122925
1997-06-17,64.18692868643602,A,8.032002449035645,8.05478639602661,7.99022536277771,7.675021171569824,7.105391588211059,6.656180143356323,6.051273598670959
1997-06-18,64.16308171819952,A,8.032002449035645,8.062382698059082,8.022505521774292,7.710149526596069,7.136210355758667,6.681279211044312,6.0657275295257564
1997-06-19,64.14094104595789,A,8.164912223815918,8.077571678161622,8.04718976020813,7.752872800827026,7.171201200485229,6.707141966819763,6.080564539432526
1997-06-20,64.10954908623407,A,8.145930290222168,8.081369972229004,8.060481977462768,7.79559633731842,7.209218797683715,6.7318725633621215,6.094743745326996
1997-06-23,64.07127657482128,A,7.937059879302978,8.06238145828247,8.056684494018555,7.827876353263855,7.243815984725952,6.7541375160217285,6.107784781455994
1997-06-24,64.04395860375081,A,7.975034713745117,8.050987911224365,8.052887153625488,7.863004541397094,7.2750092792510985,6.7764053058624265,6.121203336715698
1997-06-25,64.02274408264638,A,7.994020938873291,8.043391609191895,8.052887153625488,7.898132610321045,7.305446872711181,6.799051413536072,6.135467360019684
1997-06-26,63.97099167605262,P,7.94655179977417,7.999719524383545,8.038645601272583,7.928988432884216,7.335692081451416,6.821411285400391,6.148743500709534
1997-06-27,63.984126484602605,P,8.288339614868164,8.028201389312745,8.054785680770873,7.977883076667785,7.375044002532959,6.84643515586853,6.163259477615356
1997-06-30,63.99814506585793,A,8.079476356506348,8.056684684753417,8.059533071517944,8.003042769432067,7.412489519119263,6.868428077697754,6.177106413841248
1997-07-01,64.04646737128185,A,8.307329177856445,8.123143577575684,8.087065744400025,8.038645553588868,7.452221231460571,6.892322568893433,6.192655508518219
1997-07-02,64.09787065375036,A,8.3548002243042,8.195299434661866,8.11934552192688,8.070925521850587,7.494037790298462,6.916691770553589,6.209286322593689
1997-07-03,64.18325694270335,A,8.497211456298828,8.305431365966797,8.15257544517517,8.09988260269165,7.537188625335693,6.9421081590652465,6.22728592634201
1997-07-04,64.20127956496304,A,8.497211456298828,8.34720573425293,8.187703561782836,8.124092769622802,7.58374587059021,6.968278431892395,6.245414528846741
1997-07-07,64.2591693127739,A,8.478225708007812,8.426955604553223,8.241820144653321,8.149252319335938,7.628030939102173,6.994258847236633,6.263037753105164
1997-07-08,64.26749458764088,A,8.468725204467773,8.459234809875488,8.291189193725586,8.172038173675537,7.668719615936279,7.019523510932922,6.281833112239838
1997-07-09,64.25106839972382,A,8.430747985839844,8.474424362182617,8.334861898422242,8.193874526023865,7.701078977584839,7.044408402442932,6.300626215934753
1997-07-10,64.19970836429123,A,8.3548002243042,8.44594211578369,8.375686740875244,8.207166171073913,7.733054876327515,7.0683445596694945,6.318664302825928
1997-07-11,64.14847164871553,A,8.392780303955078,8.425055885314942,8.386130809783936,8.220458245277404,7.763519458770752,7.092471294403076,6.336892290115356
1997-07-14,64.10099233088785,A,8.497211456298828,8.428853034973145,8.427904319763183,8.243718695640563,7.7885029506683345,7.115182204246521,6.3555486154556275
1997-07-15,64.09182065445263,A,8.658610343933105,8.466830062866212,8.463032436370849,8.275049090385437,7.821256284713745,7.138939347267151,6.3750119352340695
1997-07-16,64.10520059431619,A,8.687092781066895,8.51809902191162,8.496261692047119,8.307803606987,7.852308263778687,7.163549070358276,6.395368225574494
1997-07-17,64.12919772573484,A,8.67759895324707,8.582658767700195,8.514300441741943,8.333437943458557,7.882413368225098,7.188820776939392,6.414832680225373
1997-07-18,64.1601137612546,A,8.687092781066895,8.64152126312256,8.53328857421875,8.360496068000794,7.912708349227906,7.212105760574341,6.434626045227051
1997-07-21,64.14520217071788,A,8.487717628479004,8.639622497558594,8.53423776626587,8.388028955459594,7.938258867263794,7.233396992683411,6.453516366481781
1997-07-22,64.14153162218169,A,8.725066184997559,8.652913665771484,8.559871864318847,8.425530529022216,7.968556356430054,7.258575649261474,6.473218157291412
1997-07-23,64.11729708510298,A,8.658610343933105,8.647217178344727,8.582658100128175,8.458759999275207,7.997524728775025,7.282711248397828,6.491930944919586
1997-07-24,64.14186399902447,A,8.886466979980469,8.688990783691406,8.6358247756958,8.505755758285522,8.031050233840942,7.308368482589722,6.511126296520233
1997-07-25,64.16163830647234,A,8.90545654296875,8.732663536071778,8.687092399597168,8.536611604690552,8.065988483428955,7.334783325195312,6.529947497844696
1997-07-28,64.23409300264454,A,8.943431854248047,8.823806381225586,8.73171443939209,8.579809379577636,8.102066020965577,7.3619564390182495,6.5497091150283815
1997-07-29,64.31147602342114,A,9.380165100097656,8.954826164245606,8.803869915008544,8.633451175689697,8.140802087783813,7.39122594833374,6.571748211383819
1997-07-30,64.44836634332214,A,9.63650131225586,9.150404357910157,8.898810768127442,8.69753623008728,8.186943407058715,7.421923351287842,6.595350453853607
1997-07-31,64.56492923523177,A,9.816892623901367,9.336489486694337,9.012740135192871,8.763520288467408,8.237072324752807,7.455370864868164,6.619573187828064
1997-08-01,64.66192611036463,A,9.674478530883787,9.490293884277344,9.111478710174561,8.822383642196655,8.284732704162598,7.48606954574585,6.6431776762008665
1997-08-04,64.73350950780284,A,9.627010345458984,9.62700958251953,9.225407981872559,8.879822874069214,8.331443719863891,7.515158061981201,6.666544823646546
1997-08-05,64.74212516318788,A,9.63650131225586,9.678276824951173,9.31655149459839,8.938211679458618,8.378724327087403,7.546044673919678,6.6891150736808775
1997-08-06,64.6731877343532,A,9.484596252441406,9.647895812988281,9.399150085449218,8.990904092788696,8.422587060928345,7.574466042518615,6.7116763257980345
1997-08-07,64.55188559707689,A,9.370670318603516,9.558651351928711,9.447570419311523,9.041697597503662,8.4634117603302,7.603451333045959,6.732542126178742
1997-08-08,64.43849520940937,A,9.237748146057127,9.47130527496338,9.480799579620362,9.083945989608765,8.501957788467408,7.631296672821045,6.752180421352387
1997-08-11,64.33163009556291,A,9.294713020324709,9.404845809936523,9.515927696228028,9.12382106781006,8.536326398849488,7.6595223903656,6.772572643756867
1997-08-12,64.19154812553187,A,9.095335960388184,9.296612739562988,9.48744478225708,9.145657348632813,8.566327648162842,7.684997348785401,6.792061772346496
1997-08-13,64.08216825112667,A,9.152303695678713,9.230154228210449,9.439025020599365,9.168917894363403,8.59518970489502,7.708960332870483,6.8116481137275695
1997-08-14,64.00051516870754,P,9.142807960510254,9.184581756591797,9.371616554260253,9.192178344726562,8.619684467315674,7.735099248886108,6.830342633724213
1997-08-15,63.947426984957076,P,9.17128849029541,9.171289825439453,9.321297550201416,9.216388130187989,8.642850074768067,7.761522970199585,6.848053743839264
1997-08-18,63.91463864404579,P,9.243252754211426,9.160997772216797,9.28292179107666,9.254164886474609,8.668214435577392,7.7907480621337895,6.8659370279312135
1997-08-19,63.91256448841593,P,9.100464820861816,9.162023544311523,9.229318141937256,9.272934818267823,8.689963569641113,7.818356013298034,6.882824926376343
1997-08-20,63.93779127763543,P,9.195658683776855,9.170694541931152,9.2004243850708,9.299787235260009,8.713996324539185,7.847105164527893,6.901126961708069
1997-08-21,63.92897134229151,P,8.976713180541992,9.1374755859375,9.16102867126465,9.304299545288085,8.731751241683959,7.872907867431641,6.919366264343262
1997-08-22,63.89665448632757,P,8.910077095031738,9.085233306884765,9.12826156616211,9.304530572891235,8.74741400718689,7.896530237197876,6.936709487438202
1997-08-25,63.83646860237297,P,8.910077095031738,9.018598175048828,9.089797973632812,9.30286283493042,8.76497550010681,7.919774160385132,6.953837854862213
1997-08-26,63.76857464991057,P,8.71969223022461,8.942443656921387,9.052233600616455,9.269839191436768,8.77872929573059,7.942060441970825,6.969071962833405
1997-08-27,63.688286236633694,P,8.891042709350586,8.881520462036132,9.026107501983642,9.232566261291504,8.79591010093689,7.966060228347779,6.984408967494964
1997-08-28,63.63294107976996,P,8.786331176757812,8.843444061279296,8.990459823608399,9.181038188934327,8.808338479995728,7.989769840240479,6.999316637516022
1997-08-29,63.581962983655444,P,8.68161678314209,8.797751998901367,8.941492652893066,9.131395101547241,8.819052209854126,8.014135503768921,7.012946858406067
1997-09-01,63.540397955064776,P,8.68161678314209,8.752059936523438,8.885329055786134,9.084125423431397,8.833943347930909,8.03887966632843,7.026388599872589
1997-09-02,63.59672314343347,P,9.014789581298828,8.811079406738282,8.876761531829834,9.053039836883546,8.854738445281983,8.064873862266541,7.0417789101600645
1997-09-03,63.65513827064334,P,9.138541221618652,8.860579109191894,8.871049785614014,9.035737085342408,8.87762885093689,8.091537861824035,7.058259143829345
1997-09-04,63.78460560685385,P,9.367005348205566,8.976713943481446,8.910079002380371,9.03555383682251,8.906037921905517,8.120865001678467,7.075881698131561
1997-09-05,63.93870913640572,A,9.424123764038086,9.125215339660645,8.961483669281005,9.044872617721557,8.928753604888916,8.151898803710937,7.093695645332336
1997-09-08,64.14748261173604,A,9.74777889251709,9.338447761535644,9.04525384902954,9.067525911331177,8.962119655609131,8.187304587364197,7.112562441825867
1997-09-09,64.2729654446875,A,9.690668106079102,9.473623466491699,9.142351436614991,9.097292518615722,8.989786434173585,8.221003832817077,7.131049439907074
1997-09-10,64.37041948293246,A,9.68114185333252,9.582143592834473,9.221361351013183,9.123734426498412,9.01631326675415,8.255175528526307,7.149865748882294
1997-09-11,64.39326768467282,A,9.643068313598633,9.637356185913086,9.307035064697265,9.148747444152832,9.039230403900147,8.28820951461792,7.168020505905151
1997-09-12,64.45361135049252,A,9.919123649597168,9.736356163024903,9.430785751342773,9.18613920211792,9.067668647766114,8.325707259178161,7.187838261127472
1997-09-15,64.40792537914176,A,9.738261222839355,9.734452629089356,9.5364501953125,9.210889625549317,9.092869358062744,8.360450148582458,7.20684592962265
1997-09-16,64.37474429889659,A,9.75730037689209,9.747779083251952,9.610701274871825,9.24373140335083,9.118640861511231,8.393680238723755,7.225760333538055
1997-09-17,64.37858893769442,A,9.976240158081056,9.80679874420166,9.694471168518067,9.28276047706604,9.149550704956054,8.425314841270447,7.246146361827851
