Date,GRADE,GPS,DVN,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1985-10-31,,,2.8749771118164062,2.8899127006530763,2.8787116527557375,2.8787117123603823,2.8914064359664917,,
1985-11-01,,,2.83764123916626,2.882445526123047,2.8787116527557375,2.8787117123603823,2.8906597185134886,,
1985-11-04,,,2.83764123916626,2.867510557174683,2.8787116527557375,2.88057861328125,2.889913001060486,,
1985-11-05,,,2.83764123916626,2.8525755882263186,2.8787116527557375,2.8787118196487427,2.89140652179718,,
1985-11-06,,,2.8749771118164062,2.8525755882263186,2.8787116527557375,2.8749780654907227,2.89289999961853,,
1985-11-07,,,2.83764123916626,2.8451084136962894,2.8675105571746826,2.874978065490723,2.8914065027236937,,
1985-11-08,,,2.8003032207489014,2.837640810012817,2.860043168067932,2.8731111645698553,2.8876727628707886,,
1985-11-11,,,2.8003032207489014,2.830173206329346,2.8488418817520142,2.86564371585846,2.8839390230178834,,
1985-11-12,,,2.83764123916626,2.830173206329346,2.841374397277832,2.8619099736213687,2.880952043533325,,
1985-11-13,,,2.8003032207489014,2.815238428115845,2.8339070081710815,2.85630933046341,2.8779650640487673,,
1985-11-14,,,2.762965202331543,2.8003032207489014,2.8227058172225954,2.8507087349891664,2.8742313241958617,,
1985-11-15,,,2.725626945495605,2.785367965698242,2.8115043878555297,2.845108020305634,2.8690040588378904,,
1985-11-18,,,2.68829083442688,2.7629654884338377,2.796569347381592,2.837640500068665,2.863776831626892,,
1985-11-19,,,2.68829083442688,2.733095407485962,2.781634306907654,2.830172979831696,2.8585496044158933,,
1985-11-20,,,2.68829083442688,2.7106929302215574,2.762965679168701,2.8208386659622198,2.8540690994262694,,
1985-11-21,,,2.68829083442688,2.695758056640625,2.7480306386947633,2.807770597934723,2.8495885944366455,,
1985-11-22,,,2.762965202331543,2.7032257080078126,2.744296836853027,2.80217000246048,2.846601576805115,,
1985-11-25,,,2.68829083442688,2.7032257080078126,2.7330955982208254,2.79096873998642,2.842867851257324,,
1985-11-26,,,2.68829083442688,2.7032257080078126,2.718160557746887,2.77976747751236,2.8398808431625366,,
1985-11-27,,,2.68829083442688,2.7032257080078126,2.7069593191146852,2.770433163642884,2.8376405954360964,,
1985-11-28,,,2.68829083442688,2.7032257080078126,2.6994918823242187,2.7610988497734072,2.8354003477096557,,
1985-11-29,,,2.68829083442688,2.68829083442688,2.695758271217346,2.7536313295364385,2.8294263601303102,,
1985-12-02,,,2.68829083442688,2.68829083442688,2.695758271217346,2.7461638092994693,2.8227056074142456,,
1985-12-03,,,2.650953531265259,2.6808233737945555,2.6920245409011843,2.736829423904419,2.8159848737716673,,
1985-12-04,,,2.650953531265259,2.6733559131622315,2.688290810585022,2.7256282448768614,2.810757622718811,,
1985-12-05,,,2.650953531265259,2.665888452529907,2.68455708026886,2.7162938594818113,2.806277151107788,,
1985-12-06,,,2.650953531265259,2.658420991897583,2.6733559131622315,2.7088263750076296,2.801796679496765,2.9055945014953615,
1985-12-09,,,2.538940191268921,2.6285508632659913,2.6584208488464354,2.6957582235336304,2.7965694189071657,2.8973802804946898,
1985-12-10,,,2.538940191268921,2.606148195266724,2.6434857845306396,2.6808231711387633,2.7905953979492186,2.8891660594940185,
1985-12-11,,,2.4642674922943115,2.568810987472534,2.621083450317383,2.664021384716034,2.78312792301178,2.880951850414276,
1985-12-12,,,2.314917087554932,2.501603698730469,2.583746075630188,2.6416189789772035,2.7726734399795534,2.8708707594871523,
1985-12-13,,,2.4269282817840576,2.4567986488342286,2.5576098203659057,2.626684045791626,2.764459180831909,2.862283158302307,
1985-12-16,,,2.4269282817840576,2.434396266937256,2.5314735651016234,2.6136159181594847,2.7569916820526124,2.854068932533264,
1985-12-17,,,2.314917087554932,2.389591646194458,2.497869920730591,2.5949472308158876,2.745790481567383,2.8451079654693605,
1985-12-18,,,2.314917087554932,2.3597215652465824,2.464266276359558,2.57627854347229,2.7330957794189454,2.8361469984054564,
1985-12-19,,,2.389591217041016,2.374656391143799,2.438130044937134,2.561343562602997,2.7241347789764405,2.8279327726364136,
1985-12-20,,,2.389591217041016,2.3671889781951903,2.4119938135147097,2.5426748633384704,2.7151737785339356,2.820465297698975,
1985-12-23,,,2.4269282817840576,2.3671889781951903,2.4007926225662235,2.5296067357063294,2.7047193002700807,2.8133711934089662,
1985-12-24,,,2.4269282817840576,2.3895912170410156,2.3895914316177373,2.516538608074188,2.6950115442276,2.806650445461273,
1985-12-25,,,2.4269282817840576,2.411993455886841,2.3858575105667117,2.503470480442047,2.6853037881851196,2.7999296975135803,
1985-12-26,,,2.389591217041016,2.411993455886841,2.39332492351532,2.488535499572754,2.675596070289612,2.7932089734077454,
1985-12-27,,,2.389591217041016,2.411993455886841,2.389591217041016,2.473600518703461,2.666635069847107,2.786114854812622,
1985-12-30,,,2.389591217041016,2.4045260429382322,2.3858575105667117,2.4586655378341673,2.657674069404602,2.779767482280731,
1985-12-31,,,2.352254629135132,2.3895913124084474,2.3895912647247317,2.443730592727661,2.6479663372039797,2.7726733922958373,
1986-01-01,,,2.352254629135132,2.374656581878662,2.3933250188827513,2.428795647621155,2.637511887550354,2.7659526538848875,
1986-01-02,,,2.4269282817840576,2.3821239948272703,2.3970587253570557,2.417594385147095,2.627057409286499,2.7603520345687866,
1986-01-03,,,2.352254629135132,2.3746566772460938,2.3933250665664674,2.4026594400405883,2.6166029596328735,2.75437805891037,
1986-01-06,,,2.314917087554932,2.359721851348877,2.3821239471435547,2.391458284854889,2.6046549797058107,2.7484040689468383,
1986-01-07,,,2.352254629135132,2.359721851348877,2.374656581878662,2.3821240067481995,2.5934537506103514,2.7424300932884216,
1986-01-08,,,2.2775797843933105,2.3447868824005127,2.3597217321395876,2.3727896213531494,2.5815058040618895,2.7364561200141906,
1986-01-09,,,2.314917087554932,2.3223846435546878,2.352254319190979,2.3727896213531494,2.5703046035766604,2.730855519771576,
1986-01-10,,,2.352254629135132,2.3223846435546878,2.3485206604003905,2.3690559387207033,2.5605968713760374,2.725628294944763,
1986-01-13,,,2.2775797843933105,2.3149171829223634,2.33731951713562,2.361588513851166,2.549395642280579,2.7196543216705322,
1986-01-14,,,2.240242719650269,2.2925148010253906,2.326118326187134,2.357854795455933,2.537447671890259,2.7144270968437194,
1986-01-15,,,2.240242719650269,2.2850473880767823,2.3149171352386477,2.3541210770606993,2.5247529840469363,2.708826491832733,
1986-01-16,,,2.240242719650269,2.2701125144958496,2.296248579025269,2.3466536521911623,2.5128050136566165,2.702105758190155,
1986-01-17,,,2.314917087554932,2.26264500617981,2.292514824867249,2.342919945716858,2.503097290992737,2.6953850269317625,
1986-01-20,,,2.2775797843933105,2.26264500617981,2.2887810945510867,2.3354525208473205,2.4926428222656254,2.688290922641754,
1986-01-21,,,2.2775797843933105,2.2701124191284183,2.2813136100769045,2.327985095977783,2.481441593170166,2.6811968183517454,
1986-01-22,,,2.240242719650269,2.2701124191284183,2.2775799036026005,2.318650817871094,2.4702403831481936,2.6741027235984802,
1986-01-23,,,2.20290470123291,2.262644815444946,2.2663786649703983,2.3093164920806886,2.459039173126221,2.6666352486610414,
1986-01-24,,,2.240242719650269,2.247709941864014,2.255177474021912,2.3018490672111516,2.4493314886093143,2.659167773723602,
1986-01-27,,,2.165567636489868,2.225307512283325,2.2439762592315677,2.290647888183594,2.438877024650574,2.651326928138733,
1986-01-28,,,2.240242719650269,2.2178400993347167,2.2439762592315673,2.285047292709351,2.429916062355042,2.6442328333854674,
1986-01-29,,,2.128230571746826,2.1954376697540283,2.2327750444412233,2.2738460898399357,2.4187148571014405,2.636391978263855,
1986-01-30,,,2.20290470123291,2.1954376697540283,2.229041242599487,2.2626449108123783,2.4090071344375614,2.6292978644371034,
1986-01-31,,,2.240242719650269,2.1954376697540288,2.221573805809021,2.257044315338135,2.398552684783936,2.622577130794525,
1986-02-03,,,2.2775797843933105,2.217840099334717,2.221573805809021,2.255177450180054,2.3903384637832645,2.616603157520294,
1986-02-04,,,2.0908937454223637,2.1879703044891357,2.202905201911926,2.2421094059944155,2.378390522003174,2.6091356825828553,
1986-02-05,,,2.165567636489868,2.195437717437744,2.195437693595886,2.2365087985992433,2.367936058044434,2.602788326740265,
1986-02-06,,,2.240242719650269,2.2029053211212157,2.1991714954376222,2.2327750802040103,2.3589750957489017,2.5971877217292785,
1986-02-07,,,2.165567636489868,2.1879703044891357,2.191703987121582,2.223440730571747,2.3485206317901612,2.5889734959602357,
1986-02-10,,,2.128230571746826,2.158100461959839,2.1879702806472783,2.215973269939423,2.33731942653656,2.580012516975403,
1986-02-11,,,2.128230571746826,2.1655678272247316,2.176769065856934,2.210372662544251,2.3268649673461916,2.5714249205589295,
1986-02-12,,,2.128230571746826,2.158100414276123,2.176769065856934,2.204772055149079,2.316410508155823,2.563584065437317,
1986-02-13,,,2.165567636489868,2.143165397644043,2.17303535938263,2.201038300991059,2.3067027902603154,2.5564899706840514,
1986-02-14,,,2.240242719650269,2.158100414276123,2.17303535938263,2.1973045825958257,2.298488574028015,2.55014262676239,
1986-02-17,,,2.240242719650269,2.1805028438568117,2.1693016529083256,2.1954377293586735,2.2925146245956425,2.5445420217514036,
1986-02-18,,,2.128230571746826,2.1805028438568117,2.1730353355407717,2.187970268726349,2.2843004322052005,2.5374479150772093,
1986-02-19,,,2.165567636489868,2.1879702568054205,2.1730353355407717,2.1842365145683287,2.2783264350891117,2.5307271790504458,
1986-02-20,,,2.0908937454223637,2.1730354785919195,2.158100438117981,2.1786359667778017,2.2738459682464605,2.5232597041130065,
1986-02-21,,,2.0908937454223637,2.143165683746338,2.1506330490112306,2.1711685180664064,2.2671252775192263,2.515792229175568,
1986-02-24,,,2.0535547733306885,2.1058280944824217,2.1431654691696167,2.1655678749084473,2.259657807350159,2.508324744701386,
1986-02-25,,,2.0162179470062256,2.0834255695343016,2.1319642066955566,2.154366636276245,2.253683824539185,2.499737153053284,
1986-02-26,,,2.0162179470062256,2.053555631637573,2.1207629442214966,2.148766005039215,2.2477098417282106,2.490402810573578,
1986-02-27,,,1.941542744636536,2.023685431480408,2.0983604550361634,2.1356979072093965,2.238748872280121,2.481441825628281,
1986-02-28,,,1.941542744636536,1.9938152313232425,2.06849045753479,2.1207629084587096,2.2297879028320313,2.4724808406829837,
1986-03-03,,,1.941542744636536,1.9714128255844119,2.0386204600334166,2.103961056470871,2.220080192089081,2.462399746179581,
1986-03-04,,,2.0535547733306885,1.9788801908493046,2.031152880191803,2.102094107866287,2.2126127219200136,2.453812133073807,
1986-03-05,,,2.0162179470062256,1.9788801908493046,2.0162179112434386,2.094626623392105,2.204398515224457,2.4448511517047886,
1986-03-06,,,2.0535547733306885,2.0012825965881347,2.0124840140342712,2.085292226076126,2.1976777863502504,2.436636928319931,
1986-03-07,,,2.0908937454223637,2.0311527967453005,2.0124840140342717,2.081558531522751,2.191703836917877,2.4291694533824923,
1986-03-10,,,2.0162179470062256,2.0460878372192384,2.008750331401825,2.075957900285721,2.1842363715171813,2.420955220460892,
1986-03-11,,,1.978880882263184,2.0311530590057374,2.005016624927521,2.0684904158115387,2.1767688965797425,2.4123676168918613,
1986-03-12,,,2.0535547733306885,2.03862042427063,2.0087503075599673,2.0647566258907317,2.1707948994636537,2.404153393507004,
1986-03-13,,,2.165567636489868,2.061022996902466,2.0311527967453005,2.0647566258907317,2.16556768655777,2.3963125479221348,
1986-03-14,,,2.128230571746826,2.0684903621673585,2.0498215794563297,2.0591560184955595,2.161087205410004,2.388845082521439,
1986-03-17,,,2.128230571746826,2.0908928871154786,2.0684903621673585,2.0535554111003878,2.1573534750938417,2.3810042273998264,
1986-03-18,,,2.2775797843933105,2.1506326675415037,2.090892863273621,2.0610228717327117,2.1558599781990053,2.374656864404679,
1986-03-19,,,2.389591217041016,2.2178399562835693,2.1282301902770997,2.072224050760269,2.1581002068519592,2.369803005456925,
1986-03-20,,,2.389591217041016,2.2626446723937987,2.1618338346481325,2.087158924341202,2.1595936894416807,2.3649491465091708,
1986-03-21,,,2.352254629135132,2.30744948387146,2.187969923019409,2.10022696852684,2.1595936894416807,2.3600952804088595,
1986-03-24,,,2.2775797843933105,2.337319326400757,2.2141061067581176,2.111428219079971,2.1595936894416807,2.35449466586113,
1986-03-25,,,2.314917087554932,2.3447867870330814,2.2477097272872926,2.126363176107407,2.161087176799774,2.3492674243450167,
1986-03-26,,,2.240242719650269,2.314917087554932,2.2663785219192505,2.137564414739609,2.161087176799774,2.3429200804233554,
1986-03-27,,,2.314917087554932,2.299982261657715,2.2813134670257567,2.156233131885529,2.1625806641578675,2.337692838907242,
1986-03-28,,,2.314917087554932,2.292514753341675,2.299982118606567,2.174901849031449,2.1625806641578675,2.3328389775753022,
1986-03-31,,,2.240242719650269,2.2850473403930667,2.311183333396912,2.1898368477821353,2.1618339228630066,2.327238372564316,
1986-04-01,,,2.240242719650269,2.270112466812134,2.3074496269226077,2.1991712450981145,2.1610871815681456,2.321264387369156,
1986-04-02,,,2.2775797843933105,2.2775798797607427,2.296248483657837,2.2122393369674684,2.1618339228630066,2.3160371530056003,
1986-04-03,,,2.314917087554932,2.2775798797607427,2.288781070709229,2.2253074526786807,2.164074170589447,2.311556671857834,
1986-04-04,,,2.314917087554932,2.2775798797607423,2.285047316551209,2.236508619785309,2.1655676579475402,2.3074495732784275,
1986-04-07,,,2.314917087554932,2.292514753341675,2.288781046867371,2.2514435768127443,2.168554646968842,2.303715835809708,
1986-04-08,,,2.352254629135132,2.3149171352386477,2.292514801025391,2.270112264156342,2.1707948851585392,2.3003554737567904,
1986-04-09,,,2.314917087554932,2.322384595870972,2.299982237815857,2.283180379867554,2.174528615474701,2.296621736288071,
1986-04-10,,,2.352254629135132,2.329852104187012,2.303715991973877,2.292514729499817,2.1775156140327456,2.2932613742351533,
1986-04-11,,,2.314917087554932,2.3298521041870117,2.3037159919738768,2.3018490552902224,2.179009101390839,2.288780893087387,
1986-04-14,,,2.314917087554932,2.3298521041870117,2.3111834287643434,2.3111833810806277,2.1797558474540715,2.285047155618668,
1986-04-15,,,2.2775797843933105,2.3149171352386473,2.3149171352386473,2.3111833810806277,2.1834895682334903,2.2809400451183324,
1986-04-16,,,2.240242719650269,2.299982261657715,2.311183428764344,2.3037159562110903,2.184983069896698,2.2764595639705663,
1986-04-17,,,2.240242719650269,2.2775798797607427,2.303715991973877,2.296248531341553,2.184983069896698,2.2719790828228,
1986-04-18,,,2.20290470123291,2.2551774024963382,2.292514753341675,2.2887810349464415,2.185729811191559,2.2671252214908604,
1986-04-21,,,2.165567636489868,2.225307512283325,2.277579808235169,2.2831804275512697,2.18647655248642,2.2618979895114903,
1986-04-22,,,2.0908937454223637,2.1879703044891357,2.251443719863892,2.271979260444641,2.1857298159599305,2.256297391653061,
1986-04-23,,,2.128230571746826,2.1655678749084473,2.2327750682830816,2.266378653049469,2.1857298159599305,2.251070162057877,
1986-04-24,,,2.165567636489868,2.150632858276367,2.214106369018555,2.2589111804962156,2.1857298159599305,2.2462163031101228,
1986-04-25,,,2.128230571746826,2.1356980323791506,2.1954377174377444,2.2495768547058104,2.1834895730018617,2.2409890735149385,2.5732917875051498
1986-04-28,,,2.165567636489868,2.1356980323791506,2.180502772331238,2.2458431005477903,2.181996071338654,2.237255347967148,2.5673178142309188
1986-04-29,,,2.128230571746826,2.143165397644043,2.1655678510665894,2.2402424931526186,2.181996071338654,2.233148251771927,2.561157155632973
1986-04-30,,,2.128230571746826,2.143165397644043,2.154366636276245,2.232775032520294,2.181249330043793,2.2297878825664523,2.555369866490364
1986-05-01,,,2.128230571746826,2.1356979846954345,2.143165421485901,2.223440706729889,2.1819960665702824,2.2279210174083715,2.5493958884477617
1986-05-02,56.72827518493717,B,2.20290470123291,2.1506328105926515,2.143165421485901,2.217840087413788,2.1842362856864934,2.22568078160286,2.543981969952583
1986-05-05,56.85830617467548,B,2.352254629135132,2.187970209121704,2.1618341207504272,2.219706964492798,2.1902102828025822,2.2249340450763704,2.539501488804817
1986-05-06,56.984777634246974,C,2.314917087554932,2.225307512283325,2.184236454963684,2.217840087413788,2.196184265613556,2.2249340450763704,2.5350210052728652
1986-05-07,57.09290249670598,C,2.2775797843933105,2.255177354812622,2.1991713762283327,2.2159732222557067,2.2014115023612977,2.2245606720447544,2.5303538352251054
1986-05-08,57.21104277513509,C,2.314917087554932,2.2925146579742437,2.214106321334839,2.214106345176697,2.2088789892196656,2.2238139307498934,2.5258733516931535
1986-05-09,57.30384188460568,C,2.352254629135132,2.3223846435546878,2.2365087270736694,2.215973222255707,2.217093226909638,2.2234405648708346,2.5219529312849045
1986-05-12,57.249546060730914,C,2.2775797843933105,2.3074496746063238,2.247709941864014,2.2141063570976263,2.223813967704773,2.221947079896927,2.5176591366529464
1986-05-13,57.199711010329345,C,2.2775797843933105,2.299982213973999,2.262644863128662,2.2141063570976263,2.2282944679260255,2.2204535949230197,2.5135520201921464
1986-05-14,57.20100129869538,C,2.314917087554932,2.3074496746063233,2.2813135147094727,2.2178400754928593,2.234268450737,2.2193334829807285,2.5096315902471544
1986-05-15,57.16405810728404,C,2.2775797843933105,2.299982213973999,2.296248435974121,2.2197069287300115,2.2387489509582523,2.2182133686542516,2.505711171030998
1986-05-16,57.09497561867611,C,2.2775797843933105,2.285047245025635,2.303715944290161,2.2234406828880315,2.242482671737671,2.217093254327774,2.501604054570198
1986-05-19,57.10116246905074,C,2.2775797843933105,2.285047245025635,2.296248459815979,2.2290412902832033,2.247709908485413,2.215973140001297,2.497870311141014
1986-05-20,57.116231759034655,C,2.2775797843933105,2.285047245025635,2.2925147294998167,2.2383755922317508,2.2536838865280155,2.215226391553879,2.493949891924858
1986-05-21,57.09009942282549,C,2.2775797843933105,2.2775797843933105,2.2925147294998167,2.245843052864075,2.258164386749268,2.214479643106461,2.490216148495674
1986-05-22,57.075263274821474,B,2.2775797843933105,2.2775797843933105,2.288780999183655,2.2514436602592474,2.260404629707337,2.212986158132553,2.4866690963506697
1986-05-23,57.06331018138524,B,2.240242719650269,2.2701123714447022,2.2775798082351684,2.257044267654419,2.2626448726654056,2.2118660390377047,2.483122048974037
1986-05-26,57.0510768399441,B,2.240242719650269,2.262644958496094,2.2738461017608644,2.260778021812439,2.2648851156234744,2.211119295358658,2.479761682152748
1986-05-27,57.0320834998827,B,2.2775797843933105,2.262644958496094,2.2738461017608644,2.2682454824447635,2.2648851156234744,2.21037254691124,2.4764013200998307
1986-05-28,57.01710346224605,B,2.2775797843933105,2.262644958496094,2.2701123714447022,2.275712943077088,2.2626448869705205,2.21037254691124,2.473414333462715
1986-05-29,56.997786107951306,B,2.240242719650269,2.2551775455474856,2.2663786649703983,2.2813135504722597,2.2596579170227056,2.209625803232193,2.4702406615018844
1986-05-30,57.00871295680733,B,2.2775797843933105,2.262644958496094,2.2663786649703983,2.2850473046302797,2.2581644201278688,2.208879054784775,2.467253674864769
1986-06-02,56.98881998593307,C,2.240242719650269,2.262644958496094,2.262644958496094,2.2794467091560366,2.2574176788330083,2.2085056841373447,2.4640800029039385
1986-06-03,56.96219234955634,B,2.240242719650269,2.255177545547485,2.25891125202179,2.275712990760803,2.255924191474915,2.2085056841373447,2.461466390490532
1986-06-04,56.949324822502234,B,2.240242719650269,2.247710132598877,2.2551775455474856,2.273846137523651,2.255924191474915,2.2085056841373447,2.458666087985039
1986-06-05,56.94638588697229,B,2.240242719650269,2.2477101325988773,2.2514438390731817,2.270112419128418,2.2544307041168214,2.2085056841373447,2.45530572116375
1986-06-06,56.91238063755511,B,2.240242719650269,2.240242719650269,2.2514438390731817,2.264511823654175,2.2529372167587285,2.207758940458298,2.4515719836950307
1986-06-09,56.88339615672633,B,2.165567636489868,2.225307703018189,2.243976330757141,2.2589112162590026,2.25144371509552,2.2066388189792634,2.447464870810509
1986-06-10,56.868951318528616,B,2.20290470123291,2.217840099334717,2.236508822441101,2.2551774621009826,2.2506969547271733,2.2058920681476595,2.443544443249703
1986-06-11,56.84356950293465,B,2.20290470123291,2.210372495651245,2.229041314125061,2.2495768427848817,2.249203453063965,2.205518687963486,2.4398107057809835
1986-06-12,56.83228973000127,B,2.20290470123291,2.2029048919677736,2.225307512283325,2.2458430886268617,2.246963205337525,2.205518687963486,2.4360769683122636
1986-06-13,56.845200869342136,B,2.240242719650269,2.2029048919677736,2.221573805809021,2.2439762353897095,2.245469717979431,2.205518687963486,2.432343230843544
1986-06-16,56.877629896878624,B,2.20290470123291,2.210372304916382,2.217840003967285,2.2402424812316895,2.2432294702529907,2.2058920586109165,2.428609493374825
1986-06-17,56.88180753851068,B,2.20290470123291,2.210372304916382,2.2141062021255493,2.2365087270736694,2.2402424716949465,2.205518678426743,2.4248757559061054
1986-06-18,56.8994549514459,B,2.20290470123291,2.210372304916382,2.2103724002838137,2.2327749729156494,2.238002223968506,2.206265419721604,2.4213286989927294
1986-06-19,56.88421532045948,B,2.165567636489868,2.2029048919677736,2.2029048919677736,2.227174365520477,2.2342684841156006,2.205892049074173,2.4175949567556385
1986-06-20,56.85553006745142,B,2.165567636489868,2.1879698753356935,2.1954373836517336,2.223440611362457,2.2312814950942994,2.205145298242569,2.413861214518547
