Date,GRADE,GPS,MCK,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1995-03-22,,,15.033714294433594,14.830031394958496,14.539057731628418,14.483287143707276,14.127004566192626,,
1995-03-23,,,15.227690696716309,14.985218048095703,14.645747184753418,14.51965856552124,14.181189994812012,,
1995-03-24,,,15.6156644821167,15.159801483154297,14.79608383178711,14.577853918075562,14.239268283843995,,
1995-03-27,,,15.761152267456056,15.33438720703125,14.951270580291748,14.653022193908692,14.300256328582764,,
1995-03-28,,,15.664155960083008,15.460475540161132,15.096757698059083,14.720916080474854,14.360271015167235,,
1995-03-29,,,15.373191833496094,15.528371047973632,15.179201221466064,14.757288360595703,14.404799766540528,13.40127495765686,
1995-03-30,,,15.71265983581543,15.625364875793457,15.30529146194458,14.813058710098266,14.45418441772461,13.431842298507691,
1995-03-31,,,15.664155960083008,15.635063171386719,15.397432327270508,14.86640386581421,14.504532451629638,13.46240406036377,
1995-04-03,,,15.6156644821167,15.605965614318848,15.470176410675048,14.924599218368531,14.55101053237915,13.492960233688354,
1995-04-04,,,15.518671989440918,15.57686882019043,15.51867218017578,14.987643480300903,14.595548763275147,13.523505268096924,
1995-04-05,,,15.664155960083008,15.635061645507813,15.581716346740723,15.06038703918457,14.638163318634033,13.555505142211913,
1995-04-06,,,15.56715965270996,15.60596160888672,15.615663242340087,15.130705213546753,14.675937900543213,13.58701446533203,
1995-04-07,,,15.56715965270996,15.586562347412109,15.610812759399414,15.203448295593262,14.710812435150146,13.618523788452148,
1995-04-10,,,15.518671989440918,15.567163848876953,15.5865647315979,15.268917655944824,14.744717216491699,13.648589458465576,
1995-04-11,,,15.373191833496094,15.538067817687988,15.55746831893921,15.327113008499145,14.767012481689454,13.68007664680481,
1995-04-12,,,15.47017765045166,15.49927215576172,15.567166900634765,15.373184061050415,14.792214164733887,13.713971881866454,
1995-04-13,,,15.324682235717772,15.450776672363281,15.528369140625,15.41683030128479,14.813539237976075,13.746412162780763,
1995-04-14,,,15.324682235717772,15.402281188964844,15.494421768188477,15.445927047729493,14.833897647857667,13.777893714904785,
1995-04-17,,,15.0822114944458,15.31498908996582,15.441076469421386,15.455626440048217,14.850373306274413,13.807909288406371,
1995-04-18,,,14.74274730682373,15.188900184631347,15.363484001159668,15.441078090667725,14.86005968093872,13.836927127838134,
1995-04-19,,,14.645746231079102,15.024013900756836,15.261643028259277,15.4216796875,14.86587272644043,13.86305742263794,
1995-04-20,,,14.936725616455078,14.946422576904297,15.19859962463379,15.407131433486938,14.879438667297363,13.889700574874878,
1995-04-21,,,15.179203987121582,14.917326927185059,15.15980405807495,15.385308408737183,14.893987598419189,13.917330341339111,
1995-04-24,,,15.179203987121582,14.936725425720216,15.125857257843018,15.35621099472046,14.90660285949707,13.947357110977173,
1995-04-25,,,15.47017765045166,15.0822114944458,15.135555839538574,15.346512079238892,14.924071121215821,13.980772972106934,
1995-04-26,,,15.373191833496094,15.2277006149292,15.125857257843018,15.346512079238892,14.936699676513673,14.014177722930908,
1995-04-27,,,15.373191833496094,15.314993858337402,15.13070821762085,15.329538679122924,14.948361511230468,14.050458850860595,
1995-04-28,,,15.373191833496094,15.353791427612304,15.135559177398681,15.314990472793578,14.965823421478271,14.085773277282716,
1995-05-01,,,15.47017765045166,15.411986160278321,15.174355792999268,15.307716131210327,14.985225048065185,14.122540950775146,
1995-05-02,,,15.56715965270996,15.43138256072998,15.25679702758789,15.31014051437378,15.009466361999511,14.15786171913147,
1995-05-03,,,15.56715965270996,15.470176124572754,15.348938369750977,15.305290699005123,15.031774406433106,14.190765810012817,
1995-05-04,,,15.6156644821167,15.518670654296875,15.41683225631714,15.307715940475461,15.0540824508667,14.225121612548827,
1995-05-05,,,15.6156644821167,15.567165184020997,15.46047830581665,15.310141181945799,15.077360591888429,14.258027400970459,
1995-05-08,,,15.56715965270996,15.586561584472657,15.499273872375488,15.31256556510925,15.103548049926758,14.290931491851806,
1995-05-09,,,15.6156644821167,15.596262550354004,15.513822555541992,15.32468919754028,15.129735774993897,14.324320631027222,
1995-05-10,,,15.6156644821167,15.605963516235352,15.538069820404052,15.331963539123532,15.149134140014649,14.356259775161742,
1995-05-11,,,15.56715965270996,15.596262550354004,15.557466602325439,15.344087409973142,15.168532276153565,14.387230491638183,
1995-05-12,,,15.809647560119627,15.63505916595459,15.601112174987794,15.368335676193235,15.192780170440674,14.419659414291381,
1995-05-15,,,16.0521297454834,15.732053184509278,15.659307384490967,15.416831588745115,15.224787616729737,14.454513158798218,
1995-05-16,,,16.10062599182129,15.829045486450195,15.7126540184021,15.484725522994992,15.261644401550292,14.489368591308594,
1995-05-17,,,16.246109008789062,15.955134391784668,15.78054895401001,15.56474366188049,15.30238088607788,14.526162128448487,
1995-05-18,,,16.10062599182129,16.061827659606934,15.82904510498047,15.6229386806488,15.34117748260498,14.560534172058105,
1995-05-19,,,16.10062599182129,16.120023345947267,15.877541255950927,15.669009780883787,15.38094404220581,14.595389604568481,
1995-05-22,,,16.14911651611328,16.13942070007324,15.93573694229126,15.717505407333372,15.419740676879883,14.630729942321777,
1995-05-23,,,16.197608947753906,16.158817291259766,15.99393138885498,15.753876972198483,15.459507160186767,14.665105180740357,
1995-05-24,,,16.14911651611328,16.13941879272461,16.04727659225464,15.792673206329344,15.491514358520508,14.699478845596314,
1995-05-25,,,16.732820510864258,16.265857696533203,16.16384267807007,15.860654640197751,15.537135620117187,14.739206199645997,
1995-05-26,,,16.63553237915039,16.372838973999023,16.246431159973145,15.923771667480466,15.57499132156372,14.77796067237854,
1995-05-29,,,16.63553237915039,16.470122146606446,16.304771423339844,15.982039403915403,15.609937496185303,14.817198495864869,
1995-05-30,,,16.97603988647461,16.625808334350587,16.392312812805176,16.05248341560364,15.648784008026123,14.861291341781616,
1995-05-31,,,17.365163803100586,16.869017791748046,16.504218292236327,16.14238362312317,15.695412998199464,14.911208782196045,
1995-06-01,,,17.51109504699707,17.02467269897461,16.645265197753908,16.237155151367187,15.741081085205078,14.961135540008545,
1995-06-02,,,17.851579666137695,17.26788215637207,16.820360565185545,16.348950910568238,15.785799388885499,15.012533836364746,
1995-06-05,,,17.75430679321289,17.49163703918457,16.98087959289551,16.458308267593384,15.825662479400634,15.0629594039917,
1995-06-06,,,18.14344024658203,17.725117111206053,17.17546272277832,16.58469705581665,15.875248165130616,15.117759590148927,
1995-06-07,,,17.900222778320312,17.83212890625,17.350573348999024,16.69892497062683,15.9257887840271,15.165294275283813,
1995-06-08,,,17.900222778320312,17.909954452514647,17.46731357574463,16.815578126907347,15.969540042877197,15.211862230300904,
1995-06-09,,,17.365163803100586,17.812671279907228,17.540276718139648,16.893353939056396,16.00356019973755,15.254046325683595,
1995-06-12,,,17.316532135009766,17.725116348266603,17.608376693725585,16.956574058532716,16.037577552795412,15.29429404258728,
1995-06-13,,,17.70565414428711,17.637559127807616,17.681338119506837,17.036825466156007,16.081317195892336,15.33843297958374,
1995-06-14,,,17.851579666137695,17.627830505371094,17.729979705810546,17.117098999023437,16.125065670013427,15.381614494323731,
1995-06-15,,,18.14344024658203,17.676473999023436,17.79321422576904,17.219239711761475,16.176591281890868,15.426264591217041,
1995-06-16,,,18.19207763671875,17.84185676574707,17.827264022827148,17.32381229400635,16.229089641571044,15.469951038360596,
1995-06-19,,,18.43529319763184,18.065608978271484,17.895362663269044,17.438121128082276,16.287422065734862,15.516069641113281,
1995-06-20,,,18.09479141235352,18.143436431884766,17.890497779846193,17.532980251312257,16.341854057312013,15.554433269500732,
1995-06-21,,,18.28935813903809,18.230992126464844,17.929411315917967,17.639992332458498,16.39823766708374,15.595225915908813,
1995-06-22,,,18.338010787963867,18.26990623474121,17.973190116882325,17.72025184631348,16.45850423812866,15.636021738052369,
1995-06-23,,,18.09479141235352,18.250448989868165,18.046152877807618,17.793214797973636,16.51390642166138,15.673902034759521,
1995-06-26,,,17.948869705200195,18.153164291381835,18.10938663482666,17.858881664276126,16.571239585876466,15.71080644607544,
1995-06-27,,,17.75430679321289,18.085067367553712,18.11425189971924,17.89779500961304,16.63147077560425,15.745765228271484,
1995-06-28,,,17.802949905395508,17.987785720825194,18.10938892364502,17.919684314727785,16.694614849090577,15.780243787765503,
1995-06-29,,,17.70565414428711,17.861314392089845,18.065610313415526,17.929412269592287,16.749993419647218,15.81471604347229,
1995-06-30,,,18.19207763671875,17.88077163696289,18.065610313415526,17.946437168121342,16.81025089263916,15.852119245529174,
1995-07-03,,,18.14344024658203,17.919685745239256,18.036425018310545,17.965893840789796,16.86953561782837,15.88806923866272,
1995-07-04,,,18.14344024658203,17.997512435913087,18.0412899017334,17.965893840789796,16.923000869750975,15.923535995483398,
1995-07-05,,,17.99751091003418,18.03642463684082,18.012105178833007,17.970758247375493,16.975487251281738,15.956093463897705,
1995-07-06,,,17.608381271362305,18.016970062255858,17.93914222717285,17.95616617202759,17.020191040039062,15.984276275634766,
1995-07-07,,,17.41381072998047,17.861316680908203,17.871044158935547,17.958598518371584,17.06100341796875,16.01341341972351,
1995-07-10,,,17.41381072998047,17.715390777587892,17.817538261413574,17.96346244812012,17.099876079559326,16.042550563812256,
1995-07-11,,,17.41381072998047,17.569464874267577,17.78348865509033,17.948870277404787,17.136809101104735,16.073137731552123,
1995-07-12,,,17.657024383544922,17.501367568969727,17.768896102905273,17.93914251327515,17.178606395721435,16.10519040107727,
1995-07-13,,,17.51109504699707,17.48191032409668,17.74944019317627,17.9075252532959,17.216515007019044,16.13529872894287,
1995-07-14,,,17.657024383544922,17.53055305480957,17.695934867858888,17.88077259063721,17.257342205047607,16.167351398468018,
1995-07-17,,,17.608381271362305,17.56946716308594,17.642428970336915,17.839426994323734,17.298166637420653,16.200857343673707,
1995-07-18,,,17.559736251831055,17.598652267456053,17.584058570861817,17.812674236297607,17.33704807281494,16.23339192390442,
1995-07-19,,,17.21924591064453,17.511096572875978,17.506232070922852,17.75916862487793,17.369119701385497,16.259126920700073,
1995-07-20,,,17.170604705810547,17.442998504638673,17.462454414367677,17.700798320770264,17.401188602447508,16.284860439300537,
1995-07-21,,,16.927383422851562,17.2970703125,17.413811683654785,17.642427921295166,17.423543319702148,16.308161745071413,
1995-07-24,,,16.83010482788086,17.14141502380371,17.355441093444824,17.5864896774292,17.439102821350097,16.331945219039916,
1995-07-25,,,16.878751754760742,17.00521812438965,17.30193519592285,17.54271192550659,17.454665336608887,16.35815486907959,
1995-07-26,,,16.97603988647461,16.956576919555665,17.23383674621582,17.501366424560548,17.4692639541626,16.38582242012024,
1995-07-27,,,17.170604705810547,16.956576919555665,17.19978771209717,17.47461395263672,17.490663528442383,16.415920505523683,
1995-07-28,,,17.121957778930664,16.995491790771485,17.146281051635743,17.421107959747314,17.51109016418457,16.44601710319519,
1995-07-31,,,17.170604705810547,17.063591766357423,17.102503395080568,17.37246618270874,17.531519927978515,16.4756303024292,
1995-08-01,,,16.927383422851562,17.073318099975587,17.03926811218262,17.311663341522216,17.54611541748047,16.50281128883362,
1995-08-02,,,16.78146743774414,17.034403610229493,16.995490264892577,17.250861167907715,17.558762435913085,16.525138397216796,
1995-08-03,,,16.684185028076172,16.937119674682616,16.94684829711914,17.204651355743408,17.557789726257326,16.547462673187255,
1995-08-04,,,16.78146743774414,16.869021606445312,16.9322566986084,17.173034191131592,17.560708427429198,16.56784987449646,
1995-08-07,,,16.97603988647461,16.830108642578125,16.946850204467772,17.151145648956298,17.567518577575683,16.588728036880493,
1995-08-08,,,16.878751754760742,16.82038230895996,16.946850204467772,17.124392700195312,17.565572814941405,16.607178411483766,
1995-08-09,,,16.97603988647461,16.859296798706055,16.946850204467772,17.090343475341797,17.557790336608885,16.626601667404174,
1995-08-10,,,16.83010482788086,16.888480758666994,16.912800216674803,17.056293964385986,17.544170532226563,16.64262580871582,
1995-08-11,,,16.878751754760742,16.907937622070314,16.88847961425781,17.01738033294678,17.524713973999024,16.65525668144226,
1995-08-14,,,17.170604705810547,16.9468505859375,16.88847961425781,16.99549150466919,17.513039932250976,16.669351205825805,
1995-08-15,,,17.073307037353516,16.985761642456055,16.90307197570801,16.971170043945314,17.491637268066405,16.68344271659851,
1995-08-16,,,17.21924591064453,17.03440284729004,16.946849822998047,16.971170043945314,17.478017730712892,16.701903257369995,15.051589107513427
1995-08-17,,,17.267885208129883,17.121958923339843,17.005219841003417,16.976034069061278,17.465370979309082,16.71745551109314,15.074648904800416
1995-08-18,,,17.21924591064453,17.1900577545166,17.048997688293458,16.990627193450926,17.46245262145996,16.733006410598755,15.097705235481262
1995-08-21,,,17.21924591064453,17.1997859954834,17.07331829071045,17.010084247589113,17.460506896972657,16.749042224884032,15.121001229286193
1995-08-22,,,16.927383422851562,17.170601272583006,17.07818145751953,17.012515830993653,17.444941482543946,16.76312933921814,15.143317303657533
1995-08-23,55.583023208842604,A,16.83010482788086,17.092773056030275,17.063587951660157,17.005219078063966,17.424511985778807,16.774788827896117,15.165146985054015
1995-08-24,55.51925670746996,A,16.927383422851562,17.02467269897461,17.073315811157226,16.993058013916016,17.4001908493042,16.788391065597533,15.187702765464783
1995-08-25,55.45024320337472,P,16.927383422851562,16.966300201416015,17.07817897796631,16.98332929611206,17.374896965026856,16.80199330329895,15.210258545875549
1995-08-28,55.36385672652538,P,16.83010482788086,16.88847198486328,17.04412899017334,16.966304302215576,17.342793197631835,16.81510763168335,15.231848545074463
1995-08-29,55.353826833688565,P,16.878751754760742,16.87874565124512,17.024673461914062,16.963872718811036,17.31847240447998,16.830163230895995,15.255119938850402
1995-08-30,55.378734320018,P,16.927671432495117,16.89825897216797,16.99551601409912,16.971182918548585,17.29123867034912,16.844738168716432,15.279355025291443
1995-08-31,55.40853795219105,P,17.025510787963867,16.91788444519043,16.971278572082518,16.988249206542967,17.264988670349123,16.86174645423889,15.304079308509827
1995-09-01,55.41932377375442,P,16.878751754760742,16.908158111572266,16.93722915649414,16.993113422393797,17.240667877197264,16.87728714942932,15.327590432167053
1995-09-04,55.46368426733792,A,16.878751754760742,16.917887496948243,16.903179740905763,16.988249015808105,17.219265518188475,16.89525255203247,15.351580920219421
1995-09-05,55.51248056487102,A,17.025510787963867,16.947239303588866,16.912992477416992,16.995586967468263,17.204689598083498,16.918080186843873,15.377503657341004
1995-09-06,55.5520314775315,A,17.025510787963867,16.966807174682618,16.932533073425294,16.998060512542725,17.189140815734863,16.941877832412718,15.40246762752533
1995-09-07,55.543198803228485,A,16.829818725585938,16.92766876220703,16.92277660369873,16.99804620742798,17.17162410736084,16.96080876350403,15.425254669189453
1995-09-08,55.5621170438624,A,16.976598739624023,16.947238159179687,16.927698135375977,17.002938556671143,17.147314529418946,16.97878271102905,15.448056526184082
1995-09-11,55.56077063091842,A,16.878751754760742,16.947238159179687,16.932562828063965,16.988345909118653,17.12202075958252,16.995778188705444,15.471567649841308
1995-09-12,55.52274054793335,P,16.976598739624023,16.93745574951172,16.942347526550293,16.983510494232178,17.09868392944336,17.010842399597166,15.49580768585205
1995-09-13,55.47413039935508,P,16.878751754760742,16.908103942871094,16.937455558776854,16.96648578643799,17.07630874633789,17.025897998809814,15.520037860870362
1995-09-14,55.506575911499546,A,17.12337875366211,16.966815948486328,16.94724235534668,16.9592604637146,17.066608695983888,17.043399868011473,15.546929359436035
1995-09-15,55.54599788116349,A,17.221214294433594,17.015739059448244,16.981488609313963,16.959358882904052,17.062756767272948,17.06188009262085,15.573826684951783
1995-09-18,55.602102791162416,A,17.221214294433594,17.084231567382812,17.01573486328125,16.959457302093504,17.05890483856201,17.07939045906067,15.600965704917908
1995-09-19,55.66182747679824,A,17.319067001342773,17.152725219726562,17.04509048461914,16.979041481018065,17.05700996398926,17.096909532547,15.627385625839233
1995-09-20,55.76717009425229,A,17.563692092895508,17.289713287353514,17.098908615112304,17.0157208442688,17.05514331817627,17.116874856948854,15.653820333480835
1995-09-21,55.818156109894794,A,17.514759063720703,17.367989349365235,17.16740264892578,17.045089626312254,17.055216598510743,17.135865802764894,15.68049370765686
1995-09-22,55.85427146800121,A,17.612606048583984,17.446267700195314,17.23100337982178,17.079350757598878,17.054328231811525,17.155835218429566,15.706931309700012
1995-09-25,55.89610111787849,A,17.612606048583984,17.52454605102539,17.304388809204102,17.118475818634032,17.054412727355956,17.176289682388305,15.733610587120056
1995-09-26,55.94152908969274,A,17.759382247924805,17.612609100341796,17.38266716003418,17.162507343292237,17.058405647277834,17.197726860046387,15.761023745536804
1995-09-27,55.94562036597216,A,17.710460662841797,17.641962814331055,17.465838050842287,17.20164680480957,17.06822994232178,17.21867482185364,15.787467298507691
1995-09-28,55.950947891013335,A,17.710460662841797,17.681103134155272,17.524546241760255,17.235894298553468,17.0790270614624,17.240107831954955,15.81366916179657
1995-09-29,55.93796074901878,A,17.612606048583984,17.681103134155272,17.563685417175293,17.272587013244628,17.09273151397705,17.2581374168396,15.83889841556549
1995-10-02,55.91457285427646,A,17.612606048583984,17.681103134155272,17.60282459259033,17.30927972793579,17.108381538391114,17.273742179870606,15.864127669334412
1995-10-03,55.92478637314836,A,18.05292320251465,17.73981132507324,17.67621021270752,17.36065034866333,17.131864967346193,17.29326515197754,15.891316871643067
1995-10-04,55.97504263661555,A,18.34647560119629,17.86701431274414,17.7544885635376,17.42669858932495,17.159273681640624,17.31426881790161,15.920215473175048
1995-10-05,56.0441784301716,A,18.3953857421875,18.003999328613283,17.842551231384277,17.50497694015503,17.183769302368162,17.337216415405273,15.948875293731689
1995-10-06,56.14121682793404,A,18.493242263793945,18.180126571655272,17.930614852905272,17.580809116363525,17.21119499206543,17.361142578125,15.978266091346741
1995-10-09,56.18832251126486,A,18.10184860229492,18.27797508239746,17.979539108276366,17.641963958740234,17.22981986999512,17.380669898986817,16.005699920654298
1995-10-10,56.19593203997044,A,18.29754066467285,18.3268985748291,18.03335494995117,17.708011054992674,17.257223014831542,17.401669216156005,16.03338719844818
1995-10-11,56.18450817921548,A,18.3953857421875,18.336680603027343,18.101847457885743,17.783842754364013,17.28950138092041,17.424131908416747,16.061805377006532
1995-10-12,56.137598820680836,A,18.34647560119629,18.3268985748291,18.165448951721192,17.844997596740722,17.322747192382813,17.44026845932007,16.089737329483032
1995-10-13,56.05668580161511,A,18.199691772460938,18.2681884765625,18.224157524108886,17.89392147064209,17.35111167907715,17.455910053253174,16.116935362815855
1995-10-16,56.00496187677084,A,17.955068588256836,18.238832473754883,18.258403778076172,17.93061418533325,17.370692253112793,17.469105415344238,16.14315195560455
1995-10-17,55.935239831673734,A,18.05292320251465,18.189908981323242,18.258403778076172,17.967306995391844,17.39417568206787,17.47987424850464,16.170582795143126
1995-10-18,55.829141602127265,A,18.05292320251465,18.12141647338867,18.22904853820801,17.991768550872802,17.41571334838867,17.48675184249878,16.198980312347413
1995-10-19,55.82013509538754,A,18.59108543395996,18.170338439941407,18.248618507385252,18.045584869384765,17.450932960510254,17.49755174636841,16.229343643188475
1995-10-20,55.850871544346866,A,18.78677749633789,18.2877555847168,18.27797203063965,18.104293441772462,17.489093475341797,17.50690372467041,16.259718780517577
1995-10-23,55.92143594628697,A,18.78677749633789,18.45409736633301,18.346464920043946,18.163002014160156,17.521416931152345,17.51722843170166,16.29009391784668
1995-10-24,55.97909316368546,A,18.73784828186035,18.59108238220215,18.390495681762694,18.211925315856934,17.55470775604248,17.523172512054444,16.320466051101686
