Date,GRADE,GPS,NWSA,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2018-08-31,31.783497891895063,B,12.104538917541504,12.241607093811036,12.381452751159669,12.794044637680054,13.631545753479005,14.1474010181427,14.598955879211426
2018-09-03,31.63832559051424,B,12.104538917541504,12.208266448974609,12.335146141052245,12.69911618232727,13.585794830322266,14.120728416442871,14.587032423019409
2018-09-04,31.35665598348541,B,11.965621948242188,12.154551315307618,12.274947834014892,12.596315670013428,13.537636013031006,14.091277446746826,14.572527289390564
2018-09-05,30.672455362496915,B,11.928574562072754,12.069347190856934,12.203635692596436,12.491662788391114,13.49021806716919,14.062104291915894,14.55691638469696
2018-09-06,29.90504880467428,B,11.761871337890623,11.973029136657715,12.137880516052245,12.373117923736572,13.437799015045165,14.029782314300537,14.541346464157105
2018-09-07,30.130623657385456,B,11.724824905395508,11.897086334228515,12.069346714019776,12.348112297058105,13.385194740295411,13.99727508544922,14.525407190322875
2018-09-10,29.99848631643148,B,11.687780380249023,11.81373462677002,12.011000537872315,12.303657913208008,13.338332481384278,13.964304800033569,14.50771779537201
2018-09-11,30.32356537882617,B,11.69711685180664,11.76003360748291,11.957292461395264,12.25457673072815,13.28924898147583,13.93402105331421,14.49071946144104
2018-09-12,30.48828892371749,B,11.538415908813477,11.682001876831055,11.875674533843995,12.198486614227296,13.23699146270752,13.902335500717163,14.472973647117614
2018-09-13,31.2067294272418,B,11.669110298156738,11.663449668884278,11.818239402770995,12.138280630111694,13.187347831726074,13.871123390197754,14.456019387245178
2018-09-14,31.1267713912124,B,11.613097190856934,11.641104125976563,11.76909523010254,12.075273990631104,13.134361248016358,13.838980693817138,14.43791055202484
2018-09-17,30.94387676021975,B,11.45439910888672,11.594427871704102,11.70408124923706,12.019613695144653,13.076348457336426,13.805528869628906,14.418824114799499
2018-09-18,30.972083215098447,B,11.594427108764648,11.573889923095702,11.666961765289306,11.9709547996521,13.016135120391846,13.773199472427368,14.402140803337097
2018-09-19,31.70939159247249,B,11.687782287597656,11.603763198852539,11.642882537841796,11.923259115219116,12.961863803863526,13.744582033157348,14.385648121833801
2018-09-20,32.36163128424668,B,11.781132698059082,11.626167678833008,11.644808673858643,11.891344594955445,12.909274272918703,13.71532364845276,14.36989833831787
2018-09-21,33.49105981964748,B,11.958503723144531,11.695248985290528,11.668176555633545,11.86876163482666,12.859676532745363,13.685431051254273,14.355955948829651
2018-09-24,34.84357536501171,B,11.902491569519045,11.784867477416991,11.689647674560547,11.85032410621643,12.812292613983153,13.652663011550903,14.340306668281555
2018-09-25,36.10796832598688,C,12.05185890197754,11.87635383605957,11.725121879577637,11.841207170486452,12.768451709747314,13.621573839187622,14.325680384635925
2018-09-26,36.814033566546534,C,11.99584674835205,11.93796672821045,11.770864963531494,11.823269748687746,12.720341682434082,13.588627986907959,14.310912132263184
