Date,GRADE,GPS,EQR,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
1993-11-25,,,3.074366569519043,3.086712598800659,3.199068784713745,3.324389410018921,3.268784132003784,,
1993-11-26,,,3.062018632888794,3.076835203170776,3.1607934474945067,3.30648649930954,3.270927543640137,,
1993-11-29,,,3.062018632888794,3.0694273948669433,3.126222348213196,3.2879661202430723,3.2738907766342162,,
1993-11-30,,,3.210181951522827,3.0965904712677004,3.1126408338546754,3.2774713754653932,3.2795703506469724,,
1993-12-01,,,3.123753309249878,3.1064678192138673,3.1002941131591797,3.26080322265625,3.2830274295806885,,
1993-12-02,,,3.1332781314849854,3.1182501316070557,3.1024813652038574,3.250784707069397,3.287168927192688,,
1993-12-03,,,3.1082119941711426,3.1274888038635256,3.102162003517151,3.234573996067047,3.289821357727051,,
1993-12-06,,,3.1458115577697754,3.1442473888397218,3.1068373918533325,3.2146872997283937,3.2907564353942873,,
1993-12-07,,,3.158341884613037,3.133879375457764,3.115234923362732,3.195427119731903,3.2916951608657836,,
1993-12-08,,,3.1082119941711426,3.130771112442017,3.118619465827942,3.1767471075057983,3.2916312885284422,,
1993-12-09,,,3.120746374130249,3.1282647609710694,3.1232574462890623,3.1611631155014037,3.2925588846206666,,
1993-12-10,,,3.1332781314849854,3.133277988433838,3.1303833961486816,3.145588421821594,3.2937371158599853,,
1993-12-13,,,3.1332781314849854,3.13077130317688,3.137509346008301,3.131865847110748,3.296150050163269,,
1993-12-14,,,2.982880115509033,3.095678949356079,3.114779162406921,3.1137099981307985,3.2955550241470335,,
1993-12-15,,,3.1082119941711426,3.095678949356079,3.1132250308990477,3.1067595720291137,3.2964788913726806,,
1993-12-16,,,3.158341884613037,3.1031980514526367,3.115731406211853,3.109106385707855,3.2981583976745608,,
1993-12-17,,,3.1332781314849854,3.1031980514526367,3.118238019943237,3.110200011730194,3.2931632137298585,,
1993-12-20,,,3.1332781314849854,3.1031980514526367,3.1169846773147585,3.1119110345840455,3.288661913871765,,
1993-12-21,,,3.083146095275879,3.1232512474060057,3.1094650983810426,3.112350010871887,3.2792069816589358,,
1993-12-22,,,3.1082119941711426,3.1232512474060057,3.1094650983810426,3.114042282104492,3.271241111755371,,
1993-12-23,,,3.1082119941711426,3.1132252693176268,3.1082116603851317,3.1157345533370973,3.2632752418518067,,
1993-12-24,,,3.1082119941711426,3.108212041854858,3.1057050466537475,3.1180442214012145,3.2538277292251587,,
1993-12-27,,,3.1082119941711426,3.1031988143920897,3.103198432922363,3.120353889465332,3.2446271753311158,,
1993-12-28,,,3.195942640304565,3.1257581233978273,3.1245046854019165,3.119641923904419,3.2394037008285523,,
1993-12-29,,,3.170876979827881,3.138291120529175,3.1307711839675902,3.121998107433319,3.2339258003234863,3.1161982011795044,
1993-12-30,,,3.158341884613037,3.1483170986175537,3.1307711839675902,3.1232512950897218,3.228938045501709,3.1197044467926025,
1993-12-31,,,3.195942640304565,3.165863227844238,3.1370376348495483,3.1276378273963927,3.2237145709991455,3.1244449520111086,
1994-01-03,,,3.058079242706299,3.155836677551269,3.12951774597168,3.123251211643219,3.2162276315689087,3.1275616025924684,
1994-01-04,,,3.0956780910491943,3.1357837677001954,3.130770945549011,3.120118021965027,3.211221251487732,3.1309316253662107,
1994-01-05,,,3.0079469680786133,3.103197765350342,3.1207444429397584,3.1151047706604005,3.205201096534729,3.133424336910248,
1994-01-06,,,2.9954142570495605,3.0706122398376463,3.1094646692276,3.108838164806366,3.197942519187927,3.136282160282135,
1994-01-07,,,2.8951478004455566,3.0104532718658445,3.0881582498550415,3.0969316482543947,3.18744393825531,3.13789208650589,
1994-01-10,,,2.907681941986084,2.980373811721802,3.0681052446365356,3.0856518387794494,3.1769490528106687,3.1395047640800477,
1994-01-11,,,2.9327480792999268,2.947787809371948,3.041785788536072,3.0831452369689942,3.167202477455139,3.1410002636909486,
1994-01-12,,,2.982880115509033,2.942774438858032,3.022986102104187,3.0768786430358888,3.157717752456665,3.1433649230003358,
1994-01-13,,,3.0079469680786133,2.945280981063843,3.0079466104507446,3.0693588972091677,3.1512037229537966,3.1453672194480897,
1994-01-14,,,2.982880115509033,2.962827444076538,2.9866403579711913,3.06183899641037,3.1422128009796144,3.1474866604804994,
1994-01-17,,,2.907681941986084,2.962827444076538,2.97160062789917,3.0505591869354247,3.129495530128479,3.1488541197776794,
1994-01-18,,,2.8826160430908203,2.9528010368347166,2.9502944231033323,3.040532684326172,3.1162769412994384,3.149480481147766,
1994-01-19,,,2.907681941986084,2.937761402130127,2.9402679204940796,3.0305061817169188,3.1047943353652956,3.150480127334595,
1994-01-20,,,2.9452812671661377,2.9252282619476317,2.935254621505737,3.022359645366669,3.095051436424255,3.151487934589386,
1994-01-21,,,2.920214891433716,2.912695217132568,2.937761330604553,3.0129597902297975,3.084560294151306,3.1519998621940615,
1994-01-24,,,2.920214891433716,2.9152018070220946,2.9390146255493166,3.003559935092926,3.0748099994659426,3.1525117897987367,
1994-01-25,,,2.8826160430908203,2.9152018070220946,2.934001421928406,2.9878936052322387,3.065542378425598,3.1525251197814943,
1994-01-26,,,2.8826160430908203,2.910188627243042,2.9239750146865844,2.973480558395386,3.058250288963318,3.1529062747955323,
1994-01-27,,,2.920214891433716,2.9051753520965575,2.9152018070220946,2.96157420873642,3.054426474571228,3.1534182024002075,
1994-01-28,,,2.8826160430908203,2.8976555824279786,2.9051753997802736,2.9459078788757322,3.0498506832122803,3.152573273181915,
1994-01-31,,,2.920214891433716,2.8976555824279786,2.9064286947250366,2.939014661312103,3.0462738275527954,3.152349541187286,
1994-02-01,,,2.920214891433716,2.9051753520965575,2.910188579559326,2.9302415013313294,3.043190793991089,3.1526162433624267,
1994-02-02,,,2.9327480792999268,2.915201759338379,2.9126951932907104,2.926481556892395,3.0403584241867065,3.1530082774162294,
1994-02-03,,,2.920214891433716,2.915201759338379,2.9101885557174683,2.9227215886116027,3.037275390625,3.153029761314392,
1994-02-04,,,2.8700828552246094,2.912695121765137,2.9051753520965575,2.9214683413505553,3.0334366750717163,3.1521821093559264,
1994-02-07,,,2.907681941986084,2.9101885318756104,2.9039220571517945,2.9214683413505553,3.0303499412536623,3.152120358943939,
1994-02-08,,,2.907681941986084,2.907681941986084,2.906428647041321,2.920215034484863,3.024299941062927,3.15193514585495,
1994-02-09,,,2.920214891433716,2.905175304412842,2.9101885318756104,2.9170817732810974,3.020229172706604,3.151628301143646,
1994-02-10,,,2.9327480792999268,2.907681941986084,2.9114418506622313,2.913321828842163,3.0162185716629026,3.1516937494277952,
1994-02-11,,,2.9954142570495605,2.932748222351074,2.9227216720581053,2.9139485359191895,3.0139626169204714,3.151891987323761,
1994-02-14,,,3.070612668991089,2.9653343677520754,2.9377614498138427,2.92209507226944,3.0124586391448975,3.151607537269592,
1994-02-15,,,3.045545816421509,2.9929071426391602,2.950294542312622,2.930241560935974,3.010202717781067,3.1509489393234253,
1994-02-16,,,3.070612668991089,3.0229866981506346,2.9640810012817385,2.938388097286224,3.009450731277466,3.150541009902954,
1994-02-17,,,3.195942640304565,3.0756256103515627,2.9916537761688233,2.9509211659431456,3.010954656600952,3.151756770610809,
1994-02-18,,,3.246077299118042,3.1257582187652586,3.0292532205581666,2.967214286327362,3.013210639953613,3.1534738779067992,
1994-02-21,,,3.246077299118042,3.1608511447906493,3.063092756271362,2.9835074067115785,3.0154666233062746,3.1558083367347716,
1994-02-22,,,3.3338072299957275,3.2185034275054933,3.1057052850723266,3.0060669660568236,3.022485165596008,3.159020094871521,
1994-02-23,,,3.3338072299957275,3.271142339706421,3.147064518928528,3.028626525402069,3.0269970703125,3.1617379808425903,
1994-02-24,,,3.2084767818450928,3.2736491680145265,3.1746373891830446,3.043039619922638,3.027999768257141,3.163079082965851,
1994-02-25,,,3.221010208129883,3.2686357498168945,3.1971969842910766,3.059959328174591,3.029754409790039,3.1614588117599487,
1994-02-28,,,3.2962093353271484,3.278662157058716,3.2197566509246824,3.078759050369263,3.033013033866882,3.1608374738693237,
1994-03-01,,,3.271141529083252,3.2661290168762207,3.242316222190857,3.0963053822517397,3.03677294254303,3.1579899621009826,
1994-03-02,,,3.2084767818450928,3.2410629272460936,3.2561026334762575,3.110091817378998,3.038778238296509,3.1550096750259398,
1994-03-03,,,3.2084767818450928,3.2410629272460936,3.25735604763031,3.1245049118995665,3.0407835340499876,3.1520293879508974,
1994-03-04,,,3.2084767818450928,3.238556241989136,3.253595995903015,3.141424608230591,3.0427888298034667,3.1483082795143127,
1994-03-07,,,3.2335445880889893,3.226023292541504,3.2523427248001098,3.157717740535736,3.0452954816818236,3.14496132850647,
1994-03-08,,,3.2084767818450928,3.213490343093872,3.239809679985046,3.1727574825286866,3.0455461645126345,3.142474932670593,
1994-03-09,,,3.1458115577697754,3.2009572982788086,3.221010112762451,3.1840373158454893,3.0450448560714722,3.139485328197479,
1994-03-10,,,3.1834099292755127,3.1959439277648927,3.2185034275054933,3.196570408344269,3.0455462169647216,3.1372421312332155,
1994-03-11,,,3.195942640304565,3.193437099456787,3.2159966707229612,3.206596827507019,3.0455462169647216,3.1346303939819338,
1994-03-14,,,3.258610725402832,3.1984503269195557,3.2122368097305296,3.215996730327606,3.0495568466186525,3.1328922390937803,
1994-03-15,,,3.2084767818450928,3.1984503269195557,3.2059703350067137,3.2241432785987856,3.0518128204345705,3.131517035961151,
1994-03-16,,,3.195942640304565,3.2084765434265137,3.204716920852661,3.2304097771644593,3.0555727338790892,3.130386915206909,
1994-03-17,,,3.271141529083252,3.2260228633880614,3.210983395576477,3.2341697216033936,3.061087279319763,3.129514899253845,
1994-03-18,,,3.2836754322052,3.2435694217681883,3.2185032606124877,3.2360496282577516,3.068857831954956,3.128150885105133,
1994-03-21,,,3.332518577575684,3.2583509922027587,3.2284006595611574,3.2403716921806334,3.077354564666748,3.1271518087387085,
1994-03-22,,,3.307078123092652,3.2780712604522706,3.238260793685913,3.2390352368354796,3.0848411655426027,3.126021821498871,
1994-03-23,,,3.3961164951324463,3.3181060314178468,3.26329128742218,3.2421507000923158,3.093105893135071,3.125411822795868,
1994-03-24,,,3.3961164951324463,3.3431010246276855,3.2845619440078737,3.2515326857566835,3.1008692836761473,3.126036503314972,
1994-03-25,,,3.3961164951324463,3.365589237213135,3.304579329490662,3.2602880001068115,3.109134011268616,3.125673406124115,
1994-03-28,,,3.332518577575684,3.365589237213135,3.3119701147079468,3.262103462219238,3.1176307439804076,3.123563137054443,
1994-03-29,,,3.1798837184906006,3.3401503562927246,3.3091108083724974,3.2575405716896055,3.1235760974884035,3.1199265193939207,
1994-03-30,,,3.103564739227295,3.2816400051116945,3.2998730182647704,3.252294969558716,3.1274937534332277,3.1161440443992614,
1994-03-31,,,3.0654091835021973,3.2154985427856446,3.279299783706665,3.245141589641571,3.1298963117599485,3.112473874092102,
1994-04-01,,,3.0654091835021973,3.1493570804595947,3.2574731588363646,3.2379882097244264,3.1328001976013184,3.1086802458763123,
1994-04-04,,,3.0272486209869385,3.0883030891418457,3.22694616317749,3.2276734113693237,3.1349408721923826,3.104875435829163,
1994-04-05,,,3.052687644958496,3.0628638744354246,3.2015071153640746,3.219883954524994,3.1383423042297363,3.101942341327667,
1994-04-06,,,3.230762004852295,3.088303327560425,3.18497166633606,3.22413147687912,3.1453052234649657,3.1017777562141418,
1994-04-07,,,3.3833954334259038,3.151900577545166,3.1836995601654055,3.2341307520866396,3.1545688343048095,3.1044976544380187,
1994-04-08,,,3.268921375274658,3.192603015899658,3.1709800481796266,3.237779688835144,3.1622949409484864,3.106072812080383,
1994-04-11,,,3.3833954334259038,3.263832378387451,3.1760677337646483,3.244018924236298,3.1715585517883302,3.1089161896705626,
1994-04-12,,,3.332518577575684,3.3197985649108888,3.191331219673157,3.250221014022827,3.1798046255111694,3.111497709751129,
1994-04-13,,,3.205322265625,3.3147106170654297,3.2015069723129272,3.250689995288849,3.1852561092376708,3.112807266712189,
1994-04-14,,,3.1798837184906006,3.274008274078369,3.2129544258117675,3.2461271047592164,3.1904494857788084,3.1138624382019042,
1994-04-15,,,3.230762004852295,3.2663763999938964,3.2294897079467773,3.243481433391571,3.1976630687713623,3.115549871921539,
1994-04-18,,,3.256201982498169,3.2409377098083496,3.2523850440979003,3.2396656036376954,3.204633469581604,3.117491705417633,
1994-04-19,,,3.256201982498169,3.2256743907928467,3.2727364778518675,3.2371217966079713,3.211603870391846,3.1179519057273866,
1994-04-20,,,3.230762004852295,3.2307623386383058,3.2727364778518675,3.228854072093964,3.217814812660217,3.1190219926834106,
1994-04-21,,,3.230762004852295,3.2409379959106444,3.2574731349945067,3.220586347579956,3.2237750911712646,3.1199968314170836,
1994-04-22,,,3.243482828140259,3.243482160568237,3.254929280281067,3.2129546642303466,3.2287364625930786,3.1213495397567748,
1994-04-25,,,3.319797992706299,3.2562013626098634,3.2485695362091063,3.2123186349868775,3.2337201690673827,3.1230894041061403,
1994-04-26,,,3.294360876083374,3.2638331413269044,3.2447537660598753,3.218042492866516,3.2386964702606202,3.1244495940208434,
1994-04-27,,,3.294360876083374,3.27655291557312,3.2536576271057127,3.22758229970932,3.243171434402466,3.126311082839966,
1994-04-28,,,3.332518577575684,3.2969042301177978,3.2689211130142213,3.2409377694129944,3.2459029531478882,3.12842880487442,
1994-04-29,,,3.332518577575684,3.3147113800048826,3.27909677028656,3.254293239116669,3.2476317787170412,3.130421209335327,
1994-05-02,,,3.307078123092652,3.3121674060821533,3.284184384346008,3.2682847142219544,3.248851795196533,3.132159209251404,
1994-05-03,,,3.294360876083374,3.3121674060821533,3.2880002737045286,3.280368375778198,3.248062868118286,3.135274016857147,
1994-05-04,,,3.2816414833068848,3.3096235275268553,3.2930882215499877,3.282912349700928,3.247019553184509,3.1370083117485046,
1994-05-05,,,3.2816414833068848,3.299448108673096,3.2981761693954468,3.277824652194977,3.248482847213745,3.138241307735443,
1994-05-06,,,3.2816414833068848,3.289272689819336,3.3019920349121095,3.2784606575965882,3.2496954727172853,3.1397249412536623,
1994-05-09,,,3.332518577575684,3.2943607807159423,3.303264093399048,3.275916814804077,3.250421657562256,3.1417173457145693,
1994-05-10,,,3.47243332862854,3.3299752712249755,3.3210713386535646,3.28291255235672,3.2544474935531618,3.1456102180480956,
1994-05-11,,,3.5360300540924072,3.38085298538208,3.3452382564544676,3.29944794178009,3.260998558998108,3.1498883986473083,
1994-05-12,,,3.5487515926361084,3.434275007247925,3.3668615579605103,3.317891335487366,3.267804055213928,3.154293794631958,
1994-05-13,,,3.574188470840454,3.4927844047546386,3.391028547286987,3.3350626587867738,3.2751182889938355,3.1589535593986513,
1994-05-16,,,3.5614688396453857,3.538574457168579,3.416467618942261,3.3503260016441345,3.2816767740249633,3.1634861278533934,
1994-05-17,,,3.523310899734497,3.5487499713897703,3.439362621307373,3.363681447505951,3.2879734563827516,3.166759810447693,
1994-05-18,,,3.561507225036621,3.5538454055786133,3.4673491954803466,3.380218708515167,3.2962873697280886,3.1706661128997804,3.1434321570396424
1994-05-19,,,3.509891986846924,3.546073484420776,3.4901742458343508,3.3941752076148988,3.3028170108795165,3.1741816139221193,3.146943030357361
1994-05-20,,,3.509891986846924,3.5332141876220704,3.5129992961883545,3.4074956655502318,3.309095997810364,3.177321107387543,3.1508830296993255
1994-05-23,,,3.5356993675231934,3.528060293197632,3.5333173751831053,3.4182907342910767,3.314637770652771,3.182097308635712,3.15482945561409
1994-05-24,,,3.561507225036621,3.535699558258057,3.5422247648239136,3.431648051738739,3.3216983795166017,3.186755599975586,3.1588436126708985
1994-05-25,59.016796825011085,A,3.574409246444702,3.538279962539673,3.546062684059143,3.4456504702568056,3.3292677116394045,3.192420222759247,3.1629222798347474
1994-05-26,59.0070650836864,A,3.5356993675231934,3.5434414386749267,3.5447574615478517,3.455809509754181,3.334558868408203,3.197823073863983,3.1670526170730593
1994-05-27,59.02604234461901,A,3.574409246444702,3.5563448905944823,3.5447795391082764,3.467904043197632,3.340373544692993,3.2046156883239747,3.1712538874149323
1994-05-30,59.03182293819811,A,3.574409246444702,3.5640868663787844,3.546073579788208,3.481270599365234,3.3452113580703737,3.211282961368561,3.175393862724304
1994-05-31,58.97509169374513,A,3.484084367752075,3.548602294921875,3.542150926589966,3.4907567739486693,3.348751482963562,3.216796324253082,3.1788982939720154
1994-06-01,58.9173393138902,P,3.509891986846924,3.5356988430023195,3.5369894027709963,3.502169299125671,3.3510269927978515,3.222066442966461,3.1827156829833982
1994-06-02,58.91209413375845,P,3.5486044883728027,3.5382798671722413,3.540860652923584,3.5155174493789674,3.3540767526626585,3.227473018169403,3.1864201188087464
1994-06-03,58.872359953793,P,3.5356993675231934,3.5305378913879393,3.543441390991211,3.5282203435897825,3.3568684101104735,3.2330012106895447,3.190243935585022
1994-06-06,58.86517261887703,A,3.574409246444702,3.5305378913879393,3.547312378883362,3.5403148770332336,3.361706223487854,3.239668483734131,3.194261301755905
1994-06-07,58.94590249595225,A,3.613123893737793,3.556345796585083,3.552474045753479,3.5473494052886965,3.370371026992798,3.2469735622406004,3.1982270216941835
1994-06-08,59.005574496937804,A,3.5873143672943115,3.5718302726745605,3.55376455783844,3.5499136209487916,3.380046019554138,3.253769886493683,3.2021250069141387
1994-06-09,59.0159334837839,A,3.561507225036621,3.574410820007324,3.5563453435897827,3.550551402568817,3.3899679803848266,3.2599321460723876,3.205710040330887
1994-06-10,59.002020803686804,A,3.509891986846924,3.5692493438720705,3.549893617630005,3.5473365783691406,3.398857636451721,3.2658289170265196,3.2089143896102907
1994-06-13,58.95277536713754,A,3.496985912322998,3.5537646770477296,3.5421512842178347,3.544112432003021,3.4082523822784423,3.2715966272354127,3.2120542085170745
1994-06-14,58.88328132689113,P,3.509891986846924,3.5331182956695555,3.5447320461273195,3.5434414863586428,3.417396469116211,3.2778693866729736,3.2151972532272337
1994-06-15,58.80282879710696,P,3.484084367752075,3.5124722957611083,3.5421512842178347,3.5395703434944155,3.4224629163742066,3.283884069919586,3.218395172357559
1994-06-16,58.758800122668525,P,3.5356993675231934,3.507310724258423,3.5408607721328735,3.5408607125282288,3.4255089950561524,3.290038914680481,3.2217285585403443
1994-06-17,58.72922891901499,P,3.471179246902466,3.4995681762695314,3.534408760070801,3.5389250755310058,3.4295541524887083,3.2959245467185974,3.2242489099502563
1994-06-20,58.630664910523656,P,3.3658809661865234,3.4733471870422363,3.5135559320449827,3.5304341554641723,3.429203863143921,3.3003812074661254,3.226365374326706
1994-06-21,58.51599913251686,P,3.3658809661865234,3.4445449829101564,3.488831639289856,3.5206528425216677,3.4298711109161375,3.3048378682136534,3.22872705578804
1994-06-22,58.47302076820423,P,3.40516996383667,3.428762102127075,3.4706171989440917,3.512190878391266,3.433868064880371,3.309562087059021,3.231285182237625
1994-06-23,58.32837204996961,P,3.2611083984375,3.3738439083099365,3.4405773162841795,3.498461329936981,3.435492558479309,3.3129710221290587,3.2330003917217254
1994-06-24,58.205736734653094,P,3.248009204864502,3.329209899902344,3.4143890380859374,3.4821413278579714,3.4358375024795533,3.316750285625458,3.234466197490692
1994-06-27,58.1621361813317,P,3.221815824508667,3.3003968715667726,3.3868720293045045,3.4645116567611693,3.4351497793197634,3.3198916244506838,3.2360059916973114
1994-06-28,58.09567284929256,P,3.169429063796997,3.261106491088867,3.352825736999512,3.4487788915634154,3.4334143209457397,3.3225090956687926,3.237222120761871
1994-06-29,57.968101427914696,P,3.1432347297668457,3.2087194442749025,3.3187407732009886,3.4304460287094116,3.4316637754440307,3.324739294052124,3.2381837975978853
1994-06-30,57.92463744790607,P,3.1170408725738525,3.1799059391021727,3.2768749237060546,3.4088678479194643,3.429389352798462,3.326582221984863,3.2391379857063294
1994-07-01,57.92785149014983,P,3.1956231594085693,3.1694287300109862,3.249319314956665,3.391864037513733,3.4284321594238283,3.3285843110084534,3.240238149166107
1994-07-04,57.92400709945463,P,3.1956231594085693,3.1641901969909667,3.2322935342788695,3.372924733161926,3.4259486627578735,3.3298344159126283,3.2407209765911102
1994-07-05,57.95302901253027,P,3.1956231594085693,3.1694290161132814,3.2152677536010743,3.352049696445465,3.4239739084243777,3.3313351893424987,3.241142064332962
1994-07-06,57.98846225776464,P,3.169429063796997,3.1746678829193113,3.191693663597107,3.3311554312705995,3.42147527217865,3.332323353290558,3.241432181596756
1994-07-07,58.06810578958397,P,3.221815824508667,3.1956228733062746,3.1877644062042236,3.3141708612442016,3.4192612171173096,3.3325820851325987,3.242169427871704
1994-07-08,58.09668897031395,P,3.234913110733032,3.203480863571167,3.1864547967910766,3.300421917438507,3.4173091077804565,3.3324704432487486,3.242972160577774
1994-07-11,58.141414249118554,P,3.234913110733032,3.2113388538360597,3.187764525413513,3.2873182773590086,3.415865807533264,3.3323588013648986,3.244083569049835
1994-07-12,58.16988813138829,B,3.221815824508667,3.216577386856079,3.19300320148468,3.272914469242096,3.41441490650177,3.331238887310028,3.2451294910907746
